Index       TIME              I(L1)      
16577    2.05062022e-02    1.68387192e-01
16578    2.05062527e-02    1.68387594e-01
16579    2.05063535e-02    1.68388397e-01
16580    2.05065553e-02    1.68390002e-01
16581    2.05066058e-02    1.68390404e-01
16582    2.05067067e-02    1.68391206e-01
16583    2.05069084e-02    1.68392810e-01
16584    2.05069589e-02    1.68393211e-01
16585    2.05070598e-02    1.68394012e-01
16586    2.05072616e-02    1.68395614e-01
16587    2.05073120e-02    1.68396014e-01
16588    2.05074129e-02    1.68396815e-01
16589    2.05076147e-02    1.68398415e-01
16590    2.05076651e-02    1.68398815e-01
16591    2.05077660e-02    1.68399615e-01
16592    2.05079678e-02    1.68401214e-01
16593    2.05080182e-02    1.68401613e-01
16594    2.05081191e-02    1.68402412e-01
16595    2.05083209e-02    1.68404009e-01
16596    2.05083713e-02    1.68404408e-01
16597    2.05084722e-02    1.68405206e-01
16598    2.05086740e-02    1.68406801e-01
16599    2.05087245e-02    1.68407200e-01
16600    2.05088253e-02    1.68407997e-01
16601    2.05090271e-02    1.68409591e-01
16602    2.05090776e-02    1.68409989e-01
16603    2.05091785e-02    1.68410785e-01
16604    2.05093802e-02    1.68412377e-01
16605    2.05094307e-02    1.68412775e-01
16606    2.05095316e-02    1.68413570e-01
16607    2.05097333e-02    1.68415160e-01
16608    2.05097838e-02    1.68415558e-01
16609    2.05098847e-02    1.68416352e-01
16610    2.05100865e-02    1.68417940e-01
16611    2.05101369e-02    1.68418337e-01
16612    2.05102378e-02    1.68419131e-01
16613    2.05104396e-02    1.68420718e-01
16614    2.05104900e-02    1.68421114e-01
16615    2.05105909e-02    1.68421907e-01
16616    2.05107927e-02    1.68423492e-01
16617    2.05108431e-02    1.68423888e-01
16618    2.05109440e-02    1.68424680e-01
16619    2.05111458e-02    1.68426263e-01
16620    2.05111962e-02    1.68426659e-01
16621    2.05112971e-02    1.68427450e-01
16622    2.05114989e-02    1.68429032e-01
16623    2.05115494e-02    1.68429427e-01
16624    2.05116503e-02    1.68430217e-01
16625    2.05118520e-02    1.68431797e-01
16626    2.05119025e-02    1.68432192e-01
16627    2.05120034e-02    1.68432981e-01
16628    2.05122051e-02    1.68434559e-01
16629    2.05122556e-02    1.68434954e-01
16630    2.05123565e-02    1.68435742e-01
16631    2.05125583e-02    1.68437319e-01
16632    2.05126087e-02    1.68437713e-01
16633    2.05127096e-02    1.68438500e-01
16634    2.05129114e-02    1.68440075e-01
16635    2.05129618e-02    1.68440468e-01
16636    2.05130627e-02    1.68441255e-01
16637    2.05132645e-02    1.68442828e-01
16638    2.05133149e-02    1.68443221e-01
16639    2.05134158e-02    1.68444007e-01
16640    2.05136176e-02    1.68445579e-01
16641    2.05136680e-02    1.68445971e-01
16642    2.05137689e-02    1.68446756e-01
16643    2.05139707e-02    1.68448326e-01
16644    2.05140212e-02    1.68448718e-01
16645    2.05141221e-02    1.68449502e-01
16646    2.05143238e-02    1.68451070e-01
16647    2.05143743e-02    1.68451462e-01
16648    2.05144752e-02    1.68452245e-01
16649    2.05146769e-02    1.68453811e-01
16650    2.05147274e-02    1.68454203e-01
16651    2.05148283e-02    1.68454985e-01
16652    2.05150301e-02    1.68456550e-01
16653    2.05150805e-02    1.68456941e-01
16654    2.05151814e-02    1.68457722e-01
16655    2.05153832e-02    1.68459285e-01
16656    2.05154336e-02    1.68459675e-01
16657    2.05155345e-02    1.68460456e-01
16658    2.05157363e-02    1.68462017e-01
16659    2.05157867e-02    1.68462407e-01
16660    2.05158876e-02    1.68463187e-01
16661    2.05160894e-02    1.68464747e-01
16662    2.05161398e-02    1.68465136e-01
16663    2.05162407e-02    1.68465915e-01
16664    2.05164425e-02    1.68467473e-01
16665    2.05164930e-02    1.68467862e-01
16666    2.05165938e-02    1.68468640e-01
16667    2.05167956e-02    1.68470196e-01
16668    2.05168461e-02    1.68470585e-01
16669    2.05169470e-02    1.68471362e-01
16670    2.05171487e-02    1.68472916e-01
16671    2.05171992e-02    1.68473305e-01
16672    2.05173001e-02    1.68474081e-01
16673    2.05175019e-02    1.68475634e-01
16674    2.05175523e-02    1.68476022e-01
16675    2.05176532e-02    1.68476797e-01
16676    2.05178550e-02    1.68478348e-01
16677    2.05179054e-02    1.68478736e-01
16678    2.05180063e-02    1.68479510e-01
16679    2.05182081e-02    1.68481059e-01
16680    2.05182585e-02    1.68481446e-01
16681    2.05183594e-02    1.68482220e-01
16682    2.05185612e-02    1.68483768e-01
16683    2.05186116e-02    1.68484154e-01
16684    2.05187125e-02    1.68484927e-01
16685    2.05189143e-02    1.68486473e-01
16686    2.05189648e-02    1.68486859e-01
16687    2.05190656e-02    1.68487631e-01
16688    2.05192674e-02    1.68489175e-01
16689    2.05193179e-02    1.68489561e-01
16690    2.05194188e-02    1.68490332e-01
16691    2.05196205e-02    1.68491874e-01
16692    2.05196710e-02    1.68492260e-01
16693    2.05197719e-02    1.68493030e-01
16694    2.05199737e-02    1.68494571e-01
16695    2.05200241e-02    1.68494956e-01
16696    2.05201250e-02    1.68495725e-01
16697    2.05203268e-02    1.68497264e-01
16698    2.05203772e-02    1.68497648e-01
16699    2.05204781e-02    1.68498417e-01
16700    2.05206799e-02    1.68499954e-01
16701    2.05207303e-02    1.68500338e-01
16702    2.05208312e-02    1.68501106e-01
16703    2.05210330e-02    1.68502642e-01
16704    2.05210834e-02    1.68503025e-01
16705    2.05211843e-02    1.68503792e-01
16706    2.05213861e-02    1.68505326e-01
16707    2.05214366e-02    1.68505709e-01
16708    2.05215374e-02    1.68506475e-01
16709    2.05217392e-02    1.68508007e-01
16710    2.05217897e-02    1.68508390e-01
16711    2.05218906e-02    1.68509155e-01
16712    2.05220923e-02    1.68510685e-01
16713    2.05221428e-02    1.68511068e-01
16714    2.05222437e-02    1.68511832e-01
16715    2.05224454e-02    1.68513361e-01
16716    2.05224959e-02    1.68513742e-01
16717    2.05225968e-02    1.68514506e-01
16718    2.05227986e-02    1.68516033e-01
16719    2.05228490e-02    1.68516414e-01
16720    2.05229499e-02    1.68517177e-01
16721    2.05231517e-02    1.68518702e-01
16722    2.05232021e-02    1.68519083e-01
16723    2.05233030e-02    1.68519845e-01
16724    2.05235048e-02    1.68521368e-01
16725    2.05235552e-02    1.68521749e-01
16726    2.05236561e-02    1.68522510e-01
16727    2.05238579e-02    1.68524032e-01
16728    2.05239084e-02    1.68524412e-01
16729    2.05240092e-02    1.68525172e-01
16730    2.05242110e-02    1.68526692e-01
16731    2.05242615e-02    1.68527072e-01
16732    2.05243624e-02    1.68527831e-01
16733    2.05245641e-02    1.68529349e-01
16734    2.05246146e-02    1.68529728e-01
16735    2.05247155e-02    1.68530487e-01
16736    2.05249172e-02    1.68532003e-01
16737    2.05249677e-02    1.68532382e-01
16738    2.05250686e-02    1.68533140e-01
16739    2.05252704e-02    1.68534655e-01
16740    2.05253208e-02    1.68535033e-01
16741    2.05254217e-02    1.68535790e-01
16742    2.05256235e-02    1.68537303e-01
16743    2.05256739e-02    1.68537681e-01
16744    2.05257748e-02    1.68538437e-01
16745    2.05259766e-02    1.68539948e-01
16746    2.05260270e-02    1.68540326e-01
16747    2.05261279e-02    1.68541081e-01
16748    2.05263297e-02    1.68542590e-01
16749    2.05263801e-02    1.68542967e-01
16750    2.05264810e-02    1.68543722e-01
16751    2.05266828e-02    1.68545230e-01
16752    2.05267333e-02    1.68545606e-01
16753    2.05268342e-02    1.68546360e-01
16754    2.05270359e-02    1.68547866e-01
16755    2.05270864e-02    1.68548242e-01
16756    2.05271873e-02    1.68548995e-01
16757    2.05273890e-02    1.68550499e-01
16758    2.05274395e-02    1.68550875e-01
16759    2.05275404e-02    1.68551627e-01
16760    2.05277422e-02    1.68553129e-01
16761    2.05277926e-02    1.68553505e-01
16762    2.05278935e-02    1.68554255e-01
16763    2.05280953e-02    1.68555756e-01
16764    2.05281457e-02    1.68556131e-01
16765    2.05282466e-02    1.68556881e-01
16766    2.05284484e-02    1.68558381e-01
16767    2.05284988e-02    1.68558755e-01
16768    2.05285997e-02    1.68559504e-01
16769    2.05288015e-02    1.68561002e-01
16770    2.05288519e-02    1.68561376e-01
16771    2.05289528e-02    1.68562124e-01
16772    2.05291546e-02    1.68563620e-01
16773    2.05292051e-02    1.68563994e-01
16774    2.05293059e-02    1.68564741e-01
16775    2.05295077e-02    1.68566235e-01
16776    2.05295582e-02    1.68566609e-01
16777    2.05296591e-02    1.68567355e-01
16778    2.05298608e-02    1.68568847e-01
16779    2.05299113e-02    1.68569220e-01
16780    2.05300122e-02    1.68569966e-01
16781    2.05302140e-02    1.68571457e-01
16782    2.05302644e-02    1.68571829e-01
16783    2.05303653e-02    1.68572574e-01
16784    2.05305671e-02    1.68574063e-01
16785    2.05306175e-02    1.68574435e-01
16786    2.05307184e-02    1.68575179e-01
16787    2.05309202e-02    1.68576666e-01
16788    2.05309706e-02    1.68577038e-01
16789    2.05310715e-02    1.68577781e-01
16790    2.05312733e-02    1.68579266e-01
16791    2.05313237e-02    1.68579637e-01
16792    2.05314246e-02    1.68580380e-01
16793    2.05316264e-02    1.68581863e-01
16794    2.05316769e-02    1.68582234e-01
16795    2.05317777e-02    1.68582976e-01
16796    2.05319795e-02    1.68584458e-01
16797    2.05320300e-02    1.68584828e-01
16798    2.05321309e-02    1.68585568e-01
16799    2.05323326e-02    1.68587049e-01
16800    2.05323831e-02    1.68587419e-01
16801    2.05324840e-02    1.68588158e-01
16802    2.05326858e-02    1.68589637e-01
16803    2.05327362e-02    1.68590006e-01
16804    2.05328371e-02    1.68590745e-01
16805    2.05330389e-02    1.68592222e-01
16806    2.05330893e-02    1.68592591e-01
16807    2.05331902e-02    1.68593329e-01
16808    2.05333920e-02    1.68594804e-01
16809    2.05334424e-02    1.68595173e-01
16810    2.05335433e-02    1.68595910e-01
16811    2.05337451e-02    1.68597383e-01
16812    2.05337955e-02    1.68597752e-01
16813    2.05338964e-02    1.68598488e-01
16814    2.05340982e-02    1.68599960e-01
16815    2.05341487e-02    1.68600327e-01
16816    2.05342495e-02    1.68601063e-01
16817    2.05344513e-02    1.68602533e-01
16818    2.05345018e-02    1.68602900e-01
16819    2.05346027e-02    1.68603635e-01
16820    2.05348044e-02    1.68605103e-01
16821    2.05348549e-02    1.68605470e-01
16822    2.05349558e-02    1.68606203e-01
16823    2.05351576e-02    1.68607670e-01
16824    2.05352080e-02    1.68608037e-01
16825    2.05353089e-02    1.68608769e-01
16826    2.05355107e-02    1.68610234e-01
16827    2.05355611e-02    1.68610600e-01
16828    2.05356620e-02    1.68611332e-01
16829    2.05358638e-02    1.68612795e-01
16830    2.05359142e-02    1.68613161e-01
16831    2.05360151e-02    1.68613892e-01
16832    2.05362169e-02    1.68615353e-01
16833    2.05362673e-02    1.68615719e-01
16834    2.05363682e-02    1.68616449e-01
16835    2.05365700e-02    1.68617909e-01
16836    2.05366205e-02    1.68618273e-01
16837    2.05367213e-02    1.68619003e-01
16838    2.05369231e-02    1.68620461e-01
16839    2.05369736e-02    1.68620825e-01
16840    2.05370745e-02    1.68621554e-01
16841    2.05372762e-02    1.68623010e-01
16842    2.05373267e-02    1.68623374e-01
16843    2.05374276e-02    1.68624101e-01
16844    2.05376293e-02    1.68625556e-01
16845    2.05376798e-02    1.68625919e-01
16846    2.05377807e-02    1.68626646e-01
16847    2.05379825e-02    1.68628099e-01
16848    2.05380329e-02    1.68628462e-01
16849    2.05381338e-02    1.68629188e-01
16850    2.05383356e-02    1.68630639e-01
16851    2.05383860e-02    1.68631002e-01
16852    2.05384869e-02    1.68631727e-01
16853    2.05386887e-02    1.68633176e-01
16854    2.05387391e-02    1.68633538e-01
16855    2.05388400e-02    1.68634263e-01
16856    2.05390418e-02    1.68635710e-01
16857    2.05390922e-02    1.68636072e-01
16858    2.05391931e-02    1.68636795e-01
16859    2.05393949e-02    1.68638241e-01
16860    2.05394454e-02    1.68638603e-01
16861    2.05395463e-02    1.68639325e-01
16862    2.05397480e-02    1.68640770e-01
16863    2.05397985e-02    1.68641130e-01
16864    2.05398994e-02    1.68641852e-01
16865    2.05401011e-02    1.68643295e-01
16866    2.05401516e-02    1.68643655e-01
16867    2.05402525e-02    1.68644376e-01
16868    2.05404543e-02    1.68645817e-01
16869    2.05405047e-02    1.68646177e-01
16870    2.05406056e-02    1.68646897e-01
16871    2.05408074e-02    1.68648336e-01
16872    2.05408578e-02    1.68648695e-01
16873    2.05409587e-02    1.68649414e-01
16874    2.05411605e-02    1.68650852e-01
16875    2.05412109e-02    1.68651211e-01
16876    2.05413118e-02    1.68651929e-01
16877    2.05415136e-02    1.68653365e-01
16878    2.05415640e-02    1.68653724e-01
16879    2.05416649e-02    1.68654441e-01
16880    2.05418667e-02    1.68655875e-01
16881    2.05419172e-02    1.68656233e-01
16882    2.05420181e-02    1.68656950e-01
16883    2.05422198e-02    1.68658382e-01
16884    2.05422703e-02    1.68658740e-01
16885    2.05423712e-02    1.68659456e-01
16886    2.05425729e-02    1.68660886e-01
16887    2.05426234e-02    1.68661244e-01
16888    2.05427243e-02    1.68661958e-01
16889    2.05429261e-02    1.68663387e-01
16890    2.05429765e-02    1.68663744e-01
16891    2.05430774e-02    1.68664458e-01
16892    2.05432792e-02    1.68665885e-01
16893    2.05433296e-02    1.68666242e-01
16894    2.05434305e-02    1.68666955e-01
16895    2.05436323e-02    1.68668380e-01
16896    2.05436827e-02    1.68668736e-01
16897    2.05437836e-02    1.68669449e-01
16898    2.05439854e-02    1.68670872e-01
16899    2.05440358e-02    1.68671228e-01
16900    2.05441367e-02    1.68671939e-01
16901    2.05443385e-02    1.68673361e-01
16902    2.05443890e-02    1.68673717e-01
16903    2.05444898e-02    1.68674427e-01
16904    2.05446916e-02    1.68675847e-01
16905    2.05447421e-02    1.68676202e-01
16906    2.05448430e-02    1.68676912e-01
16907    2.05450447e-02    1.68678330e-01
16908    2.05450952e-02    1.68678685e-01
16909    2.05451961e-02    1.68679393e-01
16910    2.05453979e-02    1.68680810e-01
16911    2.05454483e-02    1.68681164e-01
16912    2.05455492e-02    1.68681872e-01
16913    2.05457510e-02    1.68683287e-01
16914    2.05458014e-02    1.68683641e-01
16915    2.05459023e-02    1.68684348e-01
16916    2.05461041e-02    1.68685761e-01
16917    2.05461545e-02    1.68686114e-01
16918    2.05462554e-02    1.68686821e-01
16919    2.05464572e-02    1.68688232e-01
16920    2.05465076e-02    1.68688585e-01
16921    2.05466085e-02    1.68689290e-01
16922    2.05468103e-02    1.68690700e-01
16923    2.05468608e-02    1.68691053e-01
16924    2.05469616e-02    1.68691757e-01
16925    2.05471634e-02    1.68693165e-01
16926    2.05472139e-02    1.68693517e-01
16927    2.05473148e-02    1.68694221e-01
16928    2.05475165e-02    1.68695627e-01
16929    2.05475670e-02    1.68695979e-01
16930    2.05476679e-02    1.68696681e-01
16931    2.05478697e-02    1.68698086e-01
16932    2.05479201e-02    1.68698437e-01
16933    2.05480210e-02    1.68699139e-01
16934    2.05482228e-02    1.68700542e-01
16935    2.05482732e-02    1.68700893e-01
16936    2.05483741e-02    1.68701594e-01
16937    2.05485759e-02    1.68702995e-01
16938    2.05486263e-02    1.68703345e-01
16939    2.05487272e-02    1.68704045e-01
16940    2.05489290e-02    1.68705445e-01
16941    2.05489794e-02    1.68705795e-01
16942    2.05490803e-02    1.68706494e-01
16943    2.05492821e-02    1.68707892e-01
16944    2.05493326e-02    1.68708241e-01
16945    2.05494334e-02    1.68708940e-01
16946    2.05496352e-02    1.68710336e-01
16947    2.05496857e-02    1.68710685e-01
16948    2.05497866e-02    1.68711382e-01
16949    2.05499883e-02    1.68712777e-01
16950    2.05500388e-02    1.68713125e-01
16951    2.05501397e-02    1.68713822e-01
16952    2.05503414e-02    1.68715215e-01
16953    2.05503919e-02    1.68715563e-01
16954    2.05504928e-02    1.68716259e-01
16955    2.05506946e-02    1.68717650e-01
16956    2.05507450e-02    1.68717997e-01
16957    2.05508459e-02    1.68718692e-01
16958    2.05510477e-02    1.68720082e-01
16959    2.05510981e-02    1.68720429e-01
16960    2.05511990e-02    1.68721123e-01
16961    2.05514008e-02    1.68722510e-01
16962    2.05514512e-02    1.68722857e-01
16963    2.05515521e-02    1.68723550e-01
16964    2.05517539e-02    1.68724936e-01
16965    2.05518044e-02    1.68725283e-01
16966    2.05519052e-02    1.68725975e-01
16967    2.05521070e-02    1.68727359e-01
16968    2.05521575e-02    1.68727705e-01
16969    2.05522584e-02    1.68728397e-01
16970    2.05524601e-02    1.68729779e-01
16971    2.05525106e-02    1.68730125e-01
16972    2.05526115e-02    1.68730815e-01
16973    2.05528132e-02    1.68732196e-01
16974    2.05528637e-02    1.68732541e-01
16975    2.05529646e-02    1.68733231e-01
16976    2.05531664e-02    1.68734610e-01
16977    2.05532168e-02    1.68734954e-01
16978    2.05533177e-02    1.68735643e-01
16979    2.05535195e-02    1.68737021e-01
16980    2.05535699e-02    1.68737365e-01
16981    2.05536708e-02    1.68738053e-01
16982    2.05538726e-02    1.68739429e-01
16983    2.05539230e-02    1.68739772e-01
16984    2.05540239e-02    1.68740460e-01
16985    2.05542257e-02    1.68741833e-01
16986    2.05542761e-02    1.68742177e-01
16987    2.05543770e-02    1.68742863e-01
16988    2.05545788e-02    1.68744235e-01
16989    2.05546293e-02    1.68744578e-01
16990    2.05547302e-02    1.68745264e-01
16991    2.05549319e-02    1.68746634e-01
16992    2.05549824e-02    1.68746977e-01
16993    2.05550833e-02    1.68747661e-01
16994    2.05552850e-02    1.68749030e-01
16995    2.05553355e-02    1.68749372e-01
16996    2.05554364e-02    1.68750056e-01
16997    2.05556382e-02    1.68751423e-01
16998    2.05556886e-02    1.68751764e-01
16999    2.05557895e-02    1.68752447e-01
17000    2.05559913e-02    1.68753813e-01
17001    2.05560417e-02    1.68754154e-01
17002    2.05561426e-02    1.68754836e-01
17003    2.05563444e-02    1.68756199e-01
17004    2.05563948e-02    1.68756540e-01
17005    2.05564957e-02    1.68757221e-01
17006    2.05566975e-02    1.68758583e-01
17007    2.05567479e-02    1.68758923e-01
17008    2.05568488e-02    1.68759604e-01
17009    2.05570506e-02    1.68760964e-01
17010    2.05571011e-02    1.68761304e-01
17011    2.05572019e-02    1.68761983e-01
17012    2.05574037e-02    1.68763342e-01
17013    2.05574542e-02    1.68763681e-01
17014    2.05575551e-02    1.68764360e-01
17015    2.05577568e-02    1.68765717e-01
17016    2.05578073e-02    1.68766056e-01
17017    2.05579082e-02    1.68766733e-01
17018    2.05581100e-02    1.68768088e-01
17019    2.05581604e-02    1.68768427e-01
17020    2.05582613e-02    1.68769104e-01
17021    2.05584631e-02    1.68770457e-01
17022    2.05585135e-02    1.68770795e-01
17023    2.05586144e-02    1.68771471e-01
17024    2.05588162e-02    1.68772823e-01
17025    2.05588666e-02    1.68773161e-01
17026    2.05589675e-02    1.68773836e-01
17027    2.05591693e-02    1.68775186e-01
17028    2.05592197e-02    1.68775523e-01
17029    2.05593206e-02    1.68776197e-01
17030    2.05595224e-02    1.68777545e-01
17031    2.05595729e-02    1.68777882e-01
17032    2.05596737e-02    1.68778556e-01
17033    2.05598755e-02    1.68779902e-01
17034    2.05599260e-02    1.68780239e-01
17035    2.05600269e-02    1.68780911e-01
17036    2.05602286e-02    1.68782256e-01
17037    2.05602791e-02    1.68782592e-01
17038    2.05603800e-02    1.68783264e-01
17039    2.05605818e-02    1.68784607e-01
17040    2.05606322e-02    1.68784942e-01
17041    2.05607331e-02    1.68785613e-01
17042    2.05609349e-02    1.68786954e-01
17043    2.05609853e-02    1.68787289e-01
17044    2.05610862e-02    1.68787960e-01
17045    2.05612880e-02    1.68789299e-01
17046    2.05613384e-02    1.68789634e-01
17047    2.05614393e-02    1.68790303e-01
17048    2.05616411e-02    1.68791641e-01
17049    2.05616915e-02    1.68791975e-01
17050    2.05617924e-02    1.68792643e-01
17051    2.05619942e-02    1.68793979e-01
17052    2.05620447e-02    1.68794313e-01
17053    2.05621455e-02    1.68794981e-01
17054    2.05623473e-02    1.68796315e-01
17055    2.05623978e-02    1.68796648e-01
17056    2.05624987e-02    1.68797315e-01
17057    2.05627004e-02    1.68798648e-01
17058    2.05627509e-02    1.68798981e-01
17059    2.05628518e-02    1.68799647e-01
17060    2.05630536e-02    1.68800977e-01
17061    2.05631040e-02    1.68801310e-01
17062    2.05632049e-02    1.68801975e-01
17063    2.05634067e-02    1.68803304e-01
17064    2.05634571e-02    1.68803636e-01
17065    2.05635580e-02    1.68804300e-01
17066    2.05637598e-02    1.68805628e-01
17067    2.05638102e-02    1.68805959e-01
17068    2.05639111e-02    1.68806623e-01
17069    2.05641129e-02    1.68807948e-01
17070    2.05641633e-02    1.68808280e-01
17071    2.05642642e-02    1.68808942e-01
17072    2.05644660e-02    1.68810266e-01
17073    2.05645165e-02    1.68810597e-01
17074    2.05646173e-02    1.68811258e-01
17075    2.05648191e-02    1.68812581e-01
17076    2.05648696e-02    1.68812911e-01
17077    2.05649705e-02    1.68813572e-01
17078    2.05651722e-02    1.68814892e-01
17079    2.05652227e-02    1.68815222e-01
17080    2.05653236e-02    1.68815882e-01
17081    2.05655253e-02    1.68817201e-01
17082    2.05655758e-02    1.68817530e-01
17083    2.05656767e-02    1.68818189e-01
17084    2.05658785e-02    1.68819506e-01
17085    2.05659289e-02    1.68819836e-01
17086    2.05660298e-02    1.68820494e-01
17087    2.05662316e-02    1.68821809e-01
17088    2.05662820e-02    1.68822138e-01
17089    2.05663829e-02    1.68822795e-01
17090    2.05665847e-02    1.68824109e-01
17091    2.05666351e-02    1.68824437e-01
17092    2.05667360e-02    1.68825093e-01
17093    2.05669378e-02    1.68826405e-01
17094    2.05669882e-02    1.68826733e-01
17095    2.05670891e-02    1.68827389e-01
17096    2.05672909e-02    1.68828699e-01
17097    2.05673414e-02    1.68829026e-01
17098    2.05674423e-02    1.68829681e-01
17099    2.05676440e-02    1.68830989e-01
17100    2.05676945e-02    1.68831316e-01
17101    2.05677954e-02    1.68831970e-01
17102    2.05679971e-02    1.68833277e-01
17103    2.05680476e-02    1.68833603e-01
17104    2.05681485e-02    1.68834256e-01
17105    2.05683503e-02    1.68835561e-01
17106    2.05684007e-02    1.68835888e-01
17107    2.05685016e-02    1.68836540e-01
17108    2.05687034e-02    1.68837843e-01
17109    2.05687538e-02    1.68838169e-01
17110    2.05688547e-02    1.68838820e-01
17111    2.05690565e-02    1.68840121e-01
17112    2.05691069e-02    1.68840447e-01
17113    2.05692078e-02    1.68841097e-01
17114    2.05694096e-02    1.68842397e-01
17115    2.05694600e-02    1.68842722e-01
17116    2.05695609e-02    1.68843371e-01
17117    2.05697627e-02    1.68844670e-01
17118    2.05698132e-02    1.68844994e-01
17119    2.05699141e-02    1.68845643e-01
17120    2.05701158e-02    1.68846939e-01
17121    2.05701663e-02    1.68847263e-01
17122    2.05702672e-02    1.68847911e-01
17123    2.05704689e-02    1.68849206e-01
17124    2.05705194e-02    1.68849529e-01
17125    2.05706203e-02    1.68850176e-01
17126    2.05708221e-02    1.68851469e-01
17127    2.05708725e-02    1.68851792e-01
17128    2.05709734e-02    1.68852438e-01
17129    2.05711752e-02    1.68853729e-01
17130    2.05712256e-02    1.68854052e-01
17131    2.05713265e-02    1.68854697e-01
17132    2.05715283e-02    1.68855987e-01
17133    2.05715787e-02    1.68856309e-01
17134    2.05716796e-02    1.68856953e-01
17135    2.05718814e-02    1.68858241e-01
17136    2.05719318e-02    1.68858563e-01
17137    2.05720327e-02    1.68859207e-01
17138    2.05722345e-02    1.68860493e-01
17139    2.05722850e-02    1.68860814e-01
17140    2.05723858e-02    1.68861457e-01
17141    2.05725876e-02    1.68862741e-01
17142    2.05726381e-02    1.68863062e-01
17143    2.05727390e-02    1.68863704e-01
17144    2.05729407e-02    1.68864987e-01
17145    2.05729912e-02    1.68865307e-01
17146    2.05730921e-02    1.68865948e-01
17147    2.05732939e-02    1.68867229e-01
17148    2.05733443e-02    1.68867549e-01
17149    2.05734452e-02    1.68868189e-01
17150    2.05736470e-02    1.68869469e-01
17151    2.05736974e-02    1.68869788e-01
17152    2.05737983e-02    1.68870427e-01
17153    2.05740001e-02    1.68871705e-01
17154    2.05740505e-02    1.68872024e-01
17155    2.05741514e-02    1.68872662e-01
17156    2.05743532e-02    1.68873938e-01
17157    2.05744036e-02    1.68874257e-01
17158    2.05745045e-02    1.68874895e-01
17159    2.05747063e-02    1.68876169e-01
17160    2.05747568e-02    1.68876487e-01
17161    2.05748576e-02    1.68877124e-01
17162    2.05750594e-02    1.68878396e-01
17163    2.05751099e-02    1.68878714e-01
17164    2.05752108e-02    1.68879350e-01
17165    2.05754125e-02    1.68880620e-01
17166    2.05754630e-02    1.68880938e-01
17167    2.05755639e-02    1.68881573e-01
17168    2.05757657e-02    1.68882842e-01
17169    2.05758161e-02    1.68883159e-01
17170    2.05759170e-02    1.68883793e-01
17171    2.05761188e-02    1.68885060e-01
17172    2.05761692e-02    1.68885377e-01
17173    2.05762701e-02    1.68886010e-01
17174    2.05764719e-02    1.68887275e-01
17175    2.05765223e-02    1.68887592e-01
17176    2.05766232e-02    1.68888224e-01
17177    2.05768250e-02    1.68889488e-01
17178    2.05768754e-02    1.68889804e-01
17179    2.05769763e-02    1.68890435e-01
17180    2.05771781e-02    1.68891697e-01
17181    2.05772286e-02    1.68892012e-01
17182    2.05773294e-02    1.68892643e-01
17183    2.05775312e-02    1.68893903e-01
17184    2.05775817e-02    1.68894218e-01
17185    2.05776826e-02    1.68894848e-01
17186    2.05778843e-02    1.68896107e-01
17187    2.05779348e-02    1.68896421e-01
17188    2.05780357e-02    1.68897050e-01
17189    2.05782374e-02    1.68898307e-01
17190    2.05782879e-02    1.68898621e-01
17191    2.05783888e-02    1.68899249e-01
17192    2.05785906e-02    1.68900504e-01
17193    2.05786410e-02    1.68900818e-01
17194    2.05787419e-02    1.68901445e-01
17195    2.05789437e-02    1.68902699e-01
17196    2.05789941e-02    1.68903012e-01
17197    2.05790950e-02    1.68903638e-01
17198    2.05792968e-02    1.68904890e-01
17199    2.05793472e-02    1.68905203e-01
17200    2.05794481e-02    1.68905828e-01
17201    2.05796499e-02    1.68907078e-01
17202    2.05797004e-02    1.68907390e-01
17203    2.05798012e-02    1.68908015e-01
17204    2.05800030e-02    1.68909263e-01
17205    2.05800535e-02    1.68909575e-01
17206    2.05801544e-02    1.68910199e-01
17207    2.05803561e-02    1.68911446e-01
17208    2.05804066e-02    1.68911757e-01
17209    2.05805075e-02    1.68912380e-01
17210    2.05807092e-02    1.68913625e-01
17211    2.05807597e-02    1.68913936e-01
17212    2.05808606e-02    1.68914558e-01
17213    2.05810624e-02    1.68915801e-01
17214    2.05811128e-02    1.68916112e-01
17215    2.05812137e-02    1.68916733e-01
17216    2.05814155e-02    1.68917974e-01
17217    2.05814659e-02    1.68918284e-01
17218    2.05815668e-02    1.68918905e-01
17219    2.05817686e-02    1.68920144e-01
17220    2.05818190e-02    1.68920454e-01
17221    2.05819199e-02    1.68921074e-01
17222    2.05821217e-02    1.68922312e-01
17223    2.05821721e-02    1.68922621e-01
17224    2.05822730e-02    1.68923239e-01
17225    2.05824748e-02    1.68924476e-01
17226    2.05825253e-02    1.68924785e-01
17227    2.05826262e-02    1.68925402e-01
17228    2.05828279e-02    1.68926637e-01
17229    2.05828784e-02    1.68926945e-01
17230    2.05829793e-02    1.68927562e-01
17231    2.05831810e-02    1.68928795e-01
17232    2.05832315e-02    1.68929103e-01
17233    2.05833324e-02    1.68929719e-01
17234    2.05835342e-02    1.68930950e-01
17235    2.05835846e-02    1.68931258e-01
17236    2.05836855e-02    1.68931873e-01
17237    2.05838873e-02    1.68933102e-01
17238    2.05839377e-02    1.68933409e-01
17239    2.05840386e-02    1.68934024e-01
17240    2.05842404e-02    1.68935251e-01
17241    2.05842908e-02    1.68935558e-01
17242    2.05843917e-02    1.68936172e-01
