 TITLE = " Xyce homotopy data, schmidt.cir", 
	VARIABLES = " v1:DCV0" 
" V(5)" 
DATASETAUXDATA TIME= " 04:49:57 PM Jul 10, 2015 " 
ZONE F=POINT T="Xyce data" 
    4.40080003e+00   8.37479534e+00
    4.38517814e+00   8.51171884e+00
    4.36955638e+00   8.64864210e+00
    4.35393475e+00   8.78556511e+00
    4.33831324e+00   8.92248786e+00
    4.32269187e+00   9.05941035e+00
    4.30707064e+00   9.19633257e+00
    4.29144955e+00   9.33325452e+00
    4.27582860e+00   9.47017620e+00
    4.26020781e+00   9.60709759e+00
    4.24458718e+00   9.74401870e+00
    4.22896671e+00   9.88093951e+00
    4.21334641e+00   1.00178600e+01
    4.19772628e+00   1.01547802e+01
    4.18210633e+00   1.02917001e+01
    4.16648656e+00   1.04286197e+01
    4.15086698e+00   1.05655390e+01
    4.13524760e+00   1.07024579e+01
    4.11962842e+00   1.08393765e+01
    4.10400944e+00   1.09762948e+01
    4.08839068e+00   1.11132127e+01
    4.07277214e+00   1.12501302e+01
    4.05715383e+00   1.13870474e+01
    4.04153575e+00   1.15239642e+01
    4.02591791e+00   1.16608806e+01
    4.01030032e+00   1.17977966e+01
    3.99468299e+00   1.19347122e+01
    3.97906592e+00   1.20716275e+01
    3.96344912e+00   1.22085423e+01
    3.94783260e+00   1.23454566e+01
    3.93221638e+00   1.24823706e+01
    3.91660045e+00   1.26192840e+01
    3.90098483e+00   1.27561971e+01
    3.88536953e+00   1.28931096e+01
    3.86975455e+00   1.30300217e+01
    3.85413992e+00   1.31669333e+01
    3.83852563e+00   1.33038443e+01
    3.82291170e+00   1.34407549e+01
    3.80729815e+00   1.35776649e+01
    3.79168498e+00   1.37145743e+01
    3.77607220e+00   1.38514832e+01
    3.76045983e+00   1.39883915e+01
    3.74484789e+00   1.41252992e+01
    3.72923638e+00   1.42622063e+01
    3.71362533e+00   1.43991128e+01
    3.69801474e+00   1.45360186e+01
    3.68240463e+00   1.46729238e+01
    3.66679502e+00   1.48098283e+01
    3.65118593e+00   1.49467320e+01
    3.63557738e+00   1.50836351e+01
    3.61996938e+00   1.52205373e+01
    3.60436195e+00   1.53574388e+01
    3.58875511e+00   1.54943395e+01
    3.57314890e+00   1.56312394e+01
    3.55754332e+00   1.57681384e+01
    3.54193840e+00   1.59050365e+01
    3.52633418e+00   1.60419337e+01
    3.51073066e+00   1.61788300e+01
    3.49512789e+00   1.63157253e+01
    3.47952590e+00   1.64526195e+01
    3.46392470e+00   1.65895127e+01
    3.44832434e+00   1.67264048e+01
    3.43272485e+00   1.68632958e+01
    3.41712627e+00   1.70001856e+01
    3.40152863e+00   1.71370741e+01
    3.38593198e+00   1.72739614e+01
    3.37033636e+00   1.74108473e+01
    3.35474182e+00   1.75477319e+01
    3.33914840e+00   1.76846150e+01
    3.32355616e+00   1.78214965e+01
    3.30796515e+00   1.79583765e+01
    3.29237543e+00   1.80952548e+01
    3.27678708e+00   1.82321314e+01
    3.26120014e+00   1.83690062e+01
    3.24561471e+00   1.85058790e+01
    3.23003086e+00   1.86427498e+01
    3.21444867e+00   1.87796185e+01
    3.19886823e+00   1.89164850e+01
    3.18328965e+00   1.90533490e+01
    3.16771304e+00   1.91902106e+01
    3.15213851e+00   1.93270696e+01
    3.13656618e+00   1.94639257e+01
    3.12099620e+00   1.96007788e+01
    3.10542872e+00   1.97376288e+01
    3.08986392e+00   1.98744754e+01
    3.07430196e+00   2.00113183e+01
    3.05874306e+00   2.01481574e+01
    3.04318745e+00   2.02849922e+01
    3.02763537e+00   2.04218226e+01
    3.01208711e+00   2.05586481e+01
    2.99654298e+00   2.06954683e+01
    2.98100334e+00   2.08322828e+01
    2.96546859e+00   2.09690910e+01
    2.94993918e+00   2.11058923e+01
    2.93441566e+00   2.12426861e+01
    2.91889862e+00   2.13794715e+01
    2.90338876e+00   2.15162477e+01
    2.88788692e+00   2.16530134e+01
    2.87239406e+00   2.17897674e+01
    2.85691134e+00   2.19265082e+01
    2.84144018e+00   2.20632337e+01
    2.82598227e+00   2.21999417e+01
    2.81053973e+00   2.23366291e+01
    2.79511523e+00   2.24732923e+01
    2.77971220e+00   2.26099264e+01
    2.76433512e+00   2.27465247e+01
    2.74899006e+00   2.28830785e+01
    2.73368549e+00   2.30195749e+01
    2.71843370e+00   2.31559948e+01
    2.70325363e+00   2.32923080e+01
    2.68817649e+00   2.34284623e+01
    2.67325945e+00   2.35643569e+01
    2.65862461e+00   2.36997589e+01
    2.64464040e+00   2.38338823e+01
    2.63338399e+00   2.39612610e+01
    2.64370067e+00   2.39998649e+01
    2.74913166e+00   2.39999984e+01
    2.88900178e+00   2.39999992e+01
    3.02898715e+00   2.39999994e+01
    3.16895939e+00   2.39999995e+01
    3.30886853e+00   2.39999996e+01
    3.44871809e+00   2.39999996e+01
    3.58851752e+00   2.39999996e+01
    3.72827572e+00   2.39999996e+01
    3.86799995e+00   2.39999996e+01
    4.00769594e+00   2.39999996e+01
    4.14736816e+00   2.39999996e+01
    4.28702016e+00   2.39999996e+01
    4.42665478e+00   2.39999997e+01
    4.56627431e+00   2.39999997e+01
    4.70588065e+00   2.39999997e+01
    4.84547534e+00   2.39999997e+01
    4.98505968e+00   2.39999997e+01
    5.12463479e+00   2.39999997e+01
    5.26420160e+00   2.39999997e+01
    5.40376091e+00   2.39999997e+01
    5.54331342e+00   2.39999997e+01
    5.68285973e+00   2.39999997e+01
    5.82240037e+00   2.39999997e+01
    5.96193581e+00   2.39999997e+01
    6.10146645e+00   2.39999997e+01
    6.24099267e+00   2.39999997e+01
    6.38051479e+00   2.39999997e+01
    6.52003310e+00   2.39999997e+01
    6.65954787e+00   2.39999997e+01
    6.79905932e+00   2.39999997e+01
    6.93856769e+00   2.39999997e+01
    7.07807316e+00   2.39999997e+01
    7.21757591e+00   2.39999997e+01
    7.35707610e+00   2.39999997e+01
    7.49657389e+00   2.39999997e+01
    7.63606940e+00   2.39999997e+01
    7.77556276e+00   2.39999997e+01
    7.91505410e+00   2.39999997e+01
    8.05454351e+00   2.39999997e+01
    8.19403110e+00   2.39999997e+01
    8.33351695e+00   2.39999997e+01
    8.47300116e+00   2.39999997e+01
    8.61248379e+00   2.39999997e+01
    8.75196494e+00   2.39999997e+01
    8.89144466e+00   2.39999997e+01
    9.03092302e+00   2.39999997e+01
    9.17040008e+00   2.39999997e+01
    9.30987590e+00   2.39999997e+01
    9.44935053e+00   2.39999997e+01
    9.58882402e+00   2.39999997e+01
    9.72829641e+00   2.39999997e+01
    9.86776776e+00   2.39999997e+01
    9.99999955e+00   2.39999997e+01
    1.00000000e+01   2.39999997e+01
End of Xyce(TM) Homotopy Simulation
