Index        TIME               V(VOUT)              V(IN)               V(1)        
663      1.0533611856e-05    2.6434951591e+00    9.3760067589e-01    9.1617513061e-01
664      1.0533753144e-05    2.6839038154e+00    8.4422600794e-01    8.2292520708e-01
665      1.0533894431e-05    2.7219159620e+00    7.5082348186e-01    7.2967528355e-01
666      1.0534035719e-05    2.7580295183e+00    6.5737891370e-01    6.3642536002e-01
667      1.0534177007e-05    2.7923262400e+00    5.6386085819e-01    5.4317543649e-01
668      1.0534318295e-05    2.8244871639e+00    4.7022676750e-01    4.4992551296e-01
669      1.0534459582e-05    2.8536048096e+00    3.7640302620e-01    3.5667558943e-01
670      1.0534600870e-05    2.8778481098e+00    2.8229409975e-01    2.6342566590e-01
671      1.0534728029e-05    2.8930535581e+00    1.9721538815e-01    1.7950073472e-01
672      1.0534841626e-05    2.8994198492e+00    1.2071755038e-01    1.0452683978e-01
673      1.0534943649e-05    2.8996468866e+00    5.1823761081e-02    3.7191720521e-02
674      1.0535000000e-05    2.8984981115e+00    1.4183289794e-02   -1.6457946117e-12
675      1.0535004874e-05    2.8984136420e+00    1.1547824288e-02    0.0000000000e+00
676      1.0535008692e-05    2.8983581204e+00    9.7959117899e-03    0.0000000000e+00
677      1.0535012511e-05    2.8983071523e+00    8.1873833781e-03    0.0000000000e+00
678      1.0535020148e-05    2.8982278019e+00    5.7033064570e-03    0.0000000000e+00
679      1.0535027785e-05    2.8981715074e+00    3.9747484383e-03    0.0000000000e+00
680      1.0535043059e-05    2.8981021549e+00    1.8884091471e-03    0.0000000000e+00
681      1.0535073608e-05    2.8980493939e+00    3.3545539672e-04    0.0000000000e+00
682      1.0535134704e-05    2.8980371933e+00   -1.9774114688e-05    0.0000000000e+00
683      1.0535189692e-05    2.8980393206e+00    4.1750990259e-05    0.0000000000e+00
684      1.0535244679e-05    2.8980390351e+00    3.3767398298e-05    0.0000000000e+00
685      1.0535354653e-05    2.8980390898e+00    3.5094098820e-05    0.0000000000e+00
686      1.0535574602e-05    2.8980390580e+00    3.4408517056e-05    0.0000000000e+00
687      1.0536014499e-05    2.8980390832e+00    3.4914252708e-05    0.0000000000e+00
688      1.0536894294e-05    2.8980390606e+00    3.4477804472e-05    0.0000000000e+00
689      1.0538653884e-05    2.8980390821e+00    3.4883676570e-05    0.0000000000e+00
690      1.0542173063e-05    2.8980390611e+00    3.4492184480e-05    0.0000000000e+00
691      1.0549211421e-05    2.8980390818e+00    3.4876701361e-05    0.0000000000e+00
692      1.0563288138e-05    2.8980390613e+00    3.4495619836e-05    0.0000000000e+00
693      1.0591441571e-05    2.8980390817e+00    3.4874996568e-05    0.0000000000e+00
694      1.0647748437e-05    2.8980390613e+00    3.4496469032e-05    0.0000000000e+00
695      1.0760362170e-05    2.8980390817e+00    3.4874572767e-05    0.0000000000e+00
696      1.0985589635e-05    2.8980390613e+00    3.4496680734e-05    0.0000000000e+00
697      1.1286589635e-05    2.8980390817e+00    3.4874449461e-05    0.0000000000e+00
698      1.1587589635e-05    2.8980390613e+00    3.4496786251e-05    0.0000000000e+00
699      1.1888589635e-05    2.8980390817e+00    3.4874343974e-05    0.0000000000e+00
700      1.2035000000e-05    2.8980390613e+00    3.4496947358e-05    0.0000000000e+00
701      1.2035007812e-05    2.8981083423e+00    1.4296953598e-03    5.1562500006e-03
702      1.2035015559e-05    2.8982176268e+00    3.8121858944e-03    1.0268614047e-02
703      1.2035023305e-05    2.8983524589e+00    6.9234220909e-03    1.5380978095e-02
704      1.2035031051e-05    2.8984964226e+00    1.0339953046e-02    2.0493342142e-02
705      1.2035046543e-05    2.8988177825e+00    1.8516012701e-02    3.0718070237e-02
706      1.2035062035e-05    2.8991513017e+00    2.7752977485e-02    4.0942798331e-02
707      1.2035093019e-05    2.8997563067e+00    4.7360089759e-02    6.1392254523e-02
708      1.2035124003e-05    2.9002002277e+00    6.7466183433e-02    8.1841710713e-02
709      1.2035185971e-05    2.9002687142e+00    1.0767144234e-01    1.2274062309e-01
710      1.2035247939e-05    2.8987611114e+00    1.4770447348e-01    1.6363953548e-01
711      1.2035309907e-05    2.8952767043e+00    1.8775670971e-01    2.0453844786e-01
712      1.2035371875e-05    2.8897829787e+00    2.2792923945e-01    2.4543736024e-01
713      1.2035433843e-05    2.8824361958e+00    2.6822026989e-01    2.8633627262e-01
714      1.2035495811e-05    2.8734950689e+00    3.0861037178e-01    3.2723518500e-01
715      1.2035557779e-05    2.8632186120e+00    3.4907750420e-01    3.6813409738e-01
716      1.2035619747e-05    2.8518557726e+00    3.8961000492e-01    4.0903300977e-01
717      1.2035681715e-05    2.8396085628e+00    4.3019747665e-01    4.4993192215e-01
718      1.2035805651e-05    2.8130910727e+00    5.1149701965e-01    5.3172974691e-01
719      1.2036053523e-05    2.7544185803e+00    6.7446750697e-01    6.9532539644e-01
720      1.2036301396e-05    2.6899085138e+00    8.3776269650e-01    8.5892104596e-01
721      1.2036549268e-05    2.6182411008e+00    1.0011171808e+00    1.0225166955e+00
722      1.2036585364e-05    2.6069202926e+00    1.0249236250e+00    1.0463401479e+00
723      1.2036621460e-05    2.5953492765e+00    1.0487211209e+00    1.0701636004e+00
724      1.2036693652e-05    2.5711392277e+00    1.0963065277e+00    1.1178105053e+00
725      1.2036765845e-05    2.5453755556e+00    1.1439028677e+00    1.1654574102e+00
726      1.2036838037e-05    2.5176282442e+00    1.1914914922e+00    1.2131043151e+00
727      1.2036910229e-05    2.4874777165e+00    1.2390808367e+00    1.2607512199e+00
728      1.2036982421e-05    2.4543228098e+00    1.2866573864e+00    1.3083981248e+00
729      1.2037054614e-05    2.4175269195e+00    1.3342201723e+00    1.3560450297e+00
730      1.2037126806e-05    2.3763459824e+00    1.3817546329e+00    1.4036919346e+00
731      1.2037198998e-05    2.3300973872e+00    1.4292538679e+00    1.4513388395e+00
732      1.2037271191e-05    2.2782434102e+00    1.4767104121e+00    1.4989857444e+00
733      1.2037343383e-05    2.2205969213e+00    1.5241324546e+00    1.5466326493e+00
734      1.2037415575e-05    2.1573884291e+00    1.5715388297e+00    1.5942795542e+00
735      1.2037487767e-05    2.0892513063e+00    1.6189563350e+00    1.6419264591e+00
736      1.2037559960e-05    2.0170514646e+00    1.6664058345e+00    1.6895733640e+00
737      1.2037632152e-05    1.9417110494e+00    1.7138986350e+00    1.7372202689e+00
738      1.2037704344e-05    1.8640703158e+00    1.7614367610e+00    1.7848671737e+00
739      1.2037776536e-05    1.7848393858e+00    1.8090182413e+00    1.8325140786e+00
740      1.2037848729e-05    1.7046050556e+00    1.8566401833e+00    1.8801609835e+00
741      1.2037993113e-05    1.5431776864e+00    1.9519889689e+00    1.9754547933e+00
742      1.2038137498e-05    1.3837275780e+00    2.0475124296e+00    2.0707486031e+00
743      1.2038281882e-05    1.2315336762e+00    2.1431781838e+00    2.1660424129e+00
744      1.2038301855e-05    1.2114433234e+00    2.1564053243e+00    2.1792244606e+00
745      1.2038321828e-05    1.1915615803e+00    2.1696382276e+00    2.1924065082e+00
746      1.2038361774e-05    1.1528531604e+00    2.1961082217e+00    2.2187706036e+00
747      1.2038401719e-05    1.1155158676e+00    2.2225564647e+00    2.2451346989e+00
748      1.2038441665e-05    1.0796682287e+00    2.2489863227e+00    2.2714987943e+00
749      1.2038481610e-05    1.0453764015e+00    2.2753963747e+00    2.2978628896e+00
750      1.2038521556e-05    1.0126779357e+00    2.3017894785e+00    2.3242269850e+00
751      1.2038561502e-05    9.8156796490e-01    2.3281697567e+00    2.3505910803e+00
752      1.2038601447e-05    9.5201066475e-01    2.3545429472e+00    2.3769551757e+00
753      1.2038641393e-05    9.2394486106e-01    2.3809147635e+00    2.4033192710e+00
754      1.2038681338e-05    8.9729383734e-01    2.4072903012e+00    2.4296833664e+00
755      1.2038721284e-05    8.7197251826e-01    2.4336734381e+00    2.4560474617e+00
756      1.2038761230e-05    8.4789376170e-01    2.4600667862e+00    2.4824115571e+00
757      1.2038801175e-05    8.2497257186e-01    2.4864718030e+00    2.5087756524e+00
758      1.2038841121e-05    8.0312900731e-01    2.5128890707e+00    2.5351397478e+00
759      1.2038881066e-05    7.8228986493e-01    2.5393185810e+00    2.5615038431e+00
760      1.2038921012e-05    7.6238960144e-01    2.5657599993e+00    2.5878679385e+00
761      1.2038960958e-05    7.4337070134e-01    2.5922128633e+00    2.6142320338e+00
762      1.2039000903e-05    7.2518372554e-01    2.6186767310e+00    2.6405961292e+00
763      1.2039080794e-05    6.9114689584e-01    2.6716332472e+00    2.6933243199e+00
764      1.2039160686e-05    6.6004033015e-01    2.7246362183e+00    2.7460525106e+00
765      1.2039240577e-05    6.3173802158e-01    2.7776840973e+00    2.7987807013e+00
766      1.2039320468e-05    6.0623318756e-01    2.8307861140e+00    2.8515088920e+00
767      1.2039400359e-05    5.8363517946e-01    2.8839540626e+00    2.9042370827e+00
768      1.2039480250e-05    5.6418051650e-01    2.9372061791e+00    2.9569652734e+00
769      1.2039560142e-05    5.4823391138e-01    2.9905689508e+00    3.0096934641e+00
770      1.2039640033e-05    5.3626915327e-01    3.0440844876e+00    3.0624216548e+00
771      1.2039719924e-05    5.2879938156e-01    3.0978168303e+00    3.1151498455e+00
772      1.2039799815e-05    5.2603056202e-01    3.1517892287e+00    3.1678780362e+00
773      1.2039879706e-05    5.2709262267e-01    3.2057227061e+00    3.2206062269e+00
774      1.2039959598e-05    5.3013842606e-01    3.2591012036e+00    3.2733344176e+00
775      1.2040000000e-05    5.3199284150e-01    3.2858777634e+00    3.3000000000e+00
776      1.2040004160e-05    5.3216035894e-01    3.2881838287e+00    3.3000000000e+00
777      1.2040007543e-05    5.3227864944e-01    3.2898018607e+00    3.3000000000e+00
778      1.2040010925e-05    5.3238864887e-01    3.2913010429e+00    3.3000000000e+00
779      1.2040017690e-05    5.3256510376e-01    3.2936826855e+00    3.3000000000e+00
780      1.2040024454e-05    5.3269451619e-01    3.2954105544e+00    3.3000000000e+00
781      1.2040037984e-05    5.3286099771e-01    3.2976139613e+00    3.3000000000e+00
782      1.2040065043e-05    5.3300081027e-01    3.2994467168e+00    3.3000000000e+00
783      1.2040119160e-05    5.3304553798e-01    3.3000291461e+00    3.3000000000e+00
784      1.2040173277e-05    5.3304005633e-01    3.2999582754e+00    3.3000000000e+00
785      1.2040227395e-05    5.3304074774e-01    3.2999669105e+00    3.3000000000e+00
786      1.2040281512e-05    5.3304064729e-01    3.2999658517e+00    3.3000000000e+00
787      1.2040389747e-05    5.3304067438e-01    3.2999660225e+00    3.3000000000e+00
788      1.2040606216e-05    5.3304065561e-01    3.2999659331e+00    3.3000000000e+00
789      1.2041039155e-05    5.3304067175e-01    3.2999659998e+00    3.3000000000e+00
790      1.2041905032e-05    5.3304065670e-01    3.2999659418e+00    3.3000000000e+00
791      1.2043636788e-05    5.3304067125e-01    3.2999659960e+00    3.3000000000e+00
792      1.2047100298e-05    5.3304065693e-01    3.2999659436e+00    3.3000000000e+00
793      1.2054027319e-05    5.3304067113e-01    3.2999659951e+00    3.3000000000e+00
794      1.2067881360e-05    5.3304065699e-01    3.2999659441e+00    3.3000000000e+00
795      1.2095589443e-05    5.3304067110e-01    3.2999659949e+00    3.3000000000e+00
796      1.2151005608e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
797      1.2261837938e-05    5.3304067110e-01    3.2999659948e+00    3.3000000000e+00
798      1.2483502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
799      1.2784502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
800      1.3085502600e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
801      1.3386502600e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
802      1.3540000000e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
803      1.3540007812e-05    5.3294001097e-01    3.2985786474e+00    3.2948437500e+00
804      1.3540015546e-05    5.3276674482e-01    3.2962090367e+00    3.2897396827e+00
805      1.3540023279e-05    5.3253957376e-01    3.2931097502e+00    3.2846356155e+00
806      1.3540031013e-05    5.3229019440e-01    3.2897028846e+00    3.2795315482e+00
807      1.3540046480e-05    5.3169678842e-01    3.2815362945e+00    3.2693234137e+00
808      1.3540061947e-05    5.3103575478e-01    3.2722935611e+00    3.2591152792e+00
809      1.3540077413e-05    5.3035568928e-01    3.2625551798e+00    3.2489071447e+00
810      1.3540108347e-05    5.2902568661e-01    3.2425491407e+00    3.2284908757e+00
811      1.3540139281e-05    5.2780044672e-01    3.2223190469e+00    3.2080746067e+00
812      1.3540201148e-05    5.2596024383e-01    3.1819442155e+00    3.1672420687e+00
813      1.3540263016e-05    5.2551921093e-01    3.1418621105e+00    3.1264095307e+00
814      1.3540324883e-05    5.2724909745e-01    3.1019323824e+00    3.0855769927e+00
815      1.3540386751e-05    5.3156970177e-01    3.0619628253e+00    3.0447444547e+00
816      1.3540448618e-05    5.3853173406e-01    3.0218790180e+00    3.0039119166e+00
817      1.3540510486e-05    5.4798262418e-01    2.9816804591e+00    2.9630793786e+00
818      1.3540572353e-05    5.5972171789e-01    2.9413890486e+00    2.9222468406e+00
819      1.3540634221e-05    5.7354856261e-01    2.9010231254e+00    2.8814143026e+00
820      1.3540696088e-05    5.8929482605e-01    2.8605974139e+00    2.8405817646e+00
821      1.3540757956e-05    6.0682706932e-01    2.8201219045e+00    2.7997492266e+00
822      1.3540819823e-05    6.2605376150e-01    2.7796047544e+00    2.7589166886e+00
823      1.3540881691e-05    6.4692197614e-01    2.7390519535e+00    2.7180841505e+00
824      1.3540943558e-05    6.6941874030e-01    2.6984684193e+00    2.6772516125e+00
825      1.3541005426e-05    6.9356878478e-01    2.6578575222e+00    2.6364190745e+00
826      1.3541067293e-05    7.1943611247e-01    2.6172214963e+00    2.5955865365e+00
827      1.3541129161e-05    7.4712445884e-01    2.5765611842e+00    2.5547539985e+00
828      1.3541191028e-05    7.7677987558e-01    2.5358763204e+00    2.5139214605e+00
829      1.3541252896e-05    8.0859195344e-01    2.4951656151e+00    2.4730889225e+00
830      1.3541314763e-05    8.4279387277e-01    2.4544273699e+00    2.4322563844e+00
831      1.3541376631e-05    8.7965703971e-01    2.4136604575e+00    2.3914238464e+00
832      1.3541438498e-05    9.1947689889e-01    2.3728661417e+00    2.3505913084e+00
833      1.3541500365e-05    9.6254414561e-01    2.3320504617e+00    2.3097587704e+00
834      1.3541562233e-05    1.0090989494e+00    2.2912263812e+00    2.2689262324e+00
835      1.3541624100e-05    1.0592732264e+00    2.2504134294e+00    2.2280936944e+00
836      1.3541685968e-05    1.1130397469e+00    2.2096324497e+00    2.1872611563e+00
837      1.3541747835e-05    1.1701933571e+00    2.1688966660e+00    2.1464286183e+00
838      1.3541809703e-05    1.2303776934e+00    2.1282045649e+00    2.1055960803e+00
839      1.3541871570e-05    1.2931437922e+00    2.0875405493e+00    2.0647635423e+00
840      1.3541933438e-05    1.3580107772e+00    2.0468831318e+00    2.0239310043e+00
841      1.3541995305e-05    1.4245089766e+00    2.0062136364e+00    1.9830984663e+00
842      1.3542057173e-05    1.4922034085e+00    1.9655203108e+00    1.9422659283e+00
843      1.3542180908e-05    1.6296175156e+00    1.8840539818e+00    1.8606008522e+00
844      1.3542304643e-05    1.7676485462e+00    1.8024610303e+00    1.7789357762e+00
845      1.3542428378e-05    1.9037037499e+00    1.7207556256e+00    1.6972707002e+00
846      1.3542552113e-05    2.0347822527e+00    1.6389324869e+00    1.6156056241e+00
847      1.3542663474e-05    2.1450117762e+00    1.5651732782e+00    1.5421070557e+00
848      1.3542756280e-05    2.2284779836e+00    1.5036327784e+00    1.4808552231e+00
849      1.3542834773e-05    2.2916336674e+00    1.4515654366e+00    1.4290497100e+00
850      1.3542905417e-05    2.3422605520e+00    1.4047239377e+00    1.3824247482e+00
851      1.3542976061e-05    2.3872316233e+00    1.3579170877e+00    1.3357997865e+00
852      1.3543046705e-05    2.4271528646e+00    1.3111501141e+00    1.2891748247e+00
853      1.3543117349e-05    2.4627851147e+00    1.2644166080e+00    1.2425498630e+00
854      1.3543187993e-05    2.4948891737e+00    1.2177071287e+00    1.1959249012e+00
855      1.3543258636e-05    2.5241335669e+00    1.1710124306e+00    1.1492999395e+00
856      1.3543329280e-05    2.5510755738e+00    1.1243262928e+00    1.1026749777e+00
857      1.3543399924e-05    2.5761627284e+00    1.0776443775e+00    1.0560500160e+00
858      1.3543470568e-05    2.5997513312e+00    1.0309640539e+00    1.0094250542e+00
859      1.3543541212e-05    2.6221218389e+00    9.8428329341e-01    9.6280009249e-01
860      1.3543611856e-05    2.6434951590e+00    9.3760067602e-01    9.1617513073e-01
861      1.3543753144e-05    2.6839038153e+00    8.4422600810e-01    8.2292520723e-01
862      1.3543894431e-05    2.7219159619e+00    7.5082348204e-01    7.2967528373e-01
863      1.3544035719e-05    2.7580295182e+00    6.5737891391e-01    6.3642536023e-01
864      1.3544177007e-05    2.7923262399e+00    5.6386085843e-01    5.4317543672e-01
865      1.3544318295e-05    2.8244871638e+00    4.7022676776e-01    4.4992551322e-01
866      1.3544459582e-05    2.8536048095e+00    3.7640302649e-01    3.5667558972e-01
867      1.3544600870e-05    2.8778481097e+00    2.8229410007e-01    2.6342566621e-01
868      1.3544728029e-05    2.8930535581e+00    1.9721538849e-01    1.7950073506e-01
869      1.3544841626e-05    2.8994198492e+00    1.2071755070e-01    1.0452684009e-01
870      1.3544943649e-05    2.8996468866e+00    5.1823761379e-02    3.7191720814e-02
871      1.3545000000e-05    2.8984981115e+00    1.4183289794e-02   -1.6457946117e-12
872      1.3545004874e-05    2.8984136420e+00    1.1547824287e-02    0.0000000000e+00
873      1.3545008692e-05    2.8983581204e+00    9.7959117887e-03    0.0000000000e+00
874      1.3545012511e-05    2.8983071523e+00    8.1873833768e-03    0.0000000000e+00
875      1.3545020148e-05    2.8982278019e+00    5.7033064558e-03    0.0000000000e+00
876      1.3545027785e-05    2.8981715074e+00    3.9747484371e-03    0.0000000000e+00
877      1.3545043059e-05    2.8981021549e+00    1.8884091463e-03    0.0000000000e+00
878      1.3545073608e-05    2.8980493939e+00    3.3545539640e-04    0.0000000000e+00
879      1.3545134704e-05    2.8980371933e+00   -1.9774114584e-05    0.0000000000e+00
880      1.3545189692e-05    2.8980393206e+00    4.1750990163e-05    0.0000000000e+00
881      1.3545244679e-05    2.8980390351e+00    3.3767398373e-05    0.0000000000e+00
882      1.3545354653e-05    2.8980390898e+00    3.5094098767e-05    0.0000000000e+00
883      1.3545574602e-05    2.8980390580e+00    3.4408517088e-05    0.0000000000e+00
884      1.3546014499e-05    2.8980390832e+00    3.4914252695e-05    0.0000000000e+00
885      1.3546894294e-05    2.8980390606e+00    3.4477804476e-05    0.0000000000e+00
886      1.3548653884e-05    2.8980390821e+00    3.4883676569e-05    0.0000000000e+00
887      1.3552173063e-05    2.8980390611e+00    3.4492184481e-05    0.0000000000e+00
888      1.3559211421e-05    2.8980390818e+00    3.4876701360e-05    0.0000000000e+00
889      1.3573288138e-05    2.8980390613e+00    3.4495619837e-05    0.0000000000e+00
890      1.3601441571e-05    2.8980390817e+00    3.4874996567e-05    0.0000000000e+00
891      1.3657748437e-05    2.8980390613e+00    3.4496469034e-05    0.0000000000e+00
892      1.3770362170e-05    2.8980390817e+00    3.4874572766e-05    0.0000000000e+00
893      1.3995589635e-05    2.8980390613e+00    3.4496680735e-05    0.0000000000e+00
894      1.4296589635e-05    2.8980390817e+00    3.4874449459e-05    0.0000000000e+00
895      1.4597589635e-05    2.8980390613e+00    3.4496786252e-05    0.0000000000e+00
896      1.4898589635e-05    2.8980390817e+00    3.4874343972e-05    0.0000000000e+00
897      1.5045000000e-05    2.8980390613e+00    3.4496947360e-05    0.0000000000e+00
898      1.5045007812e-05    2.8981083423e+00    1.4296953598e-03    5.1562500006e-03
899      1.5045015559e-05    2.8982176268e+00    3.8121858943e-03    1.0268614047e-02
900      1.5045023305e-05    2.8983524589e+00    6.9234220908e-03    1.5380978095e-02
901      1.5045031051e-05    2.8984964226e+00    1.0339953046e-02    2.0493342142e-02
902      1.5045046543e-05    2.8988177825e+00    1.8516012701e-02    3.0718070237e-02
903      1.5045062035e-05    2.8991513017e+00    2.7752977485e-02    4.0942798331e-02
904      1.5045093019e-05    2.8997563067e+00    4.7360089758e-02    6.1392254523e-02
905      1.5045124003e-05    2.9002002277e+00    6.7466183433e-02    8.1841710713e-02
906      1.5045185971e-05    2.9002687142e+00    1.0767144234e-01    1.2274062309e-01
907      1.5045247939e-05    2.8987611114e+00    1.4770447348e-01    1.6363953547e-01
908      1.5045309907e-05    2.8952767043e+00    1.8775670971e-01    2.0453844786e-01
909      1.5045371875e-05    2.8897829787e+00    2.2792923944e-01    2.4543736023e-01
910      1.5045433843e-05    2.8824361958e+00    2.6822026989e-01    2.8633627262e-01
911      1.5045495811e-05    2.8734950689e+00    3.0861037177e-01    3.2723518500e-01
912      1.5045557779e-05    2.8632186121e+00    3.4907750419e-01    3.6813409738e-01
913      1.5045619747e-05    2.8518557726e+00    3.8961000492e-01    4.0903300976e-01
914      1.5045681715e-05    2.8396085628e+00    4.3019747664e-01    4.4993192214e-01
915      1.5045805651e-05    2.8130910727e+00    5.1149701964e-01    5.3172974690e-01
916      1.5046053523e-05    2.7544185803e+00    6.7446750696e-01    6.9532539642e-01
917      1.5046301396e-05    2.6899085138e+00    8.3776269648e-01    8.5892104595e-01
918      1.5046549268e-05    2.6182411008e+00    1.0011171808e+00    1.0225166955e+00
919      1.5046585364e-05    2.6069202926e+00    1.0249236250e+00    1.0463401479e+00
920      1.5046621460e-05    2.5953492765e+00    1.0487211209e+00    1.0701636004e+00
921      1.5046693652e-05    2.5711392277e+00    1.0963065277e+00    1.1178105053e+00
922      1.5046765845e-05    2.5453755556e+00    1.1439028677e+00    1.1654574101e+00
923      1.5046838037e-05    2.5176282442e+00    1.1914914922e+00    1.2131043150e+00
924      1.5046910229e-05    2.4874777165e+00    1.2390808366e+00    1.2607512199e+00
925      1.5046982421e-05    2.4543228098e+00    1.2866573864e+00    1.3083981248e+00
926      1.5047054614e-05    2.4175269195e+00    1.3342201723e+00    1.3560450297e+00
927      1.5047126806e-05    2.3763459824e+00    1.3817546329e+00    1.4036919346e+00
928      1.5047198998e-05    2.3300973872e+00    1.4292538679e+00    1.4513388395e+00
929      1.5047271191e-05    2.2782434102e+00    1.4767104120e+00    1.4989857444e+00
930      1.5047343383e-05    2.2205969213e+00    1.5241324546e+00    1.5466326493e+00
931      1.5047415575e-05    2.1573884291e+00    1.5715388297e+00    1.5942795542e+00
932      1.5047487767e-05    2.0892513063e+00    1.6189563349e+00    1.6419264591e+00
933      1.5047559960e-05    2.0170514647e+00    1.6664058345e+00    1.6895733640e+00
934      1.5047632152e-05    1.9417110494e+00    1.7138986350e+00    1.7372202689e+00
935      1.5047704344e-05    1.8640703158e+00    1.7614367610e+00    1.7848671737e+00
936      1.5047776536e-05    1.7848393858e+00    1.8090182413e+00    1.8325140786e+00
937      1.5047848729e-05    1.7046050556e+00    1.8566401833e+00    1.8801609835e+00
938      1.5047993113e-05    1.5431776864e+00    1.9519889689e+00    1.9754547933e+00
939      1.5048137498e-05    1.3837275780e+00    2.0475124297e+00    2.0707486031e+00
940      1.5048281882e-05    1.2315336762e+00    2.1431781838e+00    2.1660424129e+00
941      1.5048301855e-05    1.2114433234e+00    2.1564053243e+00    2.1792244606e+00
942      1.5048321828e-05    1.1915615803e+00    2.1696382276e+00    2.1924065082e+00
943      1.5048361774e-05    1.1528531604e+00    2.1961082217e+00    2.2187706036e+00
944      1.5048401719e-05    1.1155158676e+00    2.2225564647e+00    2.2451346989e+00
945      1.5048441665e-05    1.0796682287e+00    2.2489863227e+00    2.2714987943e+00
946      1.5048481610e-05    1.0453764015e+00    2.2753963747e+00    2.2978628896e+00
947      1.5048521556e-05    1.0126779357e+00    2.3017894785e+00    2.3242269850e+00
948      1.5048561502e-05    9.8156796492e-01    2.3281697567e+00    2.3505910803e+00
949      1.5048601447e-05    9.5201066477e-01    2.3545429472e+00    2.3769551757e+00
950      1.5048641393e-05    9.2394486108e-01    2.3809147635e+00    2.4033192710e+00
951      1.5048681338e-05    8.9729383736e-01    2.4072903011e+00    2.4296833664e+00
952      1.5048721284e-05    8.7197251829e-01    2.4336734381e+00    2.4560474617e+00
953      1.5048761230e-05    8.4789376173e-01    2.4600667861e+00    2.4824115570e+00
954      1.5048801175e-05    8.2497257189e-01    2.4864718030e+00    2.5087756524e+00
955      1.5048841121e-05    8.0312900734e-01    2.5128890706e+00    2.5351397477e+00
956      1.5048881066e-05    7.8228986496e-01    2.5393185810e+00    2.5615038431e+00
957      1.5048921012e-05    7.6238960148e-01    2.5657599992e+00    2.5878679384e+00
958      1.5048960958e-05    7.4337070137e-01    2.5922128633e+00    2.6142320338e+00
959      1.5049000903e-05    7.2518372557e-01    2.6186767309e+00    2.6405961291e+00
960      1.5049080794e-05    6.9114689587e-01    2.6716332472e+00    2.6933243198e+00
961      1.5049160686e-05    6.6004033019e-01    2.7246362183e+00    2.7460525105e+00
962      1.5049240577e-05    6.3173802162e-01    2.7776840972e+00    2.7987807012e+00
963      1.5049320468e-05    6.0623318759e-01    2.8307861139e+00    2.8515088919e+00
964      1.5049400359e-05    5.8363517949e-01    2.8839540626e+00    2.9042370826e+00
965      1.5049480250e-05    5.6418051652e-01    2.9372061790e+00    2.9569652733e+00
966      1.5049560142e-05    5.4823391140e-01    2.9905689507e+00    3.0096934640e+00
967      1.5049640033e-05    5.3626915329e-01    3.0440844875e+00    3.0624216547e+00
968      1.5049719924e-05    5.2879938157e-01    3.0978168302e+00    3.1151498454e+00
969      1.5049799815e-05    5.2603056202e-01    3.1517892286e+00    3.1678780361e+00
970      1.5049879706e-05    5.2709262267e-01    3.2057227060e+00    3.2206062268e+00
971      1.5049959598e-05    5.3013842605e-01    3.2591012034e+00    3.2733344175e+00
972      1.5050000000e-05    5.3199284150e-01    3.2858777634e+00    3.3000000000e+00
973      1.5050004160e-05    5.3216035894e-01    3.2881838287e+00    3.3000000000e+00
974      1.5050007543e-05    5.3227864944e-01    3.2898018607e+00    3.3000000000e+00
975      1.5050010925e-05    5.3238864887e-01    3.2913010429e+00    3.3000000000e+00
976      1.5050017690e-05    5.3256510376e-01    3.2936826855e+00    3.3000000000e+00
977      1.5050024454e-05    5.3269451619e-01    3.2954105544e+00    3.3000000000e+00
978      1.5050037984e-05    5.3286099771e-01    3.2976139613e+00    3.3000000000e+00
979      1.5050065043e-05    5.3300081027e-01    3.2994467168e+00    3.3000000000e+00
980      1.5050119160e-05    5.3304553798e-01    3.3000291461e+00    3.3000000000e+00
981      1.5050173277e-05    5.3304005633e-01    3.2999582754e+00    3.3000000000e+00
982      1.5050227395e-05    5.3304074774e-01    3.2999669105e+00    3.3000000000e+00
983      1.5050281512e-05    5.3304064729e-01    3.2999658517e+00    3.3000000000e+00
984      1.5050389747e-05    5.3304067438e-01    3.2999660225e+00    3.3000000000e+00
985      1.5050606216e-05    5.3304065561e-01    3.2999659331e+00    3.3000000000e+00
986      1.5051039155e-05    5.3304067175e-01    3.2999659998e+00    3.3000000000e+00
987      1.5051905032e-05    5.3304065670e-01    3.2999659418e+00    3.3000000000e+00
988      1.5053636788e-05    5.3304067125e-01    3.2999659960e+00    3.3000000000e+00
989      1.5057100298e-05    5.3304065693e-01    3.2999659436e+00    3.3000000000e+00
990      1.5064027319e-05    5.3304067113e-01    3.2999659951e+00    3.3000000000e+00
991      1.5077881360e-05    5.3304065699e-01    3.2999659441e+00    3.3000000000e+00
992      1.5105589443e-05    5.3304067110e-01    3.2999659949e+00    3.3000000000e+00
993      1.5161005608e-05    5.3304065701e-01    3.2999659442e+00    3.3000000000e+00
994      1.5271837938e-05    5.3304067109e-01    3.2999659948e+00    3.3000000000e+00
