Index     TIME               V(1)             V(2)
180    1.800000000e-07    4.168858699e-01   -2.257966964e+02
181    1.810000000e-07    4.075994847e-01   -2.064529325e+02
182    1.820000000e-07    3.967044900e-01   -1.875844917e+02
183    1.830000000e-07    3.842438843e-01   -1.692658392e+02
184    1.840000000e-07    3.702668448e-01   -1.515692707e+02
185    1.850000000e-07    3.548285329e-01   -1.345646271e+02
186    1.860000000e-07    3.379898764e-01   -1.183190183e+02
187    1.870000000e-07    3.198173287e-01   -1.028965585e+02
188    1.880000000e-07    3.003826075e-01   -8.835811288e+01
189    1.890000000e-07    2.797624117e-01   -7.476105745e+01
190    1.900000000e-07    2.580381193e-01   -6.215905281e+01
191    1.910000000e-07    2.352954664e-01   -5.060183267e+01
192    1.920000000e-07    2.116242089e-01   -4.013500786e+01
193    1.930000000e-07    1.871177682e-01   -3.079988655e+01
194    1.940000000e-07    1.618728614e-01   -2.263331121e+01
195    1.950000000e-07    1.359891198e-01   -1.566751299e+01
196    1.960000000e-07    1.095686945e-01   -9.929984140e+00
197    1.970000000e-07    8.271585385e-02   -5.443369096e+00
198    1.980000000e-07    5.553657185e-02   -2.225374755e+00
199    1.990000000e-07    2.813811061e-02   -2.887004442e-01
200    2.000000000e-07    6.285976210e-04   3.590120992e-01
End of Xyce(TM) Simulation
