Index       TIME             V(IN1)            V(OUT)      
2799     1.39950000e-01   -6.07924263e-02   -7.69162983e-02
2800     1.40000000e-01   -6.06905918e-02   -7.69142954e-02
2801     1.40050000e-01   -6.05888910e-02   -7.69122496e-02
2802     1.40100000e-01   -6.04873261e-02   -7.69101602e-02
2803     1.40150000e-01   -6.03858999e-02   -7.69080262e-02
2804     1.40200000e-01   -6.02846140e-02   -7.69058467e-02
2805     1.40250000e-01   -6.01834708e-02   -7.69036207e-02
2806     1.40300000e-01   -6.00824713e-02   -7.69013472e-02
2807     1.40350000e-01   -5.99816171e-02   -7.68990252e-02
2808     1.40400000e-01   -5.98809089e-02   -7.68966537e-02
2809     1.40450000e-01   -5.97803477e-02   -7.68942315e-02
2810     1.40500000e-01   -5.96799335e-02   -7.68917576e-02
2811     1.40550000e-01   -5.95796668e-02   -7.68892308e-02
2812     1.40600000e-01   -5.94795469e-02   -7.68866500e-02
2813     1.40650000e-01   -5.93795737e-02   -7.68840139e-02
2814     1.40700000e-01   -5.92797459e-02   -7.68813213e-02
2815     1.40750000e-01   -5.91800628e-02   -7.68785710e-02
2816     1.40800000e-01   -5.90805226e-02   -7.68757617e-02
2817     1.40850000e-01   -5.89811238e-02   -7.68728920e-02
2818     1.40900000e-01   -5.88818640e-02   -7.68699607e-02
2819     1.40950000e-01   -5.87827410e-02   -7.68669662e-02
2820     1.41000000e-01   -5.86837518e-02   -7.68639071e-02
2821     1.41050000e-01   -5.85848936e-02   -7.68607822e-02
2822     1.41100000e-01   -5.84861626e-02   -7.68575897e-02
2823     1.41150000e-01   -5.83875554e-02   -7.68543283e-02
2824     1.41200000e-01   -5.82890675e-02   -7.68509963e-02
2825     1.41250000e-01   -5.81906948e-02   -7.68475922e-02
2826     1.41300000e-01   -5.80924320e-02   -7.68441144e-02
2827     1.41350000e-01   -5.79942744e-02   -7.68405612e-02
2828     1.41400000e-01   -5.78962159e-02   -7.68369310e-02
2829     1.41450000e-01   -5.77982510e-02   -7.68332220e-02
2830     1.41500000e-01   -5.77003730e-02   -7.68294326e-02
2831     1.41550000e-01   -5.76025754e-02   -7.68255609e-02
2832     1.41600000e-01   -5.75048508e-02   -7.68216052e-02
2833     1.41650000e-01   -5.74071920e-02   -7.68175637e-02
2834     1.41700000e-01   -5.73095906e-02   -7.68134345e-02
2835     1.41750000e-01   -5.72120385e-02   -7.68092157e-02
2836     1.41800000e-01   -5.71145266e-02   -7.68049055e-02
2837     1.41850000e-01   -5.70170458e-02   -7.68005020e-02
2838     1.41900000e-01   -5.69195859e-02   -7.67960032e-02
2839     1.41950000e-01   -5.68221371e-02   -7.67914072e-02
2840     1.42000000e-01   -5.67246881e-02   -7.67867120e-02
2841     1.42050000e-01   -5.66272281e-02   -7.67819155e-02
2842     1.42100000e-01   -5.65297446e-02   -7.67770159e-02
2843     1.42150000e-01   -5.64322257e-02   -7.67720111e-02
2844     1.42200000e-01   -5.63346579e-02   -7.67668989e-02
2845     1.42250000e-01   -5.62370279e-02   -7.67616775e-02
2846     1.42300000e-01   -5.61393212e-02   -7.67563447e-02
2847     1.42350000e-01   -5.60415231e-02   -7.67508985e-02
2848     1.42400000e-01   -5.59436175e-02   -7.67453367e-02
2849     1.42450000e-01   -5.58455885e-02   -7.67396573e-02
2850     1.42500000e-01   -5.57474184e-02   -7.67338581e-02
2851     1.42550000e-01   -5.56490898e-02   -7.67279372e-02
2852     1.42600000e-01   -5.55505833e-02   -7.67218924e-02
2853     1.42650000e-01   -5.54518797e-02   -7.67157215e-02
2854     1.42700000e-01   -5.53529578e-02   -7.67094226e-02
2855     1.42750000e-01   -5.52537964e-02   -7.67029935e-02
2856     1.42800000e-01   -5.51543723e-02   -7.66964320e-02
2857     1.42850000e-01   -5.50546621e-02   -7.66897362e-02
2858     1.42900000e-01   -5.49546402e-02   -7.66829040e-02
2859     1.42950000e-01   -5.48542807e-02   -7.66759332e-02
2860     1.43000000e-01   -5.47535556e-02   -7.66688218e-02
2861     1.43050000e-01   -5.46524361e-02   -7.66615678e-02
2862     1.43100000e-01   -5.45508913e-02   -7.66541692e-02
2863     1.43150000e-01   -5.44488890e-02   -7.66466238e-02
2864     1.43200000e-01   -5.43463947e-02   -7.66389298e-02
2865     1.43250000e-01   -5.42433728e-02   -7.66310851e-02
2866     1.43300000e-01   -5.41397849e-02   -7.66230878e-02
2867     1.43350000e-01   -5.40355913e-02   -7.66149359e-02
2868     1.43400000e-01   -5.39307490e-02   -7.66066275e-02
2869     1.43450000e-01   -5.38252133e-02   -7.65981606e-02
2870     1.43500000e-01   -5.37189362e-02   -7.65895335e-02
2871     1.43550000e-01   -5.36118671e-02   -7.65807443e-02
2872     1.43600000e-01   -5.35039519e-02   -7.65717911e-02
2873     1.43650000e-01   -5.33951336e-02   -7.65626722e-02
2874     1.43700000e-01   -5.32853508e-02   -7.65533857e-02
2875     1.43750000e-01   -5.31745387e-02   -7.65439300e-02
2876     1.43800000e-01   -5.30626274e-02   -7.65343032e-02
2877     1.43850000e-01   -5.29495430e-02   -7.65245039e-02
2878     1.43900000e-01   -5.28352056e-02   -7.65145302e-02
2879     1.43950000e-01   -5.27195303e-02   -7.65043806e-02
2880     1.44000000e-01   -5.26024253e-02   -7.64940535e-02
2881     1.44050000e-01   -5.24837925e-02   -7.64835473e-02
2882     1.44100000e-01   -5.23635258e-02   -7.64728605e-02
2883     1.44150000e-01   -5.22415114e-02   -7.64619918e-02
2884     1.44200000e-01   -5.21176259e-02   -7.64509395e-02
2885     1.44250000e-01   -5.19917364e-02   -7.64397022e-02
2886     1.44300000e-01   -5.18636984e-02   -7.64282787e-02
2887     1.44350000e-01   -5.17333557e-02   -7.64166676e-02
2888     1.44400000e-01   -5.16005379e-02   -7.64048675e-02
2889     1.44450000e-01   -5.14650604e-02   -7.63928772e-02
2890     1.44500000e-01   -5.13267208e-02   -7.63806954e-02
2891     1.44550000e-01   -5.11852990e-02   -7.63683209e-02
2892     1.44600000e-01   -5.10405529e-02   -7.63557525e-02
2893     1.44650000e-01   -5.08922178e-02   -7.63429892e-02
2894     1.44700000e-01   -5.07400020e-02   -7.63300297e-02
2895     1.44750000e-01   -5.05835847e-02   -7.63168731e-02
2896     1.44800000e-01   -5.04226109e-02   -7.63035181e-02
2897     1.44850000e-01   -5.02566882e-02   -7.62899640e-02
2898     1.44900000e-01   -5.00853807e-02   -7.62762095e-02
2899     1.44950000e-01   -4.99082037e-02   -7.62622538e-02
2900     1.45000000e-01   -4.97246162e-02   -7.62480959e-02
2901     1.45050000e-01   -4.95340134e-02   -7.62337349e-02
2902     1.45100000e-01   -4.93357159e-02   -7.62191698e-02
2903     1.45150000e-01   -4.91289602e-02   -7.62043999e-02
2904     1.45200000e-01   -4.89128832e-02   -7.61894242e-02
2905     1.45250000e-01   -4.86865081e-02   -7.61742418e-02
2906     1.45300000e-01   -4.84487237e-02   -7.61588520e-02
2907     1.45350000e-01   -4.81982632e-02   -7.61432539e-02
2908     1.45400000e-01   -4.79336745e-02   -7.61274466e-02
2909     1.45450000e-01   -4.76532890e-02   -7.61114293e-02
2910     1.45500000e-01   -4.73551786e-02   -7.60952012e-02
2911     1.45550000e-01   -4.70371077e-02   -7.60787615e-02
2912     1.45600000e-01   -4.66964698e-02   -7.60621092e-02
2913     1.45650000e-01   -4.63302133e-02   -7.60452435e-02
2914     1.45700000e-01   -4.59347447e-02   -7.60281636e-02
2915     1.45750000e-01   -4.55058113e-02   -7.60108684e-02
2916     1.45800000e-01   -4.50383507e-02   -7.59933571e-02
2917     1.45850000e-01   -4.45263019e-02   -7.59756286e-02
2918     1.45900000e-01   -4.39623634e-02   -7.59576819e-02
2919     1.45950000e-01   -4.33376858e-02   -7.59395158e-02
2920     1.46000000e-01   -4.26414741e-02   -7.59211291e-02
2921     1.46050000e-01   -4.18604801e-02   -7.59025206e-02
2922     1.46100000e-01   -4.09783445e-02   -7.58836889e-02
2923     1.46150000e-01   -3.99747592e-02   -7.58646325e-02
2924     1.46200000e-01   -3.88243981e-02   -7.58453498e-02
2925     1.46250000e-01   -3.74955794e-02   -7.58258390e-02
2926     1.46300000e-01   -3.59487011e-02   -7.58060982e-02
2927     1.46350000e-01   -3.41344633e-02   -7.57861253e-02
2928     1.46400000e-01   -3.19921791e-02   -7.57659179e-02
2929     1.46450000e-01   -2.94488831e-02   -7.57454734e-02
2930     1.46500000e-01   -2.64206175e-02   -7.57247889e-02
2931     1.46550000e-01   -2.28185420e-02   -7.57038612e-02
2932     1.46600000e-01   -1.85640790e-02   -7.56826867e-02
2933     1.46650000e-01   -1.36182029e-02   -7.56612613e-02
2934     1.46700000e-01   -8.02695184e-03   -7.56395805e-02
2935     1.46750000e-01   -1.97334194e-03   -7.56176390e-02
2936     1.46800000e-01    4.19455400e-03   -7.55954310e-02
2937     1.46850000e-01    1.00001289e-02   -7.55729498e-02
2938     1.46900000e-01    1.49520393e-02   -7.55501877e-02
2939     1.46950000e-01    1.86869135e-02   -7.55271357e-02
2940     1.47000000e-01    2.10590820e-02   -7.55037835e-02
2941     1.47050000e-01    2.21336917e-02   -7.54801191e-02
2942     1.47100000e-01    2.21098063e-02   -7.54561283e-02
2943     1.47150000e-01    2.12320001e-02   -7.54317942e-02
2944     1.47200000e-01    1.97297636e-02   -7.54070966e-02
2945     1.47250000e-01    1.77911053e-02   -7.53820112e-02
2946     1.47300000e-01    1.55590422e-02   -7.53565079e-02
2947     1.47350000e-01    1.31382442e-02   -7.53305499e-02
2948     1.47400000e-01    1.06039907e-02   -7.53040911e-02
2949     1.47450000e-01    8.01009957e-03   -7.52770732e-02
2950     1.47500000e-01    5.39499827e-03   -7.52494223e-02
2951     1.47550000e-01    2.78608790e-03   -7.52210439e-02
2952     1.47600000e-01    2.02814498e-04   -7.51918162e-02
2953     1.47650000e-01   -2.34117761e-03   -7.51615827e-02
2954     1.47700000e-01   -4.83651677e-03   -7.51301413e-02
2955     1.47750000e-01   -7.27700832e-03   -7.50972319e-02
2956     1.47800000e-01   -9.65883593e-03   -7.50625201e-02
2957     1.47850000e-01   -1.19799817e-02   -7.50255776e-02
2958     1.47900000e-01   -1.42398040e-02   -7.49858577e-02
2959     1.47950000e-01   -1.64387415e-02   -7.49426650e-02
2960     1.48000000e-01   -1.85781126e-02   -7.48951183e-02
2961     1.48050000e-01   -2.06599948e-02   -7.48421056e-02
2962     1.48100000e-01   -2.26871604e-02   -7.47822275e-02
2963     1.48150000e-01   -2.46630590e-02   -7.47137290e-02
2964     1.48200000e-01   -2.65918225e-02   -7.46344147e-02
2965     1.48250000e-01   -2.84782839e-02   -7.45415446e-02
2966     1.48300000e-01   -3.03279865e-02   -7.44317064e-02
2967     1.48350000e-01   -3.21471753e-02   -7.43006579e-02
2968     1.48400000e-01   -3.39427489e-02   -7.41431319e-02
2969     1.48450000e-01   -3.57221635e-02   -7.39525976e-02
2970     1.48500000e-01   -3.74932638e-02   -7.37209645e-02
2971     1.48550000e-01   -3.92640269e-02   -7.34382181e-02
2972     1.48600000e-01   -4.10421838e-02   -7.30919694e-02
2973     1.48650000e-01   -4.28346942e-02   -7.26668979e-02
2974     1.48700000e-01   -4.46470341e-02   -7.21440620e-02
2975     1.48750000e-01   -4.64822832e-02   -7.15000421e-02
2976     1.48800000e-01   -4.83400252e-02   -7.07058726e-02
2977     1.48850000e-01   -5.02151501e-02   -6.97257017e-02
2978     1.48900000e-01   -5.20967449e-02   -6.85150903e-02
2979     1.48950000e-01   -5.39673982e-02   -6.70188149e-02
2980     1.49000000e-01   -5.58033315e-02   -6.51679447e-02
2981     1.49050000e-01   -5.75757555e-02   -6.28757703e-02
2982     1.49100000e-01   -5.92536010e-02   -6.00317401e-02
2983     1.49150000e-01   -6.08073264e-02   -5.64916221e-02
2984     1.49200000e-01   -6.22129700e-02   -5.20599836e-02
2985     1.49250000e-01   -6.34553487e-02   -4.64565911e-02
2986     1.49300000e-01   -6.45294886e-02   -3.92510549e-02
2987     1.49350000e-01   -6.54400215e-02   -2.97534282e-02
2988     1.49400000e-01   -6.61989927e-02   -1.69582708e-02
2989     1.49450000e-01   -6.68264436e-02   -2.18558746e-04
2990     1.49500000e-01   -6.73351633e-02    1.92544349e-02
2991     1.49550000e-01   -6.77455172e-02    3.58974917e-02
2992     1.49600000e-01   -6.80720287e-02    4.43637562e-02
2993     1.49650000e-01   -6.83269582e-02    4.61693361e-02
2994     1.49700000e-01   -6.85270848e-02    4.59817293e-02
2995     1.49750000e-01   -6.86818124e-02    4.53276045e-02
2996     1.49800000e-01   -6.87988469e-02    4.44381061e-02
2997     1.49850000e-01   -6.88844830e-02    4.33445800e-02
2998     1.49900000e-01   -6.89438624e-02    4.20607707e-02
2999     1.49950000e-01   -6.89811958e-02    4.05981650e-02
3000     1.50000000e-01   -6.89999454e-02    3.89689273e-02
3001     1.50050000e-01   -6.90026614e-02    3.71834274e-02
3002     1.50100000e-01   -6.89913351e-02    3.52520974e-02
3003     1.50150000e-01   -6.89689003e-02    3.32009974e-02
3004     1.50200000e-01   -6.89369510e-02    3.10462289e-02
3005     1.50250000e-01   -6.88968275e-02    2.88036926e-02
3006     1.50300000e-01   -6.88496626e-02    2.64887220e-02
3007     1.50350000e-01   -6.87964153e-02    2.41157894e-02
3008     1.50400000e-01   -6.87378991e-02    2.16982964e-02
3009     1.50450000e-01   -6.86748071e-02    1.92484365e-02
3010     1.50500000e-01   -6.86076480e-02    1.67768522e-02
3011     1.50550000e-01   -6.85368182e-02    1.42934981e-02
3012     1.50600000e-01   -6.84629966e-02    1.18077223e-02
3013     1.50650000e-01   -6.83865407e-02    9.32628930e-03
3014     1.50700000e-01   -6.83077568e-02    6.85479393e-03
3015     1.50750000e-01   -6.82269087e-02    4.39774436e-03
3016     1.50800000e-01   -6.81442238e-02    1.95864781e-03
3017     1.50850000e-01   -6.80598979e-02   -4.59902658e-04
3018     1.50900000e-01   -6.79741014e-02   -2.85614636e-03
3019     1.50950000e-01   -6.78869524e-02   -5.22853463e-03
3020     1.51000000e-01   -6.77985385e-02   -7.57577098e-03
3021     1.51050000e-01   -6.77090542e-02   -9.89997496e-03
3022     1.51100000e-01   -6.76185942e-02   -1.22023619e-02
3023     1.51150000e-01   -6.75272402e-02   -1.44848824e-02
3024     1.51200000e-01   -6.74350649e-02   -1.67503339e-02
3025     1.51250000e-01   -6.73421317e-02   -1.90025429e-02
3026     1.51300000e-01   -6.72484966e-02   -2.12466338e-02
3027     1.51350000e-01   -6.71542103e-02   -2.34893987e-02
3028     1.51400000e-01   -6.70593030e-02   -2.57402534e-02
3029     1.51450000e-01   -6.69637942e-02   -2.80134266e-02
3030     1.51500000e-01   -6.68677586e-02   -3.03245335e-02
3031     1.51550000e-01   -6.67712284e-02   -3.26944661e-02
3032     1.51600000e-01   -6.66742319e-02   -3.51497203e-02
3033     1.51650000e-01   -6.65767954e-02   -3.77231660e-02
3034     1.51700000e-01   -6.64789432e-02   -4.04542215e-02
3035     1.51750000e-01   -6.63806970e-02   -4.33875719e-02
3036     1.51800000e-01   -6.62820782e-02   -4.65688705e-02
3037     1.51850000e-01   -6.61830972e-02   -5.00418086e-02
3038     1.51900000e-01   -6.60837601e-02   -5.38239538e-02
3039     1.51950000e-01   -6.59841062e-02   -5.78307153e-02
3040     1.52000000e-01   -6.58841524e-02   -6.19032204e-02
3041     1.52050000e-01   -6.57839131e-02   -6.57881599e-02
3042     1.52100000e-01   -6.56834029e-02   -6.91953998e-02
3043     1.52150000e-01   -6.55826359e-02   -7.19046831e-02
3044     1.52200000e-01   -6.54816249e-02   -7.38524880e-02
3045     1.52250000e-01   -6.53803835e-02   -7.51311333e-02
3046     1.52300000e-01   -6.52789183e-02   -7.59053352e-02
3047     1.52350000e-01   -6.51772348e-02   -7.63452435e-02
3048     1.52400000e-01   -6.50753581e-02   -7.66014221e-02
3049     1.52450000e-01   -6.49732978e-02   -7.67492108e-02
3050     1.52500000e-01   -6.48710715e-02   -7.68365731e-02
3051     1.52550000e-01   -6.47686845e-02   -7.68872421e-02
3052     1.52600000e-01   -6.46661473e-02   -7.69169561e-02
3053     1.52650000e-01   -6.45634713e-02   -7.69345383e-02
3054     1.52700000e-01   -6.44606665e-02   -7.69449820e-02
3055     1.52750000e-01   -6.43577438e-02   -7.69511515e-02
3056     1.52800000e-01   -6.42547129e-02   -7.69547155e-02
3057     1.52850000e-01   -6.41515843e-02   -7.69566614e-02
3058     1.52900000e-01   -6.40483673e-02   -7.69575833e-02
3059     1.52950000e-01   -6.39450721e-02   -7.69578441e-02
3060     1.53000000e-01   -6.38417077e-02   -7.69576688e-02
3061     1.53050000e-01   -6.37382839e-02   -7.69571992e-02
3062     1.53100000e-01   -6.36348093e-02   -7.69565256e-02
3063     1.53150000e-01   -6.35312935e-02   -7.69557062e-02
3064     1.53200000e-01   -6.34277448e-02   -7.69547792e-02
3065     1.53250000e-01   -6.33241723e-02   -7.69537697e-02
3066     1.53300000e-01   -6.32205840e-02   -7.69526945e-02
3067     1.53350000e-01   -6.31169887e-02   -7.69515649e-02
3068     1.53400000e-01   -6.30133940e-02   -7.69503883e-02
3069     1.53450000e-01   -6.29098085e-02   -7.69491698e-02
3070     1.53500000e-01   -6.28062395e-02   -7.69479129e-02
3071     1.53550000e-01   -6.27026949e-02   -7.69466197e-02
3072     1.53600000e-01   -6.25991818e-02   -7.69452918e-02
3073     1.53650000e-01   -6.24957080e-02   -7.69439300e-02
3074     1.53700000e-01   -6.23922799e-02   -7.69425348e-02
3075     1.53750000e-01   -6.22889049e-02   -7.69411063e-02
3076     1.53800000e-01   -6.21855891e-02   -7.69396445e-02
3077     1.53850000e-01   -6.20823396e-02   -7.69381493e-02
3078     1.53900000e-01   -6.19791619e-02   -7.69366204e-02
3079     1.53950000e-01   -6.18760627e-02   -7.69350573e-02
3080     1.54000000e-01   -6.17730472e-02   -7.69334596e-02
3081     1.54050000e-01   -6.16701215e-02   -7.69318267e-02
3082     1.54100000e-01   -6.15672904e-02   -7.69301582e-02
3083     1.54150000e-01   -6.14645595e-02   -7.69284533e-02
3084     1.54200000e-01   -6.13619332e-02   -7.69267114e-02
3085     1.54250000e-01   -6.12594166e-02   -7.69249319e-02
3086     1.54300000e-01   -6.11570135e-02   -7.69231141e-02
3087     1.54350000e-01   -6.10547286e-02   -7.69212572e-02
3088     1.54400000e-01   -6.09525652e-02   -7.69193604e-02
3089     1.54450000e-01   -6.08505275e-02   -7.69174229e-02
3090     1.54500000e-01   -6.07486182e-02   -7.69154440e-02
3091     1.54550000e-01   -6.06468410e-02   -7.69134228e-02
3092     1.54600000e-01   -6.05451982e-02   -7.69113585e-02
3093     1.54650000e-01   -6.04436927e-02   -7.69092500e-02
3094     1.54700000e-01   -6.03423265e-02   -7.69070966e-02
3095     1.54750000e-01   -6.02411018e-02   -7.69048972e-02
3096     1.54800000e-01   -6.01400200e-02   -7.69026510e-02
3097     1.54850000e-01   -6.00390830e-02   -7.69003568e-02
3098     1.54900000e-01   -5.99382914e-02   -7.68980136e-02
3099     1.54950000e-01   -5.98376464e-02   -7.68956205e-02
3100     1.55000000e-01   -5.97371483e-02   -7.68931762e-02
3101     1.55050000e-01   -5.96367976e-02   -7.68906797e-02
3102     1.55100000e-01   -5.95365939e-02   -7.68881298e-02
3103     1.55150000e-01   -5.94365373e-02   -7.68855254e-02
3104     1.55200000e-01   -5.93366266e-02   -7.68828652e-02
3105     1.55250000e-01   -5.92368614e-02   -7.68801480e-02
3106     1.55300000e-01   -5.91372398e-02   -7.68773726e-02
3107     1.55350000e-01   -5.90377608e-02   -7.68745375e-02
3108     1.55400000e-01   -5.89384219e-02   -7.68716415e-02
3109     1.55450000e-01   -5.88392213e-02   -7.68686831e-02
3110     1.55500000e-01   -5.87401561e-02   -7.68656611e-02
3111     1.55550000e-01   -5.86412238e-02   -7.68625739e-02
3112     1.55600000e-01   -5.85424206e-02   -7.68594201e-02
3113     1.55650000e-01   -5.84437434e-02   -7.68561982e-02
3114     1.55700000e-01   -5.83451880e-02   -7.68529067e-02
3115     1.55750000e-01   -5.82467503e-02   -7.68495439e-02
3116     1.55800000e-01   -5.81484254e-02   -7.68461084e-02
3117     1.55850000e-01   -5.80502086e-02   -7.68425984e-02
3118     1.55900000e-01   -5.79520942e-02   -7.68390123e-02
3119     1.55950000e-01   -5.78540769e-02   -7.68353485e-02
3120     1.56000000e-01   -5.77561501e-02   -7.68316051e-02
3121     1.56050000e-01   -5.76583077e-02   -7.68277806e-02
3122     1.56100000e-01   -5.75605423e-02   -7.68238730e-02
3123     1.56150000e-01   -5.74628471e-02   -7.68198807e-02
3124     1.56200000e-01   -5.73652139e-02   -7.68158017e-02
3125     1.56250000e-01   -5.72676349e-02   -7.68116342e-02
3126     1.56300000e-01   -5.71701012e-02   -7.68073764e-02
3127     1.56350000e-01   -5.70726040e-02   -7.68030264e-02
3128     1.56400000e-01   -5.69751333e-02   -7.67985822e-02
3129     1.56450000e-01   -5.68776797e-02   -7.67940418e-02
3130     1.56500000e-01   -5.67802321e-02   -7.67894034e-02
3131     1.56550000e-01   -5.66827799e-02   -7.67846650e-02
3132     1.56600000e-01   -5.65853112e-02   -7.67798245e-02
3133     1.56650000e-01   -5.64878143e-02   -7.67748799e-02
3134     1.56700000e-01   -5.63902759e-02   -7.67698292e-02
3135     1.56750000e-01   -5.62926833e-02   -7.67646703e-02
3136     1.56800000e-01   -5.61950221e-02   -7.67594013e-02
3137     1.56850000e-01   -5.60972781e-02   -7.67540200e-02
3138     1.56900000e-01   -5.59994357e-02   -7.67485244e-02
3139     1.56950000e-01   -5.59014793e-02   -7.67429123e-02
3140     1.57000000e-01   -5.58033918e-02   -7.67371817e-02
3141     1.57050000e-01   -5.57051560e-02   -7.67313305e-02
3142     1.57100000e-01   -5.56067533e-02   -7.67253566e-02
3143     1.57150000e-01   -5.55081647e-02   -7.67192578e-02
3144     1.57200000e-01   -5.54093698e-02   -7.67130322e-02
3145     1.57250000e-01   -5.53103479e-02   -7.67066776e-02
3146     1.57300000e-01   -5.52110764e-02   -7.67001918e-02
3147     1.57350000e-01   -5.51115326e-02   -7.66935729e-02
3148     1.57400000e-01   -5.50116915e-02   -7.66868187e-02
3149     1.57450000e-01   -5.49115280e-02   -7.66799272e-02
3150     1.57500000e-01   -5.48110149e-02   -7.66728962e-02
3151     1.57550000e-01   -5.47101242e-02   -7.66657238e-02
3152     1.57600000e-01   -5.46088257e-02   -7.66584079e-02
3153     1.57650000e-01   -5.45070884e-02   -7.66509464e-02
3154     1.57700000e-01   -5.44048788e-02   -7.66433374e-02
3155     1.57750000e-01   -5.43021624e-02   -7.66355789e-02
3156     1.57800000e-01   -5.41989019e-02   -7.66276688e-02
3157     1.57850000e-01   -5.40950590e-02   -7.66196053e-02
3158     1.57900000e-01   -5.39905920e-02   -7.66113864e-02
3159     1.57950000e-01   -5.38854576e-02   -7.66030101e-02
3160     1.58000000e-01   -5.37796093e-02   -7.65944746e-02
3161     1.58050000e-01   -5.36729984e-02   -7.65857781e-02
3162     1.58100000e-01   -5.35655724e-02   -7.65769186e-02
3163     1.58150000e-01   -5.34572766e-02   -7.65678944e-02
3164     1.58200000e-01   -5.33480514e-02   -7.65587036e-02
3165     1.58250000e-01   -5.32378347e-02   -7.65493446e-02
3166     1.58300000e-01   -5.31265590e-02   -7.65398156e-02
3167     1.58350000e-01   -5.30141532e-02   -7.65301148e-02
3168     1.58400000e-01   -5.29005404e-02   -7.65202407e-02
3169     1.58450000e-01   -5.27856390e-02   -7.65101916e-02
3170     1.58500000e-01   -5.26693609e-02   -7.64999659e-02
3171     1.58550000e-01   -5.25516120e-02   -7.64895620e-02
3172     1.58600000e-01   -5.24322905e-02   -7.64789784e-02
3173     1.58650000e-01   -5.23112875e-02   -7.64682136e-02
3174     1.58700000e-01   -5.21884847e-02   -7.64572661e-02
3175     1.58750000e-01   -5.20637552e-02   -7.64461345e-02
3176     1.58800000e-01   -5.19369608e-02   -7.64348174e-02
3177     1.58850000e-01   -5.18079526e-02   -7.64233134e-02
3178     1.58900000e-01   -5.16765681e-02   -7.64116211e-02
3179     1.58950000e-01   -5.15426314e-02   -7.63997394e-02
3180     1.59000000e-01   -5.14059499e-02   -7.63876669e-02
3181     1.59050000e-01   -5.12663144e-02   -7.63754024e-02
3182     1.59100000e-01   -5.11234950e-02   -7.63629448e-02
3183     1.59150000e-01   -5.09772410e-02   -7.63502927e-02
3184     1.59200000e-01   -5.08272758e-02   -7.63374452e-02
3185     1.59250000e-01   -5.06732962e-02   -7.63244011e-02
3186     1.59300000e-01   -5.05149667e-02   -7.63111593e-02
3187     1.59350000e-01   -5.03519173e-02   -7.62977189e-02
3188     1.59400000e-01   -5.01837370e-02   -7.62840787e-02
3189     1.59450000e-01   -5.00099704e-02   -7.62702378e-02
3190     1.59500000e-01   -4.98301090e-02   -7.62561953e-02
3191     1.59550000e-01   -4.96435858e-02   -7.62419502e-02
3192     1.59600000e-01   -4.94497649e-02   -7.62275016e-02
3193     1.59650000e-01   -4.92479327e-02   -7.62128486e-02
3194     1.59700000e-01   -4.90372843e-02   -7.61979903e-02
3195     1.59750000e-01   -4.88169102e-02   -7.61829258e-02
3196     1.59800000e-01   -4.85857781e-02   -7.61676544e-02
3197     1.59850000e-01   -4.83427133e-02   -7.61521751e-02
3198     1.59900000e-01   -4.80863728e-02   -7.61364871e-02
3199     1.59950000e-01   -4.78152165e-02   -7.61205897e-02
3200     1.60000000e-01   -4.75274692e-02   -7.61044819e-02
3201     1.60050000e-01   -4.72210779e-02   -7.60881629e-02
3202     1.60100000e-01   -4.68936557e-02   -7.60716319e-02
3203     1.60150000e-01   -4.65424155e-02   -7.60548880e-02
3204     1.60200000e-01   -4.61640853e-02   -7.60379303e-02
3205     1.60250000e-01   -4.57548051e-02   -7.60207580e-02
3206     1.60300000e-01   -4.53099943e-02   -7.60033700e-02
3207     1.60350000e-01   -4.48241878e-02   -7.59857654e-02
3208     1.60400000e-01   -4.42908241e-02   -7.59679432e-02
3209     1.60450000e-01   -4.37019796e-02   -7.59499023e-02
3210     1.60500000e-01   -4.30480227e-02   -7.59316415e-02
3211     1.60550000e-01   -4.23171729e-02   -7.59131596e-02
3212     1.60600000e-01   -4.14949316e-02   -7.58944554e-02
3213     1.60650000e-01   -4.05633637e-02   -7.58755273e-02
3214     1.60700000e-01   -3.95001579e-02   -7.58563738e-02
3215     1.60750000e-01   -3.82774402e-02   -7.58369932e-02
3216     1.60800000e-01   -3.68603224e-02   -7.58173838e-02
3217     1.60850000e-01   -3.52052733e-02   -7.57975435e-02
3218     1.60900000e-01   -3.32583013e-02   -7.57774700e-02
3219     1.60950000e-01   -3.09535098e-02   -7.57571610e-02
3220     1.61000000e-01   -2.82129235e-02   -7.57366137e-02
3221     1.61050000e-01   -2.49494507e-02   -7.57158251e-02
3222     1.61100000e-01   -2.10762708e-02   -7.56947917e-02
3223     1.61150000e-01   -1.65273989e-02   -7.56735099e-02
3224     1.61200000e-01   -1.12938976e-02   -7.56519753e-02
3225     1.61250000e-01   -5.47403527e-03   -7.56301831e-02
3226     1.61300000e-01    6.80321269e-04   -7.56081278e-02
3227     1.61350000e-01    6.75809660e-03   -7.55858033e-02
3228     1.61400000e-01    1.22588405e-02   -7.55632023e-02
3229     1.61450000e-01    1.67276883e-02   -7.55403167e-02
3230     1.61500000e-01    1.98863591e-02   -7.55171370e-02
3231     1.61550000e-01    2.16845931e-02   -7.54936522e-02
3232     1.61600000e-01    2.22570725e-02   -7.54698494e-02
3233     1.61650000e-01    2.18335570e-02   -7.54457133e-02
3234     1.61700000e-01    2.06586055e-02   -7.54212257e-02
3235     1.61750000e-01    1.89460556e-02   -7.53963647e-02
3236     1.61800000e-01    1.68643389e-02   -7.53711036e-02
