Index          TIME                V(BAT)              V(RESET)
845     1.374252635856e-03   5.000000000000e+00   2.077676694601e-02   
846     1.375065670953e-03   5.000000000000e+00   2.068617838821e-02   
847     1.375878706049e-03   5.000000000000e+00   2.059974717535e-02   
848     1.376691741145e-03   5.000000000000e+00   2.051712701384e-02   
849     1.377504776242e-03   5.000000000000e+00   2.043809851437e-02   
850     1.378317811338e-03   5.000000000000e+00   2.036254509029e-02   
851     1.379130846435e-03   5.000000000000e+00   2.029023266622e-02   
852     1.379943881531e-03   5.000000000000e+00   2.022096388200e-02   
853     1.380756916627e-03   5.000000000000e+00   2.015468543451e-02   
854     1.381569951724e-03   5.000000000000e+00   2.009117938401e-02   
855     1.382382986820e-03   5.000000000000e+00   2.003027923971e-02   
856     1.383196021917e-03   5.000000000000e+00   1.997200672084e-02   
857     1.384009057013e-03   5.000000000000e+00   1.991616844948e-02   
858     1.384822092109e-03   5.000000000000e+00   1.986263826555e-02   
859     1.385914793457e-03   5.000000000000e+00   1.979423448432e-02   
860     1.387007494804e-03   5.000000000000e+00   1.972960349646e-02   
861     1.388100196151e-03   5.000000000000e+00   1.966848169897e-02   
862     1.389192897499e-03   5.000000000000e+00   1.961073009370e-02   
863     1.390285598846e-03   5.000000000000e+00   1.955607275968e-02   
864     1.391378300193e-03   5.000000000000e+00   1.950427608460e-02   
865     1.392471001540e-03   5.000000000000e+00   1.945532234234e-02   
866     1.393563702888e-03   5.000000000000e+00   1.940894707969e-02   
867     1.394656404235e-03   5.000000000000e+00   1.936496294566e-02   
868     1.395749105582e-03   5.000000000000e+00   1.932338506849e-02   
869     1.396841806930e-03   5.000000000000e+00   1.928399717158e-02   
870     1.397934508277e-03   5.000000000000e+00   1.924665529236e-02   
871     1.399027209624e-03   5.000000000000e+00   1.921131034090e-02   
872     1.400119910971e-03   5.000000000000e+00   1.917780480139e-02   
873     1.401212612319e-03   5.000000000000e+00   1.914601504110e-02   
874     1.402851664340e-03   5.000000000000e+00   1.910140463054e-02   
875     1.404490716361e-03   5.000000000000e+00   1.906017072469e-02   
876     1.406129768381e-03   5.000000000000e+00   1.902202729898e-02   
877     1.407768820402e-03   5.000000000000e+00   1.898671749234e-02   
878     1.409220066538e-03   5.000000000000e+00   1.895766063981e-02   
879     1.410671312675e-03   5.000000000000e+00   1.893053098863e-02   
880     1.412122558811e-03   5.000000000000e+00   1.890521679601e-02   
881     1.413573804947e-03   5.000000000000e+00   1.888162565643e-02   
882     1.415025051083e-03   5.000000000000e+00   1.885955841591e-02   
883     1.416476297219e-03   5.000000000000e+00   1.883897680497e-02   
884     1.417927543355e-03   5.000000000000e+00   1.881980688557e-02   
885     1.419378789491e-03   5.000000000000e+00   1.880198865725e-02   
886     1.420830035627e-03   5.000000000000e+00   1.878524942530e-02   
887     1.422281281764e-03   5.000000000000e+00   1.876958790011e-02   
888     1.423732527900e-03   5.000000000000e+00   1.875491767438e-02   
889     1.425183774036e-03   5.000000000000e+00   1.874115733675e-02   
890     1.426635020172e-03   5.000000000000e+00   1.872825395565e-02   
891     1.428086266308e-03   5.000000000000e+00   1.871613310087e-02   
892     1.429537512444e-03   5.000000000000e+00   1.870473557468e-02   
893     1.430988758580e-03   5.000000000000e+00   1.869400813874e-02   
894     1.432440004716e-03   5.000000000000e+00   1.868401195916e-02   
895     1.433891250853e-03   5.000000000000e+00   1.867469181313e-02   
896     1.435342496989e-03   5.000000000000e+00   1.866604570817e-02   
897     1.436793743125e-03   5.000000000000e+00   1.865808206021e-02   
898     1.438244989261e-03   5.000000000000e+00   1.865059760885e-02   
899     1.439696235397e-03   5.000000000000e+00   1.864365005924e-02   
900     1.441147481533e-03   5.000000000000e+00   1.863721071876e-02   
901     1.442598727669e-03   5.000000000000e+00   1.863125219206e-02   
902     1.444533722517e-03   5.000000000000e+00   1.862372670289e-02   
903     1.446468717366e-03   5.000000000000e+00   1.861669454958e-02   
904     1.448403712214e-03   5.000000000000e+00   1.861002639359e-02   
905     1.450338707062e-03   5.000000000000e+00   1.860398492841e-02   
906     1.452273701910e-03   5.000000000000e+00   1.859838481093e-02   
907     1.454208696758e-03   5.000000000000e+00   1.859318070946e-02   
908     1.456143691606e-03   5.000000000000e+00   1.858857590498e-02   
909     1.458078686454e-03   5.000000000000e+00   1.858448954972e-02   
910     1.460013681303e-03   5.000000000000e+00   1.858092958615e-02   
911     1.461948676151e-03   5.000000000000e+00   1.857762718478e-02   
912     1.463883670999e-03   5.000000000000e+00   1.857462982692e-02   
913     1.465818665847e-03   5.000000000000e+00   1.857188614677e-02   
914     1.467753660695e-03   5.000000000000e+00   1.856926895192e-02   
915     1.469688655543e-03   5.000000000000e+00   1.856673770893e-02   
916     1.471623650392e-03   5.000000000000e+00   1.856422480344e-02   
917     1.473074896528e-03   5.000000000000e+00   1.856248937161e-02   
918     1.474526142664e-03   5.000000000000e+00   1.856085277820e-02   
919     1.475977388800e-03   5.000000000000e+00   1.855934123305e-02   
920     1.477428634936e-03   5.000000000000e+00   1.855798824394e-02   
921     1.479363629784e-03   5.000000000000e+00   1.855635388243e-02   
922     1.481298624632e-03   5.000000000000e+00   1.855498743569e-02   
923     1.483233619481e-03   5.000000000000e+00   1.855391630508e-02   
924     1.485168614329e-03   5.000000000000e+00   1.855285689829e-02   
925     1.487103609177e-03   5.000000000000e+00   1.855188104436e-02   
926     1.489038604025e-03   5.000000000000e+00   1.855094950314e-02   
927     1.494843588570e-03   5.000000000000e+00   1.854808278787e-02   
928     1.500648573114e-03   5.000000000000e+00   1.854594930193e-02   
929     1.506453557658e-03   5.000000000000e+00   1.854452453821e-02   
930     1.512258542203e-03   5.000000000000e+00   1.854344569714e-02   
931     1.523868511292e-03   5.000000000000e+00   1.854179564886e-02   
932     1.535478480381e-03   5.000000000000e+00   1.854070900732e-02   
933     1.547088449470e-03   5.000000000000e+00   1.854013815919e-02   
934     1.558698418559e-03   5.000000000000e+00   1.853979340230e-02   
935     1.581918356737e-03   5.000000000000e+00   1.853939411727e-02   
936     1.605138294915e-03   5.000000000000e+00   1.853921133762e-02   
937     1.651578171270e-03   5.000000000000e+00   1.853908197768e-02   
938     1.698018047626e-03   5.000000000000e+00   1.853905004144e-02   
939     1.790897800338e-03   5.000000000000e+00   1.853902935941e-02   
940     1.976657305761e-03   5.000000000000e+00   1.853902285187e-02   
941     2.348176316608e-03   5.000000000000e+00   1.853902221451e-02   
942     2.748176316608e-03   5.000000000000e+00   1.853902207199e-02   
943     3.000001000000e-03   5.000000000000e+00   1.853902195733e-02   
944     3.000001005000e-03   4.975000000564e+00   1.853902195747e-02   
945     3.000001015000e-03   4.925000000763e+00   1.853902195085e-02   
946     3.000001035000e-03   4.825000001163e+00   1.853902189361e-02   
947     3.000001075000e-03   4.625000001962e+00   1.853902157214e-02   
948     3.000001155000e-03   4.225000001392e+00   1.853902029484e-02   
949     3.000001315000e-03   3.425000002420e+00   1.853901716231e-02   
950     3.000001635000e-03   1.825000002308e+00   1.853901725865e-02   
951     3.000002000000e-03   9.271257442323e-10   1.853903132197e-02   
952     3.000002100000e-03   0.000000000000e+00   1.853903633595e-02   
953     3.000002300000e-03   0.000000000000e+00   1.853905500775e-02   
954     3.000002700000e-03   0.000000000000e+00   1.853910865946e-02   
955     3.000003500000e-03   0.000000000000e+00   1.853922978247e-02   
956     3.000005100000e-03   0.000000000000e+00   1.853948148697e-02   
957     3.000008300000e-03   0.000000000000e+00   1.853998866037e-02   
958     3.000014700000e-03   0.000000000000e+00   1.854100319555e-02   
959     3.000027500000e-03   0.000000000000e+00   1.854303171102e-02   
960     3.000053100000e-03   0.000000000000e+00   1.854708899876e-02   
961     3.000104300000e-03   0.000000000000e+00   1.855520585811e-02   
962     3.000206700000e-03   0.000000000000e+00   1.857144850807e-02   
963     3.000411500000e-03   0.000000000000e+00   1.860396896059e-02   
964     3.000616300000e-03   0.000000000000e+00   1.863658689343e-02   
965     3.001025900000e-03   0.000000000000e+00   1.870200276480e-02   
966     3.001394540000e-03   0.000000000000e+00   1.876124027086e-02   
967     3.001763180000e-03   0.000000000000e+00   1.882086564188e-02   
968     3.002131820000e-03   0.000000000000e+00   1.888089467808e-02   
969     3.002869100000e-03   0.000000000000e+00   1.900256769219e-02   
970     3.003354282954e-03   0.000000000000e+00   1.908334635906e-02   
971     3.003839465908e-03   0.000000000000e+00   1.916442183998e-02   
972     3.004324648862e-03   0.000000000000e+00   1.924610580552e-02   
973     3.005295014769e-03   0.000000000000e+00   1.941224897054e-02   
974     3.005810956894e-03   0.000000000000e+00   1.950167245191e-02   
975     3.006326899019e-03   0.000000000000e+00   1.959135892861e-02   
976     3.006842841143e-03   0.000000000000e+00   1.968170507144e-02   
977     3.007874725392e-03   0.000000000000e+00   1.986548107517e-02   
978     3.008421180913e-03   0.000000000000e+00   1.996397826585e-02   
979     3.008967636434e-03   0.000000000000e+00   2.006279597863e-02   
980     3.009514091955e-03   0.000000000000e+00   2.016235930582e-02   
981     3.010607002997e-03   0.000000000000e+00   2.036491251692e-02   
982     3.011181620399e-03   0.000000000000e+00   2.047266590385e-02   
983     3.011756237802e-03   0.000000000000e+00   2.058081711067e-02   
984     3.012330855205e-03   0.000000000000e+00   2.068981226686e-02   
985     3.013480090010e-03   0.000000000000e+00   2.091158976235e-02   
986     3.014079339802e-03   0.000000000000e+00   2.102857552200e-02   
987     3.014678589595e-03   0.000000000000e+00   2.114605044799e-02   
988     3.015277839388e-03   0.000000000000e+00   2.126447278062e-02   
989     3.016476338974e-03   0.000000000000e+00   2.150546666597e-02   
990     3.017095814372e-03   0.000000000000e+00   2.163146298587e-02   
991     3.017715289771e-03   0.000000000000e+00   2.175805022705e-02   
992     3.018334765169e-03   0.000000000000e+00   2.188568903368e-02   
993     3.019573715966e-03   0.000000000000e+00   2.214546536691e-02   
994     3.020208454230e-03   0.000000000000e+00   2.228007551543e-02   
995     3.020843192493e-03   0.000000000000e+00   2.241538478561e-02   
996     3.021477930757e-03   0.000000000000e+00   2.255184662498e-02   
997     3.022747407284e-03   0.000000000000e+00   2.282959390395e-02   
998     3.023392301258e-03   0.000000000000e+00   2.297229853373e-02   
999     3.024037195231e-03   0.000000000000e+00   2.311581293569e-02   
1000    3.024682089205e-03   0.000000000000e+00   2.326057478921e-02   
1001    3.025971877152e-03   0.000000000000e+00   2.355521426135e-02   
1002    3.026622052060e-03   0.000000000000e+00   2.370543296311e-02   
1003    3.027272226967e-03   0.000000000000e+00   2.385657102942e-02   
1004    3.027922401875e-03   0.000000000000e+00   2.400904353109e-02   
1005    3.029222751690e-03   0.000000000000e+00   2.431936038073e-02   
1006    3.029873829664e-03   0.000000000000e+00   2.447650594852e-02   
1007    3.030524907638e-03   0.000000000000e+00   2.463467675853e-02   
1008    3.031175985612e-03   0.000000000000e+00   2.479426047302e-02   
1009    3.032478141559e-03   0.000000000000e+00   2.511902047719e-02   
1010    3.033126374141e-03   0.000000000000e+00   2.528253698466e-02   
1011    3.033774606722e-03   0.000000000000e+00   2.544717919138e-02   
1012    3.034422839304e-03   0.000000000000e+00   2.561330452860e-02   
1013    3.035719304467e-03   0.000000000000e+00   2.595133661539e-02   
1014    3.036361596259e-03   0.000000000000e+00   2.612072027790e-02   
1015    3.037003888050e-03   0.000000000000e+00   2.629132381189e-02   
1016    3.037646179842e-03   0.000000000000e+00   2.646347326686e-02   
1017    3.038930763425e-03   0.000000000000e+00   2.681371530128e-02   
1018    3.039564626574e-03   0.000000000000e+00   2.698852182297e-02   
1019    3.040198489723e-03   0.000000000000e+00   2.716463587281e-02   
1020    3.040832352872e-03   0.000000000000e+00   2.734235223902e-02   
1021    3.042100079170e-03   0.000000000000e+00   2.770386768325e-02   
1022    3.043241032838e-03   0.000000000000e+00   2.803560621640e-02   
1023    3.044381986506e-03   0.000000000000e+00   2.837281888522e-02   
1024    3.045522940174e-03   0.000000000000e+00   2.871565972263e-02   
1025    3.047804847510e-03   0.000000000000e+00   2.941919778461e-02   
1026    3.049858564113e-03   0.000000000000e+00   3.007329700368e-02   
1027    3.051912280716e-03   0.000000000000e+00   3.074804061003e-02   
1028    3.053965997319e-03   0.000000000000e+00   3.144451451559e-02   
1029    3.056019713921e-03   0.000000000000e+00   3.216385896231e-02   
1030    3.057388858323e-03   0.000000000000e+00   3.265668108194e-02   
1031    3.058758002725e-03   0.000000000000e+00   3.316049783495e-02   
1032    3.060127147127e-03   0.000000000000e+00   3.367564120071e-02   
1033    3.061496291529e-03   0.000000000000e+00   3.420279485959e-02   
1034    3.062865435931e-03   0.000000000000e+00   3.474227480455e-02   
1035    3.064234580332e-03   0.000000000000e+00   3.529450893341e-02   
1036    3.065603724734e-03   0.000000000000e+00   3.586037366214e-02   
1037    3.066972869136e-03   0.000000000000e+00   3.644023281453e-02   
1038    3.068342013538e-03   0.000000000000e+00   3.703461039946e-02   
1039    3.069711157940e-03   0.000000000000e+00   3.764444129452e-02   
1040    3.071080302342e-03   0.000000000000e+00   3.827019081303e-02   
1041    3.072449446743e-03   0.000000000000e+00   3.891247100715e-02   
1042    3.073818591145e-03   0.000000000000e+00   3.957252939952e-02   
1043    3.075187735547e-03   0.000000000000e+00   4.025088726082e-02   
1044    3.076556879949e-03   0.000000000000e+00   4.094829281543e-02   
1045    3.077583738250e-03   0.000000000000e+00   4.148481252669e-02   
1046    3.078610596552e-03   0.000000000000e+00   4.203323241564e-02   
1047    3.079637454853e-03   0.000000000000e+00   4.259402672188e-02   
1048    3.080664313154e-03   0.000000000000e+00   4.316769082928e-02   
1049    3.081691171456e-03   0.000000000000e+00   4.375484027970e-02   
1050    3.082718029757e-03   0.000000000000e+00   4.435600005161e-02   
1051    3.083744888058e-03   0.000000000000e+00   4.497175942760e-02   
1052    3.084771746360e-03   0.000000000000e+00   4.560273289668e-02   
1053    3.085798604661e-03   0.000000000000e+00   4.624983335534e-02   
1054    3.086825462963e-03   0.000000000000e+00   4.691369067963e-02   
1055    3.087852321264e-03   0.000000000000e+00   4.759507903968e-02   
1056    3.088879179565e-03   0.000000000000e+00   4.829480902029e-02   
1057    3.089906037867e-03   0.000000000000e+00   4.901416701394e-02   
1058    3.090932896168e-03   0.000000000000e+00   4.975398010233e-02   
1059    3.091959754469e-03   0.000000000000e+00   5.051530331210e-02   
1060    3.092986612771e-03   0.000000000000e+00   5.129924611095e-02   
1061    3.094013471072e-03   0.000000000000e+00   5.210757699307e-02   
1062    3.095040329373e-03   0.000000000000e+00   5.294143679731e-02   
1063    3.096067187675e-03   0.000000000000e+00   5.380228434080e-02   
1064    3.097094045976e-03   0.000000000000e+00   5.469165768522e-02   
1065    3.098120904278e-03   0.000000000000e+00   5.561225725738e-02   
1066    3.099147762579e-03   0.000000000000e+00   5.656564074648e-02   
1067    3.100174620880e-03   0.000000000000e+00   5.755391721572e-02   
1068    3.101201479182e-03   0.000000000000e+00   5.857931940859e-02   
1069    3.102022965823e-03   0.000000000000e+00   5.942918527068e-02   
1070    3.102844452464e-03   0.000000000000e+00   6.030660933466e-02   
1071    3.103665939105e-03   0.000000000000e+00   6.121330646343e-02   
1072    3.104487425746e-03   0.000000000000e+00   6.215112232383e-02   
1073    3.105308912387e-03   0.000000000000e+00   6.312204006540e-02   
1074    3.106130399028e-03   0.000000000000e+00   6.412929119231e-02   
1075    3.106951885669e-03   0.000000000000e+00   6.517496982335e-02   
1076    3.107773372310e-03   0.000000000000e+00   6.626187013264e-02   
1077    3.108594858952e-03   0.000000000000e+00   6.739302219266e-02   
1078    3.109416345593e-03   0.000000000000e+00   6.857170462807e-02   
1079    3.109577713392e-03   0.000000000000e+00   6.880948608082e-02   
1080    3.109739081191e-03   0.000000000000e+00   6.904932481491e-02   
1081    3.109900448990e-03   0.000000000000e+00   6.929125412414e-02   
1082    3.110061816789e-03   0.000000000000e+00   6.953530792859e-02   
1083    3.110223184588e-03   0.000000000000e+00   6.978152078222e-02   
1084    3.110545920186e-03   0.000000000000e+00   7.028060359460e-02   
1085    3.110868655784e-03   0.000000000000e+00   7.078878780035e-02   
1086    3.111191391383e-03   0.000000000000e+00   7.130638333542e-02   
1087    3.111514126981e-03   0.000000000000e+00   7.183371231661e-02   
1088    3.111836862579e-03   0.000000000000e+00   7.237110935513e-02   
1089    3.112200589747e-03   0.000000000000e+00   7.298954286314e-02   
1090    3.112564316916e-03   0.000000000000e+00   7.362197697364e-02   
1091    3.112928044084e-03   0.000000000000e+00   7.426905240958e-02   
1092    3.113291771252e-03   0.000000000000e+00   7.493145131886e-02   
1093    3.113655498421e-03   0.000000000000e+00   7.560989924420e-02   
1094    3.114019225589e-03   0.000000000000e+00   7.630517414514e-02   
1095    3.114382952757e-03   0.000000000000e+00   7.701809337650e-02   
1096    3.114746679926e-03   0.000000000000e+00   7.774952701220e-02   
1097    3.115110407094e-03   0.000000000000e+00   7.850039692730e-02   
1098    3.115474134262e-03   0.000000000000e+00   7.927167881244e-02   
1099    3.115772856415e-03   0.000000000000e+00   7.992144343253e-02   
1100    3.116071578567e-03   0.000000000000e+00   8.058644040116e-02   
1101    3.116370300720e-03   0.000000000000e+00   8.126732357062e-02   
1102    3.116669022873e-03   0.000000000000e+00   8.196477251154e-02   
1103    3.116967745025e-03   0.000000000000e+00   8.268008327639e-02   
1104    3.117266467178e-03   0.000000000000e+00   8.341385027605e-02   
1105    3.117565189330e-03   0.000000000000e+00   8.416696522328e-02   
1106    3.117863911483e-03   0.000000000000e+00   8.494036043845e-02   
1107    3.118162633635e-03   0.000000000000e+00   8.573557807908e-02   
1108    3.118461355788e-03   0.000000000000e+00   8.655354254345e-02   
1109    3.118760077941e-03   0.000000000000e+00   8.739546938704e-02   
1110    3.119058800093e-03   0.000000000000e+00   8.826263489412e-02   
1111    3.119357522246e-03   0.000000000000e+00   8.915721668037e-02   
1112    3.119656244398e-03   0.000000000000e+00   9.008050471809e-02   
1113    3.119954966551e-03   0.000000000000e+00   9.103421612487e-02   
1114    3.120253688704e-03   0.000000000000e+00   9.202016323339e-02   
1115    3.120552410856e-03   0.000000000000e+00   9.304158470444e-02   
1116    3.120851133009e-03   0.000000000000e+00   9.410031264527e-02   
1117    3.121149855161e-03   0.000000000000e+00   9.519885460697e-02   
1118    3.121448577314e-03   0.000000000000e+00   9.633986796542e-02   
1119    3.121717427251e-03   0.000000000000e+00   9.740741554011e-02   
1120    3.121986277189e-03   0.000000000000e+00   9.851536858194e-02   
1121    3.122255127126e-03   0.000000000000e+00   9.966648495595e-02   
1122    3.122523977063e-03   0.000000000000e+00   1.008636831972e-01   
1123    3.122741745512e-03   0.000000000000e+00   1.018715613942e-01   
1124    3.122959513962e-03   0.000000000000e+00   1.029149666625e-01   
1125    3.123177282411e-03   0.000000000000e+00   1.039961220380e-01   
1126    3.123395050860e-03   0.000000000000e+00   1.051173669547e-01   
1127    3.123591042464e-03   0.000000000000e+00   1.061650973768e-01   
1128    3.123787034069e-03   0.000000000000e+00   1.072508554656e-01   
1129    3.123983025673e-03   0.000000000000e+00   1.083770855336e-01   
1130    3.124179017277e-03   0.000000000000e+00   1.095463628750e-01   
1131    3.124355409721e-03   0.000000000000e+00   1.106401847257e-01   
1132    3.124531802165e-03   0.000000000000e+00   1.117749603793e-01   
1133    3.124708194609e-03   0.000000000000e+00   1.129533925910e-01   
1134    3.124884587053e-03   0.000000000000e+00   1.141783327307e-01   
1135    3.125040912982e-03   0.000000000000e+00   1.153077919928e-01   
1136    3.125197238911e-03   0.000000000000e+00   1.164802544218e-01   
1137    3.125353564841e-03   0.000000000000e+00   1.176985811918e-01   
1138    3.125509890770e-03   0.000000000000e+00   1.189657915972e-01   
1139    3.125647098245e-03   0.000000000000e+00   1.201235020037e-01   
1140    3.125784305721e-03   0.000000000000e+00   1.213255479981e-01   
1141    3.125921513196e-03   0.000000000000e+00   1.225748618205e-01   
1142    3.126058720671e-03   0.000000000000e+00   1.238745356682e-01   
1143    3.126180373189e-03   0.000000000000e+00   1.250743747822e-01   
1144    3.126302025706e-03   0.000000000000e+00   1.263207864104e-01   
1145    3.126423678224e-03   0.000000000000e+00   1.276168549624e-01   
1146    3.126545330741e-03   0.000000000000e+00   1.289658326192e-01   
1147    3.126653297957e-03   0.000000000000e+00   1.302129365583e-01   
1148    3.126761265173e-03   0.000000000000e+00   1.315089994863e-01   
1149    3.126869232389e-03   0.000000000000e+00   1.328572530995e-01   
1150    3.126977199605e-03   0.000000000000e+00   1.342611037799e-01   
1151    3.127073444361e-03   0.000000000000e+00   1.355651092535e-01   
1152    3.127169689116e-03   0.000000000000e+00   1.369208866984e-01   
1153    3.127265933871e-03   0.000000000000e+00   1.383318308955e-01   
1154    3.127362178626e-03   0.000000000000e+00   1.398015184540e-01   
1155    3.127448706324e-03   0.000000000000e+00   1.411788044914e-01   
1156    3.127535234023e-03   0.000000000000e+00   1.426115307020e-01   
1157    3.127621761722e-03   0.000000000000e+00   1.441033007325e-01   
1158    3.127708289420e-03   0.000000000000e+00   1.456579089168e-01   
1159    3.127786164349e-03   0.000000000000e+00   1.471166418908e-01   
1160    3.127864039278e-03   0.000000000000e+00   1.486344841660e-01   
1161    3.127941914206e-03   0.000000000000e+00   1.502151927248e-01   
1162    3.128019789135e-03   0.000000000000e+00   1.518627180860e-01   
1163    3.128097664064e-03   0.000000000000e+00   1.535838677527e-01   
1164    3.128175538992e-03   0.000000000000e+00   1.553825493958e-01   
1165    3.128253413921e-03   0.000000000000e+00   1.572640428616e-01   
1166    3.128331288850e-03   0.000000000000e+00   1.592339156149e-01   
1167    3.128401376286e-03   0.000000000000e+00   1.610894220857e-01   
1168    3.128471463722e-03   0.000000000000e+00   1.630274621909e-01   
1169    3.128541551157e-03   0.000000000000e+00   1.650532463425e-01   
1170    3.128611638593e-03   0.000000000000e+00   1.671722405047e-01   
1171    3.128681726029e-03   0.000000000000e+00   1.693917539966e-01   
1172    3.128751813465e-03   0.000000000000e+00   1.717175181178e-01   
1173    3.128821900901e-03   0.000000000000e+00   1.741562206247e-01   
1174    3.128891988337e-03   0.000000000000e+00   1.767148629284e-01   
1175    3.128962075773e-03   0.000000000000e+00   1.793999782030e-01   
1176    3.129032163208e-03   0.000000000000e+00   1.822193007138e-01   
1177    3.129102250644e-03   0.000000000000e+00   1.851805367607e-01   
1178    3.129172338080e-03   0.000000000000e+00   1.882916752812e-01   
1179    3.129226628432e-03   0.000000000000e+00   1.908067521920e-01   
1180    3.129280918783e-03   0.000000000000e+00   1.934185630371e-01   
1181    3.129335209135e-03   0.000000000000e+00   1.961305700026e-01   
1182    3.129389499486e-03   0.000000000000e+00   1.989462720728e-01   
1183    3.129436465385e-03   0.000000000000e+00   2.014641197312e-01   
1184    3.129483431283e-03   0.000000000000e+00   2.040614568409e-01   
1185    3.129530397181e-03   0.000000000000e+00   2.067397525823e-01   
1186    3.129577363080e-03   0.000000000000e+00   2.095004053985e-01   
1187    3.129619632388e-03   0.000000000000e+00   2.120531574228e-01   
1188    3.129661901697e-03   0.000000000000e+00   2.146721299318e-01   
1189    3.129704171005e-03   0.000000000000e+00   2.173574610267e-01   
1190    3.129746440314e-03   0.000000000000e+00   2.201091613405e-01   
1191    3.129788709622e-03   0.000000000000e+00   2.229252626620e-01   
1192    3.129830978931e-03   0.000000000000e+00   2.258058240722e-01   
1193    3.129873248239e-03   0.000000000000e+00   2.287499571569e-01   
1194    3.129915517548e-03   0.000000000000e+00   2.317565815068e-01   
1195    3.129957786856e-03   0.000000000000e+00   2.348240168882e-01   
1196    3.130000056165e-03   0.000000000000e+00   2.379508539533e-01   
1197    3.130042325474e-03   0.000000000000e+00   2.411353131725e-01   
1198    3.130084594782e-03   0.000000000000e+00   2.443754068427e-01   
1199    3.130126864091e-03   0.000000000000e+00   2.476694288237e-01   
1200    3.130169133399e-03   0.000000000000e+00   2.510149122792e-01   
1201    3.130211402708e-03   0.000000000000e+00   2.544093956739e-01   
1202    3.130253672016e-03   0.000000000000e+00   2.578502293911e-01   
1203    3.130295941325e-03   0.000000000000e+00   2.613360654349e-01   
1204    3.130338210633e-03   0.000000000000e+00   2.648636870376e-01   
1205    3.130380479942e-03   0.000000000000e+00   2.684303387077e-01   
1206    3.130422749250e-03   0.000000000000e+00   2.720331379876e-01   
1207    3.130465018559e-03   0.000000000000e+00   2.756711927031e-01   
1208    3.130507287867e-03   0.000000000000e+00   2.793410950235e-01   
1209    3.130549557176e-03   0.000000000000e+00   2.830402330556e-01   
1210    3.130591826484e-03   0.000000000000e+00   2.867659548020e-01   
1211    3.130625641931e-03   0.000000000000e+00   2.897650022313e-01   
1212    3.130659457378e-03   0.000000000000e+00   2.927788921458e-01   
1213    3.130693272825e-03   0.000000000000e+00   2.958065806019e-01   
1214    3.130727088272e-03   0.000000000000e+00   2.988470810931e-01   
1215    3.130760903718e-03   0.000000000000e+00   3.018994707054e-01   
1216    3.130794719165e-03   0.000000000000e+00   3.049627788879e-01   
1217    3.130828534612e-03   0.000000000000e+00   3.080362479417e-01   
1218    3.130862350059e-03   0.000000000000e+00   3.111191445501e-01   
1219    3.130896165506e-03   0.000000000000e+00   3.142108159879e-01   
1220    3.130929980953e-03   0.000000000000e+00   3.173106956413e-01   
1221    3.130963796399e-03   0.000000000000e+00   3.204174542869e-01   
1222    3.130997611846e-03   0.000000000000e+00   3.235308564678e-01   
1223    3.131031427293e-03   0.000000000000e+00   3.266503496742e-01   
1224    3.131065242740e-03   0.000000000000e+00   3.297754341182e-01   
1225    3.131099058187e-03   0.000000000000e+00   3.329056636311e-01   
1226    3.131132873633e-03   0.000000000000e+00   3.360401536611e-01   
1227    3.131166689080e-03   0.000000000000e+00   3.391786501210e-01   
1228    3.131200504527e-03   0.000000000000e+00   3.423207130535e-01   
1229    3.131234319974e-03   0.000000000000e+00   3.454659277041e-01   
1230    3.131268135421e-03   0.000000000000e+00   3.486139027522e-01   
1231    3.131301950868e-03   0.000000000000e+00   3.517643410987e-01   
1232    3.131335766314e-03   0.000000000000e+00   3.549168808885e-01   
1233    3.131369581761e-03   0.000000000000e+00   3.580712140419e-01   
1234    3.131403397208e-03   0.000000000000e+00   3.612270535459e-01   
1235    3.131437212655e-03   0.000000000000e+00   3.643841320771e-01   
1236    3.131471028102e-03   0.000000000000e+00   3.675423320479e-01   
1237    3.131504843548e-03   0.000000000000e+00   3.707013994797e-01   
1238    3.131538658995e-03   0.000000000000e+00   3.738611605264e-01   
1239    3.131572474442e-03   0.000000000000e+00   3.770214640577e-01   
1240    3.131606289889e-03   0.000000000000e+00   3.801821809930e-01   
1241    3.131640105336e-03   0.000000000000e+00   3.833431174845e-01   
1242    3.131673920783e-03   0.000000000000e+00   3.865042009128e-01   
1243    3.131707736229e-03   0.000000000000e+00   3.896653363811e-01   
1244    3.131741551676e-03   0.000000000000e+00   3.928264427852e-01   
1245    3.131775367123e-03   0.000000000000e+00   3.959874516810e-01   
1246    3.131809182570e-03   0.000000000000e+00   3.991482019930e-01   
1247    3.131842998017e-03   0.000000000000e+00   4.023086645621e-01   
1248    3.131876813463e-03   0.000000000000e+00   4.054687683154e-01   
1249    3.131910628910e-03   0.000000000000e+00   4.086284435487e-01   
1250    3.131944444357e-03   0.000000000000e+00   4.117876202309e-01   
1251    3.131978259804e-03   0.000000000000e+00   4.149463009097e-01   
1252    3.132012075251e-03   0.000000000000e+00   4.181043973798e-01   
1253    3.132045890698e-03   0.000000000000e+00   4.212618526767e-01   
1254    3.132079706144e-03   0.000000000000e+00   4.244186075708e-01   
1255    3.132113521591e-03   0.000000000000e+00   4.275745992753e-01   
1256    3.132147337038e-03   0.000000000000e+00   4.307299155783e-01   
1257    3.132181152485e-03   0.000000000000e+00   4.338844567988e-01   
1258    3.132214967932e-03   0.000000000000e+00   4.370381921891e-01   
1259    3.132248783378e-03   0.000000000000e+00   4.401910923689e-01   
