            TIME1             TIME2     {V(1)+2}     
   5.51646971e-09    4.90302138e-11    2.54881430e+00
   5.51646971e-09    5.74253790e-11    2.53600050e+00
   5.51646971e-09    6.58205443e-11    2.52677134e+00
   5.51646971e-09    7.42157096e-11    2.51102162e+00
   5.51646971e-09    8.26108749e-11    2.49872625e+00
   5.51646971e-09    9.10060402e-11    2.48022198e+00
   5.51646971e-09    9.94012055e-11    2.46500042e+00
   5.51646971e-09    1.07796371e-10    2.44395354e+00
   5.51646971e-09    1.16191536e-10    2.42597876e+00
   5.51646971e-09    1.24586701e-10    2.40262925e+00
   5.51646971e-09    1.32981867e-10    2.38210526e+00
   5.51646971e-09    1.41377032e-10    2.35671843e+00
   5.51646971e-09    1.49772197e-10    2.33387801e+00
   5.51646971e-09    1.58167363e-10    2.30674152e+00
   5.51646971e-09    1.66562528e-10    2.28184376e+00
   5.51646971e-09    1.74957693e-10    2.25326452e+00
   5.51646971e-09    1.83352858e-10    2.22659205e+00
   5.51646971e-09    1.91748024e-10    2.19689291e+00
   5.51646971e-09    2.00143189e-10    2.16874899e+00
   5.51646971e-09    2.08538354e-10    2.13826535e+00
   5.51646971e-09    2.16933520e-10    2.10897063e+00
   5.51646971e-09    2.25328685e-10    2.07804694e+00
   5.51646971e-09    2.33723850e-10    2.04793608e+00
   5.51646971e-09    2.42119015e-10    2.01692216e+00
   5.51646971e-09    2.50514181e-10    1.98634014e+00
   5.51646971e-09    2.58909346e-10    1.95558743e+00
   5.51646971e-09    2.66464995e-10    1.92795844e+00
   5.51646971e-09    2.74020644e-10    1.90080568e+00
   5.51646971e-09    2.81576292e-10    1.87330503e+00
   5.51646971e-09    2.89131941e-10    1.84692949e+00
   5.51646971e-09    2.96687590e-10    1.81981468e+00
   5.51646971e-09    3.04243239e-10    1.79445958e+00
   5.51646971e-09    3.11798887e-10    1.76798497e+00
   5.51646971e-09    3.19354536e-10    1.74388440e+00
   5.51646971e-09    3.26910185e-10    1.71829863e+00
   5.51646971e-09    3.34465834e-10    1.69567530e+00
   5.51646971e-09    3.42021482e-10    1.67121880e+00
   5.51646971e-09    3.49577131e-10    1.65028181e+00
   5.51646971e-09    3.57132780e-10    1.62718436e+00
   5.51646971e-09    3.64688429e-10    1.60812719e+00
   5.51646971e-09    3.72244077e-10    1.58660564e+00
   5.51646971e-09    3.79799726e-10    1.56960417e+00
   5.51646971e-09    3.87355375e-10    1.54986029e+00
   5.51646971e-09    3.94911024e-10    1.53507119e+00
   5.51646971e-09    4.02466673e-10    1.51728970e+00
   5.51646971e-09    4.10022321e-10    1.50484891e+00
   5.51646971e-09    4.17577970e-10    1.48919574e+00
   5.51646971e-09    4.25133619e-10    1.47921719e+00
   5.51646971e-09    4.32689268e-10    1.46583793e+00
   5.51646971e-09    4.40244916e-10    1.45841256e+00
   5.51646971e-09    4.47800565e-10    1.44743113e+00
   5.51646971e-09    4.55356214e-10    1.44262607e+00
   5.51646971e-09    4.62911863e-10    1.43414364e+00
   5.51646971e-09    4.70467511e-10    1.43200170e+00
   5.51646971e-09    4.78023160e-10    1.42609582e+00
   5.51646971e-09    4.85578809e-10    1.42663516e+00
   5.51646971e-09    4.93134458e-10    1.42335916e+00
   5.51646971e-09    5.00690106e-10    1.42657321e+00
   5.51646971e-09    5.08245755e-10    1.42595579e+00
   5.51646971e-09    5.15801404e-10    1.43181346e+00
   5.51646971e-09    5.23357053e-10    1.43385854e+00
   5.51646971e-09    5.30912701e-10    1.44230457e+00
   5.51646971e-09    5.38468350e-10    1.44699139e+00
   5.51646971e-09    5.46023999e-10    1.45794693e+00
   5.51646971e-09    5.53579648e-10    1.46523034e+00
   5.51646971e-09    5.61135296e-10    1.47859383e+00
   5.51646971e-09    5.68690945e-10    1.48840479e+00
   5.51646971e-09    5.76246594e-10    1.50405291e+00
   5.51646971e-09    5.83802243e-10    1.51629926e+00
   5.51646971e-09    5.91357892e-10    1.53408813e+00
   5.51646971e-09    5.98913540e-10    1.54865545e+00
   5.51646971e-09    6.06469189e-10    1.56842197e+00
   5.51646971e-09    6.14024838e-10    1.58517475e+00
   5.51646971e-09    6.21580487e-10    1.60673811e+00
   5.51646971e-09    6.29136135e-10    1.62552095e+00
   5.51646971e-09    6.36691784e-10    1.64868421e+00
   5.51646971e-09    6.44247433e-10    1.66932327e+00
   5.51646971e-09    6.51803082e-10    1.69387512e+00
   5.51646971e-09    6.59358730e-10    1.71617962e+00
   5.51646971e-09    6.66914379e-10    1.74189621e+00
   5.51646971e-09    6.74470028e-10    1.76566013e+00
   5.51646971e-09    6.82025677e-10    1.79230692e+00
   5.51646971e-09    6.89581325e-10    1.81731076e+00
   5.51646971e-09    6.97136974e-10    1.84464454e+00
   5.51646971e-09    7.04692623e-10    1.87065722e+00
   5.51646971e-09    7.12248272e-10    1.89842816e+00
   5.51646971e-09    7.19803920e-10    1.92520900e+00
   5.51646971e-09    7.27359569e-10    1.95316274e+00
   5.51646971e-09    7.34915218e-10    1.98046362e+00
   5.51646971e-09    7.42470867e-10    2.00834350e+00
   5.51646971e-09    7.46890253e-10    2.02440325e+00
   5.51646971e-09    7.51309640e-10    2.04058976e+00
   5.51646971e-09    7.60148412e-10    2.07294142e+00
   5.51646971e-09    7.68987185e-10    2.10471008e+00
   5.51646971e-09    7.77825958e-10    2.13675114e+00
   5.51646971e-09    7.86664731e-10    2.16752007e+00
   5.51646971e-09    7.95503503e-10    2.19884215e+00
   5.51646971e-09    8.04342276e-10    2.22822031e+00
   5.51646971e-09    8.13181049e-10    2.25842380e+00
   5.51646971e-09    8.22019822e-10    2.28603691e+00
   5.51646971e-09    8.30858594e-10    2.31473642e+00
   5.51646971e-09    8.39697367e-10    2.34023202e+00
   5.51646971e-09    8.48536140e-10    2.36706162e+00
   5.51646971e-09    8.57374913e-10    2.39011393e+00
   5.51646971e-09    8.66213685e-10    2.41473208e+00
   5.51646971e-09    8.75052458e-10    2.43504645e+00
   5.51646971e-09    8.83891231e-10    2.45714058e+00
   5.51646971e-09    8.92730004e-10    2.47445750e+00
   5.51646971e-09    9.01568776e-10    2.49374805e+00
   5.51646971e-09    9.10407549e-10    2.50784654e+00
   5.51646971e-09    9.19246322e-10    2.52409053e+00
   5.51646971e-09    9.28085095e-10    2.53479106e+00
   5.51646971e-09    9.36923867e-10    2.54778507e+00
   5.51646971e-09    9.45762640e-10    2.55495179e+00
   5.51646971e-09    9.54601413e-10    2.56453434e+00
   5.51646971e-09    9.63440186e-10    2.56807675e+00
   5.51646971e-09    9.72278958e-10    2.57413013e+00
   5.51646971e-09    9.81117731e-10    2.57400408e+00
   5.51646971e-09    9.86810000e-10    2.57604165e+00
   6.22042671e-09    0.00000000e+00    2.57622475e+00
   6.22042671e-09    1.54495526e-11    2.57393767e+00
   6.22042671e-09    2.38447179e-11    2.56760238e+00
   6.22042671e-09    3.22398832e-11    2.56459075e+00
   6.22042671e-09    4.06350485e-11    2.55505557e+00
   6.22042671e-09    4.90302138e-11    2.54880472e+00
   6.22042671e-09    5.74253790e-11    2.53618022e+00
   6.22042671e-09    6.58205443e-11    2.52676309e+00
   6.22042671e-09    7.42157096e-11    2.51119460e+00
   6.22042671e-09    8.26108749e-11    2.49871985e+00
   6.22042671e-09    9.10060402e-11    2.48038560e+00
   6.22042671e-09    9.94012055e-11    2.46499628e+00
   6.22042671e-09    1.07796371e-10    2.44410534e+00
   6.22042671e-09    1.16191536e-10    2.42597717e+00
   6.22042671e-09    1.24586701e-10    2.40276698e+00
   6.22042671e-09    1.32981867e-10    2.38210638e+00
   6.22042671e-09    1.41377032e-10    2.35684008e+00
   6.22042671e-09    1.49772197e-10    2.33388185e+00
   6.22042671e-09    1.58167363e-10    2.30684539e+00
   6.22042671e-09    1.66562528e-10    2.28185020e+00
   6.22042671e-09    1.74957693e-10    2.25334924e+00
   6.22042671e-09    1.83352858e-10    2.22660081e+00
   6.22042671e-09    1.91748024e-10    2.19695748e+00
   6.22042671e-09    2.00143189e-10    2.16875964e+00
   6.22042671e-09    2.08538354e-10    2.13830916e+00
   6.22042671e-09    2.16933520e-10    2.10898263e+00
   6.22042671e-09    2.25328685e-10    2.07806979e+00
   6.22042671e-09    2.33723850e-10    2.04794875e+00
   6.22042671e-09    2.42119015e-10    2.01692424e+00
   6.22042671e-09    2.50514181e-10    1.98635271e+00
   6.22042671e-09    2.58909346e-10    1.95556935e+00
   6.22042671e-09    2.66464995e-10    1.92797010e+00
   6.22042671e-09    2.74020644e-10    1.90077030e+00
   6.22042671e-09    2.81576292e-10    1.87331510e+00
   6.22042671e-09    2.89131941e-10    1.84687786e+00
   6.22042671e-09    2.96687590e-10    1.81982241e+00
   6.22042671e-09    3.04243239e-10    1.79439300e+00
   6.22042671e-09    3.11798887e-10    1.76798959e+00
   6.22042671e-09    3.19354536e-10    1.74380437e+00
   6.22042671e-09    3.26910185e-10    1.71829941e+00
   6.22042671e-09    3.34465834e-10    1.69558352e+00
   6.22042671e-09    3.42021482e-10    1.67121502e+00
   6.22042671e-09    3.49577131e-10    1.65018012e+00
   6.22042671e-09    3.57132780e-10    1.62717537e+00
   6.22042671e-09    3.64688429e-10    1.60801752e+00
   6.22042671e-09    3.72244077e-10    1.58659085e+00
   6.22042671e-09    3.79799726e-10    1.56948854e+00
   6.22042671e-09    3.87355375e-10    1.54983919e+00
   6.22042671e-09    3.94911024e-10    1.53495166e+00
   6.22042671e-09    4.02466673e-10    1.51726190e+00
   6.22042671e-09    4.10022321e-10    1.50472750e+00
   6.22042671e-09    4.17577970e-10    1.48916094e+00
   6.22042671e-09    4.25133619e-10    1.47909590e+00
   6.22042671e-09    4.32689268e-10    1.46579596e+00
   6.22042671e-09    4.40244916e-10    1.45829329e+00
   6.22042671e-09    4.47800565e-10    1.44738195e+00
   6.22042671e-09    4.55356214e-10    1.44251059e+00
   6.22042671e-09    4.62911863e-10    1.43408735e+00
   6.22042671e-09    4.70467511e-10    1.43189164e+00
   6.22042671e-09    4.78023160e-10    1.42603267e+00
   6.22042671e-09    4.85578809e-10    1.42653195e+00
   6.22042671e-09    4.93134458e-10    1.42328952e+00
   6.22042671e-09    5.00690106e-10    1.42647809e+00
   6.22042671e-09    5.08245755e-10    1.42588021e+00
   6.22042671e-09    5.15801404e-10    1.43172744e+00
   6.22042671e-09    5.23357053e-10    1.43377769e+00
   6.22042671e-09    5.30912701e-10    1.44222841e+00
   6.22042671e-09    5.38468350e-10    1.44690607e+00
   6.22042671e-09    5.46023999e-10    1.45788117e+00
   6.22042671e-09    5.53579648e-10    1.46514149e+00
   6.22042671e-09    5.61135296e-10    1.47853874e+00
   6.22042671e-09    5.68690945e-10    1.48831347e+00
   6.22042671e-09    5.76246594e-10    1.50400854e+00
   6.22042671e-09    5.83802243e-10    1.51620662e+00
   6.22042671e-09    5.91357892e-10    1.53405429e+00
   6.22042671e-09    5.98913540e-10    1.54856276e+00
   6.22042671e-09    6.06469189e-10    1.56839828e+00
   6.22042671e-09    6.14024838e-10    1.58508333e+00
   6.22042671e-09    6.21580487e-10    1.60672396e+00
   6.22042671e-09    6.29136135e-10    1.62543218e+00
   6.22042671e-09    6.36691784e-10    1.64867887e+00
   6.22042671e-09    6.44247433e-10    1.66923857e+00
   6.22042671e-09    6.51803082e-10    1.69387769e+00
   6.22042671e-09    6.59358730e-10    1.71610044e+00
   6.22042671e-09    6.66914379e-10    1.74190569e+00
   6.22042671e-09    6.74470028e-10    1.76558789e+00
   6.22042671e-09    6.82025677e-10    1.79232223e+00
   6.22042671e-09    6.89581325e-10    1.81724686e+00
   6.22042671e-09    6.97136974e-10    1.84466457e+00
   6.22042671e-09    7.04692623e-10    1.87060302e+00
   6.22042671e-09    7.12248272e-10    1.89845177e+00
   6.22042671e-09    7.19803920e-10    1.92516577e+00
   6.22042671e-09    7.27359569e-10    1.95318881e+00
   6.22042671e-09    7.34915218e-10    1.98043254e+00
   6.22042671e-09    7.42470867e-10    2.00837095e+00
   6.22042671e-09    7.46890253e-10    2.02438266e+00
   6.22042671e-09    7.51309640e-10    2.04061755e+00
   6.22042671e-09    7.60148412e-10    2.07293290e+00
   6.22042671e-09    7.68987185e-10    2.10473758e+00
   6.22042671e-09    7.77825958e-10    2.13675987e+00
   6.22042671e-09    7.86664731e-10    2.16754612e+00
   6.22042671e-09    7.95503503e-10    2.19886895e+00
   6.22042671e-09    8.04342276e-10    2.22824395e+00
   6.22042671e-09    8.13181049e-10    2.25846923e+00
   6.22042671e-09    8.22019822e-10    2.28605738e+00
   6.22042671e-09    8.30858594e-10    2.31480067e+00
   6.22042671e-09    8.39697367e-10    2.34024878e+00
   6.22042671e-09    8.48536140e-10    2.36714453e+00
   6.22042671e-09    8.57374913e-10    2.39012664e+00
   6.22042671e-09    8.66213685e-10    2.41483315e+00
   6.22042671e-09    8.75052458e-10    2.43505501e+00
   6.22042671e-09    8.83891231e-10    2.45725893e+00
   6.22042671e-09    8.92730004e-10    2.47446197e+00
   6.22042671e-09    9.01568776e-10    2.49388241e+00
   6.22042671e-09    9.10407549e-10    2.50784719e+00
   6.22042671e-09    9.19246322e-10    2.52423929e+00
   6.22042671e-09    9.28085095e-10    2.53478830e+00
   6.22042671e-09    9.36923867e-10    2.54794627e+00
   6.22042671e-09    9.45762640e-10    2.55494616e+00
   6.22042671e-09    9.54601413e-10    2.56470573e+00
   6.22042671e-09    9.63440186e-10    2.56806890e+00
   6.22042671e-09    9.72278958e-10    2.57430918e+00
   6.22042671e-09    9.81117731e-10    2.57399471e+00
   6.22042671e-09    9.86810000e-10    2.57622475e+00
   6.92438371e-09    0.00000000e+00    2.57633123e+00
   6.92438371e-09    1.54495526e-11    2.57400190e+00
   6.92438371e-09    2.38447179e-11    2.56770246e+00
   6.92438371e-09    3.22398832e-11    2.56465596e+00
   6.92438371e-09    4.06350485e-11    2.55514995e+00
   6.92438371e-09    4.90302138e-11    2.54887028e+00
   6.92438371e-09    5.74253790e-11    2.53626787e+00
   6.92438371e-09    6.58205443e-11    2.52682831e+00
   6.92438371e-09    7.42157096e-11    2.51127458e+00
   6.92438371e-09    8.26108749e-11    2.49878396e+00
   6.92438371e-09    9.10060402e-11    2.48045714e+00
   6.92438371e-09    9.94012055e-11    2.46505847e+00
   6.92438371e-09    1.07796371e-10    2.44416781e+00
   6.92438371e-09    1.16191536e-10    2.42603657e+00
   6.92438371e-09    1.24586701e-10    2.40281992e+00
   6.92438371e-09    1.32981867e-10    2.38216207e+00
   6.92438371e-09    1.41377032e-10    2.35688316e+00
   6.92438371e-09    1.49772197e-10    2.33393291e+00
   6.92438371e-09    1.58167363e-10    2.30687847e+00
   6.92438371e-09    1.66562528e-10    2.28189568e+00
   6.92438371e-09    1.74957693e-10    2.25337229e+00
   6.92438371e-09    1.83352858e-10    2.22663979e+00
   6.92438371e-09    1.91748024e-10    2.19697065e+00
   6.92438371e-09    2.00143189e-10    2.16879122e+00
   6.92438371e-09    2.08538354e-10    2.13831273e+00
   6.92438371e-09    2.16933520e-10    2.10900597e+00
   6.92438371e-09    2.25328685e-10    2.07806415e+00
   6.92438371e-09    2.33723850e-10    2.04796306e+00
   6.92438371e-09    2.42119015e-10    2.01690990e+00
   6.92438371e-09    2.50514181e-10    1.98635731e+00
   6.92438371e-09    2.58909346e-10    1.95554692e+00
   6.92438371e-09    2.66464995e-10    1.92796494e+00
   6.92438371e-09    2.74020644e-10    1.90074119e+00
   6.92438371e-09    2.81576292e-10    1.87330034e+00
   6.92438371e-09    2.89131941e-10    1.84684268e+00
   6.92438371e-09    2.96687590e-10    1.81979780e+00
   6.92438371e-09    3.04243239e-10    1.79435240e+00
   6.92438371e-09    3.11798887e-10    1.76795500e+00
   6.92438371e-09    3.19354536e-10    1.74375905e+00
   6.92438371e-09    3.26910185e-10    1.71825482e+00
   6.92438371e-09    3.34465834e-10    1.69553419e+00
   6.92438371e-09    3.42021482e-10    1.67116056e+00
   6.92438371e-09    3.49577131e-10    1.65012750e+00
   6.92438371e-09    3.57132780e-10    1.62711131e+00
   6.92438371e-09    3.64688429e-10    1.60796234e+00
   6.92438371e-09    3.72244077e-10    1.58651757e+00
   6.92438371e-09    3.79799726e-10    1.56943152e+00
   6.92438371e-09    3.87355375e-10    1.54975722e+00
   6.92438371e-09    3.94911024e-10    1.53489348e+00
   6.92438371e-09    4.02466673e-10    1.51717189e+00
   6.92438371e-09    4.10022321e-10    1.50466885e+00
   6.92438371e-09    4.17577970e-10    1.48906367e+00
   6.92438371e-09    4.25133619e-10    1.47903742e+00
   6.92438371e-09    4.32689268e-10    1.46569233e+00
   6.92438371e-09    4.40244916e-10    1.45823557e+00
   6.92438371e-09    4.47800565e-10    1.44727296e+00
   6.92438371e-09    4.55356214e-10    1.44245420e+00
   6.92438371e-09    4.62911863e-10    1.43397410e+00
   6.92438371e-09    4.70467511e-10    1.43183707e+00
   6.92438371e-09    4.78023160e-10    1.42591632e+00
   6.92438371e-09    4.85578809e-10    1.42647966e+00
   6.92438371e-09    4.93134458e-10    1.42317132e+00
   6.92438371e-09    5.00690106e-10    1.42642848e+00
   6.92438371e-09    5.08245755e-10    1.42576144e+00
   6.92438371e-09    5.15801404e-10    1.43168085e+00
   6.92438371e-09    5.23357053e-10    1.43365966e+00
   6.92438371e-09    5.30912701e-10    1.44218513e+00
   6.92438371e-09    5.38468350e-10    1.44679011e+00
   6.92438371e-09    5.46023999e-10    1.45784145e+00
   6.92438371e-09    5.53579648e-10    1.46502892e+00
   6.92438371e-09    5.61135296e-10    1.47850276e+00
   6.92438371e-09    5.68690945e-10    1.48820558e+00
   6.92438371e-09    5.76246594e-10    1.50397645e+00
   6.92438371e-09    5.83802243e-10    1.51610464e+00
   6.92438371e-09    5.91357892e-10    1.53402619e+00
   6.92438371e-09    5.98913540e-10    1.54846788e+00
   6.92438371e-09    6.06469189e-10    1.56837423e+00
   6.92438371e-09    6.14024838e-10    1.58499664e+00
   6.92438371e-09    6.21580487e-10    1.60670400e+00
   6.92438371e-09    6.29136135e-10    1.62535468e+00
   6.92438371e-09    6.36691784e-10    1.64866300e+00
   6.92438371e-09    6.44247433e-10    1.66917115e+00
   6.92438371e-09    6.51803082e-10    1.69386590e+00
   6.92438371e-09    6.59358730e-10    1.71604386e+00
   6.92438371e-09    6.66914379e-10    1.74189794e+00
   6.92438371e-09    6.74470028e-10    1.76554279e+00
   6.92438371e-09    6.82025677e-10    1.79231850e+00
   6.92438371e-09    6.89581325e-10    1.81721372e+00
   6.92438371e-09    6.97136974e-10    1.84466480e+00
   6.92438371e-09    7.04692623e-10    1.87058218e+00
   6.92438371e-09    7.12248272e-10    1.89845590e+00
   6.92438371e-09    7.19803920e-10    1.92515742e+00
   6.92438371e-09    7.27359569e-10    1.95319681e+00
   6.92438371e-09    7.34915218e-10    1.98043672e+00
   6.92438371e-09    7.42470867e-10    2.00838277e+00
   6.92438371e-09    7.46890253e-10    2.02439665e+00
   6.92438371e-09    7.51309640e-10    2.04063158e+00
   6.92438371e-09    7.60148412e-10    2.07295766e+00
   6.92438371e-09    7.68987185e-10    2.10475598e+00
   6.92438371e-09    7.77825958e-10    2.13679845e+00
   6.92438371e-09    7.86664731e-10    2.16756884e+00
   6.92438371e-09    7.95503503e-10    2.19892063e+00
   6.92438371e-09    8.04342276e-10    2.22827093e+00
   6.92438371e-09    8.13181049e-10    2.25853306e+00
   6.92438371e-09    8.22019822e-10    2.28608855e+00
   6.92438371e-09    8.30858594e-10    2.31487553e+00
   6.92438371e-09    8.39697367e-10    2.34028407e+00
   6.92438371e-09    8.48536140e-10    2.36722913e+00
   6.92438371e-09    8.57374913e-10    2.39016597e+00
   6.92438371e-09    8.66213685e-10    2.41492606e+00
   6.92438371e-09    8.75052458e-10    2.43509825e+00
   6.92438371e-09    8.83891231e-10    2.45735862e+00
   6.92438371e-09    8.92730004e-10    2.47450899e+00
   6.92438371e-09    9.01568776e-10    2.49398727e+00
   6.92438371e-09    9.10407549e-10    2.50789780e+00
   6.92438371e-09    9.19246322e-10    2.52434766e+00
   6.92438371e-09    9.28085095e-10    2.53484227e+00
   6.92438371e-09    9.36923867e-10    2.54805648e+00
   6.92438371e-09    9.45762640e-10    2.55500321e+00
   6.92438371e-09    9.54601413e-10    2.56481611e+00
   6.92438371e-09    9.63440186e-10    2.56812865e+00
   6.92438371e-09    9.72278958e-10    2.57441812e+00
   6.92438371e-09    9.81117731e-10    2.57405673e+00
   6.92438371e-09    9.86810000e-10    2.57633123e+00
   7.62834071e-09    0.00000000e+00    2.57640639e+00
   7.62834071e-09    1.54495526e-11    2.57409484e+00
   7.62834071e-09    2.38447179e-11    2.56777410e+00
   7.62834071e-09    3.22398832e-11    2.56474801e+00
   7.62834071e-09    4.06350485e-11    2.55521837e+00
   7.62834071e-09    4.90302138e-11    2.54896033e+00
   7.62834071e-09    5.74253790e-11    2.53633238e+00
   7.62834071e-09    6.58205443e-11    2.52691525e+00
   7.62834071e-09    7.42157096e-11    2.51133456e+00
   7.62834071e-09    8.26108749e-11    2.49886671e+00
   7.62834071e-09    9.10060402e-11    2.48051205e+00
   7.62834071e-09    9.94012055e-11    2.46513596e+00
   7.62834071e-09    1.07796371e-10    2.44421715e+00
   7.62834071e-09    1.16191536e-10    2.42610781e+00
   7.62834071e-09    1.24586701e-10    2.40286327e+00
   7.62834071e-09    1.32981867e-10    2.38222613e+00
   7.62834071e-09    1.41377032e-10    2.35692018e+00
   7.62834071e-09    1.49772197e-10    2.33398894e+00
   7.62834071e-09    1.58167363e-10    2.30690887e+00
   7.62834071e-09    1.66562528e-10    2.28194292e+00
   7.62834071e-09    1.74957693e-10    2.25339587e+00
   7.62834071e-09    1.83352858e-10    2.22667759e+00
   7.62834071e-09    1.91748024e-10    2.19698726e+00
   7.62834071e-09    2.00143189e-10    2.16881905e+00
   7.62834071e-09    2.08538354e-10    2.13832228e+00
   7.62834071e-09    2.16933520e-10    2.10902340e+00
   7.62834071e-09    2.25328685e-10    2.07806661e+00
   7.62834071e-09    2.33723850e-10    2.04796981e+00
   7.62834071e-09    2.42119015e-10    2.01690532e+00
   7.62834071e-09    2.50514181e-10    1.98635325e+00
   7.62834071e-09    2.58909346e-10    1.95553539e+00
   7.62834071e-09    2.66464995e-10    1.92795060e+00
   7.62834071e-09    2.74020644e-10    1.90072353e+00
   7.62834071e-09    2.81576292e-10    1.87327637e+00
   7.62834071e-09    2.89131941e-10    1.84681906e+00
   7.62834071e-09    2.96687590e-10    1.81976440e+00
   7.62834071e-09    3.04243239e-10    1.79432303e+00
   7.62834071e-09    3.11798887e-10    1.76791250e+00
   7.62834071e-09    3.19354536e-10    1.74372417e+00
   7.62834071e-09    3.26910185e-10    1.71820363e+00
   7.62834071e-09    3.34465834e-10    1.69549407e+00
   7.62834071e-09    3.42021482e-10    1.67110119e+00
   7.62834071e-09    3.49577131e-10    1.65008247e+00
   7.62834071e-09    3.57132780e-10    1.62704436e+00
   7.62834071e-09    3.64688429e-10    1.60791274e+00
   7.62834071e-09    3.72244077e-10    1.58644371e+00
   7.62834071e-09    3.79799726e-10    1.56937775e+00
   7.62834071e-09    3.87355375e-10    1.54967721e+00
   7.62834071e-09    3.94911024e-10    1.53483595e+00
   7.62834071e-09    4.02466673e-10    1.51708656e+00
   7.62834071e-09    4.10022321e-10    1.50460800e+00
   7.62834071e-09    4.17577970e-10    1.48897389e+00
   7.62834071e-09    4.25133619e-10    1.47897372e+00
   7.62834071e-09    4.32689268e-10    1.46559902e+00
   7.62834071e-09    4.40244916e-10    1.45816952e+00
   7.62834071e-09    4.47800565e-10    1.44717707e+00
   7.62834071e-09    4.55356214e-10    1.44238632e+00
   7.62834071e-09    4.62911863e-10    1.43387661e+00
   7.62834071e-09    4.70467511e-10    1.43176789e+00
   7.62834071e-09    4.78023160e-10    1.42581824e+00
   7.62834071e-09    4.85578809e-10    1.42640975e+00
   7.62834071e-09    4.93134458e-10    1.42307363e+00
   7.62834071e-09    5.00690106e-10    1.42635840e+00
   7.62834071e-09    5.08245755e-10    1.42566511e+00
   7.62834071e-09    5.15801404e-10    1.43161118e+00
   7.62834071e-09    5.23357053e-10    1.43356566e+00
   7.62834071e-09    5.30912701e-10    1.44211647e+00
   7.62834071e-09    5.38468350e-10    1.44669936e+00
   7.62834071e-09    5.46023999e-10    1.45777439e+00
   7.62834071e-09    5.53579648e-10    1.46494229e+00
   7.62834071e-09    5.61135296e-10    1.47843789e+00
   7.62834071e-09    5.68690945e-10    1.48812390e+00
   7.62834071e-09    5.76246594e-10    1.50391436e+00
   7.62834071e-09    5.83802243e-10    1.51602869e+00
   7.62834071e-09    5.91357892e-10    1.53396746e+00
   7.62834071e-09    5.98913540e-10    1.54839833e+00
   7.62834071e-09    6.06469189e-10    1.56831943e+00
   7.62834071e-09    6.14024838e-10    1.58493412e+00
   7.62834071e-09    6.21580487e-10    1.60665368e+00
   7.62834071e-09    6.29136135e-10    1.62529972e+00
   7.62834071e-09    6.36691784e-10    1.64861768e+00
   7.62834071e-09    6.44247433e-10    1.66912419e+00
   7.62834071e-09    6.51803082e-10    1.69382608e+00
   7.62834071e-09    6.59358730e-10    1.71600527e+00
   7.62834071e-09    6.66914379e-10    1.74186410e+00
   7.62834071e-09    6.74470028e-10    1.76551281e+00
   7.62834071e-09    6.82025677e-10    1.79229105e+00
   7.62834071e-09    6.89581325e-10    1.81719254e+00
   7.62834071e-09    6.97136974e-10    1.84464413e+00
   7.62834071e-09    7.04692623e-10    1.87056987e+00
   7.62834071e-09    7.12248272e-10    1.89844234e+00
   7.62834071e-09    7.19803920e-10    1.92515396e+00
   7.62834071e-09    7.27359569e-10    1.95319062e+00
   7.62834071e-09    7.34915218e-10    1.98044199e+00
   7.62834071e-09    7.42470867e-10    2.00838417e+00
   7.62834071e-09    7.46890253e-10    2.02440869e+00
   7.62834071e-09    7.51309640e-10    2.04063749e+00
   7.62834071e-09    7.60148412e-10    2.07297705e+00
   7.62834071e-09    7.68987185e-10    2.10477101e+00
   7.62834071e-09    7.77825958e-10    2.13682718e+00
   7.62834071e-09    7.86664731e-10    2.16759302e+00
   7.62834071e-09    7.95503503e-10    2.19895812e+00
   7.62834071e-09    8.04342276e-10    2.22830417e+00
   7.62834071e-09    8.13181049e-10    2.25857862e+00
   7.62834071e-09    8.22019822e-10    2.28613063e+00
   7.62834071e-09    8.30858594e-10    2.31492837e+00
   7.62834071e-09    8.39697367e-10    2.34033463e+00
   7.62834071e-09    8.48536140e-10    2.36728839e+00
   7.62834071e-09    8.57374913e-10    2.39022454e+00
   7.62834071e-09    8.66213685e-10    2.41499080e+00
   7.62834071e-09    8.75052458e-10    2.43516425e+00
   7.62834071e-09    8.83891231e-10    2.45742786e+00
   7.62834071e-09    8.92730004e-10    2.47458169e+00
   7.62834071e-09    9.01568776e-10    2.49405999e+00
   7.62834071e-09    9.10407549e-10    2.50797638e+00
   7.62834071e-09    9.19246322e-10    2.52442284e+00
   7.62834071e-09    9.28085095e-10    2.53492581e+00
   7.62834071e-09    9.36923867e-10    2.54813308e+00
   7.62834071e-09    9.45762640e-10    2.55509069e+00
   7.62834071e-09    9.54601413e-10    2.56489312e+00
   7.62834071e-09    9.63440186e-10    2.56821899e+00
   7.62834071e-09    9.72278958e-10    2.57449454e+00
   7.62834071e-09    9.81117731e-10    2.57414880e+00
   7.62834071e-09    9.86810000e-10    2.57640639e+00
   8.33229771e-09    0.00000000e+00    2.57648308e+00
   8.33229771e-09    1.54495526e-11    2.57418411e+00
   8.33229771e-09    2.38447179e-11    2.56784962e+00
   8.33229771e-09    3.22398832e-11    2.56483570e+00
   8.33229771e-09    4.06350485e-11    2.55529224e+00
   8.33229771e-09    4.90302138e-11    2.54904539e+00
   8.33229771e-09    5.74253790e-11    2.53640379e+00
   8.33229771e-09    6.58205443e-11    2.52699668e+00
