Index         TIME            V(TRIGGER)          V(OUT_3)           V(OUT_2)           V(OUT_1)           V(OUT_0)      V(XS1:XL1:TRIGINV)
379     3.2427712995e-07   2.3584305074e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
380     3.2437170556e-07   2.3442441665e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
381     3.2456085677e-07   2.3158714846e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
382     3.2475000798e-07   2.2874988027e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
383     3.2512831041e-07   2.2307534389e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
384     3.2588491526e-07   2.1172627113e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
385     3.2739812496e-07   1.8902812561e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
386     3.3042454436e-07   1.4363183456e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
387     3.3647738317e-07   5.2839252476e-01   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
388     3.4000000000e-07   -3.1086244690e-15  7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
389     3.4121056776e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
390     3.4363170328e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
391     3.4605283881e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
392     3.5089510985e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
393     3.5333333333e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
394     3.5341193458e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.0398907523e-01   
395     3.5346885131e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.3006864328e-01   
396     3.5352576803e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.5677006513e-01   
397     3.5363960149e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.1147819098e-01   
398     3.5386726840e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   3.2045046942e-01   
399     3.5409493530e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   4.2854302842e-01   
400     3.5455026912e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   6.4376633438e-01   
401     3.5546093675e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.0808627592e+00   
402     3.5637160438e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.5490121530e+00   
403     3.5647738317e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.6066975681e+00   
404     3.5651288299e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.6263553540e+00   
405     3.5654254217e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.6428607481e+00   
406     3.5660186053e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.6760515150e+00   
407     3.5672049725e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.7435326096e+00   
408     3.5695777069e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.8831987985e+00   
409     3.5743231756e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.1850311793e+00   
410     3.5790686444e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.5262188971e+00   
411     3.5838141131e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8842358714e+00   
412     3.5841446858e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8932698813e+00   
413     3.5844752584e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8981390311e+00   
414     3.5848058311e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985186291e+00   
415     3.5854669764e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985591397e+00   
416     3.5861281217e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985485183e+00   
417     3.5874504123e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985519329e+00   
418     3.5900949935e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985498245e+00   
419     3.5953841559e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985515022e+00   
420     3.6059624807e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985500019e+00   
421     3.6271191302e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985514215e+00   
422     3.6694324294e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985500404e+00   
423     3.7540590277e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985514026e+00   
424     3.7676077903e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985500842e+00   
425     3.7676634388e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985502274e+00   
426     3.7677747357e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985504091e+00   
427     3.7679973296e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985506397e+00   
428     3.7681642750e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985506910e+00   
429     3.7682087937e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985506973e+00   
430     3.7682978313e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507059e+00   
431     3.7683868688e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507129e+00   
432     3.7685649439e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507203e+00   
433     3.7689210941e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507245e+00   
434     3.7695777069e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507247e+00   
435     3.7696489369e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507247e+00   
436     3.7697201669e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507247e+00   
437     3.7698626270e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
438     3.7701475472e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
439     3.7707173875e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
440     3.7718570680e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
441     3.7741364292e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
442     3.7786951515e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
443     3.7878125961e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
444     3.7969300407e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
445     3.8060474853e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
446     3.8142531854e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
447     3.8170845227e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
448     3.8178571780e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
449     3.8186298333e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
450     3.8194024887e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
451     3.8201751440e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
452     3.8209477993e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
453     3.8217204546e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
454     3.8232657653e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
455     3.8263563866e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
456     3.8325376292e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
457     3.8449001145e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
458     3.8696250850e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
459     3.9190750261e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
460     4.0022552887e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
461     4.0026345084e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
462     4.0030137280e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
463     4.0033929477e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
464     4.0041513870e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
465     4.0056682656e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
466     4.0060474853e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
467     4.0063508610e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
468     4.0066542367e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
469     4.0072609882e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
470     4.0084744911e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
471     4.0109014969e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
472     4.0157555085e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
473     4.0254635316e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
474     4.0351715548e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
475     4.0545876012e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
476     4.0570146070e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
477     4.0591989122e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
478     4.0613832174e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
479     4.0657518278e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
480     4.0744890487e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
481     4.0919634904e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
482     4.1269123739e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
483     4.1968101407e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
484     4.3366056745e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
485     4.6161967420e-07   0.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
486     5.0000000000e-07   7.9409338805e-15   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
487     5.0053711205e-07   8.0566807657e-02   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
488     5.0096476110e-07   1.4471416558e-01   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
489     5.0182005921e-07   2.7300888142e-01   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
490     5.0353065542e-07   5.2959831311e-01   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
491     5.0695184784e-07   1.0427771765e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
492     5.1379423269e-07   2.0691349032e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
493     5.2000000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
494     5.2120000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
495     5.2360000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
496     5.2600000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
497     5.3080000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
498     5.3200000000e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8985507246e+00   
499     5.3205012909e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8732000719e+00   
500     5.3209394523e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8463299297e+00   
501     5.3213776136e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.8185264657e+00   
502     5.3222539363e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.7609855946e+00   
503     5.3240065817e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.6473672804e+00   
504     5.3257592271e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.5367504115e+00   
505     5.3292645178e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   2.3234191961e+00   
506     5.3362750994e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.9227399107e+00   
507     5.3379423269e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.8317594425e+00   
508     5.3382607440e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.8145260322e+00   
509     5.3385321739e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.7998630322e+00   
510     5.3390750337e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.7705948835e+00   
511     5.3401607533e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.7123925036e+00   
512     5.3423321926e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.5971794404e+00   
513     5.3466750711e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.3702590830e+00   
514     5.3553608281e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   9.1923619099e-01   
515     5.3640465850e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   4.4649949429e-01   
516     5.3651966546e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   3.7994406648e-01   
517     5.3663467242e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   3.1237743848e-01   
518     5.3686468633e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   1.7157201414e-01   
519     5.3701439861e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   8.3793518889e-02   
520     5.3703502530e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.7943878143e-02   
521     5.3705565199e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.4129845976e-02   
522     5.3709690537e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2409427384e-02   
523     5.3717941214e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2483440194e-02   
524     5.3726191890e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2456646558e-02   
525     5.3742693243e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2468186854e-02   
526     5.3775695949e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2460275791e-02   
527     5.3841701360e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2466874098e-02   
528     5.3973712182e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2460838822e-02   
529     5.4237733827e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2466612889e-02   
530     5.4765777117e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2460964682e-02   
531     5.5538054861e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2466543631e-02   
532     5.5539610203e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2465305892e-02   
533     5.5541165545e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2464620122e-02   
534     5.5542720887e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2464131139e-02   
535     5.5545831571e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463807359e-02   
536     5.5552052939e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463758947e-02   
537     5.5553608281e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463764209e-02   
538     5.5554852554e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463765739e-02   
539     5.5556096828e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463766670e-02   
540     5.5558585375e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463767803e-02   
541     5.5563562469e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768155e-02   
542     5.5573516657e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768099e-02   
543     5.5593425034e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768128e-02   
544     5.5633241788e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768106e-02   
545     5.5712875295e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768125e-02   
546     5.5792508802e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768108e-02   
547     5.5951775816e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768124e-02   
548     5.6003031261e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
549     5.6033832744e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
550     5.6037381401e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
551     5.6044478714e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
552     5.6050866296e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
553     5.6057253878e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
554     5.6063641460e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
555     5.6070029042e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
556     5.6082804206e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
557     5.6108354534e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
558     5.6159455189e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
559     5.6261656501e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
560     5.6466059123e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
561     5.6874864369e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
562     5.7692474860e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
563     5.7879541850e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   7.2115384615e-02   7.2463768116e-02   
564     5.7886765247e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   9.8462943200e-02   7.2463768116e-02   
565     5.7893266304e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   1.2654136242e-01   7.2463768116e-02   
566     5.7899767360e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   1.5541446694e-01   7.2463768116e-02   
567     5.7912769474e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   2.1480069822e-01   7.2463768116e-02   
568     5.7938773702e-07   3.0000000000e+00   7.2115384615e-02   2.8846153846e+00   2.8846153846e+00   3.3260419482e-01   7.2463768116e-02   
