Index   TIME           V(1)           V(7)           V(5)           V(2)           
287     1.40003528e-08   1.46029291e-17   -9.27433144e-19  1.77197519e+00   3.00807478e+00   
288     1.41003528e-08   1.10627507e-17   -7.42871205e-19  1.77561289e+00   3.00878321e+00   
289     1.42003528e-08   4.15439534e-17   1.22958972e-17   1.77978244e+00   3.00888998e+00   
290     1.43003528e-08   3.30192927e-17   9.33115030e-18   1.78447065e+00   3.00846068e+00   
291     1.44003528e-08   1.40965927e-18   -1.98549866e-19  1.78967152e+00   3.00755516e+00   
292     1.45003528e-08   3.36834746e-18   -2.57965539e-19  1.79536759e+00   3.00624377e+00   
293     1.46003528e-08   8.12806465e-18   -6.49829315e-19  1.80151615e+00   3.00461509e+00   
294     1.47003528e-08   1.23109434e-17   -9.90867488e-19  1.80804535e+00   3.00277189e+00   
295     1.48003528e-08   1.45333204e-17   -1.11637168e-18  1.81486146e+00   3.00081817e+00   
296     1.49003528e-08   1.46162880e-17   -9.57528072e-19  1.82186210e+00   2.99884608e+00   
297     1.50003528e-08   1.29578246e-17   -7.46968502e-19  1.82894866e+00   2.99692829e+00   
298     1.51003528e-08   1.01867459e-17   -5.27249523e-19  1.83603407e+00   2.99511630e+00   
299     1.52003528e-08   7.34317024e-18   -4.11700512e-19  1.84304580e+00   2.99344277e+00   
300     1.53003528e-08   4.89802597e-18   -2.95943744e-19  1.84992582e+00   2.99192511e+00   
301     1.54003528e-08   2.60216944e-18   -1.66943186e-19  1.85662917e+00   2.99056916e+00   
302     1.55003528e-08   -1.28669293e-17  4.92440190e-18   1.86312220e+00   2.98937236e+00   
303     1.56003528e-08   2.22957960e-17   3.24077262e-18   1.86938079e+00   2.98832643e+00   
304     1.57003528e-08   -4.81686272e-19  8.91245733e-20   1.87538878e+00   2.98741938e+00   
305     1.58003528e-08   -6.27045718e-19  7.56225924e-20   1.88113652e+00   2.98663710e+00   
306     1.59003528e-08   -8.00682375e-19  9.08127698e-20   1.88661966e+00   2.98596458e+00   
307     1.60003528e-08   -9.67630647e-19  9.69259089e-20   1.89183805e+00   2.98538674e+00   
308     1.61003528e-08   -1.12384693e-18  9.92295833e-20   1.89679482e+00   2.98488907e+00   
309     1.62003528e-08   -1.22480731e-18  9.49650341e-20   1.90149560e+00   2.98445806e+00   
310     1.63003528e-08   -1.28029391e-18  9.38236728e-20   1.90594783e+00   2.98408139e+00   
311     1.64003528e-08   -1.28989568e-18  8.75173133e-20   1.91016024e+00   2.98374815e+00   
312     1.65003528e-08   -1.27517804e-18  8.20072251e-20   1.91414237e+00   2.98344885e+00   
313     1.66003528e-08   -1.23472999e-18  7.66962601e-20   1.91790426e+00   2.98317538e+00   
314     1.67003528e-08   -1.18649392e-18  7.24090152e-20   1.92145612e+00   2.98292096e+00   
315     1.68003528e-08   -1.13455256e-18  6.86248778e-20   1.92480819e+00   2.98268005e+00   
316     1.69003528e-08   -1.08757643e-18  6.56546148e-20   1.92797050e+00   2.98244819e+00   
317     1.70003528e-08   -1.04829329e-18  6.34198584e-20   1.93095285e+00   2.98222191e+00   
318     1.71003528e-08   -1.01868896e-18  6.29634471e-20   1.93376468e+00   2.98199857e+00   
319     1.72003528e-08   -9.99573635e-19  6.19004434e-20   1.93641505e+00   2.98177627e+00   
320     1.73003528e-08   -9.90679738e-19  6.24694437e-20   1.93891263e+00   2.98155367e+00   
321     1.74003528e-08   -9.86612177e-19  6.47350434e-20   1.94126566e+00   2.98132992e+00   
322     1.75003528e-08   -9.79937017e-19  6.66122878e-20   1.94348202e+00   2.98110458e+00   
323     1.76003528e-08   -9.61398586e-19  6.76687665e-20   1.94556916e+00   2.98087747e+00   
324     1.77003528e-08   -9.28115520e-19  6.77093290e-20   1.94753422e+00   2.98064867e+00   
325     1.78003528e-08   -8.82082446e-19  6.62824982e-20   1.94938396e+00   2.98041839e+00   
326     1.79003528e-08   -8.32500488e-19  6.39538682e-20   1.95112482e+00   2.98018697e+00   
327     1.80003528e-08   7.82231081e-19   -6.12261181e-20  1.95276297e+00   2.97995479e+00   
328     1.81003528e-08   -2.56835648e-20  1.95379877e-21   1.95430427e+00   2.97972231e+00   
329     1.82003528e-08   -3.51626946e-20  2.87350183e-21   1.95575432e+00   2.97948995e+00   
330     1.83003528e-08   -6.70222386e-19  5.26020896e-20   1.95711848e+00   2.97925814e+00   
331     1.84003528e-08   -6.44551655e-19  4.93362265e-20   1.95840187e+00   2.97902730e+00   
332     1.85003528e-08   -6.21070159e-19  4.61109739e-20   1.95960936e+00   2.97879779e+00   
333     1.86003528e-08   -5.99020115e-19  4.35202375e-20   1.96074562e+00   2.97856996e+00   
334     1.87003528e-08   -5.76002601e-19  4.08084671e-20   1.96181509e+00   2.97834408e+00   
335     1.88003528e-08   -5.51193681e-19  3.76660309e-20   1.96282199e+00   2.97812043e+00   
336     1.89003528e-08   -5.23727727e-19  3.48971776e-20   1.96377036e+00   2.97789921e+00   
337     1.90003528e-08   -4.94044869e-19  3.24834601e-20   1.96466401e+00   2.97768061e+00   
338     1.91003528e-08   -4.61421460e-19  2.95941373e-20   1.96550655e+00   2.97746476e+00   
339     1.92003528e-08   -4.26572240e-19  2.67639185e-20   1.96630140e+00   2.97725178e+00   
340     1.93003528e-08   -3.90682533e-19  2.40690834e-20   1.96705176e+00   2.97704176e+00   
341     1.94003528e-08   -3.54047764e-19  2.16059221e-20   1.96776066e+00   2.97683477e+00   
342     1.95003528e-08   -3.17553232e-19  1.90900072e-20   1.96843092e+00   2.97663084e+00   
343     1.96003528e-08   -2.82020825e-19  1.66279103e-20   1.96906519e+00   2.97643001e+00   
344     1.97003528e-08   -2.47886372e-19  1.43613888e-20   1.96966593e+00   2.97623230e+00   
345     1.98003528e-08   -2.15875885e-19  1.25644866e-20   1.97023541e+00   2.97603770e+00   
346     1.99003528e-08   -1.86771898e-19  1.06370622e-20   1.97077575e+00   2.97584622e+00   
347     2.00000000e-08   -1.60991616e-19  9.20790201e-21   1.97128713e+00   2.97565851e+00   
348     2.00050000e-08   -2.51912796e-16  1.50000000e-02   1.97182265e+00   2.97571668e+00   
349     2.00057828e-08   -1.78258508e-17  1.73484233e-02   1.97191830e+00   2.97572763e+00   
350     2.00063699e-08   -1.29383030e-18  1.91097408e-02   1.97199597e+00   2.97573693e+00   
351     2.00069570e-08   -1.20858799e-18  2.08710583e-02   1.97207870e+00   2.97574737e+00   
352     2.00075441e-08   3.93620247e-20   2.26323758e-02   1.97216438e+00   2.97575856e+00   
353     2.00086050e-08   -1.41313881e-20  2.58151470e-02   1.97232711e+00   2.97578153e+00   
354     2.00101290e-08   1.23731094e-20   3.03870914e-02   1.97257082e+00   2.97582067e+00   
355     2.00123331e-08   8.24969190e-20   3.69992122e-02   1.97292354e+00   2.97588910e+00   
356     2.00145371e-08   8.69418076e-20   4.36113330e-02   1.97325936e+00   2.97596974e+00   
357     2.00176205e-08   9.16446408e-20   5.28614477e-02   1.97367589e+00   2.97609817e+00   
358     2.00207039e-08   -1.60160457e-19  6.21115624e-02   1.97402393e+00   2.97624052e+00   
359     2.00250823e-08   -4.69805616e-19  7.52468623e-02   1.97440735e+00   2.97645765e+00   
360     2.00294607e-08   -2.80124649e-19  8.83821621e-02   1.97468115e+00   2.97668677e+00   
361     2.00358177e-08   -2.91498240e-19  1.07453124e-01   1.97494219e+00   2.97703092e+00   
362     2.00421747e-08   -1.60265823e-19  1.26524086e-01   1.97508839e+00   2.97738428e+00   
363     2.00518677e-08   -8.09213479e-19  1.55603168e-01   1.97519578e+00   2.97793406e+00   
364     2.00615607e-08   -3.19082175e-19  1.84682249e-01   1.97522081e+00   2.97849549e+00   
365     2.00738201e-08   2.13405343e-19   2.21460404e-01   1.97520802e+00   2.97922117e+00   
366     2.00860795e-08   9.05033694e-20   2.58238559e-01   1.97517635e+00   2.97996476e+00   
367     2.01039444e-08   1.15981675e-17   3.11833084e-01   1.97512989e+00   2.98108232e+00   
368     2.01218092e-08   4.50660253e-18   3.65427610e-01   1.97508875e+00   2.98224211e+00   
369     2.01575389e-08   9.28988787e-17   4.72616661e-01   1.97502441e+00   2.98469764e+00   
370     2.02048643e-08   -2.26203440e-17  6.14592860e-01   1.97495874e+00   2.98823994e+00   
371     2.02660342e-08   -2.56798476e-17  7.98102576e-01   1.97487277e+00   2.99332148e+00   
372     2.03272041e-08   -2.54659581e-17  9.81612291e-01   1.97475331e+00   2.99897190e+00   
373     2.04121481e-08   -1.74958595e-16  1.23644421e+00   1.97445599e+00   3.00774064e+00   
374     2.04970920e-08   3.37030846e-16   1.49127613e+00   1.97397515e+00   3.01754712e+00   
375     2.05970920e-08   -6.72487928e-17  1.79127613e+00   1.97313557e+00   3.03036018e+00   
376     2.06970920e-08   2.67993230e-16   2.09127613e+00   1.97206894e+00   3.04449755e+00   
377     2.07970920e-08   8.86371119e-18   2.39127613e+00   1.97099955e+00   3.05990318e+00   
378     2.08033560e-08   -1.79323863e-19  2.41006814e+00   1.97102867e+00   3.06090588e+00   
379     2.08096201e-08   -9.91618142e-20  2.42886015e+00   1.97113388e+00   3.06190759e+00   
380     2.08158841e-08   -8.56080717e-20  2.44765217e+00   1.97132818e+00   3.06290593e+00   
381     2.08221481e-08   -9.47736259e-20  2.46644418e+00   1.97164780e+00   3.06389665e+00   
382     2.08308092e-08   -6.14602482e-19  2.49242770e+00   1.97234693e+00   3.06524177e+00   
383     2.08441633e-08   -1.10101888e-19  2.53249003e+00   1.97398428e+00   3.06722230e+00   
384     2.08649332e-08   -1.54870133e-18  2.59479948e+00   1.97734284e+00   3.06995515e+00   
385     2.08803025e-08   -4.07007899e-17  2.64090761e+00   1.98005935e+00   3.07164203e+00   
386     2.08956719e-08   -1.41334445e-17  2.68701574e+00   1.98269508e+00   3.07295065e+00   
387     2.09110413e-08   -2.90704336e-18  2.73312387e+00   1.98515801e+00   3.07379438e+00   
388     2.09264107e-08   -1.10645705e-18  2.77923200e+00   1.98741357e+00   3.07408713e+00   
389     2.09483746e-08   -1.52211054e-17  2.84512368e+00   1.99028154e+00   3.07335537e+00   
390     2.09831233e-08   1.91865484e-17   2.94937002e+00   1.99417919e+00   3.06891106e+00   
391     2.10000000e-08   5.31607822e-18   3.00000000e+00   1.99605219e+00   3.06526305e+00   
392     2.10347488e-08   9.80652388e-17   3.00000000e+00   1.99313932e+00   3.05094667e+00   
393     2.10383780e-08   -4.62596388e-22  3.00000000e+00   1.99358435e+00   3.04946514e+00   
394     2.10391039e-08   -6.17466947e-18  3.00000000e+00   1.99370946e+00   3.04916972e+00   
395     2.10398297e-08   -1.69165910e-18  3.00000000e+00   1.99386194e+00   3.04887507e+00   
396     2.10405556e-08   7.15483893e-20   3.00000000e+00   1.99403129e+00   3.04858090e+00   
397     2.10420073e-08   3.00474594e-16   3.00000000e+00   1.99442448e+00   3.04799421e+00   
398     2.10449106e-08   -6.57175560e-19  3.00000000e+00   1.99533952e+00   3.04682372e+00   
399     2.10480509e-08   5.51720621e-19   3.00000000e+00   1.99640611e+00   3.04555527e+00   
400     2.10527492e-08   5.91819739e-18   3.00000000e+00   1.99789068e+00   3.04362895e+00   
401     2.10574475e-08   -2.21834742e-18  3.00000000e+00   1.99909921e+00   3.04164727e+00   
402     2.10633395e-08   -1.75860892e-19  3.00000000e+00   2.00012940e+00   3.03905442e+00   
403     2.10692314e-08   -6.67961530e-20  3.00000000e+00   2.00064719e+00   3.03632943e+00   
404     2.10776811e-08   -7.00938235e-19  3.00000000e+00   2.00067127e+00   3.03218990e+00   
405     2.10861308e-08   -1.20012865e-19  3.00000000e+00   2.00002931e+00   3.02779576e+00   
406     2.10945805e-08   9.46620022e-19   3.00000000e+00   1.99891442e+00   3.02317403e+00   
407     2.11030301e-08   1.18978358e-18   3.00000000e+00   1.99748171e+00   3.01835338e+00   
408     2.11114798e-08   1.12438607e-18   3.00000000e+00   1.99584727e+00   3.01336043e+00   
409     2.11227829e-08   1.70517749e-18   3.00000000e+00   1.99350144e+00   3.00645720e+00   
410     2.11340860e-08   1.23540168e-18   3.00000000e+00   1.99107052e+00   2.99933377e+00   
411     2.11495819e-08   -3.78107008e-16  3.00000000e+00   1.98775730e+00   2.98928628e+00   
412     2.11650778e-08   -4.24731464e-16  3.00000000e+00   1.98455303e+00   2.97897223e+00   
413     2.11855273e-08   9.72770065e-17   3.00000000e+00   1.98060456e+00   2.96506736e+00   
414     2.12059768e-08   5.71109835e-17   3.00000000e+00   1.97702610e+00   2.95091483e+00   
415     2.12264263e-08   5.29282696e-17   3.00000000e+00   1.97384825e+00   2.93660088e+00   
416     2.12527408e-08   2.26520448e-16   3.00000000e+00   1.97036295e+00   2.91806864e+00   
417     2.12790554e-08   1.35767327e-16   3.00000000e+00   1.96755501e+00   2.89949972e+00   
418     2.13053700e-08   1.22578517e-16   3.00000000e+00   1.96541129e+00   2.88098191e+00   
419     2.13395224e-08   2.30849707e-16   3.00000000e+00   1.96357878e+00   2.85714987e+00   
420     2.13736749e-08   7.79353744e-17   3.00000000e+00   1.96276908e+00   2.83362962e+00   
421     2.14170504e-08   5.38160973e-16   3.00000000e+00   1.96309524e+00   2.80434377e+00   
422     2.14604259e-08   6.08731576e-16   3.00000000e+00   1.96480598e+00   2.77579804e+00   
423     2.15147287e-08   1.91241111e-16   3.00000000e+00   1.96863622e+00   2.74122404e+00   
424     2.15690314e-08   7.89046007e-17   3.00000000e+00   1.97408406e+00   2.70802025e+00   
425     2.16429792e-08   3.63305892e-16   3.00000000e+00   1.98354052e+00   2.66518947e+00   
426     2.17169269e-08   1.19140829e-16   3.00000000e+00   1.99487641e+00   2.62549212e+00   
427     2.17908747e-08   7.62836103e-19   3.00000000e+00   2.00768829e+00   2.58991866e+00   
428     2.18447070e-08   -1.20143812e-17  3.00000000e+00   2.01781999e+00   2.56729601e+00   
429     2.18799457e-08   1.12132610e-16   3.00000000e+00   2.02476787e+00   2.55408310e+00   
430     2.19151845e-08   -1.71572720e-19  3.00000000e+00   2.03192086e+00   2.54208241e+00   
431     2.19504233e-08   4.97929582e-19   3.00000000e+00   2.03925050e+00   2.53119880e+00   
432     2.19753050e-08   7.23509718e-20   3.00000000e+00   2.04452076e+00   2.52413308e+00   
433     2.20126276e-08   2.20966736e-18   3.00000000e+00   2.05255137e+00   2.51437606e+00   
434     2.20499502e-08   5.07031426e-19   3.00000000e+00   2.06072067e+00   2.50552618e+00   
435     2.21005792e-08   1.86229778e-19   3.00000000e+00   2.07200331e+00   2.49473707e+00   
436     2.21512082e-08   9.84872599e-20   3.00000000e+00   2.08350632e+00   2.48512970e+00   
437     2.21916811e-08   3.06160453e-19   3.00000000e+00   2.09285639e+00   2.47815924e+00   
438     2.22321539e-08   2.63724228e-19   3.00000000e+00   2.10234469e+00   2.47170161e+00   
439     2.22726268e-08   4.65012976e-20   3.00000000e+00   2.11197605e+00   2.46567307e+00   
440     2.23342847e-08   9.46998078e-19   3.00000000e+00   2.12694381e+00   2.45713727e+00   
441     2.23959425e-08   6.49173090e-19   3.00000000e+00   2.14228869e+00   2.44923192e+00   
442     2.24709425e-08   1.92504327e-19   3.00000000e+00   2.16150396e+00   2.44021474e+00   
443     2.25459425e-08   -1.55524485e-18  3.00000000e+00   2.18135635e+00   2.43163454e+00   
444     2.26459425e-08   -1.29304733e-19  3.00000000e+00   2.20886067e+00   2.42046697e+00   
445     2.27459425e-08   -2.94904292e-19  3.00000000e+00   2.23751669e+00   2.40913840e+00   
446     2.28209425e-08   -6.56150559e-19  3.00000000e+00   2.25969620e+00   2.40012706e+00   
447     2.29209425e-08   -3.68455262e-21  3.00000000e+00   2.28989659e+00   2.38652018e+00   
448     2.30209425e-08   6.69067718e-21   3.00000000e+00   2.32020385e+00   2.36931971e+00   
449     2.30959425e-08   -5.58316067e-21  3.00000000e+00   2.34240699e+00   2.35232825e+00   
450     2.31399710e-08   -8.27791198e-20  3.00000000e+00   2.35502961e+00   2.34056558e+00   
451     2.31698373e-08   4.06696736e-20   3.00000000e+00   2.36337366e+00   2.33221495e+00   
452     2.31997037e-08   -3.31654158e-20  3.00000000e+00   2.37154277e+00   2.32394379e+00   
453     2.32295701e-08   7.34399217e-21   3.00000000e+00   2.37955115e+00   2.31595616e+00   
454     2.32594364e-08   7.69538133e-21   3.00000000e+00   2.38740998e+00   2.30834658e+00   
455     2.32893028e-08   3.92037812e-22   3.00000000e+00   2.39512598e+00   2.30113337e+00   
456     2.33313378e-08   1.23623457e-20   3.00000000e+00   2.40575144e+00   2.29159709e+00   
457     2.33850554e-08   -4.37480049e-19  3.00000000e+00   2.41894730e+00   2.28035440e+00   
458     2.34703836e-08   6.63982172e-19   3.00000000e+00   2.43909882e+00   2.26430215e+00   
459     2.35557117e-08   4.13354587e-19   3.00000000e+00   2.45834691e+00   2.25014761e+00   
460     2.36410399e-08   1.86320061e-19   3.00000000e+00   2.47679188e+00   2.23752695e+00   
461     2.37263681e-08   4.01081454e-20   3.00000000e+00   2.49451677e+00   2.22616187e+00   
462     2.38116962e-08   -1.11138355e-20  3.00000000e+00   2.51158392e+00   2.21584099e+00   
463     2.39116962e-08   2.18887577e-20   3.00000000e+00   2.53080950e+00   2.20483862e+00   
464     2.40116962e-08   1.27585708e-21   3.00000000e+00   2.54923656e+00   2.19483219e+00   
465     2.41116962e-08   3.05991290e-21   3.00000000e+00   2.56689496e+00   2.18565475e+00   
466     2.42116962e-08   -1.32200289e-21  3.00000000e+00   2.58380734e+00   2.17717173e+00   
467     2.43116962e-08   1.22775837e-21   3.00000000e+00   2.59999354e+00   2.16927549e+00   
468     2.44116962e-08   1.39180564e-21   3.00000000e+00   2.61547313e+00   2.16187997e+00   
469     2.45116962e-08   3.09441694e-20   3.00000000e+00   2.63026662e+00   2.15491627e+00   
470     2.46116962e-08   3.09780887e-20   3.00000000e+00   2.64439587e+00   2.14832914e+00   
471     2.47116962e-08   3.09044217e-20   3.00000000e+00   2.65788437e+00   2.14207421e+00   
472     2.48116962e-08   3.05595478e-20   3.00000000e+00   2.67075724e+00   2.13611578e+00   
473     2.49116962e-08   2.87465560e-20   3.00000000e+00   2.68303977e+00   2.13042500e+00   
474     2.50116962e-08   3.28915190e-20   3.00000000e+00   2.69475717e+00   2.12497842e+00   
475     2.51116962e-08   2.20883390e-21   3.00000000e+00   2.70593446e+00   2.11975683e+00   
476     2.52116962e-08   3.05526465e-21   3.00000000e+00   2.71659630e+00   2.11474442e+00   
477     2.53116962e-08   1.63208177e-21   3.00000000e+00   2.72676676e+00   2.10992801e+00   
478     2.54116962e-08   1.19565552e-21   3.00000000e+00   2.73646924e+00   2.10529658e+00   
479     2.55116962e-08   1.74825072e-21   3.00000000e+00   2.74572632e+00   2.10084074e+00   
480     2.56116962e-08   1.71297514e-21   3.00000000e+00   2.75455968e+00   2.09655237e+00   
481     2.56674093e-08   2.08393352e-21   3.00000000e+00   2.75930303e+00   2.09423395e+00   
482     2.57674093e-08   7.39789325e-22   3.00000000e+00   2.76751689e+00   2.09019250e+00   
483     2.58674093e-08   -2.73320040e-22  3.00000000e+00   2.77535868e+00   2.08630159e+00   
484     2.59674093e-08   -3.53267972e-22  3.00000000e+00   2.78284640e+00   2.08255573e+00   
485     2.60674093e-08   -8.42521823e-22  3.00000000e+00   2.78999726e+00   2.07894970e+00   
486     2.61674093e-08   -1.15146124e-21  3.00000000e+00   2.79682761e+00   2.07547848e+00   
487     2.62674093e-08   -1.20483694e-21  3.00000000e+00   2.80335294e+00   2.07213723e+00   
488     2.63674093e-08   -1.06326577e-21  3.00000000e+00   2.80958787e+00   2.06892124e+00   
489     2.64674093e-08   -8.17933489e-24  3.00000000e+00   2.81554627e+00   2.06582588e+00   
490     2.65674093e-08   -3.36287312e-23  3.00000000e+00   2.82124120e+00   2.06284659e+00   
491     2.66674093e-08   -4.52511280e-23  3.00000000e+00   2.82668505e+00   2.05997886e+00   
492     2.67674093e-08   -6.23861551e-23  3.00000000e+00   2.83188956e+00   2.05721828e+00   
493     2.68674093e-08   -4.36793506e-23  3.00000000e+00   2.83686585e+00   2.05456045e+00   
494     2.69674093e-08   -5.42264181e-23  3.00000000e+00   2.84162452e+00   2.05200107e+00   
495     2.70674093e-08   -2.03643784e-23  3.00000000e+00   2.84617563e+00   2.04953594e+00   
496     2.71674093e-08   -1.69339712e-23  3.00000000e+00   2.85052879e+00   2.04716093e+00   
497     2.72674093e-08   -2.12254374e-23  3.00000000e+00   2.85469320e+00   2.04487204e+00   
498     2.73674093e-08   -1.61736142e-23  3.00000000e+00   2.85867762e+00   2.04266538e+00   
499     2.74674093e-08   -4.19805311e-24  3.00000000e+00   2.86249047e+00   2.04053719e+00   
500     2.75674093e-08   5.01681185e-24   3.00000000e+00   2.86613981e+00   2.03848388e+00   
501     2.76674093e-08   -4.87228113e-24  3.00000000e+00   2.86963337e+00   2.03650199e+00   
502     2.77674093e-08   7.29168517e-23   3.00000000e+00   2.87297856e+00   2.03458823e+00   
503     2.78674093e-08   1.00672585e-22   3.00000000e+00   2.87618248e+00   2.03273947e+00   
504     2.79674093e-08   4.59827870e-23   3.00000000e+00   2.87925194e+00   2.03095274e+00   
505     2.80674093e-08   3.49097814e-23   3.00000000e+00   2.88219345e+00   2.02922524e+00   
506     2.81674093e-08   3.22951801e-23   3.00000000e+00   2.88501323e+00   2.02755434e+00   
507     2.82674093e-08   4.12487810e-23   3.00000000e+00   2.88771725e+00   2.02593757e+00   
508     2.83674093e-08   4.05421267e-23   3.00000000e+00   2.89031119e+00   2.02437260e+00   
509     2.84674093e-08   2.27900522e-23   3.00000000e+00   2.89280046e+00   2.02285728e+00   
510     2.85674093e-08   3.10088246e-23   3.00000000e+00   2.89519021e+00   2.02138960e+00   
511     2.86674093e-08   3.30812794e-23   3.00000000e+00   2.89748536e+00   2.01996766e+00   
512     2.87674093e-08   4.13103881e-23   3.00000000e+00   2.89969056e+00   2.01858975e+00   
513     2.88674093e-08   5.75235227e-23   3.00000000e+00   2.90181024e+00   2.01725423e+00   
514     2.89674093e-08   6.74960531e-23   3.00000000e+00   2.90384861e+00   2.01595961e+00   
515     2.90674093e-08   8.42970057e-23   3.00000000e+00   2.90580963e+00   2.01470450e+00   
516     2.91674093e-08   1.52083601e-22   3.00000000e+00   2.90769708e+00   2.01348762e+00   
517     2.92674093e-08   1.35413291e-22   3.00000000e+00   2.90951453e+00   2.01230778e+00   
518     2.93674093e-08   1.32363635e-22   3.00000000e+00   2.91126535e+00   2.01116388e+00   
519     2.94674093e-08   1.15769707e-22   3.00000000e+00   2.91295274e+00   2.01005488e+00   
520     2.95674093e-08   1.10429127e-22   3.00000000e+00   2.91457971e+00   2.00897985e+00   
521     2.96674093e-08   1.07192979e-22   3.00000000e+00   2.91614913e+00   2.00793788e+00   
522     2.97674093e-08   9.05888237e-23   3.00000000e+00   2.91766369e+00   2.00692815e+00   
523     2.98674093e-08   8.82456884e-23   3.00000000e+00   2.91912594e+00   2.00594988e+00   
524     2.99674093e-08   8.32080983e-23   3.00000000e+00   2.92053828e+00   2.00500231e+00   
525     3.00674093e-08   8.26900202e-23   3.00000000e+00   2.92190300e+00   2.00408475e+00   
526     3.01674093e-08   6.17171887e-23   3.00000000e+00   2.92322225e+00   2.00319653e+00   
527     3.02674093e-08   3.92413248e-23   3.00000000e+00   2.92449805e+00   2.00233701e+00   
528     3.03674093e-08   3.64970473e-23   3.00000000e+00   2.92573234e+00   2.00150555e+00   
529     3.04674093e-08   3.47889987e-23   3.00000000e+00   2.92692691e+00   2.00070154e+00   
530     3.05674093e-08   2.65885727e-23   3.00000000e+00   2.92808349e+00   1.99992440e+00   
531     3.06674093e-08   2.95297786e-23   3.00000000e+00   2.92920369e+00   1.99917354e+00   
532     3.07674093e-08   2.51629704e-23   3.00000000e+00   2.93028905e+00   1.99844838e+00   
533     3.08674093e-08   1.41460437e-23   3.00000000e+00   2.93134102e+00   1.99774834e+00   
534     3.09674093e-08   1.15764130e-23   3.00000000e+00   2.93236095e+00   1.99707284e+00   
535     3.10000000e-08   -5.98818595e-23  3.00000000e+00   2.93268660e+00   1.99685795e+00   
536     3.10050000e-08   -3.85368437e-16  2.98500000e+00   2.93191960e+00   1.99669191e+00   
537     3.10150000e-08   -1.05467049e-19  2.95500000e+00   2.92776937e+00   1.99575455e+00   
538     3.10190596e-08   -5.79493044e-19  2.94282115e+00   2.92573063e+00   1.99528179e+00   
539     3.10231192e-08   -7.93355908e-19  2.93064229e+00   2.92340943e+00   1.99472790e+00   
540     3.10271789e-08   -2.73875188e-18  2.91846344e+00   2.92092407e+00   1.99412499e+00   
541     3.10333384e-08   -1.85400012e-19  2.89998493e+00   2.91678934e+00   1.99309736e+00   
542     3.10406689e-08   -1.79893536e-19  2.87799331e+00   2.91137747e+00   1.99172204e+00   
543     3.10479994e-08   -1.40111227e-19  2.85600169e+00   2.90550529e+00   1.99021049e+00   
544     3.10592509e-08   6.80551138e-19   2.82224739e+00   2.89574553e+00   1.98770307e+00   
545     3.10740077e-08   1.76514477e-21   2.77797701e+00   2.88174069e+00   1.98418967e+00   
546     3.10942387e-08   4.40598861e-19   2.71728392e+00   2.86065184e+00   1.97921503e+00   
547     3.11144697e-08   2.15903459e-18   2.65659083e+00   2.83769269e+00   1.97429324e+00   
548     3.11290327e-08   2.89112830e-20   2.61290184e+00   2.82018772e+00   1.97089718e+00   
549     3.11581587e-08   1.32645351e-21   2.52552387e+00   2.78358626e+00   1.96488225e+00   
550     3.11872847e-08   1.44478923e-20   2.43814590e+00   2.74581983e+00   1.96008772e+00   
551     3.12146779e-08   -1.23680668e-20  2.35596638e+00   2.71153704e+00   1.95688763e+00   
552     3.12307226e-08   -2.72004701e-21  2.30783226e+00   2.69457480e+00   1.95562375e+00   
553     3.12398535e-08   -2.61938034e-20  2.28043940e+00   2.68819265e+00   1.95506067e+00   
554     3.12454408e-08   1.40001894e-20   2.26367770e+00   2.68655387e+00   1.95473635e+00   
555     3.12496312e-08   1.90316864e-21   2.25110643e+00   2.68653259e+00   1.95449386e+00   
556     3.12538216e-08   -1.93950657e-20  2.23853515e+00   2.68714894e+00   1.95426245e+00   
557     3.12578929e-08   -8.80540451e-18  2.22632128e+00   2.68800950e+00   1.95406410e+00   
558     3.12632425e-08   -1.03638080e-18  2.21027258e+00   2.68920462e+00   1.95386330e+00   
559     3.12703701e-08   -2.85281768e-19  2.18888984e+00   2.69073346e+00   1.95370691e+00   
560     3.12774976e-08   1.50791313e-19   2.16750711e+00   2.69214111e+00   1.95366413e+00   
561     3.12864646e-08   6.63426660e-20   2.14060611e+00   2.69376258e+00   1.95372942e+00   
562     3.12954316e-08   1.70187935e-20   2.11370512e+00   2.69526455e+00   1.95388395e+00   
563     3.13066918e-08   3.70604020e-20   2.07992466e+00   2.69706705e+00   1.95413337e+00   
564     3.13179519e-08   4.81969971e-21   2.04614420e+00   2.69884481e+00   1.95439026e+00   
565     3.13292121e-08   -3.13158971e-20  2.01236374e+00   2.70066244e+00   1.95460620e+00   
566     3.13404722e-08   -6.58747719e-20  1.97858327e+00   2.70256605e+00   1.95474586e+00   
567     3.13549871e-08   -3.07903093e-19  1.93503877e+00   2.70519372e+00   1.95477195e+00   
568     3.13695019e-08   -3.16256269e-19  1.89149426e+00   2.70803272e+00   1.95460116e+00   
569     3.13897472e-08   -1.48821172e-18  1.83075842e+00   2.71234728e+00   1.95400335e+00   
570     3.14099925e-08   -1.45511335e-18  1.77002258e+00   2.71704330e+00   1.95297960e+00   
571     3.14406855e-08   2.75350411e-19   1.67794337e+00   2.72477232e+00   1.95063662e+00   
572     3.14713786e-08   2.57816981e-19   1.58586415e+00   2.73309020e+00   1.94739058e+00   
573     3.15082321e-08   8.72284795e-19   1.47530384e+00   2.74362432e+00   1.94241706e+00   
