Index   V(13)           V(6)           V(8)           
465     2.82500000e+01   3.90705634e-01   3.69216824e+00   
466     2.83000000e+01   3.89695760e-01   3.68262493e+00   
467     2.83500000e+01   3.88685924e-01   3.67308198e+00   
468     2.84000000e+01   3.87676126e-01   3.66353939e+00   
469     2.84500000e+01   3.86666365e-01   3.65399715e+00   
470     2.85000000e+01   3.85656644e-01   3.64445528e+00   
471     2.85500000e+01   3.84646962e-01   3.63491379e+00   
472     2.86000000e+01   3.83637321e-01   3.62537268e+00   
473     2.86500000e+01   3.82627723e-01   3.61583199e+00   
474     2.87000000e+01   3.81618173e-01   3.60629174e+00   
475     2.87500000e+01   3.80608676e-01   3.59675199e+00   
476     2.88000000e+01   3.79599240e-01   3.58721282e+00   
477     2.88500000e+01   3.78589878e-01   3.57767434e+00   
478     2.89000000e+01   3.77580607e-01   3.56813673e+00   
479     2.89500000e+01   3.76571453e-01   3.55860023e+00   
480     2.90000000e+01   3.75562455e-01   3.54906520e+00   
481     2.90500000e+01   3.74553668e-01   3.53953216e+00   
482     2.91000000e+01   3.73545171e-01   3.53000187e+00   
483     2.91500000e+01   3.72537081e-01   3.52047542e+00   
484     2.92000000e+01   3.71529563e-01   3.51095437e+00   
485     2.92500000e+01   3.70522856e-01   3.50144099e+00   
486     2.93000000e+01   3.69517304e-01   3.49193852e+00   
487     2.93500000e+01   3.68513393e-01   3.48245156e+00   
488     2.94000000e+01   3.67511816e-01   3.47298666e+00   
489     2.94500000e+01   3.66513542e-01   3.46355297e+00   
490     2.95000000e+01   3.65519915e-01   3.45416319e+00   
491     2.95500000e+01   3.64532765e-01   3.44483463e+00   
492     2.96000000e+01   3.63554524e-01   3.43559025e+00   
493     2.96500000e+01   3.62588314e-01   3.42645956e+00   
494     2.97000000e+01   3.61637969e-01   3.41747881e+00   
495     2.97500000e+01   3.60707921e-01   3.40868986e+00   
496     2.98000000e+01   3.59802903e-01   3.40013744e+00   
497     2.98500000e+01   3.58927471e-01   3.39186461e+00   
498     2.99000000e+01   3.58085436e-01   3.38390737e+00   
499     2.99500000e+01   3.57279369e-01   3.37629004e+00   
500     3.00000000e+01   3.56510343e-01   3.36902274e+00   
501     3.00500000e+01   3.55777963e-01   3.36210175e+00   
502     3.01000000e+01   3.55080644e-01   3.35551208e+00   
503     3.01500000e+01   3.54415991e-01   3.34923111e+00   
504     3.02000000e+01   3.53781181e-01   3.34323217e+00   
505     3.02500000e+01   3.53173265e-01   3.33748736e+00   
506     3.03000000e+01   3.52589370e-01   3.33196955e+00   
507     3.03500000e+01   3.52026820e-01   3.32665345e+00   
508     3.04000000e+01   3.51483194e-01   3.32151618e+00   
509     3.04500000e+01   3.50956341e-01   3.31653742e+00   
510     3.05000000e+01   3.50444371e-01   3.31169931e+00   
511     3.05500000e+01   3.49945635e-01   3.30698625e+00   
512     3.06000000e+01   3.49458695e-01   3.30238467e+00   
513     3.06500000e+01   3.48982311e-01   3.29788284e+00   
514     3.07000000e+01   3.48515394e-01   3.29347047e+00   
515     3.07500000e+01   3.48057569e-01   3.28915009e+00   
516     3.08000000e+01   3.47606308e-01   3.28487961e+00   
517     3.08500000e+01   3.47162597e-01   3.28068654e+00   
518     3.09000000e+01   3.46725234e-01   3.27655346e+00   
519     3.09500000e+01   3.46293663e-01   3.27247511e+00   
520     3.10000000e+01   3.45867391e-01   3.26844685e+00   
521     3.10500000e+01   3.45445984e-01   3.26446455e+00   
522     3.11000000e+01   3.45029054e-01   3.26052456e+00   
523     3.11500000e+01   3.44616255e-01   3.25662361e+00   
524     3.12000000e+01   3.44207277e-01   3.25275877e+00   
525     3.12500000e+01   3.43801844e-01   3.24892743e+00   
526     3.13000000e+01   3.43399705e-01   3.24512722e+00   
527     3.13500000e+01   3.43000635e-01   3.24135600e+00   
528     3.14000000e+01   3.42604430e-01   3.23761186e+00   
529     3.14500000e+01   3.42210903e-01   3.23389304e+00   
530     3.15000000e+01   3.41819888e-01   3.23019794e+00   
531     3.15500000e+01   3.41431229e-01   3.22652511e+00   
532     3.16000000e+01   3.41044786e-01   3.22287323e+00   
533     3.16500000e+01   3.40660431e-01   3.21924108e+00   
534     3.17000000e+01   3.40278045e-01   3.21562753e+00   
535     3.17500000e+01   3.39897520e-01   3.21203156e+00   
536     3.18000000e+01   3.39518754e-01   3.20845223e+00   
537     3.18500000e+01   3.39141656e-01   3.20488865e+00   
538     3.19000000e+01   3.38766140e-01   3.20134002e+00   
539     3.19500000e+01   3.38392125e-01   3.19780558e+00   
540     3.20000000e+01   3.38019539e-01   3.19428465e+00   
541     3.20500000e+01   3.37648313e-01   3.19077656e+00   
542     3.21000000e+01   3.37278382e-01   3.18728071e+00   
543     3.21500000e+01   3.36909687e-01   3.18379655e+00   
544     3.22000000e+01   3.36542173e-01   3.18032354e+00   
545     3.22500000e+01   3.36175787e-01   3.17686119e+00   
546     3.23000000e+01   3.35810481e-01   3.17340905e+00   
547     3.23500000e+01   3.35446208e-01   3.16996667e+00   
548     3.24000000e+01   3.35082926e-01   3.16653366e+00   
549     3.24500000e+01   3.34720595e-01   3.16310962e+00   
550     3.25000000e+01   3.34359175e-01   3.15969421e+00   
551     3.25500000e+01   3.33998633e-01   3.15628708e+00   
552     3.26000000e+01   3.33638932e-01   3.15288791e+00   
553     3.26500000e+01   3.33280042e-01   3.14949640e+00   
554     3.27000000e+01   3.32921933e-01   3.14611227e+00   
555     3.27500000e+01   3.32564576e-01   3.14273524e+00   
556     3.28000000e+01   3.32207944e-01   3.13936507e+00   
557     3.28500000e+01   3.31852010e-01   3.13600150e+00   
558     3.29000000e+01   3.31496752e-01   3.13264431e+00   
559     3.29500000e+01   3.31142146e-01   3.12929328e+00   
560     3.30000000e+01   3.30788169e-01   3.12594820e+00   
561     3.30500000e+01   3.30434802e-01   3.12260888e+00   
562     3.31000000e+01   3.30082024e-01   3.11927512e+00   
563     3.31500000e+01   3.29729816e-01   3.11594676e+00   
564     3.32000000e+01   3.29378160e-01   3.11262361e+00   
565     3.32500000e+01   3.29027039e-01   3.10930552e+00   
566     3.33000000e+01   3.28676436e-01   3.10599233e+00   
567     3.33500000e+01   3.28326337e-01   3.10268389e+00   
568     3.34000000e+01   3.27976725e-01   3.09938006e+00   
569     3.34500000e+01   3.27627587e-01   3.09608070e+00   
570     3.35000000e+01   3.27278909e-01   3.09278569e+00   
571     3.35500000e+01   3.26930677e-01   3.08949490e+00   
572     3.36000000e+01   3.26582880e-01   3.08620821e+00   
573     3.36500000e+01   3.26235504e-01   3.08292551e+00   
574     3.37000000e+01   3.25888539e-01   3.07964669e+00   
575     3.37500000e+01   3.25541973e-01   3.07637164e+00   
576     3.38000000e+01   3.25195795e-01   3.07310026e+00   
577     3.38500000e+01   3.24849996e-01   3.06983246e+00   
578     3.39000000e+01   3.24504565e-01   3.06656814e+00   
579     3.39500000e+01   3.24159493e-01   3.06330721e+00   
580     3.40000000e+01   3.23814771e-01   3.06004959e+00   
581     3.40500000e+01   3.23470390e-01   3.05679519e+00   
582     3.41000000e+01   3.23126342e-01   3.05354393e+00   
583     3.41500000e+01   3.22782618e-01   3.05029574e+00   
584     3.42000000e+01   3.22439210e-01   3.04705054e+00   
585     3.42500000e+01   3.22096112e-01   3.04380826e+00   
586     3.43000000e+01   3.21753315e-01   3.04056883e+00   
587     3.43500000e+01   3.21410813e-01   3.03733218e+00   
588     3.44000000e+01   3.21068598e-01   3.03409825e+00   
589     3.44500000e+01   3.20726665e-01   3.03086698e+00   
590     3.45000000e+01   3.20385006e-01   3.02763831e+00   
591     3.45500000e+01   3.20043616e-01   3.02441218e+00   
592     3.46000000e+01   3.19702489e-01   3.02118852e+00   
593     3.46500000e+01   3.19361619e-01   3.01796730e+00   
594     3.47000000e+01   3.19021000e-01   3.01474845e+00   
595     3.47500000e+01   3.18680627e-01   3.01153193e+00   
596     3.48000000e+01   3.18340495e-01   3.00831768e+00   
597     3.48500000e+01   3.18000599e-01   3.00510566e+00   
598     3.49000000e+01   3.17660933e-01   3.00189582e+00   
599     3.49500000e+01   3.17321493e-01   2.99868811e+00   
600     3.50000000e+01   3.16982275e-01   2.99548250e+00   
601     3.50500000e+01   3.16643274e-01   2.99227894e+00   
602     3.51000000e+01   3.16304486e-01   2.98907739e+00   
603     3.51500000e+01   3.15965905e-01   2.98587781e+00   
604     3.52000000e+01   3.15627530e-01   2.98268016e+00   
605     3.52500000e+01   3.15289354e-01   2.97948440e+00   
606     3.53000000e+01   3.14951376e-01   2.97629050e+00   
607     3.53500000e+01   3.14613590e-01   2.97309842e+00   
608     3.54000000e+01   3.14275993e-01   2.96990813e+00   
609     3.54500000e+01   3.13938581e-01   2.96671959e+00   
610     3.55000000e+01   3.13601352e-01   2.96353278e+00   
611     3.55500000e+01   3.13264302e-01   2.96034765e+00   
612     3.56000000e+01   3.12927427e-01   2.95716419e+00   
613     3.56500000e+01   3.12590725e-01   2.95398235e+00   
614     3.57000000e+01   3.12254192e-01   2.95080211e+00   
615     3.57500000e+01   3.11917825e-01   2.94762345e+00   
616     3.58000000e+01   3.11581622e-01   2.94444633e+00   
617     3.58500000e+01   3.11245579e-01   2.94127072e+00   
618     3.59000000e+01   3.10909694e-01   2.93809661e+00   
619     3.59500000e+01   3.10573964e-01   2.93492396e+00   
620     3.60000000e+01   3.10238387e-01   2.93175276e+00   
621     3.60500000e+01   3.09902959e-01   2.92858297e+00   
622     3.61000000e+01   3.09567679e-01   2.92541457e+00   
623     3.61500000e+01   3.09232544e-01   2.92224754e+00   
624     3.62000000e+01   3.08897551e-01   2.91908186e+00   
625     3.62500000e+01   3.08562699e-01   2.91591750e+00   
626     3.63000000e+01   3.08227984e-01   2.91275445e+00   
627     3.63500000e+01   3.07893405e-01   2.90959268e+00   
628     3.64000000e+01   3.07558960e-01   2.90643218e+00   
629     3.64500000e+01   3.07224647e-01   2.90327291e+00   
630     3.65000000e+01   3.06890462e-01   2.90011487e+00   
631     3.65500000e+01   3.06556406e-01   2.89695803e+00   
632     3.66000000e+01   3.06222474e-01   2.89380238e+00   
633     3.66500000e+01   3.05888666e-01   2.89064790e+00   
634     3.67000000e+01   3.05554980e-01   2.88749456e+00   
635     3.67500000e+01   3.05221414e-01   2.88434236e+00   
636     3.68000000e+01   3.04887965e-01   2.88119127e+00   
637     3.68500000e+01   3.04554633e-01   2.87804129e+00   
638     3.69000000e+01   3.04221416e-01   2.87489238e+00   
639     3.69500000e+01   3.03888311e-01   2.87174454e+00   
640     3.70000000e+01   3.03555318e-01   2.86859775e+00   
641     3.70500000e+01   3.03222434e-01   2.86545200e+00   
642     3.71000000e+01   3.02889658e-01   2.86230727e+00   
643     3.71500000e+01   3.02556989e-01   2.85916355e+00   
644     3.72000000e+01   3.02224425e-01   2.85602082e+00   
645     3.72500000e+01   3.01891964e-01   2.85287906e+00   
646     3.73000000e+01   3.01559606e-01   2.84973828e+00   
647     3.73500000e+01   3.01227348e-01   2.84659844e+00   
648     3.74000000e+01   3.00895189e-01   2.84345954e+00   
649     3.74500000e+01   3.00563129e-01   2.84032157e+00   
650     3.75000000e+01   3.00231165e-01   2.83718451e+00   
651     3.75500000e+01   2.99899296e-01   2.83404835e+00   
652     3.76000000e+01   2.99567522e-01   2.83091308e+00   
653     3.76500000e+01   2.99235840e-01   2.82777869e+00   
654     3.77000000e+01   2.98904250e-01   2.82464516e+00   
655     3.77500000e+01   2.98572750e-01   2.82151249e+00   
656     3.78000000e+01   2.98241339e-01   2.81838066e+00   
657     3.78500000e+01   2.97910017e-01   2.81524966e+00   
658     3.79000000e+01   2.97578781e-01   2.81211948e+00   
659     3.79500000e+01   2.97247631e-01   2.80899012e+00   
660     3.80000000e+01   2.96916566e-01   2.80586155e+00   
661     3.80500000e+01   2.96585585e-01   2.80273378e+00   
662     3.81000000e+01   2.96254686e-01   2.79960678e+00   
663     3.81500000e+01   2.95923869e-01   2.79648056e+00   
664     3.82000000e+01   2.95593132e-01   2.79335510e+00   
665     3.82500000e+01   2.95262475e-01   2.79023038e+00   
666     3.83000000e+01   2.94931896e-01   2.78710642e+00   
667     3.83500000e+01   2.94601395e-01   2.78398318e+00   
668     3.84000000e+01   2.94270971e-01   2.78086067e+00   
669     3.84500000e+01   2.93940622e-01   2.77773888e+00   
670     3.85000000e+01   2.93610348e-01   2.77461779e+00   
671     3.85500000e+01   2.93280149e-01   2.77149741e+00   
672     3.86000000e+01   2.92950022e-01   2.76837771e+00   
673     3.86500000e+01   2.92619968e-01   2.76525870e+00   
674     3.87000000e+01   2.92289985e-01   2.76214036e+00   
675     3.87500000e+01   2.91960073e-01   2.75902269e+00   
676     3.88000000e+01   2.91630230e-01   2.75590568e+00   
677     3.88500000e+01   2.91300457e-01   2.75278931e+00   
678     3.89000000e+01   2.90970751e-01   2.74967360e+00   
679     3.89500000e+01   2.90641113e-01   2.74655852e+00   
680     3.90000000e+01   2.90311542e-01   2.74344407e+00   
681     3.90500000e+01   2.89982036e-01   2.74033024e+00   
682     3.91000000e+01   2.89652596e-01   2.73721703e+00   
683     3.91500000e+01   2.89323220e-01   2.73410443e+00   
684     3.92000000e+01   2.88993908e-01   2.73099243e+00   
685     3.92500000e+01   2.88664659e-01   2.72788103e+00   
686     3.93000000e+01   2.88335473e-01   2.72477022e+00   
687     3.93500000e+01   2.88006348e-01   2.72165998e+00   
688     3.94000000e+01   2.87677284e-01   2.71855033e+00   
689     3.94500000e+01   2.87348280e-01   2.71544125e+00   
690     3.95000000e+01   2.87019336e-01   2.71233273e+00   
691     3.95500000e+01   2.86690451e-01   2.70922476e+00   
692     3.96000000e+01   2.86361625e-01   2.70611735e+00   
693     3.96500000e+01   2.86032856e-01   2.70301049e+00   
694     3.97000000e+01   2.85704145e-01   2.69990417e+00   
695     3.97500000e+01   2.85375490e-01   2.69679838e+00   
696     3.98000000e+01   2.85046892e-01   2.69369313e+00   
697     3.98500000e+01   2.84718349e-01   2.69058840e+00   
698     3.99000000e+01   2.84389861e-01   2.68748418e+00   
699     3.99500000e+01   2.84061427e-01   2.68438048e+00   
700     4.00000000e+01   2.83733047e-01   2.68127729e+00   
701     4.00500000e+01   2.83404720e-01   2.67817460e+00   
702     4.01000000e+01   2.83076446e-01   2.67507242e+00   
703     4.01500000e+01   2.82748224e-01   2.67197072e+00   
704     4.02000000e+01   2.82420054e-01   2.66886951e+00   
705     4.02500000e+01   2.82091935e-01   2.66576879e+00   
706     4.03000000e+01   2.81763867e-01   2.66266854e+00   
707     4.03500000e+01   2.81435849e-01   2.65956877e+00   
708     4.04000000e+01   2.81107881e-01   2.65646947e+00   
709     4.04500000e+01   2.80779961e-01   2.65337064e+00   
710     4.05000000e+01   2.80452091e-01   2.65027226e+00   
711     4.05500000e+01   2.80124269e-01   2.64717434e+00   
712     4.06000000e+01   2.79796495e-01   2.64407687e+00   
713     4.06500000e+01   2.79468768e-01   2.64097986e+00   
714     4.07000000e+01   2.79141088e-01   2.63788328e+00   
715     4.07500000e+01   2.78813454e-01   2.63478714e+00   
716     4.08000000e+01   2.78485865e-01   2.63169143e+00   
717     4.08500000e+01   2.78158324e-01   2.62859616e+00   
718     4.09000000e+01   2.77830827e-01   2.62550132e+00   
719     4.09500000e+01   2.77503375e-01   2.62240690e+00   
720     4.10000000e+01   2.77175967e-01   2.61931290e+00   
721     4.10500000e+01   2.76848604e-01   2.61621931e+00   
722     4.11000000e+01   2.76521284e-01   2.61312614e+00   
723     4.11500000e+01   2.76194007e-01   2.61003337e+00   
724     4.12000000e+01   2.75866772e-01   2.60694101e+00   
725     4.12500000e+01   2.75539581e-01   2.60384904e+00   
726     4.13000000e+01   2.75212431e-01   2.60075748e+00   
727     4.13500000e+01   2.74885323e-01   2.59766631e+00   
728     4.14000000e+01   2.74558256e-01   2.59457552e+00   
729     4.14500000e+01   2.74231230e-01   2.59148513e+00   
730     4.15000000e+01   2.73904244e-01   2.58839512e+00   
731     4.15500000e+01   2.73577299e-01   2.58530548e+00   
732     4.16000000e+01   2.73250394e-01   2.58221623e+00   
733     4.16500000e+01   2.72923528e-01   2.57912734e+00   
734     4.17000000e+01   2.72596701e-01   2.57603883e+00   
735     4.17500000e+01   2.72269913e-01   2.57295069e+00   
736     4.18000000e+01   2.71943164e-01   2.56986290e+00   
737     4.18500000e+01   2.71616453e-01   2.56677548e+00   
738     4.19000000e+01   2.71289779e-01   2.56368842e+00   
739     4.19500000e+01   2.70963143e-01   2.56060171e+00   
740     4.20000000e+01   2.70636544e-01   2.55751535e+00   
741     4.20500000e+01   2.70309983e-01   2.55442934e+00   
742     4.21000000e+01   2.69983457e-01   2.55134368e+00   
743     4.21500000e+01   2.69656968e-01   2.54825836e+00   
744     4.22000000e+01   2.69330515e-01   2.54517338e+00   
745     4.22500000e+01   2.69004098e-01   2.54208873e+00   
746     4.23000000e+01   2.68677716e-01   2.53900442e+00   
747     4.23500000e+01   2.68351369e-01   2.53592044e+00   
748     4.24000000e+01   2.68025057e-01   2.53283680e+00   
749     4.24500000e+01   2.67698780e-01   2.52975347e+00   
750     4.25000000e+01   2.67372537e-01   2.52667048e+00   
751     4.25500000e+01   2.67046327e-01   2.52358780e+00   
752     4.26000000e+01   2.66720152e-01   2.52050544e+00   
753     4.26500000e+01   2.66394010e-01   2.51742340e+00   
754     4.27000000e+01   2.66067901e-01   2.51434167e+00   
755     4.27500000e+01   2.65741825e-01   2.51126025e+00   
756     4.28000000e+01   2.65415782e-01   2.50817914e+00   
757     4.28500000e+01   2.65089771e-01   2.50509834e+00   
758     4.29000000e+01   2.64763792e-01   2.50201784e+00   
759     4.29500000e+01   2.64437845e-01   2.49893764e+00   
760     4.30000000e+01   2.64111930e-01   2.49585774e+00   
761     4.30500000e+01   2.63786046e-01   2.49277814e+00   
762     4.31000000e+01   2.63460193e-01   2.48969883e+00   
763     4.31500000e+01   2.63134372e-01   2.48661982e+00   
764     4.32000000e+01   2.62808581e-01   2.48354109e+00   
765     4.32500000e+01   2.62482820e-01   2.48046265e+00   
766     4.33000000e+01   2.62157090e-01   2.47738450e+00   
767     4.33500000e+01   2.61831389e-01   2.47430663e+00   
768     4.34000000e+01   2.61505719e-01   2.47122905e+00   
769     4.34500000e+01   2.61180078e-01   2.46815174e+00   
770     4.35000000e+01   2.60854466e-01   2.46507471e+00   
771     4.35500000e+01   2.60528884e-01   2.46199795e+00   
772     4.36000000e+01   2.60203330e-01   2.45892147e+00   
773     4.36500000e+01   2.59877805e-01   2.45584526e+00   
774     4.37000000e+01   2.59552308e-01   2.45276932e+00   
775     4.37500000e+01   2.59226840e-01   2.44969365e+00   
776     4.38000000e+01   2.58901400e-01   2.44661824e+00   
777     4.38500000e+01   2.58575988e-01   2.44354309e+00   
778     4.39000000e+01   2.58250603e-01   2.44046821e+00   
779     4.39500000e+01   2.57925246e-01   2.43739358e+00   
780     4.40000000e+01   2.57599916e-01   2.43431921e+00   
781     4.40500000e+01   2.57274613e-01   2.43124510e+00   
782     4.41000000e+01   2.56949337e-01   2.42817124e+00   
783     4.41500000e+01   2.56624088e-01   2.42509764e+00   
784     4.42000000e+01   2.56298865e-01   2.42202428e+00   
785     4.42500000e+01   2.55973669e-01   2.41895118e+00   
786     4.43000000e+01   2.55648499e-01   2.41587832e+00   
787     4.43500000e+01   2.55323354e-01   2.41280570e+00   
788     4.44000000e+01   2.54998236e-01   2.40973333e+00   
789     4.44500000e+01   2.54673143e-01   2.40666120e+00   
790     4.45000000e+01   2.54348075e-01   2.40358931e+00   
791     4.45500000e+01   2.54023033e-01   2.40051766e+00   
792     4.46000000e+01   2.53698015e-01   2.39744625e+00   
793     4.46500000e+01   2.53373023e-01   2.39437507e+00   
794     4.47000000e+01   2.53048055e-01   2.39130412e+00   
795     4.47500000e+01   2.52723112e-01   2.38823341e+00   
796     4.48000000e+01   2.52398193e-01   2.38516293e+00   
797     4.48500000e+01   2.52073299e-01   2.38209268e+00   
798     4.49000000e+01   2.51748428e-01   2.37902265e+00   
799     4.49500000e+01   2.51423581e-01   2.37595285e+00   
800     4.50000000e+01   2.51098759e-01   2.37288327e+00   
801     4.50500000e+01   2.50773959e-01   2.36981392e+00   
802     4.51000000e+01   2.50449183e-01   2.36674479e+00   
803     4.51500000e+01   2.50124431e-01   2.36367587e+00   
804     4.52000000e+01   2.49799701e-01   2.36060718e+00   
805     4.52500000e+01   2.49474995e-01   2.35753870e+00   
806     4.53000000e+01   2.49150311e-01   2.35447044e+00   
807     4.53500000e+01   2.48825650e-01   2.35140239e+00   
808     4.54000000e+01   2.48501011e-01   2.34833456e+00   
809     4.54500000e+01   2.48176395e-01   2.34526694e+00   
810     4.55000000e+01   2.47851801e-01   2.34219952e+00   
811     4.55500000e+01   2.47527229e-01   2.33913232e+00   
812     4.56000000e+01   2.47202679e-01   2.33606532e+00   
813     4.56500000e+01   2.46878151e-01   2.33299853e+00   
814     4.57000000e+01   2.46553644e-01   2.32993194e+00   
815     4.57500000e+01   2.46229159e-01   2.32686556e+00   
816     4.58000000e+01   2.45904696e-01   2.32379938e+00   
817     4.58500000e+01   2.45580253e-01   2.32073340e+00   
818     4.59000000e+01   2.45255832e-01   2.31766762e+00   
819     4.59500000e+01   2.44931432e-01   2.31460203e+00   
820     4.60000000e+01   2.44607052e-01   2.31153665e+00   
821     4.60500000e+01   2.44282694e-01   2.30847146e+00   
822     4.61000000e+01   2.43958355e-01   2.30540646e+00   
823     4.61500000e+01   2.43634038e-01   2.30234166e+00   
824     4.62000000e+01   2.43309740e-01   2.29927705e+00   
825     4.62500000e+01   2.42985463e-01   2.29621263e+00   
826     4.63000000e+01   2.42661206e-01   2.29314840e+00   
827     4.63500000e+01   2.42336969e-01   2.29008436e+00   
828     4.64000000e+01   2.42012752e-01   2.28702051e+00   
829     4.64500000e+01   2.41688554e-01   2.28395684e+00   
830     4.65000000e+01   2.41364377e-01   2.28089336e+00   
831     4.65500000e+01   2.41040218e-01   2.27783006e+00   
832     4.66000000e+01   2.40716079e-01   2.27476695e+00   
833     4.66500000e+01   2.40391959e-01   2.27170402e+00   
834     4.67000000e+01   2.40067858e-01   2.26864127e+00   
835     4.67500000e+01   2.39743777e-01   2.26557869e+00   
836     4.68000000e+01   2.39419714e-01   2.26251630e+00   
837     4.68500000e+01   2.39095670e-01   2.25945408e+00   
838     4.69000000e+01   2.38771645e-01   2.25639204e+00   
839     4.69500000e+01   2.38447638e-01   2.25333018e+00   
840     4.70000000e+01   2.38123649e-01   2.25026849e+00   
841     4.70500000e+01   2.37799679e-01   2.24720697e+00   
842     4.71000000e+01   2.37475728e-01   2.24414563e+00   
843     4.71500000e+01   2.37151794e-01   2.24108446e+00   
844     4.72000000e+01   2.36827878e-01   2.23802345e+00   
845     4.72500000e+01   2.36503981e-01   2.23496262e+00   
846     4.73000000e+01   2.36180101e-01   2.23190195e+00   
847     4.73500000e+01   2.35856238e-01   2.22884145e+00   
848     4.74000000e+01   2.35532393e-01   2.22578112e+00   
849     4.74500000e+01   2.35208566e-01   2.22272095e+00   
850     4.75000000e+01   2.34884756e-01   2.21966095e+00   
851     4.75500000e+01   2.34560964e-01   2.21660111e+00   
852     4.76000000e+01   2.34237188e-01   2.21354143e+00   
853     4.76500000e+01   2.33913430e-01   2.21048191e+00   
854     4.77000000e+01   2.33589688e-01   2.20742255e+00   
855     4.77500000e+01   2.33265963e-01   2.20436335e+00   
856     4.78000000e+01   2.32942256e-01   2.20130431e+00   
857     4.78500000e+01   2.32618564e-01   2.19824543e+00   
858     4.79000000e+01   2.32294889e-01   2.19518670e+00   
859     4.79500000e+01   2.31971230e-01   2.19212812e+00   
860     4.80000000e+01   2.31647588e-01   2.18906970e+00   
861     4.80500000e+01   2.31323961e-01   2.18601142e+00   
862     4.81000000e+01   2.31000350e-01   2.18295330e+00   
863     4.81500000e+01   2.30676755e-01   2.17989533e+00   
864     4.82000000e+01   2.30353175e-01   2.17683750e+00   
865     4.82500000e+01   2.30029611e-01   2.17377982e+00   
866     4.83000000e+01   2.29706062e-01   2.17072228e+00   
867     4.83500000e+01   2.29382527e-01   2.16766488e+00   
868     4.84000000e+01   2.29059007e-01   2.16460761e+00   
869     4.84500000e+01   2.28735501e-01   2.16155048e+00   
870     4.85000000e+01   2.28412009e-01   2.15849348e+00   
871     4.85500000e+01   2.28088529e-01   2.15543659e+00   
872     4.86000000e+01   2.27765061e-01   2.15237982e+00   
873     4.86500000e+01   2.27441605e-01   2.14932316e+00   
874     4.87000000e+01   2.27118157e-01   2.14626658e+00   
875     4.87500000e+01   2.26794717e-01   2.14321007e+00   
876     4.88000000e+01   2.26471283e-01   2.14015362e+00   
877     4.88500000e+01   2.26147853e-01   2.13709721e+00   
878     4.89000000e+01   2.25824426e-01   2.13404082e+00   
879     4.89500000e+01   2.25500999e-01   2.13098444e+00   
880     4.90000000e+01   2.25177569e-01   2.12792803e+00   
881     4.90500000e+01   2.24854132e-01   2.12487155e+00   
882     4.91000000e+01   2.24530684e-01   2.12181496e+00   
883     4.91500000e+01   2.24207217e-01   2.11875820e+00   
884     4.92000000e+01   2.23883726e-01   2.11570120e+00   
885     4.92500000e+01   2.23560201e-01   2.11264390e+00   
886     4.93000000e+01   2.23236633e-01   2.10958618e+00   
887     4.93500000e+01   2.22913009e-01   2.10652793e+00   
888     4.94000000e+01   2.22589314e-01   2.10346901e+00   
889     4.94500000e+01   2.22265529e-01   2.10040924e+00   
890     4.95000000e+01   2.21941631e-01   2.09734841e+00   
891     4.95500000e+01   2.21617594e-01   2.09428626e+00   
892     4.96000000e+01   2.21293384e-01   2.09122248e+00   
893     4.96500000e+01   2.20968963e-01   2.08815669e+00   
894     4.97000000e+01   2.20644278e-01   2.08508843e+00   
895     4.97500000e+01   2.20319274e-01   2.08201714e+00   
896     4.98000000e+01   2.19993877e-01   2.07894213e+00   
897     4.98500000e+01   2.19667999e-01   2.07586259e+00   
898     4.99000000e+01   2.19341535e-01   2.07277751e+00   
899     4.99500000e+01   2.19014356e-01   2.06968567e+00   
900     5.00000000e+01   2.18686307e-01   2.06658560e+00   
901     5.00500000e+01   2.18357197e-01   2.06347551e+00   
902     5.01000000e+01   2.18026797e-01   2.06035323e+00   
903     5.01500000e+01   2.17694829e-01   2.05721614e+00   
904     5.02000000e+01   2.17360958e-01   2.05406105e+00   
905     5.02500000e+01   2.17024775e-01   2.05088412e+00   
906     5.03000000e+01   2.16685789e-01   2.04768071e+00   
907     5.03500000e+01   2.16343406e-01   2.04444519e+00   
908     5.04000000e+01   2.15996912e-01   2.04117082e+00   
909     5.04500000e+01   2.15645446e-01   2.03784946e+00   
910     5.05000000e+01   2.15287975e-01   2.03447137e+00   
911     5.05500000e+01   2.14923264e-01   2.03102485e+00   
912     5.06000000e+01   2.14549840e-01   2.02749599e+00   
913     5.06500000e+01   2.14165949e-01   2.02386822e+00   
914     5.07000000e+01   2.13769520e-01   2.02012196e+00   
915     5.07500000e+01   2.13358115e-01   2.01623418e+00   
916     5.08000000e+01   2.12928884e-01   2.01217795e+00   
917     5.08500000e+01   2.12478527e-01   2.00792208e+00   
918     5.09000000e+01   2.12003251e-01   2.00343072e+00   
919     5.09500000e+01   2.11498752e-01   1.99866320e+00   
920     5.10000000e+01   2.10960203e-01   1.99357392e+00   
921     5.10500000e+01   2.10382279e-01   1.98811254e+00   
922     5.11000000e+01   2.09772352e-01   1.98235319e+00   
923     5.11500000e+01   2.09084866e-01   1.97585198e+00   
924     5.12000000e+01   2.08352902e-01   1.96893493e+00   
925     5.12500000e+01   2.07556924e-01   1.96141293e+00   
926     5.13000000e+01   2.06690698e-01   1.95322710e+00   
927     5.13500000e+01   2.05748378e-01   1.94432217e+00   
928     5.14000000e+01   2.04724729e-01   1.93464868e+00   
929     5.14500000e+01   2.03615332e-01   1.92416489e+00   
930     5.15000000e+01   2.02416747e-01   1.91283826e+00   
