Index       TIME              V(1)       
286      4.19809784e-01    8.45070963e-01
287      4.26631750e-01    8.82784225e-01
288      4.40275681e-01    9.58210749e-01
289      4.49602345e-01    1.00977051e+00
290      4.52331132e-01    1.00980742e+00
291      4.57788704e-01    1.00988125e+00
292      4.68703849e-01    1.01002889e+00
293      4.90534139e-01    1.01032418e+00
294      5.34194720e-01    1.01091477e+00
295      5.50100715e-01    1.01112992e+00
296      5.50331015e-01    1.00985921e+00
297      5.50791616e-01    1.00731780e+00
298      5.51712818e-01    1.00223496e+00
299      5.53555222e-01    9.92069301e-01
300      5.57240030e-01    9.71737974e-01
301      5.64609645e-01    9.31075320e-01
302      5.79348876e-01    8.49750011e-01
303      5.86948792e-01    8.07816649e-01
304      5.87582442e-01    8.03868024e-01
305      5.88035861e-01    8.01042521e-01
306      5.88942699e-01    7.95391516e-01
307      5.90756375e-01    7.84089504e-01
308      5.94383727e-01    7.61485482e-01
309      6.01638430e-01    7.16277437e-01
310      6.12294814e-01    6.49871654e-01
311      6.12692962e-01    6.47499765e-01
312      6.13010765e-01    6.45606511e-01
313      6.13646373e-01    6.41820003e-01
314      6.14917587e-01    6.34246986e-01
315      6.17460015e-01    6.19100953e-01
316      6.22544873e-01    5.88808887e-01
317      6.32714587e-01    5.28224754e-01
318      6.32891400e-01    5.27171424e-01
319      6.33068213e-01    5.26224967e-01
320      6.33200290e-01    5.25517976e-01
321      6.33464443e-01    5.24103995e-01
322      6.33992751e-01    5.21276032e-01
323      6.35049365e-01    5.15620106e-01
324      6.37162595e-01    5.04308253e-01
325      6.41389054e-01    4.81684548e-01
326      6.49841972e-01    4.36437139e-01
327      6.50698847e-01    4.31850398e-01
328      6.50981180e-01    4.30536735e-01
329      6.51211359e-01    4.29465740e-01
330      6.51671716e-01    4.27323750e-01
331      6.52592432e-01    4.23039770e-01
332      6.54433862e-01    4.14471809e-01
333      6.58116724e-01    3.97335887e-01
334      6.65482447e-01    3.63064043e-01
335      6.66613626e-01    3.57800805e-01
336      6.66933712e-01    3.56532832e-01
337      6.67190064e-01    3.55517335e-01
338      6.67702767e-01    3.53486342e-01
339      6.68728173e-01    3.49424357e-01
340      6.70778985e-01    3.41300385e-01
341      6.74880610e-01    3.25052442e-01
342      6.81135741e-01    3.00273720e-01
343      6.81408376e-01    2.99367244e-01
344      6.81630887e-01    2.98627424e-01
345      6.82075909e-01    2.97147782e-01
346      6.82965952e-01    2.94188500e-01
347      6.84746038e-01    2.88269936e-01
348      6.88306212e-01    2.76432807e-01
349      6.94576844e-01    2.55583740e-01
350      6.94834044e-01    2.54873428e-01
351      6.95046219e-01    2.54287460e-01
352      6.95470570e-01    2.53115525e-01
353      6.96319271e-01    2.50771653e-01
354      6.98016674e-01    2.46083910e-01
355      7.01411479e-01    2.36708425e-01
356      7.07147844e-01    2.20866220e-01
357      7.07405110e-01    2.20280700e-01
358      7.07618715e-01    2.19794549e-01
359      7.08045924e-01    2.18822247e-01
360      7.08900344e-01    2.16877643e-01
361      7.10609183e-01    2.12988436e-01
362      7.14026861e-01    2.05210020e-01
363      7.18998115e-01    1.93895769e-01
364      7.19265458e-01    1.93397481e-01
365      7.19488412e-01    1.92981930e-01
366      7.19934318e-01    1.92150829e-01
367      7.20826130e-01    1.90488627e-01
368      7.22609756e-01    1.87164223e-01
369      7.26177006e-01    1.80515414e-01
370      7.30239642e-01    1.72943283e-01
371      7.30525491e-01    1.72509153e-01
372      7.30764693e-01    1.72145868e-01
373      7.31243098e-01    1.71419298e-01
374      7.32199907e-01    1.69966158e-01
375      7.34113524e-01    1.67059879e-01
376      7.37940760e-01    1.61247320e-01
377      7.40957080e-01    1.56666326e-01
378      7.41270015e-01    1.56280682e-01
379      7.41532645e-01    1.55957032e-01
380      7.42057904e-01    1.55309731e-01
381      7.43108423e-01    1.54015129e-01
382      7.45209461e-01    1.51425924e-01
383      7.49411537e-01    1.46247516e-01
384      7.51217749e-01    1.44021639e-01
385      7.51567466e-01    1.43673145e-01
386      7.51861725e-01    1.43379916e-01
387      7.52450243e-01    1.42793458e-01
388      7.53627279e-01    1.41620542e-01
389      7.55981350e-01    1.39274710e-01
390      7.60689493e-01    1.34583045e-01
391      7.61075433e-01    1.34198456e-01
392      7.61330271e-01    1.33993721e-01
393      7.61559624e-01    1.33809461e-01
394      7.62018332e-01    1.33440939e-01
