Index       TIME            V(OUT25)          V(OUT50)     
959      6.31277984e-09    4.94243312e-06    1.49942695e+00
960      6.31363522e-09    4.94213279e-06    1.49943960e+00
961      6.31449060e-09    4.94183267e-06    1.49945215e+00
962      6.31620136e-09    4.94123279e-06    1.49947636e+00
963      6.31791212e-09    4.94063340e-06    1.49949961e+00
964      6.31962288e-09    4.94003448e-06    1.49952171e+00
965      6.32133364e-09    4.93943604e-06    1.49954247e+00
966      6.32475516e-09    4.93824057e-06    1.49958132e+00
967      6.32817668e-09    4.93704701e-06    1.49961748e+00
968      6.33159819e-09    4.93585538e-06    1.49965124e+00
969      6.33844123e-09    4.93347781e-06    1.49971087e+00
970      6.33961285e-09    4.93307136e-06    1.49971989e+00
971      6.34195607e-09    4.93225942e-06    1.49973738e+00
972      6.34429930e-09    4.93144834e-06    1.49975349e+00
973      6.34898576e-09    4.92982885e-06    1.49978234e+00
974      6.35367222e-09    4.92821289e-06    1.49980760e+00
975      6.35835868e-09    4.92660043e-06    1.49982993e+00
976      6.36304514e-09    4.92499145e-06    1.49984981e+00
977      6.36773160e-09    4.92338601e-06    1.49986733e+00
978      6.37241806e-09    4.92178399e-06    1.49988272e+00
979      6.37710452e-09    4.92018541e-06    1.49989630e+00
980      6.38179098e-09    4.91859026e-06    1.49990833e+00
981      6.38647743e-09    4.91699874e-06    1.49991897e+00
982      6.39022850e-09    4.91572747e-06    1.49992655e+00
983      6.39397957e-09    4.91445783e-06    1.49993343e+00
984      6.39773064e-09    4.91319044e-06    1.49993970e+00
985      6.40523277e-09    4.91066306e-06    1.49995044e+00
986      6.40644089e-09    4.91025679e-06    1.49995193e+00
987      6.40885712e-09    4.90944519e-06    1.49995482e+00
988      6.41127334e-09    4.90863415e-06    1.49995750e+00
989      6.41610580e-09    4.90701490e-06    1.49996233e+00
990      6.42093826e-09    4.90539943e-06    1.49996657e+00
991      6.42577071e-09    4.90378728e-06    1.49997029e+00
992      6.43060317e-09    4.90217867e-06    1.49997357e+00
993      6.43543563e-09    4.90057447e-06    1.49997643e+00
994      6.44026808e-09    4.89897307e-06    1.49997893e+00
995      6.44510054e-09    4.89737444e-06    1.49998114e+00
996      6.44993300e-09    4.89577817e-06    1.49998310e+00
997      6.45408796e-09    4.89441389e-06    1.49998461e+00
998      6.45776662e-09    4.89321026e-06    1.49998583e+00
999      6.46144529e-09    4.89199662e-06    1.49998696e+00
1000     6.46880262e-09    4.88958146e-06    1.49998901e+00
1001     6.47615995e-09    4.88718934e-06    1.49999085e+00
1002     6.48278155e-09    4.88503954e-06    1.49999243e+00
1003     6.48869979e-09    4.88311619e-06    1.49999384e+00
1004     6.49461803e-09    4.88119875e-06    1.49999526e+00
1005     6.49994444e-09    4.87947884e-06    1.49999660e+00
1006     6.50527085e-09    4.87777882e-06    1.49999800e+00
1007     6.51059727e-09    4.87606351e-06    1.49999948e+00
1008     6.51539104e-09    4.87448156e-06    1.50000091e+00
1009     6.51622039e-09    4.87421011e-06    1.50000112e+00
1010     6.51704974e-09    4.87393622e-06    1.50000139e+00
1011     6.51870843e-09    4.87341635e-06    1.50000193e+00
1012     6.52036713e-09    4.87294699e-06    1.50000246e+00
1013     6.52368452e-09    4.87200065e-06    1.50000355e+00
1014     6.52700192e-09    4.87091480e-06    1.50000468e+00
1015     6.53031931e-09    4.86974587e-06    1.50000583e+00
1016     6.53695409e-09    4.86753568e-06    1.50000817e+00
1017     6.54358888e-09    4.86554981e-06    1.50001056e+00
1018     6.54956019e-09    4.86371754e-06    1.50001269e+00
1019     6.55553150e-09    4.86184766e-06    1.50001472e+00
1020     6.56090567e-09    4.86007538e-06    1.50001639e+00
1021     6.56627985e-09    4.85829137e-06    1.50001788e+00
1022     6.57165402e-09    4.85690013e-06    1.50001913e+00
1023     6.57702820e-09    4.85530906e-06    1.50002010e+00
1024     6.58240238e-09    4.85255571e-06    1.50002077e+00
1025     6.58323948e-09    4.85200405e-06    1.50002077e+00
1026     6.58407659e-09    4.85138156e-06    1.50002084e+00
1027     6.58575079e-09    4.85077320e-06    1.50002096e+00
1028     6.58742500e-09    4.85139108e-06    1.50002105e+00
1029     6.59077341e-09    4.85305908e-06    1.50002112e+00
1030     6.59412183e-09    4.85254993e-06    1.50002106e+00
1031     6.59747024e-09    4.84995065e-06    1.50002086e+00
1032     6.60416707e-09    4.84483259e-06    1.50002011e+00
1033     6.61086390e-09    4.84366461e-06    1.50001888e+00
1034     6.61666922e-09    4.84260292e-06    1.50001746e+00
1035     6.62247454e-09    4.84231317e-06    1.50001578e+00
1036     6.62769932e-09    4.83900258e-06    1.50001406e+00
1037     6.63292411e-09    4.83442744e-06    1.50001220e+00
1038     6.63814889e-09    4.83777292e-06    1.50001021e+00
1039     6.64337368e-09    4.84166340e-06    1.50000814e+00
1040     6.64859847e-09    4.81958935e-06    1.50000601e+00
1041     6.64942565e-09    4.81041116e-06    1.50000563e+00
1042     6.65025283e-09    4.80029122e-06    1.50000529e+00
1043     6.65190719e-09    4.78653492e-06    1.50000461e+00
1044     6.65356156e-09    4.79113219e-06    1.50000393e+00
1045     6.65521592e-09    4.81647407e-06    1.50000324e+00
1046     6.65852465e-09    4.86940845e-06    1.50000187e+00
1047     6.66183337e-09    4.89140035e-06    1.50000050e+00
1048     6.66514210e-09    4.87768725e-06    1.49999914e+00
1049     6.67175955e-09    4.82015417e-06    1.49999650e+00
1050     6.67837701e-09    4.82140925e-06    1.49999391e+00
1051     6.68379530e-09    4.80954734e-06    1.49999186e+00
1052     6.68921360e-09    4.85103769e-06    1.49998990e+00
1053     6.69463189e-09    4.81874226e-06    1.49998803e+00
1054     6.70005018e-09    4.72962754e-06    1.49998625e+00
1055     6.70546848e-09    4.81074412e-06    1.49998458e+00
1056     6.71088677e-09    4.96938032e-06    1.49998301e+00
1057     6.71576324e-09    4.41887441e-06    1.49998169e+00
1058     6.71659358e-09    4.20778571e-06    1.49998145e+00
1059     6.71742393e-09    3.95386008e-06    1.49998124e+00
1060     6.71908462e-09    3.52286613e-06    1.49998082e+00
1061     6.72074531e-09    3.47302412e-06    1.49998041e+00
1062     6.72406670e-09    4.29652013e-06    1.49997963e+00
1063     6.72738808e-09    5.36121098e-06    1.49997888e+00
1064     6.73070946e-09    5.97021095e-06    1.49997817e+00
1065     6.73735223e-09    5.84216573e-06    1.49997687e+00
1066     6.74399500e-09    5.67663075e-06    1.49997571e+00
1067     6.74997349e-09    5.76713836e-06    1.49997478e+00
1068     6.75595198e-09    6.61605679e-06    1.49997397e+00
1069     6.76133262e-09    6.67508502e-06    1.49997332e+00
1070     6.76671326e-09    4.47406945e-06    1.49997276e+00
1071     6.77209390e-09    4.98558592e-06    1.49997228e+00
1072     6.77747454e-09    9.18961761e-06    1.49997187e+00
1073     6.78231712e-09   -1.19775008e-06    1.49997156e+00
1074     6.78314279e-09   -6.52248880e-06    1.49997151e+00
1075     6.78396847e-09   -1.28401883e-05    1.49997146e+00
1076     6.78561982e-09   -2.65844696e-05    1.49997138e+00
1077     6.78727118e-09   -3.63666978e-05    1.49997130e+00
1078     6.78892253e-09   -3.83815795e-05    1.49997122e+00
1079     6.79222524e-09   -2.84820490e-05    1.49997109e+00
1080     6.79552795e-09   -1.08405761e-05    1.49997098e+00
1081     6.79883065e-09    4.89015751e-06    1.49997089e+00
1082     6.80543607e-09    2.01115721e-05    1.49997077e+00
1083     6.81204148e-09    4.80736576e-05    1.49997072e+00
1084     6.81741824e-09    6.78559622e-05    1.49997073e+00
1085     6.82279501e-09    1.21227908e-04    1.49997078e+00
1086     6.82817177e-09    1.67009608e-04    1.49997087e+00
1087     6.83354854e-09    1.60597052e-04    1.49997099e+00
1088     6.83892530e-09    1.89578990e-04    1.49997115e+00
1089     6.84430207e-09    3.27043344e-04    1.49997133e+00
1090     6.84914115e-09    1.49092991e-04    1.49997152e+00
1091     6.84996776e-09    2.64697136e-05    1.49997155e+00
1092     6.85079436e-09   -1.23158545e-04    1.49997159e+00
1093     6.85244757e-09   -4.99227756e-04    1.49997166e+00
1094     6.85410078e-09   -8.72270005e-04    1.49997173e+00
1095     6.85575398e-09   -1.14951819e-03    1.49997181e+00
1096     6.85906040e-09   -1.44993318e-03    1.49997197e+00
1097     6.86567323e-09   -1.46069754e-03    1.49997231e+00
1098     6.87228605e-09   -1.24330074e-03    1.49997267e+00
1099     6.87889888e-09   -2.67645753e-04    1.49997306e+00
1100     6.88418156e-09    9.82930600e-04    1.49997338e+00
1101     6.88946424e-09    3.62169587e-03    1.49997372e+00
1102     6.89474691e-09    7.34040111e-03    1.49997406e+00
1103     6.90002959e-09    1.09080099e-02    1.49997442e+00
1104     6.90531227e-09    1.55668953e-02    1.49997478e+00
1105     6.91059495e-09    2.39940030e-02    1.49997515e+00
1106     6.91587762e-09    2.80642941e-02    1.49997552e+00
1107     6.91670689e-09    2.65237644e-02    1.49997558e+00
1108     6.91753615e-09    2.43368009e-02    1.49997564e+00
1109     6.91919467e-09    1.71059880e-02    1.49997576e+00
1110     6.92085320e-09    7.63564936e-03    1.49997587e+00
1111     6.92251172e-09   -2.14027612e-03    1.49997599e+00
1112     6.92582877e-09   -2.14056669e-02    1.49997623e+00
1113     6.92914582e-09   -3.99496067e-02    1.49997647e+00
1114     6.93246287e-09   -5.80333621e-02    1.49997671e+00
1115     6.93909697e-09   -9.60351598e-02    1.49997720e+00
1116     6.94573107e-09   -1.12496531e-01    1.49997768e+00
1117     6.95109367e-09   -9.72611142e-02    1.49997807e+00
1118     6.95645627e-09   -1.64568286e-02    1.49997846e+00
1119     6.96181888e-09    1.45830288e-01    1.49997885e+00
1120     6.96718148e-09    3.67056337e-01    1.49997924e+00
1121     6.97254409e-09    6.37816092e-01    1.49997963e+00
1122     6.97790669e-09    9.24494457e-01    1.49998001e+00
1123     6.98273303e-09    1.14275581e+00    1.49998035e+00
1124     6.98355994e-09    1.16791925e+00    1.49998041e+00
1125     6.98438685e-09    1.19206687e+00    1.49998046e+00
1126     6.98604067e-09    1.23705493e+00    1.49998058e+00
1127     6.98769450e-09    1.27541682e+00    1.49998070e+00
1128     6.98934832e-09    1.30579787e+00    1.49998081e+00
1129     6.99265596e-09    1.34998933e+00    1.49998104e+00
1130     6.99927124e-09    1.40072233e+00    1.49998150e+00
1131     7.00588653e-09    1.42606827e+00    1.49998194e+00
1132     7.01250181e-09    1.44701694e+00    1.49998239e+00
1133     7.01777923e-09    1.45898982e+00    1.49998273e+00
1134     7.02305666e-09    1.46642063e+00    1.49998307e+00
1135     7.02833408e-09    1.47121829e+00    1.49998341e+00
1136     7.03361150e-09    1.47599761e+00    1.49998374e+00
1137     7.03888892e-09    1.48064763e+00    1.49998407e+00
1138     7.04416635e-09    1.48458750e+00    1.49998439e+00
1139     7.04944377e-09    1.48787469e+00    1.49998471e+00
1140     7.05027288e-09    1.48827833e+00    1.49998476e+00
1141     7.05110199e-09    1.48871344e+00    1.49998481e+00
1142     7.05276022e-09    1.48959676e+00    1.49998491e+00
1143     7.05441845e-09    1.49034464e+00    1.49998500e+00
1144     7.05607667e-09    1.49083055e+00    1.49998510e+00
1145     7.05939312e-09    1.49132013e+00    1.49998529e+00
1146     7.06270958e-09    1.49149564e+00    1.49998548e+00
1147     7.06602603e-09    1.49164761e+00    1.49998567e+00
1148     7.07265893e-09    1.49223590e+00    1.49998604e+00
1149     7.07929183e-09    1.49340054e+00    1.49998640e+00
1150     7.08466121e-09    1.49429092e+00    1.49998669e+00
1151     7.09003059e-09    1.49504592e+00    1.49998697e+00
1152     7.09539996e-09    1.49575485e+00    1.49998724e+00
1153     7.10076934e-09    1.49647492e+00    1.49998751e+00
1154     7.10613871e-09    1.49711586e+00    1.49998778e+00
1155     7.11150809e-09    1.49763389e+00    1.49998804e+00
1156     7.11634053e-09    1.49801717e+00    1.49998827e+00
1157     7.11716794e-09    1.49807194e+00    1.49998830e+00
1158     7.11799534e-09    1.49812840e+00    1.49998834e+00
1159     7.11965016e-09    1.49823920e+00    1.49998842e+00
1160     7.12130497e-09    1.49833747e+00    1.49998849e+00
1161     7.12295978e-09    1.49841920e+00    1.49998857e+00
1162     7.12626941e-09    1.49856069e+00    1.49998872e+00
1163     7.13288867e-09    1.49882659e+00    1.49998901e+00
1164     7.13950792e-09    1.49908808e+00    1.49998930e+00
1165     7.14612718e-09    1.49932518e+00    1.49998958e+00
1166     7.15139773e-09    1.49946215e+00    1.49998980e+00
1167     7.15666829e-09    1.49956498e+00    1.49999001e+00
1168     7.16193885e-09    1.49964750e+00    1.49999021e+00
1169     7.16720941e-09    1.49971630e+00    1.49999042e+00
1170     7.17247997e-09    1.49976900e+00    1.49999061e+00
1171     7.17775053e-09    1.49980825e+00    1.49999081e+00
1172     7.18302109e-09    1.49983918e+00    1.49999100e+00
1173     7.18384995e-09    1.49984325e+00    1.49999103e+00
1174     7.18467881e-09    1.49984742e+00    1.49999105e+00
1175     7.18633654e-09    1.49985556e+00    1.49999111e+00
1176     7.18799426e-09    1.49986293e+00    1.49999117e+00
1177     7.18965198e-09    1.49986934e+00    1.49999123e+00
1178     7.19296743e-09    1.49988126e+00    1.49999134e+00
1179     7.19628288e-09    1.49989301e+00    1.49999145e+00
1180     7.19959833e-09    1.49990466e+00    1.49999156e+00
1181     7.20622922e-09    1.49992524e+00    1.49999178e+00
1182     7.21286012e-09    1.49994122e+00    1.49999199e+00
1183     7.21823574e-09    1.49995003e+00    1.49999215e+00
1184     7.22361135e-09    1.49995710e+00    1.49999231e+00
1185     7.22898697e-09    1.49996336e+00    1.49999247e+00
1186     7.23436258e-09    1.49996888e+00    1.49999262e+00
1187     7.23973820e-09    1.49997342e+00    1.49999277e+00
1188     7.24511381e-09    1.49997723e+00    1.49999292e+00
1189     7.24995187e-09    1.49998026e+00    1.49999305e+00
1190     7.25077973e-09    1.49998073e+00    1.49999307e+00
1191     7.25160758e-09    1.49998120e+00    1.49999309e+00
1192     7.25326330e-09    1.49998213e+00    1.49999313e+00
1193     7.25491901e-09    1.49998299e+00    1.49999318e+00
1194     7.25657472e-09    1.49998379e+00    1.49999322e+00
1195     7.25988615e-09    1.49998530e+00    1.49999330e+00
1196     7.26650900e-09    1.49998805e+00    1.49999347e+00
1197     7.27313186e-09    1.49999027e+00    1.49999362e+00
1198     7.27975471e-09    1.49999190e+00    1.49999378e+00
1199     7.28501875e-09    1.49999286e+00    1.49999390e+00
1200     7.29028280e-09    1.49999370e+00    1.49999401e+00
1201     7.29554684e-09    1.49999444e+00    1.49999412e+00
1202     7.30081088e-09    1.49999507e+00    1.49999423e+00
1203     7.30607493e-09    1.49999558e+00    1.49999434e+00
1204     7.31133897e-09    1.49999600e+00    1.49999445e+00
1205     7.31660301e-09    1.49999635e+00    1.49999455e+00
1206     7.31743176e-09    1.49999640e+00    1.49999456e+00
1207     7.31826051e-09    1.49999645e+00    1.49999458e+00
1208     7.31991801e-09    1.49999654e+00    1.49999461e+00
1209     7.32157551e-09    1.49999662e+00    1.49999464e+00
1210     7.32323301e-09    1.49999670e+00    1.49999467e+00
1211     7.32654801e-09    1.49999685e+00    1.49999474e+00
1212     7.32986301e-09    1.49999698e+00    1.49999480e+00
1213     7.33317801e-09    1.49999710e+00    1.49999485e+00
1214     7.33980801e-09    1.49999729e+00    1.49999497e+00
1215     7.34643800e-09    1.49999743e+00    1.49999508e+00
1216     7.35182166e-09    1.49999753e+00    1.49999517e+00
1217     7.35720533e-09    1.49999761e+00    1.49999526e+00
1218     7.36258899e-09    1.49999768e+00    1.49999534e+00
1219     7.36797265e-09    1.49999774e+00    1.49999542e+00
1220     7.37335631e-09    1.49999779e+00    1.49999550e+00
1221     7.37873997e-09    1.49999783e+00    1.49999558e+00
1222     7.38358527e-09    1.49999786e+00    1.49999565e+00
1223     7.38441368e-09    1.49999786e+00    1.49999566e+00
1224     7.38524208e-09    1.49999787e+00    1.49999567e+00
1225     7.38689890e-09    1.49999787e+00    1.49999569e+00
1226     7.38855572e-09    1.49999788e+00    1.49999571e+00
1227     7.39186935e-09    1.49999790e+00    1.49999576e+00
1228     7.39518298e-09    1.49999791e+00    1.49999580e+00
1229     7.39849661e-09    1.49999792e+00    1.49999585e+00
1230     7.40512388e-09    1.49999794e+00    1.49999593e+00
1231     7.41175114e-09    1.49999796e+00    1.49999601e+00
1232     7.41771568e-09    1.49999797e+00    1.49999608e+00
1233     7.42368022e-09    1.49999799e+00    1.49999615e+00
1234     7.42904831e-09    1.49999799e+00    1.49999621e+00
1235     7.43441639e-09    1.49999800e+00    1.49999627e+00
1236     7.43978448e-09    1.49999801e+00    1.49999633e+00
1237     7.44515256e-09    1.49999801e+00    1.49999638e+00
1238     7.45052065e-09    1.49999802e+00    1.49999643e+00
1239     7.45135519e-09    1.49999802e+00    1.49999644e+00
1240     7.45218974e-09    1.49999802e+00    1.49999644e+00
1241     7.45385884e-09    1.49999802e+00    1.49999646e+00
1242     7.45552793e-09    1.49999802e+00    1.49999648e+00
1243     7.45886612e-09    1.49999802e+00    1.49999653e+00
1244     7.46220431e-09    1.49999802e+00    1.49999657e+00
1245     7.46554250e-09    1.49999803e+00    1.49999659e+00
1246     7.47221888e-09    1.49999803e+00    1.49999664e+00
1247     7.47889526e-09    1.49999803e+00    1.49999670e+00
1248     7.48481526e-09    1.49999803e+00    1.49999675e+00
1249     7.49073526e-09    1.49999804e+00    1.49999681e+00
1250     7.49606326e-09    1.49999804e+00    1.49999684e+00
1251     7.50139125e-09    1.49999804e+00    1.49999686e+00
1252     7.50671925e-09    1.49999804e+00    1.49999693e+00
1253     7.51204725e-09    1.49999804e+00    1.49999701e+00
1254     7.51737525e-09    1.49999805e+00    1.49999690e+00
1255     7.51821115e-09    1.49999805e+00    1.49999685e+00
1256     7.51904706e-09    1.49999805e+00    1.49999680e+00
1257     7.52071887e-09    1.49999805e+00    1.49999672e+00
1258     7.52239068e-09    1.49999805e+00    1.49999678e+00
1259     7.52573430e-09    1.49999805e+00    1.49999711e+00
1260     7.52907792e-09    1.49999805e+00    1.49999739e+00
1261     7.53242154e-09    1.49999805e+00    1.49999746e+00
1262     7.53910879e-09    1.49999805e+00    1.49999728e+00
1263     7.54579603e-09    1.49999805e+00    1.49999723e+00
1264     7.55166305e-09    1.49999805e+00    1.49999726e+00
1265     7.55753006e-09    1.49999805e+00    1.49999750e+00
1266     7.56281038e-09    1.49999806e+00    1.49999741e+00
1267     7.56809070e-09    1.49999806e+00    1.49999688e+00
1268     7.57337101e-09    1.49999806e+00    1.49999721e+00
1269     7.57865133e-09    1.49999806e+00    1.49999829e+00
1270     7.58393164e-09    1.49999806e+00    1.49999549e+00
1271     7.58476307e-09    1.49999806e+00    1.49999412e+00
1272     7.58559450e-09    1.49999806e+00    1.49999249e+00
1273     7.58725736e-09    1.49999806e+00    1.49998941e+00
1274     7.58892021e-09    1.49999806e+00    1.49998821e+00
1275     7.59058307e-09    1.49999806e+00    1.49998939e+00
1276     7.59390878e-09    1.49999806e+00    1.49999466e+00
1277     7.60056020e-09    1.49999806e+00    1.50000344e+00
1278     7.60721163e-09    1.49999807e+00    1.50000383e+00
1279     7.60837575e-09    1.49999807e+00    1.50000372e+00
1280     7.61070400e-09    1.49999807e+00    1.50000579e+00
1281     7.61303225e-09    1.49999807e+00    1.50000684e+00
1282     7.61768875e-09    1.49999807e+00    1.50000722e+00
1283     7.62234525e-09    1.49999807e+00    1.50001119e+00
1284     7.62700175e-09    1.49999807e+00    1.50002006e+00
1285     7.63165824e-09    1.49999807e+00    1.50001288e+00
1286     7.63631474e-09    1.49999807e+00    1.50000432e+00
1287     7.64097124e-09    1.49999807e+00    1.50001179e+00
1288     7.64562774e-09    1.49999807e+00    1.50003817e+00
1289     7.65028423e-09    1.49999807e+00    1.49998675e+00
1290     7.65494073e-09    1.49999807e+00    1.49978035e+00
1291     7.65864895e-09    1.49999808e+00    1.49969933e+00
1292     7.66235718e-09    1.49999808e+00    1.49975175e+00
1293     7.66606540e-09    1.49999808e+00    1.49984560e+00
1294     7.67348184e-09    1.49999808e+00    1.49998155e+00
1295     7.67476778e-09    1.49999808e+00    1.49999837e+00
1296     7.67733966e-09    1.49999808e+00    1.50009111e+00
1297     7.67991153e-09    1.49999808e+00    1.50019167e+00
1298     7.68505529e-09    1.49999808e+00    1.50038880e+00
1299     7.69019904e-09    1.49999808e+00    1.50076452e+00
1300     7.69534279e-09    1.49999808e+00    1.50128320e+00
1301     7.70048654e-09    1.49999808e+00    1.50152609e+00
1302     7.70563030e-09    1.49999808e+00    1.50179741e+00
1303     7.71077405e-09    1.49999809e+00    1.50268921e+00
1304     7.71591780e-09    1.49999809e+00    1.50334266e+00
1305     7.71675649e-09    1.49999809e+00    1.50294259e+00
1306     7.71759518e-09    1.49999809e+00    1.50241786e+00
1307     7.71927257e-09    1.49999809e+00    1.50087876e+00
1308     7.72094995e-09    1.49999809e+00    1.49857620e+00
1309     7.72262733e-09    1.49999809e+00    1.49613714e+00
1310     7.72598209e-09    1.49999809e+00    1.49235017e+00
1311     7.72933686e-09    1.49999809e+00    1.48996547e+00
1312     7.73269162e-09    1.49999809e+00    1.48856747e+00
1313     7.73940114e-09    1.49999809e+00    1.48688419e+00
1314     7.74611067e-09    1.49999809e+00    1.48925128e+00
1315     7.75209129e-09    1.49999809e+00    1.49738990e+00
1316     7.75807191e-09    1.49999809e+00    1.51828164e+00
1317     7.76345447e-09    1.49999809e+00    1.54945774e+00
1318     7.76883703e-09    1.49999810e+00    1.58659506e+00
1319     7.77421959e-09    1.49999810e+00    1.63935079e+00
1320     7.77960215e-09    1.49999810e+00    1.72846388e+00
1321     7.78444646e-09    1.49999810e+00    1.79032762e+00
1322     7.78528352e-09    1.49999810e+00    1.78870267e+00
1323     7.78612059e-09    1.49999810e+00    1.78272153e+00
1324     7.78779473e-09    1.49999810e+00    1.75158764e+00
1325     7.78946886e-09    1.49999810e+00    1.70429808e+00
1326     7.79281714e-09    1.49999810e+00    1.59007151e+00
1327     7.79616541e-09    1.49999810e+00    1.45919081e+00
1328     7.79951368e-09    1.49999810e+00    1.31729485e+00
1329     7.80621022e-09    1.49999810e+00    1.01432246e+00
1330     7.81290677e-09    1.49999810e+00    7.69503095e-01
1331     7.81893365e-09    1.49999810e+00    6.17023250e-01
1332     7.82496054e-09    1.49999811e+00    4.71206323e-01
1333     7.83098743e-09    1.49999811e+00    3.56188757e-01
1334     7.83701432e-09    1.49999811e+00    2.77264498e-01
1335     7.84304121e-09    1.49999811e+00    2.22818881e-01
1336     7.84906810e-09    1.49999811e+00    1.84748258e-01
1337     7.85509499e-09    1.49999811e+00    1.57480792e-01
1338     7.86112188e-09    1.49999811e+00    1.41854219e-01
1339     7.86654608e-09    1.49999811e+00    1.36050032e-01
1340     7.87142786e-09    1.49999811e+00    1.31326069e-01
1341     7.87577618e-09    1.49999811e+00    1.22723363e-01
1342     7.88012449e-09    1.49999811e+00    1.11188635e-01
1343     7.88882113e-09    1.49999812e+00    8.63642211e-02
1344     7.89751776e-09    1.49999812e+00    6.42397690e-02
1345     7.89897078e-09    1.49999812e+00    6.13392023e-02
1346     7.90042379e-09    1.49999812e+00    5.85212968e-02
1347     7.90332982e-09    1.49999812e+00    5.31427277e-02
1348     7.90914189e-09    1.49999812e+00    4.34600619e-02
1349     7.91495396e-09    1.49999812e+00    3.50215951e-02
1350     7.92018482e-09    1.49999812e+00    2.87325956e-02
1351     7.92541568e-09    1.49999812e+00    2.37147836e-02
1352     7.93064654e-09    1.49999812e+00    1.97165514e-02
1353     7.93587739e-09    1.49999812e+00    1.64301223e-02
1354     7.94110825e-09    1.49999812e+00    1.37334030e-02
1355     7.94195249e-09    1.49999812e+00    1.33402847e-02
1356     7.94279673e-09    1.49999812e+00    1.29624779e-02
1357     7.94448521e-09    1.49999813e+00    1.22548980e-02
1358     7.94617369e-09    1.49999813e+00    1.15754994e-02
1359     7.94786217e-09    1.49999813e+00    1.08788146e-02
1360     7.95123914e-09    1.49999813e+00    9.49779646e-03
1361     7.95461610e-09    1.49999813e+00    8.21056922e-03
1362     7.95799306e-09    1.49999813e+00    7.08060758e-03
1363     7.96474698e-09    1.49999813e+00    5.31319790e-03
1364     7.97150090e-09    1.49999813e+00    4.15230019e-03
1365     7.97702226e-09    1.49999813e+00    3.44539634e-03
1366     7.98254362e-09    1.49999813e+00    2.87222166e-03
1367     7.98806498e-09    1.49999813e+00    2.42773886e-03
1368     7.99358634e-09    1.49999813e+00    2.08965423e-03
1369     7.99910770e-09    1.49999813e+00    1.81151120e-03
1370     8.00462906e-09    1.49999813e+00    1.56698175e-03
1371     8.00959828e-09    1.49999814e+00    1.37334086e-03
1372     8.01045378e-09    1.49999814e+00    1.34186696e-03
1373     8.01130927e-09    1.49999814e+00    1.31165034e-03
1374     8.01302026e-09    1.49999814e+00    1.25329896e-03
1375     8.01473125e-09    1.49999814e+00    1.19451530e-03
1376     8.01815322e-09    1.49999814e+00    1.07964895e-03
1377     8.02157520e-09    1.49999814e+00    9.75355055e-04
1378     8.02499717e-09    1.49999814e+00    8.85181253e-04
1379     8.03184112e-09    1.49999814e+00    7.38223069e-04
1380     8.03868507e-09    1.49999814e+00    6.22788941e-04
1381     8.04444921e-09    1.49999814e+00    5.35528097e-04
1382     8.05021335e-09    1.49999814e+00    4.55963070e-04
1383     8.05540108e-09    1.49999814e+00    3.93476852e-04
1384     8.06058880e-09    1.49999814e+00    3.39022349e-04
1385     8.06577653e-09    1.49999814e+00    2.90728208e-04
1386     8.07096425e-09    1.49999814e+00    2.48049988e-04
1387     8.07615198e-09    1.49999815e+00    2.11160680e-04
1388     8.07699274e-09    1.49999815e+00    2.05736840e-04
1389     8.07783350e-09    1.49999815e+00    2.00419313e-04
1390     8.07951501e-09    1.49999815e+00    1.90233178e-04
1391     8.08119653e-09    1.49999815e+00    1.80531403e-04
1392     8.08287805e-09    1.49999815e+00    1.71167173e-04
1393     8.08624108e-09    1.49999815e+00    1.53868178e-04
1394     8.08960412e-09    1.49999815e+00    1.38630700e-04
1395     8.09296716e-09    1.49999815e+00    1.25278578e-04
1396     8.09969323e-09    1.49999815e+00    1.02686050e-04
1397     8.10641930e-09    1.49999815e+00    8.42997780e-05
1398     8.11203173e-09    1.49999815e+00    7.12333567e-05
1399     8.11764416e-09    1.49999815e+00    6.02324612e-05
1400     8.12325659e-09    1.49999815e+00    5.11916930e-05
1401     8.12886902e-09    1.49999815e+00    4.37337950e-05
1402     8.13448145e-09    1.49999815e+00    3.75052894e-05
1403     8.14009388e-09    1.49999815e+00    3.23276764e-05
1404     8.14514507e-09    1.49999815e+00    2.84531689e-05
1405     8.14969113e-09    1.49999816e+00    2.54860605e-05
1406     8.15345534e-09    1.49999816e+00    2.33249200e-05
1407     8.15721956e-09    1.49999816e+00    2.14362062e-05
1408     8.16098377e-09    1.49999816e+00    1.97750412e-05
1409     8.16851219e-09    1.49999816e+00    1.69499557e-05
1410     8.16973116e-09    1.49999816e+00    1.65527682e-05
1411     8.17095013e-09    1.49999816e+00    1.61668417e-05
1412     8.17338808e-09    1.49999816e+00    1.54289328e-05
1413     8.17582602e-09    1.49999816e+00    1.47387743e-05
1414     8.18070191e-09    1.49999816e+00    1.35090150e-05
1415     8.18557780e-09    1.49999816e+00    1.24629821e-05
1416     8.19045370e-09    1.49999816e+00    1.15746589e-05
1417     8.19532959e-09    1.49999816e+00    1.08133222e-05
1418     8.20020548e-09    1.49999816e+00    1.01576540e-05
1419     8.20508137e-09    1.49999816e+00    9.59481749e-06
1420     8.20995726e-09    1.49999816e+00    9.11334002e-06
1421     8.21081558e-09    1.49999816e+00    9.03554634e-06
1422     8.21167390e-09    1.49999816e+00    8.96062191e-06
1423     8.21339053e-09    1.49999816e+00    8.81661225e-06
1424     8.21510717e-09    1.49999816e+00    8.68030796e-06
