Index          TIME                 V(2)                 V(10)
32      8.001116921771e-03   4.649234688404e+00   1.589234658089e-02   
33      8.001116984470e-03   4.649046589852e+00   1.589235685454e-02   
34      8.001117022227e-03   4.648933317819e+00   1.589237041690e-02   
35      8.001117044656e-03   4.648866033381e+00   1.589238885867e-02   
36      8.001117057849e-03   4.648826451673e+00   1.589241505522e-02   
37      8.001117065600e-03   4.648803198971e+00   1.589245421879e-02   
38      8.001117070201e-03   4.648789397652e+00   1.589251538905e-02   
39      8.001117073017e-03   4.648780947869e+00   1.589261329295e-02   
40      8.001117074863e-03   4.648775412329e+00   1.589276791865e-02   
41      8.001117076708e-03   4.648769876788e+00   1.589305611190e-02   
42      8.001117078100e-03   4.648765699733e+00   1.589334196046e-02   
43      8.001117079492e-03   4.648761522679e+00   1.589354516416e-02   
44      8.001117080885e-03   4.648757345624e+00   1.589366683749e-02   
45      8.001117082781e-03   4.648751657502e+00   1.589365088388e-02   
46      8.001117083919e-03   4.648748241677e+00   1.589339154686e-02   
47      8.001117084842e-03   4.648745472793e+00   1.589308057161e-02   
48      8.001117085765e-03   4.648742703909e+00   1.589273305419e-02   
49      8.001117086688e-03   4.648739935025e+00   1.589236282950e-02   
50      8.001117087611e-03   4.648737166141e+00   1.589197689610e-02   
51      8.001117088534e-03   4.648734397257e+00   1.589157724718e-02   
52      8.001117090380e-03   4.648728859494e+00   1.589073302376e-02   
53      8.001117092226e-03   4.648723321731e+00   1.588982699541e-02   
54      8.001117095918e-03   4.648712246200e+00   1.588782714644e-02   
55      8.001117099610e-03   4.648701170669e+00   1.588563811668e-02   
56      8.001117106993e-03   4.648679019612e+00   1.588059913122e-02   
57      8.001117114377e-03   4.648656868555e+00   1.587491792065e-02   
58      8.001117129145e-03   4.648612566441e+00   1.586114025609e-02   
59      8.001117143912e-03   4.648568264327e+00   1.584501483352e-02   
60      8.001117173447e-03   4.648479660093e+00   1.580386777918e-02   
61      8.001117202981e-03   4.648391055860e+00   1.575421358200e-02   
62      8.001117262051e-03   4.648213847393e+00   1.562380445323e-02   
63      8.001117321120e-03   4.648036638927e+00   1.546477986099e-02   
64      8.001117439259e-03   4.647682221993e+00   1.504978314556e-02   
65      8.001117557398e-03   4.647327805060e+00   1.455119442082e-02   
66      8.001117625386e-03   4.647123843306e+00   1.423853635165e-02   
67      8.001117663392e-03   4.647009822826e+00   1.405622473682e-02   
68      8.001117684609e-03   4.646946173443e+00   1.395365703326e-02   
69      8.001117696268e-03   4.646911196677e+00   1.389990311720e-02   
70      8.001117706740e-03   4.646879778856e+00   1.385286478848e-02   
71      8.001117717213e-03   4.646848361034e+00   1.380669889241e-02   
72      8.001117727686e-03   4.646816943213e+00   1.376128690715e-02   
73      8.001117748631e-03   4.646754107570e+00   1.367309735379e-02   
74      8.001117769576e-03   4.646691271927e+00   1.358749561151e-02   
75      8.001117811466e-03   4.646565600641e+00   1.342588597027e-02   
76      8.001117853357e-03   4.646439929355e+00   1.327333483938e-02   
77      8.001117895247e-03   4.646314258069e+00   1.312935193404e-02   
78      8.001117979028e-03   4.646062915497e+00   1.287246330380e-02   
79      8.001118062809e-03   4.645811572926e+00   1.264318052700e-02   
80      8.001118230371e-03   4.645308887782e+00   1.227471046517e-02   
81      8.001118397932e-03   4.644806202639e+00   1.197844049357e-02   
82      8.001118565494e-03   4.644303517495e+00   1.174055632457e-02   
83      8.001118900618e-03   4.643298147203e+00   1.142274089989e-02   
84      8.001119235741e-03   4.642292776911e+00   1.121086123200e-02   
85      8.001119570864e-03   4.641287406618e+00   1.107039787813e-02   
86      8.001120241111e-03   4.639276666034e+00   1.093421761035e-02   
87      8.001120911358e-03   4.637265925449e+00   1.087158621306e-02   
88      8.001122251852e-03   4.633244444286e+00   1.084728337287e-02   
89      8.001123592346e-03   4.629222963122e+00   1.085881697533e-02   
90      8.001126273333e-03   4.621180000795e+00   1.091478005524e-02   
91      8.001128954321e-03   4.613137038467e+00   1.098070560087e-02   
92      8.001131635308e-03   4.605094076140e+00   1.105071898904e-02   
93      8.001136997283e-03   4.589008151480e+00   1.119681166462e-02   
94      8.001142359258e-03   4.572922226820e+00   1.134827443336e-02   
95      8.001153083207e-03   4.540750377505e+00   1.166106985346e-02   
96      8.001163807157e-03   4.508578528190e+00   1.198685904117e-02   
97      8.001174531107e-03   4.476406678875e+00   1.232452599945e-02   
98      8.001185255057e-03   4.444234829561e+00   1.267370201221e-02   
99      8.001206702956e-03   4.379891130926e+00   1.339511390759e-02   
100     8.001228150856e-03   4.315547432291e+00   1.416205791066e-02   
101     8.001249598755e-03   4.251203733656e+00   1.497650557496e-02   
102     8.001292494555e-03   4.122516336392e+00   1.670369311100e-02   
103     8.001335390354e-03   3.993828939127e+00   1.864458721150e-02   
104     8.001378286153e-03   3.865141541863e+00   2.082917765419e-02   
105     8.001421181952e-03   3.736454144599e+00   2.329568691971e-02   
106     8.001464077751e-03   3.607766747334e+00   2.609339994189e-02   
107     8.001506973550e-03   3.479079350070e+00   2.928796854912e-02   
108     8.001549869349e-03   3.350391952806e+00   3.297040021435e-02   
109     8.001592765148e-03   3.221704555541e+00   3.727308745256e-02   
110     8.001635660947e-03   3.093017158277e+00   4.240054892122e-02   
111     8.001678556746e-03   2.964329761012e+00   4.869450473754e-02   
112     8.001721452545e-03   2.835642363748e+00   5.679211072719e-02   
113     8.001764348345e-03   2.706954966484e+00   6.809991775956e-02   
114     8.001801762907e-03   2.594711279831e+00   8.380859266630e-02   
115     8.001819745453e-03   2.540763640350e+00   9.627406319995e-02   
116     8.001832425405e-03   2.502723785949e+00   1.095961969644e-01   
117     8.001845105356e-03   2.464683931547e+00   1.313782069699e-01   
118     8.001854569798e-03   2.436290605279e+00   1.596896138693e-01   
119     8.001861578488e-03   2.415264536923e+00   1.908408620973e-01   
120     8.001867816948e-03   2.396549156152e+00   2.245132168914e-01   
121     8.001874055408e-03   2.377833775381e+00   2.612624832024e-01   
122     8.001880293868e-03   2.359118394610e+00   2.997672226912e-01   
123     8.001892770789e-03   2.321687633067e+00   3.804348051646e-01   
124     8.001905247709e-03   2.284256871525e+00   4.653728435999e-01   
125     8.001917724630e-03   2.246826109983e+00   5.542815014212e-01   
126     8.001942678471e-03   2.171964586898e+00   7.430364842256e-01   
127     8.001967632312e-03   2.097103063813e+00   9.453558895603e-01   
128     8.001992586153e-03   2.022241540729e+00   1.160055728663e+00   
129     8.002000000000e-03   2.000000000000e+00   1.226156846469e+00   
130     8.002024953841e-03   2.000000000000e+00   1.455450583360e+00   
131     8.002074861523e-03   2.000000000000e+00   1.943235276154e+00   
132     8.002124769205e-03   2.000000000000e+00   2.466372171989e+00   
133     8.002174676887e-03   2.000000000000e+00   3.020084757442e+00   
134     8.002224584569e-03   2.000000000000e+00   3.600123309540e+00   
135     8.002324399933e-03   2.000000000000e+00   4.815950092284e+00   
136     8.002424215297e-03   2.000000000000e+00   6.085757658983e+00   
137     8.002524030662e-03   2.000000000000e+00   7.365715084152e+00   
138     8.002615844794e-03   2.000000000000e+00   8.483737141650e+00   
139     8.002707658925e-03   2.000000000000e+00   9.360061516389e+00   
140     8.002749898005e-03   2.000000000000e+00   9.629911200518e+00   
141     8.002792137084e-03   2.000000000000e+00   9.784682361887e+00   
142     8.002834376163e-03   2.000000000000e+00   9.866582868963e+00   
143     8.002876615242e-03   2.000000000000e+00   9.910001521235e+00   
144     8.002918854321e-03   2.000000000000e+00   9.934395660769e+00   
145     8.002961093400e-03   2.000000000000e+00   9.949425459075e+00   
146     8.003003332480e-03   2.000000000000e+00   9.959655533860e+00   
147     8.003045571559e-03   2.000000000000e+00   9.967221301223e+00   
148     8.003087810638e-03   2.000000000000e+00   9.973138804812e+00   
149     8.003130049717e-03   2.000000000000e+00   9.977916983039e+00   
150     8.003172288796e-03   2.000000000000e+00   9.981835820242e+00   
151     8.003214527875e-03   2.000000000000e+00   9.985070018551e+00   
152     8.003256766955e-03   2.000000000000e+00   9.987743044674e+00   
153     8.003299006034e-03   2.000000000000e+00   9.989950528484e+00   
154     8.003341245113e-03   2.000000000000e+00   9.991770504202e+00   
155     8.003425723271e-03   2.000000000000e+00   9.994310943397e+00   
156     8.003510201430e-03   2.000000000000e+00   9.996074234895e+00   
157     8.003594679588e-03   2.000000000000e+00   9.997295302931e+00   
158     8.003679157746e-03   2.000000000000e+00   9.998138857811e+00   
159     8.003763635905e-03   2.000000000000e+00   9.998720465526e+00   
160     8.003932592221e-03   2.000000000000e+00   9.999330614206e+00   
161     8.004101548538e-03   2.000000000000e+00   9.999650034516e+00   
162     8.004439461171e-03   2.000000000000e+00   9.999876186290e+00   
163     8.004777373805e-03   2.000000000000e+00   9.999956162838e+00   
164     8.005453199072e-03   2.000000000000e+00   9.999990497888e+00   
165     8.006804849605e-03   2.000000000000e+00   9.999998751054e+00   
166     8.009508150672e-03   2.000000000000e+00   9.999999806228e+00   
167     8.014914752806e-03   2.000000000000e+00   9.999999875908e+00   
168     8.020321354940e-03   2.000000000000e+00   9.999999878210e+00   
169     8.031134559208e-03   2.000000000000e+00   9.999999878287e+00   
170     8.052760967744e-03   2.000000000000e+00   9.999999878289e+00   
171     8.096013784815e-03   2.000000000000e+00   9.999999878289e+00   
172     8.182519418959e-03   2.000000000000e+00   9.999999878289e+00   
173     8.250000000000e-03   2.000000000000e+00   9.999999878289e+00   
174     8.250005000000e-03   2.015000000003e+00   9.999999878289e+00   
175     8.250015000000e-03   2.045000000002e+00   9.999999878289e+00   
176     8.250035000000e-03   2.105000000002e+00   9.999999878288e+00   
177     8.250075000000e-03   2.225000000001e+00   9.999999878286e+00   
178     8.250155000000e-03   2.465000000000e+00   9.999999878280e+00   
179     8.250315000000e-03   2.944999999997e+00   9.999999878272e+00   
180     8.250635000000e-03   3.904999999996e+00   9.999999878270e+00   
181     8.250726250000e-03   4.178749999998e+00   9.999999878270e+00   
182     8.250771875000e-03   4.315624999999e+00   9.999999878271e+00   
183     8.250794687500e-03   4.384062499999e+00   9.999999878274e+00   
184     8.250807793808e-03   4.423381424600e+00   9.999999878279e+00   
185     8.250819503170e-03   4.458509508614e+00   9.999999878295e+00   
186     8.250827014754e-03   4.481044263380e+00   9.999999878317e+00   
187     8.250833312062e-03   4.499936186598e+00   9.999999878361e+00   
188     8.250839609370e-03   4.518828109817e+00   9.999999878506e+00   
189     8.250845906678e-03   4.537720033035e+00   9.999999879589e+00   
190     8.250851175709e-03   4.553527126206e+00   9.999999886533e+00   
191     8.250856444740e-03   4.569334219377e+00   9.999999917798e+00   
192     8.250861713771e-03   4.585141312548e+00   1.000000000128e+01   
193     8.250866982802e-03   4.600948405719e+00   1.000000018012e+01   
194     8.250877520864e-03   4.632562592066e+00   1.000000168216e+01   
195     8.250898596988e-03   4.695790964759e+00   1.000004222820e+01   
196     8.250907724855e-03   4.723174565756e+00   1.000008398305e+01   
197     8.250916852722e-03   4.750558166752e+00   1.000019062168e+01   
198     8.250923455969e-03   4.770367908224e+00   1.000033154897e+01   
199     8.250928782873e-03   4.786348620410e+00   1.000050906272e+01   
200     8.250934109778e-03   4.802329332596e+00   1.000077599805e+01   
201     8.250939436682e-03   4.818310044781e+00   1.000116157544e+01   
202     8.250944763586e-03   4.834290756967e+00   1.000170286889e+01   
203     8.250950090490e-03   4.850271469153e+00   1.000246023484e+01   
204     8.250955417394e-03   4.866252181339e+00   1.000357429601e+01   
205     8.250958592597e-03   4.875777792077e+00   1.000450617559e+01   
206     8.250960048536e-03   4.880145608388e+00   1.000505058059e+01   
207     8.250961504475e-03   4.884513424700e+00   1.000590770016e+01   
208     8.250961768358e-03   4.885305074181e+00   1.000609850509e+01   
209     8.250961834329e-03   4.885502986549e+00   1.000615040900e+01   
210     8.250961923621e-03   4.885770862000e+00   1.000623373809e+01   
211     8.250961956531e-03   4.885869592274e+00   1.000626836806e+01   
212     8.250961989441e-03   4.885968322548e+00   1.000631203300e+01   
213     8.250962001435e-03   4.886004304875e+00   1.000633287194e+01   
214     8.250962009103e-03   4.886027308396e+00   1.000635144362e+01   
215     8.250962015699e-03   4.886047098217e+00   1.000637046868e+01   
216     8.250962022296e-03   4.886066888037e+00   1.000639088638e+01   
217     8.250962028893e-03   4.886086677858e+00   1.000641298586e+01   
218     8.250962035489e-03   4.886106467679e+00   1.000643692277e+01   
219     8.250962048682e-03   4.886146047315e+00   1.000649231289e+01   
220     8.250962075069e-03   4.886225206594e+00   1.000663333739e+01   
221     8.250962127842e-03   4.886383525144e+00   1.000703672592e+01   
222     8.250962233387e-03   4.886700162252e+00   1.000832956723e+01   
223     8.250962444479e-03   4.887333436466e+00   1.001285147776e+01   
224     8.250962497252e-03   4.887491755017e+00   1.001410075205e+01   
225     8.250962525286e-03   4.887575857981e+00   1.001479808550e+01   
226     8.250962581355e-03   4.887744063909e+00   1.001632599003e+01   
227     8.250962595372e-03   4.887786115392e+00   1.001671485414e+01   
228     8.250962599018e-03   4.887797053970e+00   1.001681529450e+01   
229     8.250962600155e-03   4.887800464898e+00   1.001684616812e+01   
230     8.250962600694e-03   4.887802083322e+00   1.001686086152e+01   
231     8.250962601234e-03   4.887803701746e+00   1.001687559454e+01   
232     8.250962601773e-03   4.887805320170e+00   1.001689033826e+01   
233     8.250962602852e-03   4.887808557013e+00   1.001691984389e+01   
234     8.250962603931e-03   4.887811793856e+00   1.001694937536e+01   
235     8.250962606089e-03   4.887818267547e+00   1.001700856548e+01   
236     8.250962607914e-03   4.887823741809e+00   1.001705880051e+01   
237     8.250962609342e-03   4.887828026767e+00   1.001709812411e+01   
238     8.250962610771e-03   4.887832311725e+00   1.001713739705e+01   
239     8.250962612199e-03   4.887836596683e+00   1.001717663111e+01   
240     8.250962613627e-03   4.887840881640e+00   1.001721583936e+01   
241     8.250962616484e-03   4.887849451551e+00   1.001729420146e+01   
242     8.250962619340e-03   4.887858021461e+00   1.001737254206e+01   
243     8.250962622197e-03   4.887866591372e+00   1.001745086478e+01   
244     8.250962627910e-03   4.887883731192e+00   1.001760745776e+01   
245     8.250962633624e-03   4.887900871013e+00   1.001776400857e+01   
246     8.250962639337e-03   4.887918010834e+00   1.001792051566e+01   
247     8.250962650763e-03   4.887952290476e+00   1.001823336905e+01   
248     8.250962662190e-03   4.887986570117e+00   1.001854605350e+01   
249     8.250962673617e-03   4.888020849759e+00   1.001885856666e+01   
250     8.250962696470e-03   4.888089409042e+00   1.001948295754e+01   
251     8.250962719323e-03   4.888157968325e+00   1.002010666220e+01   
252     8.250962742176e-03   4.888226527609e+00   1.002072967884e+01   
253     8.250962787882e-03   4.888363646180e+00   1.002197317083e+01   
254     8.250962833588e-03   4.888500764752e+00   1.002321391408e+01   
255     8.250962879294e-03   4.888637883324e+00   1.002445191092e+01   
256     8.250962970707e-03   4.888912120462e+00   1.002691779262e+01   
257     8.250963062119e-03   4.889186357600e+00   1.002937274983e+01   
258     8.250963153532e-03   4.889460594738e+00   1.003181681590e+01   
259     8.250963336356e-03   4.890009069020e+00   1.003666501484e+01   
260     8.250963519181e-03   4.890557543302e+00   1.004147017568e+01   
261     8.250963702006e-03   4.891106017583e+00   1.004623257362e+01   
262     8.250964067655e-03   4.892202966141e+00   1.005560176924e+01   
263     8.250964433305e-03   4.893299914699e+00   1.006480404127e+01   
264     8.250964798954e-03   4.894396863257e+00   1.007384151110e+01   
265     8.250965164604e-03   4.895493811815e+00   1.008271626789e+01   
266     8.250965895903e-03   4.897687708937e+00   1.009988309629e+01   
267     8.250966627202e-03   4.899881606058e+00   1.011642960186e+01   
268     8.250967358501e-03   4.902075503179e+00   1.013237107811e+01   
269     8.250968089800e-03   4.904269400300e+00   1.014772230030e+01   
270     8.250969552398e-03   4.908657194543e+00   1.017637571272e+01   
271     8.250971014996e-03   4.913044988785e+00   1.020287074741e+01   
272     8.250972477594e-03   4.917432783028e+00   1.022729201766e+01   
273     8.250973940192e-03   4.921820577271e+00   1.024968979344e+01   
274     8.250975402791e-03   4.926208371513e+00   1.027006164183e+01   
275     8.250978327987e-03   4.934983959993e+00   1.030075691739e+01   
276     8.250981253183e-03   4.943759548473e+00   1.029895243190e+01   
277     8.250984178379e-03   4.952535136953e+00   1.020776554882e+01   
278     8.250987103575e-03   4.961310725432e+00   1.000324961361e+01   
279     8.250990028771e-03   4.970086313912e+00   9.724841734219e+00   
280     8.250992953967e-03   4.978861902392e+00   9.412691811682e+00   
281     8.250995879164e-03   4.987637490872e+00   9.088836461457e+00   
282     8.251000000000e-03   4.999999999998e+00   8.629472972436e+00   
283     8.251002925196e-03   5.000000000000e+00   8.306054500782e+00   
284     8.251005850392e-03   5.000000000000e+00   7.985734784770e+00   
285     8.251011700785e-03   5.000000000000e+00   7.356230340360e+00   
286     8.251017551177e-03   5.000000000000e+00   6.742758340004e+00   
287     8.251023401569e-03   5.000000000000e+00   6.146100918899e+00   
288     8.251035102354e-03   5.000000000000e+00   5.006718349667e+00   
289     8.251046803139e-03   5.000000000000e+00   3.943940709245e+00   
290     8.251058503923e-03   5.000000000000e+00   2.964804601331e+00   
291     8.251070204708e-03   5.000000000000e+00   2.078138631514e+00   
292     8.251081905492e-03   5.000000000000e+00   1.295799804341e+00   
293     8.251089792320e-03   5.000000000000e+00   8.357469035030e-01   
294     8.251097679147e-03   5.000000000000e+00   4.390370965028e-01   
295     8.251101439112e-03   5.000000000000e+00   2.759859989973e-01   
296     8.251103429522e-03   5.000000000000e+00   2.011821977608e-01   
297     8.251104604527e-03   5.000000000000e+00   1.678040540964e-01   
298     8.251105779532e-03   5.000000000000e+00   1.452932104179e-01   
299     8.251106737030e-03   5.000000000000e+00   1.327427192268e-01   
300     8.251107694528e-03   5.000000000000e+00   1.234092451624e-01   
301     8.251108652025e-03   5.000000000000e+00   1.161445267461e-01   
302     8.251109609523e-03   5.000000000000e+00   1.102722880733e-01   
303     8.251110567021e-03   5.000000000000e+00   1.053827061506e-01   
304     8.251112482017e-03   5.000000000000e+00   9.760767998364e-02   
305     8.251114397012e-03   5.000000000000e+00   9.158587760594e-02   
306     8.251116312008e-03   5.000000000000e+00   8.670739121510e-02   
307     8.251118227003e-03   5.000000000000e+00   8.262818872051e-02   
308     8.251122056995e-03   5.000000000000e+00   7.611039694076e-02   
309     8.251125886986e-03   5.000000000000e+00   7.102975247837e-02   
310     8.251129716977e-03   5.000000000000e+00   6.689856237165e-02   
311     8.251133546968e-03   5.000000000000e+00   6.343911618226e-02   
312     8.251141206950e-03   5.000000000000e+00   5.792937627388e-02   
313     8.251148866933e-03   5.000000000000e+00   5.365085142821e-02   
314     8.251156526915e-03   5.000000000000e+00   5.019396153232e-02   
315     8.251164186898e-03   5.000000000000e+00   4.732177258163e-02   
316     8.251171846880e-03   5.000000000000e+00   4.488520543860e-02   
317     8.251187166845e-03   5.000000000000e+00   4.098749815714e-02   
318     8.251202486809e-03   5.000000000000e+00   3.794860292367e-02   
319     8.251217806774e-03   5.000000000000e+00   3.550030250785e-02   
320     8.251233126739e-03   5.000000000000e+00   3.347959417301e-02   
321     8.251248446704e-03   5.000000000000e+00   3.178044785375e-02   
322     8.251279086633e-03   5.000000000000e+00   2.912742758638e-02   
323     8.251309726562e-03   5.000000000000e+00   2.709987230799e-02   
324     8.251340366492e-03   5.000000000000e+00   2.550097584210e-02   
325     8.251371006421e-03   5.000000000000e+00   2.421008601625e-02   
326     8.251401646351e-03   5.000000000000e+00   2.314855747944e-02   
327     8.251462926210e-03   5.000000000000e+00   2.157021173586e-02   
328     8.251524206069e-03   5.000000000000e+00   2.041003853447e-02   
329     8.251585485928e-03   5.000000000000e+00   1.953142677479e-02   
330     8.251646765787e-03   5.000000000000e+00   1.885119802600e-02   
331     8.251769325504e-03   5.000000000000e+00   1.794425255240e-02   
332     8.251891885222e-03   5.000000000000e+00   1.733890866936e-02   
333     8.252014444940e-03   5.000000000000e+00   1.692349886101e-02   
334     8.252137004658e-03   5.000000000000e+00   1.663301883582e-02   
335     8.252382124094e-03   5.000000000000e+00   1.631092447352e-02   
336     8.252627243529e-03   5.000000000000e+00   1.613112042696e-02   
337     8.253117482401e-03   5.000000000000e+00   1.598831833405e-02   
338     8.253607721272e-03   5.000000000000e+00   1.593113882707e-02   
339     8.254588199015e-03   5.000000000000e+00   1.590218563778e-02   
340     8.256549154501e-03   5.000000000000e+00   1.589358658815e-02   
341     8.260471065472e-03   5.000000000000e+00   1.589240503218e-02   
342     8.268314887415e-03   5.000000000000e+00   1.589232145115e-02   
343     8.284002531300e-03   5.000000000000e+00   1.589231807626e-02   
344     8.315377819070e-03   5.000000000000e+00   1.589231800423e-02   
345     8.378128394611e-03   5.000000000000e+00   1.589231800346e-02   
346     8.503629545692e-03   5.000000000000e+00   1.589231800346e-02   
347     8.754631847855e-03   5.000000000000e+00   1.589231800346e-02   
348     9.054631847855e-03   5.000000000000e+00   1.589231800346e-02   
349     9.354631847855e-03   5.000000000000e+00   1.589231800346e-02   
350     9.654631847855e-03   5.000000000000e+00   1.589231800346e-02   
351     9.954631847855e-03   5.000000000000e+00   1.589231800346e-02   
352     1.025463184785e-02   5.000000000000e+00   1.589231800346e-02   
353     1.055463184785e-02   5.000000000000e+00   1.589231800346e-02   
354     1.085463184785e-02   5.000000000000e+00   1.589231800346e-02   
355     1.100100000000e-02   5.000000000000e+00   1.589231800346e-02   
356     1.100100500000e-02   4.984999999997e+00   1.589231799939e-02   
357     1.100101500000e-02   4.954999999998e+00   1.589231799788e-02   
358     1.100103500000e-02   4.894999999998e+00   1.589231799926e-02   
359     1.100105500000e-02   4.834999999998e+00   1.589231801035e-02   
360     1.100106291306e-02   4.811260806060e+00   1.589231803118e-02   
361     1.100107082613e-02   4.787521612121e+00   1.589231806668e-02   
362     1.100107729807e-02   4.768105781620e+00   1.589231811153e-02   
363     1.100108377002e-02   4.748689951120e+00   1.589231816717e-02   
364     1.100109024196e-02   4.729274120619e+00   1.589231823917e-02   
365     1.100109604758e-02   4.711857272364e+00   1.589231833722e-02   
366     1.100110185319e-02   4.694440424108e+00   1.589231848648e-02   
367     1.100110663655e-02   4.680090341674e+00   1.589231874294e-02   
368     1.100111052739e-02   4.668417840422e+00   1.589231919847e-02   
369     1.100111253815e-02   4.662385558992e+00   1.589231987206e-02   
370     1.100111454891e-02   4.656353277562e+00   1.589232107848e-02   
371     1.100111542720e-02   4.653718411726e+00   1.589232283867e-02   
372     1.100111600724e-02   4.651978277440e+00   1.589232514675e-02   
373     1.100111639987e-02   4.650800402626e+00   1.589232836509e-02   
374     1.100111665580e-02   4.650032611270e+00   1.589233278437e-02   
375     1.100111681949e-02   4.649541523553e+00   1.589233873261e-02   
376     1.100111692177e-02   4.649234688391e+00   1.589234658089e-02   
377     1.100111698447e-02   4.649046589839e+00   1.589235685454e-02   
378     1.100111702223e-02   4.648933317806e+00   1.589237041690e-02   
379     1.100111704466e-02   4.648866033368e+00   1.589238885867e-02   
380     1.100111705785e-02   4.648826451660e+00   1.589241505522e-02   
381     1.100111706560e-02   4.648803198958e+00   1.589245421879e-02   
382     1.100111707020e-02   4.648789397639e+00   1.589251538905e-02   
383     1.100111707302e-02   4.648780947856e+00   1.589261329295e-02   
384     1.100111707486e-02   4.648775412316e+00   1.589276791865e-02   
385     1.100111707671e-02   4.648769876775e+00   1.589305611190e-02   
386     1.100111707810e-02   4.648765699720e+00   1.589334196046e-02   
387     1.100111707949e-02   4.648761522666e+00   1.589354516417e-02   
388     1.100111708088e-02   4.648757345611e+00   1.589366683749e-02   
389     1.100111708278e-02   4.648751657489e+00   1.589365088388e-02   
390     1.100111708392e-02   4.648748241664e+00   1.589339154686e-02   
391     1.100111708484e-02   4.648745472780e+00   1.589308057161e-02   
392     1.100111708577e-02   4.648742703896e+00   1.589273305419e-02   
393     1.100111708669e-02   4.648739935012e+00   1.589236282950e-02   
394     1.100111708761e-02   4.648737166128e+00   1.589197689610e-02   
395     1.100111708853e-02   4.648734397244e+00   1.589157724718e-02   
396     1.100111709038e-02   4.648728859481e+00   1.589073302376e-02   
397     1.100111709223e-02   4.648723321718e+00   1.588982699541e-02   
398     1.100111709592e-02   4.648712246187e+00   1.588782714644e-02   
399     1.100111709961e-02   4.648701170656e+00   1.588563811668e-02   
400     1.100111710699e-02   4.648679019599e+00   1.588059913122e-02   
401     1.100111711438e-02   4.648656868542e+00   1.587491792065e-02   
402     1.100111712914e-02   4.648612566428e+00   1.586114025609e-02   
403     1.100111714391e-02   4.648568264314e+00   1.584501483352e-02   
404     1.100111717345e-02   4.648479660080e+00   1.580386777918e-02   
405     1.100111720298e-02   4.648391055847e+00   1.575421358200e-02   
406     1.100111726205e-02   4.648213847380e+00   1.562380445323e-02   
407     1.100111732112e-02   4.648036638914e+00   1.546477986099e-02   
408     1.100111743926e-02   4.647682221980e+00   1.504978314557e-02   
409     1.100111755740e-02   4.647327805047e+00   1.455119442083e-02   
410     1.100111762539e-02   4.647123843293e+00   1.423853635166e-02   
411     1.100111766339e-02   4.647009822813e+00   1.405622473683e-02   
412     1.100111768461e-02   4.646946173430e+00   1.395365703327e-02   
413     1.100111769627e-02   4.646911196664e+00   1.389990311720e-02   
414     1.100111770674e-02   4.646879778843e+00   1.385286478849e-02   
415     1.100111771721e-02   4.646848361021e+00   1.380669889241e-02   
416     1.100111772769e-02   4.646816943200e+00   1.376128690716e-02   
417     1.100111774863e-02   4.646754107557e+00   1.367309735380e-02   
418     1.100111776958e-02   4.646691271914e+00   1.358749561151e-02   
419     1.100111781147e-02   4.646565600628e+00   1.342588597027e-02   
420     1.100111785336e-02   4.646439929342e+00   1.327333483939e-02   
421     1.100111789525e-02   4.646314258056e+00   1.312935193405e-02   
422     1.100111797903e-02   4.646062915484e+00   1.287246330381e-02   
