Index        TIME        {V(2)+11000.0}     {V(3)+1.0}
4252    8.03354035e-07   1.25417735e+03   1.39715553e+00   
4253    8.03410970e-07   1.26138794e+03   1.40439494e+00   
4254    8.03467905e-07   1.26872304e+03   1.41172166e+00   
4255    8.03524840e-07   1.27618256e+03   1.41913481e+00   
4256    8.03581774e-07   1.28376640e+03   1.42663365e+00   
4257    8.03638709e-07   1.29147448e+03   1.43421694e+00   
4258    8.03695644e-07   1.29930668e+03   1.44188429e+00   
4259    8.03752579e-07   1.30726290e+03   1.44963510e+00   
4260    8.03809514e-07   1.31534305e+03   1.45746882e+00   
4261    8.03866449e-07   1.32354702e+03   1.46538499e+00   
4262    8.03923384e-07   1.33187471e+03   1.47338326e+00   
4263    8.03980319e-07   1.34032601e+03   1.48146319e+00   
4264    8.04037254e-07   1.34890080e+03   1.48962442e+00   
4265    8.04094189e-07   1.35759899e+03   1.49786659e+00   
4266    8.04151124e-07   1.36642046e+03   1.50618936e+00   
4267    8.04208059e-07   1.37536509e+03   1.51459288e+00   
4268    8.04264994e-07   1.38443277e+03   1.52307668e+00   
4269    8.04321929e-07   1.39362339e+03   1.53164052e+00   
4270    8.04378863e-07   1.40293682e+03   1.54028417e+00   
4271    8.04435798e-07   1.41237295e+03   1.54900736e+00   
4272    8.04492733e-07   1.42193167e+03   1.55781035e+00   
4273    8.04549668e-07   1.43161283e+03   1.56669274e+00   
4274    8.04606603e-07   1.44141633e+03   1.57565438e+00   
4275    8.04663538e-07   1.45134203e+03   1.58469507e+00   
4276    8.04720473e-07   1.46138981e+03   1.59381464e+00   
4277    8.04777408e-07   1.47155954e+03   1.60301325e+00   
4278    8.04834343e-07   1.48185109e+03   1.61229061e+00   
4279    8.04891278e-07   1.49226433e+03   1.62164659e+00   
4280    8.04948213e-07   1.50279912e+03   1.63108105e+00   
4281    8.05005148e-07   1.51345533e+03   1.64059384e+00   
4282    8.05062083e-07   1.52423283e+03   1.65018502e+00   
4283    8.05119017e-07   1.53513147e+03   1.65985438e+00   
4284    8.05175952e-07   1.54615112e+03   1.66960179e+00   
4285    8.05232887e-07   1.55729163e+03   1.67942713e+00   
4286    8.05289822e-07   1.56855287e+03   1.68933027e+00   
4287    8.05360991e-07   1.58279896e+03   1.70181850e+00   
4288    8.05432160e-07   1.59723317e+03   1.71442793e+00   
4289    8.05503328e-07   1.61185521e+03   1.72715835e+00   
4290    8.05574497e-07   1.62666479e+03   1.74000953e+00   
4291    8.05645666e-07   1.64166161e+03   1.75298123e+00   
4292    8.05716834e-07   1.65684538e+03   1.76607322e+00   
4293    8.05788003e-07   1.67221578e+03   1.77928530e+00   
4294    8.05859172e-07   1.68777252e+03   1.79261722e+00   
4295    8.06001509e-07   1.71944374e+03   1.81963952e+00   
4296    8.06143846e-07   1.75185650e+03   1.84713820e+00   
4297    8.06286183e-07   1.78500822e+03   1.87511123e+00   
4298    8.06428521e-07   1.81889625e+03   1.90355658e+00   
4299    8.06556624e-07   1.85002277e+03   1.92955970e+00   
4300    8.06684728e-07   1.88174149e+03   1.95594231e+00   
4301    8.06812832e-07   1.91405035e+03   1.98270292e+00   
4302    8.06940935e-07   1.94694725e+03   2.00983998e+00   
4303    8.07069039e-07   1.98043007e+03   2.03735172e+00   
4304    8.07197142e-07   2.01449664e+03   2.06523662e+00   
4305    8.07325246e-07   2.04914475e+03   2.09349300e+00   
4306    8.07453349e-07   2.08437216e+03   2.12211919e+00   
4307    8.07581453e-07   2.12017658e+03   2.15111349e+00   
4308    8.07709557e-07   2.15655570e+03   2.18047418e+00   
4309    8.07837660e-07   2.19350716e+03   2.21019949e+00   
4310    8.07965764e-07   2.23102856e+03   2.24028764e+00   
4311    8.08221971e-07   2.30777148e+03   2.30154542e+00   
4312    8.08478178e-07   2.38676459e+03   2.36423289e+00   
4313    8.08734385e-07   2.46798741e+03   2.42833507e+00   
4314    8.08990592e-07   2.55141890e+03   2.49383662e+00   
4315    8.09221179e-07   2.62837782e+03   2.55397133e+00   
4316    8.09451765e-07   2.70709210e+03   2.61521495e+00   
4317    8.09682352e-07   2.78754518e+03   2.67755547e+00   
4318    8.09912938e-07   2.86972012e+03   2.74098063e+00   
4319    8.10143525e-07   2.95359991e+03   2.80547835e+00   
4320    8.10374111e-07   3.03916680e+03   2.87103580e+00   
4321    8.10604698e-07   3.12640279e+03   2.93764012e+00   
4322    8.10835284e-07   3.21528951e+03   3.00527820e+00   
4323    8.11065871e-07   3.30580858e+03   3.07393691e+00   
4324    8.11296457e-07   3.39794083e+03   3.14360264e+00   
4325    8.11527043e-07   3.49166688e+03   3.21426166e+00   
4326    8.11757630e-07   3.58696701e+03   3.28590000e+00   
4327    8.11988216e-07   3.68382150e+03   3.35850369e+00   
4328    8.12218803e-07   3.78220984e+03   3.43205829e+00   
4329    8.12449389e-07   3.88211136e+03   3.50654924e+00   
4330    8.12679976e-07   3.98350501e+03   3.58196174e+00   
4331    8.12910562e-07   4.08636982e+03   3.65828108e+00   
4332    8.13141149e-07   4.19068402e+03   3.73549199e+00   
4333    8.13371735e-07   4.29642566e+03   3.81357914e+00   
4334    8.13602322e-07   4.40357249e+03   3.89252697e+00   
4335    8.13832908e-07   4.51210235e+03   3.97232004e+00   
4336    8.14063494e-07   4.62199225e+03   4.05294234e+00   
4337    8.14294081e-07   4.73321909e+03   4.13437782e+00   
4338    8.14524667e-07   4.84575944e+03   4.21661021e+00   
4339    8.14893606e-07   5.02849759e+03   4.34979905e+00   
4340    8.15262544e-07   5.21443998e+03   4.48491835e+00   
4341    8.15631482e-07   5.40348672e+03   4.62189914e+00   
4342    8.16000421e-07   5.59553622e+03   4.76067145e+00   
4343    8.16369359e-07   5.79048527e+03   4.90116430e+00   
4344    8.16738297e-07   5.98822933e+03   5.04330594e+00   
4345    8.17107236e-07   6.18866209e+03   5.18702356e+00   
4346    8.17476174e-07   6.39167586e+03   5.33224357e+00   
4347    8.17845112e-07   6.59716157e+03   5.47889153e+00   
4348    8.18214051e-07   6.80500878e+03   5.62689225e+00   
4349    8.18582989e-07   7.01510606e+03   5.77616989e+00   
4350    8.18951927e-07   7.22734042e+03   5.92664780e+00   
4351    8.19320866e-07   7.44159782e+03   6.07824869e+00   
4352    8.19689804e-07   7.65776309e+03   6.23089466e+00   
4353    8.20058742e-07   7.87572004e+03   6.38450723e+00   
4354    8.20427681e-07   8.09535201e+03   6.53900769e+00   
4355    8.20796619e-07   8.31654078e+03   6.69431645e+00   
4356    8.21165557e-07   8.53916748e+03   6.85035360e+00   
4357    8.21534496e-07   8.76311248e+03   7.00703885e+00   
4358    8.21903434e-07   8.98825538e+03   7.16429149e+00   
4359    8.22272372e-07   9.21447568e+03   7.32203086e+00   
4360    8.22641311e-07   9.44165160e+03   7.48017560e+00   
4361    8.23010249e-07   9.66966110e+03   7.63864425e+00   
4362    8.23379187e-07   9.89838163e+03   7.79735519e+00   
4363    8.23748125e-07   1.01276903e+04   7.95622663e+00   
4364    8.24117064e-07   1.03574642e+04   8.11517694e+00   
4365    8.24486002e-07   1.05875798e+04   8.27412412e+00   
4366    8.24854940e-07   1.08179134e+04   8.43298629e+00   
4367    8.25223879e-07   1.10483413e+04   8.59168159e+00   
4368    8.25592817e-07   1.12787397e+04   8.75012825e+00   
4369    8.25961755e-07   1.15089850e+04   8.90824473e+00   
4370    8.26330694e-07   1.17389534e+04   9.06594952e+00   
4371    8.26699632e-07   1.19685214e+04   9.22316139e+00   
4372    8.27068570e-07   1.21975656e+04   9.37979936e+00   
4373    8.27437509e-07   1.24259630e+04   9.53578275e+00   
4374    8.27806447e-07   1.26535911e+04   9.69103123e+00   
4375    8.28175385e-07   1.28803274e+04   9.84546488e+00   
4376    8.28544324e-07   1.31060503e+04   9.99900419e+00   
4377    8.28913262e-07   1.33306384e+04   1.01515701e+01   
4378    8.29282200e-07   1.35539711e+04   1.03030842e+01   
4379    8.29651139e-07   1.37759285e+04   1.04534684e+01   
4380    8.30020077e-07   1.39963913e+04   1.06026455e+01   
4381    8.30389015e-07   1.42152411e+04   1.07505386e+01   
4382    8.30757954e-07   1.44323604e+04   1.08970719e+01   
4383    8.31126892e-07   1.46476326e+04   1.10421700e+01   
4384    8.31864769e-07   1.50721732e+04   1.13277626e+01   
4385    8.32602645e-07   1.54879507e+04   1.16067300e+01   
4386    8.33340522e-07   1.58940714e+04   1.18784997e+01   
4387    8.34078399e-07   1.62896625e+04   1.21425146e+01   
4388    8.34816275e-07   1.66738743e+04   1.23982346e+01   
4389    8.35316470e-07   1.69274335e+04   1.25665996e+01   
4390    8.35816665e-07   1.71751338e+04   1.27307549e+01   
4391    8.36316859e-07   1.74167309e+04   1.28905471e+01   
4392    8.36817054e-07   1.76519871e+04   1.30458272e+01   
4393    8.37317249e-07   1.78806710e+04   1.31964511e+01   
4394    8.37817443e-07   1.81025521e+04   1.33422746e+01   
4395    8.38317638e-07   1.83174145e+04   1.34831645e+01   
4396    8.38817833e-07   1.85250464e+04   1.36189901e+01   
4397    8.39318027e-07   1.87252437e+04   1.37496263e+01   
4398    8.39818222e-07   1.89178097e+04   1.38749532e+01   
4399    8.40318417e-07   1.91025491e+04   1.39948512e+01   
4400    8.40818611e-07   1.92792827e+04   1.41092125e+01   
4401    8.41318806e-07   1.94478363e+04   1.42179328e+01   
4402    8.41819001e-07   1.96080442e+04   1.43209132e+01   
4403    8.42319195e-07   1.97597493e+04   1.44180610e+01   
4404    8.42819390e-07   1.99027967e+04   1.45092848e+01   
4405    8.43319585e-07   2.00370482e+04   1.45945048e+01   
4406    8.43819779e-07   2.01623716e+04   1.46736452e+01   
4407    8.44319974e-07   2.02786440e+04   1.47466365e+01   
4408    8.44820169e-07   2.03857515e+04   1.48134155e+01   
4409    8.45320363e-07   2.04835831e+04   1.48739204e+01   
4410    8.45820558e-07   2.05720453e+04   1.49281019e+01   
4411    8.46320753e-07   2.06510513e+04   1.49759148e+01   
4412    8.46820947e-07   2.07205239e+04   1.50173205e+01   
4413    8.47321142e-07   2.07803957e+04   1.50522870e+01   
4414    8.47821337e-07   2.08306016e+04   1.50807835e+01   
4415    8.48321531e-07   2.08710956e+04   1.51027924e+01   
4416    8.48821726e-07   2.09018384e+04   1.51183004e+01   
4417    8.49321921e-07   2.09228005e+04   1.51273007e+01   
4418    8.49822115e-07   2.09339625e+04   1.51297932e+01   
4419    8.50322310e-07   2.09353068e+04   1.51257789e+01   
4420    8.50822505e-07   2.09268362e+04   1.51152724e+01   
4421    8.51322699e-07   2.09085595e+04   1.50982924e+01   
4422    8.51822894e-07   2.08804957e+04   1.50748640e+01   
4423    8.52323089e-07   2.08426740e+04   1.50450193e+01   
4424    8.52823283e-07   2.07951249e+04   1.50087909e+01   
4425    8.53323478e-07   2.07378995e+04   1.49662252e+01   
4426    8.53823673e-07   2.06710547e+04   1.49173724e+01   
4427    8.54323867e-07   2.05946576e+04   1.48622891e+01   
4428    8.54824062e-07   2.05087849e+04   1.48010385e+01   
4429    8.55324257e-07   2.04135147e+04   1.47336842e+01   
4430    8.55824451e-07   2.03089451e+04   1.46603032e+01   
4431    8.56324646e-07   2.01951799e+04   1.45809760e+01   
4432    8.56824841e-07   2.00723323e+04   1.44957893e+01   
4433    8.57325035e-07   1.99405249e+04   1.44048358e+01   
4434    8.57825230e-07   1.97998813e+04   1.43082085e+01   
4435    8.58325425e-07   1.96505443e+04   1.42060132e+01   
4436    8.58825619e-07   1.94926618e+04   1.40983587e+01   
4437    8.59325814e-07   1.93263906e+04   1.39853596e+01   
4438    8.59826009e-07   1.91518962e+04   1.38671359e+01   
4439    8.60326203e-07   1.89693444e+04   1.37438078e+01   
4440    8.60826398e-07   1.87789193e+04   1.36155071e+01   
4441    8.61326593e-07   1.85808095e+04   1.34823684e+01   
4442    8.61826787e-07   1.83752114e+04   1.33445313e+01   
4443    8.62326982e-07   1.81623292e+04   1.32021402e+01   
4444    8.62827177e-07   1.79423669e+04   1.30553394e+01   
4445    8.63327371e-07   1.77155455e+04   1.29042835e+01   
4446    8.63827566e-07   1.74820893e+04   1.27491297e+01   
4447    8.64327761e-07   1.72422296e+04   1.25900390e+01   
4448    8.64827955e-07   1.69962045e+04   1.24271768e+01   
4449    8.65328150e-07   1.67442511e+04   1.22607077e+01   
4450    8.65828345e-07   1.64866216e+04   1.20908057e+01   
4451    8.66328539e-07   1.62235707e+04   1.19176463e+01   
4452    8.66828734e-07   1.59553590e+04   1.17414082e+01   
4453    8.67328929e-07   1.56822521e+04   1.15622735e+01   
4454    8.67829123e-07   1.54045149e+04   1.13804235e+01   
4455    8.68329318e-07   1.51224244e+04   1.11960467e+01   
4456    8.68829513e-07   1.48362595e+04   1.10093329e+01   
4457    8.69329707e-07   1.45463033e+04   1.08204741e+01   
4458    8.69829902e-07   1.42528430e+04   1.06296647e+01   
4459    8.70330097e-07   1.39561642e+04   1.04370977e+01   
4460    8.70830291e-07   1.36565622e+04   1.02429723e+01   
4461    8.71330486e-07   1.33543331e+04   1.00474874e+01   
4462    8.71830681e-07   1.30497758e+04   9.85084362e+00   
4463    8.72330875e-07   1.27431915e+04   9.65324279e+00   
4464    8.72831070e-07   1.24348799e+04   9.45488537e+00   
4465    8.73331265e-07   1.21251471e+04   9.25597554e+00   
4466    8.73831459e-07   1.18142992e+04   9.05671704e+00   
4467    8.74331654e-07   1.15026435e+04   8.85731398e+00   
4468    8.74831849e-07   1.11904880e+04   8.65797068e+00   
4469    8.75243456e-07   1.09334583e+04   8.49412030e+00   
4470    8.75655063e-07   1.06764703e+04   8.33056181e+00   
4471    8.76066670e-07   1.04196959e+04   8.16740859e+00   
4472    8.76478277e-07   1.01633069e+04   8.00477378e+00   
4473    8.76889884e-07   9.90747484e+03   7.84277017e+00   
4474    8.77301491e-07   9.65236968e+03   7.68150950e+00   
4475    8.77713098e-07   9.39816254e+03   7.52110381e+00   
4476    8.78124705e-07   9.14502333e+03   7.36166428e+00   
4477    8.78536312e-07   8.89312123e+03   7.20330139e+00   
4478    8.78947919e-07   8.64262459e+03   7.04612491e+00   
4479    8.79359526e-07   8.39370105e+03   6.89024407e+00   
4480    8.79771133e-07   8.14651687e+03   6.73576688e+00   
4481    8.80182740e-07   7.90123728e+03   6.58280050e+00   
4482    8.80594347e-07   7.65802618e+03   6.43145106e+00   
4483    8.81005954e-07   7.41704609e+03   6.28182361e+00   
4484    8.81417561e-07   7.17845854e+03   6.13402244e+00   
4485    8.81829168e-07   6.94242282e+03   5.98815006e+00   
4486    8.82240775e-07   6.70909671e+03   5.84430790e+00   
4487    8.82652382e-07   6.47863621e+03   5.70259598e+00   
4488    8.83063989e-07   6.25119534e+03   5.56311288e+00   
4489    8.83475596e-07   6.02692648e+03   5.42595605e+00   
4490    8.83887203e-07   5.80597941e+03   5.29122089e+00   
4491    8.84298810e-07   5.58850181e+03   5.15900131e+00   
4492    8.84710417e-07   5.37463902e+03   5.02938951e+00   
4493    8.85122024e-07   5.16453391e+03   4.90247591e+00   
4494    8.85533631e-07   4.95832756e+03   4.77834973e+00   
4495    8.85945238e-07   4.75615747e+03   4.65709746e+00   
4496    8.86356845e-07   4.55815870e+03   4.53880396e+00   
4497    8.86768452e-07   4.36446350e+03   4.42355204e+00   
4498    8.87180059e-07   4.17520112e+03   4.31142240e+00   
4499    8.87591666e-07   3.99049918e+03   4.20249462e+00   
4500    8.88003273e-07   3.81048050e+03   4.09684485e+00   
4501    8.88414880e-07   3.63526532e+03   3.99454745e+00   
4502    8.88826487e-07   3.46497058e+03   3.89567448e+00   
4503    8.89238094e-07   3.29970985e+03   3.80029563e+00   
4504    8.89649701e-07   3.13959498e+03   3.70847941e+00   
4505    8.90061308e-07   2.98473218e+03   3.62029042e+00   
4506    8.90472915e-07   2.83522486e+03   3.53579129e+00   
4507    8.90884522e-07   2.69117279e+03   3.45504216e+00   
4508    8.91296129e-07   2.55267196e+03   3.37810056e+00   
4509    8.91666575e-07   2.43284531e+03   3.31215494e+00   
4510    8.92037021e-07   2.31765550e+03   3.24937680e+00   
4511    8.92407468e-07   2.20716480e+03   3.18980277e+00   
4512    8.92777914e-07   2.10143286e+03   3.13346766e+00   
4513    8.93148360e-07   2.00051669e+03   3.08040449e+00   
4514    8.93278915e-07   1.96610999e+03   3.06248643e+00   
4515    8.93409471e-07   1.93231084e+03   3.04497934e+00   
4516    8.93540026e-07   1.89912156e+03   3.02788443e+00   
4517    8.93670581e-07   1.86654442e+03   3.01120291e+00   
4518    8.93695209e-07   1.86046770e+03   3.00810155e+00   
4519    8.93719837e-07   1.85441284e+03   3.00501482e+00   
4520    8.93744465e-07   1.84837985e+03   3.00194273e+00   
4521    8.93769093e-07   1.84236874e+03   2.99888528e+00   
4522    8.93818350e-07   1.83041221e+03   2.99281096e+00   
4523    8.93867606e-07   1.81854337e+03   2.98679214e+00   
4524    8.93916862e-07   1.80676230e+03   2.98082817e+00   
4525    8.93966118e-07   1.79506912e+03   2.97491832e+00   
4526    8.94013329e-07   1.78394415e+03   2.96929843e+00   
4527    8.94060539e-07   1.77290015e+03   2.96372208e+00   
4528    8.94107750e-07   1.76193723e+03   2.95818691e+00   
4529    8.94154961e-07   1.75105552e+03   2.95269034e+00   
4530    8.94202172e-07   1.74025505e+03   2.94721580e+00   
4531    8.94249383e-07   1.72953596e+03   2.94176166e+00   
4532    8.94296593e-07   1.71889833e+03   2.93632010e+00   
4533    8.94343804e-07   1.70834225e+03   2.93088244e+00   
4534    8.94380936e-07   1.70009719e+03   2.92658210e+00   
4535    8.94418067e-07   1.69190264e+03   2.92225935e+00   
4536    8.94455199e-07   1.68375866e+03   2.91790486e+00   
4537    8.94492330e-07   1.67566527e+03   2.91350855e+00   
4538    8.94524433e-07   1.66870867e+03   2.90963613e+00   
4539    8.94556536e-07   1.66178992e+03   2.90569606e+00   
4540    8.94588639e-07   1.65490902e+03   2.90167456e+00   
4541    8.94620742e-07   1.64806598e+03   2.89755680e+00   
4542    8.94649293e-07   1.64201187e+03   2.89377196e+00   
4543    8.94677844e-07   1.63598772e+03   2.88986528e+00   
4544    8.94706395e-07   1.62999350e+03   2.88581799e+00   
4545    8.94734946e-07   1.62402923e+03   2.88160998e+00   
4546    8.94763497e-07   1.61809488e+03   2.87719473e+00   
4547    8.94792048e-07   1.61219045e+03   2.87255362e+00   
4548    8.94820599e-07   1.60631592e+03   2.86765558e+00   
4549    8.94849150e-07   1.60047129e+03   2.86246733e+00   
4550    8.94874846e-07   1.59523666e+03   2.85751384e+00   
4551    8.94900542e-07   1.59002621e+03   2.85226396e+00   
4552    8.94926238e-07   1.58483992e+03   2.84668720e+00   
4553    8.94951934e-07   1.57967778e+03   2.84075142e+00   
4554    8.94977630e-07   1.57453978e+03   2.83443821e+00   
4555    8.95003326e-07   1.56942589e+03   2.82770975e+00   
4556    8.95029022e-07   1.56433610e+03   2.82053338e+00   
4557    8.95054718e-07   1.55927038e+03   2.81287534e+00   
4558    8.95074750e-07   1.55533794e+03   2.80657682e+00   
4559    8.95094782e-07   1.55142013e+03   2.79996658e+00   
4560    8.95114815e-07   1.54751694e+03   2.79303263e+00   
4561    8.95134847e-07   1.54362837e+03   2.78576315e+00   
4562    8.95152629e-07   1.54018884e+03   2.77904847e+00   
4563    8.95170411e-07   1.53676084e+03   2.77207300e+00   
4564    8.95188193e-07   1.53334438e+03   2.76483484e+00   
4565    8.95205975e-07   1.52993945e+03   2.75733281e+00   
4566    8.95223757e-07   1.52654607e+03   2.74958235e+00   
4567    8.95241539e-07   1.52316425e+03   2.74158107e+00   
4568    8.95259321e-07   1.51979400e+03   2.73333437e+00   
4569    8.95277103e-07   1.51643532e+03   2.72484894e+00   
4570    8.95294885e-07   1.51308823e+03   2.71613086e+00   
4571    8.95312668e-07   1.50975275e+03   2.70718965e+00   
4572    8.95330450e-07   1.50642887e+03   2.69803527e+00   
4573    8.95348232e-07   1.50311663e+03   2.68867889e+00   
4574    8.95366014e-07   1.49981603e+03   2.67912409e+00   
4575    8.95383796e-07   1.49652708e+03   2.66938560e+00   
4576    8.95401578e-07   1.49324981e+03   2.65947551e+00   
4577    8.95419360e-07   1.48998423e+03   2.64940674e+00   
4578    8.95437142e-07   1.48673034e+03   2.63918205e+00   
4579    8.95454924e-07   1.48348817e+03   2.62881748e+00   
4580    8.95472706e-07   1.48025774e+03   2.61832512e+00   
4581    8.95490488e-07   1.47703905e+03   2.60771743e+00   
4582    8.95506492e-07   1.47415229e+03   2.59807412e+00   
4583    8.95522496e-07   1.47127506e+03   2.58835083e+00   
4584    8.95538500e-07   1.46840738e+03   2.57855533e+00   
4585    8.95554504e-07   1.46554926e+03   2.56869539e+00   
4586    8.95570508e-07   1.46270070e+03   2.55877267e+00   
4587    8.95586512e-07   1.45986171e+03   2.54879589e+00   
4588    8.95602516e-07   1.45703231e+03   2.53877105e+00   
4589    8.95618519e-07   1.45421250e+03   2.52870393e+00   
4590    8.95634523e-07   1.45140229e+03   2.51859857e+00   
4591    8.95650527e-07   1.44860168e+03   2.50846050e+00   
4592    8.95666531e-07   1.44581069e+03   2.49829435e+00   
4593    8.95682535e-07   1.44302933e+03   2.48810450e+00   
4594    8.95698539e-07   1.44025759e+03   2.47789527e+00   
4595    8.95714543e-07   1.43749549e+03   2.46767042e+00   
4596    8.95730547e-07   1.43474302e+03   2.45743351e+00   
4597    8.95746551e-07   1.43200021e+03   2.44718786e+00   
4598    8.95765391e-07   1.42878363e+03   2.43512015e+00   
4599    8.95784231e-07   1.42558044e+03   2.42304996e+00   
4600    8.95803072e-07   1.42239065e+03   2.41098164e+00   
4601    8.95821912e-07   1.41921426e+03   2.39891905e+00   
4602    8.95840753e-07   1.41605129e+03   2.38686693e+00   
4603    8.95859593e-07   1.41290174e+03   2.37482810e+00   
4604    8.95878434e-07   1.40976563e+03   2.36280547e+00   
4605    8.95897274e-07   1.40664294e+03   2.35080159e+00   
4606    8.95916114e-07   1.40353371e+03   2.33882060e+00   
4607    8.95934955e-07   1.40043792e+03   2.32686399e+00   
4608    8.95953795e-07   1.39735560e+03   2.31493373e+00   
4609    8.95972636e-07   1.39428673e+03   2.30303146e+00   
4610    8.95991476e-07   1.39123134e+03   2.29116057e+00   
4611    8.96010317e-07   1.38818942e+03   2.27932182e+00   
4612    8.96029157e-07   1.38516099e+03   2.26751655e+00   
4613    8.96047997e-07   1.38214604e+03   2.25574587e+00   
4614    8.96066838e-07   1.37914459e+03   2.24401231e+00   
4615    8.96085678e-07   1.37615663e+03   2.23231632e+00   
4616    8.96104519e-07   1.37318218e+03   2.22065882e+00   
4617    8.96123359e-07   1.37022124e+03   2.20904059e+00   
4618    8.96142200e-07   1.36727381e+03   2.19746340e+00   
4619    8.96161040e-07   1.36433990e+03   2.18592756e+00   
4620    8.96179880e-07   1.36141952e+03   2.17443370e+00   
4621    8.96198721e-07   1.35851266e+03   2.16298236e+00   
4622    8.96228865e-07   1.35388984e+03   2.14475082e+00   
4623    8.96259010e-07   1.34930168e+03   2.12663220e+00   
4624    8.96289155e-07   1.34474821e+03   2.10862826e+00   
4625    8.96319300e-07   1.34022943e+03   2.09074051e+00   
4626    8.96349444e-07   1.33574537e+03   2.07297029e+00   
4627    8.96372091e-07   1.33239953e+03   2.05969990e+00   
4628    8.96394737e-07   1.32907331e+03   2.04649761e+00   
4629    8.96417384e-07   1.32576670e+03   2.03336381e+00   
4630    8.96440030e-07   1.32247972e+03   2.02029885e+00   
4631    8.96462676e-07   1.31921237e+03   2.00730361e+00   
4632    8.96485323e-07   1.31596466e+03   1.99437813e+00   
4633    8.96507969e-07   1.31273660e+03   1.98152265e+00   
4634    8.96530616e-07   1.30952819e+03   1.96873735e+00   
4635    8.96553262e-07   1.30633944e+03   1.95602243e+00   
4636    8.96575909e-07   1.30317035e+03   1.94337792e+00   
4637    8.96598555e-07   1.30002094e+03   1.93080387e+00   
4638    8.96621202e-07   1.29689121e+03   1.91830022e+00   
4639    8.96664338e-07   1.29098420e+03   1.89467910e+00   
4640    8.96707475e-07   1.28514865e+03   1.87131494e+00   
4641    8.96750612e-07   1.27938462e+03   1.84820837e+00   
4642    8.96789435e-07   1.27425816e+03   1.82763354e+00   
4643    8.96828258e-07   1.26918970e+03   1.80726860e+00   
4644    8.96867081e-07   1.26417926e+03   1.78711410e+00   
4645    8.96914088e-07   1.25819028e+03   1.76299169e+00   
4646    8.96961095e-07   1.25228647e+03   1.73917789e+00   
4647    8.97008102e-07   1.24646786e+03   1.71567320e+00   
4648    8.97055110e-07   1.24073451e+03   1.69247695e+00   
4649    8.97102117e-07   1.23508648e+03   1.66958977e+00   
4650    8.97149124e-07   1.22952380e+03   1.64701189e+00   
4651    8.97196131e-07   1.22404653e+03   1.62474258e+00   
4652    8.97243138e-07   1.21865471e+03   1.60278219e+00   
4653    8.97290145e-07   1.21334840e+03   1.58113076e+00   
4654    8.97337152e-07   1.20812764e+03   1.55978774e+00   
4655    8.97384160e-07   1.20299246e+03   1.53875324e+00   
4656    8.97431167e-07   1.19794293e+03   1.51802714e+00   
4657    8.97478174e-07   1.19297908e+03   1.49760903e+00   
4658    8.97525181e-07   1.18810095e+03   1.47749884e+00   
4659    8.97572188e-07   1.18330859e+03   1.45769641e+00   
4660    8.97642699e-07   1.17628096e+03   1.42856908e+00   
4661    8.97713210e-07   1.16944653e+03   1.40013266e+00   
4662    8.97783720e-07   1.16280544e+03   1.37238620e+00   
4663    8.97854231e-07   1.15635782e+03   1.34532868e+00   
4664    8.97916183e-07   1.15085261e+03   1.32212338e+00   
4665    8.97978135e-07   1.14549693e+03   1.29944842e+00   
4666    8.98040087e-07   1.14029085e+03   1.27730301e+00   
4667    8.98102039e-07   1.13523447e+03   1.25568632e+00   
4668    8.98159177e-07   1.13070366e+03   1.23622184e+00   
4669    8.98216316e-07   1.12630032e+03   1.21720881e+00   
4670    8.98273455e-07   1.12202451e+03   1.19864715e+00   
4671    8.98310055e-07   1.11935273e+03   1.18700383e+00   
4672    8.98346654e-07   1.11673332e+03   1.17555047e+00   
4673    8.98383253e-07   1.11416628e+03   1.16428781e+00   
4674    8.98409701e-07   1.11234389e+03   1.15627903e+00   
4675    8.98436149e-07   1.11054886e+03   1.14837691e+00   
4676    8.98462596e-07   1.10878121e+03   1.14058281e+00   
4677    8.98482050e-07   1.10749850e+03   1.13492827e+00   
4678    8.98501503e-07   1.10623061e+03   1.12933879e+00   
4679    8.98520957e-07   1.10497754e+03   1.12381588e+00   
4680    8.98536588e-07   1.10398142e+03   1.11943352e+00   
4681    8.98552220e-07   1.10299489e+03   1.11510002e+00   
4682    8.98567851e-07   1.10201793e+03   1.11081697e+00   
4683    8.98581407e-07   1.10117845e+03   1.10714891e+00   
4684    8.98594963e-07   1.10034618e+03   1.10352411e+00   
4685    8.98608519e-07   1.09952112e+03   1.09994427e+00   
4686    8.98622075e-07   1.09870329e+03   1.09641479e+00   
4687    8.98635631e-07   1.09789268e+03   1.09293674e+00   
4688    8.98649187e-07   1.09708930e+03   1.08951255e+00   
4689    8.98661388e-07   1.09637243e+03   1.08648150e+00   
4690    8.98673588e-07   1.09566143e+03   1.08349990e+00   
4691    8.98685789e-07   1.09495629e+03   1.08057001e+00   
4692    8.98696769e-07   1.09432669e+03   1.07798117e+00   
4693    8.98707750e-07   1.09370183e+03   1.07543922e+00   
4694    8.98718730e-07   1.09308174e+03   1.07294614e+00   
4695    8.98729710e-07   1.09246640e+03   1.07050520e+00   
4696    8.98740691e-07   1.09185582e+03   1.06811819e+00   
4697    8.98751671e-07   1.09125002e+03   1.06578736e+00   
4698    8.98762652e-07   1.09064897e+03   1.06351512e+00   
4699    8.98773632e-07   1.09005270e+03   1.06130369e+00   
4700    8.98784612e-07   1.08946120e+03   1.05915537e+00   
4701    8.98795593e-07   1.08887448e+03   1.05707146e+00   
