Index       TIME            V(OUT25)          V(OUT50)     
479      4.27169659e-09    1.49999979e+00    1.49999953e+00
480      4.27529850e-09    1.49999980e+00    1.49999953e+00
481      4.27890042e-09    1.49999981e+00    1.49999954e+00
482      4.28250233e-09    1.49999981e+00    1.49999956e+00
483      4.28610424e-09    1.49999981e+00    1.49999958e+00
484      4.28970615e-09    1.49999982e+00    1.49999958e+00
485      4.29330806e-09    1.49999982e+00    1.49999958e+00
486      4.29690997e-09    1.49999982e+00    1.49999958e+00
487      4.30051188e-09    1.49999983e+00    1.49999962e+00
488      4.30411379e-09    1.49999983e+00    1.49999963e+00
489      4.30771570e-09    1.49999983e+00    1.49999954e+00
490      4.31095742e-09    1.49999983e+00    1.49999946e+00
491      4.31387497e-09    1.49999983e+00    1.49999964e+00
492      4.31679252e-09    1.49999983e+00    1.49999982e+00
493      4.31971007e-09    1.49999983e+00    1.49999989e+00
494      4.32059464e-09    1.49999983e+00    1.49999991e+00
495      4.32147921e-09    1.49999984e+00    1.49999993e+00
496      4.32324835e-09    1.49999984e+00    1.49999997e+00
497      4.32678663e-09    1.49999984e+00    1.49999990e+00
498      4.33032492e-09    1.49999984e+00    1.49999978e+00
499      4.33386320e-09    1.49999984e+00    1.49999970e+00
500      4.33740149e-09    1.49999984e+00    1.49999969e+00
501      4.34093977e-09    1.49999984e+00    1.49999988e+00
502      4.34447805e-09    1.49999984e+00    1.49999960e+00
503      4.34801634e-09    1.49999984e+00    1.49999931e+00
504      4.35155462e-09    1.49999984e+00    1.49999893e+00
505      4.35509290e-09    1.49999984e+00    1.49999923e+00
506      4.35863119e-09    1.49999984e+00    1.49999958e+00
507      4.36216947e-09    1.49999984e+00    1.49999748e+00
508      4.36535393e-09    1.49999984e+00    1.49999349e+00
509      4.36821994e-09    1.49999984e+00    1.49999479e+00
510      4.37108595e-09    1.49999984e+00    1.49999864e+00
511      4.37395196e-09    1.49999984e+00    1.50000219e+00
512      4.37487248e-09    1.49999984e+00    1.50000314e+00
513      4.37671353e-09    1.49999984e+00    1.50000575e+00
514      4.37855458e-09    1.49999984e+00    1.50000831e+00
515      4.38039563e-09    1.49999984e+00    1.50000977e+00
516      4.38407773e-09    1.49999984e+00    1.50001092e+00
517      4.38775984e-09    1.49999984e+00    1.50001111e+00
518      4.39144194e-09    1.49999984e+00    1.50001096e+00
519      4.39512404e-09    1.49999984e+00    1.50001758e+00
520      4.39880614e-09    1.49999984e+00    1.50001559e+00
521      4.40248824e-09    1.49999984e+00    1.50000822e+00
522      4.40617034e-09    1.49999984e+00    1.49999315e+00
523      4.40985244e-09    1.49999984e+00    1.49998863e+00
524      4.41353454e-09    1.49999984e+00    1.49999167e+00
525      4.41721665e-09    1.49999984e+00    1.49993176e+00
526      4.42053054e-09    1.49999984e+00    1.49979297e+00
527      4.42351304e-09    1.49999984e+00    1.49975526e+00
528      4.42649554e-09    1.49999984e+00    1.49979270e+00
529      4.42947804e-09    1.49999984e+00    1.49986037e+00
530      4.43037414e-09    1.49999984e+00    1.49988830e+00
531      4.43216634e-09    1.49999984e+00    1.49996917e+00
532      4.43395855e-09    1.49999984e+00    1.50006087e+00
533      4.43575075e-09    1.49999984e+00    1.50014630e+00
534      4.43933515e-09    1.49999984e+00    1.50031438e+00
535      4.44291955e-09    1.49999984e+00    1.50049105e+00
536      4.44650395e-09    1.49999984e+00    1.50067908e+00
537      4.45008835e-09    1.49999984e+00    1.50106240e+00
538      4.45367275e-09    1.49999984e+00    1.50133678e+00
539      4.45725716e-09    1.49999984e+00    1.50147513e+00
540      4.46084156e-09    1.49999984e+00    1.50133523e+00
541      4.46442596e-09    1.49999984e+00    1.50122132e+00
542      4.46801036e-09    1.49999984e+00    1.50130573e+00
543      4.47159476e-09    1.49999984e+00    1.50012563e+00
544      4.47517917e-09    1.49999984e+00    1.49570738e+00
545      4.47831707e-09    1.49999984e+00    1.49191723e+00
546      4.48145498e-09    1.49999984e+00    1.48954343e+00
547      4.48459289e-09    1.49999984e+00    1.48824526e+00
548      4.48549416e-09    1.49999984e+00    1.48820887e+00
549      4.48729671e-09    1.49999984e+00    1.48889720e+00
550      4.48909926e-09    1.49999984e+00    1.49031761e+00
551      4.49270436e-09    1.49999984e+00    1.49473488e+00
552      4.49630946e-09    1.49999984e+00    1.50176909e+00
553      4.49991456e-09    1.49999984e+00    1.51194477e+00
554      4.50351966e-09    1.49999984e+00    1.52824116e+00
555      4.50712476e-09    1.49999984e+00    1.55183853e+00
556      4.51072986e-09    1.49999984e+00    1.57788503e+00
557      4.51433496e-09    1.49999984e+00    1.60369581e+00
558      4.51794006e-09    1.49999984e+00    1.62714612e+00
559      4.52154516e-09    1.49999984e+00    1.65663855e+00
560      4.52515026e-09    1.49999984e+00    1.67761516e+00
561      4.52875536e-09    1.49999984e+00    1.62392660e+00
562      4.53199996e-09    1.49999984e+00    1.49168110e+00
563      4.53524455e-09    1.49999984e+00    1.33993245e+00
564      4.53848914e-09    1.49999984e+00    1.18008628e+00
565      4.54173373e-09    1.49999984e+00    1.03571537e+00
566      4.54497832e-09    1.49999984e+00    9.31448493e-01
567      4.54822291e-09    1.49999984e+00    8.37232116e-01
568      4.55146750e-09    1.49999984e+00    7.47539938e-01
569      4.55471209e-09    1.49999984e+00    6.63277978e-01
570      4.55795668e-09    1.49999984e+00    5.82330100e-01
571      4.56120127e-09    1.49999984e+00    5.00745536e-01
572      4.56444586e-09    1.49999984e+00    4.26890061e-01
573      4.56769045e-09    1.49999984e+00    3.65666526e-01
574      4.57093504e-09    1.49999984e+00    3.15330757e-01
575      4.57417963e-09    1.49999984e+00    2.73489152e-01
576      4.57742422e-09    1.49999984e+00    2.38424236e-01
577      4.58066881e-09    1.49999984e+00    2.09103089e-01
578      4.58715799e-09    1.49999984e+00    1.64070465e-01
579      4.58798277e-09    1.49999984e+00    1.59887703e-01
580      4.58880754e-09    1.49999984e+00    1.56239769e-01
581      4.59045710e-09    1.49999984e+00    1.50839302e-01
582      4.59210665e-09    1.49999984e+00    1.47041731e-01
583      4.59375620e-09    1.49999984e+00    1.44066681e-01
584      4.59540576e-09    1.49999984e+00    1.41320122e-01
585      4.59870486e-09    1.49999984e+00    1.35197547e-01
586      4.59958244e-09    1.49999984e+00    1.33222082e-01
587      4.60046002e-09    1.49999984e+00    1.31318017e-01
588      4.60221518e-09    1.49999984e+00    1.27395981e-01
589      4.60397034e-09    1.49999984e+00    1.23164028e-01
590      4.60748065e-09    1.49999984e+00    1.13856020e-01
591      4.61099097e-09    1.49999984e+00    1.03851622e-01
592      4.61450129e-09    1.49999984e+00    9.37155134e-02
593      4.61801160e-09    1.49999984e+00    8.36382030e-02
594      4.62152192e-09    1.49999984e+00    7.40532619e-02
595      4.62503223e-09    1.49999984e+00    6.53467724e-02
596      4.62854255e-09    1.49999984e+00    5.75476580e-02
597      4.63205287e-09    1.49999984e+00    5.06616213e-02
598      4.63556318e-09    1.49999984e+00    4.46222711e-02
599      4.63907350e-09    1.49999984e+00    3.93308589e-02
600      4.64223278e-09    1.49999984e+00    3.51964457e-02
601      4.64507614e-09    1.49999984e+00    3.17349660e-02
602      4.64791950e-09    1.49999984e+00    2.84776601e-02
603      4.65076285e-09    1.49999984e+00    2.54826780e-02
604      4.65644956e-09    1.49999984e+00    2.03597945e-02
605      4.66102751e-09    1.49999984e+00    1.69917268e-02
606      4.66560545e-09    1.49999984e+00    1.41850736e-02
607      4.67018339e-09    1.49999984e+00    1.18626011e-02
608      4.67476133e-09    1.49999984e+00    9.93760008e-03
609      4.67888148e-09    1.49999984e+00    8.49887140e-03
610      4.68300163e-09    1.49999984e+00    7.28706526e-03
611      4.68712177e-09    1.49999984e+00    6.26189309e-03
612      4.69124192e-09    1.49999984e+00    5.38947724e-03
613      4.69536207e-09    1.49999984e+00    4.64292916e-03
614      4.69890514e-09    1.49999984e+00    4.08454475e-03
615      4.70209391e-09    1.49999984e+00    3.62859874e-03
616      4.70528267e-09    1.49999984e+00    3.22121368e-03
617      4.70634727e-09    1.49999984e+00    3.09850676e-03
618      4.70847646e-09    1.49999984e+00    2.86337266e-03
619      4.71060566e-09    1.49999984e+00    2.64734565e-03
620      4.71273486e-09    1.49999984e+00    2.44790313e-03
621      4.71699325e-09    1.49999984e+00    2.09294357e-03
622      4.72125164e-09    1.49999984e+00    1.79017547e-03
623      4.72551004e-09    1.49999984e+00    1.53137473e-03
624      4.72976843e-09    1.49999984e+00    1.30956793e-03
625      4.73402682e-09    1.49999984e+00    1.11969544e-03
626      4.73828522e-09    1.49999984e+00    9.56705988e-04
627      4.74254361e-09    1.49999984e+00    8.16694967e-04
628      4.74680200e-09    1.49999984e+00    6.96392776e-04
629      4.75106040e-09    1.49999984e+00    5.93213812e-04
630      4.75450260e-09    1.49999984e+00    5.19090300e-04
631      4.75794481e-09    1.49999984e+00    4.53170891e-04
632      4.76138702e-09    1.49999984e+00    3.95778778e-04
633      4.76236934e-09    1.49999984e+00    3.81138238e-04
634      4.76433398e-09    1.49999984e+00    3.52999722e-04
635      4.76629862e-09    1.49999984e+00    3.26986070e-04
636      4.77022790e-09    1.49999984e+00    2.80565337e-04
637      4.77415719e-09    1.49999984e+00    2.41260456e-04
638      4.77808647e-09    1.49999984e+00    2.07524220e-04
639      4.78201575e-09    1.49999984e+00    1.78424775e-04
640      4.78594504e-09    1.49999984e+00    1.53391515e-04
641      4.78987432e-09    1.49999984e+00    1.31893377e-04
642      4.79380360e-09    1.49999984e+00    1.13443434e-04
643      4.79773288e-09    1.49999984e+00    9.76323811e-05
644      4.80166217e-09    1.49999984e+00    8.40931544e-05
645      4.80559145e-09    1.49999984e+00    7.25127441e-05
646      4.80893946e-09    1.49999984e+00    6.39795143e-05
647      4.81228747e-09    1.49999984e+00    5.65050005e-05
648      4.81563548e-09    1.49999984e+00    4.99824918e-05
649      4.81664183e-09    1.49999984e+00    4.82240548e-05
650      4.81865453e-09    1.49999984e+00    4.48495191e-05
651      4.82066724e-09    1.49999984e+00    4.17341617e-05
652      4.82267994e-09    1.49999984e+00    3.88553373e-05
653      4.82670534e-09    1.49999984e+00    3.37286423e-05
654      4.83073074e-09    1.49999984e+00    2.93502700e-05
655      4.83475614e-09    1.49999984e+00    2.56092039e-05
656      4.83878154e-09    1.49999984e+00    2.24115438e-05
657      4.84280694e-09    1.49999984e+00    1.96787365e-05
658      4.84683234e-09    1.49999984e+00    1.73416415e-05
659      4.85085774e-09    1.49999984e+00    1.53421466e-05
660      4.85488314e-09    1.49999984e+00    1.36309776e-05
661      4.85890854e-09    1.49999984e+00    1.21657402e-05
662      4.86253140e-09    1.49999984e+00    1.10279898e-05
663      4.86571222e-09    1.49999984e+00    1.01504994e-05
664      4.86889305e-09    1.49999984e+00    9.37387088e-06
665      4.87207387e-09    1.49999984e+00    8.68594856e-06
666      4.87525470e-09    1.49999984e+00    8.07567085e-06
667      4.87843552e-09    1.49999984e+00    7.53346305e-06
668      4.88479717e-09    1.49999984e+00    6.62053369e-06
669      4.89115882e-09    1.49999984e+00    5.89937544e-06
670      4.89688431e-09    1.49999984e+00    5.38027571e-06
671      4.90203724e-09    1.49999984e+00    4.99725907e-06
672      4.90719018e-09    1.49999984e+00    4.67873352e-06
673      4.91234311e-09    1.49999984e+00    4.41311035e-06
674      4.91309850e-09    1.49999984e+00    4.37721991e-06
675      4.91385389e-09    1.49999984e+00    4.34325479e-06
676      4.91536467e-09    1.49999984e+00    4.27786782e-06
677      4.91687545e-09    1.49999984e+00    4.21571429e-06
678      4.91838622e-09    1.49999984e+00    4.15662233e-06
679      4.92140778e-09    1.49999984e+00    4.04695617e-06
680      4.92442933e-09    1.49999984e+00    3.94771444e-06
681      4.93047244e-09    1.49999984e+00    3.77571919e-06
682      4.93535760e-09    1.49999984e+00    3.65882298e-06
683      4.94024276e-09    1.49999984e+00    3.55813975e-06
684      4.94512792e-09    1.49999984e+00    3.47103000e-06
685      4.95001308e-09    1.49999984e+00    3.39525554e-06
686      4.95440972e-09    1.49999984e+00    3.33521576e-06
687      4.95880636e-09    1.49999984e+00    3.28170856e-06
688      4.96320301e-09    1.49999984e+00    3.23378122e-06
689      4.96759965e-09    1.49999984e+00    3.19062854e-06
690      4.96834047e-09    1.49999984e+00    3.18265999e-06
691      4.96908129e-09    1.49999984e+00    3.17604898e-06
692      4.97056292e-09    1.49999984e+00    3.16312452e-06
693      4.97204455e-09    1.49999984e+00    3.15058215e-06
694      4.97352618e-09    1.49999984e+00    3.13840793e-06
695      4.97648945e-09    1.49999985e+00    3.11511317e-06
696      4.98241598e-09    1.49999985e+00    3.07234668e-06
697      4.98344288e-09    1.49999985e+00    3.06333946e-06
698      4.98446979e-09    1.49999985e+00    3.05682053e-06
699      4.98652360e-09    1.49999985e+00    3.04405034e-06
700      4.99063122e-09    1.49999984e+00    3.01958773e-06
701      4.99473884e-09    1.49999984e+00    2.99647384e-06
702      4.99884646e-09    1.49999984e+00    2.97464513e-06
703      5.00295408e-09    1.49999985e+00    2.95401395e-06
704      5.00706170e-09    1.49999983e+00    2.93448520e-06
705      5.01116932e-09    1.49999982e+00    2.91596442e-06
706      5.01527694e-09    1.49999983e+00    2.89836291e-06
707      5.01938456e-09    1.49999986e+00    2.88159930e-06
708      5.02349218e-09    1.49999977e+00    2.86560000e-06
709      5.02718904e-09    1.49999965e+00    2.85179302e-06
710      5.03038184e-09    1.49999985e+00    2.84028723e-06
711      5.03357464e-09    1.50000004e+00    2.82915180e-06
712      5.03676744e-09    1.50000010e+00    2.81836237e-06
713      5.03996024e-09    1.50000017e+00    2.80789748e-06
714      5.04315304e-09    1.50000009e+00    2.79773809e-06
715      5.04953864e-09    1.49999988e+00    2.77837071e-06
716      5.05592425e-09    1.49999992e+00    2.75996195e-06
717      5.06167129e-09    1.49999978e+00    2.74415076e-06
718      5.06684362e-09    1.49999919e+00    2.73051629e-06
719      5.07201596e-09    1.49999933e+00    2.71743878e-06
720      5.07718830e-09    1.49999891e+00    2.70488083e-06
721      5.07793928e-09    1.49999811e+00    2.70213576e-06
722      5.07869026e-09    1.49999702e+00    2.70045497e-06
723      5.08019223e-09    1.49999450e+00    2.69710380e-06
724      5.08169420e-09    1.49999326e+00    2.69376633e-06
725      5.08319616e-09    1.49999376e+00    2.69044617e-06
726      5.08620010e-09    1.49999719e+00    2.68388500e-06
727      5.09220796e-09    1.50000438e+00    2.67115547e-06
728      5.09323473e-09    1.50000597e+00    2.66734712e-06
729      5.09426149e-09    1.50000773e+00    2.66543756e-06
730      5.09631502e-09    1.50001009e+00    2.66159020e-06
731      5.10000000e-09    1.50001177e+00    2.65465613e-06
732      5.10041071e-09    1.50001183e+00   -8.52366953e-06
733      5.10082141e-09    1.50001188e+00   -1.90789832e-05
734      5.10164282e-09    1.50001199e+00   -3.89531416e-05
735      5.10328564e-09    1.50001218e+00   -7.19503837e-05
736      5.10657129e-09    1.50001203e+00   -1.16532913e-04
737      5.10985693e-09    1.50001679e+00   -1.45595915e-04
738      5.11314258e-09    1.50001893e+00   -1.59100277e-04
739      5.11642822e-09    1.50001409e+00   -1.61667941e-04
740      5.11971386e-09    1.50000520e+00   -1.57367817e-04
741      5.12299951e-09    1.49999215e+00   -1.48959844e-04
742      5.12628515e-09    1.49999148e+00   -1.38299886e-04
743      5.12957080e-09    1.49999273e+00   -1.26617781e-04
744      5.13285644e-09    1.49993700e+00   -1.14717844e-04
745      5.13614208e-09    1.49979685e+00   -1.03105647e-04
746      5.13909916e-09    1.49974519e+00   -9.31536823e-05
747      5.14205624e-09    1.49977524e+00   -8.38117065e-05
748      5.14501332e-09    1.49983929e+00   -7.51435758e-05
749      5.14599532e-09    1.49986680e+00   -7.24584731e-05
750      5.14795932e-09    1.49994971e+00   -6.72397512e-05
751      5.14992331e-09    1.50005233e+00   -6.23260654e-05
752      5.15188731e-09    1.50014860e+00   -5.77108478e-05
753      5.15581530e-09    1.50033983e+00   -4.93316122e-05
754      5.15974329e-09    1.50054390e+00   -4.20170862e-05
755      5.16367129e-09    1.50081646e+00   -3.56658939e-05
756      5.16759928e-09    1.50125021e+00   -3.01735196e-05
757      5.17152727e-09    1.50148762e+00   -2.54386943e-05
758      5.17545526e-09    1.50149784e+00   -2.13668834e-05
759      5.17938326e-09    1.50132556e+00   -1.78719567e-05
760      5.18331125e-09    1.50146205e+00   -1.48767396e-05
761      5.18723924e-09    1.50038648e+00   -1.23128998e-05
762      5.19116723e-09    1.49552038e+00   -1.01204580e-05
763      5.19440501e-09    1.49160256e+00   -8.55623334e-06
764      5.19764278e-09    1.48918298e+00   -7.18273606e-06
765      5.20088056e-09    1.48791450e+00   -5.97717461e-06
766      5.20183529e-09    1.48797372e+00   -5.65780487e-06
767      5.20279002e-09    1.48833343e+00   -5.34380909e-06
768      5.20469949e-09    1.48970346e+00   -4.75080527e-06
769      5.20851841e-09    1.49426355e+00   -3.69235407e-06
770      5.21233734e-09    1.50178083e+00   -2.78598434e-06
771      5.21615626e-09    1.51299487e+00   -2.01008090e-06
772      5.21997519e-09    1.53233785e+00   -1.34605118e-06
773      5.22379411e-09    1.55827385e+00   -7.77917426e-07
774      5.22761304e-09    1.58713697e+00   -2.91959526e-07
775      5.23143196e-09    1.61382393e+00    1.22566578e-07
776      5.23525089e-09    1.64188816e+00    4.74938947e-07
777      5.23906981e-09    1.67722209e+00    7.76371413e-07
778      5.24288874e-09    1.66960009e+00    1.03423874e-06
779      5.24632577e-09    1.55541046e+00    1.23414793e-06
780      5.24940057e-09    1.41519792e+00    1.39054470e-06
781      5.25247538e-09    1.26406533e+00    1.52837180e-06
782      5.25555019e-09    1.10974478e+00    1.64978319e-06
783      5.25649864e-09    1.06591021e+00    1.68341725e-06
784      5.25744709e-09    1.02744219e+00    1.71651371e-06
785      5.25934400e-09    9.62865105e-01    1.77895733e-06
786      5.26313782e-09    8.50653108e-01    1.89062534e-06
787      5.26693163e-09    7.46807206e-01    1.98598844e-06
788      5.27072544e-09    6.52226225e-01    2.06685227e-06
789      5.27451926e-09    5.61030635e-01    2.13533418e-06
790      5.27831307e-09    4.72532872e-01    2.19325357e-06
791      5.28210689e-09    3.99080847e-01    2.24212446e-06
792      5.28590070e-09    3.40091415e-01    2.28320055e-06
793      5.28969452e-09    2.92443110e-01    2.31754328e-06
794      5.29348833e-09    2.55293918e-01    2.34605201e-06
795      5.29728215e-09    2.26696396e-01    2.36948894e-06
796      5.30107596e-09    2.08341106e-01    2.38849984e-06
797      5.30427204e-09    1.93410217e-01    2.40144252e-06
798      5.30746811e-09    1.76679347e-01    2.41192824e-06
799      5.31066419e-09    1.59630893e-01    2.42019483e-06
800      5.31161558e-09    1.54740663e-01    2.42276999e-06
801      5.31256698e-09    1.50021697e-01    2.42455030e-06
802      5.31446977e-09    1.40961936e-01    2.42766380e-06
803      5.31827535e-09    1.23741646e-01    2.43223427e-06
804      5.32208093e-09    1.07737684e-01    2.43454276e-06
805      5.32588651e-09    9.32735317e-02    2.43478184e-06
806      5.32969209e-09    8.02731283e-02    2.43311454e-06
807      5.33349767e-09    6.86885872e-02    2.42967717e-06
808      5.33730325e-09    5.86849752e-02    2.42458220e-06
809      5.34110883e-09    5.01468627e-02    2.41792113e-06
810      5.34491441e-09    4.29248925e-02    2.40976715e-06
811      5.34872000e-09    3.68783911e-02    2.40017751e-06
812      5.35252558e-09    3.17957399e-02    2.38919571e-06
813      5.35633116e-09    2.76059657e-02    2.37685344e-06
814      5.35953516e-09    2.43491919e-02    2.36537216e-06
815      5.36273917e-09    2.13278504e-02    2.35296938e-06
816      5.36594317e-09    1.86324170e-02    2.33964299e-06
817      5.36689458e-09    1.79180100e-02    2.33717177e-06
818      5.36784598e-09    1.72236261e-02    2.33268575e-06
819      5.36974879e-09    1.59201540e-02    2.32357702e-06
820      5.37355440e-09    1.36019302e-02    2.30478818e-06
821      5.37736001e-09    1.16333918e-02    2.28484237e-06
822      5.38116563e-09    9.97680428e-03    2.26366329e-06
823      5.38497124e-09    8.57746800e-03    2.24119467e-06
824      5.38877685e-09    7.39548942e-03    2.21739256e-06
825      5.39258247e-09    6.40358558e-03    2.19222058e-06
826      5.39638808e-09    5.56457822e-03    2.16564706e-06
827      5.40019369e-09    4.84977892e-03    2.13764341e-06
828      5.40399931e-09    4.23629562e-03    2.10818320e-06
829      5.40780492e-09    3.70383147e-03    2.07724161e-06
830      5.41122997e-09    3.28633546e-03    2.04805883e-06
831      5.41429708e-09    2.94067963e-03    2.02085674e-06
832      5.41736418e-09    2.62527327e-03    1.99267909e-06
833      5.42043128e-09    2.34444909e-03    1.96350779e-06
834      5.42137967e-09    2.26615136e-03    1.95757026e-06
835      5.42232806e-09    2.18960714e-03    1.94775426e-06
836      5.42422483e-09    2.04503618e-03    1.92802054e-06
837      5.42801837e-09    1.78452610e-03    1.88807509e-06
838      5.43181191e-09    1.55786410e-03    1.84689517e-06
839      5.43560546e-09    1.36078252e-03    1.80434103e-06
840      5.43939900e-09    1.18861141e-03    1.76032258e-06
841      5.44319254e-09    1.03776187e-03    1.71478283e-06
842      5.44698609e-09    9.05892181e-04    1.66768755e-06
843      5.45077963e-09    7.90223350e-04    1.61901883e-06
844      5.45457318e-09    6.88556343e-04    1.56877101e-06
845      5.45836672e-09    5.99282588e-04    1.51694827e-06
846      5.46216026e-09    5.20856127e-04    1.46356310e-06
847      5.46595381e-09    4.52304340e-04    1.40863560e-06
848      5.46915363e-09    4.00751481e-04    1.36103158e-06
849      5.47235345e-09    3.54791589e-04    1.31240655e-06
850      5.47555327e-09    3.14329238e-04    1.26277187e-06
851      5.47650560e-09    3.03483592e-04    1.25344262e-06
852      5.47745794e-09    2.92851769e-04    1.23755692e-06
853      5.47936261e-09    2.72723715e-04    1.20583437e-06
854      5.48317195e-09    2.36480520e-04    1.14246039e-06
855      5.48698129e-09    2.05038708e-04    1.07841066e-06
856      5.49079063e-09    1.77781183e-04    1.01351696e-06
857      5.49459997e-09    1.54121084e-04    9.47703332e-07
858      5.49840931e-09    1.33589760e-04    8.80955341e-07
859      5.50221865e-09    1.15805817e-04    8.13301196e-07
860      5.50602800e-09    1.00388987e-04    7.44799034e-07
861      5.50983734e-09    8.70280777e-05    6.75528810e-07
862      5.51364668e-09    7.54616623e-05    6.05587370e-07
863      5.51745602e-09    6.54507896e-05    5.35084691e-07
864      5.52126536e-09    5.68022264e-05    4.64144928e-07
865      5.52447196e-09    5.04142005e-05    4.04093999e-07
866      5.52767856e-09    4.47756336e-05    3.43947216e-07
867      5.53088516e-09    3.98102700e-05    2.83779893e-07
868      5.53183334e-09    3.84825761e-05    2.74323515e-07
869      5.53278152e-09    3.71789136e-05    2.55357233e-07
870      5.53467789e-09    3.47046914e-05    2.17874292e-07
871      5.53847062e-09    3.02385798e-05    1.44509651e-07
872      5.54226335e-09    2.63534721e-05    7.25135205e-08
873      5.54605609e-09    2.29752591e-05    1.69259899e-09
874      5.54984882e-09    2.00366214e-05   -6.85871244e-08
875      5.55364155e-09    1.74816182e-05   -1.37682840e-07
876      5.55743428e-09    1.52616349e-05   -2.05478741e-07
877      5.56122701e-09    1.33316427e-05   -2.71850848e-07
878      5.56501975e-09    1.16540093e-05   -3.36660407e-07
879      5.56881248e-09    1.01961520e-05   -3.99748584e-07
880      5.57260521e-09    8.92906896e-06   -4.60903875e-07
881      5.57639794e-09    7.82825396e-06   -5.20066375e-07
882      5.57960252e-09    7.01019596e-06   -5.68342424e-07
883      5.58280710e-09    6.28443957e-06   -6.15000831e-07
884      5.58601167e-09    5.64055335e-06   -6.59943766e-07
885      5.58695915e-09    5.46743974e-06   -6.62198878e-07
886      5.58790663e-09    5.29728741e-06   -6.76437744e-07
887      5.58980158e-09    4.97386015e-06   -7.03930797e-07
888      5.59359148e-09    4.38921134e-06   -7.55288028e-07
889      5.59738139e-09    3.88011163e-06   -8.02360221e-07
890      5.60117130e-09    3.43734980e-06   -8.45494439e-07
891      5.60496120e-09    3.05248015e-06   -8.84866792e-07
892      5.60875111e-09    2.71815671e-06   -9.20684332e-07
893      5.61254101e-09    2.42786737e-06   -9.52879343e-07
894      5.61633092e-09    2.17576850e-06   -9.81334539e-07
895      5.62012082e-09    1.95687248e-06   -1.00594346e-06
896      5.62391073e-09    1.76683108e-06   -1.02678967e-06
897      5.62770063e-09    1.60182513e-06   -1.04450722e-06
898      5.63149054e-09    1.45857583e-06   -1.05831411e-06
899      5.63469534e-09    1.35224941e-06   -1.06486792e-06
900      5.63790015e-09    1.25795280e-06   -1.06933642e-06
901      5.64110495e-09    1.17429710e-06   -1.07235150e-06
902      5.64205180e-09    1.15183741e-06   -1.06117975e-06
903      5.64299865e-09    1.12976514e-06   -1.06275783e-06
904      5.64489235e-09    1.08785294e-06   -1.06492944e-06
905      5.64867976e-09    1.01225759e-06   -1.06544725e-06
906      5.65246716e-09    9.46606960e-07   -1.05993447e-06
907      5.65625457e-09    8.89624500e-07   -1.04866666e-06
908      5.66004198e-09    8.40165054e-07   -1.03163463e-06
909      5.66382938e-09    7.97234298e-07   -1.01223192e-06
910      5.66761679e-09    7.59964193e-07   -9.90117599e-07
911      5.67140419e-09    7.27596611e-07   -9.63306712e-07
912      5.67519160e-09    6.99483458e-07   -9.29396387e-07
913      5.67897900e-09    6.75063035e-07   -8.90004168e-07
914      5.68276641e-09    6.53846980e-07   -8.63837394e-07
915      5.68655381e-09    6.35414562e-07   -8.41821467e-07
916      5.68975699e-09    6.21727928e-07   -7.73813668e-07
917      5.69296016e-09    6.09578509e-07   -7.02257843e-07
918      5.69616334e-09    5.98790824e-07   -6.52323710e-07
919      5.69710946e-09    5.95894358e-07   -6.28558670e-07
920      5.69805557e-09    5.93047705e-07   -6.14102627e-07
921      5.69994781e-09    5.87642575e-07   -5.89785965e-07
922      5.70373229e-09    5.77893368e-07   -5.59911882e-07
923      5.70751676e-09    5.69423028e-07   -5.28824714e-07
924      5.71130124e-09    5.62064796e-07   -4.81953089e-07
925      5.71508571e-09    5.55671681e-07   -3.97970647e-07
926      5.71887018e-09    5.50116536e-07   -3.39132063e-07
927      5.72265466e-09    5.45289033e-07   -3.22209055e-07
928      5.72643913e-09    5.41093391e-07   -3.06302027e-07
929      5.73022361e-09    5.37447077e-07   -2.17026416e-07
930      5.73400808e-09    5.34278334e-07   -3.64763774e-08
931      5.73779256e-09    5.31524685e-07   -2.35749906e-07
932      5.74157703e-09    5.29131946e-07   -8.32514244e-07
933      5.74477832e-09    5.27355164e-07   -3.90008915e-07
934      5.74797961e-09    5.25777714e-07    4.61341968e-07
935      5.75118090e-09    5.24377065e-07    1.09165734e-06
936      5.75212708e-09    5.24000823e-07    1.26021200e-06
937      5.75307327e-09    5.23631067e-07    1.48284631e-06
938      5.75496564e-09    5.22929129e-07    1.85337146e-06
939      5.75875038e-09    5.21663394e-07    2.05855247e-06
940      5.76253513e-09    5.20563862e-07    1.91385730e-06
941      5.76631987e-09    5.19608690e-07    1.76203888e-06
942      5.77010462e-09    5.18778814e-07    2.30443657e-06
943      5.77388936e-09    5.18057752e-07    2.48274728e-06
944      5.77767410e-09    5.17431212e-07    1.32451201e-06
945      5.78145885e-09    5.16886787e-07   -6.54245791e-07
946      5.78524359e-09    5.16413730e-07   -1.70783137e-06
947      5.78902834e-09    5.16002688e-07   -1.33720527e-07
948      5.79281308e-09    5.15645522e-07   -7.09264348e-06
949      5.79659782e-09    5.15335166e-07   -2.92140222e-05
950      5.79979883e-09    5.15104732e-07   -3.23140832e-05
951      5.80299983e-09    5.14900096e-07   -2.06560588e-05
952      5.80620084e-09    5.14718349e-07   -5.43548617e-06
953      5.80714802e-09    5.14669466e-07    4.19225045e-08
954      5.80809519e-09    5.14621424e-07    7.19593658e-06
955      5.80998955e-09    5.14530216e-07    2.24398893e-05
956      5.81377826e-09    5.14365713e-07    4.72776168e-05
