Index        TIME           V(VINP)
1.150000e+03  4.682970e-04  2.324559e+00
1.151000e+03  4.687441e-04  2.281992e+00
1.152000e+03  4.691913e-04  2.238926e+00
1.153000e+03  4.696384e-04  2.195396e+00
1.154000e+03  4.700856e-04  2.151435e+00
1.155000e+03  4.705327e-04  2.107078e+00
1.156000e+03  4.709799e-04  2.062360e+00
1.157000e+03  4.714270e-04  2.017317e+00
1.158000e+03  4.718742e-04  1.971984e+00
1.159000e+03  4.723213e-04  1.926397e+00
1.160000e+03  4.727685e-04  1.880592e+00
1.161000e+03  4.732156e-04  1.834604e+00
1.162000e+03  4.736628e-04  1.788471e+00
1.163000e+03  4.741099e-04  1.742229e+00
1.164000e+03  4.745571e-04  1.695914e+00
1.165000e+03  4.750042e-04  1.649562e+00
1.166000e+03  4.754514e-04  1.603211e+00
1.167000e+03  4.758985e-04  1.556897e+00
1.168000e+03  4.763457e-04  1.510656e+00
1.169000e+03  4.767928e-04  1.464526e+00
1.170000e+03  4.772400e-04  1.418542e+00
1.171000e+03  4.776871e-04  1.372740e+00
1.172000e+03  4.781343e-04  1.327157e+00
1.173000e+03  4.785814e-04  1.281829e+00
1.174000e+03  4.790286e-04  1.236792e+00
1.175000e+03  4.794757e-04  1.192081e+00
1.176000e+03  4.799229e-04  1.147731e+00
1.177000e+03  4.803700e-04  1.103778e+00
1.178000e+03  4.808172e-04  1.060256e+00
1.179000e+03  4.812643e-04  1.017199e+00
1.180000e+03  4.817115e-04  9.746419e-01
1.181000e+03  4.821393e-04  9.344236e-01
1.182000e+03  4.825671e-04  8.947223e-01
1.183000e+03  4.829949e-04  8.555666e-01
1.184000e+03  4.834227e-04  8.169850e-01
1.185000e+03  4.838506e-04  7.790051e-01
1.186000e+03  4.842784e-04  7.416547e-01
1.187000e+03  4.847062e-04  7.049605e-01
1.188000e+03  4.851340e-04  6.689492e-01
1.189000e+03  4.855618e-04  6.336466e-01
1.190000e+03  4.859896e-04  5.990783e-01
1.191000e+03  4.864175e-04  5.652694e-01
1.192000e+03  4.868453e-04  5.322442e-01
1.193000e+03  4.872731e-04  5.000266e-01
1.194000e+03  4.877009e-04  4.686399e-01
1.195000e+03  4.881287e-04  4.381066e-01
1.196000e+03  4.885565e-04  4.084490e-01
1.197000e+03  4.889843e-04  3.796885e-01
1.198000e+03  4.894122e-04  3.518458e-01
1.199000e+03  4.898400e-04  3.249410e-01
1.200000e+03  4.902678e-04  2.989934e-01
1.201000e+03  4.906956e-04  2.740222e-01
1.202000e+03  4.911234e-04  2.500451e-01
1.203000e+03  4.915512e-04  2.270795e-01
1.204000e+03  4.919790e-04  2.051419e-01
1.205000e+03  4.924069e-04  1.842481e-01
1.206000e+03  4.927919e-04  1.663489e-01
1.207000e+03  4.931769e-04  1.493180e-01
1.208000e+03  4.935620e-04  1.331653e-01
1.209000e+03  4.939470e-04  1.179003e-01
1.210000e+03  4.943320e-04  1.035319e-01
1.211000e+03  4.947171e-04  9.006865e-02
1.212000e+03  4.951021e-04  7.751837e-02
1.213000e+03  4.954871e-04  6.588835e-02
1.214000e+03  4.958722e-04  5.518537e-02
1.215000e+03  4.962572e-04  4.541566e-02
1.216000e+03  4.966422e-04  3.658516e-02
1.217000e+03  4.970273e-04  2.869890e-02
1.218000e+03  4.974123e-04  2.176149e-02
1.219000e+03  4.977973e-04  1.577694e-02
1.220000e+03  4.981824e-04  1.074871e-02
1.221000e+03  4.985674e-04  6.679990e-03
1.222000e+03  4.989524e-04  3.573012e-03
1.223000e+03  4.993375e-04  1.429579e-03
1.224000e+03  4.997225e-04  2.509130e-04
1.225000e+03  5.001075e-04  3.765800e-05
1.226000e+03  5.004541e-04  6.714730e-04
1.227000e+03  5.008006e-04  2.087154e-03
1.228000e+03  5.011471e-04  4.284017e-03
1.229000e+03  5.014936e-04  7.260998e-03
1.230000e+03  5.018402e-04  1.101666e-02
1.231000e+03  5.021867e-04  1.554938e-02
1.232000e+03  5.025332e-04  2.085691e-02
1.233000e+03  5.028798e-04  2.693673e-02
1.234000e+03  5.032263e-04  3.378594e-02
1.235000e+03  5.035728e-04  4.140125e-02
1.236000e+03  5.039194e-04  4.977921e-02
1.237000e+03  5.042659e-04  5.891576e-02
1.238000e+03  5.046124e-04  6.880656e-02
1.239000e+03  5.049589e-04  7.944689e-02
1.240000e+03  5.053055e-04  9.083169e-02
1.241000e+03  5.056520e-04  1.029557e-01
1.242000e+03  5.059985e-04  1.158131e-01
1.243000e+03  5.063451e-04  1.293977e-01
1.244000e+03  5.066916e-04  1.437032e-01
1.245000e+03  5.070381e-04  1.587227e-01
1.246000e+03  5.073847e-04  1.744492e-01
1.247000e+03  5.077312e-04  1.908752e-01
1.248000e+03  5.080777e-04  2.079929e-01
1.249000e+03  5.084242e-04  2.257941e-01
1.250000e+03  5.087708e-04  2.442705e-01
1.251000e+03  5.091173e-04  2.634133e-01
1.252000e+03  5.094638e-04  2.832134e-01
1.253000e+03  5.098104e-04  3.036615e-01
1.254000e+03  5.101569e-04  3.247477e-01
1.255000e+03  5.105034e-04  3.464621e-01
1.256000e+03  5.108500e-04  3.687946e-01
1.257000e+03  5.111965e-04  3.917344e-01
1.258000e+03  5.115430e-04  4.152707e-01
1.259000e+03  5.118895e-04  4.393923e-01
1.260000e+03  5.122361e-04  4.640877e-01
1.261000e+03  5.125826e-04  4.893454e-01
1.262000e+03  5.129291e-04  5.151533e-01
1.263000e+03  5.132757e-04  5.414991e-01
1.264000e+03  5.136222e-04  5.683705e-01
1.265000e+03  5.139687e-04  5.957545e-01
1.266000e+03  5.143153e-04  6.236383e-01
1.267000e+03  5.146618e-04  6.520088e-01
1.268000e+03  5.150083e-04  6.808523e-01
1.269000e+03  5.153548e-04  7.101552e-01
1.270000e+03  5.157014e-04  7.399036e-01
1.271000e+03  5.160479e-04  7.700835e-01
1.272000e+03  5.163944e-04  8.006805e-01
1.273000e+03  5.167410e-04  8.316801e-01
1.274000e+03  5.170875e-04  8.630677e-01
1.275000e+03  5.174340e-04  8.948282e-01
1.276000e+03  5.177806e-04  9.269468e-01
1.277000e+03  5.181271e-04  9.594082e-01
1.278000e+03  5.184736e-04  9.921969e-01
1.279000e+03  5.188201e-04  1.025297e+00
1.280000e+03  5.191667e-04  1.058694e+00
1.281000e+03  5.195132e-04  1.092371e+00
1.282000e+03  5.198597e-04  1.126312e+00
1.283000e+03  5.202063e-04  1.160502e+00
1.284000e+03  5.205528e-04  1.194924e+00
1.285000e+03  5.208993e-04  1.229561e+00
1.286000e+03  5.212459e-04  1.264398e+00
1.287000e+03  5.215924e-04  1.299417e+00
1.288000e+03  5.219389e-04  1.334603e+00
1.289000e+03  5.222854e-04  1.369938e+00
1.290000e+03  5.226320e-04  1.405406e+00
1.291000e+03  5.229785e-04  1.440990e+00
1.292000e+03  5.233250e-04  1.476673e+00
1.293000e+03  5.236716e-04  1.512438e+00
1.294000e+03  5.240181e-04  1.548268e+00
1.295000e+03  5.243646e-04  1.584147e+00
1.296000e+03  5.247112e-04  1.620057e+00
1.297000e+03  5.250577e-04  1.655981e+00
1.298000e+03  5.254042e-04  1.691902e+00
1.299000e+03  5.257507e-04  1.727803e+00
1.300000e+03  5.260973e-04  1.763668e+00
1.301000e+03  5.264438e-04  1.799478e+00
1.302000e+03  5.267903e-04  1.835218e+00
1.303000e+03  5.271369e-04  1.870870e+00
1.304000e+03  5.274834e-04  1.906417e+00
1.305000e+03  5.278299e-04  1.941842e+00
1.306000e+03  5.281765e-04  1.977130e+00
1.307000e+03  5.285230e-04  2.012262e+00
1.308000e+03  5.288695e-04  2.047222e+00
1.309000e+03  5.292160e-04  2.081995e+00
1.310000e+03  5.295626e-04  2.116562e+00
1.311000e+03  5.302556e-04  2.185017e+00
1.312000e+03  5.309487e-04  2.252457e+00
1.313000e+03  5.316418e-04  2.318756e+00
1.314000e+03  5.323348e-04  2.383786e+00
1.315000e+03  5.330279e-04  2.447425e+00
1.316000e+03  5.335413e-04  2.493599e+00
1.317000e+03  5.340547e-04  2.538896e+00
1.318000e+03  5.345681e-04  2.583267e+00
1.319000e+03  5.350815e-04  2.626668e+00
1.320000e+03  5.355949e-04  2.669052e+00
1.321000e+03  5.361083e-04  2.710376e+00
1.322000e+03  5.366217e-04  2.750597e+00
1.323000e+03  5.371351e-04  2.789672e+00
1.324000e+03  5.376485e-04  2.827562e+00
1.325000e+03  5.381619e-04  2.864226e+00
1.326000e+03  5.386753e-04  2.899627e+00
1.327000e+03  5.391887e-04  2.933728e+00
1.328000e+03  5.397021e-04  2.966493e+00
1.329000e+03  5.402155e-04  2.997888e+00
1.330000e+03  5.407289e-04  3.027881e+00
1.331000e+03  5.412423e-04  3.056440e+00
1.332000e+03  5.417557e-04  3.083536e+00
1.333000e+03  5.422691e-04  3.109140e+00
1.334000e+03  5.427825e-04  3.133226e+00
1.335000e+03  5.432959e-04  3.155769e+00
1.336000e+03  5.437580e-04  3.174718e+00
1.337000e+03  5.442201e-04  3.192383e+00
1.338000e+03  5.446821e-04  3.208747e+00
1.339000e+03  5.451442e-04  3.223798e+00
1.340000e+03  5.456063e-04  3.237523e+00
1.341000e+03  5.460683e-04  3.249909e+00
1.342000e+03  5.465304e-04  3.260947e+00
1.343000e+03  5.469924e-04  3.270627e+00
1.344000e+03  5.474545e-04  3.278941e+00
1.345000e+03  5.479166e-04  3.285883e+00
1.346000e+03  5.483786e-04  3.291445e+00
1.347000e+03  5.488407e-04  3.295624e+00
1.348000e+03  5.493028e-04  3.298417e+00
1.349000e+03  5.497648e-04  3.299820e+00
1.350000e+03  5.502269e-04  3.299832e+00
1.351000e+03  5.506889e-04  3.298454e+00
1.352000e+03  5.511510e-04  3.295687e+00
1.353000e+03  5.516131e-04  3.291532e+00
1.354000e+03  5.520751e-04  3.285994e+00
1.355000e+03  5.525372e-04  3.279078e+00
1.356000e+03  5.529993e-04  3.270788e+00
1.357000e+03  5.534613e-04  3.261132e+00
1.358000e+03  5.539234e-04  3.250119e+00
1.359000e+03  5.543854e-04  3.237756e+00
1.360000e+03  5.548475e-04  3.224056e+00
1.361000e+03  5.553096e-04  3.209029e+00
1.362000e+03  5.557716e-04  3.192688e+00
1.363000e+03  5.562337e-04  3.175047e+00
1.364000e+03  5.566958e-04  3.156120e+00
1.365000e+03  5.571578e-04  3.135925e+00
1.366000e+03  5.576199e-04  3.114476e+00
1.367000e+03  5.580820e-04  3.091794e+00
1.368000e+03  5.585440e-04  3.067896e+00
1.369000e+03  5.590061e-04  3.042803e+00
1.370000e+03  5.594681e-04  3.016537e+00
1.371000e+03  5.599302e-04  2.989118e+00
1.372000e+03  5.603923e-04  2.960571e+00
1.373000e+03  5.608543e-04  2.930920e+00
1.374000e+03  5.613164e-04  2.900189e+00
1.375000e+03  5.617785e-04  2.868404e+00
1.376000e+03  5.622405e-04  2.835592e+00
1.377000e+03  5.627026e-04  2.801781e+00
1.378000e+03  5.631646e-04  2.767000e+00
1.379000e+03  5.636267e-04  2.731277e+00
1.380000e+03  5.640888e-04  2.694642e+00
1.381000e+03  5.645508e-04  2.657128e+00
1.382000e+03  5.650129e-04  2.618764e+00
1.383000e+03  5.654750e-04  2.579584e+00
1.384000e+03  5.659370e-04  2.539620e+00
1.385000e+03  5.663991e-04  2.498907e+00
1.386000e+03  5.668611e-04  2.457478e+00
1.387000e+03  5.673232e-04  2.415369e+00
1.388000e+03  5.677853e-04  2.372614e+00
1.389000e+03  5.682473e-04  2.329251e+00
1.390000e+03  5.687094e-04  2.285315e+00
1.391000e+03  5.691715e-04  2.240843e+00
1.392000e+03  5.696335e-04  2.195874e+00
1.393000e+03  5.700956e-04  2.150444e+00
1.394000e+03  5.705576e-04  2.104593e+00
1.395000e+03  5.710197e-04  2.058359e+00
1.396000e+03  5.714818e-04  2.011780e+00
1.397000e+03  5.719438e-04  1.964897e+00
1.398000e+03  5.724059e-04  1.917748e+00
1.399000e+03  5.728680e-04  1.870373e+00
1.400000e+03  5.733300e-04  1.822813e+00
1.401000e+03  5.737921e-04  1.775107e+00
1.402000e+03  5.742541e-04  1.727296e+00
1.403000e+03  5.747162e-04  1.679419e+00
1.404000e+03  5.751783e-04  1.631518e+00
1.405000e+03  5.756403e-04  1.583633e+00
1.406000e+03  5.761024e-04  1.535803e+00
1.407000e+03  5.765645e-04  1.488069e+00
1.408000e+03  5.770265e-04  1.440472e+00
1.409000e+03  5.774886e-04  1.393052e+00
1.410000e+03  5.779507e-04  1.345848e+00
1.411000e+03  5.784127e-04  1.298900e+00
1.412000e+03  5.788748e-04  1.252249e+00
1.413000e+03  5.793368e-04  1.205932e+00
1.414000e+03  5.797989e-04  1.159990e+00
1.415000e+03  5.802610e-04  1.114461e+00
1.416000e+03  5.807230e-04  1.069383e+00
1.417000e+03  5.811851e-04  1.024795e+00
1.418000e+03  5.816472e-04  9.807333e-01
1.419000e+03  5.821092e-04  9.372358e-01
1.420000e+03  5.825713e-04  8.943390e-01
1.421000e+03  5.830333e-04  8.520792e-01
1.422000e+03  5.834954e-04  8.104919e-01
1.423000e+03  5.839575e-04  7.696121e-01
1.424000e+03  5.844195e-04  7.294743e-01
1.425000e+03  5.848816e-04  6.901123e-01
1.426000e+03  5.853437e-04  6.515594e-01
1.427000e+03  5.858057e-04  6.138480e-01
1.428000e+03  5.862678e-04  5.770098e-01
1.429000e+03  5.867298e-04  5.410760e-01
1.430000e+03  5.871919e-04  5.060766e-01
1.431000e+03  5.876540e-04  4.720416e-01
1.432000e+03  5.881160e-04  4.389993e-01
1.433000e+03  5.885781e-04  4.069777e-01
1.434000e+03  5.890402e-04  3.760036e-01
1.435000e+03  5.895022e-04  3.461032e-01
1.436000e+03  5.899181e-04  3.201319e-01
1.437000e+03  5.903339e-04  2.950684e-01
1.438000e+03  5.907498e-04  2.709300e-01
1.439000e+03  5.911656e-04  2.477330e-01
1.440000e+03  5.915815e-04  2.254931e-01
1.441000e+03  5.919974e-04  2.042260e-01
1.442000e+03  5.924132e-04  1.839458e-01
1.443000e+03  5.928291e-04  1.646665e-01
1.444000e+03  5.932449e-04  1.464012e-01
1.445000e+03  5.936608e-04  1.291622e-01
1.446000e+03  5.940351e-04  1.145347e-01
1.447000e+03  5.944093e-04  1.007562e-01
1.448000e+03  5.947836e-04  8.783451e-02
1.449000e+03  5.951579e-04  7.577657e-02
1.450000e+03  5.955321e-04  6.458906e-02
1.451000e+03  5.959064e-04  5.427840e-02
1.452000e+03  5.962807e-04  4.485015e-02
1.453000e+03  5.966550e-04  3.630951e-02
1.454000e+03  5.970292e-04  2.866117e-02
1.455000e+03  5.974035e-04  2.190932e-02
1.456000e+03  5.977778e-04  1.605791e-02
1.457000e+03  5.981520e-04  1.111005e-02
1.458000e+03  5.985263e-04  7.068449e-03
1.459000e+03  5.989006e-04  3.935324e-03
1.460000e+03  5.992748e-04  1.712366e-03
1.461000e+03  5.996491e-04  4.010080e-04
1.462000e+03  6.000234e-04  1.855000e-06
1.463000e+03  6.003977e-04  5.151110e-04
1.464000e+03  6.007719e-04  1.940466e-03
1.465000e+03  6.011462e-04  4.277091e-03
1.466000e+03  6.015205e-04  7.523897e-03
1.467000e+03  6.018947e-04  1.167897e-02
1.468000e+03  6.022690e-04  1.673999e-02
1.469000e+03  6.026433e-04  2.270414e-02
1.470000e+03  6.030176e-04  2.956808e-02
1.471000e+03  6.033918e-04  3.732822e-02
1.472000e+03  6.037661e-04  4.598013e-02
1.473000e+03  6.041404e-04  5.551904e-02
1.474000e+03  6.045146e-04  6.593962e-02
1.475000e+03  6.048889e-04  7.723609e-02
1.476000e+03  6.052632e-04  8.940239e-02
1.477000e+03  6.056375e-04  1.024317e-01
1.478000e+03  6.060117e-04  1.163167e-01
1.479000e+03  6.063860e-04  1.310498e-01
1.480000e+03  6.067603e-04  1.466228e-01
1.481000e+03  6.071345e-04  1.630273e-01
1.482000e+03  6.075088e-04  1.802540e-01
1.483000e+03  6.078831e-04  1.982935e-01
1.484000e+03  6.082573e-04  2.171357e-01
1.485000e+03  6.086316e-04  2.367702e-01
1.486000e+03  6.090059e-04  2.571863e-01
1.487000e+03  6.093802e-04  2.783725e-01
1.488000e+03  6.097544e-04  3.003173e-01
1.489000e+03  6.101287e-04  3.230084e-01
1.490000e+03  6.105030e-04  3.464332e-01
1.491000e+03  6.108772e-04  3.705790e-01
1.492000e+03  6.112515e-04  3.954323e-01
1.493000e+03  6.116258e-04  4.209793e-01
1.494000e+03  6.120001e-04  4.472059e-01
1.495000e+03  6.123743e-04  4.740976e-01
1.496000e+03  6.127486e-04  5.016396e-01
1.497000e+03  6.131229e-04  5.298167e-01
1.498000e+03  6.134971e-04  5.586132e-01
1.499000e+03  6.138714e-04  5.880131e-01
1.500000e+03  6.142457e-04  6.180003e-01
1.501000e+03  6.146200e-04  6.485583e-01
1.502000e+03  6.149942e-04  6.796700e-01
1.503000e+03  6.153685e-04  7.113183e-01
1.504000e+03  6.157428e-04  7.434857e-01
1.505000e+03  6.161170e-04  7.761542e-01
1.506000e+03  6.164913e-04  8.093061e-01
1.507000e+03  6.168656e-04  8.429229e-01
1.508000e+03  6.172398e-04  8.769860e-01
1.509000e+03  6.176141e-04  9.114765e-01
1.510000e+03  6.179884e-04  9.463753e-01
1.511000e+03  6.183627e-04  9.816634e-01
1.512000e+03  6.187369e-04  1.017321e+00
1.513000e+03  6.191112e-04  1.053328e+00
1.514000e+03  6.194855e-04  1.089666e+00
1.515000e+03  6.198597e-04  1.126313e+00
1.516000e+03  6.202340e-04  1.163250e+00
1.517000e+03  6.206083e-04  1.200456e+00
1.518000e+03  6.209826e-04  1.237910e+00
1.519000e+03  6.213568e-04  1.275593e+00
1.520000e+03  6.217311e-04  1.313482e+00
1.521000e+03  6.221054e-04  1.351558e+00
1.522000e+03  6.224796e-04  1.389799e+00
1.523000e+03  6.228539e-04  1.428183e+00
1.524000e+03  6.232282e-04  1.466690e+00
1.525000e+03  6.236025e-04  1.505299e+00
1.526000e+03  6.239767e-04  1.543987e+00
1.527000e+03  6.243510e-04  1.582735e+00
1.528000e+03  6.247253e-04  1.621519e+00
1.529000e+03  6.250995e-04  1.660319e+00
1.530000e+03  6.254738e-04  1.699114e+00
1.531000e+03  6.258481e-04  1.737881e+00
1.532000e+03  6.262223e-04  1.776600e+00
1.533000e+03  6.265966e-04  1.815248e+00
1.534000e+03  6.269709e-04  1.853806e+00
1.535000e+03  6.273452e-04  1.892250e+00
1.536000e+03  6.277194e-04  1.930561e+00
1.537000e+03  6.280937e-04  1.968716e+00
1.538000e+03  6.284680e-04  2.006695e+00
1.539000e+03  6.288422e-04  2.044477e+00
1.540000e+03  6.292165e-04  2.082041e+00
1.541000e+03  6.295908e-04  2.119366e+00
1.542000e+03  6.299651e-04  2.156432e+00
1.543000e+03  6.303393e-04  2.193217e+00
1.544000e+03  6.307136e-04  2.229702e+00
1.545000e+03  6.310879e-04  2.265866e+00
1.546000e+03  6.318364e-04  2.337153e+00
1.547000e+03  6.325850e-04  2.406921e+00
1.548000e+03  6.333335e-04  2.475014e+00
1.549000e+03  6.340820e-04  2.541283e+00
1.550000e+03  6.348306e-04  2.605581e+00
1.551000e+03  6.352941e-04  2.644345e+00
1.552000e+03  6.357576e-04  2.682265e+00
1.553000e+03  6.362211e-04  2.719310e+00
1.554000e+03  6.366846e-04  2.755448e+00
1.555000e+03  6.371481e-04  2.790648e+00
1.556000e+03  6.376116e-04  2.824881e+00
1.557000e+03  6.380751e-04  2.858118e+00
1.558000e+03  6.385387e-04  2.890330e+00
1.559000e+03  6.390022e-04  2.921490e+00
1.560000e+03  6.394657e-04  2.951572e+00
1.561000e+03  6.399292e-04  2.980549e+00
1.562000e+03  6.403927e-04  3.008399e+00
1.563000e+03  6.408562e-04  3.035096e+00
1.564000e+03  6.413197e-04  3.060619e+00
1.565000e+03  6.417832e-04  3.084945e+00
1.566000e+03  6.422467e-04  3.108055e+00
1.567000e+03  6.427102e-04  3.129927e+00
1.568000e+03  6.431738e-04  3.150545e+00
1.569000e+03  6.436373e-04  3.169890e+00
1.570000e+03  6.441008e-04  3.187946e+00
1.571000e+03  6.445643e-04  3.204698e+00
1.572000e+03  6.450278e-04  3.220131e+00
1.573000e+03  6.454913e-04  3.234232e+00
1.574000e+03  6.459548e-04  3.246990e+00
1.575000e+03  6.464183e-04  3.258394e+00
1.576000e+03  6.468818e-04  3.268434e+00
1.577000e+03  6.473453e-04  3.277100e+00
1.578000e+03  6.478088e-04  3.284387e+00
1.579000e+03  6.482724e-04  3.290288e+00
1.580000e+03  6.487359e-04  3.294798e+00
1.581000e+03  6.491994e-04  3.297913e+00
1.582000e+03  6.496629e-04  3.299630e+00
1.583000e+03  6.501264e-04  3.299948e+00
1.584000e+03  6.505899e-04  3.298866e+00
1.585000e+03  6.510534e-04  3.296387e+00
1.586000e+03  6.515169e-04  3.292511e+00
1.587000e+03  6.519804e-04  3.287242e+00
1.588000e+03  6.524439e-04  3.280584e+00
1.589000e+03  6.529075e-04  3.272544e+00
1.590000e+03  6.533710e-04  3.263128e+00
1.591000e+03  6.538345e-04  3.252343e+00
1.592000e+03  6.542980e-04  3.240200e+00
1.593000e+03  6.547615e-04  3.226707e+00
1.594000e+03  6.552250e-04  3.211878e+00
1.595000e+03  6.556885e-04  3.195724e+00
1.596000e+03  6.561520e-04  3.178259e+00
1.597000e+03  6.566155e-04  3.159498e+00
1.598000e+03  6.570790e-04  3.139457e+00
1.599000e+03  6.575425e-04  3.118153e+00
1.600000e+03  6.580061e-04  3.095603e+00
1.601000e+03  6.584696e-04  3.071828e+00
1.602000e+03  6.589331e-04  3.046846e+00
1.603000e+03  6.593966e-04  3.020680e+00
1.604000e+03  6.598601e-04  2.993351e+00
1.605000e+03  6.603236e-04  2.964884e+00
1.606000e+03  6.607871e-04  2.935301e+00
1.607000e+03  6.612506e-04  2.904627e+00
1.608000e+03  6.617141e-04  2.872890e+00
1.609000e+03  6.621776e-04  2.840116e+00
1.610000e+03  6.626412e-04  2.806333e+00
1.611000e+03  6.631047e-04  2.771568e+00
1.612000e+03  6.635682e-04  2.735853e+00
1.613000e+03  6.640317e-04  2.699216e+00
1.614000e+03  6.644952e-04  2.661690e+00
1.615000e+03  6.649587e-04  2.623306e+00
1.616000e+03  6.654222e-04  2.584096e+00
1.617000e+03  6.658857e-04  2.544094e+00
1.618000e+03  6.663492e-04  2.503334e+00
1.619000e+03  6.668127e-04  2.461850e+00
1.620000e+03  6.672763e-04  2.419678e+00
1.621000e+03  6.677398e-04  2.376853e+00
1.622000e+03  6.682033e-04  2.333411e+00
1.623000e+03  6.686668e-04  2.289390e+00
1.624000e+03  6.691303e-04  2.244826e+00
1.625000e+03  6.695938e-04  2.199758e+00
1.626000e+03  6.700573e-04  2.154224e+00
1.627000e+03  6.705208e-04  2.108262e+00
1.628000e+03  6.709843e-04  2.061912e+00
1.629000e+03  6.714478e-04  2.015212e+00
1.630000e+03  6.719113e-04  1.968202e+00
1.631000e+03  6.723749e-04  1.920923e+00
1.632000e+03  6.728384e-04  1.873414e+00
1.633000e+03  6.733019e-04  1.825715e+00
1.634000e+03  6.737654e-04  1.777867e+00
1.635000e+03  6.742289e-04  1.729911e+00
1.636000e+03  6.746924e-04  1.681887e+00
1.637000e+03  6.751559e-04  1.633836e+00
1.638000e+03  6.756194e-04  1.585799e+00
1.639000e+03  6.760829e-04  1.537816e+00
1.640000e+03  6.765464e-04  1.489928e+00
1.641000e+03  6.770100e-04  1.442176e+00
1.642000e+03  6.774735e-04  1.394601e+00
1.643000e+03  6.779370e-04  1.347242e+00
1.644000e+03  6.784005e-04  1.300139e+00
1.645000e+03  6.788640e-04  1.253334e+00
1.646000e+03  6.793275e-04  1.206865e+00
1.647000e+03  6.797910e-04  1.160771e+00
1.648000e+03  6.802545e-04  1.115093e+00
1.649000e+03  6.807180e-04  1.069868e+00
1.650000e+03  6.811815e-04  1.025135e+00
1.651000e+03  6.816450e-04  9.809326e-01
1.652000e+03  6.821086e-04  9.372972e-01
1.653000e+03  6.825721e-04  8.942663e-01
1.654000e+03  6.830356e-04  8.518763e-01
1.655000e+03  6.834991e-04  8.101631e-01
1.656000e+03  6.839626e-04  7.691623e-01
1.657000e+03  6.844261e-04  7.289085e-01
1.658000e+03  6.848896e-04  6.894359e-01
1.659000e+03  6.853531e-04  6.507779e-01
1.660000e+03  6.858166e-04  6.129672e-01
1.661000e+03  6.862801e-04  5.760363e-01
1.662000e+03  6.867437e-04  5.400161e-01
1.663000e+03  6.872072e-04  5.049373e-01
1.664000e+03  6.876707e-04  4.708296e-01
1.665000e+03  6.881342e-04  4.377218e-01
1.666000e+03  6.885977e-04  4.056423e-01
1.667000e+03  6.890612e-04  3.746182e-01
1.668000e+03  6.895247e-04  3.446757e-01
1.669000e+03  6.899882e-04  3.158402e-01
1.670000e+03  6.904517e-04  2.881360e-01
1.671000e+03  6.908689e-04  2.641894e-01
1.672000e+03  6.912860e-04  2.411948e-01
1.673000e+03  6.917032e-04  2.191679e-01
1.674000e+03  6.921204e-04  1.981239e-01
1.675000e+03  6.925375e-04  1.780772e-01
1.676000e+03  6.929547e-04  1.590418e-01
1.677000e+03  6.933718e-04  1.410307e-01
1.678000e+03  6.937890e-04  1.240562e-01
1.679000e+03  6.942062e-04  1.081299e-01
1.680000e+03  6.946233e-04  9.326271e-02
1.681000e+03  6.949988e-04  8.079650e-02
1.682000e+03  6.953742e-04  6.920347e-02
1.683000e+03  6.957496e-04  5.849007e-02
1.684000e+03  6.961251e-04  4.866220e-02
1.685000e+03  6.965005e-04  3.972531e-02
1.686000e+03  6.968760e-04  3.168461e-02
1.687000e+03  6.972514e-04  2.454444e-02
1.688000e+03  6.976269e-04  1.830873e-02
1.689000e+03  6.980023e-04  1.298093e-02
1.690000e+03  6.983777e-04  8.563975e-03
1.691000e+03  6.987532e-04  5.060532e-03
1.692000e+03  6.991286e-04  2.472422e-03
1.693000e+03  6.995041e-04  8.010680e-04
1.694000e+03  6.998795e-04  4.737300e-05
1.695000e+03  7.002550e-04  2.117130e-04
1.696000e+03  7.006304e-04  1.294210e-03
1.697000e+03  7.010058e-04  3.294136e-03
1.698000e+03  7.013813e-04  6.210361e-03
1.699000e+03  7.017567e-04  1.004124e-02
1.700000e+03  7.021322e-04  1.478459e-02
1.701000e+03  7.025076e-04  2.043798e-02
1.702000e+03  7.028831e-04  2.699815e-02
1.703000e+03  7.032585e-04  3.446144e-02
1.704000e+03  7.036339e-04  4.282365e-02
1.705000e+03  7.040094e-04  5.208010e-02
1.706000e+03  7.043473e-04  6.117140e-02
1.707000e+03  7.046852e-04  7.097884e-02
1.708000e+03  7.050231e-04  8.149798e-02
1.709000e+03  7.053610e-04  9.272406e-02
1.710000e+03  7.056989e-04  1.046520e-01
1.711000e+03  7.060368e-04  1.172765e-01
1.712000e+03  7.063747e-04  1.305920e-01
1.713000e+03  7.067126e-04  1.445922e-01
1.714000e+03  7.070505e-04  1.592709e-01
1.715000e+03  7.073884e-04  1.746215e-01
1.716000e+03  7.077263e-04  1.906372e-01
1.717000e+03  7.080642e-04  2.073107e-01
1.718000e+03  7.084021e-04  2.246344e-01
1.719000e+03  7.087400e-04  2.426006e-01
1.720000e+03  7.090779e-04  2.612010e-01
1.721000e+03  7.094158e-04  2.804275e-01
1.722000e+03  7.097537e-04  3.002713e-01
1.723000e+03  7.100916e-04  3.207235e-01
1.724000e+03  7.104295e-04  3.417748e-01
1.725000e+03  7.107674e-04  3.634157e-01
1.726000e+03  7.111053e-04  3.856366e-01
1.727000e+03  7.114432e-04  4.084274e-01
1.728000e+03  7.117811e-04  4.317777e-01
1.729000e+03  7.121190e-04  4.556772e-01
1.730000e+03  7.124568e-04  4.801149e-01
1.731000e+03  7.127947e-04  5.050800e-01
