Index    TIME    {V(2)}_quad_pce_mean    {V(2)}_quad_pce_meanPlus    {V(2)}_quad_pce_meanMinus    {V(2)}_quad_pce_stddev    {V(2)}_quad_pce_variance    
881        6.901759e-04      1.261130e-01      1.460601e-01      1.061658e-01      1.994714e-02      3.978884e-04
882        6.909951e-04      1.250382e-01      1.448153e-01      1.052610e-01      1.977714e-02      3.911353e-04
883        6.918143e-04      1.239624e-01      1.435694e-01      1.043555e-01      1.960700e-02      3.844343e-04
884        6.926335e-04      1.228858e-01      1.423226e-01      1.034491e-01      1.943671e-02      3.777857e-04
885        6.934527e-04      1.218084e-01      1.410747e-01      1.025421e-01      1.926629e-02      3.711899e-04
886        6.942719e-04      1.207301e-01      1.398258e-01      1.016344e-01      1.909574e-02      3.646472e-04
887        6.950911e-04      1.196510e-01      1.385761e-01      1.007259e-01      1.892506e-02      3.581579e-04
888        6.959103e-04      1.185711e-01      1.373254e-01      9.981687e-02      1.875426e-02      3.517221e-04
889        6.967295e-04      1.174905e-01      1.360738e-01      9.890716e-02      1.858333e-02      3.453403e-04
890        6.975487e-04      1.164091e-01      1.348214e-01      9.799684e-02      1.841230e-02      3.390127e-04
891        6.983679e-04      1.153271e-01      1.335682e-01      9.708594e-02      1.824115e-02      3.327396e-04
892        6.991871e-04      1.142444e-01      1.323143e-01      9.617446e-02      1.806990e-02      3.265212e-04
893        7.000063e-04      1.131610e-01      1.310595e-01      9.526245e-02      1.789854e-02      3.203578e-04
894        7.008255e-04      1.120770e-01      1.298041e-01      9.434991e-02      1.772709e-02      3.142496e-04
895        7.016447e-04      1.109924e-01      1.285479e-01      9.343687e-02      1.755554e-02      3.081970e-04
896        7.024639e-04      1.099073e-01      1.272912e-01      9.252335e-02      1.738390e-02      3.022000e-04
897        7.032831e-04      1.088216e-01      1.260337e-01      9.160938e-02      1.721218e-02      2.962591e-04
898        7.041023e-04      1.077353e-01      1.247757e-01      9.069497e-02      1.704037e-02      2.903743e-04
899        7.049215e-04      1.066486e-01      1.235171e-01      8.978015e-02      1.686849e-02      2.845460e-04
900        7.057407e-04      1.055615e-01      1.222580e-01      8.886495e-02      1.669654e-02      2.787744e-04
901        7.065599e-04      1.044739e-01      1.209984e-01      8.794938e-02      1.652451e-02      2.730596e-04
902        7.073791e-04      1.033859e-01      1.197383e-01      8.703346e-02      1.635243e-02      2.674018e-04
903        7.081983e-04      1.022975e-01      1.184778e-01      8.611723e-02      1.618028e-02      2.618014e-04
904        7.090175e-04      1.012088e-01      1.172168e-01      8.520069e-02      1.600807e-02      2.562584e-04
905        7.098367e-04      1.001197e-01      1.159555e-01      8.428388e-02      1.583582e-02      2.507731e-04
906        7.106559e-04      9.903033e-02      1.146938e-01      8.336682e-02      1.566351e-02      2.453456e-04
907        7.114751e-04      9.794069e-02      1.134319e-01      8.244952e-02      1.549117e-02      2.399762e-04
908        7.122943e-04      9.685080e-02      1.121696e-01      8.153202e-02      1.531878e-02      2.346650e-04
909        7.131135e-04      9.576069e-02      1.109070e-01      8.061433e-02      1.514636e-02      2.294121e-04
910        7.139327e-04      9.467038e-02      1.096443e-01      7.969648e-02      1.497390e-02      2.242178e-04
911        7.147519e-04      9.357991e-02      1.083813e-01      7.877848e-02      1.480143e-02      2.190822e-04
912        7.155711e-04      9.248929e-02      1.071182e-01      7.786037e-02      1.462892e-02      2.140054e-04
913        7.163903e-04      9.139856e-02      1.058550e-01      7.694215e-02      1.445640e-02      2.089876e-04
914        7.172095e-04      9.030774e-02      1.045916e-01      7.602387e-02      1.428387e-02      2.040290e-04
915        7.180287e-04      8.921686e-02      1.033282e-01      7.510553e-02      1.411133e-02      1.991296e-04
916        7.188479e-04      8.812594e-02      1.020647e-01      7.418717e-02      1.393878e-02      1.942895e-04
917        7.196671e-04      8.703502e-02      1.008012e-01      7.326879e-02      1.376623e-02      1.895091e-04
918        7.204863e-04      8.594412e-02      9.953780e-02      7.235044e-02      1.359368e-02      1.847882e-04
919        7.213055e-04      8.485326e-02      9.827440e-02      7.143212e-02      1.342114e-02      1.801271e-04
920        7.221247e-04      8.376247e-02      9.701109e-02      7.051386e-02      1.324861e-02      1.755258e-04
921        7.229439e-04      8.267179e-02      9.574789e-02      6.959569e-02      1.307610e-02      1.709844e-04
922        7.237631e-04      8.158123e-02      9.448484e-02      6.867762e-02      1.290361e-02      1.665031e-04
923        7.245823e-04      8.049082e-02      9.322196e-02      6.775968e-02      1.273114e-02      1.620819e-04
924        7.254015e-04      7.940059e-02      9.195929e-02      6.684189e-02      1.255870e-02      1.577209e-04
925        7.262207e-04      7.831057e-02      9.069686e-02      6.592428e-02      1.238629e-02      1.534202e-04
926        7.270399e-04      7.722078e-02      8.943470e-02      6.500686e-02      1.221392e-02      1.491799e-04
927        7.278591e-04      7.613125e-02      8.817284e-02      6.408966e-02      1.204159e-02      1.449999e-04
928        7.286783e-04      7.504200e-02      8.691131e-02      6.317270e-02      1.186931e-02      1.408805e-04
929        7.294975e-04      7.395307e-02      8.565014e-02      6.225600e-02      1.169707e-02      1.368215e-04
930        7.303167e-04      7.286448e-02      8.438937e-02      6.133959e-02      1.152489e-02      1.328231e-04
931        7.311359e-04      7.177625e-02      8.312902e-02      6.042349e-02      1.135277e-02      1.288853e-04
932        7.319551e-04      7.068842e-02      8.186913e-02      5.950771e-02      1.118071e-02      1.250082e-04
933        7.327743e-04      6.960101e-02      8.060972e-02      5.859230e-02      1.100871e-02      1.211917e-04
934        7.335935e-04      6.851404e-02      7.935083e-02      5.767725e-02      1.083679e-02      1.174360e-04
935        7.344127e-04      6.742755e-02      7.809248e-02      5.676261e-02      1.066494e-02      1.137409e-04
936        7.352319e-04      6.634155e-02      7.683472e-02      5.584838e-02      1.049317e-02      1.101066e-04
937        7.360511e-04      6.525608e-02      7.557756e-02      5.493460e-02      1.032148e-02      1.065330e-04
938        7.368703e-04      6.417117e-02      7.432105e-02      5.402129e-02      1.014988e-02      1.030201e-04
939        7.376895e-04      6.308683e-02      7.306520e-02      5.310846e-02      9.978372e-03      9.956791e-05
940        7.385087e-04      6.200310e-02      7.181006e-02      5.219614e-02      9.806960e-03      9.617646e-05
941        7.393279e-04      6.092000e-02      7.055565e-02      5.128436e-02      9.635648e-03      9.284570e-05
942        7.401471e-04      5.983757e-02      6.930201e-02      5.037313e-02      9.464440e-03      8.957562e-05
943        7.409663e-04      5.875581e-02      6.804915e-02      4.946247e-02      9.293340e-03      8.636617e-05
944        7.417855e-04      5.767477e-02      6.679713e-02      4.855242e-02      9.122353e-03      8.321733e-05
945        7.426047e-04      5.659447e-02      6.554595e-02      4.764299e-02      8.951483e-03      8.012905e-05
946        7.434239e-04      5.551494e-02      6.429567e-02      4.673420e-02      8.780734e-03      7.710129e-05
947        7.442431e-04      5.443619e-02      6.304630e-02      4.582608e-02      8.610110e-03      7.413400e-05
948        7.450623e-04      5.335826e-02      6.179788e-02      4.491865e-02      8.439616e-03      7.122712e-05
949        7.458815e-04      5.228118e-02      6.055044e-02      4.401193e-02      8.269255e-03      6.838059e-05
950        7.467007e-04      5.120497e-02      5.930400e-02      4.310594e-02      8.099032e-03      6.559433e-05
951        7.475199e-04      5.012966e-02      5.805861e-02      4.220071e-02      7.928951e-03      6.286827e-05
952        7.483391e-04      4.905527e-02      5.681429e-02      4.129625e-02      7.759017e-03      6.020234e-05
953        7.491583e-04      4.798183e-02      5.557106e-02      4.039260e-02      7.589232e-03      5.759644e-05
954        7.499775e-04      4.690937e-02      5.432897e-02      3.948977e-02      7.419602e-03      5.505049e-05
955        7.507967e-04      4.583791e-02      5.308804e-02      3.858778e-02      7.250130e-03      5.256439e-05
956        7.516159e-04      4.476748e-02      5.184830e-02      3.768666e-02      7.080822e-03      5.013803e-05
957        7.524351e-04      4.369810e-02      5.060978e-02      3.678642e-02      6.911680e-03      4.777132e-05
958        7.532543e-04      4.262981e-02      4.937252e-02      3.588710e-02      6.742709e-03      4.546413e-05
959        7.540735e-04      4.156262e-02      4.813654e-02      3.498871e-02      6.573914e-03      4.321634e-05
960        7.548927e-04      4.049657e-02      4.690187e-02      3.409127e-02      6.405297e-03      4.102784e-05
961        7.557119e-04      3.943168e-02      4.566855e-02      3.319482e-02      6.236865e-03      3.889848e-05
962        7.565311e-04      3.836798e-02      4.443659e-02      3.229936e-02      6.068620e-03      3.682815e-05
963        7.573503e-04      3.730548e-02      4.320605e-02      3.140492e-02      5.900567e-03      3.481669e-05
964        7.581695e-04      3.624423e-02      4.197694e-02      3.051152e-02      5.732709e-03      3.286396e-05
965        7.589887e-04      3.518424e-02      4.074929e-02      2.961919e-02      5.565052e-03      3.096980e-05
966        7.598079e-04      3.412554e-02      3.952314e-02      2.872794e-02      5.397599e-03      2.913407e-05
967        7.606271e-04      3.306816e-02      3.829851e-02      2.783780e-02      5.230354e-03      2.735660e-05
968        7.614463e-04      3.201212e-02      3.707544e-02      2.694879e-02      5.063321e-03      2.563722e-05
969        7.622655e-04      3.095744e-02      3.585395e-02      2.606094e-02      4.896505e-03      2.397576e-05
970        7.630847e-04      2.990416e-02      3.463407e-02      2.517426e-02      4.729909e-03      2.237204e-05
971        7.639039e-04      2.885231e-02      3.341584e-02      2.428877e-02      4.563538e-03      2.082588e-05
972        7.647231e-04      2.780189e-02      3.219929e-02      2.340450e-02      4.397395e-03      1.933709e-05
973        7.655423e-04      2.675295e-02      3.098444e-02      2.252147e-02      4.231486e-03      1.790547e-05
974        7.663615e-04      2.570551e-02      2.977132e-02      2.163970e-02      4.065813e-03      1.653083e-05
975        7.671807e-04      2.465959e-02      2.855997e-02      2.075921e-02      3.900381e-03      1.521297e-05
976        7.679999e-04      2.361522e-02      2.735041e-02      1.988002e-02      3.735194e-03      1.395167e-05
977        7.688191e-04      2.257242e-02      2.614268e-02      1.900216e-02      3.570256e-03      1.274673e-05
978        7.696383e-04      2.153122e-02      2.493679e-02      1.812565e-02      3.405571e-03      1.159791e-05
979        7.704575e-04      2.049165e-02      2.373279e-02      1.725051e-02      3.241143e-03      1.050501e-05
980        7.712767e-04      1.945373e-02      2.253070e-02      1.637675e-02      3.076976e-03      9.467780e-06
981        7.720959e-04      1.841748e-02      2.133056e-02      1.550441e-02      2.913074e-03      8.486000e-06
982        7.729151e-04      1.738294e-02      2.013238e-02      1.463350e-02      2.749441e-03      7.559428e-06
983        7.737343e-04      1.635012e-02      1.893620e-02      1.376404e-02      2.586082e-03      6.687820e-06
984        7.745535e-04      1.531906e-02      1.774206e-02      1.289606e-02      2.423000e-03      5.870927e-06
985        7.753727e-04      1.428977e-02      1.654997e-02      1.202957e-02      2.260199e-03      5.108498e-06
986        7.761919e-04      1.326228e-02      1.535997e-02      1.116460e-02      2.097683e-03      4.400272e-06
987        7.770111e-04      1.223663e-02      1.417208e-02      1.030117e-02      1.935456e-03      3.745989e-06
988        7.778303e-04      1.121283e-02      1.298635e-02      9.439303e-03      1.773522e-03      3.145380e-06
989        7.786495e-04      1.019090e-02      1.180279e-02      8.579015e-03      1.611885e-03      2.598175e-06
990        7.794687e-04      9.170879e-03      1.062143e-02      7.720329e-03      1.450550e-03      2.104095e-06
991        7.802879e-04      8.152786e-03      9.442305e-03      6.863266e-03      1.289519e-03      1.662860e-06
992        7.811071e-04      7.136645e-03      8.265443e-03      6.007848e-03      1.128798e-03      1.274184e-06
993        7.819263e-04      6.122483e-03      7.090872e-03      5.154095e-03      9.683887e-04      9.377767e-07
994        7.827455e-04      5.110324e-03      5.918621e-03      4.302028e-03      8.082967e-04      6.533435e-07
995        7.835647e-04      4.100193e-03      4.748718e-03      3.451667e-03      6.485254e-04      4.205852e-07
996        7.843839e-04      3.092114e-03      3.581192e-03      2.603035e-03      4.890787e-04      2.391980e-07
997        7.852031e-04      2.086112e-03      2.416072e-03      1.756151e-03      3.299606e-04      1.088740e-07
998        7.860223e-04      1.082212e-03      1.253387e-03      9.110368e-04      1.711750e-04      2.930086e-08
999        7.868415e-04      8.043802e-05      9.316422e-05      6.771183e-05      1.272619e-05      1.619560e-10
1000       7.876607e-04     -9.191849e-04     -7.738012e-04     -1.064569e-03      1.453837e-04      2.113642e-08
1001       7.884799e-04     -1.916632e-03     -1.613484e-03     -2.219781e-03      3.031488e-04      9.189917e-08
1002       7.892991e-04     -2.911880e-03     -2.451314e-03     -3.372446e-03      4.605659e-04      2.121210e-07
1003       7.901183e-04     -3.904904e-03     -3.287273e-03     -4.522535e-03      6.176313e-04      3.814684e-07
1004       7.909375e-04     -4.895679e-03     -4.121338e-03     -5.670020e-03      7.743410e-04      5.996040e-07
1005       7.917567e-04     -5.884182e-03     -4.953490e-03     -6.814873e-03      9.306913e-04      8.661864e-07
1006       7.925759e-04     -6.870388e-03     -5.783709e-03     -7.957066e-03      1.086678e-03      1.180870e-06
1007       7.933951e-04     -7.854272e-03     -6.611974e-03     -9.096571e-03      1.242298e-03      1.543305e-06
1008       7.942143e-04     -8.835812e-03     -7.438265e-03     -1.023336e-02      1.397547e-03      1.953138e-06
1009       7.950335e-04     -9.814983e-03     -8.262562e-03     -1.136740e-02      1.552422e-03      2.410013e-06
1010       7.958527e-04     -1.079176e-02     -9.084844e-03     -1.249868e-02      1.706917e-03      2.913567e-06
1011       7.966719e-04     -1.176612e-02     -9.905091e-03     -1.362715e-02      1.861031e-03      3.463436e-06
1012       7.974911e-04     -1.273804e-02     -1.072328e-02     -1.475280e-02      2.014758e-03      4.059251e-06
1013       7.983103e-04     -1.370750e-02     -1.153940e-02     -1.587559e-02      2.168096e-03      4.700640e-06
1014       7.991295e-04     -1.467447e-02     -1.235343e-02     -1.699551e-02      2.321040e-03      5.387227e-06
1015       7.999487e-04     -1.563892e-02     -1.316533e-02     -1.811251e-02      2.473587e-03      6.118633e-06
1016       8.007679e-04     -1.660084e-02     -1.397511e-02     -1.922658e-02      2.625733e-03      6.894473e-06
1017       8.015871e-04     -1.756020e-02     -1.478273e-02     -2.033768e-02      2.777474e-03      7.714362e-06
1018       8.024063e-04     -1.851698e-02     -1.558818e-02     -2.144579e-02      2.928807e-03      8.577909e-06
1019       8.032255e-04     -1.947116e-02     -1.639143e-02     -2.255089e-02      3.079727e-03      9.484720e-06
1020       8.040447e-04     -2.042270e-02     -1.719247e-02     -2.365294e-02      3.230232e-03      1.043440e-05
1021       8.048639e-04     -2.137160e-02     -1.799128e-02     -2.475191e-02      3.380317e-03      1.142655e-05
1022       8.056831e-04     -2.231781e-02     -1.878783e-02     -2.584779e-02      3.529979e-03      1.246075e-05
1023       8.065023e-04     -2.326133e-02     -1.958212e-02     -2.694055e-02      3.679215e-03      1.353662e-05
1024       8.073215e-04     -2.420213e-02     -2.037411e-02     -2.803015e-02      3.828020e-03      1.465373e-05
1025       8.081407e-04     -2.514018e-02     -2.116379e-02     -2.911657e-02      3.976390e-03      1.581168e-05
1026       8.089599e-04     -2.607547e-02     -2.195115e-02     -3.019979e-02      4.124323e-03      1.701004e-05
1027       8.097791e-04     -2.700797e-02     -2.273615e-02     -3.127978e-02      4.271815e-03      1.824841e-05
1028       8.105983e-04     -2.793765e-02     -2.351879e-02     -3.235651e-02      4.418862e-03      1.952634e-05
1029       8.114175e-04     -2.886450e-02     -2.429904e-02     -3.342996e-02      4.565461e-03      2.084343e-05
1030       8.122367e-04     -2.978849e-02     -2.507688e-02     -3.450009e-02      4.711607e-03      2.219924e-05
1031       8.130559e-04     -3.070960e-02     -2.585230e-02     -3.556689e-02      4.857298e-03      2.359334e-05
1032       8.138751e-04     -3.162780e-02     -2.662527e-02     -3.663033e-02      5.002529e-03      2.502530e-05
1033       8.146943e-04     -3.254308e-02     -2.739578e-02     -3.769038e-02      5.147298e-03      2.649468e-05
1034       8.155135e-04     -3.345541e-02     -2.816381e-02     -3.874702e-02      5.291601e-03      2.800104e-05
1035       8.163327e-04     -3.436478e-02     -2.892934e-02     -3.980021e-02      5.435433e-03      2.954394e-05
1036       8.171519e-04     -3.527115e-02     -2.969236e-02     -4.084994e-02      5.578793e-03      3.112293e-05
1037       8.179711e-04     -3.617450e-02     -3.045283e-02     -4.189618e-02      5.721676e-03      3.273758e-05
1038       8.187903e-04     -3.707483e-02     -3.121075e-02     -4.293890e-02      5.864079e-03      3.438742e-05
1039       8.196095e-04     -3.797209e-02     -3.196609e-02     -4.397809e-02      6.005997e-03      3.607201e-05
1040       8.204287e-04     -3.886627e-02     -3.271884e-02     -4.501370e-02      6.147429e-03      3.779089e-05
1041       8.212479e-04     -3.975735e-02     -3.346898e-02     -4.604572e-02      6.288370e-03      3.954360e-05
1042       8.220671e-04     -4.064531e-02     -3.421649e-02     -4.707413e-02      6.428818e-03      4.132970e-05
1043       8.228863e-04     -4.153012e-02     -3.496135e-02     -4.809889e-02      6.568767e-03      4.314871e-05
1044       8.237055e-04     -4.241177e-02     -3.570355e-02     -4.911998e-02      6.708216e-03      4.500017e-05
1045       8.245247e-04     -4.329023e-02     -3.644307e-02     -5.013739e-02      6.847161e-03      4.688362e-05
1046       8.253439e-04     -4.416548e-02     -3.717988e-02     -5.115107e-02      6.985598e-03      4.879858e-05
1047       8.261631e-04     -4.503749e-02     -3.791397e-02     -5.216102e-02      7.123525e-03      5.074460e-05
1048       8.269823e-04     -4.590626e-02     -3.864533e-02     -5.316720e-02      7.260936e-03      5.272120e-05
1049       8.278015e-04     -4.677176e-02     -3.937393e-02     -5.416959e-02      7.397831e-03      5.472790e-05
1050       8.286207e-04     -4.763396e-02     -4.009975e-02     -5.516816e-02      7.534204e-03      5.676423e-05
1051       8.294399e-04     -4.849284e-02     -4.082279e-02     -5.616290e-02      7.670053e-03      5.882972e-05
1052       8.302591e-04     -4.934840e-02     -4.154302e-02     -5.715377e-02      7.805375e-03      6.092387e-05
1053       8.310783e-04     -5.020059e-02     -4.226042e-02     -5.814076e-02      7.940165e-03      6.304622e-05
1054       8.318975e-04     -5.104941e-02     -4.297499e-02     -5.912383e-02      8.074422e-03      6.519629e-05
1055       8.327167e-04     -5.189483e-02     -4.368669e-02     -6.010297e-02      8.208141e-03      6.737358e-05
1056       8.335359e-04     -5.273683e-02     -4.439551e-02     -6.107815e-02      8.341320e-03      6.957761e-05
1057       8.343551e-04     -5.357540e-02     -4.510144e-02     -6.204935e-02      8.473954e-03      7.180790e-05
1058       8.351743e-04     -5.441050e-02     -4.580446e-02     -6.301654e-02      8.606042e-03      7.406396e-05
1059       8.359935e-04     -5.524213e-02     -4.650455e-02     -6.397971e-02      8.737579e-03      7.634529e-05
1060       8.368127e-04     -5.607026e-02     -4.720169e-02     -6.493882e-02      8.868563e-03      7.865142e-05
1061       8.376319e-04     -5.689487e-02     -4.789587e-02     -6.589386e-02      8.998991e-03      8.098184e-05
1062       8.384511e-04     -5.771594e-02     -4.858708e-02     -6.684479e-02      9.128859e-03      8.333606e-05
1063       8.392703e-04     -5.853345e-02     -4.927528e-02     -6.779161e-02      9.258163e-03      8.571359e-05
1064       8.400895e-04     -5.934738e-02     -4.996048e-02     -6.873428e-02      9.386902e-03      8.811393e-05
1065       8.409087e-04     -6.015771e-02     -5.064264e-02     -6.967279e-02      9.515072e-03      9.053659e-05
1066       8.417279e-04     -6.096443e-02     -5.132176e-02     -7.060710e-02      9.642669e-03      9.298107e-05
1067       8.425471e-04     -6.176751e-02     -5.199782e-02     -7.153720e-02      9.769691e-03      9.544687e-05
1068       8.433663e-04     -6.256693e-02     -5.267080e-02     -7.246307e-02      9.896135e-03      9.793349e-05
1069       8.441855e-04     -6.336268e-02     -5.334068e-02     -7.338468e-02      1.002200e-02      1.004404e-04
1070       8.450047e-04     -6.415473e-02     -5.400746e-02     -7.430201e-02      1.014728e-02      1.029672e-04
1071       8.458239e-04     -6.494307e-02     -5.467110e-02     -7.521504e-02      1.027197e-02      1.055133e-04
1072       8.466431e-04     -6.572767e-02     -5.533161e-02     -7.612374e-02      1.039607e-02      1.080782e-04
1073       8.474623e-04     -6.650853e-02     -5.598895e-02     -7.702810e-02      1.051957e-02      1.106614e-04
1074       8.482815e-04     -6.728561e-02     -5.664313e-02     -7.792809e-02      1.064248e-02      1.132624e-04
1075       8.491007e-04     -6.805890e-02     -5.729411e-02     -7.882369e-02      1.076479e-02      1.158808e-04
1076       8.499199e-04     -6.882838e-02     -5.794188e-02     -7.971488e-02      1.088650e-02      1.185159e-04
1077       8.507391e-04     -6.959404e-02     -5.858644e-02     -8.060164e-02      1.100760e-02      1.211674e-04
1078       8.515583e-04     -7.035585e-02     -5.922775e-02     -8.148395e-02      1.112810e-02      1.238346e-04
1079       8.523775e-04     -7.111380e-02     -5.986582e-02     -8.236178e-02      1.124798e-02      1.265171e-04
1080       8.531967e-04     -7.186787e-02     -6.050061e-02     -8.323512e-02      1.136725e-02      1.292144e-04
1081       8.540159e-04     -7.261803e-02     -6.113213e-02     -8.410394e-02      1.148591e-02      1.319260e-04
1082       8.548351e-04     -7.336428e-02     -6.176034e-02     -8.496822e-02      1.160394e-02      1.346514e-04
1083       8.556543e-04     -7.410659e-02     -6.238524e-02     -8.582794e-02      1.172135e-02      1.373900e-04
1084       8.564735e-04     -7.484495e-02     -6.300682e-02     -8.668309e-02      1.183814e-02      1.401414e-04
1085       8.572927e-04     -7.557934e-02     -6.362505e-02     -8.753363e-02      1.195429e-02      1.429051e-04
1086       8.581119e-04     -7.630974e-02     -6.423992e-02     -8.837956e-02      1.206982e-02      1.456805e-04
1087       8.589311e-04     -7.703613e-02     -6.485142e-02     -8.922085e-02      1.218471e-02      1.484672e-04
1088       8.597503e-04     -7.775850e-02     -6.545954e-02     -9.005747e-02      1.229897e-02      1.512646e-04
1089       8.605695e-04     -7.847683e-02     -6.606425e-02     -9.088942e-02      1.241259e-02      1.540723e-04
1090       8.613887e-04     -7.919110e-02     -6.666554e-02     -9.171666e-02      1.252556e-02      1.568897e-04
1091       8.622079e-04     -7.990130e-02     -6.726341e-02     -9.253919e-02      1.263789e-02      1.597163e-04
1092       8.630271e-04     -8.060740e-02     -6.785783e-02     -9.335698e-02      1.274957e-02      1.625517e-04
1093       8.638463e-04     -8.130940e-02     -6.844879e-02     -9.417000e-02      1.286061e-02      1.653952e-04
1094       8.646655e-04     -8.200726e-02     -6.903627e-02     -9.497825e-02      1.297099e-02      1.682466e-04
1095       8.654847e-04     -8.270099e-02     -6.962027e-02     -9.578170e-02      1.308072e-02      1.711051e-04
1096       8.663039e-04     -8.339056e-02     -7.020077e-02     -9.658034e-02      1.318978e-02      1.739704e-04
1097       8.671231e-04     -8.407595e-02     -7.077776e-02     -9.737414e-02      1.329819e-02      1.768419e-04
1098       8.679423e-04     -8.475715e-02     -7.135121e-02     -9.816308e-02      1.340594e-02      1.797191e-04
1099       8.687615e-04     -8.543414e-02     -7.192113e-02     -9.894715e-02      1.351301e-02      1.826016e-04
1100       8.695807e-04     -8.610691e-02     -7.248748e-02     -9.972633e-02      1.361943e-02      1.854887e-04
1101       8.703999e-04     -8.677544e-02     -7.305027e-02     -1.005006e-01      1.372517e-02      1.883802e-04
1102       8.712191e-04     -8.743971e-02     -7.360947e-02     -1.012699e-01      1.383023e-02      1.912753e-04
1103       8.720383e-04     -8.809971e-02     -7.416508e-02     -1.020343e-01      1.393462e-02      1.941737e-04
1104       8.728575e-04     -8.875542e-02     -7.471708e-02     -1.027938e-01      1.403834e-02      1.970749e-04
1105       8.736767e-04     -8.940683e-02     -7.526546e-02     -1.035482e-01      1.414137e-02      1.999783e-04
1106       8.744959e-04     -9.005392e-02     -7.581020e-02     -1.042976e-01      1.424372e-02      2.028836e-04
1107       8.753151e-04     -9.069668e-02     -7.635130e-02     -1.050421e-01      1.434538e-02      2.057900e-04
1108       8.761343e-04     -9.133509e-02     -7.688873e-02     -1.057815e-01      1.444636e-02      2.086973e-04
1109       8.769535e-04     -9.196914e-02     -7.742249e-02     -1.065158e-01      1.454665e-02      2.116049e-04
1110       8.777727e-04     -9.259880e-02     -7.795256e-02     -1.072450e-01      1.464624e-02      2.145124e-04
1111       8.785919e-04     -9.322407e-02     -7.847894e-02     -1.079692e-01      1.474514e-02      2.174191e-04
1112       8.794111e-04     -9.384494e-02     -7.900160e-02     -1.086883e-01      1.484334e-02      2.203248e-04
1113       8.802303e-04     -9.446138e-02     -7.952054e-02     -1.094022e-01      1.494084e-02      2.232288e-04
1114       8.810495e-04     -9.507338e-02     -8.003574e-02     -1.101110e-01      1.503764e-02      2.261307e-04
1115       8.818687e-04     -9.568093e-02     -8.054720e-02     -1.108147e-01      1.513374e-02      2.290300e-04
1116       8.826879e-04     -9.628402e-02     -8.105489e-02     -1.115131e-01      1.522913e-02      2.319263e-04
1117       8.835071e-04     -9.688262e-02     -8.155882e-02     -1.122064e-01      1.532381e-02      2.348191e-04
1118       8.843263e-04     -9.747673e-02     -8.205896e-02     -1.128945e-01      1.541778e-02      2.377079e-04
1119       8.851455e-04     -9.806634e-02     -8.255530e-02     -1.135774e-01      1.551103e-02      2.405922e-04
1120       8.859647e-04     -9.865142e-02     -8.304784e-02     -1.142550e-01      1.560358e-02      2.434716e-04
1121       8.867839e-04     -9.923196e-02     -8.353656e-02     -1.149274e-01      1.569540e-02      2.463456e-04
1122       8.876031e-04     -9.980795e-02     -8.402145e-02     -1.155945e-01      1.578650e-02      2.492137e-04
1123       8.884223e-04     -1.003794e-01     -8.450250e-02     -1.162563e-01      1.587689e-02      2.520755e-04
1124       8.892415e-04     -1.009462e-01     -8.497969e-02     -1.169128e-01      1.596654e-02      2.549305e-04
1125       8.900607e-04     -1.015085e-01     -8.545302e-02     -1.175640e-01      1.605548e-02      2.577783e-04
1126       8.908799e-04     -1.020662e-01     -8.592248e-02     -1.182098e-01      1.614368e-02      2.606185e-04
1127       8.916991e-04     -1.026192e-01     -8.638805e-02     -1.188504e-01      1.623116e-02      2.634504e-04
1128       8.925183e-04     -1.031676e-01     -8.684973e-02     -1.194855e-01      1.631790e-02      2.662738e-04
1129       8.933375e-04     -1.037114e-01     -8.730749e-02     -1.201153e-01      1.640391e-02      2.690882e-04
1130       8.941567e-04     -1.042505e-01     -8.776134e-02     -1.207397e-01      1.648918e-02      2.718930e-04
1131       8.949759e-04     -1.047850e-01     -8.821127e-02     -1.213587e-01      1.657371e-02      2.746880e-04
1132       8.957951e-04     -1.053148e-01     -8.865725e-02     -1.219723e-01      1.665751e-02      2.774726e-04
1133       8.966143e-04     -1.058398e-01     -8.909928e-02     -1.225804e-01      1.674056e-02      2.802464e-04
1134       8.974335e-04     -1.063602e-01     -8.953736e-02     -1.231831e-01      1.682287e-02      2.830089e-04
1135       8.982527e-04     -1.068759e-01     -8.997146e-02     -1.237803e-01      1.690443e-02      2.857598e-04
1136       8.990719e-04     -1.073868e-01     -9.040159e-02     -1.243721e-01      1.698525e-02      2.884986e-04
1137       8.998911e-04     -1.078930e-01     -9.082772e-02     -1.249583e-01      1.706531e-02      2.912248e-04
1138       9.007103e-04     -1.083945e-01     -9.124986e-02     -1.255391e-01      1.714463e-02      2.939382e-04
1139       9.015295e-04     -1.088912e-01     -9.166799e-02     -1.261144e-01      1.722319e-02      2.966381e-04
1140       9.023487e-04     -1.093831e-01     -9.208210e-02     -1.266841e-01      1.730099e-02      2.993243e-04
1141       9.031679e-04     -1.098702e-01     -9.249218e-02     -1.272483e-01      1.737804e-02      3.019963e-04
1142       9.039871e-04     -1.103526e-01     -9.289822e-02     -1.278069e-01      1.745433e-02      3.046537e-04
1143       9.048063e-04     -1.108301e-01     -9.330022e-02     -1.283599e-01      1.752986e-02      3.072960e-04
1144       9.056255e-04     -1.113028e-01     -9.369816e-02     -1.289074e-01      1.760463e-02      3.099230e-04
1145       9.064447e-04     -1.117707e-01     -9.409204e-02     -1.294493e-01      1.767863e-02      3.125341e-04
1146       9.072639e-04     -1.122337e-01     -9.448184e-02     -1.299856e-01      1.775187e-02      3.151290e-04
