Index       TIME              VR(1)            {VR(1)}            VI(1)            {VI(1)}            VM(1)            {VM(1)}            VP(1)            {VP(1)}           VDB(1)           {VDB(1)}           IR(V1)           {IR(V1)}           II(V1)           {II(V1)}           IM(V1)           {IM(V1)}           IP(V1)           {IP(V1)}           IDB(V1)          {IDB(V1)}    
216      9.09235604e-06    1.33637318e+00    1.33637318e+00    0.00000000e+00    0.00000000e+00    1.33637318e+00    1.33637318e+00    0.00000000e+00    0.00000000e+00    2.51855504e+00    2.51855504e+00   -1.33647020e-03   -1.33647020e-03    0.00000000e+00    0.00000000e+00    1.33647020e-03    1.33647020e-03    3.14159265e+00    3.14159265e+00   -5.74808144e+01   -5.74808144e+01
217      9.31003427e-06    1.35750260e+00    1.35750260e+00    0.00000000e+00    0.00000000e+00    1.35750260e+00    1.35750260e+00    0.00000000e+00    0.00000000e+00    2.65481343e+00    2.65481343e+00   -1.35759967e-03   -1.35759967e-03    0.00000000e+00    0.00000000e+00    1.35759967e-03    1.35759967e-03    3.14159265e+00    3.14159265e+00   -5.73445655e+01   -5.73445655e+01
218      9.52771251e-06    1.37864209e+00    1.37864209e+00    0.00000000e+00    0.00000000e+00    1.37864209e+00    1.37864209e+00    0.00000000e+00    0.00000000e+00    2.78903067e+00    2.78903067e+00   -1.37873920e-03   -1.37873920e-03    0.00000000e+00    0.00000000e+00    1.37873920e-03    1.37873920e-03    3.14159265e+00    3.14159265e+00   -5.72103575e+01   -5.72103575e+01
219      9.96306897e-06    1.42094986e+00    1.42094986e+00    0.00000000e+00    0.00000000e+00    1.42094986e+00    1.42094986e+00    0.00000000e+00    0.00000000e+00    3.05157507e+00    3.05157507e+00   -1.42104704e-03   -1.42104704e-03    0.00000000e+00    0.00000000e+00    1.42104704e-03    1.42104704e-03    3.14159265e+00    3.14159265e+00   -5.69478309e+01   -5.69478309e+01
220      1.00000000e-05    1.42454056e+00    1.42454056e+00    0.00000000e+00    0.00000000e+00    1.42454056e+00    1.42454056e+00    0.00000000e+00    0.00000000e+00    3.07349641e+00    3.07349641e+00   -1.42463779e-03   -1.42463779e-03    0.00000000e+00    0.00000000e+00    1.42463779e-03    1.42463779e-03    3.14159265e+00    3.14159265e+00   -5.69259108e+01   -5.69259108e+01
221      1.00264702e-05    1.42447004e+00    1.42447004e+00    0.00000000e+00    0.00000000e+00    1.42447004e+00    1.42447004e+00    0.00000000e+00    0.00000000e+00    3.07306638e+00    3.07306638e+00   -1.42446737e-03   -1.42446737e-03    0.00000000e+00    0.00000000e+00    1.42446737e-03    1.42446737e-03    3.14159265e+00    3.14159265e+00   -5.69269499e+01   -5.69269499e+01
222      1.00499581e-05    1.42440943e+00    1.42440943e+00    0.00000000e+00    0.00000000e+00    1.42440943e+00    1.42440943e+00    0.00000000e+00    0.00000000e+00    3.07269683e+00    3.07269683e+00   -1.42440685e-03   -1.42440685e-03    0.00000000e+00    0.00000000e+00    1.42440685e-03    1.42440685e-03    3.14159265e+00    3.14159265e+00   -5.69273189e+01   -5.69273189e+01
223      1.00969339e-05    1.42429536e+00    1.42429536e+00    0.00000000e+00    0.00000000e+00    1.42429536e+00    1.42429536e+00    0.00000000e+00    0.00000000e+00    3.07200116e+00    3.07200116e+00   -1.42429293e-03   -1.42429293e-03    0.00000000e+00    0.00000000e+00    1.42429293e-03    1.42429293e-03    3.14159265e+00    3.14159265e+00   -5.69280137e+01   -5.69280137e+01
224      1.01908854e-05    1.42409250e+00    1.42409250e+00    0.00000000e+00    0.00000000e+00    1.42409250e+00    1.42409250e+00    0.00000000e+00    0.00000000e+00    3.07076397e+00    3.07076397e+00   -1.42409034e-03   -1.42409034e-03    0.00000000e+00    0.00000000e+00    1.42409034e-03    1.42409034e-03    3.14159265e+00    3.14159265e+00   -5.69292492e+01   -5.69292492e+01
225      1.02848369e-05    1.42391230e+00    1.42391230e+00    0.00000000e+00    0.00000000e+00    1.42391230e+00    1.42391230e+00    0.00000000e+00    0.00000000e+00    3.06966482e+00    3.06966482e+00   -1.42391038e-03   -1.42391038e-03    0.00000000e+00    0.00000000e+00    1.42391038e-03    1.42391038e-03    3.14159265e+00    3.14159265e+00   -5.69303469e+01   -5.69303469e+01
226      1.03787885e-05    1.42375213e+00    1.42375213e+00    0.00000000e+00    0.00000000e+00    1.42375213e+00    1.42375213e+00    0.00000000e+00    0.00000000e+00    3.06868775e+00    3.06868775e+00   -1.42375043e-03   -1.42375043e-03    0.00000000e+00    0.00000000e+00    1.42375043e-03    1.42375043e-03    3.14159265e+00    3.14159265e+00   -5.69313226e+01   -5.69313226e+01
227      1.04727400e-05    1.42360970e+00    1.42360970e+00    0.00000000e+00    0.00000000e+00    1.42360970e+00    1.42360970e+00    0.00000000e+00    0.00000000e+00    3.06781880e+00    3.06781880e+00   -1.42360819e-03   -1.42360819e-03    0.00000000e+00    0.00000000e+00    1.42360819e-03    1.42360819e-03    3.14159265e+00    3.14159265e+00   -5.69321905e+01   -5.69321905e+01
228      1.05666916e-05    1.42348299e+00    1.42348299e+00    0.00000000e+00    0.00000000e+00    1.42348299e+00    1.42348299e+00    0.00000000e+00    0.00000000e+00    3.06704565e+00    3.06704565e+00   -1.42348164e-03   -1.42348164e-03    0.00000000e+00    0.00000000e+00    1.42348164e-03    1.42348164e-03    3.14159265e+00    3.14159265e+00   -5.69329626e+01   -5.69329626e+01
229      1.06606431e-05    1.42337022e+00    1.42337022e+00    0.00000000e+00    0.00000000e+00    1.42337022e+00    1.42337022e+00    0.00000000e+00    0.00000000e+00    3.06635749e+00    3.06635749e+00   -1.42336902e-03   -1.42336902e-03    0.00000000e+00    0.00000000e+00    1.42336902e-03    1.42336902e-03    3.14159265e+00    3.14159265e+00   -5.69336498e+01   -5.69336498e+01
230      1.07545947e-05    1.42326981e+00    1.42326981e+00    0.00000000e+00    0.00000000e+00    1.42326981e+00    1.42326981e+00    0.00000000e+00    0.00000000e+00    3.06574476e+00    3.06574476e+00   -1.42326874e-03   -1.42326874e-03    0.00000000e+00    0.00000000e+00    1.42326874e-03    1.42326874e-03    3.14159265e+00    3.14159265e+00   -5.69342618e+01   -5.69342618e+01
231      1.08485462e-05    1.42318039e+00    1.42318039e+00    0.00000000e+00    0.00000000e+00    1.42318039e+00    1.42318039e+00    0.00000000e+00    0.00000000e+00    3.06519902e+00    3.06519902e+00   -1.42317944e-03   -1.42317944e-03    0.00000000e+00    0.00000000e+00    1.42317944e-03    1.42317944e-03    3.14159265e+00    3.14159265e+00   -5.69348068e+01   -5.69348068e+01
232      1.09424978e-05    1.42310073e+00    1.42310073e+00    0.00000000e+00    0.00000000e+00    1.42310073e+00    1.42310073e+00    0.00000000e+00    0.00000000e+00    3.06471283e+00    3.06471283e+00   -1.42309988e-03   -1.42309988e-03    0.00000000e+00    0.00000000e+00    1.42309988e-03    1.42309988e-03    3.14159265e+00    3.14159265e+00   -5.69352923e+01   -5.69352923e+01
233      1.11304009e-05    1.42297260e+00    1.42297260e+00    0.00000000e+00    0.00000000e+00    1.42297260e+00    1.42297260e+00    0.00000000e+00    0.00000000e+00    3.06393073e+00    3.06393073e+00   -1.42297191e-03   -1.42297191e-03    0.00000000e+00    0.00000000e+00    1.42297191e-03    1.42297191e-03    3.14159265e+00    3.14159265e+00   -5.69360734e+01   -5.69360734e+01
234      1.13183040e-05    1.42286958e+00    1.42286958e+00    0.00000000e+00    0.00000000e+00    1.42286958e+00    1.42286958e+00    0.00000000e+00    0.00000000e+00    3.06330192e+00    3.06330192e+00   -1.42286904e-03   -1.42286904e-03    0.00000000e+00    0.00000000e+00    1.42286904e-03    1.42286904e-03    3.14159265e+00    3.14159265e+00   -5.69367014e+01   -5.69367014e+01
235      1.15062071e-05    1.42278672e+00    1.42278672e+00    0.00000000e+00    0.00000000e+00    1.42278672e+00    1.42278672e+00    0.00000000e+00    0.00000000e+00    3.06279605e+00    3.06279605e+00   -1.42278628e-03   -1.42278628e-03    0.00000000e+00    0.00000000e+00    1.42278628e-03    1.42278628e-03    3.14159265e+00    3.14159265e+00   -5.69372066e+01   -5.69372066e+01
236      1.16941102e-05    1.42272003e+00    1.42272003e+00    0.00000000e+00    0.00000000e+00    1.42272003e+00    1.42272003e+00    0.00000000e+00    0.00000000e+00    3.06238891e+00    3.06238891e+00   -1.42271967e-03   -1.42271967e-03    0.00000000e+00    0.00000000e+00    1.42271967e-03    1.42271967e-03    3.14159265e+00    3.14159265e+00   -5.69376133e+01   -5.69376133e+01
237      1.18820132e-05    1.42266633e+00    1.42266633e+00    0.00000000e+00    0.00000000e+00    1.42266633e+00    1.42266633e+00    0.00000000e+00    0.00000000e+00    3.06206109e+00    3.06206109e+00   -1.42266605e-03   -1.42266605e-03    0.00000000e+00    0.00000000e+00    1.42266605e-03    1.42266605e-03    3.14159265e+00    3.14159265e+00   -5.69379407e+01   -5.69379407e+01
238      1.20699163e-05    1.42262309e+00    1.42262309e+00    0.00000000e+00    0.00000000e+00    1.42262309e+00    1.42262309e+00    0.00000000e+00    0.00000000e+00    3.06179706e+00    3.06179706e+00   -1.42262286e-03   -1.42262286e-03    0.00000000e+00    0.00000000e+00    1.42262286e-03    1.42262286e-03    3.14159265e+00    3.14159265e+00   -5.69382043e+01   -5.69382043e+01
239      1.24457225e-05    1.42256472e+00    1.42256472e+00    0.00000000e+00    0.00000000e+00    1.42256472e+00    1.42256472e+00    0.00000000e+00    0.00000000e+00    3.06144071e+00    3.06144071e+00   -1.42256457e-03   -1.42256457e-03    0.00000000e+00    0.00000000e+00    1.42256457e-03    1.42256457e-03    3.14159265e+00    3.14159265e+00   -5.69385602e+01   -5.69385602e+01
240      1.28215287e-05    1.42252535e+00    1.42252535e+00    0.00000000e+00    0.00000000e+00    1.42252535e+00    1.42252535e+00    0.00000000e+00    0.00000000e+00    3.06120027e+00    3.06120027e+00   -1.42252524e-03   -1.42252524e-03    0.00000000e+00    0.00000000e+00    1.42252524e-03    1.42252524e-03    3.14159265e+00    3.14159265e+00   -5.69388004e+01   -5.69388004e+01
241      1.31973349e-05    1.42249877e+00    1.42249877e+00    0.00000000e+00    0.00000000e+00    1.42249877e+00    1.42249877e+00    0.00000000e+00    0.00000000e+00    3.06103798e+00    3.06103798e+00   -1.42249870e-03   -1.42249870e-03    0.00000000e+00    0.00000000e+00    1.42249870e-03    1.42249870e-03    3.14159265e+00    3.14159265e+00   -5.69389625e+01   -5.69389625e+01
242      1.35731411e-05    1.42248082e+00    1.42248082e+00    0.00000000e+00    0.00000000e+00    1.42248082e+00    1.42248082e+00    0.00000000e+00    0.00000000e+00    3.06092839e+00    3.06092839e+00   -1.42248077e-03   -1.42248077e-03    0.00000000e+00    0.00000000e+00    1.42248077e-03    1.42248077e-03    3.14159265e+00    3.14159265e+00   -5.69390719e+01   -5.69390719e+01
243      1.43247535e-05    1.42246252e+00    1.42246252e+00    0.00000000e+00    0.00000000e+00    1.42246252e+00    1.42246252e+00    0.00000000e+00    0.00000000e+00    3.06081661e+00    3.06081661e+00   -1.42246249e-03   -1.42246249e-03    0.00000000e+00    0.00000000e+00    1.42246249e-03    1.42246249e-03    3.14159265e+00    3.14159265e+00   -5.69391835e+01   -5.69391835e+01
244      1.50763658e-05    1.42245318e+00    1.42245318e+00    0.00000000e+00    0.00000000e+00    1.42245318e+00    1.42245318e+00    0.00000000e+00    0.00000000e+00    3.06075963e+00    3.06075963e+00   -1.42245317e-03   -1.42245317e-03    0.00000000e+00    0.00000000e+00    1.42245317e-03    1.42245317e-03    3.14159265e+00    3.14159265e+00   -5.69392404e+01   -5.69392404e+01
245      1.65795906e-05    1.42244679e+00    1.42244679e+00    0.00000000e+00    0.00000000e+00    1.42244679e+00    1.42244679e+00    0.00000000e+00    0.00000000e+00    3.06072060e+00    3.06072060e+00   -1.42244679e-03   -1.42244679e-03    0.00000000e+00    0.00000000e+00    1.42244679e-03    1.42244679e-03    3.14159265e+00    3.14159265e+00   -5.69392794e+01   -5.69392794e+01
246      1.80828153e-05    1.42244461e+00    1.42244461e+00    0.00000000e+00    0.00000000e+00    1.42244461e+00    1.42244461e+00    0.00000000e+00    0.00000000e+00    3.06070725e+00    3.06070725e+00   -1.42244460e-03   -1.42244460e-03    0.00000000e+00    0.00000000e+00    1.42244460e-03    1.42244460e-03    3.14159265e+00    3.14159265e+00   -5.69392928e+01   -5.69392928e+01
247      2.10892648e-05    1.42244370e+00    1.42244370e+00    0.00000000e+00    0.00000000e+00    1.42244370e+00    1.42244370e+00    0.00000000e+00    0.00000000e+00    3.06070174e+00    3.06070174e+00   -1.42244370e-03   -1.42244370e-03    0.00000000e+00    0.00000000e+00    1.42244370e-03    1.42244370e-03    3.14159265e+00    3.14159265e+00   -5.69392983e+01   -5.69392983e+01
248      2.71021639e-05    1.42244349e+00    1.42244349e+00    0.00000000e+00    0.00000000e+00    1.42244349e+00    1.42244349e+00    0.00000000e+00    0.00000000e+00    3.06070047e+00    3.06070047e+00   -1.42244349e-03   -1.42244349e-03    0.00000000e+00    0.00000000e+00    1.42244349e-03    1.42244349e-03    3.14159265e+00    3.14159265e+00   -5.69392995e+01   -5.69392995e+01
249      3.71021639e-05    1.42244347e+00    1.42244347e+00    0.00000000e+00    0.00000000e+00    1.42244347e+00    1.42244347e+00    0.00000000e+00    0.00000000e+00    3.06070031e+00    3.06070031e+00   -1.42244347e-03   -1.42244347e-03    0.00000000e+00    0.00000000e+00    1.42244347e-03    1.42244347e-03    3.14159265e+00    3.14159265e+00   -5.69392997e+01   -5.69392997e+01
250      4.71021639e-05    1.42244347e+00    1.42244347e+00    0.00000000e+00    0.00000000e+00    1.42244347e+00    1.42244347e+00    0.00000000e+00    0.00000000e+00    3.06070030e+00    3.06070030e+00   -1.42244347e-03   -1.42244347e-03    0.00000000e+00    0.00000000e+00    1.42244347e-03    1.42244347e-03    3.14159265e+00    3.14159265e+00   -5.69392997e+01   -5.69392997e+01
251      5.00000000e-05    1.42244347e+00    1.42244347e+00    0.00000000e+00    0.00000000e+00    1.42244347e+00    1.42244347e+00    0.00000000e+00    0.00000000e+00    3.06070030e+00    3.06070030e+00   -1.42244347e-03   -1.42244347e-03    0.00000000e+00    0.00000000e+00    1.42244347e-03    1.42244347e-03    3.14159265e+00    3.14159265e+00   -5.69392997e+01   -5.69392997e+01
252      5.00156250e-05    1.42088199e+00    1.42088199e+00    0.00000000e+00    0.00000000e+00    1.42088199e+00    1.42088199e+00    0.00000000e+00    0.00000000e+00    3.05116022e+00    3.05116022e+00   -1.42078206e-03   -1.42078206e-03    0.00000000e+00    0.00000000e+00    1.42078206e-03    1.42078206e-03    3.14159265e+00    3.14159265e+00   -5.69494507e+01   -5.69494507e+01
253      5.00267226e-05    1.41977335e+00    1.41977335e+00    0.00000000e+00    0.00000000e+00    1.41977335e+00    1.41977335e+00    0.00000000e+00    0.00000000e+00    3.04438041e+00    3.04438041e+00   -1.41967345e-03   -1.41967345e-03    0.00000000e+00    0.00000000e+00    1.41967345e-03    1.41967345e-03    3.14159265e+00    3.14159265e+00   -5.69562308e+01   -5.69562308e+01
254      5.00489179e-05    1.41755762e+00    1.41755762e+00    0.00000000e+00    0.00000000e+00    1.41755762e+00    1.41755762e+00    0.00000000e+00    0.00000000e+00    3.03081440e+00    3.03081440e+00   -1.41745779e-03   -1.41745779e-03    0.00000000e+00    0.00000000e+00    1.41745779e-03    1.41745779e-03    3.14159265e+00    3.14159265e+00   -5.69697973e+01   -5.69697973e+01
255      5.00933083e-05    1.41313201e+00    1.41313201e+00    0.00000000e+00    0.00000000e+00    1.41313201e+00    1.41313201e+00    0.00000000e+00    0.00000000e+00    3.00365468e+00    3.00365468e+00   -1.41303231e-03   -1.41303231e-03    0.00000000e+00    0.00000000e+00    1.41303231e-03    1.41303231e-03    3.14159265e+00    3.14159265e+00   -5.69969581e+01   -5.69969581e+01
256      5.01820893e-05    1.40430188e+00    1.40430188e+00    0.00000000e+00    0.00000000e+00    1.40430188e+00    1.40430188e+00    0.00000000e+00    0.00000000e+00    2.94920956e+00    2.94920956e+00   -1.40420242e-03   -1.40420242e-03    0.00000000e+00    0.00000000e+00    1.40420242e-03    1.40420242e-03    3.14159265e+00    3.14159265e+00   -5.70514056e+01   -5.70514056e+01
257      5.02708702e-05    1.39549078e+00    1.39549078e+00    0.00000000e+00    0.00000000e+00    1.39549078e+00    1.39549078e+00    0.00000000e+00    0.00000000e+00    2.89453944e+00    2.89453944e+00   -1.39539154e-03   -1.39539154e-03    0.00000000e+00    0.00000000e+00    1.39539154e-03    1.39539154e-03    3.14159265e+00    3.14159265e+00   -5.71060783e+01   -5.71060783e+01
258      5.03596511e-05    1.38669687e+00    1.38669687e+00    0.00000000e+00    0.00000000e+00    1.38669687e+00    1.38669687e+00    0.00000000e+00    0.00000000e+00    2.83963069e+00    2.83963069e+00   -1.38659782e-03   -1.38659782e-03    0.00000000e+00    0.00000000e+00    1.38659782e-03    1.38659782e-03    3.14159265e+00    3.14159265e+00   -5.71609898e+01   -5.71609898e+01
259      5.04484321e-05    1.37791851e+00    1.37791851e+00    0.00000000e+00    0.00000000e+00    1.37791851e+00    1.37791851e+00    0.00000000e+00    0.00000000e+00    2.78447066e+00    2.78447066e+00   -1.37781963e-03   -1.37781963e-03    0.00000000e+00    0.00000000e+00    1.37781963e-03    1.37781963e-03    3.14159265e+00    3.14159265e+00   -5.72161526e+01   -5.72161526e+01
260      5.05372130e-05    1.36915425e+00    1.36915425e+00    0.00000000e+00    0.00000000e+00    1.36915425e+00    1.36915425e+00    0.00000000e+00    0.00000000e+00    2.72904756e+00    2.72904756e+00   -1.36905553e-03   -1.36905553e-03    0.00000000e+00    0.00000000e+00    1.36905553e-03    1.36905553e-03    3.14159265e+00    3.14159265e+00   -5.72715787e+01   -5.72715787e+01
261      5.06259939e-05    1.36040280e+00    1.36040280e+00    0.00000000e+00    0.00000000e+00    1.36040280e+00    1.36040280e+00    0.00000000e+00    0.00000000e+00    2.67335032e+00    2.67335032e+00   -1.36030422e-03   -1.36030422e-03    0.00000000e+00    0.00000000e+00    1.36030422e-03    1.36030422e-03    3.14159265e+00    3.14159265e+00   -5.73272791e+01   -5.73272791e+01
262      5.07147749e-05    1.35166300e+00    1.35166300e+00    0.00000000e+00    0.00000000e+00    1.35166300e+00    1.35166300e+00    0.00000000e+00    0.00000000e+00    2.61736853e+00    2.61736853e+00   -1.35156456e-03   -1.35156456e-03    0.00000000e+00    0.00000000e+00    1.35156456e-03    1.35156456e-03    3.14159265e+00    3.14159265e+00   -5.73832641e+01   -5.73832641e+01
263      5.08035558e-05    1.34293384e+00    1.34293384e+00    0.00000000e+00    0.00000000e+00    1.34293384e+00    1.34293384e+00    0.00000000e+00    0.00000000e+00    2.56109233e+00    2.56109233e+00   -1.34283551e-03   -1.34283551e-03    0.00000000e+00    0.00000000e+00    1.34283551e-03    1.34283551e-03    3.14159265e+00    3.14159265e+00   -5.74395436e+01   -5.74395436e+01
264      5.08923367e-05    1.33421438e+00    1.33421438e+00    0.00000000e+00    0.00000000e+00    1.33421438e+00    1.33421438e+00    0.00000000e+00    0.00000000e+00    2.50451236e+00    2.50451236e+00   -1.33411617e-03   -1.33411617e-03    0.00000000e+00    0.00000000e+00    1.33411617e-03    1.33411617e-03    3.14159265e+00    3.14159265e+00   -5.74961270e+01   -5.74961270e+01
265      5.10698986e-05    1.31680746e+00    1.31680746e+00    0.00000000e+00    0.00000000e+00    1.31680746e+00    1.31680746e+00    0.00000000e+00    0.00000000e+00    2.39044560e+00    2.39044560e+00   -1.31670943e-03   -1.31670943e-03    0.00000000e+00    0.00000000e+00    1.31670943e-03    1.31670943e-03    3.14159265e+00    3.14159265e+00   -5.76102011e+01   -5.76102011e+01
266      5.12297043e-05    1.30116433e+00    1.30116433e+00    0.00000000e+00    0.00000000e+00    1.30116433e+00    1.30116433e+00    0.00000000e+00    0.00000000e+00    2.28664299e+00    2.28664299e+00   -1.30106644e-03   -1.30106644e-03    0.00000000e+00    0.00000000e+00    1.30106644e-03    1.30106644e-03    3.14159265e+00    3.14159265e+00   -5.77140105e+01   -5.77140105e+01
267      5.13895100e-05    1.28554122e+00    1.28554122e+00    0.00000000e+00    0.00000000e+00    1.28554122e+00    1.28554122e+00    0.00000000e+00    0.00000000e+00    2.18172015e+00    2.18172015e+00   -1.28544346e-03   -1.28544346e-03    0.00000000e+00    0.00000000e+00    1.28544346e-03    1.28544346e-03    3.14159265e+00    3.14159265e+00   -5.78189404e+01   -5.78189404e+01
268      5.15493156e-05    1.26993573e+00    1.26993573e+00    0.00000000e+00    0.00000000e+00    1.26993573e+00    1.26993573e+00    0.00000000e+00    0.00000000e+00    2.07563488e+00    2.07563488e+00   -1.26983808e-03   -1.26983808e-03    0.00000000e+00    0.00000000e+00    1.26983808e-03    1.26983808e-03    3.14159265e+00    3.14159265e+00   -5.79250331e+01   -5.79250331e+01
269      5.17091213e-05    1.25434588e+00    1.25434588e+00    0.00000000e+00    0.00000000e+00    1.25434588e+00    1.25434588e+00    0.00000000e+00    0.00000000e+00    1.96834618e+00    1.96834618e+00   -1.25424833e-03   -1.25424833e-03    0.00000000e+00    0.00000000e+00    1.25424833e-03    1.25424833e-03    3.14159265e+00    3.14159265e+00   -5.80323294e+01   -5.80323294e+01
270      5.18689270e-05    1.23877004e+00    1.23877004e+00    0.00000000e+00    0.00000000e+00    1.23877004e+00    1.23877004e+00    0.00000000e+00    0.00000000e+00    1.85981387e+00    1.85981387e+00   -1.23867257e-03   -1.23867257e-03    0.00000000e+00    0.00000000e+00    1.23867257e-03    1.23867257e-03    3.14159265e+00    3.14159265e+00   -5.81408696e+01   -5.81408696e+01
271      5.20287327e-05    1.22320687e+00    1.22320687e+00    0.00000000e+00    0.00000000e+00    1.22320687e+00    1.22320687e+00    0.00000000e+00    0.00000000e+00    1.74999821e+00    1.74999821e+00   -1.22310948e-03   -1.22310948e-03    0.00000000e+00    0.00000000e+00    1.22310948e-03    1.22310948e-03    3.14159265e+00    3.14159265e+00   -5.82506934e+01   -5.82506934e+01
272      5.21885384e-05    1.20765527e+00    1.20765527e+00    0.00000000e+00    0.00000000e+00    1.20765527e+00    1.20765527e+00    0.00000000e+00    0.00000000e+00    1.63885961e+00    1.63885961e+00   -1.20755795e-03   -1.20755795e-03    0.00000000e+00    0.00000000e+00    1.20755795e-03    1.20755795e-03    3.14159265e+00    3.14159265e+00   -5.83618403e+01   -5.83618403e+01
273      5.23483441e-05    1.19211436e+00    1.19211436e+00    0.00000000e+00    0.00000000e+00    1.19211436e+00    1.19211436e+00    0.00000000e+00    0.00000000e+00    1.52635836e+00    1.52635836e+00   -1.19201711e-03   -1.19201711e-03    0.00000000e+00    0.00000000e+00    1.19201711e-03    1.19201711e-03    3.14159265e+00    3.14159265e+00   -5.84743502e+01   -5.84743502e+01
274      5.25081497e-05    1.17658341e+00    1.17658341e+00    0.00000000e+00    0.00000000e+00    1.17658341e+00    1.17658341e+00    0.00000000e+00    0.00000000e+00    1.41245439e+00    1.41245439e+00   -1.17648622e-03   -1.17648622e-03    0.00000000e+00    0.00000000e+00    1.17648622e-03    1.17648622e-03    3.14159265e+00    3.14159265e+00   -5.85882631e+01   -5.85882631e+01
275      5.26679554e-05    1.16106185e+00    1.16106185e+00    0.00000000e+00    0.00000000e+00    1.16106185e+00    1.16106185e+00    0.00000000e+00    0.00000000e+00    1.29710709e+00    1.29710709e+00   -1.16096472e-03   -1.16096472e-03    0.00000000e+00    0.00000000e+00    1.16096472e-03    1.16096472e-03    3.14159265e+00    3.14159265e+00   -5.87036195e+01   -5.87036195e+01
276      5.28277611e-05    1.14554922e+00    1.14554922e+00    0.00000000e+00    0.00000000e+00    1.14554922e+00    1.14554922e+00    0.00000000e+00    0.00000000e+00    1.18027508e+00    1.18027508e+00   -1.14545215e-03   -1.14545215e-03    0.00000000e+00    0.00000000e+00    1.14545215e-03    1.14545215e-03    3.14159265e+00    3.14159265e+00   -5.88204610e+01   -5.88204610e+01
277      5.31473725e-05    1.11455110e+00    1.11455110e+00    0.00000000e+00    0.00000000e+00    1.11455110e+00    1.11455110e+00    0.00000000e+00    0.00000000e+00    9.41999708e-01    9.41999708e-01   -1.11445411e-03   -1.11445411e-03    0.00000000e+00    0.00000000e+00    1.11445411e-03    1.11445411e-03    3.14159265e+00    3.14159265e+00   -5.90587562e+01   -5.90587562e+01
278      5.34669838e-05    1.08358450e+00    1.08358450e+00    0.00000000e+00    0.00000000e+00    1.08358450e+00    1.08358450e+00    0.00000000e+00    0.00000000e+00    6.97255701e-01    6.97255701e-01   -1.08348761e-03   -1.08348761e-03    0.00000000e+00    0.00000000e+00    1.08348761e-03    1.08348761e-03    3.14159265e+00    3.14159265e+00   -5.93035210e+01   -5.93035210e+01
279      5.37865952e-05    1.05264898e+00    1.05264898e+00    0.00000000e+00    0.00000000e+00    1.05264898e+00    1.05264898e+00    0.00000000e+00    0.00000000e+00    4.45671481e-01    4.45671481e-01   -1.05255219e-03   -1.05255219e-03    0.00000000e+00    0.00000000e+00    1.05255219e-03    1.05255219e-03    3.14159265e+00    3.14159265e+00   -5.95551272e+01   -5.95551272e+01
280      5.41062066e-05    1.02174467e+00    1.02174467e+00    0.00000000e+00    0.00000000e+00    1.02174467e+00    1.02174467e+00    0.00000000e+00    0.00000000e+00    1.86847635e-01    1.86847635e-01   -1.02164798e-03   -1.02164798e-03    0.00000000e+00    0.00000000e+00    1.02164798e-03    1.02164798e-03    3.14159265e+00    3.14159265e+00   -5.98139744e+01   -5.98139744e+01
281      5.44258179e-05    9.90872178e-01    9.90872178e-01    0.00000000e+00    0.00000000e+00    9.90872178e-01    9.90872178e-01    0.00000000e+00    0.00000000e+00   -7.96473116e-02   -7.96473116e-02   -9.90775584e-04   -9.90775584e-04    0.00000000e+00    0.00000000e+00    9.90775584e-04    9.90775584e-04    3.14159265e+00    3.14159265e+00   -6.00804941e+01   -6.00804941e+01
282      5.47454293e-05    9.60032478e-01    9.60032478e-01    0.00000000e+00    0.00000000e+00    9.60032478e-01    9.60032478e-01    0.00000000e+00    0.00000000e+00   -3.54281491e-01   -3.54281491e-01   -9.59935987e-04   -9.59935987e-04    0.00000000e+00    0.00000000e+00    9.59935987e-04    9.59935987e-04    3.14159265e+00    3.14159265e+00   -6.03551545e+01   -6.03551545e+01
283      5.50650407e-05    9.29226874e-01    9.29226874e-01    0.00000000e+00    0.00000000e+00    9.29226874e-01    9.29226874e-01    0.00000000e+00    0.00000000e+00   -6.37564772e-01   -6.37564772e-01   -9.29130489e-04   -9.29130489e-04    0.00000000e+00    0.00000000e+00    9.29130489e-04    9.29130489e-04    3.14159265e+00    3.14159265e+00   -6.06384658e+01   -6.06384658e+01
284      5.53526909e-05    9.01532296e-01    9.01532296e-01    0.00000000e+00    0.00000000e+00    9.01532296e-01    9.01532296e-01    0.00000000e+00    0.00000000e+00   -9.00374218e-01   -9.00374218e-01   -9.01436017e-04   -9.01436017e-04    0.00000000e+00    0.00000000e+00    9.01436017e-04    9.01436017e-04    3.14159265e+00    3.14159265e+00   -6.09013019e+01   -6.09013019e+01
285      5.56403411e-05    8.73867983e-01    8.73867983e-01    0.00000000e+00    0.00000000e+00    8.73867983e-01    8.73867983e-01    0.00000000e+00    0.00000000e+00   -1.17108344e+00   -1.17108344e+00   -8.73771810e-04   -8.73771810e-04    0.00000000e+00    0.00000000e+00    8.73771810e-04    8.73771810e-04    3.14159265e+00    3.14159265e+00   -6.11720394e+01   -6.11720394e+01
