Index        TIME          {V(2)+2.0}       {V(3)+2.0}       {V(4)+2.0}       {V(6)+2.0}       {V(7)+2.0}       {V(8)+2.0}       {V(13)+2.0}      {V(14)+2.0}      {V(17)+2.0}      {V(21)+2.0}      {V(22)+2.0}
123     5.86642661e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000967e+00   2.74412848e+00   2.74412847e+00   2.55455909e+00   5.33969809e+00   2.11709198e+00   2.02113226e+00   2.02113226e+00   
124     6.14381778e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000636e+00   2.72307564e+00   2.72307563e+00   2.51689678e+00   5.39038127e+00   2.10247833e+00   2.01816481e+00   2.01816481e+00   
125     6.39346983e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000433e+00   2.70447168e+00   2.70447167e+00   2.48420044e+00   5.43485658e+00   2.09057784e+00   2.01583454e+00   2.01583454e+00   
126     6.64312188e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000295e+00   2.68621887e+00   2.68621886e+00   2.45295548e+00   5.47880717e+00   2.07984287e+00   2.01380175e+00   2.01380175e+00   
127     6.89277394e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000201e+00   2.66832405e+00   2.66832404e+00   2.42329836e+00   5.52239354e+00   2.07014021e+00   2.01202903e+00   2.01202903e+00   
128     7.39207804e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000076e+00   2.63339071e+00   2.63339070e+00   2.36886085e+00   5.60787510e+00   2.05317439e+00   2.00899243e+00   2.00899243e+00   
129     7.69519593e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000049e+00   2.61308451e+00   2.61308450e+00   2.33932795e+00   5.65971905e+00   2.04478979e+00   2.00762681e+00   2.00762680e+00   
130     7.96800204e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000032e+00   2.59524897e+00   2.59524896e+00   2.31455767e+00   5.70579871e+00   2.03797344e+00   2.00656844e+00   2.00656844e+00   
131     8.24080815e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000022e+00   2.57784841e+00   2.57784840e+00   2.29158978e+00   5.75129593e+00   2.03189912e+00   2.00565712e+00   2.00565712e+00   
132     8.51361425e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000014e+00   2.56087936e+00   2.56087935e+00   2.27037554e+00   5.79613528e+00   2.02654246e+00   2.00487245e+00   2.00487245e+00   
133     9.00000000e-09   2.00000000e+00   2.00000000e+00   2.00000000e+00   2.00000006e+00   2.53143663e+00   2.53143662e+00   2.23635625e+00   5.87422841e+00   2.01847979e+00   2.00367405e+00   2.00367405e+00   
134     9.01000000e-09   2.02500000e+00   2.00000000e+00   2.00000000e+00   2.00000006e+00   2.53084320e+00   2.53084319e+00   2.23570965e+00   5.87581227e+00   2.01833576e+00   2.00365251e+00   2.00365251e+00   
135     9.01295171e-09   2.03237928e+00   2.00000000e+00   2.00000000e+00   2.00000006e+00   2.53066809e+00   2.53066808e+00   2.23551902e+00   5.87627963e+00   2.01829332e+00   2.00364616e+00   2.00364616e+00   
136     9.01590342e-09   2.03975855e+00   2.00000000e+00   2.00000000e+00   2.00000006e+00   2.53049303e+00   2.53049302e+00   2.23532859e+00   5.87674691e+00   2.01825098e+00   2.00363982e+00   2.00363982e+00   
137     9.02180684e-09   2.05451711e+00   2.00000000e+00   2.00000000e+00   2.00000006e+00   2.53014311e+00   2.53014310e+00   2.23494854e+00   5.87768115e+00   2.01816663e+00   2.00362720e+00   2.00362720e+00   
138     9.03361368e-09   2.08403421e+00   2.00000000e+00   2.00000000e+00   2.00000006e+00   2.52944405e+00   2.52944404e+00   2.23419156e+00   5.87954840e+00   2.01799931e+00   2.00360212e+00   2.00360212e+00   
139     9.05722737e-09   2.14306842e+00   2.00000000e+00   2.00000000e+00   2.00000005e+00   2.52804907e+00   2.52804906e+00   2.23268955e+00   5.88327789e+00   2.01766990e+00   2.00355264e+00   2.00355264e+00   
140     9.10445474e-09   2.26113685e+00   2.00000000e+00   2.00000000e+00   2.00000005e+00   2.52527171e+00   2.52527171e+00   2.22972991e+00   5.89071632e+00   2.01703044e+00   2.00345639e+00   2.00345639e+00   
141     9.12806842e-09   2.32017106e+00   2.00000000e+00   2.00000000e+00   2.00000005e+00   2.52388634e+00   2.52388633e+00   2.22826237e+00   5.89442741e+00   2.01671533e+00   2.00340893e+00   2.00340893e+00   
142     9.14079647e-09   2.35199116e+00   2.00000000e+00   2.00000000e+00   2.00000005e+00   2.52314055e+00   2.52314055e+00   2.22747499e+00   5.89642545e+00   2.01654686e+00   2.00338354e+00   2.00338354e+00   
143     9.16625255e-09   2.41563138e+00   2.00000000e+00   2.00000000e+00   2.00000005e+00   2.52165255e+00   2.52165254e+00   2.22591339e+00   5.90041533e+00   2.01621559e+00   2.00333351e+00   2.00333351e+00   
144     9.17380568e-09   2.43451420e+00   2.00000000e+00   2.00000000e+00   2.00000662e+00   2.52121140e+00   2.52121139e+00   2.22545139e+00   5.90159809e+00   2.01611775e+00   2.00331874e+00   2.00331874e+00   
145     9.17864544e-09   2.44661360e+00   2.00000000e+00   2.00000000e+00   2.00001882e+00   2.52092886e+00   2.52092885e+00   2.22515588e+00   5.90235564e+00   2.01605526e+00   2.00330929e+00   2.00330929e+00   
146     9.18348520e-09   2.45871300e+00   2.00000000e+00   2.00000000e+00   2.00003861e+00   2.52064645e+00   2.52064644e+00   2.22486088e+00   5.90311293e+00   2.01599297e+00   2.00329988e+00   2.00329988e+00   
147     9.18832496e-09   2.47081241e+00   2.00000000e+00   2.00000000e+00   2.00006589e+00   2.52036417e+00   2.52036416e+00   2.22456637e+00   5.90386995e+00   2.01593088e+00   2.00329049e+00   2.00329049e+00   
148     9.19800449e-09   2.49501121e+00   2.00000000e+00   2.00000000e+00   2.00014266e+00   2.51979992e+00   2.51979992e+00   2.22397858e+00   5.90538327e+00   2.01580719e+00   2.00327178e+00   2.00327178e+00   
149     9.20768401e-09   2.51921002e+00   2.00000000e+00   2.00000000e+00   2.00024859e+00   2.51923617e+00   2.51923616e+00   2.22339269e+00   5.90689554e+00   2.01568426e+00   2.00325316e+00   2.00325316e+00   
150     9.21736353e-09   2.54340883e+00   2.00000000e+00   2.00000000e+00   2.00038294e+00   2.51867293e+00   2.51867293e+00   2.22280878e+00   5.90840676e+00   2.01556214e+00   2.00323466e+00   2.00323466e+00   
151     9.23672258e-09   2.59180644e+00   2.00000000e+00   2.00000000e+00   2.00073364e+00   2.51754803e+00   2.51754802e+00   2.22164689e+00   5.91142597e+00   2.01532031e+00   2.00319795e+00   2.00319795e+00   
152     9.25608162e-09   2.64020406e+00   2.00000000e+00   2.00000000e+00   2.00119023e+00   2.51642523e+00   2.51642522e+00   2.22049285e+00   5.91444088e+00   2.01508167e+00   2.00316167e+00   2.00316167e+00   
153     9.29479972e-09   2.73699929e+00   2.00000000e+00   2.00000000e+00   2.00239822e+00   2.51418595e+00   2.51418594e+00   2.21820788e+00   5.92045759e+00   2.01461379e+00   2.00309033e+00   2.00309033e+00   
154     9.33351781e-09   2.83379452e+00   2.00000000e+00   2.00000000e+00   2.00391442e+00   2.51195509e+00   2.51195509e+00   2.21595326e+00   5.92645381e+00   2.01415786e+00   2.00302060e+00   2.00302060e+00   
155     9.36385422e-09   2.90963555e+00   2.00000000e+00   2.00000000e+00   2.00514661e+00   2.51021549e+00   2.51021548e+00   2.21421419e+00   5.93109144e+00   2.01380727e+00   2.00296755e+00   2.00296755e+00   
156     9.39419063e-09   2.98547658e+00   2.00000000e+00   2.00000000e+00   2.00635072e+00   2.50848111e+00   2.50848110e+00   2.21249048e+00   5.93562384e+00   2.01345331e+00   2.00291544e+00   2.00291544e+00   
157     9.42452704e-09   3.06131761e+00   2.00000000e+00   2.00000000e+00   2.00754782e+00   2.50675189e+00   2.50675189e+00   2.21078087e+00   5.94000321e+00   2.01309231e+00   2.00286425e+00   2.00286425e+00   
158     9.48519987e-09   3.21299966e+00   2.00000000e+00   2.00000000e+00   2.01002412e+00   2.50331380e+00   2.50331379e+00   2.20740241e+00   5.94789006e+00   2.01233518e+00   2.00276542e+00   2.00276542e+00   
159     9.54587269e-09   3.36468172e+00   2.00000000e+00   2.00000000e+00   2.01271100e+00   2.49989625e+00   2.49989625e+00   2.20405587e+00   5.95456441e+00   2.01153325e+00   2.00267001e+00   2.00267001e+00   
160     9.60654551e-09   3.51636378e+00   2.00000000e+00   2.00000000e+00   2.01571618e+00   2.49649910e+00   2.49649909e+00   2.20073117e+00   5.95972124e+00   2.01068558e+00   2.00257791e+00   2.00257791e+00   
161     9.72789116e-09   3.81972789e+00   2.00000000e+00   2.00000000e+00   2.02283350e+00   2.48975259e+00   2.48975258e+00   2.19411560e+00   5.96537236e+00   2.00887715e+00   2.00240107e+00   2.00240107e+00   
162     9.84923680e-09   4.12309200e+00   2.00000000e+00   2.00000000e+00   2.03196737e+00   2.48308219e+00   2.48308218e+00   2.18751458e+00   5.96258636e+00   2.00694663e+00   2.00223571e+00   2.00223571e+00   
163     9.97058245e-09   4.42645612e+00   2.00000000e+00   2.00000000e+00   2.04350026e+00   2.47649044e+00   2.47649043e+00   2.18088919e+00   5.94963436e+00   2.00499741e+00   2.00208156e+00   2.00208156e+00   
164     1.00919281e-08   4.72982023e+00   2.00000000e+00   2.00000000e+00   2.05763814e+00   2.46997784e+00   2.46997783e+00   2.17422036e+00   5.92515628e+00   2.00318390e+00   2.00193802e+00   2.00193802e+00   
165     1.01477537e-08   4.86938437e+00   2.00000000e+00   2.00000000e+00   2.06528671e+00   2.46701621e+00   2.46701620e+00   2.17112934e+00   5.90854560e+00   2.00247929e+00   2.00187645e+00   2.00187645e+00   
166     1.02035794e-08   5.00894850e+00   2.00000000e+00   2.00000000e+00   2.07347916e+00   2.46407136e+00   2.46407136e+00   2.16803426e+00   5.88915766e+00   2.00189688e+00   2.00181685e+00   2.00181685e+00   
167     1.02538225e-08   5.13455622e+00   2.00000000e+00   2.00000000e+00   2.08129217e+00   2.46143449e+00   2.46143448e+00   2.16525037e+00   5.86939726e+00   2.00149238e+00   2.00176477e+00   2.00176477e+00   
168     1.02986529e-08   5.24663220e+00   2.00000000e+00   2.00000000e+00   2.08861180e+00   2.45909235e+00   2.45909234e+00   2.16277111e+00   5.84988501e+00   2.00124442e+00   2.00171949e+00   2.00171949e+00   
169     1.03356251e-08   5.33906281e+00   2.00000000e+00   2.00000000e+00   2.09488441e+00   2.45716800e+00   2.45716799e+00   2.16073165e+00   5.83248980e+00   2.00112842e+00   2.00168295e+00   2.00168295e+00   
170     1.03686648e-08   5.42166202e+00   2.00000000e+00   2.00000000e+00   2.10067672e+00   2.45545408e+00   2.45545408e+00   2.15891469e+00   5.81589030e+00   2.00110471e+00   2.00165093e+00   2.00165093e+00   
171     1.03971058e-08   5.49276452e+00   2.00000000e+00   2.00000000e+00   2.10580030e+00   2.45398298e+00   2.45398297e+00   2.15735578e+00   5.80081036e+00   2.00115004e+00   2.00162381e+00   2.00162381e+00   
172     1.04227027e-08   5.55675677e+00   2.00000000e+00   2.00000000e+00   2.11052189e+00   2.45266243e+00   2.45266242e+00   2.15595768e+00   5.78659193e+00   2.00124920e+00   2.00159977e+00   2.00159977e+00   
173     1.04457399e-08   5.61434980e+00   2.00000000e+00   2.00000000e+00   2.11485996e+00   2.45147671e+00   2.45147670e+00   2.15470400e+00   5.77326737e+00   2.00138968e+00   2.00157843e+00   2.00157843e+00   
174     1.04687771e-08   5.67194283e+00   2.00000000e+00   2.00000000e+00   2.11928565e+00   2.45029376e+00   2.45029376e+00   2.15345554e+00   5.75941178e+00   2.00158547e+00   2.00155738e+00   2.00155738e+00   
175     1.04918143e-08   5.72953586e+00   2.00000000e+00   2.00000000e+00   2.12379793e+00   2.44911358e+00   2.44911357e+00   2.15221303e+00   5.74502165e+00   2.00184079e+00   2.00153660e+00   2.00153660e+00   
176     1.05378888e-08   5.84472192e+00   2.00000000e+00   2.00000000e+00   2.13302444e+00   2.44675977e+00   2.44675976e+00   2.14974451e+00   5.71496843e+00   2.00250713e+00   2.00149571e+00   2.00149571e+00   
177     1.05631731e-08   5.90793279e+00   2.00000000e+00   2.00000000e+00   2.13826663e+00   2.44547381e+00   2.44547381e+00   2.14840589e+00   5.69733094e+00   2.00302164e+00   2.00147385e+00   2.00147385e+00   
178     1.05884575e-08   5.97114367e+00   2.00000000e+00   2.00000000e+00   2.14360734e+00   2.44419120e+00   2.44419119e+00   2.14707865e+00   5.67903352e+00   2.00363203e+00   2.00145231e+00   2.00145231e+00   
179     1.06137418e-08   6.03435454e+00   2.00000000e+00   2.00000000e+00   2.14904514e+00   2.44291190e+00   2.44291190e+00   2.14576412e+00   5.66007195e+00   2.00434564e+00   2.00143109e+00   2.00143109e+00   
180     1.06643105e-08   6.16077629e+00   2.00000000e+00   2.00000000e+00   2.16014660e+00   2.44036115e+00   2.44036114e+00   2.14316973e+00   5.62056335e+00   2.00604466e+00   2.00138937e+00   2.00138937e+00   
181     1.07148792e-08   6.28719803e+00   2.00000000e+00   2.00000000e+00   2.17160684e+00   2.43782282e+00   2.43782282e+00   2.14063791e+00   5.57848540e+00   2.00822297e+00   2.00134881e+00   2.00134881e+00   
182     1.07560519e-08   6.39012969e+00   2.00000000e+00   2.00000000e+00   2.18131446e+00   2.43576967e+00   2.43576967e+00   2.13865929e+00   5.54140140e+00   2.01058888e+00   2.00131704e+00   2.00131704e+00   
183     1.07916003e-08   6.47900087e+00   2.00000000e+00   2.00000000e+00   2.18986555e+00   2.43400354e+00   2.43400353e+00   2.13700018e+00   5.50801337e+00   2.01295829e+00   2.00129016e+00   2.00129016e+00   
184     1.08271488e-08   6.56787205e+00   2.00000000e+00   2.00000000e+00   2.19858218e+00   2.43224387e+00   2.43224386e+00   2.13539669e+00   5.47324878e+00   2.01568761e+00   2.00126385e+00   2.00126385e+00   
185     1.08626973e-08   6.65674323e+00   2.00000000e+00   2.00000000e+00   2.20746046e+00   2.43049063e+00   2.43049062e+00   2.13385586e+00   5.43709547e+00   2.01881246e+00   2.00123807e+00   2.00123807e+00   
186     1.09337942e-08   6.83448560e+00   2.00000000e+00   2.00000000e+00   2.22559075e+00   2.42699929e+00   2.42699928e+00   2.13094922e+00   5.36143229e+00   2.02615140e+00   2.00118775e+00   2.00118775e+00   
187     1.09794920e-08   6.94872988e+00   2.00000000e+00   2.00000000e+00   2.23765819e+00   2.42477237e+00   2.42477236e+00   2.12930389e+00   5.30898537e+00   2.03221524e+00   2.00115681e+00   2.00115681e+00   
188     1.10000000e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.24312327e+00   2.42377519e+00   2.42377519e+00   2.12859833e+00   5.28494232e+00   2.03513006e+00   2.00114309e+00   2.00114309e+00   
189     1.10205080e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.24736481e+00   2.42278012e+00   2.42278012e+00   2.12793375e+00   5.26120738e+00   2.03834117e+00   2.00112953e+00   2.00112953e+00   
190     1.10211489e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.24749698e+00   2.42274903e+00   2.42274902e+00   2.12791302e+00   5.26046546e+00   2.03844183e+00   2.00112911e+00   2.00112911e+00   
191     1.10224307e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.24776042e+00   2.42268686e+00   2.42268685e+00   2.12787173e+00   5.25898259e+00   2.03864431e+00   2.00112827e+00   2.00112827e+00   
192     1.10237124e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.24802301e+00   2.42262469e+00   2.42262468e+00   2.12783062e+00   5.25750089e+00   2.03884796e+00   2.00112742e+00   2.00112742e+00   
193     1.10262759e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.24854489e+00   2.42250039e+00   2.42250038e+00   2.12774908e+00   5.25454227e+00   2.03925996e+00   2.00112573e+00   2.00112573e+00   
194     1.10314029e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.24957552e+00   2.42225191e+00   2.42225191e+00   2.12758887e+00   5.24864410e+00   2.04010235e+00   2.00112236e+00   2.00112236e+00   
195     1.10416570e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.25158549e+00   2.42175547e+00   2.42175547e+00   2.12727841e+00   5.23639109e+00   2.04178934e+00   2.00111567e+00   2.00111567e+00   
196     1.10519110e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.25354508e+00   2.42125956e+00   2.42125955e+00   2.12697205e+00   5.22257324e+00   2.04334139e+00   2.00110902e+00   2.00110902e+00   
197     1.10611396e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.25526852e+00   2.42081366e+00   2.42081365e+00   2.12669460e+00   5.20852560e+00   2.04460128e+00   2.00110306e+00   2.00110306e+00   
198     1.10703682e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.25695237e+00   2.42036818e+00   2.42036818e+00   2.12641221e+00   5.19317436e+00   2.04578775e+00   2.00109714e+00   2.00109714e+00   
199     1.10888255e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.26016725e+00   2.41947891e+00   2.41947890e+00   2.12582053e+00   5.15929353e+00   2.04824992e+00   2.00108542e+00   2.00108542e+00   
200     1.11047787e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.26283864e+00   2.41871156e+00   2.41871155e+00   2.12528883e+00   5.12793874e+00   2.05054197e+00   2.00107539e+00   2.00107539e+00   
201     1.11208445e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.26543857e+00   2.41794008e+00   2.41794007e+00   2.12474665e+00   5.09647286e+00   2.05333113e+00   2.00106538e+00   2.00106538e+00   
202     1.11369104e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.26796539e+00   2.41716989e+00   2.41716988e+00   2.12421357e+00   5.06572436e+00   2.05666652e+00   2.00105547e+00   2.00105547e+00   
203     1.11529762e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.27043354e+00   2.41640098e+00   2.41640098e+00   2.12370328e+00   5.03566900e+00   2.06052098e+00   2.00104565e+00   2.00104565e+00   
204     1.11851079e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.27519955e+00   2.41486823e+00   2.41486823e+00   2.12285008e+00   4.97814756e+00   2.07006715e+00   2.00102637e+00   2.00102637e+00   
205     1.12124819e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.27917564e+00   2.41356618e+00   2.41356618e+00   2.12228837e+00   4.93101520e+00   2.07946522e+00   2.00101021e+00   2.00101021e+00   
206     1.12398559e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.28308736e+00   2.41226784e+00   2.41226784e+00   2.12192457e+00   4.88567707e+00   2.09003940e+00   2.00099431e+00   2.00099431e+00   
207     1.12672298e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.28694253e+00   2.41097320e+00   2.41097319e+00   2.12178428e+00   4.84206842e+00   2.10171604e+00   2.00097866e+00   2.00097866e+00   
208     1.13219778e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.29452521e+00   2.40839263e+00   2.40839262e+00   2.12209970e+00   4.75874269e+00   2.12758180e+00   2.00094793e+00   2.00094793e+00   
209     1.13701613e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.30083815e+00   2.40613799e+00   2.40613799e+00   2.12356699e+00   4.69236134e+00   2.15446915e+00   2.00092200e+00   2.00092200e+00   
210     1.14135264e-08   7.00000000e+00   2.00000000e+00   2.00000000e+00   2.30624199e+00   2.40411808e+00   2.40411808e+00   2.12558932e+00   4.63596915e+00   2.18073467e+00   2.00089924e+00   2.00089924e+00   
