Index       TIME              V(1)              V(2)              V(3)              V(4)              V(5)              V(6)       
403      2.28284000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.74260000e+00    3.17333333e+00
404      2.30000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00
405      2.30003200e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99968000e+00    9.99680000e-01
406      2.30003363e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99966366e+00    9.99663657e-01
407      2.30003527e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99964731e+00    9.99647314e-01
408      2.30003854e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99961463e+00    9.99614628e-01
409      2.30004507e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99954926e+00    9.99549256e-01
410      2.30005815e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99941851e+00    9.99418513e-01
411      2.30008430e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99915703e+00    9.99157025e-01
412      2.30013659e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99863405e+00    9.98634051e-01
413      2.30024119e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99758810e+00    9.97588101e-01
414      2.30045038e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99549620e+00    9.95496202e-01
415      2.30086876e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.99131240e+00    9.91312405e-01
416      2.30170552e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.98294481e+00    9.82944810e-01
417      2.30337904e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.96620962e+00    9.66209620e-01
418      2.30672608e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.93273924e+00    9.32739240e-01
419      2.31342015e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.86579848e+00    8.65798480e-01
420      2.32680830e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.73191696e+00    7.31916959e-01
421      2.35358461e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.46415392e+00    4.64153919e-01
422      2.40000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00    0.00000000e+00
423      2.40235944e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00   -2.35944446e-02
424      2.40436180e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00   -4.36180033e-02
425      2.40836651e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00   -8.36651207e-02
426      2.41637594e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00   -1.63759356e-01
427      2.43239478e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00   -3.23947825e-01
428      2.46443248e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00   -6.44324765e-01
429      2.50000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.00000000e+00   -1.00000000e+00
430      2.50000625e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.01875000e+00   -9.68750000e-01
431      2.50001250e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.03750000e+00   -9.37500000e-01
432      2.50002500e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.07500000e+00   -8.75000000e-01
433      2.50005000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.15000000e+00   -7.50000000e-01
434      2.50010000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.30000000e+00   -5.00000000e-01
435      2.50020000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.60000000e+00   -5.32907052e-13
436      2.50040000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.20000000e+00    1.00000000e+00
437      2.50080000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    4.40000000e+00    3.00000000e+00
438      2.50100000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    4.00000000e+00
439      2.50108000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.99919192e+00
440      2.50124000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.99757576e+00
441      2.50156000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.99434343e+00
442      2.50220000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.98787879e+00
443      2.50348000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.97494949e+00
444      2.50604000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.94909091e+00
445      2.51116000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.89737374e+00
446      2.52140000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.79393939e+00
447      2.54188000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.58707071e+00
448      2.55000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.00000000e+00    3.50505051e+00
449      2.55000625e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    4.95625000e+00    3.50498737e+00
450      2.55001250e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    4.91250000e+00    3.50492424e+00
451      2.55002500e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    4.82500000e+00    3.50479798e+00
452      2.55005000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    4.65000000e+00    3.50454545e+00
453      2.55010000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    4.30000000e+00    3.50404040e+00
454      2.55020000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.60000000e+00    3.50303030e+00
455      2.55040000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    2.20000000e+00    3.50101010e+00
456      2.55080000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -6.00000000e-01    3.49696970e+00
457      2.55100000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -2.00000000e+00    3.49494949e+00
458      2.55108000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.99903614e+00    3.49414141e+00
459      2.55124000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.99710843e+00    3.49252525e+00
460      2.55156000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.99325301e+00    3.48929293e+00
461      2.55220000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.98554217e+00    3.48282828e+00
462      2.55348000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.97012048e+00    3.46989899e+00
463      2.55604000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.93927711e+00    3.44404040e+00
464      2.56116000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.87759036e+00    3.39232323e+00
465      2.57140000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.75421687e+00    3.28888889e+00
466      2.59188000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.50746988e+00    3.08202020e+00
467      2.60000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40963855e+00    3.00000000e+00
468      2.60001600e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40944578e+00    9.99840000e-01
469      2.60001682e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40943594e+00    9.99831828e-01
470      2.60001763e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40942609e+00    9.99823656e-01
471      2.60001927e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40940640e+00    9.99807313e-01
472      2.60002254e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40936702e+00    9.99774626e-01
473      2.60002907e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40928825e+00    9.99709251e-01
474      2.60004215e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40913073e+00    9.99578502e-01
475      2.60006830e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40881567e+00    9.99317004e-01
476      2.60012060e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40818555e+00    9.98794009e-01
477      2.60022520e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40692532e+00    9.97748018e-01
478      2.60043440e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.40440486e+00    9.95656035e-01
479      2.60085279e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.39936394e+00    9.91472070e-01
480      2.60168959e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.38928210e+00    9.83104141e-01
481      2.60336317e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.36911841e+00    9.66368281e-01
482      2.60671034e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.32879104e+00    9.32896563e-01
483      2.61340469e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.24813630e+00    8.65953125e-01
484      2.62679337e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.08682681e+00    7.32066250e-01
485      2.65357075e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -7.64207832e-01    4.64292500e-01
486      2.70712550e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.18969880e-01   -7.12549993e-02
487      2.80000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    1.00000000e+00   -1.00000000e+00
488      2.80000625e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.99937500e-01   -9.68750000e-01
489      2.80001250e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.99875000e-01   -9.37500000e-01
490      2.80002500e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.99750000e-01   -8.75000000e-01
491      2.80005000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.99500000e-01   -7.50000000e-01
492      2.80010000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.99000000e-01   -5.00000000e-01
493      2.80020000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.98000000e-01   -5.32907052e-13
494      2.80040000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.96000000e-01    1.00000000e+00
495      2.80080000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.92000000e-01    3.00000000e+00
496      2.80100000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.90000000e-01    4.00000000e+00
497      2.80108000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.89200000e-01    3.99919192e+00
498      2.80124000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.87600000e-01    3.99757576e+00
499      2.80156000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.84400000e-01    3.99434343e+00
500      2.80220000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.78000000e-01    3.98787879e+00
501      2.80348000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.65200000e-01    3.97494949e+00
502      2.80604000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    9.39600000e-01    3.94909091e+00
503      2.81116000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    8.88400000e-01    3.89737374e+00
504      2.82140000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    7.86000000e-01    3.79393939e+00
505      2.84188000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    5.81200000e-01    3.58707071e+00
506      2.88284000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    1.71600000e-01    3.17333333e+00
507      2.90000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00    0.00000000e+00    3.00000000e+00
508      2.90003200e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -3.20000000e-04    9.99680000e-01
509      2.90003363e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -3.36342959e-04    9.99663657e-01
510      2.90003527e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -3.52685918e-04    9.99647314e-01
511      2.90003854e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -3.85371836e-04    9.99614628e-01
512      2.90004507e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -4.50743672e-04    9.99549256e-01
513      2.90005815e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -5.81487344e-04    9.99418513e-01
514      2.90008430e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -8.42974689e-04    9.99157025e-01
515      2.90013659e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.36594938e-03    9.98634051e-01
516      2.90024119e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -2.41189876e-03    9.97588101e-01
517      2.90045038e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -4.50379751e-03    9.95496202e-01
518      2.90086876e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -8.68759502e-03    9.91312405e-01
519      2.90170552e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.70551900e-02    9.82944810e-01
520      2.90337904e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -3.37903801e-02    9.66209620e-01
521      2.90672608e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -6.72607602e-02    9.32739240e-01
522      2.91342015e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.34201520e-01    8.65798480e-01
523      2.92680830e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -2.68083041e-01    7.31916959e-01
524      2.95358461e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -5.35846081e-01    4.64153919e-01
525      3.00000000e+01    3.00000000e+00    3.00000000e+00    3.00000000e+00    3.00000000e+00   -1.00000000e+00    0.00000000e+00
End of Xyce(TM) Simulation
