Index	TIME	N(YRXN!R1_000_CONC_XSPEC)	N(YRXN!R1_000_CONC_YSPEC)
959	1.62682587e+01	4.87764159e-01	2.72401020e+00
960	1.63251911e+01	4.71449816e-01	2.76995174e+00
961	1.63821234e+01	4.56928333e-01	2.81497819e+00
962	1.64390558e+01	4.44049492e-01	2.85914199e+00
963	1.64959881e+01	4.32669957e-01	2.90249702e+00
964	1.65529205e+01	4.22654450e-01	2.94509706e+00
965	1.66098528e+01	4.13876388e-01	2.98699464e+00
966	1.66667852e+01	4.06218244e-01	3.02824017e+00
967	1.67237175e+01	3.99571666e-01	3.06888134e+00
968	1.67806499e+01	3.93837382e-01	3.10896265e+00
969	1.68375822e+01	3.88924949e-01	3.14852518e+00
970	1.68945145e+01	3.84752376e-01	3.18760647e+00
971	1.69514469e+01	3.81245668e-01	3.22624049e+00
972	1.70653116e+01	3.75944951e-01	3.30229726e+00
973	1.71791763e+01	3.72605992e-01	3.37688415e+00
974	1.72930410e+01	3.70868327e-01	3.45015877e+00
975	1.74069057e+01	3.70449364e-01	3.52223747e+00
976	1.75207703e+01	3.71130611e-01	3.59320103e+00
977	1.76346350e+01	3.72745417e-01	3.66310030e+00
978	1.77484997e+01	3.75169035e-01	3.73196085e+00
979	1.78623644e+01	3.78310711e-01	3.79978650e+00
980	1.79762291e+01	3.82107546e-01	3.86656196e+00
981	1.80900938e+01	3.86519887e-01	3.93225455e+00
982	1.82039585e+01	3.91528008e-01	3.99681503e+00
983	1.83178232e+01	3.97129924e-01	4.06017766e+00
984	1.84316879e+01	4.03340194e-01	4.12225944e+00
985	1.85455526e+01	4.10189675e-01	4.18295848e+00
986	1.86594173e+01	4.17726220e-01	4.24215143e+00
987	1.87732819e+01	4.26016407e-01	4.29968969e+00
988	1.88871466e+01	4.35148508e-01	4.35539414e+00
989	1.90010113e+01	4.45237004e-01	4.40904793e+00
990	1.91148760e+01	4.56429210e-01	4.46038644e+00
991	1.92287407e+01	4.68914838e-01	4.50908349e+00
992	1.93426054e+01	4.82939875e-01	4.55473183e+00
993	1.94564701e+01	4.98826935e-01	4.59681517e+00
994	1.95703348e+01	5.17005717e-01	4.63466734e+00
995	1.96728130e+01	5.35792755e-01	4.66441407e+00
996	1.97650434e+01	5.55149174e-01	4.68697905e+00
997	1.98572738e+01	5.77413917e-01	4.70471633e+00
998	1.99402812e+01	6.00551618e-01	4.71569608e+00
999	2.00149878e+01	6.24519686e-01	4.72067417e+00
1000	2.00822238e+01	6.49257683e-01	4.72035031e+00
1001	2.01494597e+01	6.77742598e-01	4.71449029e+00
1002	2.02099721e+01	7.07348867e-01	4.70348880e+00
1003	2.02644332e+01	7.37988023e-01	4.68795344e+00
1004	2.03134482e+01	7.69546415e-01	4.66846415e+00
1005	2.03575617e+01	8.01884476e-01	4.64557893e+00
1006	2.03972639e+01	8.34839505e-01	4.61983533e+00
1007	2.04369661e+01	8.72201679e-01	4.58828870e+00
1008	2.04726980e+01	9.10332712e-01	4.55404290e+00
1009	2.05048568e+01	9.49007348e-01	4.51762999e+00
1010	2.05337996e+01	9.87982114e-01	4.47956708e+00
1011	2.05627425e+01	1.03160870e+00	4.43565699e+00
1012	2.05887911e+01	1.07550604e+00	4.39036455e+00
1013	2.06122348e+01	1.11937089e+00	4.34421538e+00
1014	2.06356786e+01	1.16800911e+00	4.29220853e+00
1015	2.06567779e+01	1.21644780e+00	4.23971394e+00
1016	2.06757673e+01	1.26434009e+00	4.18725671e+00
1017	2.06947568e+01	1.31683832e+00	4.12924036e+00
1018	2.07137462e+01	1.37451801e+00	4.06499644e+00
1019	2.07308367e+01	1.43138109e+00	4.00124676e+00
1020	2.07462181e+01	1.48701054e+00	3.93855422e+00
1021	2.07615995e+01	1.54728787e+00	3.87032240e+00
1022	2.07769810e+01	1.61264585e+00	3.79604370e+00
1023	2.07908243e+01	1.67617607e+00	3.72359271e+00
1024	2.08046675e+01	1.74451444e+00	3.64542082e+00
1025	2.08185108e+01	1.81798080e+00	3.56113943e+00
1026	2.08309698e+01	1.88872424e+00	3.47976410e+00
1027	2.08434287e+01	1.96404001e+00	3.39290658e+00
1028	2.08558877e+01	2.04405864e+00	3.30037853e+00
1029	2.08683467e+01	2.12883929e+00	3.20206186e+00
1030	2.08808056e+01	2.21834435e+00	3.09793507e+00
1031	2.08932646e+01	2.31241079e+00	2.98810334e+00
1032	2.09057235e+01	2.41071986e+00	2.87283059e+00
1033	2.09181825e+01	2.51276780e+00	2.75257084e+00
1034	2.09306415e+01	2.61784172e+00	2.62799485e+00
1035	2.09431004e+01	2.72500560e+00	2.50000677e+00
1036	2.09555594e+01	2.83310228e+00	2.36974493e+00
1037	2.09680183e+01	2.94077646e+00	2.23856145e+00
1038	2.09804773e+01	3.04652202e+00	2.10797709e+00
1039	2.09929363e+01	3.14875293e+00	1.97961180e+00
1040	2.10053952e+01	3.24589268e+00	1.85509570e+00
1041	2.10166083e+01	3.32776552e+00	1.74758050e+00
1042	2.10267000e+01	3.39613632e+00	1.65537347e+00
1043	2.10367918e+01	3.45887451e+00	1.56813748e+00
1044	2.10468836e+01	3.51555638e+00	1.48635524e+00
1045	2.10569753e+01	3.56590438e+00	1.41036680e+00
1046	2.10670671e+01	3.60978742e+00	1.34036785e+00
1047	2.10771588e+01	3.64721223e+00	1.27641685e+00
1048	2.10872506e+01	3.67830810e+00	1.21844905e+00
1049	2.10973423e+01	3.70330682e+00	1.16629537e+00
1050	2.11074341e+01	3.72252043e+00	1.11970369e+00
1051	2.11175259e+01	3.73631886e+00	1.07836062e+00
1052	2.11276176e+01	3.74510884e+00	1.04191202e+00
1053	2.11377094e+01	3.74931558e+00	1.00998108e+00
1054	2.11478011e+01	3.74936736e+00	9.82183611e-01
1055	2.11578929e+01	3.74568365e+00	9.58139969e-01
1056	2.11679846e+01	3.73866614e+00	9.37484112e-01
1057	2.11780764e+01	3.72869278e+00	9.19869839e-01
1058	2.11881682e+01	3.71611402e+00	9.04974764e-01
1059	2.11982599e+01	3.70125099e+00	8.92502433e-01
1060	2.12083517e+01	3.68439509e+00	8.82183016e-01
1061	2.12184434e+01	3.66580866e+00	8.73772966e-01
1062	2.12285352e+01	3.64572632e+00	8.67053950e-01
1063	2.12386269e+01	3.62435674e+00	8.61831323e-01
1064	2.12487187e+01	3.60188476e+00	8.57932328e-01
1065	2.12588105e+01	3.57847345e+00	8.55204180e-01
1066	2.12689022e+01	3.55426631e+00	8.53512141e-01
1067	2.12789940e+01	3.52938930e+00	8.52737640e-01
1068	2.12890857e+01	3.50395280e+00	8.52776504e-01
1069	2.13092692e+01	3.45181138e+00	8.54905556e-01
1070	2.13294528e+01	3.39842665e+00	8.59342863e-01
1071	2.13496363e+01	3.34428714e+00	8.65620060e-01
1072	2.13698198e+01	3.28976419e+00	8.73377283e-01
1073	2.13900033e+01	3.23513964e+00	8.82337604e-01
1074	2.14101868e+01	3.18062716e+00	8.92287240e-01
1075	2.14303703e+01	3.12638852e+00	9.03060528e-01
1076	2.14505538e+01	3.07254589e+00	9.14528528e-01
1077	2.14707374e+01	3.01919119e+00	9.26590409e-01
1078	2.14909209e+01	2.96639313e+00	9.39166918e-01
1079	2.15111044e+01	2.91420258e+00	9.52195443e-01
1080	2.15312879e+01	2.86265663e+00	9.65626244e-01
1081	2.15514714e+01	2.81178175e+00	9.79419590e-01
1082	2.15716549e+01	2.76159612e+00	9.93543558e-01
1083	2.15918384e+01	2.71211152e+00	1.00797235e+00
1084	2.16120220e+01	2.66333471e+00	1.02268497e+00
1085	2.16322055e+01	2.61526858e+00	1.03766423e+00
1086	2.16523890e+01	2.56791296e+00	1.05289596e+00
1087	2.16725725e+01	2.52126533e+00	1.06836835e+00
1088	2.16927560e+01	2.47532133e+00	1.08407152e+00
1089	2.17129395e+01	2.43007523e+00	1.09999707e+00
1090	2.17331230e+01	2.38552018e+00	1.11613782e+00
1091	2.17533066e+01	2.34164855e+00	1.13248752e+00
1092	2.17734901e+01	2.29845212e+00	1.14904069e+00
1093	2.17936736e+01	2.25592225e+00	1.16579243e+00
1094	2.18138571e+01	2.21405002e+00	1.18273831e+00
1095	2.18340406e+01	2.17282634e+00	1.19987421e+00
1096	2.18542241e+01	2.13224205e+00	1.21719631e+00
1097	2.18744076e+01	2.09228799e+00	1.23470096e+00
1098	2.18945912e+01	2.05295507e+00	1.25238461e+00
1099	2.19147747e+01	2.01423430e+00	1.27024379e+00
1100	2.19349582e+01	1.97611688e+00	1.28827508e+00
1101	2.19551417e+01	1.93859415e+00	1.30647501e+00
1102	2.19753252e+01	1.90165771e+00	1.32484007e+00
1103	2.19955087e+01	1.86529938e+00	1.34336670e+00
1104	2.20156922e+01	1.82951125e+00	1.36205121e+00
1105	2.20358758e+01	1.79428567e+00	1.38088983e+00
1106	2.20560593e+01	1.75961530e+00	1.39987861e+00
1107	2.20762428e+01	1.72549306e+00	1.41901350e+00
1108	2.20964263e+01	1.69191220e+00	1.43829024e+00
1109	2.21166098e+01	1.65886628e+00	1.45770444e+00
1110	2.21367933e+01	1.62634913e+00	1.47725151e+00
1111	2.21569768e+01	1.59435493e+00	1.49692666e+00
1112	2.21771604e+01	1.56287814e+00	1.51672493e+00
1113	2.21973439e+01	1.53191354e+00	1.53664116e+00
1114	2.22175274e+01	1.50145620e+00	1.55666998e+00
1115	2.22377109e+01	1.47150149e+00	1.57680584e+00
1116	2.22578944e+01	1.44204505e+00	1.59704299e+00
1117	2.22780779e+01	1.41308282e+00	1.61737548e+00
1118	2.22982614e+01	1.38461098e+00	1.63779719e+00
1119	2.23184450e+01	1.35662600e+00	1.65830179e+00
1120	2.23386285e+01	1.32912455e+00	1.67888281e+00
1121	2.23588120e+01	1.30210356e+00	1.69953360e+00
1122	2.23789955e+01	1.27556016e+00	1.72024735e+00
1123	2.23991790e+01	1.24949169e+00	1.74101713e+00
1124	2.24193625e+01	1.22389564e+00	1.76183587e+00
1125	2.24395460e+01	1.19876969e+00	1.78269638e+00
1126	2.24597296e+01	1.17411165e+00	1.80359139e+00
1127	2.24799131e+01	1.14991945e+00	1.82451355e+00
1128	2.25000966e+01	1.12619112e+00	1.84545544e+00
1129	2.25202801e+01	1.10292478e+00	1.86640960e+00
1130	2.25404636e+01	1.08011860e+00	1.88736855e+00
1131	2.25606471e+01	1.05777078e+00	1.90832482e+00
1132	2.25808306e+01	1.03587954e+00	1.92927096e+00
1133	2.26010141e+01	1.01444310e+00	1.95019956e+00
1134	2.26211977e+01	9.93459650e-01	1.97110326e+00
1135	2.26413812e+01	9.72927312e-01	1.99197481e+00
1136	2.26817482e+01	9.33207043e-01	2.03358962e+00
1137	2.27221152e+01	8.95266424e-01	2.07499225e+00
1138	2.27624823e+01	8.59086744e-01	2.11612994e+00
1139	2.28028493e+01	8.24646639e-01	2.15695342e+00
1140	2.28432163e+01	7.91921748e-01	2.19741731e+00
1141	2.28835833e+01	7.60884366e-01	2.23748063e+00
1142	2.29239504e+01	7.31503221e-01	2.27710718e+00
1143	2.29643174e+01	7.03743364e-01	2.31626575e+00
1144	2.30046844e+01	6.77566177e-01	2.35493028e+00
1145	2.30450515e+01	6.52929485e-01	2.39307993e+00
1146	2.30854185e+01	6.29787772e-01	2.43069892e+00
1147	2.31257855e+01	6.08092477e-01	2.46777647e+00
1148	2.31661525e+01	5.87792361e-01	2.50430646e+00
1149	2.32065196e+01	5.68833933e-01	2.54028713e+00
1150	2.32468866e+01	5.51161909e-01	2.57572073e+00
1151	2.32872536e+01	5.34719689e-01	2.61061308e+00
1152	2.33276207e+01	5.19449837e-01	2.64497311e+00
1153	2.33679877e+01	5.05294559e-01	2.67881247e+00
1154	2.34083547e+01	4.92196149e-01	2.71214504e+00
1155	2.34487217e+01	4.80097406e-01	2.74498651e+00
1156	2.34890888e+01	4.68942018e-01	2.77735398e+00
1157	2.35294558e+01	4.58674891e-01	2.80926557e+00
1158	2.35698228e+01	4.49242443e-01	2.84074008e+00
1159	2.36101899e+01	4.40592844e-01	2.87179671e+00
1160	2.36909239e+01	4.25422787e-01	2.93274234e+00
1161	2.37716580e+01	4.12818254e-01	2.99224363e+00
1162	2.38523920e+01	4.02441546e-01	3.05044478e+00
1163	2.39331261e+01	3.93992101e-01	3.10747862e+00
1164	2.40138601e+01	3.87205354e-01	3.16346481e+00
1165	2.40945942e+01	3.81850949e-01	3.21850875e+00
1166	2.41753283e+01	3.77730100e-01	3.27270163e+00
1167	2.42560623e+01	3.74672589e-01	3.32612094e+00
1168	2.44175304e+01	3.71141041e-01	3.43090804e+00
1169	2.45789985e+01	3.70425554e-01	3.53322196e+00
1170	2.47404667e+01	3.71882852e-01	3.63330321e+00
1171	2.49019348e+01	3.75076688e-01	3.73127241e+00
1172	2.50634029e+01	3.79723758e-01	3.82715535e+00
1173	2.52248710e+01	3.85655772e-01	3.92089926e+00
1174	2.53863391e+01	3.92793945e-01	4.01238179e+00
1175	2.55478072e+01	4.01133652e-01	4.10141320e+00
1176	2.57092753e+01	4.10737602e-01	4.18773171e+00
1177	2.58707435e+01	4.21736860e-01	4.27099152e+00
1178	2.60322116e+01	4.34340276e-01	4.35074164e+00
1179	2.61936797e+01	4.48854510e-01	4.42639162e+00
1180	2.63551478e+01	4.65719455e-01	4.49715752e+00
1181	2.65166159e+01	4.85569159e-01	4.56197455e+00
1182	2.66619372e+01	5.06726667e-01	4.61403748e+00
1183	2.67927264e+01	5.29263205e-01	4.65454198e+00
1184	2.69104366e+01	5.53255771e-01	4.68454788e+00
1185	2.70163759e+01	5.78780231e-01	4.70499914e+00
1186	2.71117212e+01	6.05905281e-01	4.71674229e+00
1187	2.71975320e+01	6.34686714e-01	4.72054356e+00
1188	2.72747617e+01	6.65161794e-01	4.71710472e+00
1189	2.73442684e+01	6.97343816e-01	4.70707777e+00
1190	2.74068244e+01	7.31217037e-01	4.69107804e+00
1191	2.74693805e+01	7.71054834e-01	4.66680820e+00
1192	2.75256809e+01	8.13394957e-01	4.63616591e+00
1193	2.75763513e+01	8.58204650e-01	4.59967631e+00
1194	2.76219547e+01	9.05395186e-01	4.55787609e+00
1195	2.76629977e+01	9.54816921e-01	4.51132302e+00
1196	2.76999365e+01	1.00625711e+00	4.46060176e+00
1197	2.77331813e+01	1.05944111e+00	4.40632570e+00
1198	2.77631017e+01	1.11403731e+00	4.34913423e+00
1199	2.77900300e+01	1.16966563e+00	4.28968609e+00
1200	2.78169583e+01	1.23258540e+00	4.22135035e+00
1201	2.78411938e+01	1.29650080e+00	4.15102361e+00
1202	2.78630058e+01	1.36088035e+00	4.07947468e+00
1203	2.78826365e+01	1.42517702e+00	4.00746256e+00
1204	2.79022673e+01	1.49630580e+00	3.92728908e+00
1205	2.79218981e+01	1.57511527e+00	3.83796321e+00
1206	2.79395657e+01	1.65334656e+00	3.74887988e+00
1207	2.79554666e+01	1.73025546e+00	3.66097072e+00
1208	2.79713676e+01	1.81383894e+00	3.56511099e+00
1209	2.79872685e+01	1.90454456e+00	3.46074344e+00
1210	2.80015793e+01	1.99256748e+00	3.35914590e+00
1211	2.80158901e+01	2.08682285e+00	3.25001164e+00
1212	2.80302009e+01	2.18733753e+00	3.13322441e+00
1213	2.80445117e+01	2.29394469e+00	3.00886266e+00
1214	2.80588226e+01	2.40622479e+00	2.87726174e+00
1215	2.80731334e+01	2.52344679e+00	2.73907675e+00
1216	2.80874442e+01	2.64451941e+00	2.59533602e+00
1217	2.81017550e+01	2.76796551e+00	2.44747220e+00
1218	2.81160658e+01	2.89193393e+00	2.29731570e+00
1219	2.81303767e+01	3.01426150e+00	2.14703771e+00
1220	2.81446875e+01	3.13258982e+00	1.99903696e+00
1221	2.81589983e+01	3.24452970e+00	1.85577700e+00
1222	2.81733091e+01	3.34785179e+00	1.71959455e+00
1223	2.81861888e+01	3.43192578e+00	1.60473941e+00
1224	2.81977806e+01	3.49944987e+00	1.50863366e+00
1225	2.82093724e+01	3.55872158e+00	1.42004538e+00
1226	2.82209641e+01	3.60949712e+00	1.33931546e+00
1227	2.82325559e+01	3.65177345e+00	1.26654542e+00
1228	2.82441477e+01	3.68575914e+00	1.20162403e+00
1229	2.82557394e+01	3.71183432e+00	1.14426504e+00
1230	2.82673312e+01	3.73050636e+00	1.09404983e+00
1231	2.82789230e+01	3.74236624e+00	1.05046982e+00
1232	2.82905147e+01	3.74804934e+00	1.01296492e+00
1233	2.83021065e+01	3.74820296e+00	9.80955678e-01
1234	2.83136982e+01	3.74346124e+00	9.53868362e-01
1235	2.83252900e+01	3.73442730e+00	9.31153108e-01
1236	2.83368818e+01	3.72166170e+00	9.12295865e-01
1237	2.83484735e+01	3.70567605e+00	8.96825308e-01
1238	2.83600653e+01	3.68693060e+00	8.84315849e-01
1239	2.83716571e+01	3.66583463e+00	8.74387823e-01
1240	2.83832488e+01	3.64274877e+00	8.66705766e-01
1241	2.83948406e+01	3.61798842e+00	8.60975501e-01
1242	2.84064323e+01	3.59182786e+00	8.56940577e-01
1243	2.84180241e+01	3.56450450e+00	8.54378451e-01
1244	2.84296159e+01	3.53622307e+00	8.53096667e-01
1245	2.84412076e+01	3.50715967e+00	8.52929211e-01
1246	2.84643912e+01	3.44732373e+00	8.55333953e-01
1247	2.84875747e+01	3.38588496e+00	8.60747313e-01
1248	2.85107582e+01	3.32355963e+00	8.68481875e-01
1249	2.85339417e+01	3.26087026e+00	8.78029624e-01
1250	2.85571253e+01	3.19819720e+00	8.89014229e-01
1251	2.85803088e+01	3.13581694e+00	9.01155620e-01
1252	2.86034923e+01	3.07392994e+00	9.14244225e-01
1253	2.86266759e+01	3.01268089e+00	9.28122258e-01
1254	2.86498594e+01	2.95217336e+00	9.42670136e-01
1255	2.86730429e+01	2.89248057e+00	9.57796601e-01
1256	2.86962264e+01	2.83365321e+00	9.73431505e-01
1257	2.87194100e+01	2.77572513e+00	9.89520525e-01
1258	2.87425935e+01	2.71871763e+00	1.00602127e+00
1259	2.87657770e+01	2.66264261e+00	1.02290036e+00
1260	2.87889605e+01	2.60750486e+00	1.04013133e+00
1261	2.88121441e+01	2.55330391e+00	1.05769293e+00
1262	2.88353276e+01	2.50003529e+00	1.07556797e+00
1263	2.88585111e+01	2.44769157e+00	1.09374234e+00
1264	2.88816946e+01	2.39626316e+00	1.11220430e+00
1265	2.89048782e+01	2.34573887e+00	1.13094395e+00
1266	2.89280617e+01	2.29610640e+00	1.14995278e+00
1267	2.89512452e+01	2.24735268e+00	1.16922332e+00
1268	2.89744288e+01	2.19946417e+00	1.18874891e+00
1269	2.89976123e+01	2.15242707e+00	1.20852344e+00
1270	2.90207958e+01	2.10622750e+00	1.22854122e+00
1271	2.90439793e+01	2.06085163e+00	1.24879683e+00
1272	2.90671629e+01	2.01628580e+00	1.26928497e+00
1273	2.90903464e+01	1.97251662e+00	1.29000042e+00
1274	2.91135299e+01	1.92953100e+00	1.31093795e+00
1275	2.91367134e+01	1.88731627e+00	1.33209222e+00
1276	2.91598970e+01	1.84586016e+00	1.35345776e+00
1277	2.91830805e+01	1.80515086e+00	1.37502893e+00
1278	2.92062640e+01	1.76517706e+00	1.39679986e+00
1279	2.92294476e+01	1.72592796e+00	1.41876442e+00
1280	2.92526311e+01	1.68739328e+00	1.44091622e+00
1281	2.92758146e+01	1.64956326e+00	1.46324855e+00
1282	2.92989981e+01	1.61242869e+00	1.48575441e+00
1283	2.93221817e+01	1.57598090e+00	1.50842644e+00
1284	2.93453652e+01	1.54021172e+00	1.53125698e+00
1285	2.93685487e+01	1.50511355e+00	1.55423799e+00
1286	2.93917322e+01	1.47067926e+00	1.57736111e+00
1287	2.94149158e+01	1.43690226e+00	1.60061764e+00
1288	2.94380993e+01	1.40377641e+00	1.62399855e+00
1289	2.94612828e+01	1.37129603e+00	1.64749447e+00
1290	2.94844663e+01	1.33945590e+00	1.67109573e+00
1291	2.95076499e+01	1.30825119e+00	1.69479237e+00
1292	2.95308334e+01	1.27767747e+00	1.71857415e+00
1293	2.95540169e+01	1.24773063e+00	1.74243058e+00
1294	2.95772005e+01	1.21840690e+00	1.76635095e+00
1295	2.96003840e+01	1.18970278e+00	1.79032437e+00
1296	2.96235675e+01	1.16161500e+00	1.81433976e+00
1297	2.96467510e+01	1.13414049e+00	1.83838593e+00
1298	2.96699346e+01	1.10727636e+00	1.86245162e+00
1299	2.96931181e+01	1.08101980e+00	1.88652549e+00
1300	2.97163016e+01	1.05536809e+00	1.91059622e+00
1301	2.97394851e+01	1.03031854e+00	1.93465252e+00
1302	2.97626687e+01	1.00586843e+00	1.95868316e+00
1303	2.97858522e+01	9.82014978e-01	1.98267706e+00
1304	2.98322192e+01	9.36084754e-01	2.03050602e+00
1305	2.98785863e+01	8.92504091e-01	2.07806060e+00
1306	2.99249534e+01	8.51244627e-01	2.12526087e+00
1307	2.99713204e+01	8.12273308e-01	2.17203303e+00
1308	3.00000000e+01	7.89298447e-01	2.20072127e+00
End of Xyce(TM) Simulation
