Index	TIME	N(YRXN!R1_000_CONC_XSPEC)	N(YRXN!R1_000_CONC_YSPEC)
953	1.18766960e+01	2.85518769e+02	1.38100602e+02
954	1.19050076e+01	2.87964057e+02	1.41399484e+02
955	1.19333191e+01	2.90292073e+02	1.44826086e+02
956	1.19616307e+01	2.92494297e+02	1.48383291e+02
957	1.19871111e+01	2.94361733e+02	1.51698655e+02
958	1.20125915e+01	2.96113925e+02	1.55123852e+02
959	1.20380719e+01	2.97744482e+02	1.58660564e+02
960	1.20635523e+01	2.99247005e+02	1.62310291e+02
961	1.20890327e+01	3.00615117e+02	1.66074330e+02
962	1.21145131e+01	3.01842495e+02	1.69953743e+02
963	1.21374454e+01	3.02821737e+02	1.73544522e+02
964	1.21603778e+01	3.03677463e+02	1.77229799e+02
965	1.21833101e+01	3.04405309e+02	1.81009756e+02
966	1.22062425e+01	3.05001035e+02	1.84884348e+02
967	1.22291749e+01	3.05460552e+02	1.88853287e+02
968	1.22521072e+01	3.05779943e+02	1.92916027e+02
969	1.22750396e+01	3.05955493e+02	1.97071743e+02
970	1.22979719e+01	3.05983713e+02	2.01319314e+02
971	1.23209043e+01	3.05861366e+02	2.05657306e+02
972	1.23438366e+01	3.05585498e+02	2.10083955e+02
973	1.23667690e+01	3.05153459e+02	2.14597154e+02
974	1.23897014e+01	3.04562934e+02	2.19194437e+02
975	1.24126337e+01	3.03811967e+02	2.23872965e+02
976	1.24355661e+01	3.02898988e+02	2.28629516e+02
977	1.24584984e+01	3.01822830e+02	2.33460478e+02
978	1.24814308e+01	3.00582760e+02	2.38361839e+02
979	1.25043631e+01	2.99178493e+02	2.43329182e+02
980	1.25272955e+01	2.97610212e+02	2.48357688e+02
981	1.25502279e+01	2.95878583e+02	2.53442130e+02
982	1.25731602e+01	2.93984766e+02	2.58576884e+02
983	1.25960926e+01	2.91930427e+02	2.63755934e+02
984	1.26190249e+01	2.89717743e+02	2.68972881e+02
985	1.26419573e+01	2.87349403e+02	2.74220962e+02
986	1.26648896e+01	2.84828607e+02	2.79493063e+02
987	1.26878220e+01	2.82159061e+02	2.84781746e+02
988	1.27107544e+01	2.79344966e+02	2.90079270e+02
989	1.27336867e+01	2.76391009e+02	2.95377624e+02
990	1.27566191e+01	2.73302338e+02	3.00668554e+02
991	1.27795514e+01	2.70084545e+02	3.05943604e+02
992	1.28024838e+01	2.66743641e+02	3.11194148e+02
993	1.28254161e+01	2.63286024e+02	3.16411437e+02
994	1.28483485e+01	2.59718449e+02	3.21586635e+02
995	1.28712809e+01	2.56047990e+02	3.26710867e+02
996	1.28942132e+01	2.52282005e+02	3.31775263e+02
997	1.29171456e+01	2.48428091e+02	3.36771006e+02
998	1.29400779e+01	2.44494047e+02	3.41689374e+02
999	1.29630103e+01	2.40487827e+02	3.46521792e+02
1000	1.29859426e+01	2.36417495e+02	3.51259872e+02
1001	1.30088750e+01	2.32291183e+02	3.55895460e+02
1002	1.30318074e+01	2.28117045e+02	3.60420676e+02
1003	1.30547397e+01	2.23903213e+02	3.64827955e+02
1004	1.30776721e+01	2.19657754e+02	3.69110084e+02
1005	1.31006044e+01	2.15388631e+02	3.73260236e+02
1006	1.31235368e+01	2.11103660e+02	3.77272002e+02
1007	1.31464691e+01	2.06810476e+02	3.81139416e+02
1008	1.31694015e+01	2.02516500e+02	3.84856977e+02
1009	1.31923339e+01	1.98228905e+02	3.88419673e+02
1010	1.32152662e+01	1.93954590e+02	3.91822993e+02
1011	1.32381986e+01	1.89700155e+02	3.95062937e+02
1012	1.32611309e+01	1.85471880e+02	3.98136026e+02
1013	1.32840633e+01	1.81275705e+02	4.01039301e+02
1014	1.33069956e+01	1.77117222e+02	4.03770327e+02
1015	1.33299280e+01	1.73001656e+02	4.06327185e+02
1016	1.33528604e+01	1.68933864e+02	4.08708464e+02
1017	1.33757927e+01	1.64918329e+02	4.10913251e+02
1018	1.33987251e+01	1.60959156e+02	4.12941117e+02
1019	1.34216574e+01	1.57060077e+02	4.14792099e+02
1020	1.34445898e+01	1.53224453e+02	4.16466683e+02
1021	1.34675221e+01	1.49455284e+02	4.17965782e+02
1022	1.34904545e+01	1.45755211e+02	4.19290712e+02
1023	1.35133869e+01	1.42126533e+02	4.20443170e+02
1024	1.35363192e+01	1.38571215e+02	4.21425210e+02
1025	1.35592516e+01	1.35090906e+02	4.22239214e+02
1026	1.35821839e+01	1.31686946e+02	4.22887870e+02
1027	1.36051163e+01	1.28360388e+02	4.23374141e+02
1028	1.36280486e+01	1.25112014e+02	4.23701245e+02
1029	1.36509810e+01	1.21942345e+02	4.23872623e+02
1030	1.36739134e+01	1.18851666e+02	4.23891917e+02
1031	1.36968457e+01	1.15840038e+02	4.23762945e+02
1032	1.37197781e+01	1.12907315e+02	4.23489677e+02
1033	1.37427104e+01	1.10053161e+02	4.23076210e+02
1034	1.37656428e+01	1.07277070e+02	4.22526748e+02
1035	1.37885751e+01	1.04578374e+02	4.21845581e+02
1036	1.38115075e+01	1.01956268e+02	4.21037065e+02
1037	1.38344399e+01	9.94098145e+01	4.20105603e+02
1038	1.38573722e+01	9.69379663e+01	4.19055626e+02
1039	1.38803046e+01	9.45395750e+01	4.17891581e+02
1040	1.39032369e+01	9.22134053e+01	4.16617913e+02
1041	1.39261693e+01	8.99581466e+01	4.15239051e+02
1042	1.39491016e+01	8.77724241e+01	4.13759397e+02
1043	1.39720340e+01	8.56548100e+01	4.12183315e+02
1044	1.39949664e+01	8.36038320e+01	4.10515119e+02
1045	1.40178987e+01	8.16179836e+01	4.08759063e+02
1046	1.40408311e+01	7.96957313e+01	4.06919339e+02
1047	1.40637634e+01	7.78355229e+01	4.05000061e+02
1048	1.40866958e+01	7.60357942e+01	4.03005266e+02
1049	1.41096281e+01	7.42949749e+01	4.00938904e+02
1050	1.41325605e+01	7.26114952e+01	3.98804837e+02
1051	1.41554929e+01	7.09837900e+01	3.96606832e+02
1052	1.41784252e+01	6.94103040e+01	3.94348560e+02
1053	1.42013576e+01	6.78894956e+01	3.92033594e+02
1054	1.42242899e+01	6.64198405e+01	3.89665404e+02
1055	1.42472223e+01	6.49998349e+01	3.87247358e+02
1056	1.42701546e+01	6.36279982e+01	3.84782724e+02
1057	1.42930870e+01	6.23028754e+01	3.82274662e+02
1058	1.43160194e+01	6.10230391e+01	3.79726233e+02
1059	1.43389517e+01	5.97870911e+01	3.77140391e+02
1060	1.43618841e+01	5.85936641e+01	3.74519989e+02
1061	1.43848164e+01	5.74414223e+01	3.71867781e+02
1062	1.44077488e+01	5.63290629e+01	3.69186417e+02
1063	1.44306811e+01	5.52553165e+01	3.66478451e+02
1064	1.44536135e+01	5.42189475e+01	3.63746339e+02
1065	1.44765459e+01	5.32187544e+01	3.60992441e+02
1066	1.44994782e+01	5.22535701e+01	3.58219026e+02
1067	1.45224106e+01	5.13222619e+01	3.55428269e+02
1068	1.45453429e+01	5.04237312e+01	3.52622257e+02
1069	1.45682753e+01	4.95569135e+01	3.49802990e+02
1070	1.45912076e+01	4.87207778e+01	3.46972385e+02
1071	1.46141400e+01	4.79143265e+01	3.44132274e+02
1072	1.46370724e+01	4.71365947e+01	3.41284411e+02
1073	1.46600047e+01	4.63866497e+01	3.38430470e+02
1074	1.46829371e+01	4.56635907e+01	3.35572054e+02
1075	1.47058694e+01	4.49665474e+01	3.32710689e+02
1076	1.47288018e+01	4.42946804e+01	3.29847833e+02
1077	1.47517341e+01	4.36471796e+01	3.26984874e+02
1078	1.47746665e+01	4.30232639e+01	3.24123136e+02
1079	1.47975989e+01	4.24221804e+01	3.21263879e+02
1080	1.48205312e+01	4.18432037e+01	3.18408300e+02
1081	1.48434636e+01	4.12856350e+01	3.15557539e+02
1082	1.48663959e+01	4.07488015e+01	3.12712679e+02
1083	1.48893283e+01	4.02320556e+01	3.09874747e+02
1084	1.49122606e+01	3.97347741e+01	3.07044717e+02
1085	1.49351930e+01	3.92563574e+01	3.04223514e+02
1086	1.49581254e+01	3.87962288e+01	3.01412012e+02
1087	1.49810577e+01	3.83538341e+01	2.98611041e+02
1088	1.50039901e+01	3.79286404e+01	2.95821382e+02
1089	1.50269224e+01	3.75201354e+01	2.93043776e+02
1090	1.50498548e+01	3.71278273e+01	2.90278922e+02
1091	1.50727871e+01	3.67512433e+01	2.87527478e+02
1092	1.50957195e+01	3.63899298e+01	2.84790064e+02
1093	1.51186519e+01	3.60434511e+01	2.82067264e+02
1094	1.51415842e+01	3.57113888e+01	2.79359628e+02
1095	1.51645166e+01	3.53933418e+01	2.76667669e+02
1096	1.51874489e+01	3.50889251e+01	2.73991872e+02
1097	1.52103813e+01	3.47977694e+01	2.71332688e+02
1098	1.52333136e+01	3.45195206e+01	2.68690539e+02
1099	1.52562460e+01	3.42538394e+01	2.66065821e+02
1100	1.52791784e+01	3.40004003e+01	2.63458900e+02
1101	1.53021107e+01	3.37588919e+01	2.60870119e+02
1102	1.53250431e+01	3.35290155e+01	2.58299793e+02
1103	1.53479754e+01	3.33104854e+01	2.55748217e+02
1104	1.53709078e+01	3.31030278e+01	2.53215662e+02
1105	1.53938401e+01	3.29063811e+01	2.50702376e+02
1106	1.54167725e+01	3.27202947e+01	2.48208588e+02
1107	1.54397049e+01	3.25445292e+01	2.45734508e+02
1108	1.54626372e+01	3.23788558e+01	2.43280325e+02
1109	1.54855696e+01	3.22230559e+01	2.40846213e+02
1110	1.55085019e+01	3.20769205e+01	2.38432328e+02
1111	1.55314343e+01	3.19402506e+01	2.36038808e+02
1112	1.55543666e+01	3.18128560e+01	2.33665777e+02
1113	1.55772990e+01	3.16945556e+01	2.31313344e+02
1114	1.56002314e+01	3.15851768e+01	2.28981605e+02
1115	1.56231637e+01	3.14845552e+01	2.26670642e+02
1116	1.56460961e+01	3.13925346e+01	2.24380522e+02
1117	1.56690284e+01	3.13089663e+01	2.22111304e+02
1118	1.56919608e+01	3.12337093e+01	2.19863033e+02
1119	1.57378255e+01	3.11075390e+01	2.15429465e+02
1120	1.57836902e+01	3.10131041e+01	2.11079953e+02
1121	1.58295549e+01	3.09495208e+01	2.06814502e+02
1122	1.58754196e+01	3.09160045e+01	2.02632983e+02
1123	1.59212844e+01	3.09118630e+01	1.98535145e+02
1124	1.59671491e+01	3.09364917e+01	1.94520628e+02
1125	1.60130138e+01	3.09893685e+01	1.90588974e+02
1126	1.60588785e+01	3.10700494e+01	1.86739641e+02
1127	1.61047432e+01	3.11781643e+01	1.82972009e+02
1128	1.61506079e+01	3.13134132e+01	1.79285390e+02
1129	1.61964726e+01	3.14755636e+01	1.75679036e+02
1130	1.62423374e+01	3.16644463e+01	1.72152149e+02
1131	1.62882021e+01	3.18799538e+01	1.68703885e+02
1132	1.63340668e+01	3.21220372e+01	1.65333361e+02
1133	1.63799315e+01	3.23907042e+01	1.62039663e+02
1134	1.64257962e+01	3.26860170e+01	1.58821846e+02
1135	1.64716609e+01	3.30080909e+01	1.55678946e+02
1136	1.65175256e+01	3.33570924e+01	1.52609980e+02
1137	1.65633904e+01	3.37332379e+01	1.49613949e+02
1138	1.66092551e+01	3.41367927e+01	1.46689848e+02
1139	1.66551198e+01	3.45680697e+01	1.43836660e+02
1140	1.67009845e+01	3.50274286e+01	1.41053370e+02
1141	1.67468492e+01	3.55152753e+01	1.38338959e+02
1142	1.67927139e+01	3.60320610e+01	1.35692412e+02
1143	1.68385786e+01	3.65782819e+01	1.33112716e+02
1144	1.68844434e+01	3.71544787e+01	1.30598868e+02
1145	1.69303081e+01	3.77612359e+01	1.28149874e+02
1146	1.69761728e+01	3.83991823e+01	1.25764749e+02
1147	1.70220375e+01	3.90689903e+01	1.23442523e+02
1148	1.70679022e+01	3.97713756e+01	1.21182239e+02
1149	1.71137669e+01	4.05070980e+01	1.18982959e+02
1150	1.71596316e+01	4.12769604e+01	1.16843760e+02
1151	1.72054964e+01	4.20818097e+01	1.14763740e+02
1152	1.72513611e+01	4.29225364e+01	1.12742018e+02
1153	1.72972258e+01	4.38000747e+01	1.10777733e+02
1154	1.73430905e+01	4.47154031e+01	1.08870048e+02
1155	1.73889552e+01	4.56695442e+01	1.07018152e+02
1156	1.74348199e+01	4.66635648e+01	1.05221257e+02
1157	1.74806846e+01	4.76985763e+01	1.03478604e+02
1158	1.75265494e+01	4.87757349e+01	1.01789460e+02
1159	1.75724141e+01	4.98962415e+01	1.00153123e+02
1160	1.76182788e+01	5.10613419e+01	9.85689190e+01
1161	1.76641435e+01	5.22723268e+01	9.70362067e+01
1162	1.77100082e+01	5.35305321e+01	9.55543768e+01
1163	1.77558729e+01	5.48373384e+01	9.41228536e+01
1164	1.78017376e+01	5.61941710e+01	9.27410967e+01
1165	1.78476024e+01	5.76025000e+01	9.14086016e+01
1166	1.78934671e+01	5.90638395e+01	9.01249016e+01
1167	1.79393318e+01	6.05797471e+01	8.88895692e+01
1168	1.79851965e+01	6.21518238e+01	8.77022172e+01
1169	1.80310612e+01	6.37817125e+01	8.65625009e+01
1170	1.80769259e+01	6.54710975e+01	8.54701194e+01
1171	1.81227906e+01	6.72217030e+01	8.44248178e+01
1172	1.81686554e+01	6.90352917e+01	8.34263888e+01
1173	1.82145201e+01	7.09136634e+01	8.24746751e+01
1174	1.82603848e+01	7.28586522e+01	8.15695716e+01
1175	1.83062495e+01	7.48721247e+01	8.07110280e+01
1176	1.83521142e+01	7.69559772e+01	7.98990512e+01
1177	1.83979789e+01	7.91121320e+01	7.91337083e+01
1178	1.84438436e+01	8.13425345e+01	7.84151298e+01
1179	1.84897084e+01	8.36491482e+01	7.77435129e+01
1180	1.85355731e+01	8.60339504e+01	7.71191249e+01
1181	1.85814378e+01	8.84989267e+01	7.65423075e+01
1182	1.86273025e+01	9.10460648e+01	7.60134811e+01
1183	1.86731672e+01	9.36773475e+01	7.55331487e+01
1184	1.87190319e+01	9.63947454e+01	7.51019019e+01
1185	1.87648966e+01	9.92002076e+01	7.47204256e+01
1186	1.88107613e+01	1.02095652e+02	7.43895041e+01
1187	1.88566261e+01	1.05082956e+02	7.41100275e+01
1188	1.89024908e+01	1.08163942e+02	7.38829986e+01
1189	1.89483555e+01	1.11340364e+02	7.37095403e+01
1190	1.89942202e+01	1.14613897e+02	7.35909035e+01
1191	1.90400849e+01	1.17986114e+02	7.35284762e+01
1192	1.90859496e+01	1.21458474e+02	7.35237926e+01
1193	1.91318143e+01	1.25032295e+02	7.35785436e+01
1194	1.91776791e+01	1.28708739e+02	7.36945875e+01
1195	1.92235438e+01	1.32488782e+02	7.38739622e+01
1196	1.92694085e+01	1.36373191e+02	7.41188978e+01
1197	1.93152732e+01	1.40362489e+02	7.44318303e+01
1198	1.93611379e+01	1.44456928e+02	7.48154164e+01
1199	1.94070026e+01	1.48656453e+02	7.52725498e+01
1200	1.94528673e+01	1.52960659e+02	7.58063772e+01
1201	1.94987321e+01	1.57368754e+02	7.64203175e+01
1202	1.95445968e+01	1.61879508e+02	7.71180800e+01
1203	1.95904615e+01	1.66491209e+02	7.79036854e+01
1204	1.96363262e+01	1.71201603e+02	7.87814870e+01
1205	1.96821909e+01	1.76007842e+02	7.97561934e+01
1206	1.97280556e+01	1.80906417e+02	8.08328918e+01
1207	1.97739203e+01	1.85893093e+02	8.20170727e+01
1208	1.98197851e+01	1.90962839e+02	8.33146543e+01
1209	1.98656498e+01	1.96109748e+02	8.47320086e+01
1210	1.99115145e+01	2.01326961e+02	8.62759861e+01
1211	1.99573792e+01	2.06606582e+02	8.79539412e+01
1212	2.00032439e+01	2.11939589e+02	8.97737557e+01
1213	2.00491086e+01	2.17315744e+02	9.17438610e+01
1214	2.00949733e+01	2.22723501e+02	9.38732578e+01
1215	2.01408381e+01	2.28149913e+02	9.61715308e+01
1216	2.01867028e+01	2.33580537e+02	9.86488599e+01
1217	2.02325675e+01	2.38999345e+02	1.01316023e+02
1218	2.02784322e+01	2.44388638e+02	1.04184390e+02
1219	2.03242969e+01	2.49728969e+02	1.07265909e+02
1220	2.03701616e+01	2.54999073e+02	1.10573072e+02
1221	2.04160263e+01	2.60175820e+02	1.14118870e+02
1222	2.04618911e+01	2.65234179e+02	1.17916727e+02
1223	2.05077558e+01	2.70147213e+02	1.21980406e+02
1224	2.05536205e+01	2.74886104e+02	1.26323892e+02
1225	2.05948987e+01	2.78977398e+02	1.30483685e+02
1226	2.06361770e+01	2.82879354e+02	1.34891689e+02
1227	2.06774552e+01	2.86567413e+02	1.39557873e+02
1228	2.07146056e+01	2.89683130e+02	1.43985998e+02
1229	2.07517561e+01	2.92585895e+02	1.48637674e+02
1230	2.07889065e+01	2.95256237e+02	1.53519049e+02
1231	2.08223419e+01	2.97444815e+02	1.58113199e+02
1232	2.08557772e+01	2.99414733e+02	1.62901420e+02
1233	2.08892126e+01	3.01151604e+02	1.67886623e+02
1234	2.09226480e+01	3.02641217e+02	1.73071016e+02
1235	2.09560834e+01	3.03869664e+02	1.78455998e+02
1236	2.09895187e+01	3.04823485e+02	1.84042042e+02
1237	2.10196106e+01	3.05436647e+02	1.89240972e+02
1238	2.10497024e+01	3.05808071e+02	1.94601132e+02
1239	2.10797943e+01	3.05929503e+02	2.00120485e+02
1240	2.11098861e+01	3.05793392e+02	2.05796097e+02
1241	2.11399779e+01	3.05392995e+02	2.11624073e+02
1242	2.11700698e+01	3.04722483e+02	2.17599496e+02
1243	2.12001616e+01	3.03777038e+02	2.23716374e+02
1244	2.12302534e+01	3.02552956e+02	2.29967593e+02
1245	2.12603453e+01	3.01047736e+02	2.36344879e+02
1246	2.12904371e+01	2.99260169e+02	2.42838776e+02
1247	2.13205290e+01	2.97190405e+02	2.49438627e+02
1248	2.13506208e+01	2.94840020e+02	2.56132584e+02
1249	2.13807126e+01	2.92212062e+02	2.62907619e+02
1250	2.14108045e+01	2.89311081e+02	2.69749559e+02
1251	2.14408963e+01	2.86143146e+02	2.76643145e+02
1252	2.14709882e+01	2.82715831e+02	2.83572094e+02
1253	2.15010800e+01	2.79038197e+02	2.90519195e+02
1254	2.15311718e+01	2.75120740e+02	2.97466412e+02
1255	2.15612637e+01	2.70975326e+02	3.04395008e+02
1256	2.15913555e+01	2.66615100e+02	3.11285687e+02
1257	2.16214474e+01	2.62054383e+02	3.18118742e+02
1258	2.16515392e+01	2.57308544e+02	3.24874221e+02
1259	2.16816310e+01	2.52393862e+02	3.31532102e+02
1260	2.17117229e+01	2.47327375e+02	3.38072465e+02
1261	2.17418147e+01	2.42126714e+02	3.44475674e+02
1262	2.17719065e+01	2.36809937e+02	3.50722556e+02
1263	2.18019984e+01	2.31395352e+02	3.56794573e+02
1264	2.18320902e+01	2.25901349e+02	3.62673985e+02
1265	2.18621821e+01	2.20346227e+02	3.68344009e+02
1266	2.18922739e+01	2.14748032e+02	3.73788954e+02
1267	2.19223657e+01	2.09124399e+02	3.78994347e+02
1268	2.19524576e+01	2.03492417e+02	3.83947036e+02
1269	2.19825494e+01	1.97868493e+02	3.88635277e+02
1270	2.20126413e+01	1.92268241e+02	3.93048801e+02
1271	2.20427331e+01	1.86706388e+02	3.97178855e+02
1272	2.20728249e+01	1.81196693e+02	4.01018225e+02
1273	2.21029168e+01	1.75751886e+02	4.04561241e+02
1274	2.21330086e+01	1.70383623e+02	4.07803764e+02
1275	2.21631005e+01	1.65102462e+02	4.10743147e+02
1276	2.21931923e+01	1.59917849e+02	4.13378192e+02
1277	2.22232841e+01	1.54838122e+02	4.15709083e+02
1278	2.22533760e+01	1.49870531e+02	4.17737316e+02
1279	2.22834678e+01	1.45021261e+02	4.19465611e+02
1280	2.23135597e+01	1.40295477e+02	4.20897824e+02
1281	2.23436515e+01	1.35697364e+02	4.22038848e+02
1282	2.23737433e+01	1.31230186e+02	4.22894517e+02
1283	2.24038352e+01	1.26896344e+02	4.23471498e+02
1284	2.24339270e+01	1.22697433e+02	4.23777195e+02
1285	2.24640188e+01	1.18634313e+02	4.23819648e+02
1286	2.24941107e+01	1.14707172e+02	4.23607434e+02
1287	2.25242025e+01	1.10915589e+02	4.23149577e+02
1288	2.25542944e+01	1.07258601e+02	4.22455454e+02
1289	2.25843862e+01	1.03734762e+02	4.21534716e+02
1290	2.26144780e+01	1.00342208e+02	4.20397212e+02
1291	2.26445699e+01	9.70787088e+01	4.19052911e+02
1292	2.26746617e+01	9.39417236e+01	4.17511843e+02
1293	2.27047536e+01	9.09284509e+01	4.15784036e+02
1294	2.27348454e+01	8.80358745e+01	4.13879465e+02
1295	2.27649372e+01	8.52608057e+01	4.11808005e+02
1296	2.27950291e+01	8.25999223e+01	4.09579390e+02
1297	2.28251209e+01	8.00498031e+01	4.07203177e+02
1298	2.28552128e+01	7.76069592e+01	4.04688716e+02
1299	2.28853046e+01	7.52678621e+01	4.02045124e+02
1300	2.29153964e+01	7.30289682e+01	3.99281265e+02
1301	2.29454883e+01	7.08867400e+01	3.96405732e+02
1302	2.29755801e+01	6.88376651e+01	3.93426834e+02
1303	2.30056719e+01	6.68782722e+01	3.90352589e+02
1304	2.30357638e+01	6.50051445e+01	3.87190712e+02
1305	2.30658556e+01	6.32149314e+01	3.83948614e+02
1306	2.30959475e+01	6.15043577e+01	3.80633400e+02
1307	2.31260393e+01	5.98702314e+01	3.77251870e+02
1308	2.31561311e+01	5.83094499e+01	3.73810519e+02
1309	2.31862230e+01	5.68190045e+01	3.70315541e+02
1310	2.32163148e+01	5.53959835e+01	3.66772837e+02
1311	2.32464067e+01	5.40375755e+01	3.63188014e+02
1312	2.32764985e+01	5.27410695e+01	3.59566400e+02
1313	2.33065903e+01	5.15038566e+01	3.55913046e+02
1314	2.33366822e+01	5.03234293e+01	3.52232736e+02
1315	2.33667740e+01	4.91973806e+01	3.48529995e+02
1316	2.33968659e+01	4.81234033e+01	3.44809098e+02
1317	2.34269577e+01	4.70992881e+01	3.41074080e+02
1318	2.34570495e+01	4.61229214e+01	3.37328744e+02
1319	2.34871414e+01	4.51922833e+01	3.33576670e+02
1320	2.35172332e+01	4.43054451e+01	3.29821225e+02
1321	2.35473251e+01	4.34605664e+01	3.26065572e+02
1322	2.35774169e+01	4.26558928e+01	3.22312679e+02
1323	2.36075087e+01	4.18897524e+01	3.18565327e+02
1324	2.36376006e+01	4.11605535e+01	3.14826120e+02
1325	2.36676924e+01	4.04667813e+01	3.11097493e+02
1326	2.36977842e+01	3.98069951e+01	3.07381719e+02
1327	2.37278761e+01	3.91798252e+01	3.03680919e+02
1328	2.37579679e+01	3.85839704e+01	2.99997067e+02
1329	2.37880598e+01	3.80181947e+01	2.96332001e+02
1330	2.38181516e+01	3.74813250e+01	2.92687427e+02
1331	2.38482434e+01	3.69722480e+01	2.89064927e+02
1332	2.38783353e+01	3.64899077e+01	2.85465966e+02
1333	2.39084271e+01	3.60333031e+01	2.81891896e+02
1334	2.39385190e+01	3.56014855e+01	2.78343967e+02
1335	2.39686108e+01	3.51935559e+01	2.74823327e+02
1336	2.39987026e+01	3.48086635e+01	2.71331030e+02
1337	2.40287945e+01	3.44460027e+01	2.67868044e+02
1338	2.40588863e+01	3.41048113e+01	2.64435250e+02
1339	2.40889782e+01	3.37843686e+01	2.61033452e+02
1340	2.41190700e+01	3.34839937e+01	2.57663378e+02
1341	2.41491618e+01	3.32030428e+01	2.54325689e+02
1342	2.41792537e+01	3.29409087e+01	2.51020977e+02
1343	2.42093455e+01	3.26970179e+01	2.47749772e+02
1344	2.42394373e+01	3.24708300e+01	2.44512546e+02
1345	2.42695292e+01	3.22618357e+01	2.41309718e+02
1346	2.42996210e+01	3.20695554e+01	2.38141651e+02
1347	2.43297129e+01	3.18935380e+01	2.35008663e+02
1348	2.43598047e+01	3.17333596e+01	2.31911025e+02
1349	2.43898965e+01	3.15886221e+01	2.28848965e+02
1350	2.44199884e+01	3.14589524e+01	2.25822672e+02
1351	2.44500802e+01	3.13440009e+01	2.22832296e+02
1352	2.44801721e+01	3.12434406e+01	2.19877952e+02
1353	2.45102639e+01	3.11569665e+01	2.16959723e+02
1354	2.45403557e+01	3.10842942e+01	2.14077660e+02
1355	2.45704476e+01	3.10251591e+01	2.11231786e+02
1356	2.46005394e+01	3.09793158e+01	2.08422096e+02
1357	2.46306313e+01	3.09465372e+01	2.05648562e+02
1358	2.46607231e+01	3.09266137e+01	2.02911130e+02
1359	2.46908149e+01	3.09193529e+01	2.00209726e+02
1360	2.47209068e+01	3.09245782e+01	1.97544255e+02
1361	2.47509986e+01	3.09421290e+01	1.94914603e+02
1362	2.47810905e+01	3.09718595e+01	1.92320639e+02
1363	2.48412741e+01	3.10672945e+01	1.87239086e+02
1364	2.49014578e+01	3.12100683e+01	1.82298317e+02
1365	2.49616415e+01	3.13995058e+01	1.77496779e+02
1366	2.50218252e+01	3.16351296e+01	1.72832747e+02
1367	2.50820088e+01	3.19166478e+01	1.68304353e+02
1368	2.51421925e+01	3.22439442e+01	1.63909610e+02
1369	2.52023762e+01	3.26170699e+01	1.59646433e+02
1370	2.52625599e+01	3.30362358e+01	1.55512666e+02
1371	2.53227436e+01	3.35018060e+01	1.51506093e+02
1372	2.53829272e+01	3.40142929e+01	1.47624456e+02
1373	2.54431109e+01	3.45743522e+01	1.43865475e+02
1374	2.55032946e+01	3.51827794e+01	1.40226851e+02
1375	2.55634783e+01	3.58405066e+01	1.36706289e+02
1376	2.56236619e+01	3.65486002e+01	1.33301498e+02
1377	2.56838456e+01	3.73082590e+01	1.30010208e+02
1378	2.57440293e+01	3.81208126e+01	1.26830174e+02
1379	2.58042130e+01	3.89877210e+01	1.23759187e+02
1380	2.58643967e+01	3.99105731e+01	1.20795077e+02
1381	2.59245803e+01	4.08910875e+01	1.17935724e+02
1382	2.59847640e+01	4.19311119e+01	1.15179060e+02
1383	2.60449477e+01	4.30326236e+01	1.12523078e+02
1384	2.61051314e+01	4.41977298e+01	1.09965833e+02
1385	2.61653150e+01	4.54286683e+01	1.07505451e+02
1386	2.62254987e+01	4.67278082e+01	1.05140131e+02
1387	2.62856824e+01	4.80976502e+01	1.02868150e+02
1388	2.63458661e+01	4.95408278e+01	1.00687869e+02
1389	2.64060498e+01	5.10601072e+01	9.85977348e+01
1390	2.64662334e+01	5.26583879e+01	9.65962861e+01
1391	2.65264171e+01	5.43387026e+01	9.46821586e+01
1392	2.65866008e+01	5.61042170e+01	9.28540884e+01
1393	2.66467845e+01	5.79582290e+01	9.11109179e+01
1394	2.67069681e+01	5.99041675e+01	8.94516008e+01
1395	2.67671518e+01	6.19455900e+01	8.78752076e+01
1396	2.68273355e+01	6.40861806e+01	8.63809322e+01
1397	2.68875192e+01	6.63297456e+01	8.49680979e+01
1398	2.69477029e+01	6.86802088e+01	8.36361650e+01
1399	2.70078865e+01	7.11416059e+01	8.23847389e+01
1400	2.70680702e+01	7.37180763e+01	8.12135782e+01
1401	2.71282539e+01	7.64138541e+01	8.01226048e+01
1402	2.71884376e+01	7.92332567e+01	7.91119142e+01
1403	2.72486212e+01	8.21806714e+01	7.81817875e+01
1404	2.73088049e+01	8.52605388e+01	7.73327038e+01
1405	2.73689886e+01	8.84773340e+01	7.65653554e+01
1406	2.74291723e+01	9.18355438e+01	7.58806630e+01
1407	2.74893560e+01	9.53396406e+01	7.52797940e+01
1408	2.75495396e+01	9.89940513e+01	7.47641820e+01
1409	2.76097233e+01	1.02803122e+02	7.43355485e+01
1410	2.76699070e+01	1.06771076e+02	7.39959276e+01
1411	2.77300907e+01	1.10901966e+02	7.37476925e+01
1412	2.77902744e+01	1.15199623e+02	7.35935862e+01
1413	2.78504580e+01	1.19667588e+02	7.35367539e+01
1414	2.79106417e+01	1.24309045e+02	7.35807803e+01
1415	2.79708254e+01	1.29126738e+02	7.37297304e+01
1416	2.80310091e+01	1.34122876e+02	7.39881942e+01
1417	2.80911927e+01	1.39299036e+02	7.43613364e+01
1418	2.81513764e+01	1.44656036e+02	7.48549513e+01
