Index       TIME        N(YRXN!R1_000_CONC_ZSPEC)
2034     1.05376433e+05    1.03308829e-01
2035     1.05494187e+05    1.02328460e-01
2036     1.05611940e+05    1.01366828e-01
2037     1.05729694e+05    1.00423405e-01
2038     1.05847448e+05    9.94976800e-02
2039     1.05965201e+05    9.85891638e-02
2040     1.06082955e+05    9.76973837e-02
2041     1.06200708e+05    9.68218846e-02
2042     1.06318462e+05    9.59622274e-02
2043     1.06553969e+05    9.42884413e-02
2044     1.06789476e+05    9.26728579e-02
2045     1.07024984e+05    9.11127194e-02
2046     1.07260491e+05    8.96053093e-02
2047     1.07495998e+05    8.81480419e-02
2048     1.07731505e+05    8.67384832e-02
2049     1.07967012e+05    8.53743494e-02
2050     1.08202519e+05    8.40534986e-02
2051     1.08438027e+05    8.27739215e-02
2052     1.08673534e+05    8.15337309e-02
2053     1.08909041e+05    8.03311532e-02
2054     1.09144548e+05    7.91645200e-02
2055     1.09380055e+05    7.80322603e-02
2056     1.09615563e+05    7.69328934e-02
2057     1.09851070e+05    7.58650228e-02
2058     1.10086577e+05    7.48273299e-02
2059     1.10322084e+05    7.38185692e-02
2060     1.10557591e+05    7.28375628e-02
2061     1.10793098e+05    7.18831959e-02
2062     1.11028606e+05    7.09544131e-02
2063     1.11264113e+05    7.00502141e-02
2064     1.11499620e+05    6.91696501e-02
2065     1.11735127e+05    6.83118208e-02
2066     1.11970634e+05    6.74758711e-02
2067     1.12206142e+05    6.66609887e-02
2068     1.12441649e+05    6.58664009e-02
2069     1.12677156e+05    6.50913725e-02
2070     1.12912663e+05    6.43352037e-02
2071     1.13148170e+05    6.35972277e-02
2072     1.13383677e+05    6.28768091e-02
2073     1.13619185e+05    6.21733419e-02
2074     1.13854692e+05    6.14862475e-02
2075     1.14090199e+05    6.08149739e-02
2076     1.14325706e+05    6.01589936e-02
2077     1.14561213e+05    5.95178025e-02
2078     1.14796721e+05    5.88909185e-02
2079     1.15032228e+05    5.82778805e-02
2080     1.15267735e+05    5.76782472e-02
2081     1.15503242e+05    5.70915957e-02
2082     1.15974257e+05    5.59553331e-02
2083     1.16445271e+05    5.48660976e-02
2084     1.16916285e+05    5.38213134e-02
2085     1.17387300e+05    5.28184694e-02
2086     1.17858314e+05    5.18552017e-02
2087     1.18329328e+05    5.09293094e-02
2088     1.18800343e+05    5.00387496e-02
2089     1.19271357e+05    4.91816271e-02
2090     1.19742371e+05    4.83561820e-02
2091     1.20213386e+05    4.75607786e-02
2092     1.20684400e+05    4.67938948e-02
2093     1.21155415e+05    4.60541127e-02
2094     1.21626429e+05    4.53401099e-02
2095     1.22097443e+05    4.46506519e-02
2096     1.22568458e+05    4.39845853e-02
2097     1.23039472e+05    4.33408312e-02
2098     1.23510486e+05    4.27183797e-02
2099     1.23981501e+05    4.21162847e-02
2100     1.24452515e+05    4.15336590e-02
2101     1.24923529e+05    4.09696708e-02
2102     1.25394544e+05    4.04235389e-02
2103     1.25865558e+05    3.98945299e-02
2104     1.26336573e+05    3.93819548e-02
2105     1.26807587e+05    3.88851661e-02
2106     1.27278601e+05    3.84035555e-02
2107     1.27749616e+05    3.79365511e-02
2108     1.28220630e+05    3.74836158e-02
2109     1.28691644e+05    3.70442452e-02
2110     1.29162659e+05    3.66179661e-02
2111     1.29633673e+05    3.62043348e-02
2112     1.30104688e+05    3.58029365e-02
2113     1.30575702e+05    3.54133838e-02
2114     1.31517731e+05    3.46681425e-02
2115     1.32459759e+05    3.39661226e-02
2116     1.33401788e+05    3.33054115e-02
2117     1.34343817e+05    3.26844482e-02
2118     1.35285846e+05    3.21022569e-02
2119     1.36227874e+05    3.15588491e-02
2120     1.37169903e+05    3.10564828e-02
2121     1.37785083e+05    3.07544468e-02
2122     1.38170972e+05    3.05844617e-02
2123     1.38518272e+05    3.04394565e-02
2124     1.38567204e+05    3.04150303e-02
2125     1.38616137e+05    3.03902300e-02
2126     1.38685059e+05    3.03604595e-02
2127     1.38742959e+05    3.03374584e-02
2128     1.38800859e+05    3.03153877e-02
2129     1.38858759e+05    3.02901342e-02
2130     1.38916659e+05    3.02615762e-02
2131     1.38985371e+05    3.02280789e-02
2132     1.39047211e+05    3.02013510e-02
2133     1.39109052e+05    3.01772215e-02
2134     1.39170892e+05    3.01501115e-02
2135     1.39226549e+05    3.01225853e-02
2136     1.39282205e+05    3.00955498e-02
2137     1.39337862e+05    3.00713142e-02
2138     1.39393518e+05    3.00488913e-02
2139     1.39449174e+05    3.00234523e-02
2140     1.39499265e+05    3.00007999e-02
2141     1.39549356e+05    2.99797396e-02
2142     1.39599447e+05    2.99584588e-02
2143     1.39649538e+05    2.99372895e-02
2144     1.39749719e+05    2.98923077e-02
2145     1.39839883e+05    2.98509456e-02
2146     1.39930046e+05    2.98165580e-02
2147     1.40004495e+05    2.97867374e-02
2148     1.40070516e+05    2.97574148e-02
2149     1.40136537e+05    2.97283674e-02
2150     1.40202559e+05    2.96996032e-02
2151     1.40303120e+05    2.96627511e-02
2152     1.40365886e+05    2.96378542e-02
2153     1.40422376e+05    2.96132660e-02
2154     1.40478865e+05    2.95902172e-02
2155     1.40535354e+05    2.95691823e-02
2156     1.40591843e+05    2.95484144e-02
2157     1.40648333e+05    2.95263850e-02
2158     1.40704822e+05    2.95058073e-02
2159     1.40761311e+05    2.94856207e-02
2160     1.40817800e+05    2.94624287e-02
2161     1.40874290e+05    2.94408424e-02
2162     1.40925130e+05    2.94231257e-02
2163     1.40937840e+05    2.94180731e-02
2164     1.40963260e+05    2.94072334e-02
2165     1.41014101e+05    2.93847319e-02
2166     1.41064941e+05    2.93644665e-02
2167     1.41115781e+05    2.93448483e-02
2168     1.41166622e+05    2.93250665e-02
2169     1.41217462e+05    2.93039135e-02
2170     1.41268302e+05    2.92837704e-02
2171     1.41319143e+05    2.92637477e-02
2172     1.41369983e+05    2.92446698e-02
2173     1.41420823e+05    2.92249213e-02
2174     1.41471664e+05    2.92067064e-02
2175     1.41522504e+05    2.91884411e-02
2176     1.41528859e+05    2.91863267e-02
2177     1.41541569e+05    2.91818229e-02
2178     1.41566989e+05    2.91712738e-02
2179     1.41592409e+05    2.91618808e-02
2180     1.41615287e+05    2.91545459e-02
2181     1.41621007e+05    2.91531353e-02
2182     1.41632446e+05    2.91495234e-02
2183     1.41643885e+05    2.91450015e-02
2184     1.41666763e+05    2.91373151e-02
2185     1.41669170e+05    2.91370372e-02
2186     1.41673984e+05    2.91360116e-02
2187     1.41675187e+05    2.91364248e-02
2188     1.41675488e+05    2.91366195e-02
2189     1.41676090e+05    2.91374370e-02
2190     1.41676240e+05    2.91377934e-02
2191     1.41676541e+05    2.91387999e-02
2192     1.41677143e+05    2.91459005e-02
2193     1.41677477e+05    2.91561758e-02
2194     1.41677811e+05    2.91768224e-02
2195     1.41678111e+05    2.92118494e-02
2196     1.41678362e+05    2.92602668e-02
2197     1.41678582e+05    2.93237012e-02
2198     1.41678780e+05    2.94029076e-02
2199     1.41678958e+05    2.94960386e-02
2200     1.41679137e+05    2.96129092e-02
2201     1.41679315e+05    2.97553379e-02
2202     1.41679493e+05    2.99237163e-02
2203     1.41679672e+05    3.01170015e-02
2204     1.41679850e+05    3.03329567e-02
2205     1.41680028e+05    3.05685646e-02
2206     1.41680207e+05    3.08204827e-02
2207     1.41680385e+05    3.10854318e-02
2208     1.41680563e+05    3.13604597e-02
2209     1.41680742e+05    3.16430734e-02
2210     1.41680920e+05    3.19312699e-02
2211     1.41681098e+05    3.22235008e-02
2212     1.41681277e+05    3.25186049e-02
2213     1.41681455e+05    3.28157314e-02
2214     1.41681633e+05    3.31142686e-02
2215     1.41681812e+05    3.34137824e-02
2216     1.41682168e+05    3.40144954e-02
2217     1.41682525e+05    3.46165369e-02
2218     1.41682881e+05    3.52192631e-02
2219     1.41683238e+05    3.58222998e-02
2220     1.41683951e+05    3.70285975e-02
2221     1.41684665e+05    3.82349172e-02
2222     1.41686091e+05    4.06472527e-02
2223     1.41687518e+05    4.30591217e-02
2224     1.41690371e+05    4.78813763e-02
2225     1.41696077e+05    5.75191829e-02
2226     1.41701783e+05    6.71467468e-02
2227     1.41707489e+05    7.67625039e-02
2228     1.41713196e+05    8.63648116e-02
2229     1.41718902e+05    9.59520061e-02
2230     1.41724608e+05    1.05522421e-01
2231     1.41730314e+05    1.15074393e-01
2232     1.41736021e+05    1.24606268e-01
2233     1.41741727e+05    1.34116399e-01
2234     1.41747433e+05    1.43603148e-01
2235     1.41753139e+05    1.53064887e-01
2236     1.41758845e+05    1.62499999e-01
2237     1.41764552e+05    1.71906879e-01
2238     1.41770258e+05    1.81283934e-01
2239     1.41775964e+05    1.90629582e-01
2240     1.41781670e+05    1.99942256e-01
2241     1.41787377e+05    2.09220401e-01
2242     1.41793083e+05    2.18462478e-01
2243     1.41798789e+05    2.27666963e-01
2244     1.41804495e+05    2.36832346e-01
2245     1.41810201e+05    2.45957134e-01
2246     1.41815908e+05    2.55039851e-01
2247     1.41821614e+05    2.64079035e-01
2248     1.41827320e+05    2.73073245e-01
2249     1.41833026e+05    2.82021056e-01
2250     1.41838732e+05    2.90921061e-01
2251     1.41844439e+05    2.99771872e-01
2252     1.41850145e+05    3.08572121e-01
2253     1.41855851e+05    3.17320457e-01
2254     1.41861557e+05    3.26015550e-01
2255     1.41867264e+05    3.34656090e-01
2256     1.41872970e+05    3.43240786e-01
2257     1.41878676e+05    3.51768369e-01
2258     1.41884382e+05    3.60237589e-01
2259     1.41890088e+05    3.68647217e-01
2260     1.41895795e+05    3.76996046e-01
2261     1.41901501e+05    3.85282888e-01
2262     1.41907207e+05    3.93506579e-01
2263     1.41912913e+05    4.01665972e-01
2264     1.41918620e+05    4.09759945e-01
2265     1.41924326e+05    4.17787395e-01
2266     1.41930032e+05    4.25747241e-01
2267     1.41935738e+05    4.33638421e-01
2268     1.41941444e+05    4.41459898e-01
2269     1.41947151e+05    4.49210650e-01
2270     1.41952857e+05    4.56889681e-01
2271     1.41958563e+05    4.64496012e-01
2272     1.41964269e+05    4.72028684e-01
2273     1.41969975e+05    4.79486760e-01
2274     1.41975682e+05    4.86869320e-01
2275     1.41981388e+05    4.94175463e-01
2276     1.41987094e+05    5.01404308e-01
2277     1.41992800e+05    5.08554991e-01
2278     1.41998507e+05    5.15626664e-01
2279     1.42004213e+05    5.22618497e-01
2280     1.42009919e+05    5.29529676e-01
2281     1.42015625e+05    5.36359402e-01
2282     1.42021331e+05    5.43106889e-01
2283     1.42027038e+05    5.49771365e-01
2284     1.42032744e+05    5.56352072e-01
2285     1.42038450e+05    5.62848260e-01
2286     1.42044156e+05    5.69259191e-01
2287     1.42049863e+05    5.75584133e-01
2288     1.42055569e+05    5.81822363e-01
2289     1.42061275e+05    5.87973163e-01
2290     1.42066981e+05    5.94035816e-01
2291     1.42072687e+05    6.00009607e-01
2292     1.42078394e+05    6.05893821e-01
2293     1.42084100e+05    6.11687737e-01
2294     1.42089806e+05    6.17390629e-01
2295     1.42095512e+05    6.23001757e-01
2296     1.42101218e+05    6.28520371e-01
2297     1.42106925e+05    6.33945699e-01
2298     1.42112631e+05    6.39276949e-01
2299     1.42118337e+05    6.44513296e-01
2300     1.42124043e+05    6.49653881e-01
2301     1.42129750e+05    6.54697801e-01
2302     1.42135456e+05    6.59644101e-01
2303     1.42141162e+05    6.64491761e-01
2304     1.42146868e+05    6.69239686e-01
2305     1.42152574e+05    6.73886687e-01
2306     1.42158281e+05    6.78431466e-01
2307     1.42163987e+05    6.82872586e-01
2308     1.42169693e+05    6.87208448e-01
2309     1.42175399e+05    6.91437249e-01
2310     1.42181106e+05    6.95556931e-01
2311     1.42186812e+05    6.99565118e-01
2312     1.42192518e+05    7.03459024e-01
2313     1.42198224e+05    7.07235328e-01
2314     1.42203930e+05    7.10889990e-01
2315     1.42209637e+05    7.14417973e-01
2316     1.42214772e+05    7.17479760e-01
2317     1.42219394e+05    7.20138514e-01
2318     1.42223554e+05    7.22448095e-01
2319     1.42227298e+05    7.24454533e-01
2320     1.42231042e+05    7.26386678e-01
2321     1.42234411e+05    7.28055759e-01
2322     1.42237439e+05    7.29492334e-01
2323     1.42240127e+05    7.30709918e-01
2324     1.42242470e+05    7.31719650e-01
2325     1.42244494e+05    7.32545055e-01
2326     1.42246225e+05    7.33208290e-01
2327     1.42247691e+05    7.33730539e-01
2328     1.42248923e+05    7.34132301e-01
2329     1.42249950e+05    7.34432392e-01
2330     1.42250802e+05    7.34647595e-01
2331     1.42251505e+05    7.34792839e-01
2332     1.42252083e+05    7.34880789e-01
2333     1.42252557e+05    7.34922106e-01
2334     1.42252945e+05    7.34925706e-01
2335     1.42253263e+05    7.34899038e-01
2336     1.42253523e+05    7.34848426e-01
2337     1.42253738e+05    7.34780287e-01
2338     1.42253830e+05    7.34744028e-01
2339     1.42253913e+05    7.34709272e-01
2340     1.42253986e+05    7.34678040e-01
2341     1.42254052e+05    7.34649764e-01
2342     1.42254111e+05    7.34624274e-01
2343     1.42254170e+05    7.34598772e-01
2344     1.42254288e+05    7.34547766e-01
2345     1.42254525e+05    7.34445767e-01
2346     1.42254998e+05    7.34241850e-01
2347     1.42255470e+05    7.34038043e-01
2348     1.42255943e+05    7.33834348e-01
2349     1.42256416e+05    7.33630766e-01
2350     1.42256889e+05    7.33427297e-01
2351     1.42257362e+05    7.33223941e-01
2352     1.42257835e+05    7.33020698e-01
2353     1.42258307e+05    7.32817567e-01
2354     1.42259253e+05    7.32411643e-01
2355     1.42260199e+05    7.32006168e-01
2356     1.42261144e+05    7.31601143e-01
2357     1.42262090e+05    7.31196565e-01
2358     1.42263036e+05    7.30792435e-01
2359     1.42263981e+05    7.30388751e-01
2360     1.42264927e+05    7.29985513e-01
2361     1.42265873e+05    7.29582721e-01
2362     1.42266818e+05    7.29180372e-01
2363     1.42267764e+05    7.28778468e-01
2364     1.42268710e+05    7.28377006e-01
2365     1.42269655e+05    7.27975986e-01
2366     1.42270601e+05    7.27575408e-01
2367     1.42271547e+05    7.27175271e-01
2368     1.42272492e+05    7.26775574e-01
2369     1.42273438e+05    7.26376316e-01
2370     1.42275329e+05    7.25579114e-01
2371     1.42277221e+05    7.24783660e-01
2372     1.42279112e+05    7.23989949e-01
2373     1.42281003e+05    7.23197975e-01
2374     1.42282895e+05    7.22407732e-01
2375     1.42284786e+05    7.21619215e-01
2376     1.42286677e+05    7.20832418e-01
2377     1.42288568e+05    7.20047335e-01
2378     1.42292351e+05    7.18482285e-01
2379     1.42296134e+05    7.16924022e-01
2380     1.42299916e+05    7.15372505e-01
2381     1.42303699e+05    7.13827689e-01
2382     1.42307482e+05    7.12289534e-01
2383     1.42315047e+05    7.09232996e-01
2384     1.42322612e+05    7.06202554e-01
2385     1.42337743e+05    7.00218449e-01
2386     1.42352873e+05    6.94334683e-01
2387     1.42368004e+05    6.88548928e-01
2388     1.42383134e+05    6.82858814e-01
2389     1.42398265e+05    6.77262010e-01
2390     1.42413395e+05    6.71756244e-01
2391     1.42428526e+05    6.66339316e-01
2392     1.42443656e+05    6.61009094e-01
2393     1.42458787e+05    6.55763513e-01
2394     1.42473917e+05    6.50600572e-01
2395     1.42489048e+05    6.45518335e-01
2396     1.42504179e+05    6.40514922e-01
2397     1.42519309e+05    6.35588515e-01
2398     1.42534440e+05    6.30737350e-01
2399     1.42549570e+05    6.25959715e-01
2400     1.42564701e+05    6.21253952e-01
2401     1.42579831e+05    6.16618451e-01
2402     1.42594962e+05    6.12051651e-01
2403     1.42610092e+05    6.07552034e-01
2404     1.42625223e+05    6.03118129e-01
2405     1.42640353e+05    5.98748508e-01
2406     1.42655484e+05    5.94441782e-01
2407     1.42670614e+05    5.90196604e-01
2408     1.42685745e+05    5.86011663e-01
2409     1.42700875e+05    5.81885686e-01
2410     1.42716006e+05    5.77817436e-01
2411     1.42731136e+05    5.73805711e-01
2412     1.42746267e+05    5.69849339e-01
2413     1.42761398e+05    5.65947184e-01
2414     1.42776528e+05    5.62098138e-01
2415     1.42791659e+05    5.58301125e-01
2416     1.42806789e+05    5.54555097e-01
2417     1.42821920e+05    5.50859033e-01
2418     1.42837050e+05    5.47211942e-01
2419     1.42852181e+05    5.43612855e-01
2420     1.42867311e+05    5.40060832e-01
2421     1.42882442e+05    5.36554956e-01
2422     1.42897572e+05    5.33094333e-01
2423     1.42912703e+05    5.29678092e-01
2424     1.42927833e+05    5.26305386e-01
2425     1.42942964e+05    5.22975387e-01
2426     1.42958094e+05    5.19687290e-01
2427     1.42973225e+05    5.16440308e-01
2428     1.42988356e+05    5.13233676e-01
2429     1.43003486e+05    5.10066646e-01
2430     1.43018617e+05    5.06938489e-01
2431     1.43033747e+05    5.03848494e-01
2432     1.43048878e+05    5.00795966e-01
2433     1.43064008e+05    4.97780229e-01
2434     1.43079139e+05    4.94800621e-01
2435     1.43094269e+05    4.91856497e-01
2436     1.43109400e+05    4.88947228e-01
2437     1.43124530e+05    4.86072197e-01
2438     1.43139661e+05    4.83230804e-01
2439     1.43154791e+05    4.80422463e-01
2440     1.43169922e+05    4.77646600e-01
2441     1.43185052e+05    4.74902654e-01
2442     1.43200183e+05    4.72190079e-01
2443     1.43215313e+05    4.69508341e-01
2444     1.43230444e+05    4.66856915e-01
2445     1.43245575e+05    4.64235291e-01
2446     1.43260705e+05    4.61642970e-01
2447     1.43275836e+05    4.59079463e-01
2448     1.43290966e+05    4.56544292e-01
2449     1.43306097e+05    4.54036990e-01
2450     1.43321227e+05    4.51557101e-01
2451     1.43336358e+05    4.49104177e-01
2452     1.43351488e+05    4.46677781e-01
2453     1.43381749e+05    4.41902540e-01
2454     1.43412010e+05    4.37228089e-01
2455     1.43442271e+05    4.32651486e-01
2456     1.43472532e+05    4.28169765e-01
2457     1.43502794e+05    4.23780028e-01
2458     1.43533055e+05    4.19479482e-01
2459     1.43563316e+05    4.15265438e-01
2460     1.43593577e+05    4.11135314e-01
2461     1.43623838e+05    4.07086628e-01
2462     1.43654099e+05    4.03116995e-01
2463     1.43684360e+05    3.99224124e-01
2464     1.43714621e+05    3.95405807e-01
2465     1.43744882e+05    3.91659926e-01
2466     1.43775143e+05    3.87984437e-01
2467     1.43805404e+05    3.84377377e-01
2468     1.43835665e+05    3.80836851e-01
2469     1.43865926e+05    3.77361036e-01
2470     1.43896187e+05    3.73948174e-01
2471     1.43926448e+05    3.70596571e-01
2472     1.43956709e+05    3.67304592e-01
2473     1.43986971e+05    3.64070661e-01
2474     1.44017232e+05    3.60893256e-01
2475     1.44047493e+05    3.57770909e-01
2476     1.44077754e+05    3.54702200e-01
2477     1.44108015e+05    3.51685760e-01
2478     1.44138276e+05    3.48720265e-01
2479     1.44168537e+05    3.45804436e-01
2480     1.44198798e+05    3.42937036e-01
2481     1.44229059e+05    3.40116868e-01
2482     1.44259320e+05    3.37342775e-01
2483     1.44289581e+05    3.34613638e-01
2484     1.44319842e+05    3.31928373e-01
2485     1.44350103e+05    3.29285931e-01
2486     1.44380364e+05    3.26685296e-01
2487     1.44410625e+05    3.24125483e-01
2488     1.44440886e+05    3.21605541e-01
2489     1.44471148e+05    3.19124544e-01
2490     1.44501409e+05    3.16681598e-01
2491     1.44531670e+05    3.14275833e-01
2492     1.44561931e+05    3.11906408e-01
2493     1.44592192e+05    3.09572506e-01
2494     1.44622453e+05    3.07273334e-01
2495     1.44652714e+05    3.05008123e-01
2496     1.44682975e+05    3.02776127e-01
2497     1.44713236e+05    3.00576620e-01
2498     1.44743497e+05    2.98408900e-01
2499     1.44773758e+05    2.96272281e-01
2500     1.44804019e+05    2.94166100e-01
2501     1.44834280e+05    2.92089711e-01
2502     1.44864541e+05    2.90042487e-01
2503     1.44894802e+05    2.88023819e-01
2504     1.44925063e+05    2.86033112e-01
2505     1.44955324e+05    2.84069790e-01
2506     1.44985586e+05    2.82133294e-01
2507     1.45015847e+05    2.80223076e-01
2508     1.45046108e+05    2.78338605e-01
2509     1.45076369e+05    2.76479366e-01
2510     1.45106630e+05    2.74644855e-01
2511     1.45136891e+05    2.72834581e-01
2512     1.45167152e+05    2.71048070e-01
2513     1.45197413e+05    2.69284854e-01
2514     1.45227674e+05    2.67544484e-01
2515     1.45257935e+05    2.65826517e-01
2516     1.45318457e+05    2.62455756e-01
2517     1.45378979e+05    2.59169296e-01
2518     1.45439501e+05    2.55964231e-01
2519     1.45500024e+05    2.52837647e-01
2520     1.45560546e+05    2.49786722e-01
2521     1.45621068e+05    2.46808752e-01
2522     1.45681590e+05    2.43901155e-01
2523     1.45742112e+05    2.41061469e-01
2524     1.45802634e+05    2.38287344e-01
2525     1.45863156e+05    2.35576536e-01
2526     1.45923678e+05    2.32926905e-01
2527     1.45984201e+05    2.30336402e-01
2528     1.46044723e+05    2.27803074e-01
2529     1.46105245e+05    2.25325048e-01
2530     1.46165767e+05    2.22900535e-01
2531     1.46226289e+05    2.20527822e-01
2532     1.46286811e+05    2.18205267e-01
2533     1.46347333e+05    2.15931298e-01
2534     1.46407855e+05    2.13704407e-01
2535     1.46468378e+05    2.11523150e-01
2536     1.46528900e+05    2.09386138e-01
2537     1.46589422e+05    2.07292041e-01
2538     1.46649944e+05    2.05239579e-01
2539     1.46710466e+05    2.03227526e-01
2540     1.46770988e+05    2.01254700e-01
2541     1.46831510e+05    1.99319966e-01
2542     1.46892032e+05    1.97422234e-01
2543     1.46952555e+05    1.95560453e-01
2544     1.47013077e+05    1.93733612e-01
2545     1.47073599e+05    1.91940738e-01
2546     1.47134121e+05    1.90180893e-01
2547     1.47194643e+05    1.88453176e-01
2548     1.47255165e+05    1.86756714e-01
2549     1.47315687e+05    1.85090668e-01
2550     1.47376209e+05    1.83454230e-01
2551     1.47436731e+05    1.81846617e-01
2552     1.47497254e+05    1.80267076e-01
2553     1.47557776e+05    1.78714880e-01
2554     1.47618298e+05    1.77189325e-01
2555     1.47678820e+05    1.75689732e-01
2556     1.47739342e+05    1.74215445e-01
2557     1.47799864e+05    1.72765830e-01
2558     1.47860386e+05    1.71340275e-01
2559     1.47920908e+05    1.69938185e-01
2560     1.47981431e+05    1.68558988e-01
2561     1.48041953e+05    1.67202127e-01
2562     1.48102475e+05    1.65867067e-01
2563     1.48162997e+05    1.64553287e-01
2564     1.48223519e+05    1.63260282e-01
2565     1.48284041e+05    1.61987566e-01
2566     1.48344563e+05    1.60734664e-01
2567     1.48405085e+05    1.59501120e-01
2568     1.48465608e+05    1.58286488e-01
2569     1.48586652e+05    1.55911924e-01
2570     1.48707696e+05    1.53607718e-01
2571     1.48828740e+05    1.51371005e-01
2572     1.48949785e+05    1.49198942e-01
2573     1.49070829e+05    1.47088795e-01
2574     1.49191873e+05    1.45037967e-01
2575     1.49312917e+05    1.43044000e-01
2576     1.49433962e+05    1.41104568e-01
2577     1.49555006e+05    1.39217470e-01
2578     1.49676050e+05    1.37380620e-01
2579     1.49797094e+05    1.35592043e-01
2580     1.49918138e+05    1.33849867e-01
2581     1.50039183e+05    1.32152314e-01
2582     1.50160227e+05    1.30497695e-01
2583     1.50281271e+05    1.28884408e-01
2584     1.50402315e+05    1.27310927e-01
2585     1.50523360e+05    1.25775802e-01
2586     1.50644404e+05    1.24277653e-01
2587     1.50765448e+05    1.22815162e-01
2588     1.50886492e+05    1.21387078e-01
2589     1.51007537e+05    1.19992203e-01
2590     1.51128581e+05    1.18629398e-01
2591     1.51249625e+05    1.17297574e-01
2592     1.51370669e+05    1.15995689e-01
2593     1.51491714e+05    1.14722750e-01
2594     1.51612758e+05    1.13477806e-01
2595     1.51733802e+05    1.12259948e-01
2596     1.51854846e+05    1.11068305e-01
2597     1.51975891e+05    1.09902044e-01
2598     1.52096935e+05    1.08760365e-01
2599     1.52217979e+05    1.07642504e-01
2600     1.52339023e+05    1.06547727e-01
2601     1.52460068e+05    1.05475330e-01
2602     1.52581112e+05    1.04424637e-01
2603     1.52702156e+05    1.03394999e-01
2604     1.52823200e+05    1.02385793e-01
2605     1.52944245e+05    1.01396420e-01
2606     1.53065289e+05    1.00426305e-01
2607     1.53186333e+05    9.94748949e-02
2608     1.53307377e+05    9.85416562e-02
2609     1.53428422e+05    9.76260770e-02
2610     1.53549466e+05    9.67276638e-02
2611     1.53670510e+05    9.58459416e-02
2612     1.53791554e+05    9.49804525e-02
2613     1.53912599e+05    9.41307556e-02
2614     1.54154687e+05    9.24767310e-02
2615     1.54396776e+05    9.08806867e-02
2616     1.54638864e+05    8.93398546e-02
2617     1.54880952e+05    8.78515096e-02
2618     1.55123041e+05    8.64130588e-02
2619     1.55365129e+05    8.50220627e-02
2620     1.55607218e+05    8.36762334e-02
2621     1.55849306e+05    8.23734266e-02
2622     1.56091395e+05    8.11116311e-02
2623     1.56333483e+05    7.98889590e-02
2624     1.56575572e+05    7.87036370e-02
2625     1.56817660e+05    7.75539973e-02
2626     1.57059749e+05    7.64384705e-02
2627     1.57301837e+05    7.53555777e-02
2628     1.57543926e+05    7.43039248e-02
2629     1.57786014e+05    7.32821961e-02
2630     1.58028103e+05    7.22891488e-02
2631     1.58270191e+05    7.13236084e-02
2632     1.58512280e+05    7.03844637e-02
2633     1.58754368e+05    6.94706629e-02
2634     1.58996457e+05    6.85812094e-02
2635     1.59238545e+05    6.77151584e-02
2636     1.59480634e+05    6.68716136e-02
2637     1.59722722e+05    6.60497240e-02
2638     1.59964811e+05    6.52486812e-02
2639     1.60206899e+05    6.44677167e-02
2640     1.60448988e+05    6.37060995e-02
2641     1.60691076e+05    6.29631338e-02
2642     1.60933165e+05    6.22381571e-02
2643     1.61175253e+05    6.15305379e-02
2644     1.61417342e+05    6.08396742e-02
2645     1.61659430e+05    6.01649916e-02
2646     1.61901519e+05    5.95059419e-02
2647     1.62143607e+05    5.88620017e-02
2648     1.62385696e+05    5.82326706e-02
2649     1.62627784e+05    5.76174705e-02
2650     1.62869873e+05    5.70159440e-02
2651     1.63111961e+05    5.64276533e-02
2652     1.63596138e+05    5.52888082e-02
2653     1.64080315e+05    5.41978396e-02
2654     1.64564492e+05    5.31520885e-02
2655     1.65048669e+05    5.21489658e-02
2656     1.65532846e+05    5.11860365e-02
2657     1.66017023e+05    5.02610363e-02
2658     1.66501200e+05    4.93718659e-02
2659     1.66985377e+05    4.85165797e-02
2660     1.67469554e+05    4.76933731e-02
2661     1.67953731e+05    4.69005707e-02
2662     1.68437908e+05    4.61366149e-02
2663     1.68922085e+05    4.54000562e-02
2664     1.69406262e+05    4.46895444e-02
2665     1.69890439e+05    4.40038202e-02
2666     1.70374616e+05    4.33417079e-02
2667     1.70858793e+05    4.27021094e-02
2668     1.71342970e+05    4.20839974e-02
2669     1.71827147e+05    4.14864109e-02
2670     1.72311324e+05    4.09084498e-02
2671     1.72795501e+05    4.03492707e-02
2672     1.73279678e+05    3.98080830e-02
2673     1.73763855e+05    3.92841451e-02
2674     1.74248032e+05    3.87767617e-02
2675     1.74732209e+05    3.82852801e-02
2676     1.75216385e+05    3.78090884e-02
2677     1.75700562e+05    3.73476125e-02
2678     1.76184739e+05    3.69003145e-02
2679     1.76668916e+05    3.64666909e-02
2680     1.77153093e+05    3.60462707e-02
2681     1.77637270e+05    3.56386144e-02
2682     1.78121447e+05    3.52433134e-02
2683     1.79089801e+05    3.44880210e-02
2684     1.80058155e+05    3.37778031e-02
2685     1.81026509e+05    3.31107109e-02
2686     1.81994863e+05    3.24852284e-02
2687     1.82963217e+05    3.19005867e-02
2688     1.83931571e+05    3.13574155e-02
2689     1.84899925e+05    3.08603909e-02
2690     1.85329440e+05    3.06589722e-02
2691     1.85758955e+05    3.04575698e-02
2692     1.86105614e+05    3.02986452e-02
2693     1.86452272e+05    3.01343905e-02
2694     1.86734679e+05    3.00043796e-02
2695     1.86977471e+05    2.98908698e-02
2696     1.87220263e+05    2.97826227e-02
2697     1.87430961e+05    2.96846987e-02
2698     1.87605518e+05    2.96052731e-02
