Index        TIME               V(OUT)               V(IN)               V(1)        
415      7.5248785336e-06    4.9903333377e+00    9.1114865435e-01    1.2146636134e-01
416      7.5249813031e-06    4.9758517401e+00    8.1436564242e-01    1.8696945326e-02
417      7.5250000000e-06    4.9714962080e+00    7.9672124459e-01    4.7961634664e-14
418      7.5250102769e-06    4.9687627953e+00    7.8712064420e-01    0.0000000000e+00
419      7.5250175850e-06    4.9667267175e+00    7.8036081602e-01    0.0000000000e+00
420      7.5250322013e-06    4.9624585683e+00    7.6696064983e-01    0.0000000000e+00
421      7.5250614337e-06    4.9527157811e+00    7.4084866439e-01    0.0000000000e+00
422      7.5251198985e-06    4.9280518435e+00    6.9125398231e-01    0.0000000000e+00
423      7.5252368282e-06    4.8548376944e+00    6.0173308258e-01    0.0000000000e+00
424      7.5253537578e-06    4.7431039544e+00    5.2442971885e-01    0.0000000000e+00
425      7.5254706875e-06    4.5753995932e+00    4.7177142522e-01    0.0000000000e+00
426      7.5255737833e-06    4.3617093832e+00    4.4443118309e-01    0.0000000000e+00
427      7.5255862721e-06    4.3301783127e+00    4.4182626510e-01    0.0000000000e+00
428      7.5256112497e-06    4.2627552164e+00    4.3688525374e-01    0.0000000000e+00
429      7.5256362273e-06    4.1854375958e+00    4.3242612533e-01    0.0000000000e+00
430      7.5256612050e-06    4.0910066678e+00    4.2858534096e-01    0.0000000000e+00
431      7.5256861826e-06    3.9493802500e+00    4.2616766757e-01    0.0000000000e+00
432      7.5257084369e-06    3.7503146142e+00    4.2620326721e-01    0.0000000000e+00
433      7.5257275074e-06    3.5525601147e+00    4.2720267326e-01    0.0000000000e+00
434      7.5257465780e-06    3.3525933489e+00    4.2846042944e-01    0.0000000000e+00
435      7.5257656486e-06    3.1410224565e+00    4.2988210720e-01    0.0000000000e+00
436      7.5257847192e-06    2.9225026768e+00    4.3137170347e-01    0.0000000000e+00
437      7.5258037897e-06    2.6961130268e+00    4.3293592734e-01    0.0000000000e+00
438      7.5258228603e-06    2.4634525801e+00    4.3450496294e-01    0.0000000000e+00
439      7.5258610015e-06    1.9883832710e+00    4.3749444101e-01    0.0000000000e+00
440      7.5258670845e-06    1.9151927096e+00    4.3785837965e-01    0.0000000000e+00
441      7.5258792506e-06    1.7833227775e+00    4.3827243369e-01    0.0000000000e+00
442      7.5258914167e-06    1.6651414978e+00    4.3816003250e-01    0.0000000000e+00
443      7.5259035828e-06    1.5551161706e+00    4.3761195131e-01    0.0000000000e+00
444      7.5259279149e-06    1.3578952221e+00    4.3561449391e-01    0.0000000000e+00
445      7.5259522471e-06    1.1829536700e+00    4.3293013103e-01    0.0000000000e+00
446      7.5259765793e-06    1.0286683599e+00    4.3000062259e-01    0.0000000000e+00
447      7.5260009115e-06    8.9155970521e-01    4.2709645338e-01    0.0000000000e+00
448      7.5260252436e-06    7.7149756849e-01    4.2435120973e-01    0.0000000000e+00
449      7.5260495758e-06    6.6592794209e-01    4.2184916630e-01    0.0000000000e+00
450      7.5260739080e-06    5.7456909417e-01    4.1961459226e-01    0.0000000000e+00
451      7.5260982402e-06    4.9514971210e-01    4.1765601095e-01    0.0000000000e+00
452      7.5261225723e-06    4.2716619547e-01    4.1595153680e-01    0.0000000000e+00
453      7.5261469045e-06    3.6861710354e-01    4.1447627225e-01    0.0000000000e+00
454      7.5261712367e-06    3.1892904737e-01    4.1319088171e-01    0.0000000000e+00
455      7.5262199010e-06    2.4011463182e-01    4.1102223727e-01    0.0000000000e+00
456      7.5262685654e-06    1.8392471529e-01    4.0916372033e-01    0.0000000000e+00
457      7.5263172297e-06    1.4379874465e-01    4.0735594006e-01    0.0000000000e+00
458      7.5263658941e-06    1.1576489942e-01    4.0546220604e-01    0.0000000000e+00
459      7.5264632228e-06    8.1457014968e-02    4.0136102369e-01    0.0000000000e+00
460      7.5266578802e-06    4.9700584089e-02    3.8760539124e-01    0.0000000000e+00
461      7.5268330718e-06    3.3834251895e-02    3.6533420133e-01    0.0000000000e+00
462      7.5269907443e-06    2.4150451658e-02    3.3935224206e-01    0.0000000000e+00
463      7.5271484168e-06    1.7956591423e-02    3.1177666663e-01    0.0000000000e+00
464      7.5274637618e-06    1.1270713105e-02    2.5827328875e-01    0.0000000000e+00
465      7.5277791068e-06    7.4329248090e-03    2.1019530646e-01    0.0000000000e+00
466      7.5280944518e-06    4.9052950285e-03    1.6863159091e-01    0.0000000000e+00
467      7.5284097968e-06    3.1745079430e-03    1.3381953603e-01    0.0000000000e+00
468      7.5290404867e-06    1.4317317304e-03    8.1891214050e-02    0.0000000000e+00
469      7.5296711767e-06    6.0449586855e-04    4.8929358615e-02    0.0000000000e+00
470      7.5303018667e-06    3.6744941235e-04    2.8852941352e-02    0.0000000000e+00
471      7.5315632466e-06    3.7037044026e-05    9.0312161756e-03    0.0000000000e+00
472      7.5328246265e-06    6.7598324074e-05    2.7684152339e-03    0.0000000000e+00
473      7.5353473864e-06   -4.3177590761e-05   -7.8082048805e-05    0.0000000000e+00
474      7.5378701463e-06    4.2361225322e-05    2.2943661232e-07    0.0000000000e+00
475      7.5429156660e-06   -4.2300702402e-05    1.1661703035e-06    0.0000000000e+00
476      7.5479611858e-06    4.2259572455e-05   -1.6279246608e-06    0.0000000000e+00
477      7.5580522253e-06   -4.2236595680e-05    1.7123628692e-06    0.0000000000e+00
478      7.5782343043e-06    4.2230356414e-05   -1.7378397190e-06    0.0000000000e+00
479      7.6185984622e-06   -4.2222418911e-05    1.7476142045e-06    0.0000000000e+00
480      7.6993267781e-06    4.2223355817e-05   -1.7518729529e-06    0.0000000000e+00
481      7.8607834100e-06   -4.2218938373e-05    1.7538573788e-06    0.0000000000e+00
482      8.1617834100e-06    4.2221578280e-05   -1.7548835887e-06    0.0000000000e+00
483      8.4627834100e-06   -4.2217699190e-05    1.7558837421e-06    0.0000000000e+00
484      8.7637834100e-06    4.2220340521e-05   -1.7568582775e-06    0.0000000000e+00
485      9.0250000000e-06   -4.2216368735e-05    1.7579500429e-06    0.0000000000e+00
486      9.0250312500e-06    3.5604239562e-05    1.0566927728e-03    3.1250000000e-02
487      9.0250937500e-06    2.3149804488e-04    6.6855941344e-03    9.3750000000e-02
488      9.0251562500e-06    4.7010069563e-04    1.3983187064e-02    1.5625000000e-01
489      9.0252812500e-06    1.0460012661e-03    3.7876484187e-02    2.8125000000e-01
490      9.0254062500e-06    1.5530355717e-03    7.2988420083e-02    4.0625000000e-01
491      9.0256562500e-06    2.1584328604e-03    1.7124741242e-01    6.5625000000e-01
492      9.0259062500e-06    2.3829919069e-03    3.0078143694e-01    9.0625000000e-01
493      9.0261562500e-06    2.4200536260e-03    4.5492316630e-01    1.1562500000e+00
494      9.0264062500e-06    2.3859273846e-03    6.2855319528e-01    1.4062500000e+00
495      9.0269062500e-06    2.3771524929e-03    1.0210076661e+00    1.9062500000e+00
496      9.0274062500e-06    2.9186855010e-03    1.4791724202e+00    2.4062500000e+00
497      9.0279062500e-06    2.1511084243e-03    1.9708257711e+00    2.9062500000e+00
498      9.0284062500e-06   -2.5415562034e-03    2.4492982379e+00    3.4062500000e+00
499      9.0288562500e-06   -9.3346751584e-03    2.8661711481e+00    3.8562500000e+00
500      9.0292519670e-06   -1.9009175127e-02    3.2146420320e+00    4.2519669601e+00
501      9.0292933422e-06   -2.0482027714e-02    3.2504772754e+00    4.2933421617e+00
502      9.0293347174e-06   -2.2396821747e-02    3.2874695582e+00    4.3347173633e+00
503      9.0294174678e-06   -3.0249747635e-02    3.3801453726e+00    4.4174677665e+00
504      9.0295002182e-06   -4.2635306684e-02    3.4982315869e+00    4.5002181696e+00
505      9.0295829686e-06   -5.5521703787e-02    3.6173839736e+00    4.5829685728e+00
506      9.0296657190e-06   -7.3688346134e-02    3.7418338310e+00    4.6657189760e+00
507      9.0297401943e-06   -9.2587966964e-02    3.8439141001e+00    4.7401943389e+00
508      9.0298146697e-06   -1.0458825572e-01    3.9302512820e+00    4.8146697017e+00
509      9.0298891451e-06   -1.1315003729e-01    4.0063686277e+00    4.8891450646e+00
510      9.0299636204e-06   -1.1866168001e-01    4.0759644732e+00    4.9636204275e+00
511      9.0300000000e-06   -1.1952813371e-01    4.1086835505e+00    5.0000000000e+00
512      9.0300074475e-06   -1.1943141795e-01    4.1153663812e+00    5.0000000000e+00
513      9.0300129358e-06   -1.1932768807e-01    4.1202567277e+00    5.0000000000e+00
514      9.0300239125e-06   -1.1904496480e-01    4.1299777313e+00    5.0000000000e+00
515      9.0300458657e-06   -1.1795714995e-01    4.1490902644e+00    5.0000000000e+00
516      9.0300897721e-06   -1.1342239478e-01    4.1860662412e+00    5.0000000000e+00
517      9.0301775850e-06   -9.3173540945e-02    4.2552768563e+00    5.0000000000e+00
518      9.0302653979e-06   -5.4705263674e-02    4.3185722372e+00    5.0000000000e+00
519      9.0303532108e-06    7.5393851517e-03    4.3764546060e+00    5.0000000000e+00
520      9.0304410237e-06    1.0220910695e-01    4.4293851955e+00    5.0000000000e+00
521      9.0305288366e-06    2.4738469229e-01    4.4725866163e+00    5.0000000000e+00
522      9.0306078682e-06    4.5521056204e-01    4.5006927626e+00    5.0000000000e+00
523      9.0306166052e-06    4.8564733977e-01    4.5032614937e+00    5.0000000000e+00
524      9.0306253421e-06    5.1823258680e-01    4.5057403954e+00    5.0000000000e+00
525      9.0306428161e-06    5.9674877977e-01    4.5103298961e+00    5.0000000000e+00
526      9.0306602900e-06    7.0466544054e-01    4.5142307640e+00    5.0000000000e+00
527      9.0306777639e-06    8.4051569889e-01    4.5175227666e+00    5.0000000000e+00
528      9.0306952379e-06    9.8516290504e-01    4.5206111280e+00    5.0000000000e+00
529      9.0307127118e-06    1.1387531131e+00    4.5234691236e+00    5.0000000000e+00
530      9.0307301858e-06    1.3009099948e+00    4.5261663502e+00    5.0000000000e+00
531      9.0307476597e-06    1.4707430089e+00    4.5287213041e+00    5.0000000000e+00
532      9.0307826076e-06    1.8319203811e+00    4.5335278890e+00    5.0000000000e+00
533      9.0308175555e-06    2.2171839903e+00    4.5380806553e+00    5.0000000000e+00
534      9.0308525033e-06    2.5916169483e+00    4.5433956999e+00    5.0000000000e+00
535      9.0308839564e-06    2.8635789757e+00    4.5500780106e+00    5.0000000000e+00
536      9.0309094812e-06    3.0329924747e+00    4.5565374176e+00    5.0000000000e+00
537      9.0309350060e-06    3.1782760018e+00    4.5633203347e+00    5.0000000000e+00
538      9.0309860556e-06    3.4255388768e+00    4.5770101350e+00    5.0000000000e+00
539      9.0310371052e-06    3.6299721050e+00    4.5903428533e+00    5.0000000000e+00
540      9.0310881547e-06    3.8026818339e+00    4.6029842867e+00    5.0000000000e+00
541      9.0311392043e-06    3.9482197199e+00    4.6148634230e+00    5.0000000000e+00
542      9.0311902539e-06    4.0712162664e+00    4.6259970732e+00    5.0000000000e+00
543      9.0312413035e-06    4.1746124247e+00    4.6364623481e+00    5.0000000000e+00
544      9.0312923531e-06    4.2617210447e+00    4.6463606396e+00    5.0000000000e+00
545      9.0313434026e-06    4.3351139380e+00    4.6558779271e+00    5.0000000000e+00
546      9.0313944522e-06    4.3976598196e+00    4.6652019136e+00    5.0000000000e+00
547      9.0314455018e-06    4.4509360761e+00    4.6743997811e+00    5.0000000000e+00
548      9.0315476010e-06    4.5358971614e+00    4.6925121709e+00    5.0000000000e+00
549      9.0316497001e-06    4.5979709258e+00    4.7102957485e+00    5.0000000000e+00
550      9.0317517993e-06    4.6439940230e+00    4.7277554871e+00    5.0000000000e+00
551      9.0318538985e-06    4.6782118945e+00    4.7447819681e+00    5.0000000000e+00
552      9.0319559976e-06    4.7041713695e+00    4.7613053040e+00    5.0000000000e+00
553      9.0321601959e-06    4.7404312807e+00    4.7927120428e+00    5.0000000000e+00
554      9.0323643943e-06    4.7632636242e+00    4.8216276120e+00    5.0000000000e+00
555      9.0325685926e-06    4.7779986058e+00    4.8476927331e+00    5.0000000000e+00
556      9.0327727909e-06    4.7877182924e+00    4.8707468082e+00    5.0000000000e+00
557      9.0331811875e-06    4.7984119914e+00    4.9082750673e+00    5.0000000000e+00
558      9.0335895842e-06    4.8028303681e+00    4.9357399833e+00    5.0000000000e+00
559      9.0339979808e-06    4.8045579615e+00    4.9553014664e+00    5.0000000000e+00
560      9.0348147741e-06    4.8057860383e+00    4.9791282710e+00    5.0000000000e+00
561      9.0356315674e-06    4.8059078466e+00    4.9903338037e+00    5.0000000000e+00
562      9.0372651540e-06    4.8060570907e+00    4.9985207241e+00    5.0000000000e+00
563      9.0388987406e-06    4.8060194018e+00    4.9997741498e+00    5.0000000000e+00
564      9.0421659137e-06    4.8060741503e+00    5.0000427396e+00    5.0000000000e+00
565      9.0454330869e-06    4.8060220037e+00    4.9999920496e+00    5.0000000000e+00
566      9.0519674331e-06    4.8060736656e+00    5.0000038104e+00    5.0000000000e+00
567      9.0650361257e-06    4.8060220744e+00    4.9999973555e+00    5.0000000000e+00
568      9.0911735109e-06    4.8060736436e+00    5.0000021990e+00    5.0000000000e+00
569      9.1434482813e-06    4.8060220832e+00    4.9999979964e+00    5.0000000000e+00
570      9.2479978221e-06    4.8060736397e+00    5.0000019120e+00    5.0000000000e+00
571      9.4570969036e-06    4.8060220851e+00    4.9999981324e+00    5.0000000000e+00
572      9.7580969036e-06    4.8060736386e+00    5.0000018374e+00    5.0000000000e+00
573      1.0059096904e-05    4.8060220859e+00    4.9999981925e+00    5.0000000000e+00
574      1.0360096904e-05    4.8060736378e+00    5.0000017782e+00    5.0000000000e+00
575      1.0530000000e-05    4.8060220870e+00    4.9999982728e+00    5.0000000000e+00
576      1.0530031250e-05    4.8060029730e+00    4.9991043128e+00    4.9687500000e+00
577      1.0530093750e-05    4.8057796952e+00    4.9940014799e+00    4.9062500000e+00
578      1.0530156250e-05    4.8055086764e+00    4.9872914329e+00    4.8437500000e+00
579      1.0530281250e-05    4.8048584209e+00    4.9647781980e+00    4.7187500000e+00
580      1.0530406250e-05    4.8042864294e+00    4.9311660906e+00    4.5937500000e+00
581      1.0530656250e-05    4.8036790986e+00    4.8358866755e+00    4.3437500000e+00
582      1.0530906250e-05    4.8036254712e+00    4.7090129068e+00    4.0937500000e+00
583      1.0531156250e-05    4.8038382490e+00    4.5570426962e+00    3.8437500000e+00
584      1.0531406250e-05    4.8041235342e+00    4.3851035472e+00    3.5937500000e+00
585      1.0531656250e-05    4.8043914594e+00    4.1972589762e+00    3.3437500000e+00
586      1.0532156250e-05    4.8032707686e+00    3.7221762948e+00    2.8437500000e+00
587      1.0532585957e-05    4.8038640884e+00    3.2513167304e+00    2.4140434121e+00
588      1.0533015663e-05    4.8114048181e+00    2.8260928075e+00    1.9843368242e+00
589      1.0533381867e-05    4.8213475069e+00    2.4670677518e+00    1.6181333808e+00
590      1.0533748070e-05    4.8373559029e+00    2.1144529552e+00    1.2519299375e+00
591      1.0533799455e-05    4.8403868596e+00    2.0650828183e+00    1.2005452295e+00
592      1.0533850839e-05    4.8436525192e+00    2.0157744326e+00    1.1491605215e+00
593      1.0533953609e-05    4.8522331605e+00    1.9149534537e+00    1.0463911055e+00
594      1.0534056378e-05    4.8659761415e+00    1.8036720044e+00    9.4362168948e-01
595      1.0534159148e-05    4.8843340474e+00    1.6839314285e+00    8.4085227346e-01
596      1.0534261917e-05    4.9031046368e+00    1.5658058261e+00    7.3808285744e-01
597      1.0534364687e-05    4.9238057850e+00    1.4469953714e+00    6.3531344143e-01
598      1.0534467456e-05    4.9457619138e+00    1.3271585032e+00    5.3254402541e-01
599      1.0534570225e-05    4.9650247917e+00    1.2122614688e+00    4.2977460939e-01
600      1.0534672995e-05    4.9809335641e+00    1.1065667341e+00    3.2700519337e-01
601      1.0534775764e-05    4.9907801375e+00    1.0074763309e+00    2.2423577736e-01
602      1.0534878534e-05    4.9903333377e+00    9.1114865435e-01    1.2146636134e-01
603      1.0534981303e-05    4.9758517401e+00    8.1436564242e-01    1.8696945323e-02
604      1.0535000000e-05    4.9714962080e+00    7.9672124459e-01   -2.4931168241e-12
605      1.0535010277e-05    4.9687627953e+00    7.8712064420e-01    0.0000000000e+00
606      1.0535017585e-05    4.9667267175e+00    7.8036081602e-01    0.0000000000e+00
607      1.0535032201e-05    4.9624585683e+00    7.6696064982e-01    0.0000000000e+00
608      1.0535061434e-05    4.9527157811e+00    7.4084866438e-01    0.0000000000e+00
609      1.0535119899e-05    4.9280518435e+00    6.9125398231e-01    0.0000000000e+00
610      1.0535236828e-05    4.8548376944e+00    6.0173308258e-01    0.0000000000e+00
611      1.0535353758e-05    4.7431039544e+00    5.2442971885e-01    0.0000000000e+00
612      1.0535470688e-05    4.5753995932e+00    4.7177142522e-01    0.0000000000e+00
613      1.0535573783e-05    4.3617093832e+00    4.4443118309e-01    0.0000000000e+00
614      1.0535586272e-05    4.3301783127e+00    4.4182626510e-01    0.0000000000e+00
615      1.0535611250e-05    4.2627552164e+00    4.3688525374e-01    0.0000000000e+00
616      1.0535636227e-05    4.1854375958e+00    4.3242612533e-01    0.0000000000e+00
617      1.0535661205e-05    4.0910066678e+00    4.2858534096e-01    0.0000000000e+00
618      1.0535686183e-05    3.9493802500e+00    4.2616766758e-01    0.0000000000e+00
619      1.0535708437e-05    3.7503146142e+00    4.2620326721e-01    0.0000000000e+00
620      1.0535727507e-05    3.5525601147e+00    4.2720267326e-01    0.0000000000e+00
621      1.0535746578e-05    3.3525933489e+00    4.2846042944e-01    0.0000000000e+00
622      1.0535765649e-05    3.1410224565e+00    4.2988210720e-01    0.0000000000e+00
623      1.0535784719e-05    2.9225026768e+00    4.3137170347e-01    0.0000000000e+00
624      1.0535803790e-05    2.6961130268e+00    4.3293592734e-01    0.0000000000e+00
625      1.0535822860e-05    2.4634525802e+00    4.3450496294e-01    0.0000000000e+00
626      1.0535861001e-05    1.9883832710e+00    4.3749444101e-01    0.0000000000e+00
627      1.0535867085e-05    1.9151927097e+00    4.3785837966e-01    0.0000000000e+00
628      1.0535879251e-05    1.7833227776e+00    4.3827243369e-01    0.0000000000e+00
629      1.0535891417e-05    1.6651414979e+00    4.3816003250e-01    0.0000000000e+00
630      1.0535903583e-05    1.5551161706e+00    4.3761195131e-01    0.0000000000e+00
631      1.0535927915e-05    1.3578952221e+00    4.3561449391e-01    0.0000000000e+00
632      1.0535952247e-05    1.1829536700e+00    4.3293013103e-01    0.0000000000e+00
633      1.0535976579e-05    1.0286683599e+00    4.3000062259e-01    0.0000000000e+00
634      1.0536000911e-05    8.9155970525e-01    4.2709645339e-01    0.0000000000e+00
635      1.0536025244e-05    7.7149756853e-01    4.2435120973e-01    0.0000000000e+00
636      1.0536049576e-05    6.6592794213e-01    4.2184916630e-01    0.0000000000e+00
637      1.0536073908e-05    5.7456909421e-01    4.1961459226e-01    0.0000000000e+00
638      1.0536098240e-05    4.9514971214e-01    4.1765601095e-01    0.0000000000e+00
639      1.0536122572e-05    4.2716619550e-01    4.1595153680e-01    0.0000000000e+00
640      1.0536146905e-05    3.6861710357e-01    4.1447627225e-01    0.0000000000e+00
641      1.0536171237e-05    3.1892904739e-01    4.1319088171e-01    0.0000000000e+00
642      1.0536219901e-05    2.4011463184e-01    4.1102223727e-01    0.0000000000e+00
643      1.0536268565e-05    1.8392471531e-01    4.0916372033e-01    0.0000000000e+00
644      1.0536317230e-05    1.4379874466e-01    4.0735594006e-01    0.0000000000e+00
645      1.0536365894e-05    1.1576489943e-01    4.0546220604e-01    0.0000000000e+00
646      1.0536463223e-05    8.1457014974e-02    4.0136102369e-01    0.0000000000e+00
647      1.0536657880e-05    4.9700584093e-02    3.8760539125e-01    0.0000000000e+00
648      1.0536833072e-05    3.3834251898e-02    3.6533420133e-01    0.0000000000e+00
649      1.0536990744e-05    2.4150451660e-02    3.3935224207e-01    0.0000000000e+00
650      1.0537148417e-05    1.7956591424e-02    3.1177666664e-01    0.0000000000e+00
651      1.0537463762e-05    1.1270713106e-02    2.5827328876e-01    0.0000000000e+00
652      1.0537779107e-05    7.4329248097e-03    2.1019530647e-01    0.0000000000e+00
653      1.0538094452e-05    4.9052950291e-03    1.6863159092e-01    0.0000000000e+00
654      1.0538409797e-05    3.1745079434e-03    1.3381953604e-01    0.0000000000e+00
655      1.0539040487e-05    1.4317317306e-03    8.1891214058e-02    0.0000000000e+00
656      1.0539671177e-05    6.0449586866e-04    4.8929358621e-02    0.0000000000e+00
657      1.0540301867e-05    3.6744941241e-04    2.8852941357e-02    0.0000000000e+00
658      1.0541563247e-05    3.7037044042e-05    9.0312161775e-03    0.0000000000e+00
659      1.0542824627e-05    6.7598324082e-05    2.7684152347e-03    0.0000000000e+00
660      1.0545347386e-05   -4.3177590763e-05   -7.8082048775e-05    0.0000000000e+00
661      1.0547870146e-05    4.2361225324e-05    2.2943661140e-07    0.0000000000e+00
662      1.0552915666e-05   -4.2300702404e-05    1.1661703032e-06    0.0000000000e+00
663      1.0557961186e-05    4.2259572458e-05   -1.6279246600e-06    0.0000000000e+00
664      1.0568052225e-05   -4.2236595683e-05    1.7123628682e-06    0.0000000000e+00
665      1.0588234304e-05    4.2230356416e-05   -1.7378397178e-06    0.0000000000e+00
666      1.0628598462e-05   -4.2222418913e-05    1.7476142034e-06    0.0000000000e+00
667      1.0709326778e-05    4.2223355820e-05   -1.7518729517e-06    0.0000000000e+00
668      1.0870783410e-05   -4.2218938375e-05    1.7538573777e-06    0.0000000000e+00
669      1.1171783410e-05    4.2221578283e-05   -1.7548835875e-06    0.0000000000e+00
670      1.1472783410e-05   -4.2217699192e-05    1.7558837409e-06    0.0000000000e+00
671      1.1773783410e-05    4.2220340524e-05   -1.7568582763e-06    0.0000000000e+00
672      1.2035000000e-05   -4.2216368737e-05    1.7579500417e-06    0.0000000000e+00
673      1.2035031250e-05    3.5604239563e-05    1.0566927728e-03    3.1250000002e-02
674      1.2035093750e-05    2.3149804488e-04    6.6855941345e-03    9.3750000000e-02
675      1.2035156250e-05    4.7010069563e-04    1.3983187064e-02    1.5625000000e-01
676      1.2035281250e-05    1.0460012661e-03    3.7876484188e-02    2.8125000000e-01
677      1.2035406250e-05    1.5530355718e-03    7.2988420083e-02    4.0625000000e-01
678      1.2035656250e-05    2.1584328604e-03    1.7124741242e-01    6.5625000000e-01
679      1.2035906250e-05    2.3829919069e-03    3.0078143694e-01    9.0625000000e-01
680      1.2036156250e-05    2.4200536260e-03    4.5492316630e-01    1.1562500000e+00
681      1.2036406250e-05    2.3859273846e-03    6.2855319528e-01    1.4062500000e+00
682      1.2036906250e-05    2.3771524929e-03    1.0210076661e+00    1.9062500000e+00
683      1.2037406250e-05    2.9186855010e-03    1.4791724202e+00    2.4062500000e+00
684      1.2037906250e-05    2.1511084243e-03    1.9708257712e+00    2.9062500000e+00
685      1.2038406250e-05   -2.5415562035e-03    2.4492982379e+00    3.4062500000e+00
686      1.2038856250e-05   -9.3346751585e-03    2.8661711481e+00    3.8562500000e+00
687      1.2039251967e-05   -1.9009175127e-02    3.2146420320e+00    4.2519669601e+00
688      1.2039293342e-05   -2.0482027714e-02    3.2504772754e+00    4.2933421617e+00
689      1.2039334717e-05   -2.2396821747e-02    3.2874695582e+00    4.3347173633e+00
690      1.2039417468e-05   -3.0249747635e-02    3.3801453726e+00    4.4174677665e+00
691      1.2039500218e-05   -4.2635306685e-02    3.4982315869e+00    4.5002181697e+00
692      1.2039582969e-05   -5.5521703787e-02    3.6173839736e+00    4.5829685728e+00
693      1.2039665719e-05   -7.3688346135e-02    3.7418338310e+00    4.6657189760e+00
694      1.2039740194e-05   -9.2587966964e-02    3.8439141001e+00    4.7401943389e+00
695      1.2039814670e-05   -1.0458825572e-01    3.9302512820e+00    4.8146697018e+00
696      1.2039889145e-05   -1.1315003729e-01    4.0063686277e+00    4.8891450646e+00
697      1.2039963620e-05   -1.1866168001e-01    4.0759644732e+00    4.9636204275e+00
698      1.2040000000e-05   -1.1952813371e-01    4.1086835505e+00    5.0000000000e+00
699      1.2040007448e-05   -1.1943141795e-01    4.1153663812e+00    5.0000000000e+00
700      1.2040012936e-05   -1.1932768807e-01    4.1202567277e+00    5.0000000000e+00
701      1.2040023912e-05   -1.1904496480e-01    4.1299777313e+00    5.0000000000e+00
702      1.2040045866e-05   -1.1795714995e-01    4.1490902644e+00    5.0000000000e+00
703      1.2040089772e-05   -1.1342239478e-01    4.1860662412e+00    5.0000000000e+00
704      1.2040177585e-05   -9.3173540944e-02    4.2552768563e+00    5.0000000000e+00
705      1.2040265398e-05   -5.4705263673e-02    4.3185722372e+00    5.0000000000e+00
706      1.2040353211e-05    7.5393851520e-03    4.3764546060e+00    5.0000000000e+00
707      1.2040441024e-05    1.0220910695e-01    4.4293851955e+00    5.0000000000e+00
708      1.2040528837e-05    2.4738469229e-01    4.4725866163e+00    5.0000000000e+00
709      1.2040607868e-05    4.5521056204e-01    4.5006927626e+00    5.0000000000e+00
710      1.2040616605e-05    4.8564733977e-01    4.5032614937e+00    5.0000000000e+00
711      1.2040625342e-05    5.1823258680e-01    4.5057403954e+00    5.0000000000e+00
712      1.2040642816e-05    5.9674877977e-01    4.5103298961e+00    5.0000000000e+00
713      1.2040660290e-05    7.0466544054e-01    4.5142307640e+00    5.0000000000e+00
714      1.2040677764e-05    8.4051569889e-01    4.5175227666e+00    5.0000000000e+00
715      1.2040695238e-05    9.8516290505e-01    4.5206111280e+00    5.0000000000e+00
716      1.2040712712e-05    1.1387531131e+00    4.5234691236e+00    5.0000000000e+00
717      1.2040730186e-05    1.3009099948e+00    4.5261663502e+00    5.0000000000e+00
718      1.2040747660e-05    1.4707430089e+00    4.5287213041e+00    5.0000000000e+00
719      1.2040782608e-05    1.8319203811e+00    4.5335278890e+00    5.0000000000e+00
720      1.2040817555e-05    2.2171839903e+00    4.5380806553e+00    5.0000000000e+00
721      1.2040852503e-05    2.5916169483e+00    4.5433956999e+00    5.0000000000e+00
722      1.2040883956e-05    2.8635789757e+00    4.5500780106e+00    5.0000000000e+00
723      1.2040909481e-05    3.0329924747e+00    4.5565374176e+00    5.0000000000e+00
724      1.2040935006e-05    3.1782760018e+00    4.5633203347e+00    5.0000000000e+00
725      1.2040986056e-05    3.4255388768e+00    4.5770101350e+00    5.0000000000e+00
726      1.2041037105e-05    3.6299721050e+00    4.5903428533e+00    5.0000000000e+00
727      1.2041088155e-05    3.8026818339e+00    4.6029842867e+00    5.0000000000e+00
728      1.2041139204e-05    3.9482197199e+00    4.6148634230e+00    5.0000000000e+00
729      1.2041190254e-05    4.0712162664e+00    4.6259970732e+00    5.0000000000e+00
730      1.2041241303e-05    4.1746124247e+00    4.6364623481e+00    5.0000000000e+00
731      1.2041292353e-05    4.2617210447e+00    4.6463606396e+00    5.0000000000e+00
732      1.2041343403e-05    4.3351139380e+00    4.6558779271e+00    5.0000000000e+00
733      1.2041394452e-05    4.3976598196e+00    4.6652019136e+00    5.0000000000e+00
734      1.2041445502e-05    4.4509360761e+00    4.6743997811e+00    5.0000000000e+00
735      1.2041547601e-05    4.5358971614e+00    4.6925121709e+00    5.0000000000e+00
736      1.2041649700e-05    4.5979709258e+00    4.7102957485e+00    5.0000000000e+00
737      1.2041751799e-05    4.6439940230e+00    4.7277554871e+00    5.0000000000e+00
738      1.2041853898e-05    4.6782118945e+00    4.7447819681e+00    5.0000000000e+00
739      1.2041955998e-05    4.7041713695e+00    4.7613053040e+00    5.0000000000e+00
740      1.2042160196e-05    4.7404312807e+00    4.7927120428e+00    5.0000000000e+00
741      1.2042364394e-05    4.7632636242e+00    4.8216276120e+00    5.0000000000e+00
742      1.2042568593e-05    4.7779986058e+00    4.8476927331e+00    5.0000000000e+00
743      1.2042772791e-05    4.7877182924e+00    4.8707468082e+00    5.0000000000e+00
744      1.2043181188e-05    4.7984119914e+00    4.9082750673e+00    5.0000000000e+00
745      1.2043589584e-05    4.8028303681e+00    4.9357399833e+00    5.0000000000e+00
