Index         TIME             V(3)         {V(2)-V(27)}   {V(3)-(V(2)-V(27))}
1716    2.49268747e-03   -1.41276602e+00  -1.41276602e+00  0.00000000e+00   
1717    2.49368715e-03   -1.23220541e+00  -1.23220541e+00  0.00000000e+00   
1718    2.49468682e-03   -1.04614117e+00  -1.04614117e+00  0.00000000e+00   
1719    2.49568650e-03   -8.55419485e-01  -8.55419485e-01  0.00000000e+00   
1720    2.49668618e-03   -6.60899570e-01  -6.60899570e-01  0.00000000e+00   
1721    2.49768586e-03   -4.63451263e-01  -4.63451263e-01  0.00000000e+00   
1722    2.49868553e-03   -2.63952589e-01  -2.63952589e-01  0.00000000e+00   
1723    2.49968521e-03   -6.32873055e-02  -6.32873055e-02  0.00000000e+00   
1724    2.50068489e-03   1.37657570e-01   1.37657570e-01   0.00000000e+00   
1725    2.50268424e-03   5.36836600e-01   5.36836600e-01   0.00000000e+00   
1726    2.50433703e-03   8.59956222e-01   8.59956222e-01   0.00000000e+00   
1727    2.50598982e-03   1.17264208e+00   1.17264208e+00   0.00000000e+00   
1728    2.50764261e-03   1.47103286e+00   1.47103286e+00   0.00000000e+00   
1729    2.50929539e-03   1.75137658e+00   1.75137658e+00   0.00000000e+00   
1730    2.51094818e-03   2.01005936e+00   2.01005936e+00   0.00000000e+00   
1731    2.51260097e-03   2.24363327e+00   2.24363327e+00   0.00000000e+00   
1732    2.51425375e-03   2.44884299e+00   2.44884299e+00   0.00000000e+00   
1733    2.51590654e-03   2.62265107e+00   2.62265107e+00   0.00000000e+00   
1734    2.51755933e-03   2.76226171e+00   2.76226171e+00   0.00000000e+00   
1735    2.51921211e-03   2.86514281e+00   2.86514281e+00   0.00000000e+00   
1736    2.52086490e-03   2.92904610e+00   2.92904610e+00   0.00000000e+00   
1737    2.52251769e-03   2.95202534e+00   2.95202534e+00   0.00000000e+00   
1738    2.52417047e-03   2.93245232e+00   2.93245232e+00   0.00000000e+00   
1739    2.52582326e-03   2.86903065e+00   2.86903065e+00   0.00000000e+00   
1740    2.52747605e-03   2.76080715e+00   2.76080715e+00   0.00000000e+00   
1741    2.52912884e-03   2.60718085e+00   2.60718085e+00   0.00000000e+00   
1742    2.53078162e-03   2.40790942e+00   2.40790942e+00   0.00000000e+00   
1743    2.53243441e-03   2.16311314e+00   2.16311314e+00   0.00000000e+00   
1744    2.53408720e-03   1.87327618e+00   1.87327618e+00   0.00000000e+00   
1745    2.53556856e-03   1.57591179e+00   1.57591179e+00   0.00000000e+00   
1746    2.53704992e-03   1.24389564e+00   1.24389564e+00   0.00000000e+00   
1747    2.53836174e-03   9.21815028e-01   9.21815028e-01   0.00000000e+00   
1748    2.53967355e-03   5.74305031e-01   5.74305031e-01   0.00000000e+00   
1749    2.54073117e-03   2.76318614e-01   2.76318614e-01   0.00000000e+00   
1750    2.54159627e-03   2.11993420e-02   2.11993420e-02   0.00000000e+00   
1751    2.54179348e-03   -3.83522785e-02  -3.83522785e-02  0.00000000e+00   
1752    2.54199070e-03   -9.84116892e-02  -9.84116892e-02  0.00000000e+00   
1753    2.54218791e-03   -1.58974435e-01  -1.58974435e-01  0.00000000e+00   
1754    2.54258235e-03   -2.81591801e-01  -2.81591801e-01  0.00000000e+00   
1755    2.54297678e-03   -4.06167501e-01  -4.06167501e-01  0.00000000e+00   
1756    2.54337121e-03   -5.32663688e-01  -5.32663688e-01  0.00000000e+00   
1757    2.54416007e-03   -7.91261348e-01  -7.91261348e-01  0.00000000e+00   
1758    2.54494893e-03   -1.05706307e+00  -1.05706307e+00  0.00000000e+00   
1759    2.54573779e-03   -1.32973248e+00  -1.32973248e+00  0.00000000e+00   
1760    2.54652666e-03   -1.60891909e+00  -1.60891909e+00  0.00000000e+00   
1761    2.54731552e-03   -1.89425876e+00  -1.89425876e+00  0.00000000e+00   
1762    2.54889324e-03   -2.48187584e+00  -2.48187584e+00  0.00000000e+00   
1763    2.55047097e-03   -3.08941921e+00  -3.08941921e+00  0.00000000e+00   
1764    2.55204869e-03   -3.71354326e+00  -3.71354326e+00  0.00000000e+00   
1765    2.55362642e-03   -4.35074156e+00  -4.35074156e+00  0.00000000e+00   
1766    2.55520414e-03   -4.99736821e+00  -4.99736821e+00  0.00000000e+00   
1767    2.55678187e-03   -5.64966027e+00  -5.64966027e+00  0.00000000e+00   
1768    2.55835959e-03   -6.30376087e+00  -6.30376087e+00  0.00000000e+00   
1769    2.55993731e-03   -6.95574308e+00  -6.95574308e+00  0.00000000e+00   
1770    2.56151504e-03   -7.60163436e+00  -7.60163436e+00  0.00000000e+00   
1771    2.56309276e-03   -8.23744127e+00  -8.23744127e+00  0.00000000e+00   
1772    2.56467049e-03   -8.85917450e+00  -8.85917450e+00  -1.77635684e-15  
1773    2.56624821e-03   -9.46287391e+00  -9.46287391e+00  0.00000000e+00   
1774    2.56782594e-03   -1.00446336e+01  -1.00446336e+01  0.00000000e+00   
1775    2.56940366e-03   -1.06006263e+01  -1.06006263e+01  0.00000000e+00   
1776    2.57098139e-03   -1.11271284e+01  -1.11271284e+01  0.00000000e+00   
1777    2.57255911e-03   -1.16205429e+01  -1.16205429e+01  0.00000000e+00   
1778    2.57413683e-03   -1.20774230e+01  -1.20774230e+01  0.00000000e+00   
1779    2.57571456e-03   -1.24944941e+01  -1.24944941e+01  0.00000000e+00   
1780    2.57729228e-03   -1.28686751e+01  -1.28686751e+01  0.00000000e+00   
1781    2.57887001e-03   -1.31970985e+01  -1.31970985e+01  0.00000000e+00   
1782    2.58044773e-03   -1.34771291e+01  -1.34771291e+01  0.00000000e+00   
1783    2.58202546e-03   -1.37063815e+01  -1.37063815e+01  0.00000000e+00   
1784    2.58360318e-03   -1.38827364e+01  -1.38827364e+01  0.00000000e+00   
1785    2.58518091e-03   -1.40043546e+01  -1.40043546e+01  0.00000000e+00   
1786    2.58675863e-03   -1.40696896e+01  -1.40696896e+01  0.00000000e+00   
1787    2.58833635e-03   -1.40774992e+01  -1.40774992e+01  0.00000000e+00   
1788    2.58991408e-03   -1.40268539e+01  -1.40268539e+01  0.00000000e+00   
1789    2.59149180e-03   -1.39171444e+01  -1.39171444e+01  0.00000000e+00   
1790    2.59306953e-03   -1.37480872e+01  -1.37480872e+01  0.00000000e+00   
1791    2.59464725e-03   -1.35197274e+01  -1.35197274e+01  0.00000000e+00   
1792    2.59622498e-03   -1.32324402e+01  -1.32324402e+01  0.00000000e+00   
1793    2.59780270e-03   -1.28869305e+01  -1.28869305e+01  0.00000000e+00   
1794    2.59938043e-03   -1.24842297e+01  -1.24842297e+01  0.00000000e+00   
1795    2.60095815e-03   -1.20256914e+01  -1.20256914e+01  0.00000000e+00   
1796    2.60253588e-03   -1.15129846e+01  -1.15129846e+01  0.00000000e+00   
1797    2.60411360e-03   -1.09480850e+01  -1.09480850e+01  0.00000000e+00   
1798    2.60569132e-03   -1.03332649e+01  -1.03332649e+01  0.00000000e+00   
1799    2.60726905e-03   -9.67108035e+00  -9.67108035e+00  0.00000000e+00   
1800    2.60884677e-03   -8.96435778e+00  -8.96435778e+00  0.00000000e+00   
1801    2.61042450e-03   -8.21617791e+00  -8.21617791e+00  0.00000000e+00   
1802    2.61200222e-03   -7.42985864e+00  -7.42985864e+00  0.00000000e+00   
1803    2.61357995e-03   -6.60893641e+00  -6.60893641e+00  0.00000000e+00   
1804    2.61515767e-03   -5.75714612e+00  -5.75714612e+00  0.00000000e+00   
1805    2.61673540e-03   -4.87839996e+00  -4.87839996e+00  0.00000000e+00   
1806    2.61831312e-03   -3.97676502e+00  -3.97676502e+00  0.00000000e+00   
1807    2.61989084e-03   -3.05644004e+00  -3.05644004e+00  0.00000000e+00   
1808    2.62146857e-03   -2.12173135e+00  -2.12173135e+00  0.00000000e+00   
1809    2.62304629e-03   -1.17702810e+00  -1.17702810e+00  0.00000000e+00   
1810    2.62462402e-03   -2.26776986e-01  -2.26776986e-01  -2.77555756e-17  
1811    2.62620174e-03   7.24543301e-01   7.24543301e-01   0.00000000e+00   
1812    2.62777947e-03   1.67244793e+00   1.67244793e+00   0.00000000e+00   
1813    2.62935719e-03   2.61247173e+00   2.61247173e+00   0.00000000e+00   
1814    2.63093492e-03   3.54019496e+00   3.54019496e+00   0.00000000e+00   
1815    2.63251264e-03   4.45126869e+00   4.45126869e+00   0.00000000e+00   
1816    2.63409036e-03   5.34143986e+00   5.34143986e+00   0.00000000e+00   
1817    2.63566809e-03   6.20657566e+00   6.20657566e+00   0.00000000e+00   
1818    2.63724581e-03   7.04268725e+00   7.04268725e+00   0.00000000e+00   
1819    2.63882354e-03   7.84595251e+00   7.84595251e+00   0.00000000e+00   
1820    2.64040126e-03   8.61273782e+00   8.61273782e+00   0.00000000e+00   
1821    2.64197899e-03   9.33961872e+00   9.33961872e+00   0.00000000e+00   
1822    2.64355671e-03   1.00233992e+01   1.00233992e+01   0.00000000e+00   
1823    2.64513444e-03   1.06611296e+01   1.06611296e+01   0.00000000e+00   
1824    2.64671216e-03   1.12501231e+01   1.12501231e+01   0.00000000e+00   
1825    2.64828988e-03   1.17879706e+01   1.17879706e+01   0.00000000e+00   
1826    2.64986761e-03   1.22725535e+01   1.22725535e+01   0.00000000e+00   
1827    2.65144533e-03   1.27020556e+01   1.27020556e+01   0.00000000e+00   
1828    2.65302306e-03   1.30749719e+01   1.30749719e+01   0.00000000e+00   
1829    2.65460078e-03   1.33901167e+01   1.33901167e+01   0.00000000e+00   
1830    2.65617851e-03   1.36466292e+01   1.36466292e+01   0.00000000e+00   
1831    2.65775623e-03   1.38439767e+01   1.38439767e+01   0.00000000e+00   
1832    2.65933396e-03   1.39819568e+01   1.39819568e+01   0.00000000e+00   
1833    2.66091168e-03   1.40606968e+01   1.40606968e+01   0.00000000e+00   
1834    2.66248941e-03   1.40806512e+01   1.40806512e+01   0.00000000e+00   
1835    2.66406713e-03   1.40425976e+01   1.40425976e+01   0.00000000e+00   
1836    2.66564485e-03   1.39476303e+01   1.39476303e+01   0.00000000e+00   
1837    2.66722258e-03   1.37971520e+01   1.37971520e+01   0.00000000e+00   
1838    2.66880030e-03   1.35928637e+01   1.35928637e+01   0.00000000e+00   
1839    2.67037803e-03   1.33367531e+01   1.33367531e+01   0.00000000e+00   
1840    2.67195575e-03   1.30310807e+01   1.30310807e+01   0.00000000e+00   
1841    2.67353348e-03   1.26783645e+01   1.26783645e+01   0.00000000e+00   
1842    2.67511120e-03   1.22813638e+01   1.22813638e+01   0.00000000e+00   
1843    2.67668893e-03   1.18430602e+01   1.18430602e+01   0.00000000e+00   
1844    2.67826665e-03   1.13666386e+01   1.13666386e+01   0.00000000e+00   
1845    2.67984437e-03   1.08554665e+01   1.08554665e+01   0.00000000e+00   
1846    2.68142210e-03   1.03130722e+01   1.03130722e+01   0.00000000e+00   
1847    2.68299982e-03   9.74312180e+00   9.74312180e+00   0.00000000e+00   
1848    2.68457755e-03   9.14939627e+00   9.14939627e+00   0.00000000e+00   
1849    2.68615527e-03   8.53576701e+00   8.53576701e+00   0.00000000e+00   
1850    2.68773300e-03   7.90617144e+00   7.90617144e+00   0.00000000e+00   
1851    2.68931072e-03   7.26458808e+00   7.26458808e+00   -8.88178420e-16  
1852    2.69088845e-03   6.61501154e+00   6.61501154e+00   0.00000000e+00   
1853    2.69246617e-03   5.96142742e+00   5.96142742e+00   0.00000000e+00   
1854    2.69404389e-03   5.30778747e+00   5.30778747e+00   0.00000000e+00   
1855    2.69562162e-03   4.65798495e+00   4.65798495e+00   0.00000000e+00   
1856    2.69719934e-03   4.01583052e+00   4.01583052e+00   0.00000000e+00   
1857    2.69877707e-03   3.38502869e+00   3.38502869e+00   0.00000000e+00   
1858    2.70035479e-03   2.76915510e+00   2.76915510e+00   0.00000000e+00   
1859    2.70193252e-03   2.17163461e+00   2.17163461e+00   0.00000000e+00   
1860    2.70351024e-03   1.59572050e+00   1.59572050e+00   0.00000000e+00   
1861    2.70508797e-03   1.04447481e+00   1.04447481e+00   0.00000000e+00   
1862    2.70666569e-03   5.20749958e-01   5.20749958e-01   0.00000000e+00   
1863    2.70756299e-03   2.36181485e-01   2.36181485e-01   0.00000000e+00   
1864    2.70817374e-03   4.83004592e-02   4.83004592e-02   0.00000000e+00   
1865    2.70846776e-03   -4.04221324e-02  -4.04221324e-02  0.00000000e+00   
1866    2.70876178e-03   -1.28003188e-01  -1.28003188e-01  0.00000000e+00   
1867    2.70905580e-03   -2.14428478e-01  -2.14428478e-01  0.00000000e+00   
1868    2.70934982e-03   -2.99684090e-01  -2.99684090e-01  0.00000000e+00   
1869    2.70964384e-03   -3.83756427e-01  -3.83756427e-01  0.00000000e+00   
1870    2.71023188e-03   -5.48298483e-01  -5.48298483e-01  0.00000000e+00   
1871    2.71081992e-03   -7.07952306e-01  -7.07952306e-01  0.00000000e+00   
1872    2.71140797e-03   -8.62620786e-01  -8.62620786e-01  0.00000000e+00   
1873    2.71199601e-03   -1.01221213e+00  -1.01221213e+00  0.00000000e+00   
1874    2.71258405e-03   -1.15663991e+00  -1.15663991e+00  0.00000000e+00   
1875    2.71317209e-03   -1.29582315e+00  -1.29582315e+00  0.00000000e+00   
1876    2.71376013e-03   -1.42968640e+00  -1.42968640e+00  0.00000000e+00   
1877    2.71493622e-03   -1.68117888e+00  -1.68117888e+00  0.00000000e+00   
1878    2.71611230e-03   -1.91062575e+00  -1.91062575e+00  0.00000000e+00   
1879    2.71728838e-03   -2.11762655e+00  -2.11762655e+00  0.00000000e+00   
1880    2.71846447e-03   -2.30187301e+00  -2.30187301e+00  0.00000000e+00   
1881    2.71964055e-03   -2.46314979e+00  -2.46314979e+00  0.00000000e+00   
1882    2.72081663e-03   -2.60133483e+00  -2.60133483e+00  0.00000000e+00   
1883    2.72199272e-03   -2.71639940e+00  -2.71639940e+00  0.00000000e+00   
1884    2.72316880e-03   -2.80840782e+00  -2.80840782e+00  0.00000000e+00   
1885    2.72434489e-03   -2.87751680e+00  -2.87751680e+00  0.00000000e+00   
1886    2.72552097e-03   -2.92397449e+00  -2.92397449e+00  0.00000000e+00   
1887    2.72669705e-03   -2.94811919e+00  -2.94811919e+00  0.00000000e+00   
1888    2.72787314e-03   -2.95037772e+00  -2.95037772e+00  0.00000000e+00   
1889    2.72904922e-03   -2.93126348e+00  -2.93126348e+00  0.00000000e+00   
1890    2.73022530e-03   -2.89137422e+00  -2.89137422e+00  0.00000000e+00   
1891    2.73140139e-03   -2.83138947e+00  -2.83138947e+00  0.00000000e+00   
1892    2.73257747e-03   -2.75206769e+00  -2.75206769e+00  0.00000000e+00   
1893    2.73375356e-03   -2.65424316e+00  -2.65424316e+00  0.00000000e+00   
1894    2.73492964e-03   -2.53882257e+00  -2.53882257e+00  0.00000000e+00   
1895    2.73610572e-03   -2.40678135e+00  -2.40678135e+00  0.00000000e+00   
1896    2.73728181e-03   -2.25915977e+00  -2.25915977e+00  0.00000000e+00   
1897    2.73845789e-03   -2.09705880e+00  -2.09705880e+00  0.00000000e+00   
1898    2.73963397e-03   -1.92163576e+00  -1.92163576e+00  0.00000000e+00   
1899    2.74081006e-03   -1.73409974e+00  -1.73409974e+00  0.00000000e+00   
1900    2.74198614e-03   -1.53570687e+00  -1.53570687e+00  0.00000000e+00   
1901    2.74316223e-03   -1.32775540e+00  -1.32775540e+00  0.00000000e+00   
1902    2.74433831e-03   -1.11158064e+00  -1.11158064e+00  0.00000000e+00   
1903    2.74551439e-03   -8.88549768e-01  -8.88549768e-01  0.00000000e+00   
1904    2.74669048e-03   -6.60056509e-01  -6.60056509e-01  0.00000000e+00   
1905    2.74786656e-03   -4.27515726e-01  -4.27515726e-01  0.00000000e+00   
1906    2.74904264e-03   -1.92357952e-01  -1.92357952e-01  0.00000000e+00   
1907    2.75021873e-03   4.39761603e-02   4.39761603e-02   0.00000000e+00   
1908    2.75139481e-03   2.80041406e-01   2.80041406e-01   0.00000000e+00   
1909    2.75257089e-03   5.14393620e-01   5.14393620e-01   0.00000000e+00   
1910    2.75374698e-03   7.45595265e-01   7.45595265e-01   0.00000000e+00   
1911    2.75492306e-03   9.72220991e-01   9.72220991e-01   0.00000000e+00   
1912    2.75609915e-03   1.19286316e+00   1.19286316e+00   0.00000000e+00   
1913    2.75727523e-03   1.40613730e+00   1.40613730e+00   0.00000000e+00   
1914    2.75845131e-03   1.61068747e+00   1.61068747e+00   0.00000000e+00   
1915    2.75962740e-03   1.80519154e+00   1.80519154e+00   0.00000000e+00   
1916    2.76080348e-03   1.98836635e+00   1.98836635e+00   0.00000000e+00   
1917    2.76197956e-03   2.15897269e+00   2.15897269e+00   0.00000000e+00   
1918    2.76315565e-03   2.31582019e+00   2.31582019e+00   0.00000000e+00   
1919    2.76433173e-03   2.45777197e+00   2.45777197e+00   0.00000000e+00   
1920    2.76550782e-03   2.58374913e+00   2.58374913e+00   0.00000000e+00   
1921    2.76668390e-03   2.69273506e+00   2.69273506e+00   0.00000000e+00   
1922    2.76785998e-03   2.78377945e+00   2.78377945e+00   0.00000000e+00   
1923    2.76903607e-03   2.85600212e+00   2.85600212e+00   0.00000000e+00   
1924    2.77021215e-03   2.90859663e+00   2.90859663e+00   0.00000000e+00   
1925    2.77138823e-03   2.94083350e+00   2.94083350e+00   0.00000000e+00   
1926    2.77256432e-03   2.95206332e+00   2.95206332e+00   0.00000000e+00   
1927    2.77374040e-03   2.94171943e+00   2.94171943e+00   0.00000000e+00   
1928    2.77491648e-03   2.90932039e+00   2.90932039e+00   0.00000000e+00   
1929    2.77609257e-03   2.85447209e+00   2.85447209e+00   0.00000000e+00   
1930    2.77726865e-03   2.77686959e+00   2.77686959e+00   0.00000000e+00   
1931    2.77844474e-03   2.67629862e+00   2.67629862e+00   0.00000000e+00   
1932    2.77962082e-03   2.55263675e+00   2.55263675e+00   0.00000000e+00   
1933    2.78079690e-03   2.40585420e+00   2.40585420e+00   0.00000000e+00   
1934    2.78197299e-03   2.23601441e+00   2.23601441e+00   0.00000000e+00   
1935    2.78314907e-03   2.04327415e+00   2.04327415e+00   0.00000000e+00   
1936    2.78432515e-03   1.82788340e+00   1.82788340e+00   0.00000000e+00   
1937    2.78550124e-03   1.59018480e+00   1.59018480e+00   0.00000000e+00   
1938    2.78667732e-03   1.33061287e+00   1.33061287e+00   0.00000000e+00   
1939    2.78785341e-03   1.04969278e+00   1.04969278e+00   0.00000000e+00   
1940    2.78902949e-03   7.48038879e-01   7.48038879e-01   0.00000000e+00   
1941    2.79020557e-03   4.26352874e-01   4.26352874e-01   0.00000000e+00   
1942    2.79117478e-03   1.46749991e-01   1.46749991e-01   0.00000000e+00   
1943    2.79165419e-03   3.76201305e-03   3.76201305e-03   0.00000000e+00   
1944    2.79173880e-03   -2.17891276e-02  -2.17891276e-02  0.00000000e+00   
1945    2.79182341e-03   -4.74339605e-02  -4.74339605e-02  0.00000000e+00   
1946    2.79199263e-03   -9.90033048e-02  -9.90033048e-02  0.00000000e+00   
1947    2.79216185e-03   -1.50943202e-01  -1.50943202e-01  0.00000000e+00   
1948    2.79250030e-03   -2.55923218e-01  -2.55923218e-01  0.00000000e+00   
1949    2.79283874e-03   -3.62350796e-01  -3.62350796e-01  0.00000000e+00   
1950    2.79317719e-03   -4.70202196e-01  -4.70202196e-01  0.00000000e+00   
1951    2.79385407e-03   -6.90078896e-01  -6.90078896e-01  0.00000000e+00   
1952    2.79453096e-03   -9.15353062e-01  -9.15353062e-01  0.00000000e+00   
1953    2.79520785e-03   -1.14581640e+00  -1.14581640e+00  0.00000000e+00   
1954    2.79588473e-03   -1.38125279e+00  -1.38125279e+00  0.00000000e+00   
1955    2.79656162e-03   -1.62143855e+00  -1.62143855e+00  0.00000000e+00   
1956    2.79791540e-03   -2.11512697e+00  -2.11512697e+00  0.00000000e+00   
1957    2.79926917e-03   -2.62495008e+00  -2.62495008e+00  0.00000000e+00   
1958    2.80062294e-03   -3.14887157e+00  -3.14887157e+00  0.00000000e+00   
1959    2.80197672e-03   -3.68475953e+00  -3.68475953e+00  0.00000000e+00   
1960    2.80333049e-03   -4.23039591e+00  -4.23039591e+00  0.00000000e+00   
1961    2.80468427e-03   -4.78348652e+00  -4.78348652e+00  0.00000000e+00   
1962    2.80603804e-03   -5.34167137e+00  -5.34167137e+00  0.00000000e+00   
1963    2.80739181e-03   -5.90253536e+00  -5.90253536e+00  0.00000000e+00   
1964    2.80874559e-03   -6.46361926e+00  -6.46361926e+00  0.00000000e+00   
1965    2.81009936e-03   -7.02243098e+00  -7.02243098e+00  0.00000000e+00   
1966    2.81145314e-03   -7.57645689e+00  -7.57645689e+00  0.00000000e+00   
1967    2.81280691e-03   -8.12317348e+00  -8.12317348e+00  0.00000000e+00   
1968    2.81416069e-03   -8.66005890e+00  -8.66005890e+00  0.00000000e+00   
1969    2.81686823e-03   -9.69432737e+00  -9.69432737e+00  0.00000000e+00   
1970    2.81920209e-03   -1.05311593e+01  -1.05311593e+01  0.00000000e+00   
1971    2.82153595e-03   -1.13045133e+01  -1.13045133e+01  0.00000000e+00   
1972    2.82386981e-03   -1.20028083e+01  -1.20028083e+01  0.00000000e+00   
1973    2.82620367e-03   -1.26152188e+01  -1.26152188e+01  0.00000000e+00   
1974    2.82853752e-03   -1.31318276e+01  -1.31318276e+01  0.00000000e+00   
1975    2.83087138e-03   -1.35437676e+01  -1.35437676e+01  0.00000000e+00   
1976    2.83320524e-03   -1.38433499e+01  -1.38433499e+01  0.00000000e+00   
1977    2.83553910e-03   -1.40241757e+01  -1.40241757e+01  0.00000000e+00   
1978    2.83787296e-03   -1.40812330e+01  -1.40812330e+01  0.00000000e+00   
1979    2.84020682e-03   -1.40109737e+01  -1.40109737e+01  0.00000000e+00   
1980    2.84254067e-03   -1.38113719e+01  -1.38113719e+01  0.00000000e+00   
1981    2.84487453e-03   -1.34819622e+01  -1.34819622e+01  0.00000000e+00   
1982    2.84720839e-03   -1.30238570e+01  -1.30238570e+01  0.00000000e+00   
1983    2.84954225e-03   -1.24397431e+01  -1.24397431e+01  0.00000000e+00   
1984    2.85187611e-03   -1.17338569e+01  -1.17338569e+01  0.00000000e+00   
1985    2.85420996e-03   -1.09119397e+01  -1.09119397e+01  0.00000000e+00   
1986    2.85654382e-03   -9.98117178e+00  -9.98117178e+00  0.00000000e+00   
1987    2.85887768e-03   -8.95008850e+00  -8.95008850e+00  0.00000000e+00   
1988    2.86121154e-03   -7.82847713e+00  -7.82847713e+00  0.00000000e+00   
1989    2.86354540e-03   -6.62725762e+00  -6.62725762e+00  0.00000000e+00   
1990    2.86587926e-03   -5.35834794e+00  -5.35834794e+00  0.00000000e+00   
1991    2.86821311e-03   -4.03451602e+00  -4.03451602e+00  0.00000000e+00   
1992    2.87054697e-03   -2.66922034e+00  -2.66922034e+00  0.00000000e+00   
1993    2.87288083e-03   -1.27644122e+00  -1.27644122e+00  0.00000000e+00   
1994    2.87521469e-03   1.29494920e-01   1.29494920e-01   0.00000000e+00   
1995    2.87754855e-03   1.53409586e+00   1.53409586e+00   0.00000000e+00   
1996    2.87988240e-03   2.92288623e+00   2.92288623e+00   0.00000000e+00   
1997    2.88221626e-03   4.28158983e+00   4.28158983e+00   0.00000000e+00   
1998    2.88455012e-03   5.59630934e+00   5.59630934e+00   0.00000000e+00   
1999    2.88688398e-03   6.85370091e+00   6.85370091e+00   0.00000000e+00   
2000    2.88921784e-03   8.04114132e+00   8.04114132e+00   0.00000000e+00   
2001    2.89155170e-03   9.14688548e+00   9.14688548e+00   0.00000000e+00   
2002    2.89388555e-03   1.01602121e+01   1.01602121e+01   0.00000000e+00   
2003    2.89621941e-03   1.10715558e+01   1.10715558e+01   0.00000000e+00   
2004    2.89855327e-03   1.18726234e+01   1.18726234e+01   0.00000000e+00   
2005    2.90088713e-03   1.25564935e+01   1.25564935e+01   0.00000000e+00   
2006    2.90322099e-03   1.31176973e+01   1.31176973e+01   0.00000000e+00   
2007    2.90555484e-03   1.35522807e+01   1.35522807e+01   0.00000000e+00   
2008    2.90788870e-03   1.38578454e+01   1.38578454e+01   0.00000000e+00   
2009    2.91022256e-03   1.40335697e+01   1.40335697e+01   0.00000000e+00   
2010    2.91255642e-03   1.40802079e+01   1.40802079e+01   0.00000000e+00   
2011    2.91489028e-03   1.40000694e+01   1.40000694e+01   0.00000000e+00   
2012    2.91722414e-03   1.37969766e+01   1.37969766e+01   0.00000000e+00   
2013    2.91955799e-03   1.34762032e+01   1.34762032e+01   0.00000000e+00   
2014    2.92189185e-03   1.30443928e+01   1.30443928e+01   0.00000000e+00   
2015    2.92422571e-03   1.25094602e+01   1.25094602e+01   0.00000000e+00   
2016    2.92655957e-03   1.18804757e+01   1.18804757e+01   0.00000000e+00   
2017    2.92889343e-03   1.11675344e+01   1.11675344e+01   0.00000000e+00   
2018    2.93122728e-03   1.03816128e+01   1.03816128e+01   0.00000000e+00   
2019    2.93356114e-03   9.53441340e+00   9.53441340e+00   0.00000000e+00   
2020    2.93589500e-03   8.63820098e+00   8.63820098e+00   0.00000000e+00   
2021    2.93822886e-03   7.70563194e+00   7.70563194e+00   0.00000000e+00   
2022    2.94056272e-03   6.74957902e+00   6.74957902e+00   0.00000000e+00   
2023    2.94289657e-03   5.78295424e+00   5.78295424e+00   0.00000000e+00   
2024    2.94523043e-03   4.81853215e+00   4.81853215e+00   0.00000000e+00   
2025    2.94756429e-03   3.86877605e+00   3.86877605e+00   0.00000000e+00   
2026    2.94989815e-03   2.94566933e+00   2.94566933e+00   0.00000000e+00   
2027    2.95223201e-03   2.06055448e+00   2.06055448e+00   0.00000000e+00   
2028    2.95456587e-03   1.22398178e+00   1.22398178e+00   0.00000000e+00   
2029    2.95643625e-03   5.95098647e-01   5.95098647e-01   0.00000000e+00   
2030    2.95739780e-03   2.87815041e-01   2.87815041e-01   0.00000000e+00   
2031    2.95806811e-03   8.04481596e-02   8.04481596e-02   0.00000000e+00   
2032    2.95844071e-03   -3.23084357e-02  -3.23084357e-02  0.00000000e+00   
2033    2.95868248e-03   -1.04496104e-01  -1.04496104e-01  0.00000000e+00   
2034    2.95892425e-03   -1.75904860e-01  -1.75904860e-01  0.00000000e+00   
2035    2.95916602e-03   -2.46526906e-01  -2.46526906e-01  0.00000000e+00   
2036    2.95964956e-03   -3.85380393e-01  -3.85380393e-01  0.00000000e+00   
2037    2.96013310e-03   -5.20997075e-01  -5.20997075e-01  0.00000000e+00   
2038    2.96061664e-03   -6.53319821e-01  -6.53319821e-01  0.00000000e+00   
2039    2.96110018e-03   -7.82293885e-01  -7.82293885e-01  0.00000000e+00   
2040    2.96158372e-03   -9.07866939e-01  -9.07866939e-01  0.00000000e+00   
2041    2.96255080e-03   -1.14861294e+00  -1.14861294e+00  0.00000000e+00   
2042    2.96351788e-03   -1.37518850e+00  -1.37518850e+00  0.00000000e+00   
2043    2.96448496e-03   -1.58726456e+00  -1.58726456e+00  0.00000000e+00   
2044    2.96545204e-03   -1.78455294e+00  -1.78455294e+00  0.00000000e+00   
2045    2.96641912e-03   -1.96680693e+00  -1.96680693e+00  0.00000000e+00   
2046    2.96738620e-03   -2.13382172e+00  -2.13382172e+00  0.00000000e+00   
2047    2.96835328e-03   -2.28543477e+00  -2.28543477e+00  0.00000000e+00   
2048    2.96932036e-03   -2.42152605e+00  -2.42152605e+00  0.00000000e+00   
2049    2.97028744e-03   -2.54201817e+00  -2.54201817e+00  0.00000000e+00   
2050    2.97125452e-03   -2.64687644e+00  -2.64687644e+00  0.00000000e+00   
2051    2.97222160e-03   -2.73610878e+00  -2.73610878e+00  0.00000000e+00   
2052    2.97318868e-03   -2.80976556e+00  -2.80976556e+00  0.00000000e+00   
2053    2.97415576e-03   -2.86793936e+00  -2.86793936e+00  0.00000000e+00   
2054    2.97512284e-03   -2.91076454e+00  -2.91076454e+00  0.00000000e+00   
