Index      TIME           V(OUT)           V(IN)           V(1)
3709    1.6570588887e-05   1.0892052272e-07   1.1935200286e-05   0.0000000000e+00   
3710    1.6570965740e-05   8.3108061661e-08   9.0645449955e-06   0.0000000000e+00   
3711    1.6571719447e-05   5.1507115862e-08   5.5495477393e-06   0.0000000000e+00   
3712    1.6572473154e-05   3.2162465011e-08   3.3975708646e-06   0.0000000000e+00   
3713    1.6573226861e-05   2.0320171818e-08   2.0800750143e-06   0.0000000000e+00   
3714    1.6574734274e-05   9.8723843149e-09   9.1763412026e-07   0.0000000000e+00   
3715    1.6576241688e-05   5.2635153986e-09   4.0481793195e-07   0.0000000000e+00   
3716    1.6579256515e-05   2.6549813700e-09   1.1456352388e-07   0.0000000000e+00   
3717    1.6582271342e-05   1.9167800206e-09   3.2421474330e-08   0.0000000000e+00   
3718    1.6588300997e-05   1.6734390493e-09   5.3437821052e-09   0.0000000000e+00   
3719    1.6600360306e-05   1.6297290937e-09   4.7993952602e-10   0.0000000000e+00   
3720    1.6624478923e-05   1.6256188201e-09   2.2565660855e-11   0.0000000000e+00   
3721    1.6672716159e-05   1.6254209129e-09   5.4327555727e-13   0.0000000000e+00   
3722    1.6769190629e-05   1.6254160894e-09   6.6217383073e-15   0.0000000000e+00   
3723    1.6962139570e-05   1.6254160305e-09   3.8769664829e-17   0.0000000000e+00   
3724    1.7263139570e-05   1.6254159387e-09   -1.0230649537e-14  0.0000000000e+00   
3725    1.7564139570e-05   1.6254158468e-09   -2.0500068739e-14  0.0000000000e+00   
3726    1.7865139570e-05   1.6254157549e-09   -3.0769487941e-14  0.0000000000e+00   
3727    1.8055000000e-05   1.6254156970e-09   -3.7247083764e-14  0.0000000000e+00   
3728    1.8055025000e-05   2.3067468956e-05   6.9505089559e-04   2.5000000000e-02   
3729    1.8055031412e-05   3.0735045986e-05   9.1596713009e-04   3.1411757891e-02   
3730    1.8055037824e-05   4.0274965972e-05   1.1780202745e-03   3.7823515782e-02   
3731    1.8055044235e-05   5.1728586633e-05   1.4801591505e-03   4.4235273673e-02   
3732    1.8055050647e-05   6.5081587453e-05   1.8215519475e-03   5.0647031563e-02   
3733    1.8055057059e-05   8.0280622598e-05   2.2015079499e-03   5.7058789454e-02   
3734    1.8055063471e-05   9.7245593849e-05   2.6194398342e-03   6.3470547345e-02   
3735    1.8055069882e-05   1.1587878578e-04   3.0748391339e-03   6.9882305236e-02   
3736    1.8055076294e-05   1.3607165707e-04   3.5672582674e-03   7.6294063127e-02   
3737    1.8055082706e-05   1.5770985871e-04   4.0962969052e-03   8.2705821018e-02   
3738    1.8055089118e-05   1.8067690780e-04   4.6615915291e-03   8.9117578909e-02   
3739    1.8055095529e-05   2.0485684261e-04   5.2628074138e-03   9.5529336799e-02   
3740    1.8055101941e-05   2.3013610766e-04   5.8996324642e-03   1.0194109469e-01   
3741    1.8055114765e-05   2.8425231980e-04   7.3134561141e-03   1.1476461048e-01   
3742    1.8055127588e-05   3.4116912215e-04   8.8653584493e-03   1.2758812626e-01   
3743    1.8055140412e-05   4.0021475272e-04   1.0553356175e-02   1.4041164205e-01   
3744    1.8055153235e-05   4.6080011574e-04   1.2375547523e-02   1.5323515783e-01   
3745    1.8055166059e-05   5.2241319638e-04   1.4330093202e-02   1.6605867362e-01   
3746    1.8055178882e-05   5.8461217456e-04   1.6415203923e-02   1.7888218940e-01   
3747    1.8055204529e-05   7.0871367766e-04   2.1093919912e-02   2.0452922097e-01   
3748    1.8055230176e-05   8.3059233869e-04   2.6267948913e-02   2.3017625253e-01   
3749    1.8055255823e-05   9.4887102003e-04   3.1924530500e-02   2.5582328410e-01   
3750    1.8055281470e-05   1.0625938639e-03   3.8051310262e-02   2.8147031567e-01   
3751    1.8055307117e-05   1.1711260997e-03   4.4636316974e-02   3.0711734723e-01   
3752    1.8055332764e-05   1.2740761580e-03   5.1667942926e-02   3.3276437880e-01   
3753    1.8055358411e-05   1.3712354524e-03   5.9134927266e-02   3.5841141037e-01   
3754    1.8055384058e-05   1.4625319914e-03   6.7026341355e-02   3.8405844193e-01   
3755    1.8055409705e-05   1.5479947383e-03   7.5331575506e-02   4.0970547350e-01   
3756    1.8055461000e-05   1.6965719042e-03   9.3516514487e-02   4.6099953664e-01   
3757    1.8055512294e-05   1.8244443348e-03   1.1320058460e-01   5.1229359977e-01   
3758    1.8055563588e-05   1.9334606063e-03   1.3431219187e-01   5.6358766290e-01   
3759    1.8055614882e-05   2.0255132143e-03   1.5678357849e-01   6.1488172604e-01   
3760    1.8055666176e-05   2.1024481516e-03   1.8055059341e-01   6.6617578917e-01   
3761    1.8055717470e-05   2.1660147882e-03   2.0555246739e-01   7.1746985230e-01   
3762    1.8055768764e-05   2.2178405301e-03   2.3173160498e-01   7.6876391544e-01   
3763    1.8055820058e-05   2.2594206041e-03   2.5903339205e-01   8.2005797857e-01   
3764    1.8055871352e-05   2.2921169246e-03   2.8740601752e-01   8.7135204170e-01   
3765    1.8055973940e-05   2.3292070062e-03   3.4805411300e-01   9.7394016797e-01   
3766    1.8056076528e-05   2.3463031489e-03   4.1226989715e-01   1.0765282942e+00   
3767    1.8056179116e-05   2.3497203467e-03   4.7974646364e-01   1.1791164205e+00   
3768    1.8056281705e-05   2.3443703583e-03   5.5020539535e-01   1.2817045468e+00   
3769    1.8056384293e-05   2.3341146965e-03   6.2339390162e-01   1.3842926730e+00   
3770    1.8056589469e-05   2.3034954577e-03   7.7896387804e-01   1.5894689256e+00   
3771    1.8056794645e-05   2.2849814060e-03   9.4234324614e-01   1.7946451781e+00   
3772    1.8056918520e-05   2.3278052455e-03   1.0449900483e+00   1.9185204451e+00   
3773    1.8056999125e-05   2.4284066959e-03   1.1149836514e+00   1.9991248684e+00   
3774    1.8057070905e-05   2.5715252954e-03   1.1801032411e+00   2.0709050334e+00   
3775    1.8057142685e-05   2.7473625756e-03   1.2479285325e+00   2.1426851984e+00   
3776    1.8057167024e-05   2.8234437933e-03   1.2716193383e+00   2.1670244870e+00   
3777    1.8057180312e-05   2.8691198892e-03   1.2846894115e+00   2.1803122274e+00   
3778    1.8057206888e-05   2.9612423914e-03   1.3110675631e+00   2.2068877080e+00   
3779    1.8057210966e-05   2.9757183039e-03   1.3151564145e+00   2.2109662154e+00   
3780    1.8057213359e-05   2.9842669244e-03   1.3175479596e+00   2.2133591012e+00   
3781    1.8057215752e-05   2.9928120763e-03   1.3199355845e+00   2.2157519870e+00   
3782    1.8057220538e-05   3.0095827781e-03   1.3247019195e+00   2.2205377587e+00   
3783    1.8057224146e-05   3.0219355937e-03   1.3282900501e+00   2.2241462206e+00   
3784    1.8057227755e-05   3.0339140762e-03   1.3318736753e+00   2.2277546825e+00   
3785    1.8057234972e-05   3.0560133187e-03   1.3390281841e+00   2.2349716064e+00   
3786    1.8057240359e-05   3.0713448376e-03   1.3443594701e+00   2.2403587041e+00   
3787    1.8057245746e-05   3.0854417417e-03   1.3496833347e+00   2.2457458019e+00   
3788    1.8057256520e-05   3.1087137979e-03   1.3603108160e+00   2.2565199973e+00   
3789    1.8057264549e-05   3.1233193567e-03   1.3682150777e+00   2.2645492535e+00   
3790    1.8057272579e-05   3.1352848370e-03   1.3761064978e+00   2.2725785097e+00   
3791    1.8057280608e-05   3.1447540826e-03   1.3839859443e+00   2.2806077659e+00   
3792    1.8057296666e-05   3.1553589656e-03   1.3997121394e+00   2.2966662782e+00   
3793    1.8057309671e-05   3.1590699688e-03   1.4124166893e+00   2.3096705786e+00   
3794    1.8057322675e-05   3.1585571665e-03   1.4250940271e+00   2.3226748790e+00   
3795    1.8057348683e-05   3.1460679193e-03   1.4503766148e+00   2.3486834798e+00   
3796    1.8057368347e-05   3.1312710713e-03   1.4694282737e+00   2.3683468397e+00   
3797    1.8057388010e-05   3.1124308797e-03   1.4884254942e+00   2.3880101997e+00   
3798    1.8057407674e-05   3.0907371223e-03   1.5073724828e+00   2.4076735596e+00   
3799    1.8057447000e-05   3.0439172918e-03   1.5451356095e+00   2.4470002795e+00   
3800    1.8057478817e-05   3.0047016996e-03   1.5755602230e+00   2.4788173488e+00   
3801    1.8057510634e-05   2.9651017009e-03   1.6058707541e+00   2.5106344181e+00   
3802    1.8057542451e-05   2.9252614115e-03   1.6360773611e+00   2.5424514874e+00   
3803    1.8057575168e-05   2.8794106896e-03   1.6670968223e+00   2.5751681480e+00   
3804    1.8057607885e-05   2.8280302186e-03   1.6981553269e+00   2.6078848086e+00   
3805    1.8057640601e-05   2.7696255499e-03   1.7292672004e+00   2.6406014693e+00   
3806    1.8057706035e-05   2.6159870684e-03   1.7916266943e+00   2.7060347905e+00   
3807    1.8057771468e-05   2.4093444232e-03   1.8540752726e+00   2.7714681117e+00   
3808    1.8057836901e-05   2.1417079681e-03   1.9165607695e+00   2.8369014330e+00   
3809    1.8057894756e-05   1.8536987459e-03   1.9718065763e+00   2.8947557179e+00   
3810    1.8057952610e-05   1.5150992959e-03   2.0270183314e+00   2.9526100028e+00   
3811    1.8058003446e-05   1.1784115531e-03   2.0754890772e+00   3.0034457100e+00   
3812    1.8058054281e-05   8.0433976196e-04   2.1238977124e+00   3.0542814172e+00   
3813    1.8058096988e-05   4.6371756637e-04   2.1645134420e+00   3.0969877873e+00   
3814    1.8058134838e-05   1.4150089692e-04   2.2004623950e+00   3.1348377252e+00   
3815    1.8058155573e-05   -4.1521444116e-05  2.2201422310e+00   3.1555727865e+00   
3816    1.8058169733e-05   -1.6958892655e-04  2.2335744381e+00   3.1697331543e+00   
3817    1.8058183894e-05   -3.0066365991e-04  2.2469980343e+00   3.1838935220e+00   
3818    1.8058198054e-05   -4.3466494514e-04  2.2604127707e+00   3.1980538898e+00   
3819    1.8058212214e-05   -5.7151500477e-04  2.2738184223e+00   3.2122142576e+00   
3820    1.8058240535e-05   -8.5525006777e-04  2.3005898324e+00   3.2405349931e+00   
3821    1.8058268856e-05   -1.1487055693e-03  2.3273226521e+00   3.2688557286e+00   
3822    1.8058297176e-05   -1.4517020528e-03  2.3540148335e+00   3.2971764641e+00   
3823    1.8058325497e-05   -1.7641187732e-03  2.3806643559e+00   3.3254971996e+00   
3824    1.8058353818e-05   -2.0858750604e-03  2.4072692671e+00   3.3538179352e+00   
3825    1.8058410459e-05   -2.7605611519e-03  2.4602877838e+00   3.4104594062e+00   
3826    1.8058467101e-05   -3.4685750422e-03  2.5131097934e+00   3.4671008773e+00   
3827    1.8058523742e-05   -4.2120449789e-03  2.5657195602e+00   3.5237423483e+00   
3828    1.8058580384e-05   -4.9929866885e-03  2.6181015778e+00   3.5803838193e+00   
3829    1.8058637025e-05   -5.8135199485e-03  2.6702401586e+00   3.6370252904e+00   
3830    1.8058693667e-05   -6.6760821678e-03  2.7221190940e+00   3.6936667614e+00   
3831    1.8058750308e-05   -7.5836235879e-03  2.7737213895e+00   3.7503082325e+00   
3832    1.8058806950e-05   -8.5398084434e-03  2.8250290331e+00   3.8069497035e+00   
3833    1.8058863591e-05   -9.5492605398e-03  2.8760228126e+00   3.8635911745e+00   
3834    1.8058920233e-05   -1.0617910565e-02  2.9266822405e+00   3.9202326456e+00   
3835    1.8058976874e-05   -1.1753545442e-02  2.9769857548e+00   3.9768741166e+00   
3836    1.8059033516e-05   -1.2966764009e-02  3.0269116285e+00   4.0335155877e+00   
3837    1.8059090157e-05   -1.4272813954e-02  3.0764408137e+00   4.0901570587e+00   
3838    1.8059146799e-05   -1.5695586024e-02  3.1255656360e+00   4.1467985297e+00   
3839    1.8059203440e-05   -1.7277591974e-02  3.1743197696e+00   4.2034400008e+00   
3840    1.8059260081e-05   -1.9111529446e-02  3.2229036571e+00   4.2600814718e+00   
3841    1.8059316723e-05   -2.1523217879e-02  3.2725698720e+00   4.3167229429e+00   
3842    1.8059336726e-05   -2.2677831454e-02  3.2912551341e+00   4.3367261796e+00   
3843    1.8059348196e-05   -2.3629755512e-02  3.3037818875e+00   4.3481961753e+00   
3844    1.8059359666e-05   -2.5111270487e-02  3.3194505805e+00   4.3596661711e+00   
3845    1.8059367792e-05   -2.6395176801e-02  3.3313141593e+00   4.3677919921e+00   
3846    1.8059375918e-05   -2.7767708343e-02  3.3428258552e+00   4.3759178131e+00   
3847    1.8059384044e-05   -2.9150303822e-02  3.3542747523e+00   4.3840436341e+00   
3848    1.8059392169e-05   -3.0506709388e-02  3.3656849656e+00   4.3921694551e+00   
3849    1.8059400295e-05   -3.1821818186e-02  3.3770588202e+00   4.4002952761e+00   
3850    1.8059416547e-05   -3.4270103356e-02  3.3996648022e+00   4.4165469181e+00   
3851    1.8059432799e-05   -3.6553092450e-02  3.4221318929e+00   4.4327985601e+00   
3852    1.8059465302e-05   -4.0622632683e-02  3.4669247105e+00   4.4653018441e+00   
3853    1.8059497805e-05   -4.4662030108e-02  3.5121575077e+00   4.4978051281e+00   
3854    1.8059530308e-05   -4.9162511494e-02  3.5579863535e+00   4.5303084121e+00   
3855    1.8059562812e-05   -5.4313974723e-02  3.6044377784e+00   4.5628116961e+00   
3856    1.8059595315e-05   -6.0357195583e-02  3.6515360499e+00   4.5953149801e+00   
3857    1.8059627818e-05   -6.7661451706e-02  3.6993075846e+00   4.6278182641e+00   
3858    1.8059660322e-05   -7.6344433602e-02  3.7477000885e+00   4.6603215481e+00   
3859    1.8059692825e-05   -8.4792263574e-02  3.7939159807e+00   4.6928248321e+00   
3860    1.8059725328e-05   -9.1700248630e-02  3.8361074492e+00   4.7253281161e+00   
3861    1.8059751821e-05   -9.6470566013e-02  3.8682409250e+00   4.7518214576e+00   
3862    1.8059778315e-05   -1.0059000644e-01  3.8987135058e+00   4.7783147991e+00   
3863    1.8059804808e-05   -1.0422724279e-01  3.9277821202e+00   4.8048081406e+00   
3864    1.8059831301e-05   -1.0751382073e-01  3.9556509080e+00   4.8313014821e+00   
3865    1.8059857795e-05   -1.1049671219e-01  3.9824833455e+00   4.8577948236e+00   
3866    1.8059910782e-05   -1.1469172901e-01  4.0335953973e+00   4.9107815065e+00   
3867    1.8059958095e-05   -1.1628880192e-01  4.0768567755e+00   4.9580947553e+00   
3868    1.8060000000e-05   -1.1554645549e-01  4.1144215989e+00   5.0000000000e+00   
3869    1.8060047313e-05   -1.1142750322e-01  4.1548772965e+00   5.0000000000e+00   
3870    1.8060094626e-05   -1.0343481588e-01  4.1934759010e+00   5.0000000000e+00   
3871    1.8060128899e-05   -9.5263269348e-02  4.2204939539e+00   5.0000000000e+00   
3872    1.8060163171e-05   -8.4462954666e-02  4.2466022836e+00   5.0000000000e+00   
3873    1.8060189964e-05   -7.4234492953e-02  4.2664721964e+00   5.0000000000e+00   
3874    1.8060208663e-05   -6.6150681300e-02  4.2800799674e+00   5.0000000000e+00   
3875    1.8060227361e-05   -5.7077060901e-02  4.2934338068e+00   5.0000000000e+00   
3876    1.8060236510e-05   -5.2380652906e-02  4.2999075191e+00   5.0000000000e+00   
3877    1.8060238797e-05   -5.1189356482e-02  4.3015221858e+00   5.0000000000e+00   
3878    1.8060240826e-05   -5.0119850078e-02  4.3029511900e+00   5.0000000000e+00   
3879    1.8060244882e-05   -4.7929796226e-02  4.3057974579e+00   5.0000000000e+00   
3880    1.8060248939e-05   -4.5687635993e-02  4.3086320298e+00   5.0000000000e+00   
3881    1.8060257053e-05   -4.0995565989e-02  4.3142547812e+00   5.0000000000e+00   
3882    1.8060265167e-05   -3.6088560918e-02  4.3198315056e+00   5.0000000000e+00   
3883    1.8060273281e-05   -3.0961517199e-02  4.3253625778e+00   5.0000000000e+00   
3884    1.8060281394e-05   -2.5609193410e-02  4.3308483694e+00   5.0000000000e+00   
3885    1.8060289508e-05   -2.0026078913e-02  4.3362892492e+00   5.0000000000e+00   
3886    1.8060297622e-05   -1.4206385260e-02  4.3416855826e+00   5.0000000000e+00   
3887    1.8060305735e-05   -8.1440330811e-03  4.3470377319e+00   5.0000000000e+00   
3888    1.8060313849e-05   -1.8326338207e-03  4.3523460565e+00   5.0000000000e+00   
3889    1.8060318197e-05   1.6250966312e-03   4.3551778148e+00   5.0000000000e+00   
3890    1.8060322544e-05   5.1577994329e-03   4.3579970997e+00   5.0000000000e+00   
3891    1.8060326892e-05   8.7664111455e-03   4.3608039664e+00   5.0000000000e+00   
3892    1.8060329128e-05   1.0644231910e-02   4.3622448566e+00   5.0000000000e+00   
3893    1.8060331365e-05   1.2542812380e-02   4.3636824738e+00   5.0000000000e+00   
3894    1.8060335839e-05   1.6421317690e-02   4.3665446810e+00   5.0000000000e+00   
3895    1.8060340313e-05   2.0384087874e-02   4.3693939159e+00   5.0000000000e+00   
3896    1.8060344786e-05   2.4432777845e-02   4.3722302362e+00   5.0000000000e+00   
3897    1.8060353734e-05   3.2871164384e-02   4.3778517037e+00   5.0000000000e+00   
3898    1.8060362681e-05   4.1671327434e-02   4.3834224357e+00   5.0000000000e+00   
3899    1.8060371628e-05   5.0847439122e-02   4.3889428833e+00   5.0000000000e+00   
3900    1.8060380576e-05   6.0414099885e-02   4.3944134946e+00   5.0000000000e+00   
3901    1.8060389523e-05   7.0386881579e-02   4.3998347131e+00   5.0000000000e+00   
3902    1.8060398470e-05   8.0782445847e-02   4.4052069781e+00   5.0000000000e+00   
3903    1.8060416365e-05   1.0328250258e-01   4.4157592886e+00   5.0000000000e+00   
3904    1.8060434260e-05   1.2771404530e-01   4.4261226383e+00   5.0000000000e+00   
3905    1.8060452155e-05   1.5430753723e-01   4.4362161841e+00   5.0000000000e+00   
3906    1.8060470049e-05   1.8344379898e-01   4.4456818781e+00   5.0000000000e+00   
3907    1.8060487944e-05   2.1545210124e-01   4.4543312263e+00   5.0000000000e+00   
3908    1.8060505839e-05   2.5057844707e-01   4.4622854002e+00   5.0000000000e+00   
3909    1.8060523733e-05   2.8917362629e-01   4.4696377479e+00   5.0000000000e+00   
3910    1.8060541628e-05   3.3173446839e-01   4.4764643098e+00   5.0000000000e+00   
3911    1.8060559523e-05   3.7899233479e-01   4.4828265091e+00   5.0000000000e+00   
3912    1.8060577418e-05   4.3210659937e-01   4.4887703495e+00   5.0000000000e+00   
3913    1.8060595312e-05   4.9316649961e-01   4.4943192388e+00   5.0000000000e+00   
3914    1.8060609763e-05   5.5079231140e-01   4.4985009193e+00   5.0000000000e+00   
3915    1.8060620833e-05   6.0346250863e-01   4.5014729920e+00   5.0000000000e+00   
3916    1.8060626363e-05   6.3439953513e-01   4.5028426659e+00   5.0000000000e+00   
3917    1.8060631272e-05   6.6691877797e-01   4.5039483793e+00   5.0000000000e+00   
3918    1.8060636181e-05   7.0320659962e-01   4.5049778193e+00   5.0000000000e+00   
3919    1.8060641090e-05   7.4029711485e-01   4.5059948146e+00   5.0000000000e+00   
3920    1.8060644882e-05   7.6934937798e-01   4.5067688273e+00   5.0000000000e+00   
3921    1.8060652466e-05   8.2905418864e-01   4.5082801279e+00   5.0000000000e+00   
3922    1.8060660050e-05   8.9047199079e-01   4.5097442103e+00   5.0000000000e+00   
3923    1.8060675218e-05   1.0197180140e+00   4.5125415224e+00   5.0000000000e+00   
3924    1.8060690385e-05   1.1554329865e+00   4.5151867238e+00   5.0000000000e+00   
3925    1.8060705553e-05   1.2972955708e+00   4.5177008166e+00   5.0000000000e+00   
3926    1.8060720721e-05   1.4449587897e+00   4.5201043947e+00   5.0000000000e+00   
3927    1.8060751056e-05   1.7601038276e+00   4.5246912684e+00   5.0000000000e+00   
3928    1.8060781391e-05   2.0929911475e+00   4.5290498454e+00   5.0000000000e+00   
3929    1.8060811727e-05   2.4400664814e+00   4.5332791648e+00   5.0000000000e+00   
3930    1.8060824957e-05   2.5841665136e+00   4.5353794075e+00   5.0000000000e+00   
3931    1.8060838187e-05   2.7098124818e+00   4.5380169752e+00   5.0000000000e+00   
3932    1.8060847793e-05   2.7906658373e+00   4.5401835246e+00   5.0000000000e+00   
3933    1.8060856266e-05   2.8556890809e+00   4.5422136900e+00   5.0000000000e+00   
3934    1.8060864739e-05   2.9158619114e+00   4.5443271555e+00   5.0000000000e+00   
3935    1.8060873212e-05   2.9721744470e+00   4.5465024897e+00   5.0000000000e+00   
3936    1.8060881685e-05   3.0253228718e+00   4.5487236123e+00   5.0000000000e+00   
3937    1.8060890158e-05   3.0758105405e+00   4.5509781527e+00   5.0000000000e+00   
3938    1.8060898631e-05   3.1240104500e+00   4.5532564429e+00   5.0000000000e+00   
3939    1.8060915577e-05   3.2137592956e+00   4.5578442352e+00   5.0000000000e+00   
3940    1.8060932523e-05   3.2974332999e+00   4.5624457052e+00   5.0000000000e+00   
3941    1.8060966415e-05   3.4469168175e+00   4.5715192179e+00   5.0000000000e+00   
3942    1.8060996151e-05   3.5648826032e+00   4.5793308986e+00   5.0000000000e+00   
3943    1.8061025888e-05   3.6715153300e+00   4.5869346080e+00   5.0000000000e+00   
3944    1.8061055624e-05   3.7681924806e+00   4.5943035484e+00   5.0000000000e+00   
3945    1.8061096249e-05   3.8846618901e+00   4.6039256909e+00   5.0000000000e+00   
3946    1.8061136874e-05   3.9870557264e+00   4.6131094003e+00   5.0000000000e+00   
3947    1.8061177499e-05   4.0770039393e+00   4.6218817573e+00   5.0000000000e+00   
3948    1.8061217439e-05   4.1548108806e+00   4.6301445650e+00   5.0000000000e+00   
3949    1.8061248095e-05   4.2087725886e+00   4.6362865766e+00   5.0000000000e+00   
3950    1.8061278751e-05   4.2576067453e+00   4.6422557901e+00   5.0000000000e+00   
3951    1.8061303692e-05   4.2942293015e+00   4.6470164413e+00   5.0000000000e+00   
3952    1.8061309537e-05   4.3026414647e+00   4.6481282205e+00   5.0000000000e+00   
3953    1.8061311339e-05   4.3052181670e+00   4.6484707143e+00   5.0000000000e+00   
3954    1.8061313140e-05   4.3077790697e+00   4.6488129728e+00   5.0000000000e+00   
3955    1.8061314942e-05   4.3103244412e+00   4.6491549870e+00   5.0000000000e+00   
3956    1.8061316743e-05   4.3128545514e+00   4.6494967611e+00   5.0000000000e+00   
3957    1.8061320346e-05   4.3178554709e+00   4.6501792498e+00   5.0000000000e+00   
3958    1.8061323949e-05   4.3227987388e+00   4.6508608282e+00   5.0000000000e+00   
3959    1.8061331155e-05   4.3324634190e+00   4.6522199527e+00   5.0000000000e+00   
3960    1.8061345567e-05   4.3509583798e+00   4.6549230174e+00   5.0000000000e+00   
3961    1.8061374390e-05   4.3849191956e+00   4.6602756343e+00   5.0000000000e+00   
3962    1.8061432037e-05   4.4426679081e+00   4.6708055428e+00   5.0000000000e+00   
3963    1.8061489684e-05   4.4917489859e+00   4.6812051804e+00   5.0000000000e+00   
3964    1.8061547331e-05   4.5334914296e+00   4.6914827858e+00   5.0000000000e+00   
3965    1.8061604978e-05   4.5690478761e+00   4.7016409937e+00   5.0000000000e+00   
3966    1.8061662625e-05   4.5994002038e+00   4.7116773184e+00   5.0000000000e+00   
3967    1.8061720272e-05   4.6253770723e+00   4.7215852299e+00   5.0000000000e+00   
3968    1.8061777919e-05   4.6476287164e+00   4.7313405322e+00   5.0000000000e+00   
3969    1.8061835565e-05   4.6666995469e+00   4.7409184476e+00   5.0000000000e+00   
3970    1.8061893212e-05   4.6831089569e+00   4.7503146917e+00   5.0000000000e+00   
3971    1.8061950859e-05   4.6973089474e+00   4.7595297686e+00   5.0000000000e+00   
3972    1.8062008506e-05   4.7096635772e+00   4.7685605068e+00   5.0000000000e+00   
3973    1.8062066153e-05   4.7204644212e+00   4.7774014222e+00   5.0000000000e+00   
3974    1.8062123800e-05   4.7299462068e+00   4.7860458204e+00   5.0000000000e+00   
3975    1.8062181447e-05   4.7382994084e+00   4.7944866137e+00   5.0000000000e+00   
3976    1.8062239094e-05   4.7456800109e+00   4.8027169106e+00   5.0000000000e+00   
3977    1.8062296741e-05   4.7522170053e+00   4.8107304240e+00   5.0000000000e+00   
3978    1.8062354388e-05   4.7580181224e+00   4.8185217382e+00   5.0000000000e+00   
3979    1.8062412035e-05   4.7631742139e+00   4.8260864661e+00   5.0000000000e+00   
3980    1.8062469682e-05   4.7677626043e+00   4.8334213249e+00   5.0000000000e+00   
3981    1.8062527328e-05   4.7718496639e+00   4.8405241516e+00   5.0000000000e+00   
3982    1.8062584975e-05   4.7754927919e+00   4.8473938759e+00   5.0000000000e+00   
3983    1.8062642622e-05   4.7787419574e+00   4.8540304634e+00   5.0000000000e+00   
3984    1.8062700269e-05   4.7816409063e+00   4.8604348406e+00   5.0000000000e+00   
3985    1.8062757916e-05   4.7842281165e+00   4.8666088082e+00   5.0000000000e+00   
3986    1.8062815563e-05   4.7865375621e+00   4.8725549492e+00   5.0000000000e+00   
3987    1.8062873210e-05   4.7885993345e+00   4.8782765359e+00   5.0000000000e+00   
3988    1.8062930857e-05   4.7904401501e+00   4.8837774390e+00   5.0000000000e+00   
3989    1.8062988504e-05   4.7920837746e+00   4.8890620399e+00   5.0000000000e+00   
3990    1.8063046151e-05   4.7935513789e+00   4.8941351489e+00   5.0000000000e+00   
3991    1.8063103798e-05   4.7948618421e+00   4.8990019292e+00   5.0000000000e+00   
3992    1.8063161445e-05   4.7960320127e+00   4.9036678267e+00   5.0000000000e+00   
3993    1.8063219091e-05   4.7970769342e+00   4.9081385073e+00   5.0000000000e+00   
3994    1.8063276738e-05   4.7980100434e+00   4.9124197999e+00   5.0000000000e+00   
3995    1.8063334385e-05   4.7988433433e+00   4.9165176453e+00   5.0000000000e+00   
3996    1.8063392032e-05   4.7995875572e+00   4.9204380523e+00   5.0000000000e+00   
3997    1.8063449679e-05   4.8002522647e+00   4.9241870576e+00   5.0000000000e+00   
3998    1.8063507326e-05   4.8008460229e+00   4.9277706918e+00   5.0000000000e+00   
3999    1.8063564973e-05   4.8013764743e+00   4.9311949498e+00   5.0000000000e+00   
4000    1.8063622620e-05   4.8018504434e+00   4.9344657656e+00   5.0000000000e+00   
4001    1.8063680267e-05   4.8022740234e+00   4.9375889905e+00   5.0000000000e+00   
4002    1.8063737914e-05   4.8026526529e+00   4.9405703750e+00   5.0000000000e+00   
4003    1.8063795561e-05   4.8029911857e+00   4.9434155542e+00   5.0000000000e+00   
4004    1.8063853208e-05   4.8032939525e+00   4.9461300349e+00   5.0000000000e+00   
4005    1.8063910854e-05   4.8035648167e+00   4.9487191863e+00   5.0000000000e+00   
4006    1.8063968501e-05   4.8038072238e+00   4.9511882322e+00   5.0000000000e+00   
4007    1.8064026148e-05   4.8040242464e+00   4.9535422450e+00   5.0000000000e+00   
4008    1.8064083795e-05   4.8042186240e+00   4.9557861416e+00   5.0000000000e+00   
4009    1.8064141442e-05   4.8043927988e+00   4.9579246810e+00   5.0000000000e+00   
4010    1.8064199089e-05   4.8045489473e+00   4.9599624624e+00   5.0000000000e+00   
4011    1.8064256736e-05   4.8046890097e+00   4.9619039250e+00   5.0000000000e+00   
4012    1.8064314383e-05   4.8048147145e+00   4.9637533484e+00   5.0000000000e+00   
4013    1.8064372030e-05   4.8049276023e+00   4.9655148542e+00   5.0000000000e+00   
4014    1.8064429677e-05   4.8050290457e+00   4.9671924075e+00   5.0000000000e+00   
4015    1.8064487324e-05   4.8051202676e+00   4.9687898194e+00   5.0000000000e+00   
4016    1.8064544971e-05   4.8052023576e+00   4.9703107503e+00   5.0000000000e+00   
4017    1.8064602617e-05   4.8052762867e+00   4.9717587131e+00   5.0000000000e+00   
4018    1.8064660264e-05   4.8053429198e+00   4.9731370763e+00   5.0000000000e+00   
4019    1.8064717911e-05   4.8054030278e+00   4.9744490685e+00   5.0000000000e+00   
4020    1.8064775558e-05   4.8054572977e+00   4.9756977820e+00   5.0000000000e+00   
4021    1.8064833205e-05   4.8055063415e+00   4.9768861772e+00   5.0000000000e+00   
4022    1.8064890852e-05   4.8055507051e+00   4.9780170862e+00   5.0000000000e+00   
4023    1.8065006146e-05   4.8056242188e+00   4.9800697079e+00   5.0000000000e+00   
