Index       TIME              V(1A)             V(2A)             V(3A)        {I(C1A)+I(C1B)}        I(C2)             I(C3)        {P(C1A)+P(C1B)}        P(C2)             P(C3)      
119      1.89140880e-01    2.34187455e-01    9.88054474e-02    2.34187455e-01   -2.34187455e-04   -9.88054475e-05   -2.34187455e-04   -5.48437642e-05   -9.76251644e-06   -5.48437642e-05
120      1.94383760e-01    2.19326703e-01    8.66513507e-02    2.19326703e-01   -2.19326703e-04   -8.66513507e-05   -2.19326703e-04   -4.81042028e-05   -7.50845658e-06   -4.81042028e-05
121      1.99626640e-01    2.05408965e-01    7.59923342e-02    2.05408965e-01   -2.05408965e-04   -7.59923342e-05   -2.05408965e-04   -4.21928429e-05   -5.77483486e-06   -4.21928429e-05
122      2.04869520e-01    1.92374400e-01    6.66444874e-02    1.92374400e-01   -1.92374400e-04   -6.66444874e-05   -1.92374400e-04   -3.70079096e-05   -4.44148770e-06   -3.70079096e-05
123      2.10112400e-01    1.80166964e-01    5.84465230e-02    1.80166964e-01   -1.80166964e-04   -5.84465230e-05   -1.80166964e-04   -3.24601350e-05   -3.41599605e-06   -3.24601350e-05
124      2.15355280e-01    1.68734172e-01    5.12569933e-02    1.68734172e-01   -1.68734172e-04   -5.12569933e-05   -1.68734172e-04   -2.84712207e-05   -2.62727936e-06   -2.84712207e-05
125      2.20598160e-01    1.58026866e-01    4.49518505e-02    1.58026866e-01   -1.58026866e-04   -4.49518506e-05   -1.58026866e-04   -2.49724904e-05   -2.02066887e-06   -2.49724904e-05
126      2.25841040e-01    1.47999010e-01    3.94223058e-02    1.47999010e-01   -1.47999010e-04   -3.94223058e-05   -1.47999010e-04   -2.19037070e-05   -1.55411820e-06   -2.19037070e-05
127      2.31083920e-01    1.38607488e-01    3.45729526e-02    1.38607488e-01   -1.38607488e-04   -3.45729526e-05   -1.38607488e-04   -1.92120359e-05   -1.19528905e-06   -1.92120359e-05
128      2.36326800e-01    1.29811921e-01    3.03201202e-02    1.29811921e-01   -1.29811921e-04   -3.03201201e-05   -1.29811921e-04   -1.68511349e-05   -9.19309686e-07   -1.68511349e-05
129      2.41569680e-01    1.21574491e-01    2.65904303e-02    1.21574491e-01   -1.21574491e-04   -2.65904304e-05   -1.21574491e-04   -1.47803569e-05   -7.07050986e-07   -1.47803569e-05
130      2.46812560e-01    1.13859781e-01    2.33195311e-02    1.13859781e-01   -1.13859781e-04   -2.33195311e-05   -1.13859781e-04   -1.29640497e-05   -5.43800530e-07   -1.29640497e-05
131      2.52055440e-01    1.06634621e-01    2.04509865e-02    1.06634621e-01   -1.06634620e-04   -2.04509865e-05   -1.06634620e-04   -1.13709423e-05   -4.18242848e-07   -1.13709423e-05
132      2.57298320e-01    9.98679445e-02    1.79353026e-02    9.98679445e-02   -9.98679445e-05   -1.79353026e-05   -9.98679445e-05   -9.97360633e-06   -3.21675079e-07   -9.97360633e-06
133      2.62541200e-01    9.35306590e-02    1.57290740e-02    9.35306590e-02   -9.35306590e-05   -1.57290741e-05   -9.35306590e-05   -8.74798418e-06   -2.47403770e-07   -8.74798418e-06
134      2.67784080e-01    8.75955165e-02    1.37942345e-02    8.75955165e-02   -8.75955165e-05   -1.37942344e-05   -8.75955165e-05   -7.67297451e-06   -1.90280904e-07   -7.67297451e-06
135      2.73026960e-01    8.20369983e-02    1.20974003e-02    8.20369983e-02   -8.20369982e-05   -1.20974003e-05   -8.20369982e-05   -6.73006908e-06   -1.46347094e-07   -6.73006908e-06
136      2.78269840e-01    7.68312050e-02    1.06092944e-02    7.68312050e-02   -7.68312050e-05   -1.06092943e-05   -7.68312050e-05   -5.90303406e-06   -1.12557127e-07   -5.90303406e-06
137      2.83512720e-01    7.19557539e-02    9.30424091e-03    7.19557539e-02   -7.19557539e-05   -9.30424094e-06   -7.19557539e-05   -5.17763052e-06   -8.65688992e-08   -5.17763052e-06
138      2.88755600e-01    6.73896826e-02    8.15972260e-03    6.73896826e-02   -6.73896826e-05   -8.15972257e-06   -6.73896826e-05   -4.54136933e-06   -6.65810727e-08   -4.54136933e-06
139      2.93998480e-01    6.31133590e-02    7.15599193e-03    6.31133590e-02   -6.31133590e-05   -7.15599196e-06   -6.31133590e-05   -3.98329608e-06   -5.12082208e-08   -3.98329608e-06
140      2.99241360e-01    5.91083965e-02    6.27573057e-03    5.91083965e-02   -5.91083965e-05   -6.27573054e-06   -5.91083965e-05   -3.49380254e-06   -3.93847940e-08   -3.49380254e-06
141      3.04484240e-01    5.53575755e-02    5.50375050e-03    5.53575755e-02   -5.53575755e-05   -5.50375053e-06   -5.53575755e-05   -3.06446117e-06   -3.02912697e-08   -3.06446117e-06
142      3.09727120e-01    5.18447691e-02    4.82673200e-03    5.18447691e-02   -5.18447691e-05   -4.82673197e-06   -5.18447691e-05   -2.68788008e-06   -2.32973416e-08   -2.68788008e-06
143      3.14970000e-01    4.85548736e-02    4.23299381e-03    4.85548736e-02   -4.85548736e-05   -4.23299384e-06   -4.85548736e-05   -2.35757575e-06   -1.79182367e-08   -2.35757575e-06
144      3.20212880e-01    4.54737439e-02    3.71229158e-03    4.54737439e-02   -4.54737439e-05   -3.71229155e-06   -4.54737439e-05   -2.06786138e-06   -1.37811087e-08   -2.06786138e-06
145      3.25455760e-01    4.25881323e-02    3.25564114e-03    4.25881323e-02   -4.25881323e-05   -3.25564117e-06   -4.25881323e-05   -1.81374901e-06   -1.05991993e-08   -1.81374901e-06
146      3.30698640e-01    3.98856320e-02    2.85516345e-03    3.98856320e-02   -3.98856320e-05   -2.85516342e-06   -3.98856320e-05   -1.59086364e-06   -8.15195826e-09   -1.59086364e-06
147      3.35941520e-01    3.73546233e-02    2.50394868e-03    3.73546233e-02   -3.73546233e-05   -2.50394871e-06   -3.73546233e-05   -1.39536788e-06   -6.26975907e-09   -1.39536788e-06
148      3.41184400e-01    3.49842240e-02    2.19593697e-03    3.49842240e-02   -3.49842240e-05   -2.19593694e-06   -3.49842240e-05   -1.22389593e-06   -4.82213913e-09   -1.22389593e-06
149      3.46427280e-01    3.27642422e-02    1.92581391e-03    3.27642422e-02   -3.27642422e-05   -1.92581394e-06   -3.27642422e-05   -1.07349557e-06   -3.70875927e-09   -1.07349557e-06
150      3.51670160e-01    3.06851331e-02    1.68891879e-03    3.06851331e-02   -3.06851331e-05   -1.68891876e-06   -3.06851331e-05   -9.41577393e-07   -2.85244662e-09   -9.41577393e-07
151      3.56913040e-01    2.87379573e-02    1.48116423e-03    2.87379573e-02   -2.87379573e-05   -1.48116426e-06   -2.87379573e-05   -8.25870188e-07   -2.19384751e-09   -8.25870188e-07
152      3.62155920e-01    2.69143427e-02    1.29896564e-03    2.69143427e-02   -2.69143427e-05   -1.29896561e-06   -2.69143427e-05   -7.24381843e-07   -1.68731168e-09   -7.24381843e-07
153      3.67398800e-01    2.52064486e-02    1.13917936e-03    2.52064486e-02   -2.52064486e-05   -1.13917939e-06   -2.52064486e-05   -6.35365051e-07   -1.29772966e-09   -6.35365051e-07
154      3.72641680e-01    2.36069318e-02    9.99048466e-04    2.36069318e-02   -2.36069318e-05   -9.99048436e-07   -2.36069318e-05   -5.57287227e-07   -9.98097807e-10   -5.57287227e-07
155      3.77884560e-01    2.21089149e-02    8.76155123e-04    2.21089149e-02   -2.21089149e-05   -8.76155153e-07   -2.21089149e-05   -4.88804118e-07   -7.67647826e-10   -4.88804118e-07
156      3.83127440e-01    2.07059572e-02    7.68378939e-04    2.07059572e-02   -2.07059572e-05   -7.68378909e-07   -2.07059572e-05   -4.28736662e-07   -5.90406171e-10   -4.28736662e-07
157      3.88370320e-01    1.93920264e-02    6.73860345e-04    1.93920264e-02   -1.93920264e-05   -6.73860375e-07   -1.93920264e-05   -3.76050690e-07   -4.54087785e-10   -3.76050690e-07
158      3.93613200e-01    1.81614734e-02    5.90968521e-04    1.81614734e-02   -1.81614734e-05   -5.90968491e-07   -1.81614734e-05   -3.29839115e-07   -3.49243775e-10   -3.29839115e-07
159      3.98856080e-01    1.70090071e-02    5.18273252e-04    1.70090071e-02   -1.70090071e-05   -5.18273282e-07   -1.70090071e-05   -2.89306321e-07   -2.68607179e-10   -2.89306321e-07
160      4.00000000e-01    1.67675218e-02    5.03660619e-04    1.67675218e-02   -1.67675218e-05   -5.03660590e-07   -1.67675218e-05   -2.81149786e-07   -2.53674005e-10   -2.81149786e-07
End of Xyce(TM) Parameter Sweep
