Index        TIME             V(4)             V(6)             V(11)
57      1.03159947e-02   9.15254595e-02   -2.12043151e+00  -2.03468161e+00  
58      1.03204861e-02   9.03522504e-02   -2.09492999e+00  -2.01055935e+00  
59      1.03249774e-02   8.91070921e-02   -2.06774095e+00  -1.98483276e+00  
60      1.03294688e-02   8.77909761e-02   -2.03888741e+00  -1.95752228e+00  
61      1.03339601e-02   8.64049505e-02   -2.00839372e+00  -1.92864966e+00  
62      1.03384515e-02   8.49501191e-02   -1.97628554e+00  -1.89823789e+00  
63      1.03429429e-02   8.34276402e-02   -1.94258980e+00  -1.86631122e+00  
64      1.03474342e-02   8.18387264e-02   -1.90733466e+00  -1.83289510e+00  
65      1.03519256e-02   8.01846428e-02   -1.87054948e+00  -1.79801620e+00  
66      1.03564170e-02   7.84667067e-02   -1.83226479e+00  -1.76170237e+00  
67      1.03609083e-02   7.66862861e-02   -1.79251224e+00  -1.72398260e+00  
68      1.03653997e-02   7.48447987e-02   -1.75132459e+00  -1.68488701e+00  
69      1.03698910e-02   7.29437110e-02   -1.70873565e+00  -1.64444683e+00  
70      1.03743824e-02   7.09845369e-02   -1.66478027e+00  -1.60269438e+00  
71      1.03788738e-02   6.89688364e-02   -1.61949429e+00  -1.55966299e+00  
72      1.03833651e-02   6.68982147e-02   -1.57291452e+00  -1.51538706e+00  
73      1.03878565e-02   6.47743208e-02   -1.52507871e+00  -1.46990196e+00  
74      1.03923478e-02   6.25988458e-02   -1.47602550e+00  -1.42324401e+00  
75      1.03968392e-02   6.03735222e-02   -1.42579441e+00  -1.37545049e+00  
76      1.04013306e-02   5.81001220e-02   -1.37442582e+00  -1.32655956e+00  
77      1.04058219e-02   5.57804556e-02   -1.32196091e+00  -1.27661026e+00  
78      1.04103133e-02   5.34163701e-02   -1.26844162e+00  -1.22564247e+00  
79      1.04148047e-02   5.10097482e-02   -1.21391070e+00  -1.17369687e+00  
80      1.04192960e-02   4.85625063e-02   -1.15841157e+00  -1.12081493e+00  
81      1.04237874e-02   4.60765931e-02   -1.10198838e+00  -1.06703884e+00  
82      1.04282787e-02   4.35539883e-02   -1.04468593e+00  -1.01241151e+00  
83      1.04327701e-02   4.09967006e-02   -9.86549646e-01  -9.56976508e-01  
84      1.04372615e-02   3.84067665e-02   -9.27625576e-01  -9.00778057e-01  
85      1.04417528e-02   3.57862483e-02   -8.67960322e-01  -8.43860973e-01  
86      1.04462442e-02   3.31372329e-02   -8.07601031e-01  -7.86270640e-01  
87      1.04507356e-02   3.04618296e-02   -7.46595352e-01  -7.28052972e-01  
88      1.04552269e-02   2.77621691e-02   -6.84991405e-01  -6.69254378e-01  
89      1.04597183e-02   2.50404010e-02   -6.22837751e-01  -6.09921726e-01  
90      1.04642096e-02   2.22986927e-02   -5.60183353e-01  -5.50102305e-01  
91      1.04687010e-02   1.95392276e-02   -4.97077541e-01  -4.89843782e-01  
92      1.04731924e-02   1.67642030e-02   -4.33569981e-01  -4.29194177e-01  
93      1.04776837e-02   1.39758288e-02   -3.69710633e-01  -3.68201813e-01  
94      1.04866664e-02   8.36792199e-03   -2.41053682e-01  -2.45303156e-01  
95      1.04956492e-02   2.73336636e-03   -1.11685332e-01  -1.21705696e-01  
96      1.05046319e-02   -2.90989406e-03  1.80476257e-02   2.25398861e-03   
97      1.05225973e-02   -1.41506718e-02  2.76952744e-01   2.49658044e-01   
98      1.05344132e-02   -2.14543374e-02  4.45692579e-01   4.10901037e-01   
99      1.05462290e-02   -2.86398069e-02  6.12050232e-01   5.69853834e-01   
100     1.05555648e-02   -3.42074483e-02  7.41322333e-01   6.93355192e-01   
101     1.05638132e-02   -3.90293445e-02  8.53504834e-01   8.00513443e-01   
102     1.05711269e-02   -4.32174937e-02  9.51132417e-01   8.93753210e-01   
103     1.05784405e-02   -4.73143979e-02  1.04676922e+00   9.85075165e-01   
104     1.05848050e-02   -5.07986356e-02  1.12828917e+00   1.06290238e+00   
105     1.05911695e-02   -5.42016496e-02  1.20801558e+00   1.13900245e+00   
106     1.05975340e-02   -5.75179986e-02  1.28583996e+00   1.21327129e+00   
107     1.06032148e-02   -6.04005584e-02  1.35364721e+00   1.27796675e+00   
108     1.06088956e-02   -6.32061750e-02  1.41974026e+00   1.34101313e+00   
109     1.06145763e-02   -6.59312743e-02  1.48404854e+00   1.40234315e+00   
110     1.06202571e-02   -6.85723849e-02  1.54649607e+00   1.46188453e+00   
111     1.06259379e-02   -7.11261423e-02  1.60700577e+00   1.51956408e+00   
112     1.06309774e-02   -7.33158709e-02  1.65905036e+00   1.56916259e+00   
113     1.06360169e-02   -7.54320983e-02  1.70943352e+00   1.61716668e+00   
114     1.06410564e-02   -7.74727029e-02  1.75811720e+00   1.66354061e+00   
115     1.06460959e-02   -7.94356388e-02  1.80505817e+00   1.70824384e+00   
116     1.06511353e-02   -8.13189383e-02  1.85021163e+00   1.75123440e+00   
117     1.06561748e-02   -8.31207133e-02  1.89353297e+00   1.79247060e+00   
118     1.06612143e-02   -8.48391574e-02  1.93497859e+00   1.83191179e+00   
119     1.06662538e-02   -8.64725478e-02  1.97450636e+00   1.86951880e+00   
120     1.06707642e-02   -8.78609761e-02  2.00827183e+00   1.90163622e+00   
121     1.06752746e-02   -8.91788452e-02  2.04041815e+00   1.93220708e+00   
122     1.06797850e-02   -9.04250967e-02  2.07093003e+00   1.96121759e+00   
123     1.06842954e-02   -9.15987298e-02  2.09978786e+00   1.98864990e+00   
124     1.06888057e-02   -9.26988019e-02  2.12697050e+00   2.01448473e+00   
125     1.06933161e-02   -9.37244296e-02  2.15245675e+00   2.03870271e+00   
126     1.06978265e-02   -9.46747893e-02  2.17622603e+00   2.06128509e+00   
127     1.07023369e-02   -9.55491176e-02  2.19825880e+00   2.08221407e+00   
128     1.07068473e-02   -9.63467126e-02  2.21853673e+00   2.10147302e+00   
129     1.07113577e-02   -9.70669335e-02  2.23704284e+00   2.11904654e+00   
130     1.07158681e-02   -9.77092021e-02  2.25376158e+00   2.13492053e+00   
131     1.07203784e-02   -9.82730026e-02  2.26867880e+00   2.14908225e+00   
132     1.07248888e-02   -9.87578822e-02  2.28178188e+00   2.16152029e+00   
133     1.07293992e-02   -9.91634514e-02  2.29305969e+00   2.17222463e+00   
134     1.07339096e-02   -9.94893846e-02  2.30250260e+00   2.18118661e+00   
135     1.07384200e-02   -9.97354200e-02  2.31010255e+00   2.18839898e+00   
136     1.07429304e-02   -9.99013601e-02  2.31585302e+00   2.19385590e+00   
137     1.07474407e-02   -9.99870715e-02  2.31974905e+00   2.19755290e+00   
138     1.07519511e-02   -9.99924855e-02  2.32178725e+00   2.19948694e+00   
139     1.07564615e-02   -9.99175977e-02  2.32196580e+00   2.19965641e+00   
140     1.07609719e-02   -9.97624683e-02  2.32028449e+00   2.19806108e+00   
141     1.07654823e-02   -9.95272217e-02  2.31674464e+00   2.19470215e+00   
142     1.07699927e-02   -9.92120470e-02  2.31134920e+00   2.18958226e+00   
143     1.07745031e-02   -9.88171972e-02  2.30410266e+00   2.18270542e+00   
144     1.07790134e-02   -9.83429895e-02  2.29501109e+00   2.17407709e+00   
145     1.07835238e-02   -9.77898047e-02  2.28408215e+00   2.16370413e+00   
146     1.07880342e-02   -9.71580870e-02  2.27132501e+00   2.15159479e+00   
147     1.07925446e-02   -9.64483437e-02  2.25675042e+00   2.13775873e+00   
148     1.07970550e-02   -9.56611448e-02  2.24037064e+00   2.12220702e+00   
149     1.08015654e-02   -9.47971226e-02  2.22219943e+00   2.10495207e+00   
150     1.08060758e-02   -9.38569708e-02  2.20225207e+00   2.08600771e+00   
151     1.08105861e-02   -9.28414445e-02  2.18054530e+00   2.06538910e+00   
152     1.08150965e-02   -9.17513593e-02  2.15709730e+00   2.04311277e+00   
153     1.08196069e-02   -9.05875905e-02  2.13192772e+00   2.01919659e+00   
154     1.08241173e-02   -8.93510728e-02  2.10505756e+00   1.99365975e+00   
155     1.08286277e-02   -8.80427992e-02  2.07650926e+00   1.96652274e+00   
156     1.08331381e-02   -8.66638203e-02  2.04630657e+00   1.93780736e+00   
157     1.08376485e-02   -8.52152436e-02  2.01447458e+00   1.90753668e+00   
158     1.08421588e-02   -8.36982323e-02  1.98103968e+00   1.87573503e+00   
159     1.08466692e-02   -8.21140049e-02  1.94602953e+00   1.84242796e+00   
160     1.08511796e-02   -8.04638334e-02  1.90947303e+00   1.80764225e+00   
161     1.08556900e-02   -7.87490432e-02  1.87140028e+00   1.77140588e+00   
162     1.08602004e-02   -7.69710113e-02  1.83184258e+00   1.73374798e+00   
163     1.08647108e-02   -7.51311656e-02  1.79083235e+00   1.69469885e+00   
164     1.08692211e-02   -7.32309838e-02  1.74840316e+00   1.65428990e+00   
165     1.08737315e-02   -7.12719917e-02  1.70458964e+00   1.61255363e+00   
166     1.08782419e-02   -6.92557626e-02  1.65942749e+00   1.56952361e+00   
167     1.08827523e-02   -6.71839158e-02  1.61295342e+00   1.52523447e+00   
168     1.08872627e-02   -6.50581149e-02  1.56520515e+00   1.47972183e+00   
169     1.08917731e-02   -6.28800673e-02  1.51622135e+00   1.43302230e+00   
170     1.08962835e-02   -6.06515221e-02  1.46604163e+00   1.38517344e+00   
171     1.09007938e-02   -5.83742690e-02  1.41470648e+00   1.33621376e+00   
172     1.09053042e-02   -5.60501367e-02  1.36225728e+00   1.28618261e+00   
173     1.09098146e-02   -5.36809918e-02  1.30873622e+00   1.23512025e+00   
174     1.09143250e-02   -5.12687369e-02  1.25418630e+00   1.18306773e+00   
175     1.09188354e-02   -4.88153091e-02  1.19865129e+00   1.13006691e+00   
176     1.09233458e-02   -4.63226789e-02  1.14217570e+00   1.07616042e+00   
177     1.09278562e-02   -4.37928478e-02  1.08480472e+00   1.02139158e+00   
178     1.09323665e-02   -4.12278477e-02  1.02658423e+00   9.65804444e-01   
179     1.09368769e-02   -3.86297384e-02  9.67560725e-01   9.09443682e-01   
180     1.09413873e-02   -3.60006064e-02  9.07781315e-01   8.52354603e-01   
181     1.09458977e-02   -3.33425631e-02  8.47293661e-01   7.94583095e-01   
182     1.09504081e-02   -3.06577431e-02  7.86145954e-01   7.36175587e-01   
183     1.09549185e-02   -2.79483025e-02  7.24386877e-01   6.77179020e-01   
184     1.09594289e-02   -2.52164172e-02  6.62065567e-01   6.17640804e-01   
185     1.09639392e-02   -2.24642812e-02  5.99231579e-01   5.57608781e-01   
186     1.09684496e-02   -1.96941046e-02  5.35934851e-01   4.97131186e-01   
187     1.09729600e-02   -1.69081121e-02  4.72225660e-01   4.36256611e-01   
188     1.09774704e-02   -1.41085411e-02  4.08154593e-01   3.75033964e-01   
189     1.09864912e-02   -8.47766555e-03  2.79040973e-01   2.51655902e-01   
190     1.09955119e-02   -2.81956259e-03  1.49187263e-01   1.27568853e-01   
191     1.10045327e-02   2.84759588e-03   1.89425932e-02   3.11157603e-03   
192     1.10135535e-02   8.50560881e-03   -1.11301163e-01  -1.21336229e-01  
193     1.10315950e-02   1.97215991e-02   -3.69995622e-01  -3.68471569e-01  
194     1.10460712e-02   2.85448209e-02   -5.74263112e-01  -5.63543256e-01  
195     1.10564884e-02   3.47522258e-02   -7.18503705e-01  -7.01239330e-01  
196     1.10649478e-02   3.96847026e-02   -8.33406131e-01  -8.10890832e-01  
197     1.10723203e-02   4.38925036e-02   -9.31624685e-01  -9.04590140e-01  
198     1.10796928e-02   4.80061373e-02   -1.02778876e+00  -9.96298350e-01  
199     1.10860316e-02   5.14609788e-02   -1.10875185e+00  -1.07348332e+00  
200     1.10923704e-02   5.48342008e-02   -1.18791712e+00  -1.14892845e+00  
201     1.10987092e-02   5.81204534e-02   -1.26518018e+00  -1.22253373e+00  
202     1.11043787e-02   6.09817924e-02   -1.33262501e+00  -1.28676191e+00  
203     1.11100482e-02   6.37657551e-02   -1.39835265e+00  -1.34933190e+00  
204     1.11157178e-02   6.64688090e-02   -1.46229303e+00  -1.41017721e+00  
205     1.11213873e-02   6.90875244e-02   -1.52437076e+00  -1.46922650e+00  
206     1.11270568e-02   7.16185785e-02   -1.58450928e+00  -1.52640760e+00  
207     1.11320871e-02   7.37882694e-02   -1.63623155e+00  -1.57556659e+00  
208     1.11371174e-02   7.58842554e-02   -1.68629158e+00  -1.62312737e+00  
209     1.11421477e-02   7.79044431e-02   -1.73465140e+00  -1.66905474e+00  
210     1.11471780e-02   7.98468145e-02   -1.78126786e+00  -1.71330878e+00  
211     1.11522083e-02   8.17094295e-02   -1.82609622e+00  -1.75584822e+00  
212     1.11572385e-02   8.34904275e-02   -1.86909189e+00  -1.79663203e+00  
213     1.11622688e-02   8.51880295e-02   -1.91021121e+00  -1.83562025e+00  
214     1.11672991e-02   8.68005400e-02   -1.94941193e+00  -1.87277435e+00  
215     1.11717951e-02   8.81684549e-02   -1.98284020e+00  -1.90444542e+00  
216     1.11762911e-02   8.94660139e-02   -2.01465266e+00  -1.93457506e+00  
217     1.11807872e-02   9.06921817e-02   -2.04483395e+00  -1.96315001e+00  
218     1.11852832e-02   9.18459796e-02   -2.07336440e+00  -1.99015295e+00  
219     1.11897792e-02   9.29264871e-02   -2.10022278e+00  -2.01556510e+00  
220     1.11942752e-02   9.39328420e-02   -2.12538774e+00  -2.03936760e+00  
221     1.11987712e-02   9.48642411e-02   -2.14883855e+00  -2.06154216e+00  
222     1.12032673e-02   9.57199413e-02   -2.17055549e+00  -2.08207142e+00  
223     1.12077633e-02   9.64992597e-02   -2.19052008e+00  -2.10093914e+00  
224     1.12122593e-02   9.72015745e-02   -2.20871516e+00  -2.11813032e+00  
225     1.12167553e-02   9.78263252e-02   -2.22512497e+00  -2.13363121e+00  
226     1.12212513e-02   9.83730134e-02   -2.23973525e+00  -2.14742939e+00  
227     1.12257474e-02   9.88412027e-02   -2.25253321e+00  -2.15951376e+00  
228     1.12302434e-02   9.92305195e-02   -2.26350760e+00  -2.16987456e+00  
229     1.12347394e-02   9.95406533e-02   -2.27264872e+00  -2.17850341e+00  
230     1.12392354e-02   9.97713564e-02   -2.27994844e+00  -2.18539327e+00  
231     1.12437314e-02   9.99224449e-02   -2.28540022e+00  -2.19053851e+00  
232     1.12482275e-02   9.99937981e-02   -2.28899911e+00  -2.19393485e+00  
233     1.12527235e-02   9.99853592e-02   -2.29074180e+00  -2.19557942e+00  
234     1.12572195e-02   9.98971348e-02   -2.29062656e+00  -2.19547072e+00  
235     1.12617155e-02   9.97291954e-02   -2.28865330e+00  -2.19360867e+00  
236     1.12662115e-02   9.94816749e-02   -2.28482357e+00  -2.18999458e+00  
237     1.12707075e-02   9.91547710e-02   -2.27914054e+00  -2.18463114e+00  
238     1.12752036e-02   9.87487443e-02   -2.27160897e+00  -2.17752247e+00  
239     1.12796996e-02   9.82639190e-02   -2.26223528e+00  -2.16867405e+00  
240     1.12841956e-02   9.77006820e-02   -2.25102748e+00  -2.15809278e+00  
241     1.12886916e-02   9.70594825e-02   -2.23799515e+00  -2.14578694e+00  
242     1.12931876e-02   9.63408324e-02   -2.22314948e+00  -2.13176620e+00  
243     1.12976837e-02   9.55453051e-02   -2.20650322e+00  -2.11604162e+00  
244     1.13021797e-02   9.46735354e-02   -2.18807063e+00  -2.09862560e+00  
245     1.13066757e-02   9.37262189e-02   -2.16786754e+00  -2.07953193e+00  
246     1.13111717e-02   9.27041116e-02   -2.14591123e+00  -2.05877575e+00  
247     1.13156677e-02   9.16080291e-02   -2.12222048e+00  -2.03637355e+00  
248     1.13201638e-02   9.04388459e-02   -2.09681548e+00  -2.01234312e+00  
249     1.13246598e-02   8.91974952e-02   -2.06971786e+00  -1.98670361e+00  
250     1.13291558e-02   8.78849675e-02   -2.04095060e+00  -1.95947543e+00  
251     1.13336518e-02   8.65023100e-02   -2.01053805e+00  -1.93068031e+00  
252     1.13381478e-02   8.50506263e-02   -1.97850586e+00  -1.90034123e+00  
253     1.13426439e-02   8.35310745e-02   -1.94488094e+00  -1.86848242e+00  
254     1.13471399e-02   8.19448674e-02   -1.90969148e+00  -1.83512935e+00  
255     1.13516359e-02   8.02932706e-02   -1.87296683e+00  -1.80030867e+00  
256     1.13561319e-02   7.85776020e-02   -1.83473756e+00  -1.76404824e+00  
257     1.13606279e-02   7.67992309e-02   -1.79503533e+00  -1.72637708e+00  
258     1.13651240e-02   7.49595761e-02   -1.75389295e+00  -1.68732533e+00  
259     1.13696200e-02   7.30601057e-02   -1.71134426e+00  -1.64692424e+00  
260     1.13741160e-02   7.11023355e-02   -1.66742416e+00  -1.60520618e+00  
261     1.13786120e-02   6.90878277e-02   -1.62216854e+00  -1.56220452e+00  
262     1.13831080e-02   6.70181897e-02   -1.57561428e+00  -1.51795370e+00  
263     1.13876041e-02   6.48950732e-02   -1.52779917e+00  -1.47248914e+00  
264     1.13921001e-02   6.27201722e-02   -1.47876194e+00  -1.42584723e+00  
265     1.13965961e-02   6.04952224e-02   -1.42854219e+00  -1.37806531e+00  
266     1.14010921e-02   5.82219991e-02   -1.37718036e+00  -1.32918160e+00  
267     1.14055881e-02   5.59023163e-02   -1.32471771e+00  -1.27923524e+00  
268     1.14100842e-02   5.35380251e-02   -1.27119631e+00  -1.22826617e+00  
269     1.14145802e-02   5.11310121e-02   -1.21665896e+00  -1.17631517e+00  
270     1.14190762e-02   4.86831980e-02   -1.16114921e+00  -1.12342379e+00  
271     1.14235722e-02   4.61965361e-02   -1.10471129e+00  -1.06963431e+00  
272     1.14280682e-02   4.36730107e-02   -1.04739013e+00  -1.01498975e+00  
273     1.14325643e-02   4.11146355e-02   -9.89231261e-01  -9.59533793e-01  
274     1.14370603e-02   3.85234520e-02   -9.30280841e-01  -9.03310753e-01  
275     1.14415563e-02   3.59015278e-02   -8.70585595e-01  -8.46365564e-01  
276     1.14460523e-02   3.32509553e-02   -8.10192795e-01  -7.88743727e-01  
277     1.14505483e-02   3.05738495e-02   -7.49150215e-01  -7.30491279e-01  
278     1.14550444e-02   2.78723467e-02   -6.87506107e-01  -6.71654751e-01  
279     1.14595404e-02   2.51486025e-02   -6.25309166e-01  -6.12281140e-01  
280     1.14640364e-02   2.24047904e-02   -5.62608491e-01  -5.52417865e-01  
281     1.14685324e-02   1.96431000e-02   -4.99453553e-01  -4.92112728e-01  
282     1.14730284e-02   1.68657349e-02   -4.35894159e-01  -4.31413886e-01  
283     1.14775245e-02   1.40749115e-02   -3.71980415e-01  -3.70369802e-01  
284     1.14865165e-02   8.46180640e-03   -2.43206868e-01  -2.47360145e-01  
285     1.14955085e-02   2.82169763e-03   -1.13714046e-01  -1.23644034e-01  
286     1.15045006e-02   -2.82741588e-03  1.61504211e-02   4.41137235e-04   
287     1.15224847e-02   -1.40805750e-02  2.75336031e-01   2.48113127e-01   
288     1.15343333e-02   -2.14053522e-02  4.44559383e-01   4.09818221e-01   
289     1.15461820e-02   -2.86115462e-02  6.11394026e-01   5.69226877e-01   
290     1.15555308e-02   -3.41873738e-02  7.40855204e-01   6.92908950e-01   
291     1.15637856e-02   -3.90133409e-02  8.53131812e-01   8.00157157e-01   
292     1.15711018e-02   -4.32032920e-02  9.50800959e-01   8.93436677e-01   
293     1.15784180e-02   -4.73019632e-02  1.04647849e+00   9.84797579e-01   
294     1.15847834e-02   -5.07869683e-02  1.12801600e+00   1.06264160e+00   
295     1.15911488e-02   -5.41907452e-02  1.20775984e+00   1.13875837e+00   
296     1.15975142e-02   -5.75078499e-02  1.28560150e+00   1.21304375e+00   
297     1.16031956e-02   -6.03909541e-02  1.35342115e+00   1.27775109e+00   
298     1.16088769e-02   -6.31971119e-02  1.41952655e+00   1.34080930e+00   
299     1.16145583e-02   -6.59227480e-02  1.48384709e+00   1.40215105e+00   
300     1.16202396e-02   -6.85643895e-02  1.54630676e+00   1.46170405e+00   
301     1.16259210e-02   -7.11186705e-02  1.60682846e+00   1.51939509e+00   
302     1.16309608e-02   -7.33087728e-02  1.65888157e+00   1.56900176e+00   
303     1.16360006e-02   -7.54253721e-02  1.70927322e+00   1.61701397e+00   
304     1.16410404e-02   -7.74663461e-02  1.75796534e+00   1.66339598e+00   
305     1.16460802e-02   -7.94296485e-02  1.80491470e+00   1.70810723e+00   
306     1.16511200e-02   -8.13133107e-02  1.85007647e+00   1.75110574e+00   
307     1.16561598e-02   -8.31154442e-02  1.89340604e+00   1.79234979e+00   
308     1.16611995e-02   -8.48342419e-02  1.93485979e+00   1.83179875e+00   
309     1.16662393e-02   -8.64679806e-02  1.97439559e+00   1.86941342e+00   
310     1.16707499e-02   -8.78566751e-02  2.00816715e+00   1.90153666e+00   
311     1.16752604e-02   -8.91748094e-02  2.04031955e+00   1.93211332e+00   
312     1.16797709e-02   -9.04213249e-02  2.07083749e+00   1.96112961e+00   
313     1.16842814e-02   -9.15952207e-02  2.09970135e+00   1.98856768e+00   
314     1.16887920e-02   -9.26955537e-02  2.12689000e+00   2.01440823e+00   
315     1.16933025e-02   -9.37214404e-02  2.15238222e+00   2.03863190e+00   
316     1.16978130e-02   -9.46720569e-02  2.17615742e+00   2.06121991e+00   
317     1.17023235e-02   -9.55466396e-02  2.19819606e+00   2.08215448e+00   
318     1.17068341e-02   -9.63444861e-02  2.21847981e+00   2.10141896e+00   
319     1.17113446e-02   -9.70649558e-02  2.23699169e+00   2.11899796e+00   
320     1.17158551e-02   -9.77074699e-02  2.25371611e+00   2.13487737e+00   
321     1.17203656e-02   -9.82715124e-02  2.26863896e+00   2.14904443e+00   
322     1.17248761e-02   -9.87566304e-02  2.28174758e+00   2.16148773e+00   
323     1.17293867e-02   -9.91624342e-02  2.29303085e+00   2.17219726e+00   
324     1.17338972e-02   -9.94885980e-02  2.30247913e+00   2.18116434e+00   
325     1.17384077e-02   -9.97348597e-02  2.31008436e+00   2.18838173e+00   
326     1.17429182e-02   -9.99010215e-02  2.31584002e+00   2.19384356e+00   
327     1.17474288e-02   -9.99869502e-02  2.31974113e+00   2.19754538e+00   
328     1.17519393e-02   -9.99925765e-02  2.32178430e+00   2.19948415e+00   
329     1.17564498e-02   -9.99178961e-02  2.32196772e+00   2.19965822e+00   
330     1.17609603e-02   -9.97629688e-02  2.32029115e+00   2.19806740e+00   
331     1.17654709e-02   -9.95279192e-02  2.31675593e+00   2.19471287e+00   
332     1.17699814e-02   -9.92129359e-02  2.31136499e+00   2.18959725e+00   
333     1.17744919e-02   -9.88182720e-02  2.30412283e+00   2.18272457e+00   
334     1.17790024e-02   -9.83442444e-02  2.29503552e+00   2.17410027e+00   
335     1.17835129e-02   -9.77912339e-02  2.28411069e+00   2.16373122e+00   
336     1.17880235e-02   -9.71596845e-02  2.27135753e+00   2.15162566e+00   
337     1.17925340e-02   -9.64501035e-02  2.25678678e+00   2.13779325e+00   
338     1.17970445e-02   -9.56630607e-02  2.24041070e+00   2.12224505e+00   
339     1.18015550e-02   -9.47991883e-02  2.22224305e+00   2.10499349e+00   
340     1.18060656e-02   -9.38591801e-02  2.20229910e+00   2.08605237e+00   
341     1.18105761e-02   -9.28437910e-02  2.18059559e+00   2.06543687e+00   
342     1.18150866e-02   -9.17538365e-02  2.15715071e+00   2.04316351e+00   
343     1.18195971e-02   -9.05901919e-02  2.13198409e+00   2.01925016e+00   
