Index       TIME              V(N1)           V(N1,N2)          V(N1,N3)      I(YMEMRISTOR!MR1)     I(RPTG2)      N(YMEMRISTOR!MR1_X)       V(N4)      
337      1.04000120e-03    3.00835961e-01    2.34468225e-01    2.34465388e-01    1.32735473e-03    1.32741146e-03    6.65999851e-01    6.66036373e-01
338      1.04000147e-03    3.00835961e-01    2.34468222e-01    2.34465386e-01    1.32735478e-03    1.32741151e-03    6.65999884e-01    6.66036406e-01
339      1.04000201e-03    3.00835961e-01    2.34468217e-01    2.34465381e-01    1.32735488e-03    1.32741161e-03    6.65999949e-01    6.66036471e-01
340      1.04000309e-03    3.00835961e-01    2.34468207e-01    2.34465371e-01    1.32735508e-03    1.32741181e-03    6.66000078e-01    6.66036600e-01
341      1.04000525e-03    3.00835961e-01    2.34468187e-01    2.34465350e-01    1.32735548e-03    1.32741221e-03    6.66000337e-01    6.66036859e-01
342      1.04000956e-03    3.00835961e-01    2.34468147e-01    2.34465310e-01    1.32735629e-03    1.32741302e-03    6.66000855e-01    6.66037377e-01
343      1.04001819e-03    3.00835961e-01    2.34468066e-01    2.34465230e-01    1.32735790e-03    1.32741463e-03    6.66001891e-01    6.66038413e-01
344      1.04003545e-03    3.00835961e-01    2.34467905e-01    2.34465069e-01    1.32736112e-03    1.32741784e-03    6.66003964e-01    6.66040485e-01
345      1.04006997e-03    3.00835961e-01    2.34467583e-01    2.34464747e-01    1.32736755e-03    1.32742428e-03    6.66008109e-01    6.66044629e-01
346      1.04013900e-03    3.00835961e-01    2.34466940e-01    2.34464103e-01    1.32738043e-03    1.32743715e-03    6.66016398e-01    6.66052917e-01
347      1.04027707e-03    3.00835961e-01    2.34465652e-01    2.34462816e-01    1.32740618e-03    1.32746290e-03    6.66032975e-01    6.66069491e-01
348      1.04055320e-03    3.00835961e-01    2.34463077e-01    2.34460242e-01    1.32745767e-03    1.32751438e-03    6.66066126e-01    6.66102636e-01
349      1.04110546e-03    3.00835961e-01    2.34457929e-01    2.34455095e-01    1.32756062e-03    1.32761731e-03    6.66132411e-01    6.66168908e-01
350      1.04220999e-03    3.00835961e-01    2.34447636e-01    2.34444808e-01    1.32776640e-03    1.32782306e-03    6.66264914e-01    6.66301387e-01
351      1.04441905e-03    3.00835961e-01    2.34427068e-01    2.34424256e-01    1.32817744e-03    1.32823409e-03    6.66529652e-01    6.66566076e-01
