Index       V(2)              V(1)             I(VDS)           N(M1:GM)     
350     -3.30000000e+00   -2.00000000e+00    1.61989506e-03    1.51079402e-03
351     -3.35000000e+00   -2.00000000e+00    1.62795303e-03    1.51447484e-03
352     -3.40000000e+00   -2.00000000e+00    1.63600203e-03    1.51810954e-03
353     -3.45000000e+00   -2.00000000e+00    1.64404314e-03    1.52170023e-03
354     -3.50000000e+00   -2.00000000e+00    1.65207740e-03    1.52524888e-03
355      0.00000000e+00   -2.50000000e+00    0.00000000e+00    0.00000000e+00
356     -5.00000000e-02   -2.50000000e+00    1.24541886e-04    4.74257153e-05
357     -1.00000000e-01   -2.50000000e+00    2.44187245e-04    9.49451172e-05
358     -1.50000000e-01   -2.50000000e+00    3.59035240e-04    1.42540828e-04
359     -2.00000000e-01   -2.50000000e+00    4.69182439e-04    1.90196254e-04
360     -2.50000000e-01   -2.50000000e+00    5.74722908e-04    2.37895585e-04
361     -3.00000000e-01   -2.50000000e+00    6.75748269e-04    2.85623773e-04
362     -3.50000000e-01   -2.50000000e+00    7.72347774e-04    3.33366461e-04
363     -4.00000000e-01   -2.50000000e+00    8.64608387e-04    3.81109897e-04
364     -4.50000000e-01   -2.50000000e+00    9.52614876e-04    4.28840845e-04
365     -5.00000000e-01   -2.50000000e+00    1.03644991e-03    4.76546475e-04
366     -5.50000000e-01   -2.50000000e+00    1.11619416e-03    5.24214229e-04
367     -6.00000000e-01   -2.50000000e+00    1.19192639e-03    5.71831640e-04
368     -6.50000000e-01   -2.50000000e+00    1.26372363e-03    6.19386080e-04
369     -7.00000000e-01   -2.50000000e+00    1.33166127e-03    6.66864384e-04
370     -7.50000000e-01   -2.50000000e+00    1.39581325e-03    7.14252278e-04
371     -8.00000000e-01   -2.50000000e+00    1.45625232e-03    7.61533485e-04
372     -8.50000000e-01   -2.50000000e+00    1.51305039e-03    8.08688257e-04
373     -9.00000000e-01   -2.50000000e+00    1.56627898e-03    8.55690942e-04
374     -9.50000000e-01   -2.50000000e+00    1.61601003e-03    9.02505813e-04
375     -1.00000000e+00   -2.50000000e+00    1.66231714e-03    9.49079782e-04
376     -1.05000000e+00   -2.50000000e+00    1.70527759e-03    9.95329525e-04
377     -1.10000000e+00   -2.50000000e+00    1.74497586e-03    1.04111885e-03
378     -1.15000000e+00   -2.50000000e+00    1.78150948e-03    1.08622043e-03
379     -1.20000000e+00   -2.50000000e+00    1.81499868e-03    1.13025798e-03
380     -1.25000000e+00   -2.50000000e+00    1.84560065e-03    1.17264231e-03
381     -1.30000000e+00   -2.50000000e+00    1.87352624e-03    1.21256359e-03
382     -1.35000000e+00   -2.50000000e+00    1.89904910e-03    1.24915257e-03
383     -1.40000000e+00   -2.50000000e+00    1.92249196e-03    1.28182465e-03
384     -1.45000000e+00   -2.50000000e+00    1.94418706e-03    1.31054110e-03
385     -1.50000000e+00   -2.50000000e+00    1.96443322e-03    1.33572214e-03
386     -1.55000000e+00   -2.50000000e+00    1.98347453e-03    1.35795530e-03
387     -1.60000000e+00   -2.50000000e+00    2.00150170e-03    1.37778377e-03
388     -1.65000000e+00   -2.50000000e+00    2.01866318e-03    1.39564004e-03
389     -1.70000000e+00   -2.50000000e+00    2.03507648e-03    1.41185438e-03
390     -1.75000000e+00   -2.50000000e+00    2.05083666e-03    1.42668030e-03
391     -1.80000000e+00   -2.50000000e+00    2.06602212e-03    1.44031662e-03
392     -1.85000000e+00   -2.50000000e+00    2.08069860e-03    1.45292280e-03
393     -1.90000000e+00   -2.50000000e+00    2.09492189e-03    1.46462934e-03
394     -1.95000000e+00   -2.50000000e+00    2.10873981e-03    1.47554465e-03
395     -2.00000000e+00   -2.50000000e+00    2.12219368e-03    1.48575996e-03
396     -2.05000000e+00   -2.50000000e+00    2.13531946e-03    1.49535279e-03
397     -2.10000000e+00   -2.50000000e+00    2.14814860e-03    1.50438951e-03
398     -2.15000000e+00   -2.50000000e+00    2.16070876e-03    1.51292737e-03
399     -2.20000000e+00   -2.50000000e+00    2.17302438e-03    1.52101603e-03
400     -2.25000000e+00   -2.50000000e+00    2.18511713e-03    1.52869879e-03
401     -2.30000000e+00   -2.50000000e+00    2.19700630e-03    1.53601358e-03
402     -2.35000000e+00   -2.50000000e+00    2.20870913e-03    1.54299378e-03
403     -2.40000000e+00   -2.50000000e+00    2.22024106e-03    1.54966886e-03
404     -2.45000000e+00   -2.50000000e+00    2.23161598e-03    1.55606494e-03
405     -2.50000000e+00   -2.50000000e+00    2.24284642e-03    1.56220527e-03
406     -2.55000000e+00   -2.50000000e+00    2.25394367e-03    1.56811059e-03
407     -2.60000000e+00   -2.50000000e+00    2.26491801e-03    1.57379945e-03
408     -2.65000000e+00   -2.50000000e+00    2.27577874e-03    1.57928852e-03
409     -2.70000000e+00   -2.50000000e+00    2.28653434e-03    1.58459279e-03
410     -2.75000000e+00   -2.50000000e+00    2.29719256e-03    1.58972579e-03
411     -2.80000000e+00   -2.50000000e+00    2.30776046e-03    1.59469976e-03
412     -2.85000000e+00   -2.50000000e+00    2.31824452e-03    1.59952579e-03
413     -2.90000000e+00   -2.50000000e+00    2.32865070e-03    1.60421397e-03
414     -2.95000000e+00   -2.50000000e+00    2.33898446e-03    1.60877348e-03
415     -3.00000000e+00   -2.50000000e+00    2.34925085e-03    1.61321269e-03
416     -3.05000000e+00   -2.50000000e+00    2.35945450e-03    1.61753926e-03
417     -3.10000000e+00   -2.50000000e+00    2.36959971e-03    1.62176020e-03
418     -3.15000000e+00   -2.50000000e+00    2.37969047e-03    1.62588196e-03
419     -3.20000000e+00   -2.50000000e+00    2.38973044e-03    1.62991045e-03
420     -3.25000000e+00   -2.50000000e+00    2.39972305e-03    1.63385111e-03
421     -3.30000000e+00   -2.50000000e+00    2.40967148e-03    1.63770897e-03
422     -3.35000000e+00   -2.50000000e+00    2.41957868e-03    1.64148866e-03
423     -3.40000000e+00   -2.50000000e+00    2.42944742e-03    1.64519448e-03
424     -3.45000000e+00   -2.50000000e+00    2.43928025e-03    1.64883041e-03
425     -3.50000000e+00   -2.50000000e+00    2.44907958e-03    1.65240012e-03
426      0.00000000e+00   -3.00000000e+00    0.00000000e+00    0.00000000e+00
427     -5.00000000e-02   -3.00000000e+00    1.46497357e-04    4.06462473e-05
428     -1.00000000e-01   -3.00000000e+00    2.88169238e-04    8.14742973e-05
429     -1.50000000e-01   -3.00000000e+00    4.25106276e-04    1.22467560e-04
430     -2.00000000e-01   -3.00000000e+00    5.57396883e-04    1.63610140e-04
431     -2.50000000e-01   -3.00000000e+00    6.85127332e-04    2.04886812e-04
432     -3.00000000e-01   -3.00000000e+00    8.08381813e-04    2.46283019e-04
433     -3.50000000e-01   -3.00000000e+00    9.27242481e-04    2.87784842e-04
434     -4.00000000e-01   -3.00000000e+00    1.04178951e-03    3.29378966e-04
435     -4.50000000e-01   -3.00000000e+00    1.15210117e-03    3.71052630e-04
436     -5.00000000e-01   -3.00000000e+00    1.25825386e-03    4.12793592e-04
437     -5.50000000e-01   -3.00000000e+00    1.36032218e-03    4.54590080e-04
438     -6.00000000e-01   -3.00000000e+00    1.45837903e-03    4.96430744e-04
439     -6.50000000e-01   -3.00000000e+00    1.55249563e-03    5.38304608e-04
440     -7.00000000e-01   -3.00000000e+00    1.64274159e-03    5.80201002e-04
441     -7.50000000e-01   -3.00000000e+00    1.72918500e-03    6.22109483e-04
442     -8.00000000e-01   -3.00000000e+00    1.81189250e-03    6.64019735e-04
443     -8.50000000e-01   -3.00000000e+00    1.89092934e-03    7.05921429e-04
444     -9.00000000e-01   -3.00000000e+00    1.96635948e-03    7.47804027e-04
445     -9.50000000e-01   -3.00000000e+00    2.03824573e-03    7.89656512e-04
446     -1.00000000e+00   -3.00000000e+00    2.10664982e-03    8.31466967e-04
447     -1.05000000e+00   -3.00000000e+00    2.17163265e-03    8.73221953e-04
448     -1.10000000e+00   -3.00000000e+00    2.23325449e-03    9.14905532e-04
449     -1.15000000e+00   -3.00000000e+00    2.29157537e-03    9.56497710e-04
450     -1.20000000e+00   -3.00000000e+00    2.34665556e-03    9.97971907e-04
451     -1.25000000e+00   -3.00000000e+00    2.39855639e-03    1.03929078e-03
452     -1.30000000e+00   -3.00000000e+00    2.44734153e-03    1.08039925e-03
453     -1.35000000e+00   -3.00000000e+00    2.49307896e-03    1.12121297e-03
454     -1.40000000e+00   -3.00000000e+00    2.53584423e-03    1.16159967e-03
455     -1.45000000e+00   -3.00000000e+00    2.57572550e-03    1.20135155e-03
456     -1.50000000e+00   -3.00000000e+00    2.61283097e-03    1.24015146e-03
457     -1.55000000e+00   -3.00000000e+00    2.64729834e-03    1.27755113e-03
458     -1.60000000e+00   -3.00000000e+00    2.67930320e-03    1.31300247e-03
459     -1.65000000e+00   -3.00000000e+00    2.70906009e-03    1.34598007e-03
460     -1.70000000e+00   -3.00000000e+00    2.73681017e-03    1.37615245e-03
461     -1.75000000e+00   -3.00000000e+00    2.76279860e-03    1.40347231e-03
462     -1.80000000e+00   -3.00000000e+00    2.78725299e-03    1.42812098e-03
463     -1.85000000e+00   -3.00000000e+00    2.81037226e-03    1.45038647e-03
464     -1.90000000e+00   -3.00000000e+00    2.83232508e-03    1.47057079e-03
465     -1.95000000e+00   -3.00000000e+00    2.85325336e-03    1.48894818e-03
466     -2.00000000e+00   -3.00000000e+00    2.87327684e-03    1.50575469e-03
467     -2.05000000e+00   -3.00000000e+00    2.89249718e-03    1.52119026e-03
468     -2.10000000e+00   -3.00000000e+00    2.91100140e-03    1.53542389e-03
469     -2.15000000e+00   -3.00000000e+00    2.92886440e-03    1.54859891e-03
470     -2.20000000e+00   -3.00000000e+00    2.94615112e-03    1.56083749e-03
471     -2.25000000e+00   -3.00000000e+00    2.96291814e-03    1.57224427e-03
472     -2.30000000e+00   -3.00000000e+00    2.97921497e-03    1.58290929e-03
473     -2.35000000e+00   -3.00000000e+00    2.99508517e-03    1.59291043e-03
474     -2.40000000e+00   -3.00000000e+00    3.01056722e-03    1.60231531e-03
475     -2.45000000e+00   -3.00000000e+00    3.02569519e-03    1.61118289e-03
476     -2.50000000e+00   -3.00000000e+00    3.04049941e-03    1.61956480e-03
477     -2.55000000e+00   -3.00000000e+00    3.05500695e-03    1.62750639e-03
478     -2.60000000e+00   -3.00000000e+00    3.06924205e-03    1.63504767e-03
479     -2.65000000e+00   -3.00000000e+00    3.08322646e-03    1.64222402e-03
480     -2.70000000e+00   -3.00000000e+00    3.09697977e-03    1.64906687e-03
481     -2.75000000e+00   -3.00000000e+00    3.11051969e-03    1.65560416e-03
482     -2.80000000e+00   -3.00000000e+00    3.12386221e-03    1.66186089e-03
483     -2.85000000e+00   -3.00000000e+00    3.13702188e-03    1.66785942e-03
484     -2.90000000e+00   -3.00000000e+00    3.15001191e-03    1.67361982e-03
485     -2.95000000e+00   -3.00000000e+00    3.16284434e-03    1.67916017e-03
486     -3.00000000e+00   -3.00000000e+00    3.17553017e-03    1.68449680e-03
487     -3.05000000e+00   -3.00000000e+00    3.18807947e-03    1.68964444e-03
488     -3.10000000e+00   -3.00000000e+00    3.20050146e-03    1.69461647e-03
489     -3.15000000e+00   -3.00000000e+00    3.21280464e-03    1.69942505e-03
490     -3.20000000e+00   -3.00000000e+00    3.22499680e-03    1.70408124e-03
491     -3.25000000e+00   -3.00000000e+00    3.23708512e-03    1.70859513e-03
492     -3.30000000e+00   -3.00000000e+00    3.24907626e-03    1.71297594e-03
493     -3.35000000e+00   -3.00000000e+00    3.26097635e-03    1.71723212e-03
494     -3.40000000e+00   -3.00000000e+00    3.27279108e-03    1.72137141e-03
495     -3.45000000e+00   -3.00000000e+00    3.28452572e-03    1.72540093e-03
496     -3.50000000e+00   -3.00000000e+00    3.29618516e-03    1.72932722e-03
497      0.00000000e+00   -3.50000000e+00    0.00000000e+00    0.00000000e+00
498     -5.00000000e-02   -3.50000000e+00    1.65405310e-04    3.51740710e-05
499     -1.00000000e-01   -3.50000000e+00    3.26089388e-04    7.05784441e-05
500     -1.50000000e-01   -3.50000000e+00    4.82134891e-04    1.06197849e-04
501     -2.00000000e-01   -3.50000000e+00    6.33622576e-04    1.42017608e-04
502     -2.50000000e-01   -3.50000000e+00    7.80631368e-04    1.78023606e-04
503     -3.00000000e-01   -3.50000000e+00    9.23238417e-04    2.14202280e-04
504     -3.50000000e-01   -3.50000000e+00    1.06151913e-03    2.50540614e-04
505     -4.00000000e-01   -3.50000000e+00    1.19554722e-03    2.87026110e-04
506     -4.50000000e-01   -3.50000000e+00    1.32539475e-03    3.23646767e-04
507     -5.00000000e-01   -3.50000000e+00    1.45113217e-03    3.60391049e-04
508     -5.50000000e-01   -3.50000000e+00    1.57282836e-03    3.97247866e-04
509     -6.00000000e-01   -3.50000000e+00    1.69055071e-03    4.34206543e-04
510     -6.50000000e-01   -3.50000000e+00    1.80436513e-03    4.71256796e-04
511     -7.00000000e-01   -3.50000000e+00    1.91433609e-03    5.08388707e-04
512     -7.50000000e-01   -3.50000000e+00    2.02052671e-03    5.45592696e-04
513     -8.00000000e-01   -3.50000000e+00    2.12299875e-03    5.82859488e-04
514     -8.50000000e-01   -3.50000000e+00    2.22181272e-03    6.20180083e-04
515     -9.00000000e-01   -3.50000000e+00    2.31702784e-03    6.57545708e-04
516     -9.50000000e-01   -3.50000000e+00    2.40870218e-03    6.94947775e-04
517     -1.00000000e+00   -3.50000000e+00    2.49689264e-03    7.32377814e-04
518     -1.05000000e+00   -3.50000000e+00    2.58165503e-03    7.69827390e-04
519     -1.10000000e+00   -3.50000000e+00    2.66304414e-03    8.07287998e-04
520     -1.15000000e+00   -3.50000000e+00    2.74111382e-03    8.44750910e-04
521     -1.20000000e+00   -3.50000000e+00    2.81591703e-03    8.82206961e-04
522     -1.25000000e+00   -3.50000000e+00    2.88750595e-03    9.19646249e-04
523     -1.30000000e+00   -3.50000000e+00    2.95593216e-03    9.57057673e-04
524     -1.35000000e+00   -3.50000000e+00    3.02124677e-03    9.94428259e-04
525     -1.40000000e+00   -3.50000000e+00    3.08350073e-03    1.03174211e-03
526     -1.45000000e+00   -3.50000000e+00    3.14274513e-03    1.06897879e-03
527     -1.50000000e+00   -3.50000000e+00    3.19903180e-03    1.10611075e-03
528     -1.55000000e+00   -3.50000000e+00    3.25241407e-03    1.14309922e-03
529     -1.60000000e+00   -3.50000000e+00    3.30294804e-03    1.17988785e-03
530     -1.65000000e+00   -3.50000000e+00    3.35069442e-03    1.21639271e-03
531     -1.70000000e+00   -3.50000000e+00    3.39572139e-03    1.25248806e-03
532     -1.75000000e+00   -3.50000000e+00    3.43810860e-03    1.28798834e-03
533     -1.80000000e+00   -3.50000000e+00    3.47795246e-03    1.32263266e-03
534     -1.85000000e+00   -3.50000000e+00    3.51537154e-03    1.35608647e-03
535     -1.90000000e+00   -3.50000000e+00    3.55050998e-03    1.38797989e-03
536     -1.95000000e+00   -3.50000000e+00    3.58353552e-03    1.41798391e-03
537     -2.00000000e+00   -3.50000000e+00    3.61463120e-03    1.44588741e-03
538     -2.05000000e+00   -3.50000000e+00    3.64398349e-03    1.47162722e-03
539     -2.10000000e+00   -3.50000000e+00    3.67177157e-03    1.49526380e-03
540     -2.15000000e+00   -3.50000000e+00    3.69816068e-03    1.51693354e-03
541     -2.20000000e+00   -3.50000000e+00    3.72329935e-03    1.53680679e-03
542     -2.25000000e+00   -3.50000000e+00    3.74731922e-03    1.55506076e-03
543     -2.30000000e+00   -3.50000000e+00    3.77033616e-03    1.57186506e-03
544     -2.35000000e+00   -3.50000000e+00    3.79245190e-03    1.58737537e-03
545     -2.40000000e+00   -3.50000000e+00    3.81375571e-03    1.60173125e-03
546     -2.45000000e+00   -3.50000000e+00    3.83432607e-03    1.61505636e-03
547     -2.50000000e+00   -3.50000000e+00    3.85423205e-03    1.62745957e-03
548     -2.55000000e+00   -3.50000000e+00    3.87353468e-03    1.63903644e-03
549     -2.60000000e+00   -3.50000000e+00    3.89228796e-03    1.64987083e-03
550     -2.65000000e+00   -3.50000000e+00    3.91053982e-03    1.66003638e-03
551     -2.70000000e+00   -3.50000000e+00    3.92833298e-03    1.66959782e-03
552     -2.75000000e+00   -3.50000000e+00    3.94570555e-03    1.67861222e-03
553     -2.80000000e+00   -3.50000000e+00    3.96269168e-03    1.68712998e-03
554     -2.85000000e+00   -3.50000000e+00    3.97932201e-03    1.69519573e-03
555     -2.90000000e+00   -3.50000000e+00    3.99562415e-03    1.70284909e-03
556     -2.95000000e+00   -3.50000000e+00    4.01162301e-03    1.71012532e-03
557     -3.00000000e+00   -3.50000000e+00    4.02734113e-03    1.71705589e-03
558     -3.05000000e+00   -3.50000000e+00    4.04279893e-03    1.72366897e-03
559     -3.10000000e+00   -3.50000000e+00    4.05801500e-03    1.72998981e-03
560     -3.15000000e+00   -3.50000000e+00    4.07300626e-03    1.73604111e-03
561     -3.20000000e+00   -3.50000000e+00    4.08778816e-03    1.74184334e-03
562     -3.25000000e+00   -3.50000000e+00    4.10237482e-03    1.74741497e-03
563     -3.30000000e+00   -3.50000000e+00    4.11677918e-03    1.75277275e-03
564     -3.35000000e+00   -3.50000000e+00    4.13101313e-03    1.75793185e-03
565     -3.40000000e+00   -3.50000000e+00    4.14508760e-03    1.76290608e-03
566     -3.45000000e+00   -3.50000000e+00    4.15901265e-03    1.76770798e-03
567     -3.50000000e+00   -3.50000000e+00    4.17279758e-03    1.77234905e-03
End of Xyce(TM) Simulation
