Index       V(2)              V(1)             I(VDS)           N(M1:GM)          N(M1:VTH)        N(M1:VDSAT)        N(M1:VDS)         N(M1:VGS)         N(M1:VBS)     {N(M1:VDS)-N(M1:VDSAT)}
441      7.50000000e-01    3.00000000e+00   -2.65507878e-03    4.99794599e-04    2.94061661e-01    1.26497973e+00    7.50000000e-01    3.00000000e+00    0.00000000e+00   -5.14979727e-01
442      8.00000000e-01    3.00000000e+00   -2.76825342e-03    5.44692587e-04    2.93375010e-01    1.26514860e+00    8.00000000e-01    3.00000000e+00    0.00000000e+00   -4.65148601e-01
443      8.50000000e-01    3.00000000e+00   -2.87464357e-03    5.90497765e-04    2.92688359e-01    1.26531743e+00    8.50000000e-01    3.00000000e+00    0.00000000e+00   -4.15317433e-01
444      9.00000000e-01    3.00000000e+00   -2.97442817e-03    6.37134670e-04    2.92001709e-01    1.26548622e+00    9.00000000e-01    3.00000000e+00    0.00000000e+00   -3.65486223e-01
445      9.50000000e-01    3.00000000e+00   -3.06778050e-03    6.84529557e-04    2.91315058e-01    1.26565497e+00    9.50000000e-01    3.00000000e+00    0.00000000e+00   -3.15654971e-01
446      1.00000000e+00    3.00000000e+00   -3.15486878e-03    7.32605060e-04    2.90628407e-01    1.26582368e+00    1.00000000e+00    3.00000000e+00    0.00000000e+00   -2.65823677e-01
447      1.05000000e+00    3.00000000e+00   -3.23585838e-03    7.81259514e-04    2.89941757e-01    1.26599234e+00    1.05000000e+00    3.00000000e+00    0.00000000e+00   -2.15992341e-01
448      1.10000000e+00    3.00000000e+00   -3.31091878e-03    8.30303419e-04    2.89255106e-01    1.26616096e+00    1.10000000e+00    3.00000000e+00    0.00000000e+00   -1.66160963e-01
449      1.15000000e+00    3.00000000e+00   -3.38024287e-03    8.79319225e-04    2.88568455e-01    1.26632954e+00    1.15000000e+00    3.00000000e+00    0.00000000e+00   -1.16329543e-01
450      1.20000000e+00    3.00000000e+00   -3.44408522e-03    9.27491067e-04    2.87881804e-01    1.26649808e+00    1.20000000e+00    3.00000000e+00    0.00000000e+00   -6.64980817e-02
451      1.25000000e+00    3.00000000e+00   -3.50280717e-03    9.73666828e-04    2.87195154e-01    1.26666658e+00    1.25000000e+00    3.00000000e+00    0.00000000e+00   -1.66665783e-02
452      1.30000000e+00    3.00000000e+00   -3.55688234e-03    1.01688233e-03    2.86508503e-01    1.26683503e+00    1.30000000e+00    3.00000000e+00    0.00000000e+00    3.31649668e-02
453      1.35000000e+00    3.00000000e+00   -3.60683221e-03    1.05686556e-03    2.85821852e-01    1.26700345e+00    1.35000000e+00    3.00000000e+00    0.00000000e+00    8.29965538e-02
454      1.40000000e+00    3.00000000e+00   -3.65314383e-03    1.09387142e-03    2.85135201e-01    1.26717182e+00    1.40000000e+00    3.00000000e+00    0.00000000e+00    1.32828182e-01
455      1.45000000e+00    3.00000000e+00   -3.69623618e-03    1.12822387e-03    2.84448551e-01    1.26734015e+00    1.45000000e+00    3.00000000e+00    0.00000000e+00    1.82659853e-01
456      1.50000000e+00    3.00000000e+00   -3.73646870e-03    1.16013724e-03    2.83761900e-01    1.26750843e+00    1.50000000e+00    3.00000000e+00    0.00000000e+00    2.32491565e-01
457      1.55000000e+00    3.00000000e+00   -3.77415690e-03    1.18975945e-03    2.83075249e-01    1.26767668e+00    1.55000000e+00    3.00000000e+00    0.00000000e+00    2.82323319e-01
458      1.60000000e+00    3.00000000e+00   -3.80958128e-03    1.21723179e-03    2.82388599e-01    1.26784489e+00    1.60000000e+00    3.00000000e+00    0.00000000e+00    3.32155115e-01
459      1.65000000e+00    3.00000000e+00   -3.84299121e-03    1.24270908e-03    2.81701948e-01    1.26801305e+00    1.65000000e+00    3.00000000e+00    0.00000000e+00    3.81986952e-01
460      1.70000000e+00    3.00000000e+00   -3.87460736e-03    1.26635647e-03    2.81015297e-01    1.26818117e+00    1.70000000e+00    3.00000000e+00    0.00000000e+00    4.31818831e-01
461      1.75000000e+00    3.00000000e+00   -3.90462401e-03    1.28834028e-03    2.80328646e-01    1.26834925e+00    1.75000000e+00    3.00000000e+00    0.00000000e+00    4.81650752e-01
462      1.80000000e+00    3.00000000e+00   -3.93321169e-03    1.30882048e-03    2.79641996e-01    1.26851729e+00    1.80000000e+00    3.00000000e+00    0.00000000e+00    5.31482714e-01
463      1.85000000e+00    3.00000000e+00   -3.96051978e-03    1.32794611e-03    2.78955345e-01    1.26868528e+00    1.85000000e+00    3.00000000e+00    0.00000000e+00    5.81314718e-01
464      1.90000000e+00    3.00000000e+00   -3.98667916e-03    1.34585314e-03    2.78268694e-01    1.26885324e+00    1.90000000e+00    3.00000000e+00    0.00000000e+00    6.31146764e-01
465      1.95000000e+00    3.00000000e+00   -4.01180459e-03    1.36266396e-03    2.77582044e-01    1.26902115e+00    1.95000000e+00    3.00000000e+00    0.00000000e+00    6.80978851e-01
466      2.00000000e+00    3.00000000e+00   -4.03599689e-03    1.37848792e-03    2.76895393e-01    1.26918902e+00    2.00000000e+00    3.00000000e+00    0.00000000e+00    7.30810980e-01
467      2.05000000e+00    3.00000000e+00   -4.05934479e-03    1.39342222e-03    2.76208742e-01    1.26935685e+00    2.05000000e+00    3.00000000e+00    0.00000000e+00    7.80643150e-01
468      2.10000000e+00    3.00000000e+00   -4.08192660e-03    1.40755304e-03    2.75522091e-01    1.26952464e+00    2.10000000e+00    3.00000000e+00    0.00000000e+00    8.30475362e-01
469      2.15000000e+00    3.00000000e+00   -4.10381160e-03    1.42095679e-03    2.74835441e-01    1.26969238e+00    2.15000000e+00    3.00000000e+00    0.00000000e+00    8.80307615e-01
470      2.20000000e+00    3.00000000e+00   -4.12506126e-03    1.43370119e-03    2.74148790e-01    1.26986009e+00    2.20000000e+00    3.00000000e+00    0.00000000e+00    9.30139910e-01
471      2.25000000e+00    3.00000000e+00   -4.14573029e-03    1.44584632e-03    2.73462139e-01    1.27002775e+00    2.25000000e+00    3.00000000e+00    0.00000000e+00    9.79972247e-01
472      2.30000000e+00    3.00000000e+00   -4.16586747e-03    1.45744559e-03    2.72775488e-01    1.27019538e+00    2.30000000e+00    3.00000000e+00    0.00000000e+00    1.02980462e+00
473      2.35000000e+00    3.00000000e+00   -4.18551644e-03    1.46854654e-03    2.72088838e-01    1.27036296e+00    2.35000000e+00    3.00000000e+00    0.00000000e+00    1.07963704e+00
474      2.40000000e+00    3.00000000e+00   -4.20471636e-03    1.47919158e-03    2.71402187e-01    1.27053050e+00    2.40000000e+00    3.00000000e+00    0.00000000e+00    1.12946950e+00
475      2.45000000e+00    3.00000000e+00   -4.22350243e-03    1.48941861e-03    2.70715536e-01    1.27069799e+00    2.45000000e+00    3.00000000e+00    0.00000000e+00    1.17930201e+00
476      2.50000000e+00    3.00000000e+00   -4.24190639e-03    1.49926158e-03    2.70028886e-01    1.27086545e+00    2.50000000e+00    3.00000000e+00    0.00000000e+00    1.22913455e+00
477      2.55000000e+00    3.00000000e+00   -4.25995692e-03    1.50875100e-03    2.69342235e-01    1.27103286e+00    2.55000000e+00    3.00000000e+00    0.00000000e+00    1.27896714e+00
478      2.60000000e+00    3.00000000e+00   -4.27767998e-03    1.51791430e-03    2.68655584e-01    1.27120024e+00    2.60000000e+00    3.00000000e+00    0.00000000e+00    1.32879976e+00
479      2.65000000e+00    3.00000000e+00   -4.29509917e-03    1.52677623e-03    2.67968933e-01    1.27136757e+00    2.65000000e+00    3.00000000e+00    0.00000000e+00    1.37863243e+00
480      2.70000000e+00    3.00000000e+00   -4.31223593e-03    1.53535913e-03    2.67282283e-01    1.27153486e+00    2.70000000e+00    3.00000000e+00    0.00000000e+00    1.42846514e+00
481      2.75000000e+00    3.00000000e+00   -4.32910981e-03    1.54368327e-03    2.66595632e-01    1.27170211e+00    2.75000000e+00    3.00000000e+00    0.00000000e+00    1.47829789e+00
482      2.80000000e+00    3.00000000e+00   -4.34573870e-03    1.55176703e-03    2.65908981e-01    1.27186932e+00    2.80000000e+00    3.00000000e+00    0.00000000e+00    1.52813068e+00
483      2.85000000e+00    3.00000000e+00   -4.36213892e-03    1.55962711e-03    2.65222331e-01    1.27203649e+00    2.85000000e+00    3.00000000e+00    0.00000000e+00    1.57796351e+00
484      2.90000000e+00    3.00000000e+00   -4.37832549e-03    1.56727875e-03    2.64535680e-01    1.27220361e+00    2.90000000e+00    3.00000000e+00    0.00000000e+00    1.62779639e+00
485      2.95000000e+00    3.00000000e+00   -4.39431215e-03    1.57473583e-03    2.63849029e-01    1.27237070e+00    2.95000000e+00    3.00000000e+00    0.00000000e+00    1.67762930e+00
486      3.00000000e+00    3.00000000e+00   -4.41011160e-03    1.58201109e-03    2.63162378e-01    1.27253774e+00    3.00000000e+00    3.00000000e+00    0.00000000e+00    1.72746226e+00
487      3.05000000e+00    3.00000000e+00   -4.42573549e-03    1.58911615e-03    2.62475728e-01    1.27270474e+00    3.05000000e+00    3.00000000e+00    0.00000000e+00    1.77729526e+00
488      3.10000000e+00    3.00000000e+00   -4.44119462e-03    1.59606172e-03    2.61789077e-01    1.27287170e+00    3.10000000e+00    3.00000000e+00    0.00000000e+00    1.82712830e+00
489      3.15000000e+00    3.00000000e+00   -4.45649896e-03    1.60285760e-03    2.61102426e-01    1.27303862e+00    3.15000000e+00    3.00000000e+00    0.00000000e+00    1.87696138e+00
490      3.20000000e+00    3.00000000e+00   -4.47165771e-03    1.60951285e-03    2.60415776e-01    1.27320550e+00    3.20000000e+00    3.00000000e+00    0.00000000e+00    1.92679450e+00
491      3.25000000e+00    3.00000000e+00   -4.48667945e-03    1.61603581e-03    2.59729125e-01    1.27337234e+00    3.25000000e+00    3.00000000e+00    0.00000000e+00    1.97662766e+00
492      3.30000000e+00    3.00000000e+00   -4.50157212e-03    1.62243418e-03    2.59042474e-01    1.27353913e+00    3.30000000e+00    3.00000000e+00    0.00000000e+00    2.02646087e+00
493      3.35000000e+00    3.00000000e+00   -4.51634311e-03    1.62871507e-03    2.58355823e-01    1.27370589e+00    3.35000000e+00    3.00000000e+00    0.00000000e+00    2.07629411e+00
494      3.40000000e+00    3.00000000e+00   -4.53099928e-03    1.63488510e-03    2.57669173e-01    1.27387260e+00    3.40000000e+00    3.00000000e+00    0.00000000e+00    2.12612740e+00
495      3.45000000e+00    3.00000000e+00   -4.54554705e-03    1.64095038e-03    2.56982522e-01    1.27403928e+00    3.45000000e+00    3.00000000e+00    0.00000000e+00    2.17596072e+00
496      3.50000000e+00    3.00000000e+00   -4.55999240e-03    1.64691659e-03    2.56295871e-01    1.27420591e+00    3.50000000e+00    3.00000000e+00    0.00000000e+00    2.22579409e+00
497      0.00000000e+00    3.50000000e+00    0.00000000e+00    0.00000000e+00    3.04361422e-01    1.48772240e+00    0.00000000e+00    3.50000000e+00    0.00000000e+00   -1.48772240e+00
498      5.00000000e-02    3.50000000e+00   -2.49224587e-04    1.26487469e-05    3.03674771e-01    1.48788862e+00    5.00000000e-02    3.50000000e+00    0.00000000e+00   -1.43788862e+00
499      1.00000000e-01    3.50000000e+00   -4.89255635e-04    2.75024036e-05    3.02988120e-01    1.48805480e+00    1.00000000e-01    3.50000000e+00    0.00000000e+00   -1.38805480e+00
500      1.50000000e-01    3.50000000e+00   -7.20332549e-04    4.44397099e-05    3.02301469e-01    1.48822094e+00    1.50000000e-01    3.50000000e+00    0.00000000e+00   -1.33822094e+00
501      2.00000000e-01    3.50000000e+00   -9.42686505e-04    6.33457391e-05    3.01614819e-01    1.48838704e+00    2.00000000e-01    3.50000000e+00    0.00000000e+00   -1.28838704e+00
502      2.50000000e-01    3.50000000e+00   -1.15654080e-03    8.41115332e-05    3.00928168e-01    1.48855310e+00    2.50000000e-01    3.50000000e+00    0.00000000e+00   -1.23855310e+00
503      3.00000000e-01    3.50000000e+00   -1.36211119e-03    1.06633759e-04    3.00241517e-01    1.48871913e+00    3.00000000e-01    3.50000000e+00    0.00000000e+00   -1.18871913e+00
504      3.50000000e-01    3.50000000e+00   -1.55960622e-03    1.30814388e-04    2.99554867e-01    1.48888511e+00    3.50000000e-01    3.50000000e+00    0.00000000e+00   -1.13888511e+00
505      4.00000000e-01    3.50000000e+00   -1.74922749e-03    1.56560387e-04    2.98868216e-01    1.48905106e+00    4.00000000e-01    3.50000000e+00    0.00000000e+00   -1.08905106e+00
506      4.50000000e-01    3.50000000e+00   -1.93117001e-03    1.83783440e-04    2.98181565e-01    1.48921697e+00    4.50000000e-01    3.50000000e+00    0.00000000e+00   -1.03921697e+00
507      5.00000000e-01    3.50000000e+00   -2.10562240e-03    2.12399670e-04    2.97494914e-01    1.48938284e+00    5.00000000e-01    3.50000000e+00    0.00000000e+00   -9.89382838e-01
508      5.50000000e-01    3.50000000e+00   -2.27276720e-03    2.42329388e-04    2.96808264e-01    1.48954867e+00    5.50000000e-01    3.50000000e+00    0.00000000e+00   -9.39548668e-01
509      6.00000000e-01    3.50000000e+00   -2.43278111e-03    2.73496846e-04    2.96121613e-01    1.48971446e+00    6.00000000e-01    3.50000000e+00    0.00000000e+00   -8.89714460e-01
510      6.50000000e-01    3.50000000e+00   -2.58583525e-03    3.05830007e-04    2.95434962e-01    1.48988021e+00    6.50000000e-01    3.50000000e+00    0.00000000e+00   -8.39880212e-01
511      7.00000000e-01    3.50000000e+00   -2.73209535e-03    3.39260318e-04    2.94748312e-01    1.49004593e+00    7.00000000e-01    3.50000000e+00    0.00000000e+00   -7.90045926e-01
512      7.50000000e-01    3.50000000e+00   -2.87172200e-03    3.73722499e-04    2.94061661e-01    1.49021160e+00    7.50000000e-01    3.50000000e+00    0.00000000e+00   -7.40211601e-01
513      8.00000000e-01    3.50000000e+00   -3.00487086e-03    4.09154338e-04    2.93375010e-01    1.49037724e+00    8.00000000e-01    3.50000000e+00    0.00000000e+00   -6.90377237e-01
514      8.50000000e-01    3.50000000e+00   -3.13169286e-03    4.45496489e-04    2.92688359e-01    1.49054283e+00    8.50000000e-01    3.50000000e+00    0.00000000e+00   -6.40542834e-01
515      9.00000000e-01    3.50000000e+00   -3.25233441e-03    4.82692294e-04    2.92001709e-01    1.49070839e+00    9.00000000e-01    3.50000000e+00    0.00000000e+00   -5.90708393e-01
516      9.50000000e-01    3.50000000e+00   -3.36693755e-03    5.20687624e-04    2.91315058e-01    1.49087391e+00    9.50000000e-01    3.50000000e+00    0.00000000e+00   -5.40873912e-01
517      1.00000000e+00    3.50000000e+00   -3.47564019e-03    5.59430747e-04    2.90628407e-01    1.49103939e+00    1.00000000e+00    3.50000000e+00    0.00000000e+00   -4.91039393e-01
518      1.05000000e+00    3.50000000e+00   -3.57857619e-03    5.98872220e-04    2.89941757e-01    1.49120483e+00    1.05000000e+00    3.50000000e+00    0.00000000e+00   -4.41204835e-01
519      1.10000000e+00    3.50000000e+00   -3.67587557e-03    6.38964514e-04    2.89255106e-01    1.49137024e+00    1.10000000e+00    3.50000000e+00    0.00000000e+00   -3.91370238e-01
520      1.15000000e+00    3.50000000e+00   -3.76766477e-03    6.79660289e-04    2.88568455e-01    1.49153560e+00    1.15000000e+00    3.50000000e+00    0.00000000e+00   -3.41535602e-01
521      1.20000000e+00    3.50000000e+00   -3.85406739e-03    7.20905640e-04    2.87881804e-01    1.49170093e+00    1.20000000e+00    3.50000000e+00    0.00000000e+00   -2.91700927e-01
522      1.25000000e+00    3.50000000e+00   -3.93520666e-03    7.62618935e-04    2.87195154e-01    1.49186621e+00    1.25000000e+00    3.50000000e+00    0.00000000e+00   -2.41866213e-01
523      1.30000000e+00    3.50000000e+00   -4.01121227e-03    8.04637821e-04    2.86508503e-01    1.49203146e+00    1.30000000e+00    3.50000000e+00    0.00000000e+00   -1.92031460e-01
524      1.35000000e+00    3.50000000e+00   -4.08223643e-03    8.46619716e-04    2.85821852e-01    1.49219667e+00    1.35000000e+00    3.50000000e+00    0.00000000e+00   -1.42196669e-01
525      1.40000000e+00    3.50000000e+00   -4.14848238e-03    8.87933134e-04    2.85135201e-01    1.49236184e+00    1.40000000e+00    3.50000000e+00    0.00000000e+00   -9.23618386e-02
526      1.45000000e+00    3.50000000e+00   -4.21023719e-03    9.27698308e-04    2.84448551e-01    1.49252697e+00    1.45000000e+00    3.50000000e+00    0.00000000e+00   -4.25269694e-02
527      1.50000000e+00    3.50000000e+00   -4.26787911e-03    9.65144315e-04    2.83761900e-01    1.49269206e+00    1.50000000e+00    3.50000000e+00    0.00000000e+00    7.30793873e-03
528      1.55000000e+00    3.50000000e+00   -4.32183252e-03    1.00005004e-03    2.83075249e-01    1.49285711e+00    1.55000000e+00    3.50000000e+00    0.00000000e+00    5.71428857e-02
529      1.60000000e+00    3.50000000e+00   -4.37249611e-03    1.03272754e-03    2.82388599e-01    1.49302213e+00    1.60000000e+00    3.50000000e+00    0.00000000e+00    1.06977872e-01
530      1.65000000e+00    3.50000000e+00   -4.42020298e-03    1.06359504e-03    2.81701948e-01    1.49318710e+00    1.65000000e+00    3.50000000e+00    0.00000000e+00    1.56812896e-01
531      1.70000000e+00    3.50000000e+00   -4.46522733e-03    1.09289084e-03    2.81015297e-01    1.49335204e+00    1.70000000e+00    3.50000000e+00    0.00000000e+00    2.06647960e-01
532      1.75000000e+00    3.50000000e+00   -4.50780697e-03    1.12068345e-03    2.80328646e-01    1.49351694e+00    1.75000000e+00    3.50000000e+00    0.00000000e+00    2.56483063e-01
533      1.80000000e+00    3.50000000e+00   -4.54815864e-03    1.14697821e-03    2.79641996e-01    1.49368180e+00    1.80000000e+00    3.50000000e+00    0.00000000e+00    3.06318204e-01
534      1.85000000e+00    3.50000000e+00   -4.58648351e-03    1.17178710e-03    2.78955345e-01    1.49384662e+00    1.85000000e+00    3.50000000e+00    0.00000000e+00    3.56153384e-01
535      1.90000000e+00    3.50000000e+00   -4.62296791e-03    1.19515053e-03    2.78268694e-01    1.49401140e+00    1.90000000e+00    3.50000000e+00    0.00000000e+00    4.05988604e-01
536      1.95000000e+00    3.50000000e+00   -4.65778280e-03    1.21713506e-03    2.77582044e-01    1.49417614e+00    1.95000000e+00    3.50000000e+00    0.00000000e+00    4.55823862e-01
537      2.00000000e+00    3.50000000e+00   -4.69108361e-03    1.23782411e-03    2.76895393e-01    1.49434084e+00    2.00000000e+00    3.50000000e+00    0.00000000e+00    5.05659159e-01
538      2.05000000e+00    3.50000000e+00   -4.72301061e-03    1.25730908e-03    2.76208742e-01    1.49450551e+00    2.05000000e+00    3.50000000e+00    0.00000000e+00    5.55494495e-01
539      2.10000000e+00    3.50000000e+00   -4.75368980e-03    1.27568290e-03    2.75522091e-01    1.49467013e+00    2.10000000e+00    3.50000000e+00    0.00000000e+00    6.05329870e-01
540      2.15000000e+00    3.50000000e+00   -4.78323404e-03    1.29303593e-03    2.74835441e-01    1.49483472e+00    2.15000000e+00    3.50000000e+00    0.00000000e+00    6.55165283e-01
541      2.20000000e+00    3.50000000e+00   -4.81174427e-03    1.30945356e-03    2.74148790e-01    1.49499926e+00    2.20000000e+00    3.50000000e+00    0.00000000e+00    7.05000736e-01
542      2.25000000e+00    3.50000000e+00   -4.83931076e-03    1.32501510e-03    2.73462139e-01    1.49516377e+00    2.25000000e+00    3.50000000e+00    0.00000000e+00    7.54836228e-01
543      2.30000000e+00    3.50000000e+00   -4.86601430e-03    1.33979337e-03    2.72775488e-01    1.49532824e+00    2.30000000e+00    3.50000000e+00    0.00000000e+00    8.04671758e-01
544      2.35000000e+00    3.50000000e+00   -4.89192725e-03    1.35385472e-03    2.72088838e-01    1.49549267e+00    2.35000000e+00    3.50000000e+00    0.00000000e+00    8.54507328e-01
545      2.40000000e+00    3.50000000e+00   -4.91711451e-03    1.36725936e-03    2.71402187e-01    1.49565706e+00    2.40000000e+00    3.50000000e+00    0.00000000e+00    9.04342936e-01
546      2.45000000e+00    3.50000000e+00   -4.94163441e-03    1.38006177e-03    2.70715536e-01    1.49582142e+00    2.45000000e+00    3.50000000e+00    0.00000000e+00    9.54178584e-01
547      2.50000000e+00    3.50000000e+00   -4.96553945e-03    1.39231119e-03    2.70028886e-01    1.49598573e+00    2.50000000e+00    3.50000000e+00    0.00000000e+00    1.00401427e+00
548      2.55000000e+00    3.50000000e+00   -4.98887701e-03    1.40405208e-03    2.69342235e-01    1.49615000e+00    2.55000000e+00    3.50000000e+00    0.00000000e+00    1.05385000e+00
549      2.60000000e+00    3.50000000e+00   -5.01168989e-03    1.41532463e-03    2.68655584e-01    1.49631424e+00    2.60000000e+00    3.50000000e+00    0.00000000e+00    1.10368576e+00
550      2.65000000e+00    3.50000000e+00   -5.03401686e-03    1.42616516e-03    2.67968933e-01    1.49647844e+00    2.65000000e+00    3.50000000e+00    0.00000000e+00    1.15352156e+00
551      2.70000000e+00    3.50000000e+00   -5.05589308e-03    1.43660655e-03    2.67282283e-01    1.49664260e+00    2.70000000e+00    3.50000000e+00    0.00000000e+00    1.20335740e+00
552      2.75000000e+00    3.50000000e+00   -5.07735055e-03    1.44667857e-03    2.66595632e-01    1.49680671e+00    2.75000000e+00    3.50000000e+00    0.00000000e+00    1.25319329e+00
553      2.80000000e+00    3.50000000e+00   -5.09841840e-03    1.45640826e-03    2.65908981e-01    1.49697079e+00    2.80000000e+00    3.50000000e+00    0.00000000e+00    1.30302921e+00
554      2.85000000e+00    3.50000000e+00   -5.11912321e-03    1.46582017e-03    2.65222331e-01    1.49713484e+00    2.85000000e+00    3.50000000e+00    0.00000000e+00    1.35286516e+00
555      2.90000000e+00    3.50000000e+00   -5.13948930e-03    1.47493665e-03    2.64535680e-01    1.49729884e+00    2.90000000e+00    3.50000000e+00    0.00000000e+00    1.40270116e+00
556      2.95000000e+00    3.50000000e+00   -5.15953893e-03    1.48377807e-03    2.63849029e-01    1.49746280e+00    2.95000000e+00    3.50000000e+00    0.00000000e+00    1.45253720e+00
557      3.00000000e+00    3.50000000e+00   -5.17929255e-03    1.49236302e-03    2.63162378e-01    1.49762672e+00    3.00000000e+00    3.50000000e+00    0.00000000e+00    1.50237328e+00
558      3.05000000e+00    3.50000000e+00   -5.19876892e-03    1.50070851e-03    2.62475728e-01    1.49779061e+00    3.05000000e+00    3.50000000e+00    0.00000000e+00    1.55220939e+00
559      3.10000000e+00    3.50000000e+00   -5.21798535e-03    1.50883010e-03    2.61789077e-01    1.49795446e+00    3.10000000e+00    3.50000000e+00    0.00000000e+00    1.60204554e+00
560      3.15000000e+00    3.50000000e+00   -5.23695777e-03    1.51674208e-03    2.61102426e-01    1.49811826e+00    3.15000000e+00    3.50000000e+00    0.00000000e+00    1.65188174e+00
561      3.20000000e+00    3.50000000e+00   -5.25570091e-03    1.52445757e-03    2.60415776e-01    1.49828203e+00    3.20000000e+00    3.50000000e+00    0.00000000e+00    1.70171797e+00
562      3.25000000e+00    3.50000000e+00   -5.27422839e-03    1.53198864e-03    2.59729125e-01    1.49844576e+00    3.25000000e+00    3.50000000e+00    0.00000000e+00    1.75155424e+00
563      3.30000000e+00    3.50000000e+00   -5.29255282e-03    1.53934640e-03    2.59042474e-01    1.49860945e+00    3.30000000e+00    3.50000000e+00    0.00000000e+00    1.80139055e+00
564      3.35000000e+00    3.50000000e+00   -5.31068589e-03    1.54654113e-03    2.58355823e-01    1.49877310e+00    3.35000000e+00    3.50000000e+00    0.00000000e+00    1.85122690e+00
565      3.40000000e+00    3.50000000e+00   -5.32863846e-03    1.55358230e-03    2.57669173e-01    1.49893671e+00    3.40000000e+00    3.50000000e+00    0.00000000e+00    1.90106329e+00
566      3.45000000e+00    3.50000000e+00   -5.34642065e-03    1.56047868e-03    2.56982522e-01    1.49910029e+00    3.45000000e+00    3.50000000e+00    0.00000000e+00    1.95089971e+00
567      3.50000000e+00    3.50000000e+00   -5.36404186e-03    1.56723841e-03    2.56295871e-01    1.49926382e+00    3.50000000e+00    3.50000000e+00    0.00000000e+00    2.00073618e+00
End of Xyce(TM) Simulation
