Index       V(2)              V(1)             I(VDS)           N(M1:GM)     
341      2.85000000e+00   -2.00000000e+00   -8.13171376e+00   -1.57429645e-03
342      2.90000000e+00   -2.00000000e+00   -8.32512513e+00   -1.58461998e-03
343      2.95000000e+00   -2.00000000e+00   -8.51853629e+00   -1.59457888e-03
344      3.00000000e+00   -2.00000000e+00   -8.71194725e+00   -1.60419686e-03
345      3.05000000e+00   -2.00000000e+00   -8.90535802e+00   -1.61349616e-03
346      3.10000000e+00   -2.00000000e+00   -9.09876860e+00   -1.62249764e-03
347      3.15000000e+00   -2.00000000e+00   -9.29217901e+00   -1.63122081e-03
348      3.20000000e+00   -2.00000000e+00   -9.48558926e+00   -1.63968392e-03
349      3.25000000e+00   -2.00000000e+00   -9.67899935e+00   -1.64790404e-03
350      3.30000000e+00   -2.00000000e+00   -9.87240929e+00   -1.65589713e-03
351      3.35000000e+00   -2.00000000e+00   -1.00658191e+01   -1.66367811e-03
352      3.40000000e+00   -2.00000000e+00   -1.02592288e+01   -1.67126093e-03
353      3.45000000e+00   -2.00000000e+00   -1.04526383e+01   -1.67865864e-03
354      3.50000000e+00   -2.00000000e+00   -1.06460478e+01   -1.68588348e-03
355      0.00000000e+00   -2.50000000e+00    0.00000000e+00    0.00000000e+00
356      5.00000000e-02   -2.50000000e+00   -1.27740688e-04   -4.64779436e-05
357      1.00000000e-01   -2.50000000e+00   -2.56709832e-04   -9.12625763e-05
358      1.50000000e-01   -2.50000000e+00   -3.86631574e-04   -1.34486497e-04
359      2.00000000e-01   -2.50000000e+00   -5.17267549e-04   -1.76267859e-04
360      2.50000000e-01   -2.50000000e+00   -6.48411515e-04   -2.16712377e-04
361      3.00000000e-01   -2.50000000e+00   -7.79885256e-04   -2.55915002e-04
362      3.50000000e-01   -2.50000000e+00   -9.11538178e-04   -2.93961303e-04
363      4.00000000e-01   -2.50000000e+00   -1.04326789e-03   -3.30928630e-04
364      4.50000000e-01   -2.50000000e+00   -1.17518216e-03   -3.66887110e-04
365      5.00000000e-01   -2.50000000e+00   -1.30873498e-03   -4.01900495e-04
366      5.50000000e-01   -2.50000000e+00   -1.45459253e-03   -4.36026900e-04
367      6.00000000e-01   -2.50000000e+00   -1.68701031e-03   -4.69319431e-04
368      6.50000000e-01   -2.50000000e+00   -2.51966645e-03   -5.01826737e-04
369      7.00000000e-01   -2.50000000e+00   -7.50321264e-03   -5.33593484e-04
370      7.50000000e-01   -2.50000000e+00   -4.11780458e-02   -5.64660771e-04
371      8.00000000e-01   -2.50000000e+00   -2.01806229e-01   -5.95066493e-04
372      8.50000000e-01   -2.50000000e+00   -3.95251960e-01   -6.24845658e-04
373      9.00000000e-01   -2.50000000e+00   -5.88697053e-01   -6.54030662e-04
374      9.50000000e-01   -2.50000000e+00   -7.82141480e-01   -6.82651539e-04
375      1.00000000e+00   -2.50000000e+00   -9.75585217e-01   -7.10736172e-04
376      1.05000000e+00   -2.50000000e+00   -1.16902824e+00   -7.38310486e-04
377      1.10000000e+00   -2.50000000e+00   -1.36247054e+00   -7.65398609e-04
378      1.15000000e+00   -2.50000000e+00   -1.55591210e+00   -7.92023022e-04
379      1.20000000e+00   -2.50000000e+00   -1.74935291e+00   -8.18204689e-04
380      1.25000000e+00   -2.50000000e+00   -1.94279295e+00   -8.43963163e-04
381      1.30000000e+00   -2.50000000e+00   -2.13623222e+00   -8.69316689e-04
382      1.35000000e+00   -2.50000000e+00   -2.32967072e+00   -8.94282283e-04
383      1.40000000e+00   -2.50000000e+00   -2.52310844e+00   -9.18875805e-04
384      1.45000000e+00   -2.50000000e+00   -2.71654538e+00   -9.43112012e-04
385      1.50000000e+00   -2.50000000e+00   -2.90998154e+00   -9.67004608e-04
386      1.55000000e+00   -2.50000000e+00   -3.10341692e+00   -9.90566275e-04
387      1.60000000e+00   -2.50000000e+00   -3.29685152e+00   -1.01380869e-03
388      1.65000000e+00   -2.50000000e+00   -3.49028534e+00   -1.03674255e-03
389      1.70000000e+00   -2.50000000e+00   -3.68371839e+00   -1.05937755e-03
390      1.75000000e+00   -2.50000000e+00   -3.87715067e+00   -1.08172238e-03
391      1.80000000e+00   -2.50000000e+00   -4.07058218e+00   -1.10378469e-03
392      1.85000000e+00   -2.50000000e+00   -4.26401294e+00   -1.12557110e-03
393      1.90000000e+00   -2.50000000e+00   -4.45744295e+00   -1.14708710e-03
394      1.95000000e+00   -2.50000000e+00   -4.65087222e+00   -1.16833709e-03
395      2.00000000e+00   -2.50000000e+00   -4.84430075e+00   -1.18932429e-03
396      2.05000000e+00   -2.50000000e+00   -5.03772855e+00   -1.21005077e-03
397      2.10000000e+00   -2.50000000e+00   -5.23115564e+00   -1.23051739e-03
398      2.15000000e+00   -2.50000000e+00   -5.42458201e+00   -1.25072376e-03
399      2.20000000e+00   -2.50000000e+00   -5.61800769e+00   -1.27066807e-03
400      2.25000000e+00   -2.50000000e+00   -5.81143269e+00   -1.29034673e-03
401      2.30000000e+00   -2.50000000e+00   -6.00485700e+00   -1.30975366e-03
402      2.35000000e+00   -2.50000000e+00   -6.19828065e+00   -1.32887912e-03
403      2.40000000e+00   -2.50000000e+00   -6.39170364e+00   -1.34770838e-03
404      2.45000000e+00   -2.50000000e+00   -6.58512600e+00   -1.36622032e-03
405      2.50000000e+00   -2.50000000e+00   -6.77854772e+00   -1.38438691e-03
406      2.55000000e+00   -2.50000000e+00   -6.97196883e+00   -1.40217415e-03
407      2.60000000e+00   -2.50000000e+00   -7.16538933e+00   -1.41954452e-03
408      2.65000000e+00   -2.50000000e+00   -7.35880926e+00   -1.43646078e-03
409      2.70000000e+00   -2.50000000e+00   -7.55222864e+00   -1.45288969e-03
410      2.75000000e+00   -2.50000000e+00   -7.74564751e+00   -1.46880375e-03
411      2.80000000e+00   -2.50000000e+00   -7.93906591e+00   -1.48418704e-03
412      2.85000000e+00   -2.50000000e+00   -8.13248383e+00   -1.49903347e-03
413      2.90000000e+00   -2.50000000e+00   -8.32590131e+00   -1.51334527e-03
414      2.95000000e+00   -2.50000000e+00   -8.51931835e+00   -1.52713179e-03
415      3.00000000e+00   -2.50000000e+00   -8.71273497e+00   -1.54040790e-03
416      3.05000000e+00   -2.50000000e+00   -8.90615120e+00   -1.55319255e-03
417      3.10000000e+00   -2.50000000e+00   -9.09956705e+00   -1.56550735e-03
418      3.15000000e+00   -2.50000000e+00   -9.29298254e+00   -1.57737555e-03
419      3.20000000e+00   -2.50000000e+00   -9.48639771e+00   -1.58882109e-03
420      3.25000000e+00   -2.50000000e+00   -9.67981255e+00   -1.59986803e-03
421      3.30000000e+00   -2.50000000e+00   -9.87322711e+00   -1.61054007e-03
422      3.35000000e+00   -2.50000000e+00   -1.00666414e+01   -1.62086019e-03
423      3.40000000e+00   -2.50000000e+00   -1.02600554e+01   -1.63085052e-03
424      3.45000000e+00   -2.50000000e+00   -1.04534692e+01   -1.64053215e-03
425      3.50000000e+00   -2.50000000e+00   -1.06468827e+01   -1.64992513e-03
426      0.00000000e+00   -3.00000000e+00    0.00000000e+00    0.00000000e+00
427      5.00000000e-02   -3.00000000e+00   -1.49264519e-04   -3.98604085e-05
428      1.00000000e-01   -3.00000000e+00   -2.99013159e-04   -7.84155753e-05
429      1.50000000e-01   -3.00000000e+00   -4.49027817e-04   -1.15766190e-04
430      2.00000000e-01   -3.00000000e+00   -5.99121648e-04   -1.52002097e-04
431      2.50000000e-01   -3.00000000e+00   -7.49134531e-04   -1.87203738e-04
432      3.00000000e-01   -3.00000000e+00   -8.98929698e-04   -2.21443386e-04
433      3.50000000e-01   -3.00000000e+00   -1.04839392e-03   -2.54786188e-04
434      4.00000000e-01   -3.00000000e+00   -1.19745858e-03   -2.87291043e-04
435      4.50000000e-01   -3.00000000e+00   -1.34626208e-03   -3.19011349e-04
436      5.00000000e-01   -3.00000000e+00   -1.49628628e-03   -3.49995658e-04
437      5.50000000e-01   -3.00000000e+00   -1.65822275e-03   -3.80288225e-04
438      6.00000000e-01   -3.00000000e+00   -1.90635019e-03   -4.09929498e-04
439      6.50000000e-01   -3.00000000e+00   -2.75436800e-03   -4.38956537e-04
440      7.00000000e-01   -3.00000000e+00   -7.75294742e-03   -4.67403375e-04
441      7.50000000e-01   -3.00000000e+00   -4.14425034e-02   -4.95301343e-04
442      8.00000000e-01   -3.00000000e+00   -2.02085116e-01   -5.22679343e-04
443      8.50000000e-01   -3.00000000e+00   -3.95544997e-01   -5.49564099e-04
444      9.00000000e-01   -3.00000000e+00   -5.89003976e-01   -5.75980366e-04
445      9.50000000e-01   -3.00000000e+00   -7.82462038e-01   -6.01951120e-04
446      1.00000000e+00   -3.00000000e+00   -9.75919170e-01   -6.27497731e-04
447      1.05000000e+00   -3.00000000e+00   -1.16937537e+00   -6.52640103e-04
448      1.10000000e+00   -3.00000000e+00   -1.36283062e+00   -6.77396807e-04
449      1.15000000e+00   -3.00000000e+00   -1.55628492e+00   -7.01785200e-04
450      1.20000000e+00   -3.00000000e+00   -1.74973827e+00   -7.25821524e-04
451      1.25000000e+00   -3.00000000e+00   -1.94319067e+00   -7.49521000e-04
452      1.30000000e+00   -3.00000000e+00   -2.13664212e+00   -7.72897907e-04
453      1.35000000e+00   -3.00000000e+00   -2.33009262e+00   -7.95965659e-04
454      1.40000000e+00   -3.00000000e+00   -2.52354218e+00   -8.18736862e-04
455      1.45000000e+00   -3.00000000e+00   -2.71699079e+00   -8.41223379e-04
456      1.50000000e+00   -3.00000000e+00   -2.91043848e+00   -8.63436376e-04
457      1.55000000e+00   -3.00000000e+00   -3.10388523e+00   -8.85386368e-04
458      1.60000000e+00   -3.00000000e+00   -3.29733106e+00   -9.07083262e-04
459      1.65000000e+00   -3.00000000e+00   -3.49077598e+00   -9.28536388e-04
460      1.70000000e+00   -3.00000000e+00   -3.68421999e+00   -9.49754531e-04
461      1.75000000e+00   -3.00000000e+00   -3.87766311e+00   -9.70745963e-04
462      1.80000000e+00   -3.00000000e+00   -4.07110534e+00   -9.91518462e-04
463      1.85000000e+00   -3.00000000e+00   -4.26454669e+00   -1.01207934e-03
464      1.90000000e+00   -3.00000000e+00   -4.45798717e+00   -1.03243546e-03
465      1.95000000e+00   -3.00000000e+00   -4.65142680e+00   -1.05259326e-03
466      2.00000000e+00   -3.00000000e+00   -4.84486558e+00   -1.07255879e-03
467      2.05000000e+00   -3.00000000e+00   -5.03830353e+00   -1.09233772e-03
468      2.10000000e+00   -3.00000000e+00   -5.23174065e+00   -1.11193539e-03
469      2.15000000e+00   -3.00000000e+00   -5.42517696e+00   -1.13135689e-03
470      2.20000000e+00   -3.00000000e+00   -5.61861246e+00   -1.15060707e-03
471      2.25000000e+00   -3.00000000e+00   -5.81204718e+00   -1.16969073e-03
472      2.30000000e+00   -3.00000000e+00   -6.00548112e+00   -1.18861269e-03
473      2.35000000e+00   -3.00000000e+00   -6.19891430e+00   -1.20737797e-03
474      2.40000000e+00   -3.00000000e+00   -6.39234672e+00   -1.22599204e-03
475      2.45000000e+00   -3.00000000e+00   -6.58577840e+00   -1.24446094e-03
476      2.50000000e+00   -3.00000000e+00   -6.77920934e+00   -1.26279150e-03
477      2.55000000e+00   -3.00000000e+00   -6.97263957e+00   -1.28099122e-03
478      2.60000000e+00   -3.00000000e+00   -7.16606908e+00   -1.29906789e-03
479      2.65000000e+00   -3.00000000e+00   -7.35949790e+00   -1.31702862e-03
480      2.70000000e+00   -3.00000000e+00   -7.55292602e+00   -1.33487790e-03
481      2.75000000e+00   -3.00000000e+00   -7.74635350e+00   -1.35261298e-03
482      2.80000000e+00   -3.00000000e+00   -7.93978033e+00   -1.37022651e-03
483      2.85000000e+00   -3.00000000e+00   -8.13320652e+00   -1.38770174e-03
484      2.90000000e+00   -3.00000000e+00   -8.32663206e+00   -1.40501033e-03
485      2.95000000e+00   -3.00000000e+00   -8.52005695e+00   -1.42211338e-03
486      3.00000000e+00   -3.00000000e+00   -8.71348121e+00   -1.43896461e-03
487      3.05000000e+00   -3.00000000e+00   -8.90690484e+00   -1.45551496e-03
488      3.10000000e+00   -3.00000000e+00   -9.10032787e+00   -1.47171755e-03
489      3.15000000e+00   -3.00000000e+00   -9.29375031e+00   -1.48753182e-03
490      3.20000000e+00   -3.00000000e+00   -9.48717218e+00   -1.50292615e-03
491      3.25000000e+00   -3.00000000e+00   -9.68059351e+00   -1.51787896e-03
492      3.30000000e+00   -3.00000000e+00   -9.87401433e+00   -1.53237848e-03
493      3.35000000e+00   -3.00000000e+00   -1.00674347e+01   -1.54642163e-03
494      3.40000000e+00   -3.00000000e+00   -1.02608545e+01   -1.56001258e-03
495      3.45000000e+00   -3.00000000e+00   -1.04542740e+01   -1.57316113e-03
496      3.50000000e+00   -3.00000000e+00   -1.06476930e+01   -1.58588122e-03
497      0.00000000e+00   -3.50000000e+00    0.00000000e+00    0.00000000e+00
498      5.00000000e-02   -3.50000000e+00   -1.67812244e-04   -3.45138593e-05
499      1.00000000e-01   -3.50000000e+00   -3.35530348e-04   -6.80057008e-05
500      1.50000000e-01   -3.50000000e+00   -5.02980847e-04   -1.00554679e-04
501      2.00000000e-01   -3.50000000e+00   -6.70016701e-04   -1.32231312e-04
502      2.50000000e-01   -3.50000000e+00   -8.36513402e-04   -1.63098626e-04
503      3.00000000e-01   -3.50000000e+00   -1.00236615e-03   -1.93213143e-04
504      3.50000000e-01   -3.50000000e+00   -1.16749052e-03   -2.22625719e-04
505      4.00000000e-01   -3.50000000e+00   -1.33184392e-03   -2.51382257e-04
506      4.50000000e-01   -3.50000000e+00   -1.49558832e-03   -2.79524306e-04
507      5.00000000e-01   -3.50000000e+00   -1.66022699e-03   -3.07089587e-04
508      5.50000000e-01   -3.50000000e+00   -1.83647102e-03   -3.34112438e-04
509      6.00000000e-01   -3.50000000e+00   -2.09861693e-03   -3.60624201e-04
510      6.50000000e-01   -3.50000000e+00   -2.96038047e-03   -3.86653558e-04
511      7.00000000e-01   -3.50000000e+00   -7.97244784e-03   -4.12226826e-04
512      7.50000000e-01   -3.50000000e+00   -4.16752477e-02   -4.37368207e-04
513      8.00000000e-01   -3.50000000e+00   -2.02330873e-01   -4.62100014e-04
514      8.50000000e-01   -3.50000000e+00   -3.95803547e-01   -4.86442864e-04
515      9.00000000e-01   -3.50000000e+00   -5.89275111e-01   -5.10415850e-04
516      9.50000000e-01   -3.50000000e+00   -7.82745559e-01   -5.34036691e-04
517      1.00000000e+00   -3.50000000e+00   -9.76214888e-01   -5.57321863e-04
518      1.05000000e+00   -3.50000000e+00   -1.16968310e+00   -5.80286719e-04
519      1.10000000e+00   -3.50000000e+00   -1.36315019e+00   -6.02945589e-04
520      1.15000000e+00   -3.50000000e+00   -1.55661618e+00   -6.25311875e-04
521      1.20000000e+00   -3.50000000e+00   -1.75008105e+00   -6.47398130e-04
522      1.25000000e+00   -3.50000000e+00   -1.94354482e+00   -6.69216135e-04
523      1.30000000e+00   -3.50000000e+00   -2.13700750e+00   -6.90776957e-04
524      1.35000000e+00   -3.50000000e+00   -2.33046909e+00   -7.12091014e-04
525      1.40000000e+00   -3.50000000e+00   -2.52392960e+00   -7.33168119e-04
526      1.45000000e+00   -3.50000000e+00   -2.71738905e+00   -7.54017535e-04
527      1.50000000e+00   -3.50000000e+00   -2.91084744e+00   -7.74648009e-04
528      1.55000000e+00   -3.50000000e+00   -3.10430478e+00   -7.95067813e-04
529      1.60000000e+00   -3.50000000e+00   -3.29776109e+00   -8.15284777e-04
530      1.65000000e+00   -3.50000000e+00   -3.49121637e+00   -8.35306319e-04
531      1.70000000e+00   -3.50000000e+00   -3.68467064e+00   -8.55139472e-04
532      1.75000000e+00   -3.50000000e+00   -3.87812392e+00   -8.74790906e-04
533      1.80000000e+00   -3.50000000e+00   -4.07157621e+00   -8.94266957e-04
534      1.85000000e+00   -3.50000000e+00   -4.26502752e+00   -9.13573641e-04
535      1.90000000e+00   -3.50000000e+00   -4.45847788e+00   -9.32716673e-04
536      1.95000000e+00   -3.50000000e+00   -4.65192729e+00   -9.51701491e-04
537      2.00000000e+00   -3.50000000e+00   -4.84537577e+00   -9.70533263e-04
538      2.05000000e+00   -3.50000000e+00   -5.03882334e+00   -9.89216914e-04
539      2.10000000e+00   -3.50000000e+00   -5.23226999e+00   -1.00775713e-03
540      2.15000000e+00   -3.50000000e+00   -5.42571576e+00   -1.02615840e-03
541      2.20000000e+00   -3.50000000e+00   -5.61916065e+00   -1.04442500e-03
542      2.25000000e+00   -3.50000000e+00   -5.81260467e+00   -1.06256107e-03
543      2.30000000e+00   -3.50000000e+00   -6.00604785e+00   -1.08057058e-03
544      2.35000000e+00   -3.50000000e+00   -6.19949019e+00   -1.09845744e-03
545      2.40000000e+00   -3.50000000e+00   -6.39293172e+00   -1.11622552e-03
546      2.45000000e+00   -3.50000000e+00   -6.58637243e+00   -1.13387871e-03
547      2.50000000e+00   -3.50000000e+00   -6.77981235e+00   -1.15142107e-03
548      2.55000000e+00   -3.50000000e+00   -6.97325149e+00   -1.16885690e-03
549      2.60000000e+00   -3.50000000e+00   -7.16668987e+00   -1.18619096e-03
550      2.65000000e+00   -3.50000000e+00   -7.36012749e+00   -1.20342865e-03
551      2.70000000e+00   -3.50000000e+00   -7.55356438e+00   -1.22057610e-03
552      2.75000000e+00   -3.50000000e+00   -7.74700058e+00   -1.23763829e-03
553      2.80000000e+00   -3.50000000e+00   -7.94043609e+00   -1.25462463e-03
554      2.85000000e+00   -3.50000000e+00   -8.13387092e+00   -1.27154695e-03
555      2.90000000e+00   -3.50000000e+00   -8.32730507e+00   -1.28841862e-03
556      2.95000000e+00   -3.50000000e+00   -8.52073853e+00   -1.30525430e-03
557      3.00000000e+00   -3.50000000e+00   -8.71417132e+00   -1.32206922e-03
558      3.05000000e+00   -3.50000000e+00   -8.90760344e+00   -1.33887762e-03
559      3.10000000e+00   -3.50000000e+00   -9.10103488e+00   -1.35569038e-03
560      3.15000000e+00   -3.50000000e+00   -9.29446566e+00   -1.37251203e-03
561      3.20000000e+00   -3.50000000e+00   -9.48789578e+00   -1.38933755e-03
562      3.25000000e+00   -3.50000000e+00   -9.68132523e+00   -1.40614992e-03
563      3.30000000e+00   -3.50000000e+00   -9.87475404e+00   -1.42291925e-03
564      3.35000000e+00   -3.50000000e+00   -1.00681822e+01   -1.43960403e-03
565      3.40000000e+00   -3.50000000e+00   -1.02616097e+01   -1.45615442e-03
566      3.45000000e+00   -3.50000000e+00   -1.04550366e+01   -1.47251687e-03
567      3.50000000e+00   -3.50000000e+00   -1.06484630e+01   -1.48863896e-03
End of Xyce(TM) Simulation
