Index        TIME               V(VOUT)              V(IN)               V(1)        
660      1.0530386598e-05    5.3182410590e-01    3.0620214870e+00    3.0448450740e+00
661      1.0530448441e-05    5.3873420467e-01    3.0219504889e+00    3.0040289636e+00
662      1.0530510284e-05    5.4813674613e-01    2.9817648809e+00    2.9632128532e+00
663      1.0530572126e-05    5.5983156092e-01    2.9414865835e+00    2.9223967429e+00
664      1.0530633969e-05    5.7361833900e-01    2.9011339250e+00    2.8815806325e+00
665      1.0530695811e-05    5.8932862310e-01    2.8607216098e+00    2.8407645221e+00
666      1.0530757654e-05    6.0682862676e-01    2.8202596064e+00    2.7999484118e+00
667      1.0530819497e-05    6.2602632021e-01    2.7797560535e+00    2.7591323014e+00
668      1.0530881339e-05    6.4686816823e-01    2.7392169284e+00    2.7183161910e+00
669      1.0530943182e-05    6.6934052363e-01    2.6986471410e+00    2.6775000806e+00
670      1.0531005024e-05    6.9346739745e-01    2.6580500630e+00    2.6366839703e+00
671      1.0531066867e-05    7.1931204367e-01    2.6174279386e+00    2.5958678599e+00
672      1.0531128709e-05    7.4697742498e-01    2.5767816286e+00    2.5550517495e+00
673      1.0531190552e-05    7.7660879689e-01    2.5361108971e+00    2.5142356392e+00
674      1.0531252395e-05    8.0839492763e-01    2.4954144994e+00    2.4734195288e+00
675      1.0531314237e-05    8.4256815339e-01    2.4546908046e+00    2.4326034184e+00
676      1.0531376080e-05    8.7939903401e-01    2.4139387857e+00    2.3917873080e+00
677      1.0531437922e-05    9.1918221845e-01    2.3731598530e+00    2.3509711977e+00
678      1.0531499765e-05    9.6220774519e-01    2.3323602620e+00    2.3101550873e+00
679      1.0531561608e-05    1.0087153686e+00    2.2915533004e+00    2.2693389769e+00
680      1.0531623450e-05    1.0588368873e+00    2.2507589744e+00    2.2285228666e+00
681      1.0531685293e-05    1.1125451727e+00    2.2099987902e+00    2.1877067562e+00
682      1.0531747135e-05    1.1696351847e+00    2.1692867818e+00    2.1468906458e+00
683      1.0531808978e-05    1.2297505285e+00    2.1286222414e+00    2.1060745354e+00
684      1.0531870821e-05    1.2924422143e+00    2.0879900961e+00    2.0652584251e+00
685      1.0531932663e-05    1.3572299016e+00    2.0473687545e+00    2.0244423147e+00
686      1.0531994506e-05    1.4236457262e+00    2.0067385287e+00    1.9836262043e+00
687      1.0532056348e-05    1.4912581412e+00    1.9660857310e+00    1.9428100940e+00
688      1.0532180034e-05    1.6285264688e+00    1.8846956660e+00    1.8611778732e+00
689      1.0532303719e-05    1.7664634204e+00    1.8031586961e+00    1.7795456525e+00
690      1.0532422115e-05    1.8966170193e+00    1.7249913313e+00    1.7014042658e+00
691      1.0532481379e-05    1.9604092455e+00    1.6858198846e+00    1.6622896864e+00
692      1.0532540644e-05    2.0226558336e+00    1.6466163246e+00    1.6231751070e+00
693      1.0532592681e-05    2.0756997174e+00    1.6121632491e+00    1.5888304994e+00
694      1.0532638759e-05    2.1210918414e+00    1.5816319848e+00    1.5584193089e+00
695      1.0532679799e-05    2.1600402799e+00    1.5544209506e+00    1.5313327943e+00
696      1.0532716735e-05    2.1937349240e+00    1.5299192457e+00    1.5069549311e+00
697      1.0532749977e-05    2.2228523984e+00    1.5078605512e+00    1.4850148543e+00
698      1.0532779896e-05    2.2480150186e+00    1.4880041546e+00    1.4652687851e+00
699      1.0532809814e-05    2.2721320157e+00    1.4681484744e+00    1.4455227159e+00
700      1.0532839732e-05    2.2951895813e+00    1.4482955538e+00    1.4257766468e+00
701      1.0532866659e-05    2.3150454138e+00    1.4304300778e+00    1.4080051845e+00
702      1.0532893585e-05    2.3342111121e+00    1.4125594754e+00    1.3902337223e+00
703      1.0532947438e-05    2.3696876597e+00    1.3768214849e+00    1.3546907978e+00
704      1.0533001291e-05    2.4020910509e+00    1.3411494513e+00    1.3191478733e+00
705      1.0533055144e-05    2.4316654020e+00    1.3054962512e+00    1.2836049488e+00
706      1.0533108997e-05    2.4588246988e+00    1.2698692246e+00    1.2480620243e+00
707      1.0533162850e-05    2.4838704045e+00    1.2342544309e+00    1.2125190998e+00
708      1.0533216703e-05    2.5071339322e+00    1.1986528595e+00    1.1769761753e+00
709      1.0533270556e-05    2.5288722158e+00    1.1630574762e+00    1.1414332508e+00
710      1.0533324409e-05    2.5493260110e+00    1.1274678283e+00    1.1058903263e+00
711      1.0533378262e-05    2.5686856373e+00    1.0918805807e+00    1.0703474018e+00
712      1.0533432114e-05    2.5871191113e+00    1.0562953187e+00    1.0348044773e+00
713      1.0533539820e-05    2.6217321026e+00    9.8512563330e-01    9.6371862833e-01
714      1.0533647526e-05    2.6539973533e+00    9.1395164691e-01    8.9263277935e-01
715      1.0533755232e-05    2.6845078092e+00    8.4277020340e-01    8.2154693035e-01
716      1.0533862938e-05    2.7136390789e+00    7.7157290226e-01    7.5046108136e-01
717      1.0533970644e-05    2.7416291098e+00    7.0035416810e-01    6.7937523237e-01
718      1.0534078349e-05    2.7685692934e+00    6.2910159201e-01    6.0828938338e-01
719      1.0534186055e-05    2.7944300077e+00    5.5780153568e-01    5.3720353439e-01
720      1.0534293761e-05    2.8190247789e+00    4.8643088216e-01    4.6611768540e-01
721      1.0534401467e-05    2.8419808216e+00    4.1495969844e-01    3.9503183641e-01
722      1.0534509173e-05    2.8626316204e+00    3.4334711098e-01    3.2394598742e-01
723      1.0534616879e-05    2.8799141192e+00    2.7154541026e-01    2.5286013843e-01
724      1.0534724584e-05    2.8923908827e+00    1.9947313431e-01    1.8177428944e-01
725      1.0534832290e-05    2.8986922348e+00    1.2698247926e-01    1.1068844045e-01
726      1.0534929225e-05    2.8992399612e+00    6.1502669717e-02    4.6711176358e-02
727      1.0535000000e-05    2.8978160887e+00    1.4137645794e-02   -1.6457946117e-12
728      1.0535004716e-05    2.8977264511e+00    1.1575447467e-02    0.0000000000e+00
729      1.0535008440e-05    2.8976670944e+00    9.8529833056e-03    0.0000000000e+00
730      1.0535012164e-05    2.8976126155e+00    8.2686159304e-03    0.0000000000e+00
731      1.0535019612e-05    2.8975276885e+00    5.8080955001e-03    0.0000000000e+00
732      1.0535027060e-05    2.8974671310e+00    4.0815568244e-03    0.0000000000e+00
733      1.0535041957e-05    2.8973917913e+00    1.9746859224e-03    0.0000000000e+00
734      1.0535071750e-05    2.8973332390e+00    3.7126869384e-04    0.0000000000e+00
735      1.0535131336e-05    2.8973187119e+00   -2.2175473846e-05    0.0000000000e+00
736      1.0535184964e-05    2.8973210906e+00    4.1763876684e-05    0.0000000000e+00
737      1.0535238591e-05    2.8973207966e+00    3.4185197015e-05    0.0000000000e+00
738      1.0535345846e-05    2.8973208507e+00    3.5340867323e-05    0.0000000000e+00
739      1.0535560356e-05    2.8973208188e+00    3.4753835914e-05    0.0000000000e+00
740      1.0535989377e-05    2.8973208444e+00    3.5183948644e-05    0.0000000000e+00
741      1.0536847417e-05    2.8973208213e+00    3.4813901272e-05    0.0000000000e+00
742      1.0538563498e-05    2.8973208433e+00    3.5157519805e-05    0.0000000000e+00
743      1.0541995660e-05    2.8973208218e+00    3.4826313349e-05    0.0000000000e+00
744      1.0548859984e-05    2.8973208430e+00    3.5151503308e-05    0.0000000000e+00
745      1.0562588632e-05    2.8973208220e+00    3.4829275521e-05    0.0000000000e+00
746      1.0590045928e-05    2.8973208430e+00    3.5150033582e-05    0.0000000000e+00
747      1.0644960519e-05    2.8973208220e+00    3.4830007564e-05    0.0000000000e+00
748      1.0754789703e-05    2.8973208429e+00    3.5149668263e-05    0.0000000000e+00
749      1.0974448069e-05    2.8973208220e+00    3.4830190048e-05    0.0000000000e+00
750      1.1275448069e-05    2.8973208429e+00    3.5149563100e-05    0.0000000000e+00
751      1.1576448069e-05    2.8973208220e+00    3.4830278752e-05    0.0000000000e+00
752      1.1877448069e-05    2.8973208429e+00    3.5149474421e-05    0.0000000000e+00
753      1.2035000000e-05    2.8973208220e+00    3.4830407749e-05    0.0000000000e+00
754      1.2035007812e-05    2.8973919454e+00    1.4317224359e-03    5.1562500006e-03
755      1.2035015555e-05    2.8975049912e+00    3.8156376243e-03    1.0266581666e-02
756      1.2035023298e-05    2.8976452248e+00    6.9282895282e-03    1.5376913334e-02
757      1.2035031041e-05    2.8977952933e+00    1.0346181439e-02    2.0487245000e-02
758      1.2035046527e-05    2.8981319738e+00    1.8524090405e-02    3.0707908334e-02
759      1.2035062013e-05    2.8984831714e+00    2.7761349270e-02    4.0928571667e-02
760      1.2035092985e-05    2.8991253136e+00    4.7365335524e-02    6.1369898334e-02
761      1.2035123956e-05    2.8996063775e+00    6.7465598186e-02    8.1811224999e-02
762      1.2035185900e-05    2.8997464132e+00    1.0765754178e-01    1.2269387833e-01
763      1.2035247843e-05    2.8983072814e+00    1.4767722421e-01    1.6357653166e-01
764      1.2035309787e-05    2.8948886062e+00    1.8771639807e-01    2.0445918500e-01
765      1.2035371730e-05    2.8894572539e+00    2.2787584222e-01    2.4534183833e-01
766      1.2035433673e-05    2.8821685975e+00    2.6815365638e-01    2.8622449166e-01
767      1.2035495617e-05    2.8732806816e+00    3.0853035797e-01    3.2710714499e-01
768      1.2035557560e-05    2.8630521361e+00    3.4898390030e-01    3.6798979832e-01
769      1.2035619504e-05    2.8517318443e+00    3.8950263291e-01    4.0887245166e-01
770      1.2035681447e-05    2.8395219877e+00    4.3007618386e-01    4.4975510499e-01
771      1.2035805334e-05    2.8130651481e+00    5.1134754754e-01    5.3152041165e-01
772      1.2036053108e-05    2.7544718549e+00    6.7426064483e-01    6.9505102498e-01
773      1.2036300881e-05    2.6900115644e+00    8.3749684112e-01    8.5858163831e-01
774      1.2036548655e-05    2.6183922506e+00    1.0007904698e+00    1.0221122516e+00
775      1.2036584785e-05    2.6070644264e+00    1.0246195918e+00    1.0459582151e+00
776      1.2036620915e-05    2.5954862120e+00    1.0484398452e+00    1.0698041786e+00
777      1.2036693176e-05    2.5712609590e+00    1.0960706431e+00    1.1174961056e+00
778      1.2036765436e-05    2.5454808319e+00    1.1437119801e+00    1.1651880326e+00
779      1.2036837697e-05    2.5177152359e+00    1.1913451183e+00    1.2128799596e+00
780      1.2036909957e-05    2.4875438991e+00    1.2389783090e+00    1.2605718866e+00
781      1.2036982218e-05    2.4543646516e+00    1.2865977512e+00    1.3082638136e+00
782      1.2037054478e-05    2.4175398603e+00    1.3342020311e+00    1.3559557406e+00
783      1.2037126739e-05    2.3763245134e+00    1.3817759171e+00    1.4036476675e+00
784      1.2037198999e-05    2.3300358438e+00    1.4293116194e+00    1.4513395945e+00
785      1.2037271260e-05    2.2781372784e+00    1.4768006698e+00    1.4990315215e+00
786      1.2037343520e-05    2.2204444031e+00    1.5242505487e+00    1.5467234485e+00
787      1.2037415781e-05    2.1571908030e+00    1.5716802598e+00    1.5944153755e+00
788      1.2037488041e-05    2.0890111829e+00    1.6191182034e+00    1.6421073025e+00
789      1.2037560302e-05    2.0167694828e+00    1.6665881639e+00    1.6897992295e+00
790      1.2037632562e-05    1.9413833582e+00    1.7141047903e+00    1.7374911565e+00
791      1.2037704823e-05    1.8636883875e+00    1.7616727455e+00    1.7851830834e+00
792      1.2037777083e-05    1.7843916301e+00    1.8092915720e+00    1.8328750104e+00
793      1.2037849344e-05    1.7040786010e+00    1.8569590860e+00    1.8805669374e+00
794      1.2037993865e-05    1.5424614495e+00    1.9524217519e+00    1.9759507914e+00
795      1.2038138386e-05    1.3827919985e+00    2.0480911202e+00    2.0713346454e+00
796      1.2038163822e-05    1.3552897633e+00    2.0649381553e+00    2.0881226763e+00
797      1.2038189259e-05    1.3279680867e+00    2.0818047689e+00    2.1049107072e+00
798      1.2038240131e-05    1.2743338717e+00    2.1155416333e+00    2.1384867691e+00
799      1.2038291004e-05    1.2221920600e+00    2.1492715493e+00    2.1720628310e+00
800      1.2038341877e-05    1.1718744438e+00    2.1829924536e+00    2.2056388929e+00
801      1.2038392750e-05    1.1236744460e+00    2.2166909414e+00    2.2392149548e+00
802      1.2038443623e-05    1.0778464040e+00    2.2503592100e+00    2.2727910167e+00
803      1.2038494496e-05    1.0345486923e+00    2.2839943251e+00    2.3063670786e+00
804      1.2038545368e-05    9.9383938894e-01    2.3176018972e+00    2.3399431404e+00
805      1.2038596241e-05    9.5567747934e-01    2.3511925600e+00    2.3735192023e+00
806      1.2038647114e-05    9.1994953485e-01    2.3847787550e+00    2.4070952642e+00
807      1.2038697987e-05    8.8649696937e-01    2.4183711960e+00    2.4406713261e+00
808      1.2038748860e-05    8.5514236108e-01    2.4519774446e+00    2.4742473880e+00
809      1.2038799732e-05    8.2570758142e-01    2.4856016855e+00    2.5078234499e+00
810      1.2038850605e-05    7.9802571784e-01    2.5192455271e+00    2.5413995118e+00
811      1.2038901478e-05    7.7194732706e-01    2.5529089440e+00    2.5749755736e+00
812      1.2038952351e-05    7.4734341250e-01    2.5865911635e+00    2.6085516355e+00
813      1.2039003224e-05    7.2410620461e-01    2.6202912660e+00    2.6421276974e+00
814      1.2039054097e-05    7.0214893565e-01    2.6540085839e+00    2.6757037593e+00
815      1.2039104969e-05    6.8140512310e-01    2.6877429197e+00    2.7092798212e+00
816      1.2039155842e-05    6.6182784400e-01    2.7214946683e+00    2.7428558831e+00
817      1.2039206715e-05    6.4338919693e-01    2.7552648768e+00    2.7764319450e+00
818      1.2039257588e-05    6.2608012690e-01    2.7890552804e+00    2.8100080068e+00
819      1.2039308461e-05    6.0991064921e-01    2.8228683342e+00    2.8435840687e+00
820      1.2039359334e-05    5.9491044664e-01    2.8567072590e+00    2.8771601306e+00
821      1.2039410206e-05    5.8112966268e-01    2.8905761312e+00    2.9107361925e+00
822      1.2039461079e-05    5.6863957536e-01    2.9244800884e+00    2.9443122544e+00
823      1.2039511952e-05    5.5753269748e-01    2.9584257520e+00    2.9778883163e+00
824      1.2039562825e-05    5.4792169576e-01    2.9924219727e+00    3.0114643781e+00
825      1.2039613698e-05    5.3993600555e-01    3.0264808797e+00    3.0450404400e+00
826      1.2039664570e-05    5.3371313074e-01    3.0606186036e+00    3.0786165019e+00
827      1.2039715443e-05    5.2937589544e-01    3.0948528426e+00    3.1121925638e+00
828      1.2039766316e-05    5.2697564390e-01    3.1291888106e+00    3.1457686257e+00
829      1.2039817189e-05    5.2638520927e-01    3.1635817652e+00    3.1793446876e+00
830      1.2039868062e-05    5.2721608567e-01    3.1979024549e+00    3.2129207495e+00
831      1.2039918935e-05    5.2893821760e-01    3.2320081706e+00    3.2464968113e+00
832      1.2040000000e-05    5.3257210351e-01    3.2859359836e+00    3.3000000000e+00
833      1.2040004873e-05    5.3277020192e-01    3.2885575515e+00    3.3000000000e+00
834      1.2040008694e-05    5.3290258286e-01    3.2902997362e+00    3.3000000000e+00
835      1.2040012514e-05    5.3302446616e-01    3.2918983684e+00    3.3000000000e+00
836      1.2040020155e-05    5.3321418747e-01    3.2943641286e+00    3.3000000000e+00
837      1.2040027796e-05    5.3334735242e-01    3.2960770452e+00    3.3000000000e+00
838      1.2040043078e-05    5.3350905155e-01    3.2981405694e+00    3.3000000000e+00
839      1.2040073641e-05    5.3363007131e-01    3.2996718093e+00    3.3000000000e+00
840      1.2040134768e-05    5.3365766954e-01    3.3000192225e+00    3.3000000000e+00
841      1.2040189783e-05    5.3365283611e-01    3.2999586645e+00    3.3000000000e+00
842      1.2040244797e-05    5.3365347994e-01    3.2999665931e+00    3.3000000000e+00
843      1.2040354826e-05    5.3365336672e-01    3.2999652654e+00    3.3000000000e+00
844      1.2040574884e-05    5.3365342963e-01    3.2999659530e+00    3.3000000000e+00
845      1.2041014999e-05    5.3365338172e-01    3.2999654454e+00    3.3000000000e+00
846      1.2041895230e-05    5.3365342385e-01    3.2999658836e+00    3.3000000000e+00
847      1.2043655692e-05    5.3365338429e-01    3.2999654760e+00    3.3000000000e+00
848      1.2047176617e-05    5.3365342264e-01    3.2999658692e+00    3.3000000000e+00
849      1.2054218465e-05    5.3365338488e-01    3.2999654830e+00    3.3000000000e+00
850      1.2068302161e-05    5.3365342235e-01    3.2999658657e+00    3.3000000000e+00
851      1.2096469554e-05    5.3365338502e-01    3.2999654847e+00    3.3000000000e+00
852      1.2152804340e-05    5.3365342227e-01    3.2999658649e+00    3.3000000000e+00
853      1.2265473912e-05    5.3365338506e-01    3.2999654852e+00    3.3000000000e+00
854      1.2490813056e-05    5.3365342226e-01    3.2999658647e+00    3.3000000000e+00
855      1.2791813056e-05    5.3365338507e-01    3.2999654853e+00    3.3000000000e+00
856      1.3092813056e-05    5.3365342225e-01    3.2999658646e+00    3.3000000000e+00
857      1.3393813056e-05    5.3365338508e-01    3.2999654854e+00    3.3000000000e+00
858      1.3540000000e-05    5.3365342223e-01    3.2999658644e+00    3.3000000000e+00
859      1.3540007812e-05    5.3355127589e-01    3.2985769266e+00    3.2948437500e+00
860      1.3540015543e-05    5.3337487922e-01    3.2962060314e+00    3.2897417362e+00
861      1.3540023273e-05    5.3314308624e-01    3.2931054900e+00    3.2846397224e+00
862      1.3540031003e-05    5.3288842686e-01    3.2896974216e+00    3.2795377086e+00
863      1.3540046464e-05    5.3228148005e-01    3.2815292401e+00    3.2693336810e+00
864      1.3540061925e-05    5.3160459052e-01    3.2722863756e+00    3.2591296534e+00
865      1.3540077385e-05    5.3090785295e-01    3.2625492564e+00    3.2489256258e+00
866      1.3540108307e-05    5.2954441719e-01    3.2425482045e+00    3.2285175706e+00
867      1.3540139228e-05    5.2828661309e-01    3.2223246945e+00    3.2081095155e+00
868      1.3540201071e-05    5.2638463349e-01    3.1819637228e+00    3.1672934051e+00
869      1.3540262913e-05    5.2588503568e-01    3.1418950789e+00    3.1264772947e+00
870      1.3540324756e-05    5.2755823973e-01    3.1019782823e+00    3.0856611843e+00
871      1.3540386598e-05    5.3182410590e-01    3.0620214870e+00    3.0448450740e+00
872      1.3540448441e-05    5.3873420467e-01    3.0219504889e+00    3.0040289636e+00
873      1.3540510284e-05    5.4813674613e-01    2.9817648809e+00    2.9632128532e+00
874      1.3540572126e-05    5.5983156092e-01    2.9414865835e+00    2.9223967429e+00
875      1.3540633969e-05    5.7361833900e-01    2.9011339250e+00    2.8815806325e+00
876      1.3540695811e-05    5.8932862310e-01    2.8607216098e+00    2.8407645221e+00
877      1.3540757654e-05    6.0682862676e-01    2.8202596064e+00    2.7999484118e+00
878      1.3540819497e-05    6.2602632021e-01    2.7797560535e+00    2.7591323014e+00
879      1.3540881339e-05    6.4686816823e-01    2.7392169284e+00    2.7183161910e+00
880      1.3540943182e-05    6.6934052363e-01    2.6986471410e+00    2.6775000806e+00
881      1.3541005024e-05    6.9346739745e-01    2.6580500630e+00    2.6366839703e+00
882      1.3541066867e-05    7.1931204367e-01    2.6174279386e+00    2.5958678599e+00
883      1.3541128709e-05    7.4697742498e-01    2.5767816286e+00    2.5550517495e+00
884      1.3541190552e-05    7.7660879689e-01    2.5361108971e+00    2.5142356392e+00
885      1.3541252395e-05    8.0839492763e-01    2.4954144994e+00    2.4734195288e+00
886      1.3541314237e-05    8.4256815339e-01    2.4546908046e+00    2.4326034184e+00
887      1.3541376080e-05    8.7939903401e-01    2.4139387857e+00    2.3917873080e+00
888      1.3541437922e-05    9.1918221845e-01    2.3731598530e+00    2.3509711977e+00
889      1.3541499765e-05    9.6220774519e-01    2.3323602620e+00    2.3101550873e+00
890      1.3541561608e-05    1.0087153686e+00    2.2915533004e+00    2.2693389769e+00
891      1.3541623450e-05    1.0588368873e+00    2.2507589744e+00    2.2285228666e+00
892      1.3541685293e-05    1.1125451727e+00    2.2099987902e+00    2.1877067562e+00
893      1.3541747135e-05    1.1696351847e+00    2.1692867818e+00    2.1468906458e+00
894      1.3541808978e-05    1.2297505285e+00    2.1286222414e+00    2.1060745354e+00
895      1.3541870821e-05    1.2924422143e+00    2.0879900961e+00    2.0652584251e+00
896      1.3541932663e-05    1.3572299016e+00    2.0473687545e+00    2.0244423147e+00
897      1.3541994506e-05    1.4236457262e+00    2.0067385287e+00    1.9836262043e+00
898      1.3542056348e-05    1.4912581412e+00    1.9660857310e+00    1.9428100940e+00
899      1.3542180034e-05    1.6285264688e+00    1.8846956660e+00    1.8611778732e+00
900      1.3542303719e-05    1.7664634204e+00    1.8031586961e+00    1.7795456525e+00
901      1.3542422115e-05    1.8966170193e+00    1.7249913313e+00    1.7014042658e+00
902      1.3542481379e-05    1.9604092455e+00    1.6858198846e+00    1.6622896864e+00
903      1.3542540644e-05    2.0226558336e+00    1.6466163246e+00    1.6231751070e+00
904      1.3542592681e-05    2.0756997174e+00    1.6121632491e+00    1.5888304995e+00
905      1.3542638759e-05    2.1210918414e+00    1.5816319848e+00    1.5584193089e+00
906      1.3542679799e-05    2.1600402799e+00    1.5544209506e+00    1.5313327943e+00
907      1.3542716735e-05    2.1937349240e+00    1.5299192457e+00    1.5069549311e+00
908      1.3542749977e-05    2.2228523984e+00    1.5078605512e+00    1.4850148543e+00
909      1.3542779896e-05    2.2480150186e+00    1.4880041546e+00    1.4652687851e+00
910      1.3542809814e-05    2.2721320157e+00    1.4681484744e+00    1.4455227159e+00
911      1.3542839732e-05    2.2951895814e+00    1.4482955537e+00    1.4257766468e+00
912      1.3542866659e-05    2.3150454138e+00    1.4304300778e+00    1.4080051845e+00
913      1.3542893585e-05    2.3342111121e+00    1.4125594754e+00    1.3902337222e+00
914      1.3542947438e-05    2.3696876597e+00    1.3768214849e+00    1.3546907977e+00
915      1.3543001291e-05    2.4020910510e+00    1.3411494512e+00    1.3191478732e+00
916      1.3543055144e-05    2.4316654021e+00    1.3054962511e+00    1.2836049487e+00
917      1.3543108997e-05    2.4588246988e+00    1.2698692246e+00    1.2480620242e+00
918      1.3543162850e-05    2.4838704045e+00    1.2342544308e+00    1.2125190997e+00
919      1.3543216703e-05    2.5071339322e+00    1.1986528594e+00    1.1769761752e+00
920      1.3543270556e-05    2.5288722159e+00    1.1630574761e+00    1.1414332507e+00
921      1.3543324409e-05    2.5493260111e+00    1.1274678282e+00    1.1058903262e+00
922      1.3543378262e-05    2.5686856374e+00    1.0918805806e+00    1.0703474017e+00
923      1.3543432114e-05    2.5871191114e+00    1.0562953185e+00    1.0348044772e+00
924      1.3543539820e-05    2.6217321026e+00    9.8512563315e-01    9.6371862819e-01
925      1.3543647526e-05    2.6539973534e+00    9.1395164674e-01    8.9263277918e-01
926      1.3543755232e-05    2.6845078092e+00    8.4277020321e-01    8.2154693017e-01
927      1.3543862938e-05    2.7136390790e+00    7.7157290206e-01    7.5046108116e-01
928      1.3543970644e-05    2.7416291099e+00    7.0035416787e-01    6.7937523215e-01
929      1.3544078349e-05    2.7685692935e+00    6.2910159176e-01    6.0828938314e-01
930      1.3544186055e-05    2.7944300077e+00    5.5780153541e-01    5.3720353413e-01
931      1.3544293761e-05    2.8190247790e+00    4.8643088187e-01    4.6611768512e-01
932      1.3544401467e-05    2.8419808217e+00    4.1495969813e-01    3.9503183610e-01
933      1.3544509173e-05    2.8626316205e+00    3.4334711065e-01    3.2394598709e-01
934      1.3544616879e-05    2.8799141192e+00    2.7154540991e-01    2.5286013808e-01
935      1.3544724584e-05    2.8923908828e+00    1.9947313393e-01    1.8177428907e-01
936      1.3544832290e-05    2.8986922348e+00    1.2698247886e-01    1.1068844006e-01
937      1.3544929225e-05    2.8992399612e+00    6.1502669304e-02    4.6711175953e-02
938      1.3545000000e-05    2.8978160887e+00    1.4137645795e-02   -1.6457946117e-12
939      1.3545004716e-05    2.8977264511e+00    1.1575447467e-02    0.0000000000e+00
940      1.3545008440e-05    2.8976670944e+00    9.8529833058e-03    0.0000000000e+00
941      1.3545012164e-05    2.8976126155e+00    8.2686159304e-03    0.0000000000e+00
942      1.3545019612e-05    2.8975276885e+00    5.8080955000e-03    0.0000000000e+00
943      1.3545027060e-05    2.8974671310e+00    4.0815568241e-03    0.0000000000e+00
944      1.3545041957e-05    2.8973917913e+00    1.9746859221e-03    0.0000000000e+00
945      1.3545071750e-05    2.8973332390e+00    3.7126869370e-04    0.0000000000e+00
946      1.3545131336e-05    2.8973187119e+00   -2.2175473892e-05    0.0000000000e+00
947      1.3545184964e-05    2.8973210906e+00    4.1763876742e-05    0.0000000000e+00
948      1.3545238591e-05    2.8973207966e+00    3.4185196990e-05    0.0000000000e+00
949      1.3545345846e-05    2.8973208507e+00    3.5340867332e-05    0.0000000000e+00
950      1.3545560356e-05    2.8973208188e+00    3.4753835914e-05    0.0000000000e+00
951      1.3545989377e-05    2.8973208444e+00    3.5183948643e-05    0.0000000000e+00
952      1.3546847417e-05    2.8973208213e+00    3.4813901274e-05    0.0000000000e+00
953      1.3548563498e-05    2.8973208433e+00    3.5157519803e-05    0.0000000000e+00
954      1.3551995660e-05    2.8973208218e+00    3.4826313351e-05    0.0000000000e+00
955      1.3558859984e-05    2.8973208430e+00    3.5151503306e-05    0.0000000000e+00
956      1.3572588632e-05    2.8973208220e+00    3.4829275523e-05    0.0000000000e+00
957      1.3600045928e-05    2.8973208430e+00    3.5150033579e-05    0.0000000000e+00
958      1.3654960519e-05    2.8973208220e+00    3.4830007566e-05    0.0000000000e+00
959      1.3764789703e-05    2.8973208429e+00    3.5149668261e-05    0.0000000000e+00
960      1.3984448069e-05    2.8973208220e+00    3.4830190050e-05    0.0000000000e+00
961      1.4285448069e-05    2.8973208429e+00    3.5149563098e-05    0.0000000000e+00
962      1.4586448069e-05    2.8973208220e+00    3.4830278754e-05    0.0000000000e+00
963      1.4887448069e-05    2.8973208429e+00    3.5149474419e-05    0.0000000000e+00
964      1.5045000000e-05    2.8973208220e+00    3.4830407751e-05    0.0000000000e+00
965      1.5045007812e-05    2.8973919454e+00    1.4317224360e-03    5.1562500006e-03
966      1.5045015555e-05    2.8975049912e+00    3.8156376245e-03    1.0266581666e-02
967      1.5045023298e-05    2.8976452248e+00    6.9282895284e-03    1.5376913334e-02
968      1.5045031041e-05    2.8977952933e+00    1.0346181440e-02    2.0487245000e-02
969      1.5045046527e-05    2.8981319738e+00    1.8524090405e-02    3.0707908334e-02
970      1.5045062013e-05    2.8984831714e+00    2.7761349270e-02    4.0928571667e-02
971      1.5045092985e-05    2.8991253136e+00    4.7365335525e-02    6.1369898334e-02
972      1.5045123956e-05    2.8996063775e+00    6.7465598187e-02    8.1811225002e-02
973      1.5045185900e-05    2.8997464132e+00    1.0765754178e-01    1.2269387834e-01
974      1.5045247843e-05    2.8983072814e+00    1.4767722422e-01    1.6357653167e-01
975      1.5045309787e-05    2.8948886062e+00    1.8771639807e-01    2.0445918500e-01
976      1.5045371730e-05    2.8894572539e+00    2.2787584223e-01    2.4534183834e-01
977      1.5045433673e-05    2.8821685975e+00    2.6815365639e-01    2.8622449167e-01
978      1.5045495617e-05    2.8732806816e+00    3.0853035798e-01    3.2710714500e-01
979      1.5045557560e-05    2.8630521361e+00    3.4898390031e-01    3.6798979834e-01
980      1.5045619504e-05    2.8517318443e+00    3.8950263292e-01    4.0887245167e-01
981      1.5045681447e-05    2.8395219877e+00    4.3007618387e-01    4.4975510500e-01
982      1.5045805334e-05    2.8130651481e+00    5.1134754755e-01    5.3152041167e-01
983      1.5046053108e-05    2.7544718549e+00    6.7426064485e-01    6.9505102501e-01
984      1.5046300881e-05    2.6900115644e+00    8.3749684115e-01    8.5858163834e-01
985      1.5046548655e-05    2.6183922505e+00    1.0007904699e+00    1.0221122517e+00
986      1.5046584785e-05    2.6070644264e+00    1.0246195918e+00    1.0459582152e+00
987      1.5046620915e-05    2.5954862120e+00    1.0484398452e+00    1.0698041787e+00
988      1.5046693176e-05    2.5712609590e+00    1.0960706431e+00    1.1174961056e+00
989      1.5046765436e-05    2.5454808319e+00    1.1437119801e+00    1.1651880326e+00
990      1.5046837697e-05    2.5177152359e+00    1.1913451183e+00    1.2128799596e+00
991      1.5046909957e-05    2.4875438992e+00    1.2389783090e+00    1.2605718866e+00
