Index       TIME            V(OUT25)          V(OUT50)     
480      4.22068063e-09    1.49999953e+00    1.49999929e+00
481      4.22489762e-09    1.49999957e+00    1.49999931e+00
482      4.22911461e-09    1.49999961e+00    1.49999934e+00
483      4.23290990e-09    1.49999964e+00    1.49999936e+00
484      4.23670520e-09    1.49999967e+00    1.49999938e+00
485      4.24050049e-09    1.49999969e+00    1.49999940e+00
486      4.24429578e-09    1.49999971e+00    1.49999942e+00
487      4.24809107e-09    1.49999973e+00    1.49999943e+00
488      4.25188637e-09    1.49999974e+00    1.49999945e+00
489      4.25513936e-09    1.49999976e+00    1.49999946e+00
490      4.25798381e-09    1.49999976e+00    1.49999948e+00
491      4.26082825e-09    1.49999977e+00    1.49999950e+00
492      4.26367270e-09    1.49999978e+00    1.49999951e+00
493      4.26450522e-09    1.49999978e+00    1.49999951e+00
494      4.26617027e-09    1.49999979e+00    1.49999951e+00
495      4.26783531e-09    1.49999979e+00    1.49999952e+00
496      4.26950035e-09    1.49999979e+00    1.49999952e+00
497      4.27283044e-09    1.49999980e+00    1.49999953e+00
498      4.27616053e-09    1.49999980e+00    1.49999954e+00
499      4.27949062e-09    1.49999981e+00    1.49999955e+00
500      4.28282070e-09    1.49999981e+00    1.49999956e+00
501      4.28615079e-09    1.49999982e+00    1.49999957e+00
502      4.28948088e-09    1.49999982e+00    1.49999957e+00
503      4.29281096e-09    1.49999982e+00    1.49999958e+00
504      4.29614105e-09    1.49999983e+00    1.49999958e+00
505      4.29947114e-09    1.49999983e+00    1.49999961e+00
506      4.30280123e-09    1.49999983e+00    1.49999963e+00
507      4.30613131e-09    1.49999983e+00    1.49999956e+00
508      4.30912839e-09    1.49999983e+00    1.49999945e+00
509      4.31182576e-09    1.49999983e+00    1.49999956e+00
510      4.31452313e-09    1.49999983e+00    1.49999975e+00
511      4.31722050e-09    1.49999984e+00    1.49999986e+00
512      4.32261525e-09    1.49999984e+00    1.49999994e+00
513      4.32693083e-09    1.49999984e+00    1.49999989e+00
514      4.33124641e-09    1.49999984e+00    1.49999974e+00
515      4.33556199e-09    1.49999984e+00    1.49999966e+00
516      4.33987758e-09    1.49999984e+00    1.49999988e+00
517      4.34376160e-09    1.49999984e+00    1.49999960e+00
518      4.34764563e-09    1.49999984e+00    1.49999926e+00
519      4.35152965e-09    1.49999984e+00    1.49999892e+00
520      4.35541368e-09    1.49999984e+00    1.49999941e+00
521      4.35929770e-09    1.49999984e+00    1.49999912e+00
522      4.35998147e-09    1.49999984e+00    1.49999862e+00
523      4.36066525e-09    1.49999984e+00    1.49999798e+00
524      4.36203279e-09    1.49999984e+00    1.49999634e+00
525      4.36340034e-09    1.49999984e+00    1.49999431e+00
526      4.36476788e-09    1.49999984e+00    1.49999343e+00
527      4.36613543e-09    1.49999984e+00    1.49999395e+00
528      4.36887052e-09    1.49999984e+00    1.49999698e+00
529      4.37434070e-09    1.49999984e+00    1.50000343e+00
530      4.37523883e-09    1.49999984e+00    1.50000463e+00
531      4.37613696e-09    1.49999984e+00    1.50000616e+00
532      4.37793323e-09    1.49999984e+00    1.50000866e+00
533      4.38152575e-09    1.49999984e+00    1.50001087e+00
534      4.38511827e-09    1.49999984e+00    1.50001117e+00
535      4.38871079e-09    1.49999984e+00    1.50001103e+00
536      4.39230331e-09    1.49999984e+00    1.50001340e+00
537      4.39589583e-09    1.49999984e+00    1.50001799e+00
538      4.39948835e-09    1.49999984e+00    1.50001302e+00
539      4.40308088e-09    1.49999984e+00    1.50000295e+00
540      4.40667340e-09    1.49999984e+00    1.49998966e+00
541      4.41026592e-09    1.49999984e+00    1.49999094e+00
542      4.41385844e-09    1.49999984e+00    1.49998250e+00
543      4.41745096e-09    1.49999984e+00    1.49989120e+00
544      4.42052166e-09    1.49999984e+00    1.49977049e+00
545      4.42328528e-09    1.49999984e+00    1.49975867e+00
546      4.42604890e-09    1.49999984e+00    1.49980092e+00
547      4.43157615e-09    1.49999984e+00    1.49996452e+00
548      4.43655068e-09    1.49999984e+00    1.50022680e+00
549      4.44076212e-09    1.49999984e+00    1.50042228e+00
550      4.44497356e-09    1.49999984e+00    1.50063387e+00
551      4.44918501e-09    1.49999984e+00    1.50104791e+00
552      4.45297531e-09    1.49999984e+00    1.50134310e+00
553      4.45676561e-09    1.49999984e+00    1.50147860e+00
554      4.46055591e-09    1.49999984e+00    1.50130479e+00
555      4.46434621e-09    1.49999984e+00    1.50123225e+00
556      4.46813650e-09    1.49999984e+00    1.50120675e+00
557      4.47192680e-09    1.49999984e+00    1.49910825e+00
558      4.47519167e-09    1.49999984e+00    1.49448530e+00
559      4.47803186e-09    1.49999984e+00    1.49137978e+00
560      4.48087206e-09    1.49999984e+00    1.48938648e+00
561      4.48371225e-09    1.49999984e+00    1.48825037e+00
562      4.48454722e-09    1.49999984e+00    1.48820008e+00
563      4.48621718e-09    1.49999984e+00    1.48875582e+00
564      4.48788713e-09    1.49999984e+00    1.48999132e+00
565      4.48955708e-09    1.49999984e+00    1.49163193e+00
566      4.49289699e-09    1.49999984e+00    1.49642834e+00
567      4.49623690e-09    1.49999984e+00    1.50370084e+00
568      4.49957680e-09    1.49999984e+00    1.51367600e+00
569      4.50291671e-09    1.49999984e+00    1.52984002e+00
570      4.50625661e-09    1.49999984e+00    1.55180324e+00
571      4.50959652e-09    1.49999984e+00    1.57584902e+00
572      4.51293643e-09    1.49999984e+00    1.60023560e+00
573      4.51627633e-09    1.49999984e+00    1.62179584e+00
574      4.51961624e-09    1.49999984e+00    1.64713352e+00
575      4.52295615e-09    1.49999984e+00    1.67470627e+00
576      4.52629605e-09    1.49999984e+00    1.66379335e+00
577      4.52930197e-09    1.49999984e+00    1.57009390e+00
578      4.53200729e-09    1.49999984e+00    1.45148864e+00
579      4.53471262e-09    1.49999984e+00    1.32296841e+00
580      4.53741794e-09    1.49999984e+00    1.18946652e+00
581      4.54282859e-09    1.49999984e+00    9.70509526e-01
582      4.54712336e-09    1.49999984e+00    8.44096594e-01
583      4.55141813e-09    1.49999984e+00    7.26133957e-01
584      4.55571291e-09    1.49999984e+00    6.17162549e-01
585      4.56000768e-09    1.49999984e+00    5.09186143e-01
586      4.56430245e-09    1.49999984e+00    4.12464547e-01
587      4.56859723e-09    1.49999984e+00    3.37128179e-01
588      4.57289200e-09    1.49999984e+00    2.78560055e-01
589      4.57718677e-09    1.49999984e+00    2.32295329e-01
590      4.58148154e-09    1.49999984e+00    1.95809969e-01
591      4.58577632e-09    1.49999984e+00    1.67265915e-01
592      4.58649516e-09    1.49999984e+00    1.63361854e-01
593      4.58793285e-09    1.49999984e+00    1.56615406e-01
594      4.58937054e-09    1.49999984e+00    1.51824652e-01
595      4.59080823e-09    1.49999984e+00    1.48316395e-01
596      4.59224591e-09    1.49999984e+00    1.45533975e-01
597      4.59368360e-09    1.49999984e+00    1.43076303e-01
598      4.59512129e-09    1.49999984e+00    1.40603872e-01
599      4.59799667e-09    1.49999984e+00    1.35025686e-01
600      4.59879607e-09    1.49999984e+00    1.33211541e-01
601      4.60039489e-09    1.49999984e+00    1.29688459e-01
602      4.60199370e-09    1.49999984e+00    1.25977482e-01
603      4.60359252e-09    1.49999984e+00    1.21987445e-01
604      4.60679015e-09    1.49999984e+00    1.13357456e-01
605      4.60998778e-09    1.49999984e+00    1.04203643e-01
606      4.61318541e-09    1.49999984e+00    9.49480463e-02
607      4.61638303e-09    1.49999984e+00    8.57241154e-02
608      4.61958066e-09    1.49999984e+00    7.68252883e-02
609      4.62277829e-09    1.49999984e+00    6.86032448e-02
610      4.62597592e-09    1.49999984e+00    6.11471892e-02
611      4.62917355e-09    1.49999984e+00    5.44448050e-02
612      4.63237118e-09    1.49999984e+00    4.84872270e-02
613      4.63556881e-09    1.49999984e+00    4.31988879e-02
614      4.63876644e-09    1.49999984e+00    3.85215699e-02
615      4.64164430e-09    1.49999984e+00    3.48204679e-02
616      4.64423438e-09    1.49999984e+00    3.16706893e-02
617      4.64682446e-09    1.49999984e+00    2.86952010e-02
618      4.64941454e-09    1.49999984e+00    2.59373754e-02
619      4.65459470e-09    1.49999984e+00    2.11440804e-02
620      4.65905270e-09    1.49999984e+00    1.77343871e-02
621      4.66351070e-09    1.49999984e+00    1.48714301e-02
622      4.66796870e-09    1.49999984e+00    1.24896729e-02
623      4.67242669e-09    1.49999984e+00    1.05047194e-02
624      4.67643889e-09    1.49999984e+00    9.01149772e-03
625      4.68045109e-09    1.49999984e+00    7.75111951e-03
626      4.68446329e-09    1.49999984e+00    6.68107472e-03
627      4.68847549e-09    1.49999984e+00    5.76964491e-03
628      4.69248769e-09    1.49999984e+00    4.98723145e-03
629      4.69609866e-09    1.49999984e+00    4.37886833e-03
630      4.69902190e-09    1.49999984e+00    3.93423429e-03
631      4.70194515e-09    1.49999984e+00    3.52859050e-03
632      4.70486839e-09    1.49999984e+00    3.16385247e-03
633      4.70581806e-09    1.49999984e+00    3.05601087e-03
634      4.70771740e-09    1.49999984e+00    2.84849629e-03
635      4.70961674e-09    1.49999984e+00    2.65599374e-03
636      4.71151608e-09    1.49999984e+00    2.47670913e-03
637      4.71531476e-09    1.49999984e+00    2.15363093e-03
638      4.71911344e-09    1.49999984e+00    1.87329972e-03
639      4.72291213e-09    1.49999984e+00    1.62981750e-03
640      4.72671081e-09    1.49999984e+00    1.41762853e-03
641      4.73050949e-09    1.49999984e+00    1.23291468e-03
642      4.73430817e-09    1.49999984e+00    1.07199475e-03
643      4.73810686e-09    1.49999984e+00    9.31451827e-04
644      4.74190554e-09    1.49999984e+00    8.08754459e-04
645      4.74570422e-09    1.49999984e+00    7.01580300e-04
646      4.74950290e-09    1.49999984e+00    6.08121011e-04
647      4.75260977e-09    1.49999984e+00    5.39777525e-04
648      4.75540595e-09    1.49999984e+00    4.83445356e-04
649      4.75820212e-09    1.49999984e+00    4.33013316e-04
650      4.76379448e-09    1.49999984e+00    3.47570669e-04
651      4.76878997e-09    1.49999984e+00    2.86025813e-04
652      4.77328592e-09    1.49999984e+00    2.40565152e-04
653      4.77778186e-09    1.49999984e+00    2.02449638e-04
654      4.78227780e-09    1.49999984e+00    1.70277785e-04
655      4.78632415e-09    1.49999984e+00    1.45726367e-04
656      4.79037050e-09    1.49999984e+00    1.24743430e-04
657      4.79441684e-09    1.49999984e+00    1.06827347e-04
658      4.79846319e-09    1.49999984e+00    9.15517887e-05
659      4.80250954e-09    1.49999984e+00    7.85374122e-05
660      4.80615125e-09    1.49999984e+00    6.84975682e-05
661      4.80907709e-09    1.49999984e+00    6.14132092e-05
662      4.81200293e-09    1.49999984e+00    5.51155660e-05
663      4.81492876e-09    1.49999984e+00    4.95251095e-05
664      4.81584367e-09    1.49999984e+00    4.79369802e-05
665      4.81767349e-09    1.49999984e+00    4.48780324e-05
666      4.81950331e-09    1.49999984e+00    4.20333322e-05
667      4.82133313e-09    1.49999984e+00    3.93857660e-05
668      4.82499277e-09    1.49999984e+00    3.46219119e-05
669      4.82865241e-09    1.49999984e+00    3.04948718e-05
670      4.83231205e-09    1.49999984e+00    2.69182377e-05
671      4.83597169e-09    1.49999984e+00    2.38171194e-05
672      4.83963133e-09    1.49999984e+00    2.11287915e-05
673      4.84329097e-09    1.49999984e+00    1.87975544e-05
674      4.84695061e-09    1.49999984e+00    1.67748013e-05
675      4.85061025e-09    1.49999984e+00    1.50194997e-05
676      4.85426989e-09    1.49999984e+00    1.34956681e-05
677      4.85792953e-09    1.49999984e+00    1.21722395e-05
678      4.86120483e-09    1.49999984e+00    1.11361559e-05
679      4.86404439e-09    1.49999984e+00    1.03366157e-05
680      4.86688395e-09    1.49999984e+00    9.61959560e-06
681      4.86972351e-09    1.49999984e+00    8.97636711e-06
682      4.87063726e-09    1.49999984e+00    8.78504463e-06
683      4.87246476e-09    1.49999984e+00    8.41950862e-06
684      4.87429227e-09    1.49999984e+00    8.07801332e-06
685      4.87611977e-09    1.49999984e+00    7.75886288e-06
686      4.87977477e-09    1.49999984e+00    7.18124618e-06
687      4.88342977e-09    1.49999984e+00    6.67677487e-06
688      4.88708478e-09    1.49999984e+00    6.23601219e-06
689      4.89073978e-09    1.49999984e+00    5.85066778e-06
690      4.89439478e-09    1.49999984e+00    5.51358503e-06
691      4.89804979e-09    1.49999984e+00    5.21842129e-06
692      4.90170479e-09    1.49999984e+00    4.95964270e-06
693      4.90535979e-09    1.49999984e+00    4.73249956e-06
694      4.90901480e-09    1.49999984e+00    4.53283320e-06
695      4.91266980e-09    1.49999984e+00    4.35703987e-06
696      4.91595930e-09    1.49999984e+00    4.21668567e-06
697      4.91879296e-09    1.49999984e+00    4.10770222e-06
698      4.92162661e-09    1.49999984e+00    4.00860820e-06
699      4.92446026e-09    1.49999984e+00    3.91837978e-06
700      4.92538143e-09    1.49999984e+00    3.88931748e-06
701      4.92722375e-09    1.49999984e+00    3.83703257e-06
702      4.92906607e-09    1.49999984e+00    3.78765542e-06
703      4.93090840e-09    1.49999984e+00    3.74100485e-06
704      4.93459305e-09    1.49999984e+00    3.65517787e-06
705      4.93827770e-09    1.49999984e+00    3.57837729e-06
706      4.94196234e-09    1.49999984e+00    3.50949613e-06
707      4.94564699e-09    1.49999984e+00    3.44755195e-06
708      4.94933164e-09    1.49999984e+00    3.39168407e-06
709      4.95301629e-09    1.49999984e+00    3.34113430e-06
710      4.95670094e-09    1.49999984e+00    3.29524168e-06
711      4.96038558e-09    1.49999985e+00    3.25343568e-06
712      4.96407023e-09    1.49999985e+00    3.21521704e-06
713      4.96775488e-09    1.49999984e+00    3.18015351e-06
714      4.97100429e-09    1.49999984e+00    3.15154773e-06
715      4.97384112e-09    1.49999985e+00    3.12816109e-06
716      4.97667795e-09    1.49999985e+00    3.10611879e-06
717      4.97951478e-09    1.49999985e+00    3.08529822e-06
718      4.98042043e-09    1.49999985e+00    3.07726992e-06
719      4.98223172e-09    1.49999985e+00    3.06520104e-06
720      4.98404300e-09    1.49999985e+00    3.05346136e-06
721      4.98585429e-09    1.49999985e+00    3.04204456e-06
722      4.98947687e-09    1.49999984e+00    3.02016123e-06
723      4.99309945e-09    1.49999984e+00    2.99944530e-06
724      4.99672203e-09    1.49999984e+00    2.97981463e-06
725      5.00034461e-09    1.49999985e+00    2.96118546e-06
726      5.00396719e-09    1.49999984e+00    2.94347574e-06
727      5.00758976e-09    1.49999983e+00    2.92660890e-06
728      5.01121234e-09    1.49999982e+00    2.91051361e-06
729      5.01483492e-09    1.49999984e+00    2.89512605e-06
730      5.01845750e-09    1.49999986e+00    2.88038757e-06
731      5.02208008e-09    1.49999978e+00    2.86624644e-06
732      5.02534040e-09    1.49999965e+00    2.85398635e-06
733      5.02814488e-09    1.49999978e+00    2.84377088e-06
734      5.03094936e-09    1.49999997e+00    2.83384801e-06
735      5.03375385e-09    1.50000007e+00    2.82420101e-06
736      5.03471563e-09    1.50000008e+00    2.81928420e-06
737      5.03663918e-09    1.50000013e+00    2.81332402e-06
738      5.03856274e-09    1.50000016e+00    2.80738432e-06
739      5.04048629e-09    1.50000013e+00    2.80148056e-06
740      5.04433340e-09    1.50000001e+00    2.78985338e-06
741      5.04818051e-09    1.49999990e+00    2.77845705e-06
742      5.05202763e-09    1.49999985e+00    2.76733107e-06
743      5.05587474e-09    1.50000006e+00    2.75649537e-06
744      5.05972185e-09    1.49999974e+00    2.74595670e-06
745      5.06356896e-09    1.49999939e+00    2.73571527e-06
746      5.06741607e-09    1.49999903e+00    2.72576622e-06
747      5.07126318e-09    1.49999954e+00    2.71610328e-06
748      5.07511029e-09    1.49999919e+00    2.70671820e-06
749      5.07895740e-09    1.49999515e+00    2.69760324e-06
750      5.08201923e-09    1.49999342e+00    2.69052421e-06
751      5.08508105e-09    1.49999694e+00    2.68361227e-06
752      5.08814287e-09    1.50000114e+00    2.67686157e-06
753      5.08916198e-09    1.50000226e+00    2.67301608e-06
754      5.09120021e-09    1.50000490e+00    2.66909808e-06
755      5.09323843e-09    1.50000807e+00    2.66514582e-06
756      5.09527665e-09    1.50001005e+00    2.66118014e-06
757      5.09935310e-09    1.50001161e+00    2.65330848e-06
758      5.10000000e-09    1.50001171e+00    2.65205367e-06
759      5.10040764e-09    1.50001176e+00   -8.44847004e-06
760      5.10081529e-09    1.50001181e+00   -1.89342576e-05
761      5.10163058e-09    1.50001192e+00   -3.86862024e-05
762      5.10326116e-09    1.50001202e+00   -7.15265825e-05
763      5.10652231e-09    1.50001225e+00   -1.16038911e-04
764      5.10978347e-09    1.50001895e+00   -1.45088385e-04
765      5.11304463e-09    1.50001784e+00   -1.58831489e-04
766      5.11630579e-09    1.50001215e+00   -1.61661996e-04
767      5.11956694e-09    1.50000079e+00   -1.57608038e-04
768      5.12282810e-09    1.49999056e+00   -1.49410415e-04
769      5.12608926e-09    1.49999372e+00   -1.38918518e-04
770      5.12935042e-09    1.49998497e+00   -1.27362114e-04
771      5.13261157e-09    1.49990710e+00   -1.15549582e-04
772      5.13554662e-09    1.49977759e+00   -1.05122582e-04
773      5.13818815e-09    1.49974524e+00   -9.61109851e-05
774      5.14082969e-09    1.49977403e+00   -8.75633777e-05
775      5.14347123e-09    1.49982984e+00   -7.95382296e-05
776      5.14875430e-09    1.50003651e+00   -6.51372222e-05
777      5.15304598e-09    1.50025600e+00   -5.50413354e-05
778      5.15733765e-09    1.50047172e+00   -4.62963097e-05
779      5.16162933e-09    1.50072169e+00   -3.87787896e-05
780      5.16592100e-09    1.50120454e+00   -3.23525839e-05
781      5.16978351e-09    1.50145948e+00   -2.73917601e-05
782      5.17364602e-09    1.50152833e+00   -2.31114364e-05
783      5.17750853e-09    1.50133904e+00   -1.94257356e-05
784      5.18137103e-09    1.50143381e+00   -1.62571329e-05
785      5.18523354e-09    1.50087427e+00   -1.35365801e-05
786      5.18590303e-09    1.50048613e+00   -1.31126986e-05
787      5.18657252e-09    1.49999133e+00   -1.26939945e-05
788      5.18791150e-09    1.49852145e+00   -1.18891733e-05
789      5.18925048e-09    1.49650019e+00   -1.11261674e-05
790      5.19058946e-09    1.49456091e+00   -1.04028689e-05
791      5.19192844e-09    1.49290288e+00   -9.71726921e-06
792      5.19460640e-09    1.49039106e+00   -8.45073712e-06
793      5.19996232e-09    1.48778517e+00   -6.28656259e-06
794      5.20531823e-09    1.49152570e+00   -4.54399634e-06
795      5.20958345e-09    1.49812972e+00   -3.40487295e-06
796      5.21384866e-09    1.50905370e+00   -2.44708975e-06
797      5.21811388e-09    1.52764383e+00   -1.64208889e-06
798      5.22237909e-09    1.55617279e+00   -9.65739218e-07
799      5.22664430e-09    1.58833409e+00   -3.97673876e-07
800      5.23090952e-09    1.61765947e+00    7.86228986e-08
801      5.23517473e-09    1.65112319e+00    4.75675222e-07
802      5.23943995e-09    1.68318979e+00    8.09147742e-07
803      5.24013448e-09    1.68236679e+00    8.57198241e-07
804      5.24082901e-09    1.67932982e+00    9.04729695e-07
805      5.24221807e-09    1.66093382e+00    9.95864525e-07
806      5.24360713e-09    1.61935236e+00    1.08197049e-06
807      5.24499620e-09    1.56357553e+00    1.16332156e-06
808      5.24638526e-09    1.50252204e+00    1.24017632e-06
809      5.24916338e-09    1.37177428e+00    1.38149506e-06
810      5.25194151e-09    1.23385007e+00    1.50755595e-06
811      5.25471963e-09    1.09534550e+00    1.61996934e-06
812      5.25559122e-09    1.05633091e+00    1.65196178e-06
813      5.25646282e-09    1.02197065e+00    1.68348015e-06
814      5.25820600e-09    9.63119312e-01    1.74322684e-06
815      5.26169237e-09    8.59625702e-01    1.85077199e-06
816      5.26517874e-09    7.63261930e-01    1.94426709e-06
817      5.26866510e-09    6.74494978e-01    2.02462530e-06
818      5.27215147e-09    5.91269899e-01    2.09365709e-06
819      5.27563784e-09    5.07213308e-01    2.15285953e-06
820      5.27912421e-09    4.32753107e-01    2.20358964e-06
821      5.28261058e-09    3.72321005e-01    2.24694606e-06
822      5.28609694e-09    3.22167279e-01    2.28386886e-06
823      5.28958331e-09    2.81573739e-01    2.31516475e-06
824      5.29306968e-09    2.49390138e-01    2.34152684e-06
825      5.29655605e-09    2.24318584e-01    2.36355028e-06
826      5.29969378e-09    2.09552264e-01    2.38006230e-06
827      5.30245123e-09    1.96905338e-01    2.39225720e-06
828      5.30520867e-09    1.82715307e-01    2.40251078e-06
829      5.30796612e-09    1.67954240e-01    2.41098970e-06
830      5.31348101e-09    1.40289118e-01    2.42354696e-06
831      5.31795623e-09    1.20175945e-01    2.42934106e-06
832      5.32243145e-09    1.01856567e-01    2.43190610e-06
833      5.32690667e-09    8.56945824e-02    2.43158453e-06
834      5.33138189e-09    7.14571008e-02    2.42865069e-06
835      5.33540958e-09    6.04816095e-02    2.42390871e-06
836      5.33943728e-09    5.12002635e-02    2.41737458e-06
837      5.34346498e-09    4.34082940e-02    2.40913832e-06
838      5.34749267e-09    3.69529229e-02    2.39927119e-06
839      5.35152037e-09    3.15853251e-02    2.38782733e-06
840      5.35514530e-09    2.76161330e-02    2.37617251e-06
841      5.35804986e-09    2.46562880e-02    2.36590911e-06
842      5.36095443e-09    2.18813239e-02    2.35489220e-06
843      5.36385900e-09    1.93647403e-02    2.34311807e-06
844      5.36476877e-09    1.86497582e-02    2.34078278e-06
845      5.36658831e-09    1.72860833e-02    2.33245448e-06
846      5.36840785e-09    1.60331111e-02    2.32391174e-06
847      5.37022739e-09    1.48716735e-02    2.31513634e-06
848      5.37386647e-09    1.27973593e-02    2.29697635e-06
849      5.37750555e-09    1.10301722e-02    2.27768117e-06
850      5.38114463e-09    9.53234344e-03    2.25720807e-06
851      5.38478371e-09    8.25438576e-03    2.23552189e-06
852      5.38842279e-09    7.16984337e-03    2.21259401e-06
853      5.39206187e-09    6.25241232e-03    2.18839791e-06
854      5.39570095e-09    5.46894349e-03    2.16291033e-06
855      5.39934004e-09    4.79665399e-03    2.13610817e-06
856      5.40297912e-09    4.21520789e-03    2.10797056e-06
857      5.40661820e-09    3.70723121e-03    2.07847631e-06
858      5.40989337e-09    3.30684578e-03    2.05071224e-06
859      5.41269470e-09    2.98883000e-03    2.02603906e-06
860      5.41549603e-09    2.69520345e-03    2.00055675e-06
861      5.41829736e-09    2.43022574e-03    1.97424996e-06
862      5.41925933e-09    2.34753315e-03    1.96836421e-06
863      5.42118326e-09    2.18887829e-03    1.94870228e-06
864      5.42310719e-09    2.04241952e-03    1.92883694e-06
865      5.42503112e-09    1.90613814e-03    1.90872455e-06
866      5.42887899e-09    1.66048995e-03    1.86786548e-06
867      5.43272685e-09    1.44728939e-03    1.82558602e-06
868      5.43657471e-09    1.26191646e-03    1.78179636e-06
869      5.44042258e-09    1.09979291e-03    1.73643748e-06
870      5.44388565e-09    9.71644009e-04    1.69418303e-06
871      5.44734873e-09    8.58177036e-04    1.65063978e-06
872      5.45081181e-09    7.57320051e-04    1.60579367e-06
873      5.45427489e-09    6.67728899e-04    1.55963810e-06
874      5.45773796e-09    5.88136106e-04    1.51217635e-06
875      5.46120104e-09    5.17428642e-04    1.46341598e-06
876      5.46431781e-09    4.60865423e-04    1.41838436e-06
877      5.46707916e-09    4.15337471e-04    1.37760464e-06
878      5.46984051e-09    3.73927921e-04    1.33605747e-06
879      5.47260186e-09    3.36736727e-04    1.29374833e-06
880      5.47812456e-09    2.73445091e-04    1.20768453e-06
881      5.48278221e-09    2.29733134e-04    1.13218021e-06
882      5.48697409e-09    1.96364384e-04    1.06240786e-06
883      5.49116596e-09    1.67831332e-04    9.91192140e-07
884      5.49535784e-09    1.43400479e-04    9.18617349e-07
885      5.49913053e-09    1.24474926e-04    8.52130316e-07
886      5.50290322e-09    1.08054972e-04    7.84752770e-07
887      5.50667592e-09    9.37971695e-05    7.16561047e-07
888      5.51044861e-09    8.14342924e-05    6.47649072e-07
889      5.51422130e-09    7.07167456e-05    5.78119244e-07
890      5.51799399e-09    6.14354476e-05    5.08087824e-07
891      5.52110585e-09    5.47280039e-05    4.49932836e-07
892      5.52390652e-09    4.93157123e-05    3.97436149e-07
893      5.52670719e-09    4.44705685e-05    3.44880994e-07
894      5.53230853e-09    3.62172816e-05    2.40574898e-07
895      5.53734974e-09    3.01568547e-05    1.46381162e-07
896      5.54174500e-09    2.57138729e-05    6.45547836e-08
897      5.54614026e-09    2.19347100e-05   -1.65806675e-08
898      5.55053553e-09    1.87192781e-05   -9.71635398e-08
899      5.55449126e-09    1.62412202e-05   -1.68574994e-07
900      5.55844700e-09    1.41006818e-05   -2.38580406e-07
901      5.56240273e-09    1.22507914e-05   -3.07006894e-07
902      5.56635847e-09    1.06530886e-05   -3.73662357e-07
903      5.57031420e-09    9.27274767e-06   -4.38288818e-07
904      5.57098110e-09    9.06224464e-06   -4.43782767e-07
905      5.57164799e-09    8.85437379e-06   -4.54972280e-07
906      5.57298178e-09    8.45369197e-06   -4.77021444e-07
907      5.57431557e-09    8.07217529e-06   -4.98652090e-07
908      5.57564936e-09    7.70849137e-06   -5.19862630e-07
909      5.57698316e-09    7.36211592e-06   -5.40686186e-07
910      5.57965074e-09    6.71864439e-06   -5.81203594e-07
911      5.58498590e-09    5.60619964e-06   -6.57767343e-07
912      5.59032106e-09    4.69257931e-06   -7.28888371e-07
913      5.59457047e-09    4.08211573e-06   -7.81540544e-07
914      5.59881988e-09    3.55968043e-06   -8.30213456e-07
915      5.60306929e-09    3.11315909e-06   -8.74825471e-07
916      5.60731870e-09    2.73182677e-06   -9.15297497e-07
917      5.61114316e-09    2.43678802e-06   -9.48138768e-07
918      5.61496763e-09    2.18091220e-06   -9.77255254e-07
919      5.61879210e-09    1.95902424e-06   -1.00254229e-06
920      5.62261657e-09    1.76663587e-06   -1.02400999e-06
921      5.62644104e-09    1.59980481e-06   -1.04230305e-06
922      5.62988306e-09    1.46875223e-06   -1.05550458e-06
923      5.63273943e-09    1.37203536e-06   -1.06222001e-06
924      5.63559580e-09    1.28511510e-06   -1.06686211e-06
925      5.63845217e-09    1.20700922e-06   -1.07047474e-06
926      5.63942459e-09    1.18270755e-06   -1.05925721e-06
927      5.64136943e-09    1.13579329e-06   -1.06338816e-06
928      5.64331426e-09    1.09213285e-06   -1.06572271e-06
929      5.64525910e-09    1.05149680e-06   -1.06685330e-06
930      5.64914878e-09    9.78432334e-07   -1.06470991e-06
931      5.65303846e-09    9.15241418e-07   -1.05634197e-06
932      5.65692814e-09    8.60604331e-07   -1.04241830e-06
933      5.66081781e-09    8.13359790e-07   -1.02262686e-06
934      5.66431852e-09    7.76342281e-07   -1.00501397e-06
935      5.66781923e-09    7.43852664e-07   -9.82531375e-07
936      5.67131994e-09    7.15330660e-07   -9.56716338e-07
937      5.67482065e-09    6.90291070e-07   -9.23019880e-07
938      5.67832136e-09    6.68305273e-07   -8.87843934e-07
939      5.68182207e-09    6.48998987e-07   -8.66007522e-07
940      5.68497271e-09    6.33647468e-07   -8.49820996e-07
941      5.68773951e-09    6.21568786e-07   -7.95458770e-07
942      5.69050630e-09    6.10670389e-07   -7.30309588e-07
943      5.69327309e-09    6.00836419e-07   -6.80059166e-07
944      5.69880667e-09    5.83906747e-07   -6.05016453e-07
945      5.70329817e-09    5.72516876e-07   -5.57659525e-07
946      5.70778967e-09    5.62878123e-07   -5.16459012e-07
947      5.71228117e-09    5.54723395e-07   -4.49248040e-07
948      5.71677267e-09    5.47822302e-07   -3.40217014e-07
949      5.72081502e-09    5.42524695e-07   -3.31779768e-07
950      5.72485737e-09    5.37964336e-07   -3.11297328e-07
951      5.72889971e-09    5.34038738e-07   -2.33646530e-07
952      5.73294206e-09    5.30659838e-07   -3.94231958e-08
953      5.73698441e-09    5.27751589e-07   -2.72033861e-07
954      5.74061741e-09    5.25486144e-07   -8.58684891e-07
955      5.74353030e-09    5.23878666e-07   -4.04434709e-07
956      5.74644319e-09    5.22436160e-07    3.75796321e-07
957      5.74935608e-09    5.21141511e-07    9.80910830e-07
