Index       TIME              V(2)              V(3)       
248      1.78669817e-06   -8.85151148e-01    1.37547721e+00
249      1.79603384e-06   -7.53469478e-01    1.10581742e+00
250      1.80536951e-06   -6.19240321e-01    8.32447704e-01
251      1.81470518e-06   -4.82861695e-01    5.56181381e-01
252      1.82404086e-06   -3.44811289e-01    2.77974074e-01
253      1.83337653e-06   -2.05576842e-01   -1.21096263e-03
254      1.84271220e-06   -6.56224269e-02   -2.80406450e-01
255      1.85204787e-06    7.45448992e-02   -5.58644697e-01
256      1.86138354e-06    2.14445238e-01   -8.34858554e-01
257      1.87071921e-06    3.53611484e-01   -1.10822741e+00
258      1.88005488e-06    4.91565958e-01   -1.37781382e+00
259      1.88939055e-06    6.27835761e-01   -1.64268256e+00
260      1.89872622e-06    7.61941391e-01   -1.90191461e+00
261      1.90806190e-06    8.93427955e-01   -2.15461432e+00
262      1.91698066e-06    1.01617405e+00   -2.38908367e+00
263      1.91747803e-06    1.02292888e+00   -2.40194476e+00
264      1.91791337e-06    1.02883299e+00   -2.41318245e+00
265      1.91878405e-06    1.04061809e+00   -2.43560399e+00
266      1.92052541e-06    1.06409457e+00   -2.48022573e+00
267      1.92400812e-06    1.11066273e+00   -2.56857952e+00
268      1.93097354e-06    1.20218267e+00   -2.74151995e+00
269      1.93793896e-06    1.29140099e+00   -2.90922436e+00
270      1.94490438e-06    1.37814335e+00   -3.07139430e+00
271      1.95186980e-06    1.46224358e+00   -3.22768707e+00
272      1.95883522e-06    1.54355383e+00   -3.37773721e+00
273      1.96580065e-06    1.62190490e+00   -3.52135384e+00
274      1.97276607e-06    1.69714422e+00   -3.65824649e+00
275      1.97973149e-06    1.76912987e+00   -3.78813141e+00
276      1.98669691e-06    1.83774115e+00   -3.91071748e+00
277      1.99366233e-06    1.90282766e+00   -4.02584292e+00
278      2.00062775e-06    1.96426572e+00   -4.13327336e+00
279      2.00759318e-06    2.02194013e+00   -4.23278202e+00
280      2.01455860e-06    2.07575528e+00   -4.32415594e+00
281      2.02152402e-06    2.12558518e+00   -4.40727039e+00
282      2.02848944e-06    2.17134002e+00   -4.48195425e+00
283      2.03545486e-06    2.21294181e+00   -4.54804695e+00
284      2.04242028e-06    2.25032039e+00   -4.60541464e+00
285      2.04938571e-06    2.28337234e+00   -4.65397672e+00
286      2.05635113e-06    2.31203892e+00   -4.69363066e+00
287      2.06331655e-06    2.33629527e+00   -4.72428921e+00
288      2.07028197e-06    2.35609400e+00   -4.74589602e+00
289      2.07724739e-06    2.37136268e+00   -4.75842057e+00
290      2.08268882e-06    2.38010786e+00   -4.76186572e+00
291      2.08338536e-06    2.38103418e+00   -4.76190447e+00
292      2.08390335e-06    2.38169336e+00   -4.76187418e+00
293      2.08493932e-06    2.38293544e+00   -4.76166231e+00
294      2.08701125e-06    2.38511240e+00   -4.76063348e+00
295      2.09115513e-06    2.38822105e+00   -4.75615542e+00
296      2.09944288e-06    2.38964174e+00   -4.73753502e+00
297      2.10773063e-06    2.38457730e+00   -4.70607221e+00
298      2.11601838e-06    2.37302363e+00   -4.66185089e+00
299      2.12430614e-06    2.35502438e+00   -4.60498986e+00
300      2.13259389e-06    2.33065190e+00   -4.53564252e+00
301      2.14088164e-06    2.29999065e+00   -4.45399645e+00
302      2.14916939e-06    2.26307350e+00   -4.36027287e+00
