Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
2390    2.1080724574e-05   1.0000065933e+00   5.9993768953e+00   6.0000000000e+00   
2391    2.1084686774e-05   1.0000009697e+00   5.9998627363e+00   6.0000000000e+00   
2392    2.1092611174e-05   1.0000000805e+00   5.9999830480e+00   6.0000000000e+00   
2393    2.1108459973e-05   1.0000000054e+00   5.9999988860e+00   6.0000000000e+00   
2394    2.1140157573e-05   1.0000000020e+00   5.9999999622e+00   6.0000000000e+00   
2395    2.1203552771e-05   1.0000000019e+00   5.9999999993e+00   6.0000000000e+00   
2396    2.1330343168e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2397    2.1583923962e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2398    2.1884923962e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2399    2.2185923962e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2400    2.2486923962e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2401    2.2570000000e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
2402    2.2570025000e-05   9.9999760272e-01   5.9994227081e+00   5.9750000000e+00   
2403    2.2570075000e-05   9.9998331168e-01   5.9961092499e+00   5.9250000000e+00   
2404    2.2570175000e-05   9.9994528546e-01   5.9816160076e+00   5.8250000000e+00   
2405    2.2570275000e-05   9.9991328552e-01   5.9599399688e+00   5.7250000000e+00   
2406    2.2570475000e-05   9.9988934361e-01   5.8923936637e+00   5.5250000000e+00   
2407    2.2570675000e-05   9.9989270262e-01   5.8044377762e+00   5.3250000000e+00   
2408    2.2571075000e-05   9.9992897961e-01   5.5688083998e+00   4.9250000000e+00   
2409    2.2571475000e-05   9.9995918194e-01   5.2893885444e+00   4.5250000000e+00   
2410    2.2571875000e-05   9.9996648101e-01   4.9672195673e+00   4.1250000000e+00   
2411    2.2572275000e-05   9.9993404199e-01   4.5793430228e+00   3.7250000000e+00   
2412    2.2572601188e-05   9.9994781169e-01   4.2377702838e+00   3.3988122146e+00   
2413    2.2572728096e-05   1.0000365740e+00   4.1108520274e+00   3.2719044552e+00   
2414    2.2572855003e-05   1.0001717327e+00   3.9847710377e+00   3.1449966958e+00   
2415    2.2572981911e-05   1.0003416893e+00   3.8592623846e+00   3.0180889364e+00   
2416    2.2573089567e-05   1.0005111026e+00   3.7532800967e+00   2.9104330739e+00   
2417    2.2573197223e-05   1.0007034439e+00   3.6478463110e+00   2.8027772114e+00   
2418    2.2573284823e-05   1.0008777454e+00   3.5624608484e+00   2.7151770535e+00   
2419    2.2573372423e-05   1.0010701428e+00   3.4775156924e+00   2.6275768955e+00   
2420    2.2573445756e-05   1.0012469060e+00   3.4067369034e+00   2.5542440767e+00   
2421    2.2573519089e-05   1.0014407431e+00   3.3363025797e+00   2.4809112580e+00   
2422    2.2573592422e-05   1.0016544868e+00   3.2662135123e+00   2.4075784392e+00   
2423    2.2573665754e-05   1.0018933629e+00   3.1964433352e+00   2.3342456205e+00   
2424    2.2573739087e-05   1.0021667309e+00   3.1268918721e+00   2.2609128017e+00   
2425    2.2573804085e-05   1.0024527148e+00   3.0651591741e+00   2.1959149394e+00   
2426    2.2573869083e-05   1.0028137766e+00   3.0025673864e+00   2.1309170770e+00   
2427    2.2573927226e-05   1.0033069565e+00   2.9425482459e+00   2.0727743880e+00   
2428    2.2573974894e-05   1.0038999126e+00   2.8881686815e+00   2.0251058486e+00   
2429    2.2574017787e-05   1.0044933191e+00   2.8377760903e+00   1.9822133511e+00   
2430    2.2574060679e-05   1.0050499339e+00   2.7879357737e+00   1.9393208536e+00   
2431    2.2574103572e-05   1.0055506061e+00   2.7384890665e+00   1.8964283561e+00   
2432    2.2574146464e-05   1.0059996948e+00   2.6894118975e+00   1.8535358585e+00   
2433    2.2574189357e-05   1.0064082615e+00   2.6405308454e+00   1.8106433610e+00   
2434    2.2574232249e-05   1.0067910227e+00   2.5915641708e+00   1.7677508635e+00   
2435    2.2574275142e-05   1.0071616243e+00   2.5423871414e+00   1.7248583660e+00   
2436    2.2574318034e-05   1.0075312081e+00   2.4929893226e+00   1.6819658685e+00   
2437    2.2574360927e-05   1.0079085280e+00   2.4433749257e+00   1.6390733710e+00   
2438    2.2574403819e-05   1.0083004952e+00   2.3935484231e+00   1.5961808734e+00   
2439    2.2574446712e-05   1.0087120609e+00   2.3437613577e+00   1.5532883759e+00   
2440    2.2574489604e-05   1.0091462105e+00   2.2951954724e+00   1.5103958784e+00   
2441    2.2574575389e-05   1.0103610052e+00   2.2035597298e+00   1.4246108834e+00   
2442    2.2574639345e-05   1.0117710303e+00   2.1388748222e+00   1.3606551793e+00   
2443    2.2574703301e-05   1.0132689305e+00   2.0766418091e+00   1.2966994753e+00   
2444    2.2574767256e-05   1.0144784507e+00   2.0162189345e+00   1.2327437712e+00   
2445    2.2574831212e-05   1.0152445885e+00   1.9563269069e+00   1.1687880672e+00   
2446    2.2574895168e-05   1.0154097892e+00   1.8961285367e+00   1.1048323631e+00   
2447    2.2574959123e-05   1.0146355029e+00   1.8411181690e+00   1.0408766590e+00   
2448    2.2575000000e-05   1.0135385531e+00   1.8120991416e+00   1.0000000000e+00   
2449    2.2575063956e-05   1.0106214686e+00   1.7790389213e+00   1.0000000000e+00   
2450    2.2575127911e-05   1.0067845463e+00   1.7547865849e+00   1.0000000000e+00   
2451    2.2575191867e-05   1.0023039593e+00   1.7359172849e+00   1.0000000000e+00   
2452    2.2575255823e-05   9.9738684634e-01   1.7202834497e+00   1.0000000000e+00   
2453    2.2575319779e-05   9.9218851816e-01   1.7065101850e+00   1.0000000000e+00   
2454    2.2575383734e-05   9.8684772725e-01   1.6937943816e+00   1.0000000000e+00   
2455    2.2575511646e-05   9.7593351840e-01   1.6707609092e+00   1.0000000000e+00   
2456    2.2575581056e-05   9.6948098085e-01   1.6594328506e+00   1.0000000000e+00   
2457    2.2575634934e-05   9.6134504664e-01   1.6496326474e+00   1.0000000000e+00   
2458    2.2575668657e-05   9.5164253878e-01   1.6447070300e+00   1.0000000000e+00   
2459    2.2575702381e-05   9.3775891530e-01   1.6409945008e+00   1.0000000000e+00   
2460    2.2575731451e-05   9.2609041074e-01   1.6371750892e+00   1.0000000000e+00   
2461    2.2575760521e-05   9.1533388071e-01   1.6326378896e+00   1.0000000000e+00   
2462    2.2575789591e-05   9.0541564146e-01   1.6274294123e+00   1.0000000000e+00   
2463    2.2575847731e-05   8.8771635084e-01   1.6153311691e+00   1.0000000000e+00   
2464    2.2575905871e-05   8.7091902597e-01   1.6022408000e+00   1.0000000000e+00   
2465    2.2575964011e-05   8.5414607235e-01   1.5886588740e+00   1.0000000000e+00   
2466    2.2576007652e-05   8.3940876205e-01   1.5782582973e+00   1.0000000000e+00   
2467    2.2576051292e-05   8.1649071129e-01   1.5676812468e+00   1.0000000000e+00   
2468    2.2576083567e-05   7.9193144270e-01   1.5597698117e+00   1.0000000000e+00   
2469    2.2576111182e-05   7.7075119266e-01   1.5529421492e+00   1.0000000000e+00   
2470    2.2576166412e-05   7.3481223938e-01   1.5391038609e+00   1.0000000000e+00   
2471    2.2576209474e-05   7.1123593360e-01   1.5282223817e+00   1.0000000000e+00   
2472    2.2576252536e-05   6.9276471575e-01   1.5172710145e+00   1.0000000000e+00   
2473    2.2576295597e-05   6.8325062635e-01   1.5057678056e+00   1.0000000000e+00   
2474    2.2576329687e-05   6.8371216536e-01   1.4960080335e+00   1.0000000000e+00   
2475    2.2576363777e-05   6.9262089451e-01   1.4857561154e+00   1.0000000000e+00   
2476    2.2576392544e-05   7.0669557372e-01   1.4768569516e+00   1.0000000000e+00   
2477    2.2576421312e-05   7.2776731716e-01   1.4678291825e+00   1.0000000000e+00   
2478    2.2576450079e-05   7.5632952440e-01   1.4587637467e+00   1.0000000000e+00   
2479    2.2576474788e-05   7.8671999678e-01   1.4509914157e+00   1.0000000000e+00   
2480    2.2576499496e-05   8.2314851685e-01   1.4432733318e+00   1.0000000000e+00   
2481    2.2576521310e-05   8.5971674152e-01   1.4365181574e+00   1.0000000000e+00   
2482    2.2576543123e-05   8.9850322712e-01   1.4298002119e+00   1.0000000000e+00   
2483    2.2576564937e-05   9.4288968554e-01   1.4231237824e+00   1.0000000000e+00   
2484    2.2576573705e-05   9.6469558499e-01   1.4204506168e+00   1.0000000000e+00   
2485    2.2576582473e-05   9.9299148194e-01   1.4177888228e+00   1.0000000000e+00   
2486    2.2576585962e-05   1.0062902011e+00   1.4167305646e+00   1.0000000000e+00   
2487    2.2576589452e-05   1.0248478801e+00   1.4156706315e+00   1.0000000000e+00   
2488    2.2576591991e-05   1.0437694008e+00   1.4148952999e+00   1.0000000000e+00   
2489    2.2576594021e-05   1.0596285137e+00   1.4142736291e+00   1.0000000000e+00   
2490    2.2576596050e-05   1.0756835218e+00   1.4136506239e+00   1.0000000000e+00   
2491    2.2576600110e-05   1.1082347105e+00   1.4124017150e+00   1.0000000000e+00   
2492    2.2576604169e-05   1.1413451952e+00   1.4111512165e+00   1.0000000000e+00   
2493    2.2576612288e-05   1.2098756926e+00   1.4086507974e+00   1.0000000000e+00   
2494    2.2576620407e-05   1.2810111851e+00   1.4061550985e+00   1.0000000000e+00   
2495    2.2576628526e-05   1.3547659271e+00   1.4036681761e+00   1.0000000000e+00   
2496    2.2576636645e-05   1.4311069194e+00   1.4011957359e+00   1.0000000000e+00   
2497    2.2576644763e-05   1.5099762247e+00   1.3987431038e+00   1.0000000000e+00   
2498    2.2576652882e-05   1.5913057753e+00   1.3963135022e+00   1.0000000000e+00   
2499    2.2576661001e-05   1.6750233712e+00   1.3939088733e+00   1.0000000000e+00   
2500    2.2576677239e-05   1.8507895400e+00   1.3892029125e+00   1.0000000000e+00   
2501    2.2576693477e-05   2.0350560629e+00   1.3846017693e+00   1.0000000000e+00   
2502    2.2576709714e-05   2.2271754672e+00   1.3801033421e+00   1.0000000000e+00   
2503    2.2576725952e-05   2.4264879116e+00   1.3757038846e+00   1.0000000000e+00   
2504    2.2576742190e-05   2.6323484509e+00   1.3713970356e+00   1.0000000000e+00   
2505    2.2576758428e-05   2.8441526216e+00   1.3671732087e+00   1.0000000000e+00   
2506    2.2576774665e-05   3.0613184117e+00   1.3630241524e+00   1.0000000000e+00   
2507    2.2576794397e-05   3.3244345474e+00   1.3581073989e+00   1.0000000000e+00   
2508    2.2576814128e-05   3.5459421396e+00   1.3534265467e+00   1.0000000000e+00   
2509    2.2576829166e-05   3.6871777367e+00   1.3500138705e+00   1.0000000000e+00   
2510    2.2576844205e-05   3.8101259736e+00   1.3467309917e+00   1.0000000000e+00   
2511    2.2576859244e-05   3.9202323979e+00   1.3435497101e+00   1.0000000000e+00   
2512    2.2576874282e-05   4.0206983041e+00   1.3404456097e+00   1.0000000000e+00   
2513    2.2576904359e-05   4.1968727917e+00   1.3344192522e+00   1.0000000000e+00   
2514    2.2576934437e-05   4.3519887183e+00   1.3285080626e+00   1.0000000000e+00   
2515    2.2576964514e-05   4.4896693084e+00   1.3226725285e+00   1.0000000000e+00   
2516    2.2576994591e-05   4.6125879477e+00   1.3168906175e+00   1.0000000000e+00   
2517    2.2577024668e-05   4.7227136250e+00   1.3111516121e+00   1.0000000000e+00   
2518    2.2577054746e-05   4.8215108804e+00   1.3054521542e+00   1.0000000000e+00   
2519    2.2577114900e-05   4.9842996721e+00   1.2942321417e+00   1.0000000000e+00   
2520    2.2577175054e-05   5.1174815747e+00   1.2832234205e+00   1.0000000000e+00   
2521    2.2577235209e-05   5.2265103836e+00   1.2724609835e+00   1.0000000000e+00   
2522    2.2577295363e-05   5.3159689249e+00   1.2619755116e+00   1.0000000000e+00   
2523    2.2577355518e-05   5.3895924335e+00   1.2517911679e+00   1.0000000000e+00   
2524    2.2577415672e-05   5.4504080594e+00   1.2419248457e+00   1.0000000000e+00   
2525    2.2577475827e-05   5.5008596726e+00   1.2323864871e+00   1.0000000000e+00   
2526    2.2577535981e-05   5.5429128879e+00   1.2231799942e+00   1.0000000000e+00   
2527    2.2577596136e-05   5.5781437948e+00   1.2143043714e+00   1.0000000000e+00   
2528    2.2577656290e-05   5.6078136385e+00   1.2057548766e+00   1.0000000000e+00   
2529    2.2577716445e-05   5.6329309995e+00   1.1975240641e+00   1.0000000000e+00   
2530    2.2577776599e-05   5.6543029074e+00   1.1896026672e+00   1.0000000000e+00   
2531    2.2577836753e-05   5.6725763448e+00   1.1819803086e+00   1.0000000000e+00   
2532    2.2577896908e-05   5.6882715887e+00   1.1746460487e+00   1.0000000000e+00   
2533    2.2577957062e-05   5.7018087577e+00   1.1675887916e+00   1.0000000000e+00   
2534    2.2578017217e-05   5.7135288009e+00   1.1607975724e+00   1.0000000000e+00   
2535    2.2578077371e-05   5.7237100040e+00   1.1542617501e+00   1.0000000000e+00   
2536    2.2578137526e-05   5.7325809234e+00   1.1479711274e+00   1.0000000000e+00   
2537    2.2578197680e-05   5.7403305007e+00   1.1419160155e+00   1.0000000000e+00   
2538    2.2578257835e-05   5.7471159662e+00   1.1360872589e+00   1.0000000000e+00   
2539    2.2578317989e-05   5.7530690221e+00   1.1304762324e+00   1.0000000000e+00   
2540    2.2578378144e-05   5.7583006876e+00   1.1250748206e+00   1.0000000000e+00   
2541    2.2578438298e-05   5.7629051097e+00   1.1198753848e+00   1.0000000000e+00   
2542    2.2578498452e-05   5.7669625737e+00   1.1148707250e+00   1.0000000000e+00   
2543    2.2578618761e-05   5.7733768138e+00   1.1055894191e+00   1.0000000000e+00   
2544    2.2578739070e-05   5.7784568140e+00   1.0969880415e+00   1.0000000000e+00   
2545    2.2578859379e-05   5.7824872971e+00   1.0890230643e+00   1.0000000000e+00   
2546    2.2578979688e-05   5.7856898376e+00   1.0816539335e+00   1.0000000000e+00   
2547    2.2579099997e-05   5.7882376821e+00   1.0748425824e+00   1.0000000000e+00   
2548    2.2579220306e-05   5.7902668470e+00   1.0685530615e+00   1.0000000000e+00   
2549    2.2579340615e-05   5.7918844680e+00   1.0627512811e+00   1.0000000000e+00   
2550    2.2579460924e-05   5.7931751482e+00   1.0574048402e+00   1.0000000000e+00   
2551    2.2579701542e-05   5.7948926320e+00   1.0482990661e+00   1.0000000000e+00   
2552    2.2579942159e-05   5.7960378955e+00   1.0405682178e+00   1.0000000000e+00   
2553    2.2580182777e-05   5.7968034666e+00   1.0340230717e+00   1.0000000000e+00   
2554    2.2580423395e-05   5.7973165992e+00   1.0284957333e+00   1.0000000000e+00   
2555    2.2580664013e-05   5.7976615499e+00   1.0238383940e+00   1.0000000000e+00   
2556    2.2581145249e-05   5.7980136411e+00   1.0170938366e+00   1.0000000000e+00   
2557    2.2581626484e-05   5.7981950395e+00   1.0122309487e+00   1.0000000000e+00   
2558    2.2582107720e-05   5.7982895633e+00   1.0087366052e+00   1.0000000000e+00   
2559    2.2582588955e-05   5.7983394892e+00   1.0062323252e+00   1.0000000000e+00   
2560    2.2583551427e-05   5.7983764870e+00   1.0034478217e+00   1.0000000000e+00   
2561    2.2584513898e-05   5.7983907534e+00   1.0019045110e+00   1.0000000000e+00   
2562    2.2585476369e-05   5.7983965212e+00   1.0010509334e+00   1.0000000000e+00   
2563    2.2587401312e-05   5.7983997030e+00   1.0003999707e+00   1.0000000000e+00   
2564    2.2589326254e-05   5.7984006591e+00   1.0001521150e+00   1.0000000000e+00   
2565    2.2593176139e-05   5.7984010334e+00   1.0000356967e+00   1.0000000000e+00   
2566    2.2600875910e-05   5.7984011221e+00   1.0000047434e+00   1.0000000000e+00   
2567    2.2616275450e-05   5.7984011339e+00   1.0000003375e+00   1.0000000000e+00   
2568    2.2647074531e-05   5.7984011347e+00   1.0000000124e+00   1.0000000000e+00   
2569    2.2708672693e-05   5.7984011348e+00   1.0000000002e+00   1.0000000000e+00   
2570    2.2831869016e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
2571    2.3078261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
2572    2.3379261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
2573    2.3680261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
2574    2.3981261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
2575    2.4075000000e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
2576    2.4075025000e-05   5.7984045246e+00   1.0006940011e+00   1.0250000000e+00   
2577    2.4075075000e-05   5.7984289850e+00   1.0043949283e+00   1.0750000000e+00   
2578    2.4075125000e-05   5.7984653792e+00   1.0102257882e+00   1.1250000000e+00   
2579    2.4075175000e-05   5.7985068083e+00   1.0180616862e+00   1.1750000000e+00   
2580    2.4075225000e-05   5.7985478815e+00   1.0277982445e+00   1.2250000000e+00   
2581    2.4075275000e-05   5.7985850372e+00   1.0393410169e+00   1.2750000000e+00   
2582    2.4075325000e-05   5.7986162191e+00   1.0526021003e+00   1.3250000000e+00   
2583    2.4075375000e-05   5.7986404667e+00   1.0674988821e+00   1.3750000000e+00   
2584    2.4075425000e-05   5.7986575680e+00   1.0839534408e+00   1.4250000000e+00   
2585    2.4075475000e-05   5.7986677957e+00   1.1018921606e+00   1.4750000000e+00   
2586    2.4075575000e-05   5.7986658597e+00   1.1431738971e+00   1.5750000000e+00   
2587    2.4075675000e-05   5.7986475626e+00   1.1893854370e+00   1.6750000000e+00   
2588    2.4075775000e-05   5.7986184815e+00   1.2400975576e+00   1.7750000000e+00   
2589    2.4075875000e-05   5.7985832560e+00   1.2949223091e+00   1.8750000000e+00   
2590    2.4075975000e-05   5.7985454901e+00   1.3535084672e+00   1.9750000000e+00   
2591    2.4076075000e-05   5.7985078269e+00   1.4155375505e+00   2.0750000000e+00   
2592    2.4076175000e-05   5.7984720939e+00   1.4807203583e+00   2.1750000000e+00   
2593    2.4076375000e-05   5.7984130715e+00   1.6217380167e+00   2.3750000000e+00   
2594    2.4076575000e-05   5.7983693895e+00   1.7718087839e+00   2.5750000000e+00   
2595    2.4076775000e-05   5.7983403911e+00   1.9295788414e+00   2.7750000000e+00   
2596    2.4076975000e-05   5.7983325894e+00   2.0962874347e+00   2.9750000000e+00   
2597    2.4077175000e-05   5.7983617802e+00   2.2779532370e+00   3.1750000000e+00   
2598    2.4077375000e-05   5.7983933902e+00   2.4720774411e+00   3.3750000000e+00   
2599    2.4077575000e-05   5.7983738511e+00   2.6658386566e+00   3.5750000000e+00   
2600    2.4077975000e-05   5.7981555402e+00   3.0486316834e+00   3.9750000000e+00   
2601    2.4078375000e-05   5.7976970496e+00   3.4251663125e+00   4.3750000000e+00   
2602    2.4078775000e-05   5.7971010731e+00   3.7879339238e+00   4.7750000000e+00   
2603    2.4079081224e-05   5.7963687755e+00   4.0531028025e+00   5.0812243673e+00   
2604    2.4079221414e-05   5.7950601116e+00   4.1956117452e+00   5.2214142876e+00   
2605    2.4079306102e-05   5.7931825542e+00   4.3122070966e+00   5.3061022251e+00   
2606    2.4079390790e-05   5.7915693666e+00   4.4248937600e+00   5.3907901626e+00   
2607    2.4079475478e-05   5.7902741166e+00   4.5381638074e+00   5.4754781001e+00   
2608    2.4079560166e-05   5.7891152662e+00   4.6552845172e+00   5.5601660376e+00   
2609    2.4079644854e-05   5.7877630014e+00   4.7706098817e+00   5.6448539752e+00   
2610    2.4079729542e-05   5.7848391983e+00   4.8720957821e+00   5.7295419127e+00   
2611    2.4079790558e-05   5.7815563596e+00   4.9360905712e+00   5.7905581152e+00   
2612    2.4079851574e-05   5.7792687155e+00   4.9950210306e+00   5.8515743177e+00   
2613    2.4079912591e-05   5.7783615547e+00   5.0501666570e+00   5.9125905203e+00   
2614    2.4079973607e-05   5.7789512476e+00   5.1039589423e+00   5.9736067228e+00   
2615    2.4080000000e-05   5.7795464023e+00   5.1273161646e+00   6.0000000000e+00   
2616    2.4080061016e-05   5.7830661110e+00   5.1781205124e+00   6.0000000000e+00   
2617    2.4080095288e-05   5.7859538469e+00   5.2040349838e+00   6.0000000000e+00   
2618    2.4080129559e-05   5.7899578699e+00   5.2260231210e+00   6.0000000000e+00   
2619    2.4080163830e-05   5.7950841289e+00   5.2448309482e+00   6.0000000000e+00   
2620    2.4080198101e-05   5.8012742768e+00   5.2612666285e+00   6.0000000000e+00   
2621    2.4080232373e-05   5.8084553581e+00   5.2759164336e+00   6.0000000000e+00   
2622    2.4080266644e-05   5.8165264624e+00   5.2892192610e+00   6.0000000000e+00   
2623    2.4080300915e-05   5.8252316794e+00   5.3014719695e+00   6.0000000000e+00   
2624    2.4080335187e-05   5.8340521926e+00   5.3124822921e+00   6.0000000000e+00   
2625    2.4080355805e-05   5.8399508312e+00   5.3184830688e+00   6.0000000000e+00   
2626    2.4080370217e-05   5.8451294055e+00   5.3225311712e+00   6.0000000000e+00   
2627    2.4080384628e-05   5.8517150387e+00   5.3264117497e+00   6.0000000000e+00   
2628    2.4080399039e-05   5.8602567850e+00   5.3300524939e+00   6.0000000000e+00   
2629    2.4080409916e-05   5.8678643816e+00   5.3326416412e+00   6.0000000000e+00   
2630    2.4080420794e-05   5.8759458427e+00   5.3352335055e+00   6.0000000000e+00   
2631    2.4080431672e-05   5.8841827846e+00   5.3378825466e+00   6.0000000000e+00   
2632    2.4080453427e-05   5.9005455423e+00   5.3434183020e+00   6.0000000000e+00   
2633    2.4080475182e-05   5.9166133560e+00   5.3491940047e+00   6.0000000000e+00   
2634    2.4080496938e-05   5.9323503985e+00   5.3551814673e+00   6.0000000000e+00   
2635    2.4080518693e-05   5.9477661393e+00   5.3613574793e+00   6.0000000000e+00   
2636    2.4080540448e-05   5.9628846895e+00   5.3676875562e+00   6.0000000000e+00   
2637    2.4080562203e-05   5.9777410220e+00   5.3740936599e+00   6.0000000000e+00   
2638    2.4080583959e-05   5.9923793203e+00   5.3805259206e+00   6.0000000000e+00   
2639    2.4080605714e-05   6.0068444119e+00   5.3869903204e+00   6.0000000000e+00   
2640    2.4080649225e-05   6.0352258276e+00   5.4000968721e+00   6.0000000000e+00   
2641    2.4080692735e-05   6.0633917411e+00   5.4133471717e+00   6.0000000000e+00   
2642    2.4080736246e-05   6.0916054260e+00   5.4267396837e+00   6.0000000000e+00   
2643    2.4080779756e-05   6.1205913407e+00   5.4402627273e+00   6.0000000000e+00   
2644    2.4080823267e-05   6.1537139678e+00   5.4538965331e+00   6.0000000000e+00   
2645    2.4080866777e-05   6.1941647414e+00   5.4676151337e+00   6.0000000000e+00   
2646    2.4080910288e-05   6.2377060499e+00   5.4813867197e+00   6.0000000000e+00   
2647    2.4080953799e-05   6.2770421587e+00   5.4957401771e+00   6.0000000000e+00   
2648    2.4080997309e-05   6.3067036554e+00   5.5109552766e+00   6.0000000000e+00   
2649    2.4081031975e-05   6.3231270019e+00   5.5234809968e+00   6.0000000000e+00   
2650    2.4081066641e-05   6.3326310172e+00   5.5361375148e+00   6.0000000000e+00   
2651    2.4081101307e-05   6.3353651208e+00   5.5487716152e+00   6.0000000000e+00   
2652    2.4081135973e-05   6.3314029526e+00   5.5612772130e+00   6.0000000000e+00   
2653    2.4081170639e-05   6.3207906657e+00   5.5735791756e+00   6.0000000000e+00   
2654    2.4081205305e-05   6.3035622053e+00   5.5856242626e+00   6.0000000000e+00   
2655    2.4081274637e-05   6.2444225176e+00   5.6084347601e+00   6.0000000000e+00   
2656    2.4081343970e-05   6.1597395174e+00   5.6299419456e+00   6.0000000000e+00   
2657    2.4081413302e-05   6.0484488846e+00   5.6501109384e+00   6.0000000000e+00   
2658    2.4081482634e-05   5.9071992607e+00   5.6689417836e+00   6.0000000000e+00   
2659    2.4081528469e-05   5.7314000106e+00   5.6810015787e+00   6.0000000000e+00   
2660    2.4081548549e-05   5.5498142487e+00   5.6865307861e+00   6.0000000000e+00   
2661    2.4081566093e-05   5.3637049219e+00   5.6913885149e+00   6.0000000000e+00   
2662    2.4081583637e-05   5.1630538104e+00   5.6962174274e+00   6.0000000000e+00   
2663    2.4081618725e-05   4.7225392417e+00   5.7056058677e+00   6.0000000000e+00   
2664    2.4081653812e-05   4.2452071170e+00   5.7146830056e+00   6.0000000000e+00   
2665    2.4081688900e-05   3.7384020142e+00   5.7233226288e+00   6.0000000000e+00   
2666    2.4081723988e-05   3.2144604738e+00   5.7314401241e+00   6.0000000000e+00   
2667    2.4081743590e-05   2.9583924405e+00   5.7357277821e+00   6.0000000000e+00   
2668    2.4081763192e-05   2.7465776893e+00   5.7397544988e+00   6.0000000000e+00   
2669    2.4081778670e-05   2.5977916367e+00   5.7428001091e+00   6.0000000000e+00   
2670    2.4081794147e-05   2.4622063108e+00   5.7457466898e+00   6.0000000000e+00   
2671    2.4081809624e-05   2.3380133566e+00   5.7486212882e+00   6.0000000000e+00   
2672    2.4081825102e-05   2.2240212669e+00   5.7514434624e+00   6.0000000000e+00   
2673    2.4081840579e-05   2.1193310303e+00   5.7542268591e+00   6.0000000000e+00   
2674    2.4081856056e-05   2.0232075939e+00   5.7569807139e+00   6.0000000000e+00   
2675    2.4081871534e-05   1.9350130947e+00   5.7597110573e+00   6.0000000000e+00   
2676    2.4081887011e-05   1.8541712700e+00   5.7624216264e+00   6.0000000000e+00   
2677    2.4081902488e-05   1.7801624525e+00   5.7651149846e+00   6.0000000000e+00   
2678    2.4081917966e-05   1.7125141515e+00   5.7677933349e+00   6.0000000000e+00   
2679    2.4081933443e-05   1.6507632555e+00   5.7704580705e+00   6.0000000000e+00   
2680    2.4081948920e-05   1.5944535522e+00   5.7731094712e+00   6.0000000000e+00   
2681    2.4081964398e-05   1.5431548892e+00   5.7757471201e+00   6.0000000000e+00   
2682    2.4081979875e-05   1.4964626639e+00   5.7783701891e+00   6.0000000000e+00   
2683    2.4081995352e-05   1.4539972024e+00   5.7809776208e+00   6.0000000000e+00   
2684    2.4082010830e-05   1.4154032829e+00   5.7835682467e+00   6.0000000000e+00   
2685    2.4082026307e-05   1.3803496205e+00   5.7861408659e+00   6.0000000000e+00   
2686    2.4082041784e-05   1.3485282362e+00   5.7886942964e+00   6.0000000000e+00   
2687    2.4082057262e-05   1.3196536888e+00   5.7912274089e+00   6.0000000000e+00   
2688    2.4082072739e-05   1.2934621812e+00   5.7937391496e+00   6.0000000000e+00   
2689    2.4082088216e-05   1.2697105626e+00   5.7962285522e+00   6.0000000000e+00   
2690    2.4082103694e-05   1.2481752542e+00   5.7986947465e+00   6.0000000000e+00   
2691    2.4082119171e-05   1.2286511277e+00   5.8011369604e+00   6.0000000000e+00   
2692    2.4082134649e-05   1.2109503597e+00   5.8035545204e+00   6.0000000000e+00   
2693    2.4082150126e-05   1.1949012855e+00   5.8059468493e+00   6.0000000000e+00   
2694    2.4082165603e-05   1.1803472690e+00   5.8083134622e+00   6.0000000000e+00   
2695    2.4082181081e-05   1.1671456032e+00   5.8106539619e+00   6.0000000000e+00   
2696    2.4082196558e-05   1.1551664506e+00   5.8129680335e+00   6.0000000000e+00   
2697    2.4082212035e-05   1.1442918321e+00   5.8152554385e+00   6.0000000000e+00   
2698    2.4082242990e-05   1.1261487465e+00   5.8197227158e+00   6.0000000000e+00   
2699    2.4082273945e-05   1.1109956545e+00   5.8240823568e+00   6.0000000000e+00   
2700    2.4082304899e-05   1.0983008831e+00   5.8283351411e+00   6.0000000000e+00   
2701    2.4082335854e-05   1.0876258363e+00   5.8324823546e+00   6.0000000000e+00   
2702    2.4082366809e-05   1.0786099381e+00   5.8365256867e+00   6.0000000000e+00   
2703    2.4082397763e-05   1.0709573939e+00   5.8404671427e+00   6.0000000000e+00   
2704    2.4082428718e-05   1.0644260104e+00   5.8443089652e+00   6.0000000000e+00   
2705    2.4082459673e-05   1.0588178043e+00   5.8480535644e+00   6.0000000000e+00   
2706    2.4082490627e-05   1.0539711505e+00   5.8517034615e+00   6.0000000000e+00   
