Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
1091    1.5046744140e-05   1.5933977925e+00   2.7310118938e+00   2.7441399288e+00   
1092    1.5046753652e-05   1.5046941157e+00   2.7406294568e+00   2.7536515422e+00   
1093    1.5046763163e-05   1.4277047754e+00   2.7502317842e+00   2.7631631556e+00   
1094    1.5046772675e-05   1.3614129974e+00   2.7598141109e+00   2.7726747689e+00   
1095    1.5046782186e-05   1.3047128121e+00   2.7693767599e+00   2.7821863823e+00   
1096    1.5046791698e-05   1.2564852722e+00   2.7789226374e+00   2.7916979957e+00   
1097    1.5046801210e-05   1.2156516685e+00   2.7884556434e+00   2.8012096091e+00   
1098    1.5046810721e-05   1.1812073330e+00   2.7979797333e+00   2.8107212225e+00   
1099    1.5046820233e-05   1.1522403042e+00   2.8074984203e+00   2.8202328358e+00   
1100    1.5046829744e-05   1.1279389384e+00   2.8170145688e+00   2.8297444492e+00   
1101    1.5046839256e-05   1.1075917790e+00   2.8265304297e+00   2.8392560626e+00   
1102    1.5046848768e-05   1.0905815122e+00   2.8360481522e+00   2.8487676760e+00   
1103    1.5046858279e-05   1.0763726419e+00   2.8455716329e+00   2.8582792894e+00   
1104    1.5046867791e-05   1.0644983828e+00   2.8551059977e+00   2.8677909027e+00   
1105    1.5046877303e-05   1.0545710451e+00   2.8646420314e+00   2.8773025161e+00   
1106    1.5046886814e-05   1.0462766821e+00   2.8741671543e+00   2.8868141295e+00   
1107    1.5046896326e-05   1.0393458451e+00   2.8836857966e+00   2.8963257429e+00   
1108    1.5046905837e-05   1.0335486078e+00   2.8932048740e+00   2.9058373563e+00   
1109    1.5046915349e-05   1.0286923501e+00   2.9027274829e+00   2.9153489696e+00   
1110    1.5046924861e-05   1.0246169152e+00   2.9122540975e+00   2.9248605830e+00   
1111    1.5046943884e-05   1.0186832872e+00   2.9313158841e+00   2.9438838098e+00   
1112    1.5046962907e-05   1.0143292182e+00   2.9503827933e+00   2.9629070365e+00   
1113    1.5046981930e-05   1.0111055033e+00   2.9694510899e+00   2.9819302633e+00   
1114    1.5047000953e-05   1.0086951644e+00   2.9885183036e+00   3.0009534901e+00   
1115    1.5047019977e-05   1.0068741355e+00   3.0075830389e+00   3.0199767168e+00   
1116    1.5047058023e-05   1.0046002749e+00   3.0456961710e+00   3.0580231703e+00   
1117    1.5047096070e-05   1.0031404973e+00   3.0837996883e+00   3.0960696239e+00   
1118    1.5047134116e-05   1.0021790681e+00   3.1218941508e+00   3.1341160774e+00   
1119    1.5047210209e-05   1.0011893176e+00   3.1980498232e+00   3.2102089844e+00   
1120    1.5047286302e-05   1.0006613059e+00   3.2741933560e+00   3.2863018914e+00   
1121    1.5047362395e-05   1.0003724035e+00   3.3503261512e+00   3.3623947985e+00   
1122    1.5047514581e-05   1.0001482195e+00   3.5025589570e+00   3.5145806126e+00   
1123    1.5047666766e-05   1.0000599725e+00   3.6547870706e+00   3.6667664266e+00   
1124    1.5047818952e-05   1.0000248074e+00   3.8070068308e+00   3.8189522407e+00   
1125    1.5047971138e-05   1.0000106513e+00   3.9592204132e+00   3.9711380548e+00   
1126    1.5048123324e-05   1.0000048893e+00   4.1114298217e+00   4.1233238689e+00   
1127    1.5048427695e-05   1.0000017474e+00   4.4158323287e+00   4.4276954970e+00   
1128    1.5048732067e-05   1.0000010054e+00   4.7202392870e+00   4.7320671251e+00   
1129    1.5049036439e-05   1.0000008188e+00   5.0246458654e+00   5.0364387533e+00   
1130    1.5049340810e-05   1.0000008348e+00   5.3290582501e+00   5.3408103814e+00   
1131    1.5049645182e-05   1.0000008233e+00   5.6340699499e+00   5.6451820096e+00   
1132    1.5049949554e-05   1.0000003767e+00   5.9386955675e+00   5.9495536377e+00   
1133    1.5050000000e-05   1.0000003036e+00   5.9891137816e+00   6.0000000000e+00   
1134    1.5050304372e-05   9.9999966037e-01   5.9995928226e+00   6.0000000000e+00   
1135    1.5050913115e-05   1.0000001822e+00   5.9999918756e+00   6.0000000000e+00   
1136    1.5051369334e-05   1.0000000624e+00   5.9999997788e+00   6.0000000000e+00   
1137    1.5052281771e-05   1.0000000094e+00   5.9999999968e+00   6.0000000000e+00   
1138    1.5054106646e-05   1.0000000023e+00   6.0000000000e+00   6.0000000000e+00   
1139    1.5057756395e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1140    1.5065055895e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1141    1.5079654893e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1142    1.5108852890e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1143    1.5167248884e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1144    1.5284040871e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1145    1.5517624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1146    1.5818624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1147    1.6119624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1148    1.6420624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1149    1.6550000000e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1150    1.6550025000e-05   9.9999568338e-01   5.9824353064e+00   5.9750000000e+00   
1151    1.6550075000e-05   9.9999743133e-01   5.9352137251e+00   5.9250000000e+00   
1152    1.6550125000e-05   9.9999969153e-01   5.8857441076e+00   5.8750000000e+00   
1153    1.6550225000e-05   1.0000007915e+00   5.7858446486e+00   5.7750000000e+00   
1154    1.6550425000e-05   1.0000005159e+00   5.5858263717e+00   5.5750000000e+00   
1155    1.6550825000e-05   1.0000002980e+00   5.1863338778e+00   5.1750000000e+00   
1156    1.6551225000e-05   1.0000007155e+00   4.7867602169e+00   4.7750000000e+00   
1157    1.6551549026e-05   1.0000008263e+00   4.4627874673e+00   4.4509740851e+00   
1158    1.6551873052e-05   1.0000007725e+00   4.1387988068e+00   4.1269481702e+00   
1159    1.6552197078e-05   1.0000008157e+00   3.8148139709e+00   3.8029222553e+00   
1160    1.6552521104e-05   1.0000010144e+00   3.4908413124e+00   3.4788963404e+00   
1161    1.6552845130e-05   1.0000014962e+00   3.1668955802e+00   3.1548704255e+00   
1162    1.6553104602e-05   1.0000026819e+00   2.9075433561e+00   2.8953980486e+00   
1163    1.6553309273e-05   1.0000048501e+00   2.7030426049e+00   2.6907272750e+00   
1164    1.6553464425e-05   1.0000087816e+00   2.5481205375e+00   2.5355751812e+00   
1165    1.6553581367e-05   1.0000155261e+00   2.4314686094e+00   2.4186326746e+00   
1166    1.6553669284e-05   1.0000267924e+00   2.3438877502e+00   2.3307156635e+00   
1167    1.6553735377e-05   1.0000453109e+00   2.2781421162e+00   2.2646227186e+00   
1168    1.6553784819e-05   1.0000749788e+00   2.2290446611e+00   2.2151814176e+00   
1169    1.6553821673e-05   1.0001186833e+00   2.1926320870e+00   2.1783267653e+00   
1170    1.6553849720e-05   1.0001740555e+00   2.1652607751e+00   2.1502800506e+00   
1171    1.6553872424e-05   1.0002322742e+00   2.1434460536e+00   2.1275764092e+00   
1172    1.6553892462e-05   1.0002757865e+00   2.1244159838e+00   2.1075380080e+00   
1173    1.6553912500e-05   1.0002575389e+00   2.1053362495e+00   2.0874996069e+00   
1174    1.6553932539e-05   1.0000425270e+00   2.0859430767e+00   2.0674612058e+00   
1175    1.6553952577e-05   9.9939306818e-01   2.0666174672e+00   2.0474228047e+00   
1176    1.6553972616e-05   9.9820342987e-01   2.0473757321e+00   2.0273844035e+00   
1177    1.6553992654e-05   9.9641531020e-01   2.0280947933e+00   2.0073460024e+00   
1178    1.6554012692e-05   9.9403491920e-01   2.0087352146e+00   1.9873076013e+00   
1179    1.6554032731e-05   9.9107818252e-01   1.9892910622e+00   1.9672692002e+00   
1180    1.6554052769e-05   9.8752963713e-01   1.9697773900e+00   1.9472307990e+00   
1181    1.6554072808e-05   9.8345319036e-01   1.9502890523e+00   1.9271923979e+00   
1182    1.6554092846e-05   9.7959545834e-01   1.9307258767e+00   1.9071539968e+00   
1183    1.6554112884e-05   9.7633194600e-01   1.9112154275e+00   1.8871155957e+00   
1184    1.6554129702e-05   9.7434494244e-01   1.8947266831e+00   1.8702979843e+00   
1185    1.6554146520e-05   9.7379730121e-01   1.8779153376e+00   1.8534803729e+00   
1186    1.6554159938e-05   9.7472395321e-01   1.8644070246e+00   1.8400621500e+00   
1187    1.6554173356e-05   9.7743501823e-01   1.8508828237e+00   1.8266439271e+00   
1188    1.6554185239e-05   9.8171426093e-01   1.8389648601e+00   1.8147611204e+00   
1189    1.6554197122e-05   9.8918628133e-01   1.8273027960e+00   1.8028783137e+00   
1190    1.6554201876e-05   9.9338933450e-01   1.8226785547e+00   1.7981238130e+00   
1191    1.6554206631e-05   9.9968374430e-01   1.8178424899e+00   1.7933693124e+00   
1192    1.6554210555e-05   1.0076382724e+00   1.8133864555e+00   1.7894452828e+00   
1193    1.6554213237e-05   1.0137089785e+00   1.8105325095e+00   1.7867634997e+00   
1194    1.6554215918e-05   1.0201875138e+00   1.8079931498e+00   1.7840817167e+00   
1195    1.6554218600e-05   1.0270114985e+00   1.8057158706e+00   1.7813999336e+00   
1196    1.6554221282e-05   1.0341273334e+00   1.8036354993e+00   1.7787181505e+00   
1197    1.6554223964e-05   1.0414875857e+00   1.8016885522e+00   1.7760363675e+00   
1198    1.6554226645e-05   1.0490506087e+00   1.7998195890e+00   1.7733545844e+00   
1199    1.6554229327e-05   1.0567802486e+00   1.7979835350e+00   1.7706728014e+00   
1200    1.6554232009e-05   1.0646454676e+00   1.7961458066e+00   1.7679910183e+00   
1201    1.6554234691e-05   1.0726198854e+00   1.7942813213e+00   1.7653092352e+00   
1202    1.6554237373e-05   1.0806812753e+00   1.7923730322e+00   1.7626274522e+00   
1203    1.6554240054e-05   1.0888110494e+00   1.7904103565e+00   1.7599456691e+00   
1204    1.6554242736e-05   1.0969937620e+00   1.7883876948e+00   1.7572638860e+00   
1205    1.6554245418e-05   1.1052166467e+00   1.7863031360e+00   1.7545821030e+00   
1206    1.6554248100e-05   1.1134692003e+00   1.7841573817e+00   1.7519003199e+00   
1207    1.6554250781e-05   1.1217428138e+00   1.7819528870e+00   1.7492185369e+00   
1208    1.6554256145e-05   1.1383251295e+00   1.7773390897e+00   1.7438549707e+00   
1209    1.6554261509e-05   1.1549119811e+00   1.7725566179e+00   1.7384914046e+00   
1210    1.6554266872e-05   1.1714813524e+00   1.7676357933e+00   1.7331278385e+00   
1211    1.6554272236e-05   1.1880181377e+00   1.7626023229e+00   1.7277642724e+00   
1212    1.6554282963e-05   1.2208934066e+00   1.7522277457e+00   1.7170371401e+00   
1213    1.6554293690e-05   1.2535422626e+00   1.7416433980e+00   1.7063100079e+00   
1214    1.6554304417e-05   1.2859459140e+00   1.7309135139e+00   1.6955828756e+00   
1215    1.6554325871e-05   1.3496933577e+00   1.7091374958e+00   1.6741286111e+00   
1216    1.6554347326e-05   1.4123618295e+00   1.6873602742e+00   1.6526743466e+00   
1217    1.6554368780e-05   1.4739281018e+00   1.6654230288e+00   1.6312200821e+00   
1218    1.6554390234e-05   1.5343745348e+00   1.6430788056e+00   1.6097658176e+00   
1219    1.6554411688e-05   1.5936875541e+00   1.6202611752e+00   1.5883115531e+00   
1220    1.6554433143e-05   1.6518581400e+00   1.5969941491e+00   1.5668572886e+00   
1221    1.6554454597e-05   1.7088816944e+00   1.5733419762e+00   1.5454030241e+00   
1222    1.6554476051e-05   1.7647574757e+00   1.5494682113e+00   1.5239487596e+00   
1223    1.6554497506e-05   1.8194877432e+00   1.5256989446e+00   1.5024944951e+00   
1224    1.6554518960e-05   1.8730785450e+00   1.5023168254e+00   1.4810402306e+00   
1225    1.6554561868e-05   1.9758014263e+00   1.4560916911e+00   1.4381317016e+00   
1226    1.6554604777e-05   2.0742021705e+00   1.4105314639e+00   1.3952231726e+00   
1227    1.6554647685e-05   2.1684091307e+00   1.3656254415e+00   1.3523146436e+00   
1228    1.6554690594e-05   2.2585548500e+00   1.3212412089e+00   1.3094061146e+00   
1229    1.6554733502e-05   2.3447730913e+00   1.2772587077e+00   1.2664975856e+00   
1230    1.6554776411e-05   2.4271972306e+00   1.2335792779e+00   1.2235890566e+00   
1231    1.6554862228e-05   2.5779287376e+00   1.1469133760e+00   1.1377719986e+00   
1232    1.6554948045e-05   2.7155229415e+00   1.0606696011e+00   1.0519549407e+00   
1233    1.6555000000e-05   2.7941866513e+00   1.0085780555e+00   1.0000000000e+00   
1234    1.6555085817e-05   2.9122722194e+00   1.0011766831e+00   1.0000000000e+00   
1235    1.6555151844e-05   2.9964260815e+00   1.0004015252e+00   1.0000000000e+00   
1236    1.6555205444e-05   3.0604883702e+00   1.0002280857e+00   1.0000000000e+00   
1237    1.6555312644e-05   3.1731308476e+00   1.0001071979e+00   1.0000000000e+00   
1238    1.6555419843e-05   3.2716784881e+00   1.0000517679e+00   1.0000000000e+00   
1239    1.6555527043e-05   3.3575142179e+00   1.0000251152e+00   1.0000000000e+00   
1240    1.6555634243e-05   3.4319896407e+00   1.0000122126e+00   1.0000000000e+00   
1241    1.6555741442e-05   3.4963927126e+00   1.0000059595e+00   1.0000000000e+00   
1242    1.6555848642e-05   3.5519256351e+00   1.0000029269e+00   1.0000000000e+00   
1243    1.6556063041e-05   3.6356115208e+00   1.0000009789e+00   1.0000000000e+00   
1244    1.6556277440e-05   3.6982862205e+00   1.0000003478e+00   1.0000000000e+00   
1245    1.6556491840e-05   3.7450148047e+00   1.0000001384e+00   1.0000000000e+00   
1246    1.6556706239e-05   3.7797396546e+00   1.0000000654e+00   1.0000000000e+00   
1247    1.6556920638e-05   3.8054819419e+00   1.0000000373e+00   1.0000000000e+00   
1248    1.6557349437e-05   3.8356988062e+00   1.0000000191e+00   1.0000000000e+00   
1249    1.6557778235e-05   3.8533800337e+00   1.0000000109e+00   1.0000000000e+00   
1250    1.6558207034e-05   3.8637083125e+00   1.0000000064e+00   1.0000000000e+00   
1251    1.6559064631e-05   3.8722167377e+00   1.0000000027e+00   1.0000000000e+00   
1252    1.6559922228e-05   3.8757176970e+00   1.0000000011e+00   1.0000000000e+00   
1253    1.6561637422e-05   3.8775303467e+00   1.0000000003e+00   1.0000000000e+00   
1254    1.6565067810e-05   3.8780692189e+00   1.0000000000e+00   1.0000000000e+00   
1255    1.6571928586e-05   3.8781557420e+00   1.0000000000e+00   1.0000000000e+00   
1256    1.6585650139e-05   3.8781629826e+00   1.0000000000e+00   1.0000000000e+00   
1257    1.6613093244e-05   3.8781632878e+00   1.0000000000e+00   1.0000000000e+00   
1258    1.6667979455e-05   3.8781632943e+00   1.0000000000e+00   1.0000000000e+00   
1259    1.6777751875e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1260    1.6997296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1261    1.7298296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1262    1.7599296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1263    1.7900296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1264    1.8055000000e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1265    1.8055025000e-05   3.8781652490e+00   1.0190753183e+00   1.0250000000e+00   
1266    1.8055048887e-05   3.8781635996e+00   1.0415389274e+00   1.0488871951e+00   
1267    1.8055069543e-05   3.8781611315e+00   1.0618325714e+00   1.0695432567e+00   
1268    1.8055110855e-05   3.8781568351e+00   1.1029829944e+00   1.1108553799e+00   
1269    1.8055193480e-05   3.8781526768e+00   1.1855465997e+00   1.1934796264e+00   
1270    1.8055358728e-05   3.8781514855e+00   1.3508204905e+00   1.3587281192e+00   
1271    1.8055689225e-05   3.8782167657e+00   1.6794072260e+00   1.6892251050e+00   
1272    1.8055804710e-05   3.8782945154e+00   1.7905455680e+00   1.8047104764e+00   
1273    1.8055920196e-05   3.8784580119e+00   1.9031368174e+00   1.9201958477e+00   
1274    1.8056014349e-05   3.8786404663e+00   1.9951161007e+00   2.0143493943e+00   
1275    1.8056108503e-05   3.8788001901e+00   2.0871462332e+00   2.1085029409e+00   
1276    1.8056183377e-05   3.8788321488e+00   2.1602700326e+00   2.1833771433e+00   
1277    1.8056245748e-05   3.8787248096e+00   2.2211649045e+00   2.2457475112e+00   
1278    1.8056296146e-05   3.8785031044e+00   2.2695579513e+00   2.2961462874e+00   
1279    1.8056337606e-05   3.8781900630e+00   2.3086708788e+00   2.3376062832e+00   
1280    1.8056372044e-05   3.8778090777e+00   2.3410151455e+00   2.3720442977e+00   
1281    1.8056400828e-05   3.8773820676e+00   2.3680896199e+00   2.4008281543e+00   
1282    1.8056424484e-05   3.8769474801e+00   2.3904368201e+00   2.4244840602e+00   
1283    1.8056443367e-05   3.8765552805e+00   2.4083932057e+00   2.4433668691e+00   
1284    1.8056458120e-05   3.8762469910e+00   2.4225416983e+00   2.4581196953e+00   
1285    1.8056469582e-05   3.8760477057e+00   2.4336305454e+00   2.4695823992e+00   
1286    1.8056478508e-05   3.8759754996e+00   2.4423019612e+00   2.4785076277e+00   
1287    1.8056485440e-05   3.8760431554e+00   2.4490004850e+00   2.4854396844e+00   
1288    1.8056490852e-05   3.8762237127e+00   2.4542137055e+00   2.4908519581e+00   
1289    1.8056495425e-05   3.8764707213e+00   2.4586894976e+00   2.4954245388e+00   
1290    1.8056499997e-05   3.8767842168e+00   2.4632804477e+00   2.4999971194e+00   
1291    1.8056504570e-05   3.8771275541e+00   2.4679758287e+00   2.5045697001e+00   
1292    1.8056509142e-05   3.8774583662e+00   2.4727513403e+00   2.5091422807e+00   
1293    1.8056513715e-05   3.8777261465e+00   2.4775753156e+00   2.5137148613e+00   
1294    1.8056518287e-05   3.8779013538e+00   2.4823559731e+00   2.5182874420e+00   
1295    1.8056527433e-05   3.8768378178e+00   2.4912793780e+00   2.5274326032e+00   
1296    1.8056536578e-05   3.8714173106e+00   2.5002526352e+00   2.5365777645e+00   
1297    1.8056545723e-05   3.8592944369e+00   2.5104108079e+00   2.5457229258e+00   
1298    1.8056552221e-05   3.8465806138e+00   2.5180372924e+00   2.5522214396e+00   
1299    1.8056558720e-05   3.8292690314e+00   2.5261603313e+00   2.5587199533e+00   
1300    1.8056565218e-05   3.8069622309e+00   2.5346255478e+00   2.5652184671e+00   
1301    1.8056571717e-05   3.7793535262e+00   2.5432543266e+00   2.5717169809e+00   
1302    1.8056578215e-05   3.7462193276e+00   2.5518876691e+00   2.5782154947e+00   
1303    1.8056584714e-05   3.7074074771e+00   2.5604092514e+00   2.5847140085e+00   
1304    1.8056591213e-05   3.6628245296e+00   2.5687476371e+00   2.5912125223e+00   
1305    1.8056597711e-05   3.6124254814e+00   2.5768683304e+00   2.5977110360e+00   
1306    1.8056604210e-05   3.5562065340e+00   2.5847631401e+00   2.6042095498e+00   
1307    1.8056610708e-05   3.4942005802e+00   2.5924405495e+00   2.6107080636e+00   
1308    1.8056617207e-05   3.4264748446e+00   2.5999185751e+00   2.6172065774e+00   
1309    1.8056630204e-05   3.2691079390e+00   2.6142608321e+00   2.6302036050e+00   
1310    1.8056643201e-05   3.0911869398e+00   2.6281620918e+00   2.6432006325e+00   
1311    1.8056656198e-05   2.8946061504e+00   2.6417632437e+00   2.6561976601e+00   
1312    1.8056669195e-05   2.6822167003e+00   2.6551742554e+00   2.6691946877e+00   
1313    1.8056682192e-05   2.4597582754e+00   2.6684710853e+00   2.6821917153e+00   
1314    1.8056695189e-05   2.2405397240e+00   2.6816646396e+00   2.6951887428e+00   
1315    1.8056708186e-05   2.0375874325e+00   2.6947369876e+00   2.7081857704e+00   
1316    1.8056721183e-05   1.8566193547e+00   2.7078119949e+00   2.7211827980e+00   
1317    1.8056732661e-05   1.7156083649e+00   2.7194017486e+00   2.7326613634e+00   
1318    1.8056744140e-05   1.5933977926e+00   2.7310118938e+00   2.7441399288e+00   
1319    1.8056753652e-05   1.5046941157e+00   2.7406294568e+00   2.7536515422e+00   
1320    1.8056763163e-05   1.4277047754e+00   2.7502317843e+00   2.7631631556e+00   
1321    1.8056772675e-05   1.3614129975e+00   2.7598141109e+00   2.7726747689e+00   
1322    1.8056782186e-05   1.3047128121e+00   2.7693767599e+00   2.7821863823e+00   
1323    1.8056791698e-05   1.2564852722e+00   2.7789226374e+00   2.7916979957e+00   
1324    1.8056801210e-05   1.2156516685e+00   2.7884556434e+00   2.8012096091e+00   
1325    1.8056810721e-05   1.1812073331e+00   2.7979797333e+00   2.8107212225e+00   
1326    1.8056820233e-05   1.1522403042e+00   2.8074984203e+00   2.8202328358e+00   
1327    1.8056829744e-05   1.1279389385e+00   2.8170145688e+00   2.8297444492e+00   
1328    1.8056839256e-05   1.1075917790e+00   2.8265304297e+00   2.8392560626e+00   
1329    1.8056848768e-05   1.0905815122e+00   2.8360481522e+00   2.8487676760e+00   
1330    1.8056858279e-05   1.0763726419e+00   2.8455716329e+00   2.8582792894e+00   
1331    1.8056867791e-05   1.0644983828e+00   2.8551059977e+00   2.8677909027e+00   
1332    1.8056877303e-05   1.0545710451e+00   2.8646420314e+00   2.8773025161e+00   
1333    1.8056886814e-05   1.0462766821e+00   2.8741671543e+00   2.8868141295e+00   
1334    1.8056896326e-05   1.0393458451e+00   2.8836857966e+00   2.8963257429e+00   
1335    1.8056905837e-05   1.0335486078e+00   2.8932048740e+00   2.9058373563e+00   
1336    1.8056915349e-05   1.0286923501e+00   2.9027274829e+00   2.9153489696e+00   
1337    1.8056924861e-05   1.0246169152e+00   2.9122540976e+00   2.9248605830e+00   
1338    1.8056943884e-05   1.0186832872e+00   2.9313158841e+00   2.9438838098e+00   
1339    1.8056962907e-05   1.0143292182e+00   2.9503827933e+00   2.9629070365e+00   
1340    1.8056981930e-05   1.0111055033e+00   2.9694510899e+00   2.9819302633e+00   
1341    1.8057000953e-05   1.0086951644e+00   2.9885183036e+00   3.0009534901e+00   
1342    1.8057019977e-05   1.0068741355e+00   3.0075830389e+00   3.0199767168e+00   
1343    1.8057058023e-05   1.0046002749e+00   3.0456961710e+00   3.0580231704e+00   
1344    1.8057096070e-05   1.0031404973e+00   3.0837996884e+00   3.0960696239e+00   
1345    1.8057134116e-05   1.0021790681e+00   3.1218941508e+00   3.1341160774e+00   
1346    1.8057210209e-05   1.0011893176e+00   3.1980498232e+00   3.2102089844e+00   
1347    1.8057286302e-05   1.0006613059e+00   3.2741933560e+00   3.2863018915e+00   
1348    1.8057362395e-05   1.0003724035e+00   3.3503261512e+00   3.3623947985e+00   
1349    1.8057514581e-05   1.0001482195e+00   3.5025589571e+00   3.5145806126e+00   
1350    1.8057666766e-05   1.0000599725e+00   3.6547870707e+00   3.6667664267e+00   
1351    1.8057818952e-05   1.0000248074e+00   3.8070068308e+00   3.8189522407e+00   
1352    1.8057971138e-05   1.0000106513e+00   3.9592204132e+00   3.9711380548e+00   
1353    1.8058123324e-05   1.0000048893e+00   4.1114298218e+00   4.1233238689e+00   
1354    1.8058427695e-05   1.0000017474e+00   4.4158323287e+00   4.4276954970e+00   
1355    1.8058732067e-05   1.0000010054e+00   4.7202392871e+00   4.7320671252e+00   
1356    1.8059036439e-05   1.0000008188e+00   5.0246458654e+00   5.0364387534e+00   
1357    1.8059340810e-05   1.0000008348e+00   5.3290582502e+00   5.3408103815e+00   
1358    1.8059645182e-05   1.0000008233e+00   5.6340699500e+00   5.6451820097e+00   
1359    1.8059949554e-05   1.0000003767e+00   5.9386955676e+00   5.9495536378e+00   
1360    1.8060000000e-05   1.0000003036e+00   5.9891137816e+00   6.0000000000e+00   
1361    1.8060304372e-05   9.9999966037e-01   5.9995928226e+00   6.0000000000e+00   
1362    1.8060913115e-05   1.0000001822e+00   5.9999918756e+00   6.0000000000e+00   
1363    1.8061369334e-05   1.0000000624e+00   5.9999997788e+00   6.0000000000e+00   
1364    1.8062281771e-05   1.0000000094e+00   5.9999999968e+00   6.0000000000e+00   
1365    1.8064106646e-05   1.0000000023e+00   6.0000000000e+00   6.0000000000e+00   
1366    1.8067756395e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1367    1.8075055895e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1368    1.8089654893e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1369    1.8118852890e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1370    1.8177248884e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1371    1.8294040871e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1372    1.8527624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1373    1.8828624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1374    1.9129624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1375    1.9430624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1376    1.9560000000e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
1377    1.9560025000e-05   9.9999568338e-01   5.9824353064e+00   5.9750000000e+00   
1378    1.9560075000e-05   9.9999743133e-01   5.9352137251e+00   5.9250000000e+00   
1379    1.9560125000e-05   9.9999969153e-01   5.8857441076e+00   5.8750000000e+00   
1380    1.9560225000e-05   1.0000007915e+00   5.7858446486e+00   5.7750000000e+00   
1381    1.9560425000e-05   1.0000005159e+00   5.5858263717e+00   5.5750000000e+00   
1382    1.9560825000e-05   1.0000002980e+00   5.1863338778e+00   5.1750000000e+00   
1383    1.9561225000e-05   1.0000007155e+00   4.7867602169e+00   4.7750000000e+00   
1384    1.9561549026e-05   1.0000008263e+00   4.4627874673e+00   4.4509740851e+00   
1385    1.9561873052e-05   1.0000007725e+00   4.1387988068e+00   4.1269481702e+00   
1386    1.9562197078e-05   1.0000008157e+00   3.8148139709e+00   3.8029222553e+00   
1387    1.9562521104e-05   1.0000010144e+00   3.4908413124e+00   3.4788963404e+00   
1388    1.9562845130e-05   1.0000014962e+00   3.1668955802e+00   3.1548704255e+00   
1389    1.9563104602e-05   1.0000026819e+00   2.9075433561e+00   2.8953980486e+00   
1390    1.9563309273e-05   1.0000048501e+00   2.7030426049e+00   2.6907272750e+00   
1391    1.9563464425e-05   1.0000087816e+00   2.5481205375e+00   2.5355751812e+00   
1392    1.9563581367e-05   1.0000155261e+00   2.4314686094e+00   2.4186326746e+00   
1393    1.9563669284e-05   1.0000267924e+00   2.3438877502e+00   2.3307156635e+00   
1394    1.9563735377e-05   1.0000453109e+00   2.2781421162e+00   2.2646227186e+00   
1395    1.9563784819e-05   1.0000749788e+00   2.2290446611e+00   2.2151814176e+00   
1396    1.9563821673e-05   1.0001186833e+00   2.1926320870e+00   2.1783267653e+00   
1397    1.9563849720e-05   1.0001740555e+00   2.1652607751e+00   2.1502800506e+00   
1398    1.9563872424e-05   1.0002322742e+00   2.1434460536e+00   2.1275764092e+00   
1399    1.9563892462e-05   1.0002757865e+00   2.1244159838e+00   2.1075380080e+00   
1400    1.9563912500e-05   1.0002575389e+00   2.1053362495e+00   2.0874996069e+00   
1401    1.9563932539e-05   1.0000425270e+00   2.0859430767e+00   2.0674612058e+00   
1402    1.9563952577e-05   9.9939306818e-01   2.0666174672e+00   2.0474228047e+00   
1403    1.9563972616e-05   9.9820342986e-01   2.0473757321e+00   2.0273844035e+00   
1404    1.9563992654e-05   9.9641531020e-01   2.0280947933e+00   2.0073460024e+00   
1405    1.9564012692e-05   9.9403491920e-01   2.0087352146e+00   1.9873076013e+00   
1406    1.9564032731e-05   9.9107818252e-01   1.9892910622e+00   1.9672692002e+00   
1407    1.9564052769e-05   9.8752963713e-01   1.9697773900e+00   1.9472307990e+00   
