Index       V(2)              V(1)             I(VDS)           N(M1:GM)     
348     -8.60000000e-01    1.20000000e+00    5.06264134e-02   -1.82771459e-03
349     -8.80000000e-01    1.20000000e+00    5.83412934e-02   -1.82859562e-03
350     -9.00000000e-01    1.20000000e+00    6.60773254e-02   -1.82376212e-03
351     -9.20000000e-01    1.20000000e+00    7.38319053e-02   -1.81594274e-03
352     -9.40000000e-01    1.20000000e+00    8.15999395e-02   -1.80655604e-03
353     -9.60000000e-01    1.20000000e+00    8.93772920e-02   -1.79625056e-03
354     -9.80000000e-01    1.20000000e+00    9.71611590e-02   -1.78532883e-03
355     -1.00000000e+00    1.20000000e+00    1.04949725e-01   -1.77394550e-03
356     -1.02000000e+00    1.20000000e+00    1.12741823e-01   -1.76219021e-03
357     -1.04000000e+00    1.20000000e+00    1.20536698e-01   -1.75012230e-03
358     -1.06000000e+00    1.20000000e+00    1.28333867e-01   -1.73778579e-03
359     -1.08000000e+00    1.20000000e+00    1.36133026e-01   -1.72521623e-03
360     -1.10000000e+00    1.20000000e+00    1.43933992e-01   -1.71244394e-03
361     -1.12000000e+00    1.20000000e+00    1.51736673e-01   -1.69949566e-03
362     -1.14000000e+00    1.20000000e+00    1.59541044e-01   -1.68639542e-03
363     -1.16000000e+00    1.20000000e+00    1.67347127e-01   -1.67316509e-03
364     -1.18000000e+00    1.20000000e+00    1.75154989e-01   -1.65982466e-03
365     -1.20000000e+00    1.20000000e+00    1.82964732e-01   -1.64639251e-03
End of Xyce(TM) Simulation
