Index       V(2)              V(1)             I(VDS)           N(M1:GM)          N(M1:VTH)        N(M1:VDSAT)        N(M1:VDS)         N(M1:VGS)         N(M1:VBS)     {N(M1:VDS)-N(M1:VDSAT)}
297      1.06000000e+00    1.00000000e+00   -2.55560056e-03    5.17656072e-03    3.80054957e-01    2.22104350e-01    1.06000000e+00    9.99999866e-01    0.00000000e+00    8.37895650e-01
298      1.08000000e+00    1.00000000e+00   -2.56358043e-03    5.19151537e-03    3.80043520e-01    2.22108507e-01    1.08000000e+00    9.99999866e-01    0.00000000e+00    8.57891493e-01
299      1.10000000e+00    1.00000000e+00   -2.57149583e-03    5.20615919e-03    3.80032092e-01    2.22112662e-01    1.10000000e+00    9.99999866e-01    0.00000000e+00    8.77887338e-01
300      1.12000000e+00    1.00000000e+00   -2.57935058e-03    5.22051208e-03    3.80020670e-01    2.22116813e-01    1.12000000e+00    9.99999866e-01    0.00000000e+00    8.97883187e-01
301      1.14000000e+00    1.00000000e+00   -2.58714820e-03    5.23459197e-03    3.80009257e-01    2.22120962e-01    1.14000000e+00    9.99999866e-01    0.00000000e+00    9.17879038e-01
302      1.16000000e+00    1.00000000e+00   -2.59489195e-03    5.24841504e-03    3.79997851e-01    2.22125108e-01    1.16000000e+00    9.99999866e-01    0.00000000e+00    9.37874892e-01
303      1.18000000e+00    1.00000000e+00   -2.60258487e-03    5.26199588e-03    3.79986452e-01    2.22129252e-01    1.18000000e+00    9.99999866e-01    0.00000000e+00    9.57870748e-01
304      1.20000000e+00    1.00000000e+00   -2.61022981e-03    5.27534771e-03    3.79975061e-01    2.22133392e-01    1.20000000e+00    9.99999866e-01    0.00000000e+00    9.77866608e-01
305      0.00000000e+00    1.20000000e+00    7.31107717e-07    0.00000000e+00    3.80672031e-01    2.92356984e-01    0.00000000e+00    1.19999931e+00    0.00000000e+00   -2.92356984e-01
306      2.00000000e-02    1.20000000e+00   -2.21052788e-04    1.00788301e-04    3.80660188e-01    2.92361297e-01    2.00000000e-02    1.19999933e+00    0.00000000e+00   -2.72361297e-01
307      4.00000000e-02    1.20000000e+00   -4.33224761e-04    2.07529545e-04    3.80648353e-01    2.92365607e-01    4.00000000e-02    1.19999936e+00    0.00000000e+00   -2.52365607e-01
308      6.00000000e-02    1.20000000e+00   -6.35961895e-04    3.19956009e-04    3.80636526e-01    2.92369914e-01    6.00000000e-02    1.19999938e+00    0.00000000e+00   -2.32369914e-01
309      8.00000000e-02    1.20000000e+00   -8.29440523e-04    4.37807819e-04    3.80624706e-01    2.92374217e-01    8.00000000e-02    1.19999940e+00    0.00000000e+00   -2.12374217e-01
310      1.00000000e-01    1.20000000e+00   -1.01383365e-03    5.60831976e-04    3.80612894e-01    2.92378516e-01    1.00000000e-01    1.19999941e+00    0.00000000e+00   -1.92378516e-01
311      1.20000000e-01    1.20000000e+00   -1.18931120e-03    6.88781200e-04    3.80601090e-01    2.92382813e-01    1.20000000e-01    1.19999943e+00    0.00000000e+00   -1.72382813e-01
312      1.40000000e-01    1.20000000e+00   -1.35604041e-03    8.21412554e-04    3.80589293e-01    2.92387106e-01    1.40000000e-01    1.19999944e+00    0.00000000e+00   -1.52387106e-01
313      1.60000000e-01    1.20000000e+00   -1.51418618e-03    9.58485715e-04    3.80577505e-01    2.92391395e-01    1.60000000e-01    1.19999946e+00    0.00000000e+00   -1.32391395e-01
314      1.80000000e-01    1.20000000e+00   -1.66391153e-03    1.09976079e-03    3.80565724e-01    2.92395682e-01    1.80000000e-01    1.19999947e+00    0.00000000e+00   -1.12395682e-01
315      2.00000000e-01    1.20000000e+00   -1.80537817e-03    1.24499544e-03    3.80553950e-01    2.92399965e-01    2.00000000e-01    1.19999948e+00    0.00000000e+00   -9.23999654e-02
316      2.20000000e-01    1.20000000e+00   -1.93874713e-03    1.39394112e-03    3.80542185e-01    2.92404246e-01    2.20000000e-01    1.19999949e+00    0.00000000e+00   -7.24042458e-02
317      2.40000000e-01    1.20000000e+00   -2.06417962e-03    1.54633789e-03    3.80530427e-01    2.92408523e-01    2.40000000e-01    1.19999950e+00    0.00000000e+00   -5.24085231e-02
318      2.60000000e-01    1.20000000e+00   -2.18183806e-03    1.70190744e-03    3.80518676e-01    2.92412797e-01    2.60000000e-01    1.19999951e+00    0.00000000e+00   -3.24127973e-02
319      2.80000000e-01    1.20000000e+00   -2.29188750e-03    1.86034329e-03    3.80506934e-01    2.92417069e-01    2.80000000e-01    1.19999952e+00    0.00000000e+00   -1.24170685e-02
320      3.00000000e-01    1.20000000e+00   -2.39449739e-03    2.02129727e-03    3.80495199e-01    2.92421337e-01    3.00000000e-01    1.19999953e+00    0.00000000e+00    7.57866328e-03
321      3.20000000e-01    1.20000000e+00   -2.48984394e-03    2.18436067e-03    3.80483472e-01    2.92425602e-01    3.20000000e-01    1.19999954e+00    0.00000000e+00    2.75743981e-02
322      3.40000000e-01    1.20000000e+00   -2.57811335e-03    2.34903821e-03    3.80471752e-01    2.92429864e-01    3.40000000e-01    1.19999954e+00    0.00000000e+00    4.75701358e-02
323      3.60000000e-01    1.20000000e+00   -2.65950590e-03    2.51471295e-03    3.80460041e-01    2.92434123e-01    3.60000000e-01    1.19999955e+00    0.00000000e+00    6.75658766e-02
324      3.80000000e-01    1.20000000e+00   -2.73424151e-03    2.68060083e-03    3.80448337e-01    2.92438380e-01    3.80000000e-01    1.19999956e+00    0.00000000e+00    8.75616203e-02
325      4.00000000e-01    1.20000000e+00   -2.80256661e-03    2.84569674e-03    3.80436640e-01    2.92442633e-01    4.00000000e-01    1.19999956e+00    0.00000000e+00    1.07557367e-01
326      4.20000000e-01    1.20000000e+00   -2.86476249e-03    3.00872059e-03    3.80424952e-01    2.92446884e-01    4.20000000e-01    1.19999957e+00    0.00000000e+00    1.27553116e-01
327      4.40000000e-01    1.20000000e+00   -2.92115434e-03    3.16808572e-03    3.80413271e-01    2.92451131e-01    4.40000000e-01    1.19999957e+00    0.00000000e+00    1.47548869e-01
328      4.60000000e-01    1.20000000e+00   -2.97211911e-03    3.32192932e-03    3.80401597e-01    2.92455376e-01    4.60000000e-01    1.19999957e+00    0.00000000e+00    1.67544624e-01
329      4.80000000e-01    1.20000000e+00   -3.01808869e-03    3.46825500e-03    3.80389932e-01    2.92459617e-01    4.80000000e-01    1.19999958e+00    0.00000000e+00    1.87540383e-01
330      5.00000000e-01    1.20000000e+00   -3.05954431e-03    3.60521031e-03    3.80378274e-01    2.92463856e-01    5.00000000e-01    1.19999958e+00    0.00000000e+00    2.07536144e-01
331      5.20000000e-01    1.20000000e+00   -3.09699881e-03    3.73143913e-03    3.80366623e-01    2.92468092e-01    5.20000000e-01    1.19999958e+00    0.00000000e+00    2.27531908e-01
332      5.40000000e-01    1.20000000e+00   -3.13096879e-03    3.84635189e-03    3.80354981e-01    2.92472324e-01    5.40000000e-01    1.19999959e+00    0.00000000e+00    2.47527676e-01
333      5.60000000e-01    1.20000000e+00   -3.16194406e-03    3.95016139e-03    3.80343346e-01    2.92476554e-01    5.60000000e-01    1.19999959e+00    0.00000000e+00    2.67523446e-01
334      5.80000000e-01    1.20000000e+00   -3.19036399e-03    4.04367704e-03    3.80331718e-01    2.92480781e-01    5.80000000e-01    1.19999959e+00    0.00000000e+00    2.87519219e-01
335      6.00000000e-01    1.20000000e+00   -3.21660638e-03    4.12800011e-03    3.80320099e-01    2.92485005e-01    6.00000000e-01    1.19999959e+00    0.00000000e+00    3.07514995e-01
336      6.20000000e-01    1.20000000e+00   -3.24098761e-03    4.20427357e-03    3.80308487e-01    2.92489227e-01    6.20000000e-01    1.19999959e+00    0.00000000e+00    3.27510773e-01
337      6.40000000e-01    1.20000000e+00   -3.26376960e-03    4.27354533e-03    3.80296883e-01    2.92493445e-01    6.40000000e-01    1.19999960e+00    0.00000000e+00    3.47506555e-01
338      6.60000000e-01    1.20000000e+00   -3.28516902e-03    4.33672316e-03    3.80285286e-01    2.92497661e-01    6.60000000e-01    1.19999960e+00    0.00000000e+00    3.67502339e-01
339      6.80000000e-01    1.20000000e+00   -3.30536602e-03    4.39457764e-03    3.80273697e-01    2.92501873e-01    6.80000000e-01    1.19999960e+00    0.00000000e+00    3.87498127e-01
340      7.00000000e-01    1.20000000e+00   -3.32451144e-03    4.44776165e-03    3.80262116e-01    2.92506083e-01    7.00000000e-01    1.19999960e+00    0.00000000e+00    4.07493917e-01
341      7.20000000e-01    1.20000000e+00   -3.34273258e-03    4.49683137e-03    3.80250542e-01    2.92510290e-01    7.20000000e-01    1.19999960e+00    0.00000000e+00    4.27489710e-01
342      7.40000000e-01    1.20000000e+00   -3.36013762e-03    4.54226399e-03    3.80238976e-01    2.92514494e-01    7.40000000e-01    1.19999960e+00    0.00000000e+00    4.47485506e-01
343      7.60000000e-01    1.20000000e+00   -3.37681906e-03    4.58447146e-03    3.80227417e-01    2.92518696e-01    7.60000000e-01    1.19999960e+00    0.00000000e+00    4.67481304e-01
344      7.80000000e-01    1.20000000e+00   -3.39285639e-03    4.62381120e-03    3.80215867e-01    2.92522895e-01    7.80000000e-01    1.19999960e+00    0.00000000e+00    4.87477105e-01
345      8.00000000e-01    1.20000000e+00   -3.40831828e-03    4.66059445e-03    3.80204324e-01    2.92527090e-01    8.00000000e-01    1.19999960e+00    0.00000000e+00    5.07472910e-01
346      8.20000000e-01    1.20000000e+00   -3.42326424e-03    4.69509307e-03    3.80192788e-01    2.92531283e-01    8.20000000e-01    1.19999960e+00    0.00000000e+00    5.27468717e-01
347      8.40000000e-01    1.20000000e+00   -3.43774609e-03    4.72754505e-03    3.80181260e-01    2.92535474e-01    8.40000000e-01    1.19999960e+00    0.00000000e+00    5.47464526e-01
348      8.60000000e-01    1.20000000e+00   -3.45180909e-03    4.75815920e-03    3.80169740e-01    2.92539661e-01    8.60000000e-01    1.19999960e+00    0.00000000e+00    5.67460339e-01
349      8.80000000e-01    1.20000000e+00   -3.46549289e-03    4.78711912e-03    3.80158227e-01    2.92543846e-01    8.80000000e-01    1.19999960e+00    0.00000000e+00    5.87456154e-01
350      9.00000000e-01    1.20000000e+00   -3.47883233e-03    4.81458648e-03    3.80146722e-01    2.92548028e-01    9.00000000e-01    1.19999960e+00    0.00000000e+00    6.07451972e-01
351      9.20000000e-01    1.20000000e+00   -3.49185816e-03    4.84070401e-03    3.80135225e-01    2.92552207e-01    9.20000000e-01    1.19999960e+00    0.00000000e+00    6.27447793e-01
352      9.40000000e-01    1.20000000e+00   -3.50459752e-03    4.86559788e-03    3.80123735e-01    2.92556383e-01    9.40000000e-01    1.19999960e+00    0.00000000e+00    6.47443617e-01
353      9.60000000e-01    1.20000000e+00   -3.51707450e-03    4.88937990e-03    3.80112253e-01    2.92560557e-01    9.60000000e-01    1.19999960e+00    0.00000000e+00    6.67439443e-01
354      9.80000000e-01    1.20000000e+00   -3.52931049e-03    4.91214928e-03    3.80100779e-01    2.92564728e-01    9.80000000e-01    1.19999960e+00    0.00000000e+00    6.87435272e-01
355      1.00000000e+00    1.20000000e+00   -3.54132457e-03    4.93399430e-03    3.80089312e-01    2.92568896e-01    1.00000000e+00    1.19999960e+00    0.00000000e+00    7.07431104e-01
356      1.02000000e+00    1.20000000e+00   -3.55313375e-03    4.95499357e-03    3.80077853e-01    2.92573061e-01    1.02000000e+00    1.19999960e+00    0.00000000e+00    7.27426939e-01
357      1.04000000e+00    1.20000000e+00   -3.56475330e-03    4.97521728e-03    3.80066401e-01    2.92577224e-01    1.04000000e+00    1.19999960e+00    0.00000000e+00    7.47422776e-01
358      1.06000000e+00    1.20000000e+00   -3.57619691e-03    4.99472817e-03    3.80054957e-01    2.92581383e-01    1.06000000e+00    1.19999960e+00    0.00000000e+00    7.67418617e-01
359      1.08000000e+00    1.20000000e+00   -3.58747689e-03    5.01358243e-03    3.80043520e-01    2.92585540e-01    1.08000000e+00    1.19999960e+00    0.00000000e+00    7.87414460e-01
360      1.10000000e+00    1.20000000e+00   -3.59860436e-03    5.03183042e-03    3.80032092e-01    2.92589695e-01    1.10000000e+00    1.19999960e+00    0.00000000e+00    8.07410305e-01
361      1.12000000e+00    1.20000000e+00   -3.60958939e-03    5.04951739e-03    3.80020670e-01    2.92593846e-01    1.12000000e+00    1.19999960e+00    0.00000000e+00    8.27406154e-01
362      1.14000000e+00    1.20000000e+00   -3.62044108e-03    5.06668399e-03    3.80009257e-01    2.92597995e-01    1.14000000e+00    1.19999960e+00    0.00000000e+00    8.47402005e-01
363      1.16000000e+00    1.20000000e+00   -3.63116775e-03    5.08336681e-03    3.79997851e-01    2.92602141e-01    1.16000000e+00    1.19999960e+00    0.00000000e+00    8.67397859e-01
364      1.18000000e+00    1.20000000e+00   -3.64177695e-03    5.09959882e-03    3.79986452e-01    2.92606284e-01    1.18000000e+00    1.19999960e+00    0.00000000e+00    8.87393716e-01
365      1.20000000e+00    1.20000000e+00   -3.65227562e-03    5.11540971e-03    3.79975061e-01    2.92610424e-01    1.20000000e+00    1.19999960e+00    0.00000000e+00    9.07389576e-01
End of Xyce(TM) Simulation
