Index       FREQ        Re({V(VOUT)+1.0}) Im({V(VOUT)+1.0})  Re({V(IN)+4.0})   Im({V(IN)+4.0})   Re({V(1)+4.0})    Im({V(1)+4.0})      Re(IG(MP1))       Im(IG(MP1))       Re(IG(MN1))       Im(IG(MN1))       Re(IS(MP1))       Im(IS(MP1))       Re(ID(MN1))       Im(ID(MN1))       Re(ID(MP1))       Im(ID(MP1))   
166     -3.40000000e+06    1.00268214e+00    1.21931691e-04    3.99999976e+00    1.58912734e-06    4.00000000e+00   -6.87541437e-18    3.19490534e-10   -8.72441776e-09   -8.08655062e-11    7.13529041e-09    1.64621428e-06    5.46149540e-08    1.37805978e-06    3.94271668e-08   -1.64653377e-06   -4.58905361e-08
167     -3.30000000e+06    1.00026950e+00   -6.46908770e-03    3.99999615e+00   -1.22627351e-07    4.00000000e+00    7.21401228e-18   -1.13476224e-09   -6.99736331e-11    4.98063213e-09    1.92600937e-10    3.17290257e-08   -8.26067513e-07    1.70573746e-08   -1.78669908e-07   -3.05942631e-08    8.26137478e-07
168     -3.20000000e+06    9.95657981e-01   -1.69313534e-04    3.99999964e+00    3.63089529e-06    4.00000000e+00    7.10656561e-17    2.21599645e-10   -8.06499082e-09    1.39541836e-10    4.43409556e-09    9.93132193e-07    2.40225146e-08    1.42789611e-06    2.41587306e-08   -9.93353799e-07   -1.59575241e-08
169     -3.10000000e+06    1.00009269e+00   -2.26778998e-03    3.99999936e+00    2.24710962e-08    4.00000000e+00    3.37032076e-17   -9.97885542e-09   -2.91644011e-10    1.06216399e-08    2.69172920e-10    5.94402677e-08   -2.07637339e-06    4.46092770e-08   -1.84970548e-06   -4.94614122e-08    2.07666503e-06
170     -3.00000000e+06    9.92591073e-01   -2.76441191e-04    3.99999973e+00    1.95241809e-06    4.00000000e+00    1.80054512e-17   -1.04649757e-10    2.22664208e-09    3.76707131e-10   -4.17906013e-09   -1.15658092e-06   -3.79860825e-08   -4.15271831e-07   -2.20808184e-08    1.15668556e-06    3.57594400e-08
171     -2.90000000e+06    9.99793147e-01    5.85571472e-03    4.00000187e+00    1.01835543e-07    4.00000000e+00   -1.63427746e-17   -8.15608172e-09   -1.80560679e-10    6.28458373e-09    7.87251838e-11    2.16252090e-08   -1.06775857e-06    2.34846355e-08   -1.65388752e-06   -1.34691276e-08    1.06793914e-06
172     -2.80000000e+06    9.98321839e-01   -5.96659303e-05    3.99999996e+00   -3.00274910e-06    4.00000000e+00    3.82201263e-17   -3.11295325e-10    1.11423537e-08    3.47625213e-10   -8.13960462e-09   -2.46482687e-06   -6.24216120e-08   -2.29721707e-06   -4.82650406e-08    2.46513816e-06    5.12792582e-08
173     -2.70000000e+06    9.99720450e-01    8.48190655e-03    4.00000022e+00   -2.16740656e-08    4.00000000e+00   -1.46884963e-18    3.47819836e-09    1.32462030e-10   -3.69462397e-09   -1.10787928e-10   -4.48639528e-08    1.58896659e-06   -2.78199650e-08    7.40434144e-07    4.13857541e-08   -1.58909904e-06
174     -2.60000000e+06    1.00772893e+00    2.44234921e-04    4.00000013e+00   -6.84510500e-06    4.00000000e+00   -3.90148969e-17   -1.92147853e-10    7.95207707e-09    6.69910021e-11   -1.10697209e-09   -9.24125008e-07   -1.60728043e-08   -1.69760890e-06   -1.99180259e-08    9.24317167e-07    8.12072757e-09
175     -2.50000000e+06    9.99977734e-01    7.85699923e-04    3.99999519e+00   -2.62837065e-07    4.00000000e+00   -1.91388251e-17    1.24120359e-08    3.09466968e-10   -7.60116900e-09   -4.66299117e-11   -6.52676912e-08    2.92462534e-06   -5.18632675e-08    2.84632984e-06    5.28556553e-08   -2.92493480e-06
176     -2.40000000e+06    1.00965000e+00    2.77791191e-04    4.00000006e+00   -5.37268670e-06    4.00000000e+00    4.62309107e-17    1.08527389e-10   -5.21121260e-09   -1.73114493e-10    1.05838993e-08    2.45487998e-06    5.57641601e-08    1.48956979e-06    3.73256824e-08   -2.45498850e-06   -5.05529472e-08
177     -2.30000000e+06    1.00028187e+00   -1.01744973e-02    3.99999223e+00   -3.82280655e-07    4.00000000e+00    2.91422048e-17    7.63604782e-09    1.69123068e-10    1.29698058e-10    2.13157551e-10   -8.92477740e-09    6.03953190e-07   -1.47724375e-08    1.62197940e-06    1.28872997e-09   -6.04122327e-07
178     -2.20000000e+06    9.99334237e-01   -2.08343501e-05    3.99999988e+00    2.93702155e-07    4.00000000e+00   -7.97099832e-17    2.64854819e-10   -1.41663732e-08   -1.42669821e-10    1.38726711e-08    3.84297671e-06    7.17629798e-08    3.90984667e-06    5.87597567e-08   -3.84324156e-06   -5.75966066e-08
179     -2.10000000e+06    1.00027131e+00   -1.10111964e-02    3.99999626e+00   -2.39722705e-07    4.00000000e+00   -6.11346459e-19   -7.27679887e-09   -1.31909775e-10    1.10124398e-08    3.71632460e-10    6.91772134e-08   -3.80563549e-06    4.92985193e-08   -2.70428976e-06   -6.19004141e-08    3.80576739e-06
180     -2.00000000e+06    9.86384859e-01   -3.21226457e-04    3.99999981e+00    3.46712832e-06    4.00000000e+00    1.77192702e-17    1.18926143e-10   -7.59069356e-09    6.66746663e-11    4.12356525e-09    4.48397282e-07    4.16311414e-09    1.81043396e-06    1.15857763e-08   -4.48516227e-07    3.42757897e-09
181     -1.90000000e+06    9.99930249e-01    2.91190915e-03    4.00000544e+00    3.64646807e-08    4.00000000e+00   -3.73635705e-17   -1.62456708e-08   -2.79731223e-10    1.08082319e-08    2.43266557e-10    7.99378947e-08   -5.24374128e-06    6.71910555e-08   -5.53529519e-06   -6.36922240e-08    5.24402101e-06
182     -1.80000000e+06    9.87179581e-01   -2.61357370e-04    4.00000000e+00   -1.58165142e-06    4.00000000e+00   -4.33642842e-17   -1.63935821e-10    9.31471223e-09    1.62790946e-10   -7.73306080e-09   -5.35023104e-06   -8.06086349e-08   -4.06805751e-06   -5.96577373e-08    5.35039496e-06    7.12939223e-08
183     -1.70000000e+06    9.99637809e-01    1.85354976e-02    4.00001110e+00    1.68814577e-07    4.00000000e+00    3.87174082e-17   -7.53134053e-09   -1.37226958e-10   -3.57128583e-09   -3.15875907e-11   -1.22691377e-09   -2.12805292e-07    7.66235761e-09   -2.06687918e-06    8.75825379e-09    2.12942545e-07
184     -1.60000000e+06    1.00627373e+00    1.23535637e-04    4.00000028e+00   -1.19871027e-05    4.00000000e+00   -7.59142986e-17   -2.85023171e-10    1.82267847e-08    5.66042212e-12   -6.23968194e-09   -6.58073658e-06   -8.36674956e-08   -7.20851848e-06   -7.14872367e-08    6.58102161e-06    6.54407111e-08
185     -1.50000000e+06    9.99753420e-01    1.51629818e-02    4.00000611e+00    3.27532254e-08    4.00000000e+00    3.78027631e-17    1.18346745e-08    1.25465183e-10   -1.79422071e-08   -1.58218397e-10   -9.40156873e-08    7.69291069e-06   -7.18137625e-08    6.17650555e-06    8.21810125e-08   -7.69303613e-06
186     -1.40000000e+06    1.02569318e+00    4.03179690e-04    4.00000036e+00   -1.64383058e-05    4.00000000e+00   -4.49280336e-17   -1.28965169e-10    6.73977765e-09   -2.29480576e-10    9.69852814e-09    1.57086016e-06    1.65527633e-08   -9.98941490e-07    5.57547284e-09   -1.57073116e-06   -2.32925404e-08
187     -1.30000000e+06    1.00018548e+00   -1.20026081e-02    3.99999440e+00   -1.91398537e-07    4.00000000e+00   -2.87391598e-17    2.07794833e-08    2.27219441e-10   -1.51820389e-08   -3.58209158e-11   -8.64155674e-08    8.25003537e-06   -7.43802818e-08    9.45067493e-06    6.56360843e-08   -8.25026261e-06
188     -1.20000000e+06    1.01781863e+00    2.22532247e-04    4.00000014e+00   -5.82492584e-06    4.00000000e+00   -2.63117633e-17    1.30059014e-10   -1.61234941e-08   -2.69908429e-10    2.19484200e-08    1.37833154e-05    1.22697813e-07    1.20014150e-05    9.77560216e-08   -1.37834454e-05   -1.06574319e-07
189     -1.10000000e+06    1.00044811e+00   -3.76249682e-02    3.99999084e+00   -2.09583168e-07    4.00000000e+00   -8.93703790e-17    5.71194842e-09    7.35822729e-11    3.45163978e-09    1.36000879e-10    4.12230383e-08   -6.31447709e-06    2.81289881e-08   -2.55159692e-06   -4.69349861e-08    6.31440345e-06
190     -1.00000000e+06    9.76121256e-01   -2.64816671e-04    3.99999985e+00    1.43292987e-05    4.00000000e+00   -5.15337383e-17    2.29125187e-10   -2.58132145e-08   -7.65069586e-11    1.14839157e-08    1.38626330e-05    1.04292424e-07    1.62509029e-05    8.99574195e-08   -1.38628621e-05   -7.84792097e-08
191     -9.00000000e+05    1.00018965e+00   -2.12917896e-02    4.00000747e+00    4.41096732e-08    4.00000000e+00   -2.26125449e-17   -2.23341228e-08   -1.60990800e-10    1.48598383e-08    1.16881123e-10    1.70110130e-07   -2.86996810e-05    1.40850740e-07   -2.65705557e-05   -1.47776007e-07    2.86998419e-05
192     -8.00000000e+05    9.37297838e-01   -5.09217497e-04    3.99999979e+00    2.36243927e-05    4.00000000e+00   -8.85071424e-17    9.37457736e-11   -6.54241630e-09    1.17056049e-10   -1.70819764e-08   -1.36260624e-05   -5.87980400e-08   -7.35549640e-06   -4.59362503e-08    1.36259686e-05    6.53404556e-08
193     -7.00000000e+05    9.99631151e-01    5.19136568e-02    4.00003672e+00    3.09459022e-07    4.00000000e+00   -2.26566831e-17   -3.41999216e-08   -2.36802181e-10   -2.52191642e-09   -7.26568326e-11    1.41407123e-07   -3.02532097e-05    1.21259297e-07   -3.54449745e-05   -1.07207202e-07    3.02534466e-05
194     -6.00000000e+05    9.70607312e-01   -1.54659936e-04    4.00000000e+00    4.28071195e-06    4.00000000e+00   -1.23414315e-17   -1.03844134e-10    2.89871639e-08    1.04083473e-10   -3.32678758e-08   -6.06362595e-05   -2.16399620e-07   -5.76970363e-05   -1.83027244e-07    6.06363633e-05    1.87412456e-07
195     -5.00000000e+05    9.99402830e-01    1.30217577e-01    4.00004822e+00    2.91038153e-07    4.00000000e+00   -5.30972391e-17   -9.33922714e-09   -1.03812226e-10   -3.88759884e-08   -1.87225919e-10   -7.13530978e-08    3.10615541e-05   -6.18844218e-08    1.80395047e-05    8.06923242e-08   -3.10614501e-05
196     -4.00000000e+05    1.13889854e+00    5.08596253e-04    4.00000018e+00   -3.34540304e-05    4.00000000e+00   -7.14791645e-17   -1.49495872e-10    4.43119954e-08   -3.48064750e-11   -1.08579650e-08   -4.85618972e-05   -1.39015607e-07   -6.24520286e-05   -1.10654227e-07    4.85620469e-05    9.47036119e-08
197     -3.00000000e+05    9.99907036e-01    4.13216828e-02    4.00000483e+00    2.38732235e-08    4.00000000e+00   -3.55860124e-17    4.20849266e-08    6.54157797e-11   -4.69168005e-08   -8.92890027e-11   -1.95362992e-07    1.06401049e-04   -1.51770637e-07    1.02268928e-04    1.53278066e-07   -1.06401114e-04
198     -2.00000000e+05    1.39646268e+00    6.82056183e-04    4.00000005e+00   -6.18480003e-06    4.00000000e+00   -1.47701089e-16   -4.52174447e-12   -1.05372233e-08   -4.10438242e-11    1.67220233e-08    8.37405927e-05    8.52138252e-08    4.40942342e-05    5.62919520e-08   -8.37405876e-05   -7.46766010e-08
199     -1.00000000e+05    1.00070600e+00   -7.77102164e-01    3.99928296e+00    1.49999964e+00    4.00000000e+00    1.50000000e+00    4.50913616e-07    2.29254552e-10    2.66121414e-07    1.32109527e-10   -4.50041675e-07   -9.00170372e-06   -2.09011840e-08    6.87087873e-05   -8.71940102e-10    9.00147339e-06
200      0.00000000e+00    3.00805495e+00    0.00000000e+00    4.00000000e+00    0.00000000e+00    4.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.26698049e-04    0.00000000e+00    1.25892555e-04    0.00000000e+00   -3.26698050e-04    0.00000000e+00
201      1.00000000e+05    1.00070600e+00    7.77102164e-01    3.99928296e+00   -1.49999964e+00    4.00000000e+00   -1.50000000e+00    4.50913616e-07   -2.29254552e-10    2.66121414e-07   -1.32109527e-10   -4.50041675e-07    9.00170372e-06   -2.09011840e-08   -6.87087873e-05   -8.71940102e-10   -9.00147339e-06
202      2.00000000e+05    1.39646268e+00   -6.82056183e-04    4.00000005e+00    6.18480003e-06    4.00000000e+00    1.47701089e-16   -4.52174447e-12    1.05372233e-08   -4.10438242e-11   -1.67220233e-08    8.37405927e-05   -8.52138252e-08    4.40942342e-05   -5.62919520e-08   -8.37405876e-05    7.46766010e-08
203      3.00000000e+05    9.99907036e-01   -4.13216828e-02    4.00000483e+00   -2.38732235e-08    4.00000000e+00    3.55860124e-17    4.20849266e-08   -6.54157797e-11   -4.69168005e-08    8.92890027e-11   -1.95362992e-07   -1.06401049e-04   -1.51770637e-07   -1.02268928e-04    1.53278066e-07    1.06401114e-04
204      4.00000000e+05    1.13889854e+00   -5.08596253e-04    4.00000018e+00    3.34540304e-05    4.00000000e+00    7.14791645e-17   -1.49495872e-10   -4.43119954e-08   -3.48064750e-11    1.08579650e-08   -4.85618972e-05    1.39015607e-07   -6.24520286e-05    1.10654227e-07    4.85620469e-05   -9.47036119e-08
205      5.00000000e+05    9.99402830e-01   -1.30217577e-01    4.00004822e+00   -2.91038153e-07    4.00000000e+00    5.30972391e-17   -9.33922714e-09    1.03812226e-10   -3.88759884e-08    1.87225919e-10   -7.13530978e-08   -3.10615541e-05   -6.18844218e-08   -1.80395047e-05    8.06923242e-08    3.10614501e-05
206      6.00000000e+05    9.70607312e-01    1.54659936e-04    4.00000000e+00   -4.28071195e-06    4.00000000e+00    1.23414315e-17   -1.03844134e-10   -2.89871639e-08    1.04083473e-10    3.32678758e-08   -6.06362595e-05    2.16399620e-07   -5.76970363e-05    1.83027244e-07    6.06363633e-05   -1.87412456e-07
207      7.00000000e+05    9.99631151e-01   -5.19136568e-02    4.00003672e+00   -3.09459022e-07    4.00000000e+00    2.26566831e-17   -3.41999216e-08    2.36802181e-10   -2.52191642e-09    7.26568326e-11    1.41407123e-07    3.02532097e-05    1.21259297e-07    3.54449745e-05   -1.07207202e-07   -3.02534466e-05
208      8.00000000e+05    9.37297838e-01    5.09217497e-04    3.99999979e+00   -2.36243927e-05    4.00000000e+00    8.85071424e-17    9.37457736e-11    6.54241630e-09    1.17056049e-10    1.70819764e-08   -1.36260624e-05    5.87980400e-08   -7.35549640e-06    4.59362503e-08    1.36259686e-05   -6.53404556e-08
209      9.00000000e+05    1.00018965e+00    2.12917896e-02    4.00000747e+00   -4.41096732e-08    4.00000000e+00    2.26125449e-17   -2.23341228e-08    1.60990800e-10    1.48598383e-08   -1.16881123e-10    1.70110130e-07    2.86996810e-05    1.40850740e-07    2.65705557e-05   -1.47776007e-07   -2.86998419e-05
210      1.00000000e+06    9.76121256e-01    2.64816671e-04    3.99999985e+00   -1.43292987e-05    4.00000000e+00    5.15337383e-17    2.29125187e-10    2.58132145e-08   -7.65069586e-11   -1.14839157e-08    1.38626330e-05   -1.04292424e-07    1.62509029e-05   -8.99574195e-08   -1.38628621e-05    7.84792097e-08
211      1.10000000e+06    1.00044811e+00    3.76249682e-02    3.99999084e+00    2.09583168e-07    4.00000000e+00    8.93703790e-17    5.71194842e-09   -7.35822729e-11    3.45163978e-09   -1.36000879e-10    4.12230383e-08    6.31447709e-06    2.81289881e-08    2.55159692e-06   -4.69349861e-08   -6.31440345e-06
212      1.20000000e+06    1.01781863e+00   -2.22532247e-04    4.00000014e+00    5.82492584e-06    4.00000000e+00    2.63117633e-17    1.30059014e-10    1.61234941e-08   -2.69908429e-10   -2.19484200e-08    1.37833154e-05   -1.22697813e-07    1.20014150e-05   -9.77560216e-08   -1.37834454e-05    1.06574319e-07
213      1.30000000e+06    1.00018548e+00    1.20026081e-02    3.99999440e+00    1.91398537e-07    4.00000000e+00    2.87391598e-17    2.07794833e-08   -2.27219441e-10   -1.51820389e-08    3.58209158e-11   -8.64155674e-08   -8.25003537e-06   -7.43802818e-08   -9.45067493e-06    6.56360843e-08    8.25026261e-06
214      1.40000000e+06    1.02569318e+00   -4.03179690e-04    4.00000036e+00    1.64383058e-05    4.00000000e+00    4.49280336e-17   -1.28965169e-10   -6.73977765e-09   -2.29480576e-10   -9.69852814e-09    1.57086016e-06   -1.65527633e-08   -9.98941490e-07   -5.57547284e-09   -1.57073116e-06    2.32925404e-08
215      1.50000000e+06    9.99753420e-01   -1.51629818e-02    4.00000611e+00   -3.27532254e-08    4.00000000e+00   -3.78027631e-17    1.18346745e-08   -1.25465183e-10   -1.79422071e-08    1.58218397e-10   -9.40156873e-08   -7.69291069e-06   -7.18137625e-08   -6.17650555e-06    8.21810125e-08    7.69303613e-06
216      1.60000000e+06    1.00627373e+00   -1.23535637e-04    4.00000028e+00    1.19871027e-05    4.00000000e+00    7.59142986e-17   -2.85023171e-10   -1.82267847e-08    5.66042212e-12    6.23968194e-09   -6.58073658e-06    8.36674956e-08   -7.20851848e-06    7.14872367e-08    6.58102161e-06   -6.54407111e-08
217      1.70000000e+06    9.99637809e-01   -1.85354976e-02    4.00001110e+00   -1.68814577e-07    4.00000000e+00   -3.87174082e-17   -7.53134053e-09    1.37226958e-10   -3.57128583e-09    3.15875907e-11   -1.22691377e-09    2.12805292e-07    7.66235761e-09    2.06687918e-06    8.75825379e-09   -2.12942545e-07
218      1.80000000e+06    9.87179581e-01    2.61357370e-04    4.00000000e+00    1.58165142e-06    4.00000000e+00    4.33642842e-17   -1.63935821e-10   -9.31471223e-09    1.62790946e-10    7.73306080e-09   -5.35023104e-06    8.06086349e-08   -4.06805751e-06    5.96577373e-08    5.35039496e-06   -7.12939223e-08
219      1.90000000e+06    9.99930249e-01   -2.91190915e-03    4.00000544e+00   -3.64646807e-08    4.00000000e+00    3.73635705e-17   -1.62456708e-08    2.79731223e-10    1.08082319e-08   -2.43266557e-10    7.99378947e-08    5.24374128e-06    6.71910555e-08    5.53529519e-06   -6.36922240e-08   -5.24402101e-06
220      2.00000000e+06    9.86384859e-01    3.21226457e-04    3.99999981e+00   -3.46712832e-06    4.00000000e+00   -1.77192702e-17    1.18926143e-10    7.59069356e-09    6.66746663e-11   -4.12356525e-09    4.48397282e-07   -4.16311414e-09    1.81043396e-06   -1.15857763e-08   -4.48516227e-07   -3.42757897e-09
221      2.10000000e+06    1.00027131e+00    1.10111964e-02    3.99999626e+00    2.39722705e-07    4.00000000e+00    6.11346459e-19   -7.27679887e-09    1.31909775e-10    1.10124398e-08   -3.71632460e-10    6.91772134e-08    3.80563549e-06    4.92985193e-08    2.70428976e-06   -6.19004141e-08   -3.80576739e-06
222      2.20000000e+06    9.99334237e-01    2.08343501e-05    3.99999988e+00   -2.93702155e-07    4.00000000e+00    7.97099832e-17    2.64854819e-10    1.41663732e-08   -1.42669821e-10   -1.38726711e-08    3.84297671e-06   -7.17629798e-08    3.90984667e-06   -5.87597567e-08   -3.84324156e-06    5.75966066e-08
223      2.30000000e+06    1.00028187e+00    1.01744973e-02    3.99999223e+00    3.82280655e-07    4.00000000e+00   -2.91422048e-17    7.63604782e-09   -1.69123068e-10    1.29698058e-10   -2.13157551e-10   -8.92477740e-09   -6.03953190e-07   -1.47724375e-08   -1.62197940e-06    1.28872997e-09    6.04122327e-07
224      2.40000000e+06    1.00965000e+00   -2.77791191e-04    4.00000006e+00    5.37268670e-06    4.00000000e+00   -4.62309107e-17    1.08527389e-10    5.21121260e-09   -1.73114493e-10   -1.05838993e-08    2.45487998e-06   -5.57641601e-08    1.48956979e-06   -3.73256824e-08   -2.45498850e-06    5.05529472e-08
225      2.50000000e+06    9.99977734e-01   -7.85699923e-04    3.99999519e+00    2.62837065e-07    4.00000000e+00    1.91388251e-17    1.24120359e-08   -3.09466968e-10   -7.60116900e-09    4.66299117e-11   -6.52676912e-08   -2.92462534e-06   -5.18632675e-08   -2.84632984e-06    5.28556553e-08    2.92493480e-06
226      2.60000000e+06    1.00772893e+00   -2.44234921e-04    4.00000013e+00    6.84510500e-06    4.00000000e+00    3.90148969e-17   -1.92147853e-10   -7.95207707e-09    6.69910021e-11    1.10697209e-09   -9.24125008e-07    1.60728043e-08   -1.69760890e-06    1.99180259e-08    9.24317167e-07   -8.12072757e-09
227      2.70000000e+06    9.99720450e-01   -8.48190655e-03    4.00000022e+00    2.16740656e-08    4.00000000e+00    1.46884963e-18    3.47819836e-09   -1.32462030e-10   -3.69462397e-09    1.10787928e-10   -4.48639528e-08   -1.58896659e-06   -2.78199650e-08   -7.40434144e-07    4.13857541e-08    1.58909904e-06
228      2.80000000e+06    9.98321839e-01    5.96659303e-05    3.99999996e+00    3.00274910e-06    4.00000000e+00   -3.82201263e-17   -3.11295325e-10   -1.11423537e-08    3.47625213e-10    8.13960462e-09   -2.46482687e-06    6.24216120e-08   -2.29721707e-06    4.82650406e-08    2.46513816e-06   -5.12792582e-08
229      2.90000000e+06    9.99793147e-01   -5.85571472e-03    4.00000187e+00   -1.01835543e-07    4.00000000e+00    1.63427746e-17   -8.15608172e-09    1.80560679e-10    6.28458373e-09   -7.87251838e-11    2.16252090e-08    1.06775857e-06    2.34846355e-08    1.65388752e-06   -1.34691276e-08   -1.06793914e-06
230      3.00000000e+06    9.92591073e-01    2.76441191e-04    3.99999973e+00   -1.95241809e-06    4.00000000e+00   -1.80054512e-17   -1.04649757e-10   -2.22664208e-09    3.76707131e-10    4.17906013e-09   -1.15658092e-06    3.79860825e-08   -4.15271831e-07    2.20808184e-08    1.15668556e-06   -3.57594400e-08
231      3.10000000e+06    1.00009269e+00    2.26778998e-03    3.99999936e+00   -2.24710962e-08    4.00000000e+00   -3.37032076e-17   -9.97885542e-09    2.91644011e-10    1.06216399e-08   -2.69172920e-10    5.94402677e-08    2.07637339e-06    4.46092770e-08    1.84970548e-06   -4.94614122e-08   -2.07666503e-06
232      3.20000000e+06    9.95657981e-01    1.69313534e-04    3.99999964e+00   -3.63089529e-06    4.00000000e+00   -7.10656561e-17    2.21599645e-10    8.06499082e-09    1.39541836e-10   -4.43409556e-09    9.93132193e-07   -2.40225146e-08    1.42789611e-06   -2.41587306e-08   -9.93353799e-07    1.59575241e-08
233      3.30000000e+06    1.00026950e+00    6.46908770e-03    3.99999615e+00    1.22627351e-07    4.00000000e+00   -7.21401228e-18   -1.13476224e-09    6.99736331e-11    4.98063213e-09   -1.92600937e-10    3.17290257e-08    8.26067513e-07    1.70573746e-08    1.78669908e-07   -3.05942631e-08   -8.26137478e-07
234      3.40000000e+06    1.00268214e+00   -1.21931691e-04    3.99999976e+00   -1.58912734e-06    4.00000000e+00    6.87541437e-18    3.19490534e-10    8.72441776e-09   -8.08655062e-11   -7.13529041e-09    1.64621428e-06   -5.46149540e-08    1.37805978e-06   -3.94271668e-08   -1.64653377e-06    4.58905361e-08
235      3.50000000e+06    1.00013234e+00    3.13618807e-03    3.99999575e+00    1.39118004e-07    4.00000000e+00   -4.67986642e-17    7.92433488e-09   -2.53872263e-10   -3.67167088e-09    1.14754306e-10   -2.60732790e-08   -9.24092673e-07   -2.44858815e-08   -1.23825638e-06    1.81489443e-08    9.24346550e-07
236      3.60000000e+06    1.00566361e+00   -2.59398598e-04    3.99999996e+00    1.13023446e-06    4.00000000e+00    3.08427451e-17    7.54405207e-11    2.94415146e-11   -3.05045030e-11   -1.15967593e-09    4.84761552e-07   -2.44285045e-08   -8.21107031e-08   -1.12699856e-08   -4.84836985e-07    2.43990626e-08
237      3.70000000e+06    9.99853012e-01   -2.93473881e-03    3.99999830e+00   -1.93558854e-08    4.00000000e+00   -5.07644533e-17    7.56729891e-09   -3.25003610e-10   -5.86704703e-09    3.44359478e-10   -5.01811088e-08   -1.31306045e-06   -3.47376744e-08   -1.01956986e-06    4.26138096e-08    1.31338545e-06
238      3.80000000e+06    1.00218735e+00   -9.65189861e-05    4.00000003e+00    1.59439102e-06    4.00000000e+00   -1.57173206e-17   -2.53334108e-10   -7.86529764e-09    2.20254274e-10    6.27090665e-09   -9.31145642e-07    2.91980604e-08   -1.15036489e-06    2.57621109e-08    9.31398979e-07   -2.13327629e-08
239      3.90000000e+06    9.99754009e-01   -4.93549987e-03    4.00000115e+00   -2.15161502e-07    4.00000000e+00   -8.37508843e-17   -9.26985686e-10   -5.07449163e-11   -2.20129137e-10    2.65906339e-10   -1.79496216e-08   -2.37875640e-07   -6.37170694e-09    2.56226395e-07    1.88766069e-08    2.37926378e-07
240      4.00000000e+06    9.96952456e-01    1.67514923e-04    3.99999995e+00   -3.01371518e-07    4.00000000e+00   -3.19287133e-17   -3.05689359e-10   -6.60538544e-09    3.56914260e-10    6.90675694e-09   -1.11140725e-06    4.72849914e-08   -8.06537568e-07    3.15874260e-08    1.11171294e-06   -4.06796057e-08
241      4.10000000e+06    9.99938271e-01   -1.41235564e-03    4.00000183e+00   -2.76228259e-07    4.00000000e+00    1.00918344e-17   -7.73234600e-09    2.84038004e-10    5.89913049e-09   -7.80980632e-12    3.17013094e-08    9.09428676e-07    2.65034910e-08    1.05110730e-06   -2.39689635e-08   -9.09712716e-07
242      4.20000000e+06    9.95744331e-01    2.29176694e-04    3.99999983e+00   -2.31614931e-06    4.00000000e+00   -2.85792185e-17   -1.14930878e-11    1.65028336e-09    1.86116119e-10    6.65865872e-10   -1.11482877e-07    1.32763497e-08    3.14677300e-07    3.23940883e-09    1.11494365e-07   -1.49266327e-08
243      4.30000000e+06    1.00018390e+00    3.07694170e-03    4.00000035e+00   -1.65731240e-07    4.00000000e+00    8.36202994e-17   -5.68894675e-09    3.14612237e-10    5.34062774e-09   -1.48880971e-10    4.43257272e-08    9.35099814e-07    2.85604606e-08    6.27223410e-07   -3.86367802e-08   -9.35414422e-07
244      4.40000000e+06    9.99238937e-01    2.78522524e-05    3.99999982e+00   -2.43395427e-06    4.00000000e+00    4.27396745e-17    3.17318463e-10    7.44099540e-09   -1.35329506e-10   -5.00704119e-09    8.23051601e-07   -3.26376741e-08    8.99552182e-07   -2.58778690e-08   -8.23368921e-07    2.51966787e-08
245      4.50000000e+06    1.00020960e+00    3.63870751e-03    3.99999867e+00   -7.36322403e-09    4.00000000e+00    6.57794347e-17    2.27609963e-09   -2.84602347e-12   -9.47205931e-10    1.02093265e-11    8.93909703e-09    1.21508909e-08    5.43344879e-10   -3.52315343e-07   -1.12151964e-08   -1.21480399e-08
246      4.60000000e+06    1.00305633e+00   -1.96541064e-04    3.99999996e+00   -7.34614406e-07    4.00000000e+00    1.58835112e-19    3.15928769e-10    4.73092445e-09   -2.73226554e-10   -3.99631002e-09    7.39713096e-07   -4.03556967e-08    4.33828218e-07   -2.48042626e-08   -7.40029021e-07    3.56247720e-08
247      4.70000000e+06    9.99995492e-01    2.27761252e-04    3.99999857e+00    4.38641995e-08    4.00000000e+00   -3.31933017e-17    7.10631200e-09   -3.28060223e-10   -5.67168638e-09    2.84196052e-10   -3.32912015e-08   -7.43556329e-07   -2.50615212e-08   -7.66647204e-07    2.61848894e-08    7.43884390e-07
248      4.80000000e+06    1.00308925e+00   -1.87953982e-04    4.00000012e+00    1.01802923e-06    4.00000000e+00    8.12272916e-17   -2.96399257e-11   -2.88883882e-09   -9.48278919e-11    1.87080967e-09   -1.01668395e-07   -4.02494990e-09   -4.11189768e-07    2.56465509e-09    1.01698039e-07    6.91378845e-09
249      4.90000000e+06    9.99794798e-01   -2.98350270e-03    3.99999998e+00   -4.91201822e-08    4.00000000e+00    4.00140600e-17    3.82623641e-09   -2.98070816e-10   -3.80243743e-09    3.47190920e-10   -3.64725246e-08   -5.78279270e-07   -2.13115589e-08   -2.79595297e-07    3.26462879e-08    5.78577336e-07
250      5.00000000e+06    9.99803059e-01    3.47297374e-05    4.00000017e+00    1.27481099e-06    4.00000000e+00    3.38483299e-17   -3.50725786e-10   -6.80410889e-09    1.79184964e-10    5.52929794e-09   -7.01776402e-07    3.44910273e-08   -6.82323937e-07    2.48326525e-08    7.02127128e-07   -2.76869184e-08
