Index       FREQ          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}        Re(IG(MP1))       Im(IG(MP1))       Re(IG(MN1))       Im(IG(MN1))       Re(IS(MP1))       Im(IS(MP1))       Re(ID(MN1))       Im(ID(MN1))       Re(ID(MP1))       Im(ID(MP1))   
306      1.06000000e+07    9.99737997e-01    4.00000034e+00    4.00000000e+00   -5.01463715e-10   -3.31567354e-09    1.64093944e-10    2.41996917e-09   -1.49284732e-07    2.16731924e-08   -1.22820333e-07    8.60722380e-09    1.49786195e-07   -1.83575187e-08
307      1.07000000e+07    9.99948793e-01    3.99999995e+00    4.00000000e+00   -1.64542017e-09   -1.12109985e-10    1.69820903e-09    1.29274592e-10   -4.37290465e-09    4.91104153e-08   -4.85062807e-09    1.08140892e-07    6.01832474e-09   -4.89983061e-08
308      1.08000000e+07    9.99127105e-01    4.00000034e+00    4.00000000e+00   -6.32713827e-10   -1.52659818e-09    2.93556901e-10    5.98375018e-10   -9.39710724e-08    2.63828281e-08   -6.15765927e-09    1.37342445e-08    9.46037850e-08   -2.48562297e-08
309      1.09000000e+07    1.00013317e+00    4.00000086e+00    4.00000000e+00   -3.23106206e-09    5.61943817e-10    2.36822661e-09   -2.37231745e-10    2.37109467e-08    1.45621057e-07    9.56800822e-09    1.10145677e-07   -2.04798844e-08   -1.46183000e-07
310      1.10000000e+07    9.99525775e-01    4.00000001e+00    4.00000000e+00   -4.49445873e-11    1.90479496e-09    3.38358403e-11   -1.88716205e-09    6.03390953e-08    1.28292805e-09    1.07900179e-07    3.81022665e-09   -6.02941514e-08   -3.18772298e-09
311      1.11000000e+07    1.00016214e+00    4.00000078e+00    4.00000000e+00   -1.16737967e-09    6.21018051e-10    3.86753152e-10   -3.37465545e-10    2.51494223e-08    7.70924742e-08    1.36289946e-08   -7.45421083e-09   -2.39820424e-08   -7.77134911e-08
312      1.12000000e+07    1.00042760e+00    3.99999972e+00    4.00000000e+00    6.18804190e-10    3.09882866e-09   -3.39871671e-10   -2.21218627e-09    1.37361221e-07   -2.53499913e-08    9.41713737e-08   -1.03649686e-08   -1.37980024e-07    2.22511624e-08
313      1.13000000e+07    1.00000123e+00    3.99999978e+00    4.00000000e+00    2.12131952e-09   -2.93039952e-11   -1.90541702e-09   -4.76008635e-11   -1.69129739e-09   -6.95790451e-08    2.88540475e-09   -1.05930957e-07   -4.30022133e-10    6.96083496e-08
314      1.14000000e+07    1.00079811e+00    3.99999982e+00    4.00000000e+00    6.00388917e-10    8.00721563e-10   -4.17183506e-10   -9.13120448e-11    5.81261648e-08   -2.34941165e-08   -2.21634069e-08   -1.33400077e-08   -5.87265526e-08    2.26933947e-08
315      1.15000000e+07    9.99838010e-01    3.99999898e+00    4.00000000e+00    2.92774131e-09   -6.73470084e-10   -1.91126773e-09    3.21396135e-10   -2.65816867e-08   -1.28054982e-07   -1.09975415e-08   -7.85298834e-08    2.36539452e-08    1.28728451e-07
316      1.16000000e+07    1.00025685e+00    4.00000022e+00    4.00000000e+00   -1.08322612e-10   -2.31024355e-09   -1.10449272e-10    2.00200446e-09   -7.94957877e-08    4.80866798e-09   -1.05111959e-07   -1.79816486e-09    7.96041107e-08   -2.49842439e-09
317      1.17000000e+07    9.99863699e-01    3.99999927e+00    4.00000000e+00    4.34692208e-10   -5.71635927e-10    2.93518270e-10    3.58862056e-10   -2.14243593e-08   -4.03099524e-08   -1.28489828e-08    3.47923058e-08    2.09896669e-08    4.08815873e-08
318      1.18000000e+07    9.99461157e-01    4.00000049e+00    4.00000000e+00   -7.22880120e-10   -2.73648435e-09    2.35193106e-10    1.72325659e-09   -1.20352849e-07    2.76728818e-08   -6.59164999e-08    1.17354314e-08    1.21075728e-07   -2.49363972e-08
319      1.19000000e+07    1.00004944e+00    4.00000032e+00    4.00000000e+00   -2.46887622e-09    1.91550685e-10    2.14971861e-09    1.20717435e-11    8.05485928e-09    8.72566130e-08   -5.21579547e-10    1.02639567e-07   -5.58598299e-09   -8.74481639e-08
320      1.20000000e+07    9.99313012e-01    4.00000032e+00    4.00000000e+00   -5.32368474e-10   -8.78623750e-11    2.14875574e-10   -5.13430949e-10   -2.60415172e-08    1.92348883e-08    4.30227411e-08    1.24184799e-08    2.65738847e-08   -1.91470257e-08
321      1.21000000e+07    1.00017867e+00    4.00000094e+00    4.00000000e+00   -2.52854507e-09    7.67549598e-10    1.58623359e-09   -3.43200098e-10    2.86325573e-08    1.11667901e-07    1.26057799e-08    5.36183153e-08   -2.61040120e-08   -1.12435449e-07
322      1.22000000e+07    9.99940279e-01    3.99999990e+00    4.00000000e+00    2.80084823e-10    2.58225220e-09   -1.81718728e-10   -2.10633374e-09    9.07951822e-08   -1.11182178e-08    9.64801799e-08   -6.78303674e-10   -9.10752671e-08    8.53596554e-09
323      1.23000000e+07    1.00009932e+00    4.00000044e+00    4.00000000e+00    2.33528695e-10    4.85500156e-10   -6.71222580e-10   -3.12302269e-10    1.69763688e-08    1.27403686e-08    1.20790107e-08   -4.96599982e-08   -1.72098973e-08   -1.32258679e-08
324      1.24000000e+07    1.00059876e+00    3.99999973e+00    4.00000000e+00    8.07951887e-10    2.29154050e-09   -5.42623628e-10   -1.27269790e-09    1.00108522e-07   -2.91621834e-08    3.96217547e-08   -1.33317900e-08   -1.00916473e-07    2.68706426e-08
325      1.25000000e+07    9.99902507e-01    3.99999938e+00    4.00000000e+00    2.64480108e-09   -3.68113441e-10   -2.02146966e-09    7.15654213e-11   -1.39208681e-08   -9.27623852e-08   -1.75628012e-09   -8.94419495e-08    1.12760669e-08    9.31304986e-08
326      1.26000000e+07    1.00055139e+00    4.00000005e+00    4.00000000e+00    4.31854496e-10   -5.44554333e-10   -4.80218891e-10    9.78387363e-10   -1.52847885e-09   -1.43782767e-08   -5.68480647e-08   -1.15485654e-08    1.09662512e-09    1.49228309e-08
327      1.27000000e+07    9.99818010e-01    3.99999896e+00    4.00000000e+00    2.02006594e-09   -8.36120812e-10   -9.81766157e-10    3.65966263e-10   -2.91891716e-08   -8.82534485e-08   -1.38483124e-08   -2.65040630e-08    2.71691054e-08    8.90895685e-08
328      1.28000000e+07    9.99890079e-01    4.00000052e+00    4.00000000e+00   -4.54667202e-10   -2.67915835e-09   -6.79089135e-11    2.08286359e-09   -9.51911204e-08    1.67245865e-08   -8.36932235e-08    2.98760801e-09    9.56457875e-08   -1.40454280e-08
329      1.29000000e+07    9.99946313e-01    3.99999967e+00    4.00000000e+00   -8.54021245e-10   -3.62299546e-10    1.18562156e-09    2.02030922e-10   -1.13883520e-08    1.44461102e-08   -1.07504614e-08    6.23494426e-08    1.22423731e-08   -1.40838114e-08
330      1.30000000e+07    9.99387545e-01    4.00000063e+00    4.00000000e+00   -8.52680604e-10   -1.74482771e-09    2.26611594e-10    8.59239074e-10   -7.80853142e-08    2.90014458e-08   -1.62354003e-08    1.44207130e-08    7.89379939e-08   -2.72566179e-08
331      1.31000000e+07    1.00013935e+00    4.00000071e+00    4.00000000e+00   -2.69943060e-09    5.50078812e-10    1.99003572e-09   -2.93844789e-10    1.95806289e-08    9.60472596e-08    4.44778393e-09    7.72058987e-08   -1.68811981e-08   -9.65973382e-08
332      1.32000000e+07    9.99597323e-01    4.00000022e+00    4.00000000e+00   -2.81149071e-10    1.12614033e-09    5.77538598e-11   -1.21463972e-09    2.42566534e-08    8.33416738e-09    6.44794377e-08    9.95120816e-09   -2.39755049e-08   -9.46030767e-09
333      1.33000000e+07    1.00017121e+00    4.00000093e+00    4.00000000e+00   -1.48205555e-09    8.70199593e-10    5.54287485e-10   -6.19206100e-10    2.86812860e-08    6.76947232e-08    1.51221210e-08    6.77698677e-09   -2.71992302e-08   -6.85649220e-08
334      1.34000000e+07    1.00024694e+00    3.99999975e+00    4.00000000e+00    6.45307643e-10    2.66684153e-09   -3.96946804e-10   -1.75874862e-09    9.38152953e-08   -2.21445523e-08    6.84450802e-08   -5.85624303e-09   -9.44606026e-08    1.94777106e-08
335      1.35000000e+07    1.00000219e+00    4.00000011e+00    4.00000000e+00    1.34915732e-09    2.03758001e-10   -1.45685252e-09   -4.45269956e-10    5.33620078e-09   -3.29159658e-08    9.23464563e-09   -6.53634188e-08   -6.68535809e-09    3.27122083e-08
336      1.36000000e+07    1.00058611e+00    3.99999974e+00    4.00000000e+00    8.75021010e-10    1.18844697e-09   -6.11712331e-10   -1.99788562e-10    5.56503772e-08   -2.79016072e-08   -3.45786801e-09   -1.56590933e-08   -5.65253974e-08    2.67131600e-08
337      1.37000000e+07    9.99827940e-01    3.99999922e+00    4.00000000e+00    2.57922047e-09   -7.23562973e-10   -1.79552639e-09    5.93346789e-12   -2.42870075e-08   -9.05051676e-08   -7.10622022e-09   -5.94917745e-08    2.17077868e-08    9.12287302e-08
338      1.38000000e+07    1.00025093e+00    4.00000018e+00    4.00000000e+00    1.11860957e-10   -1.57394747e-09   -2.92692697e-10    1.64398953e-09   -4.19248540e-08   -2.09228952e-09   -6.66916931e-08   -8.30945087e-09    4.18129934e-08    3.66623702e-09
339      1.39000000e+07    9.99853223e-01    3.99999930e+00    4.00000000e+00    8.72096299e-10   -8.51956498e-10   -1.75608802e-10    1.92897138e-10   -2.65611063e-08   -4.38683052e-08   -1.59061356e-08    1.26078254e-08    2.56890098e-08    4.47202609e-08
340      1.40000000e+07    9.99651328e-01    4.00000053e+00    4.00000000e+00   -8.08797616e-10   -2.49486290e-09    2.75236195e-10    1.68506484e-09   -8.76801953e-08    2.63130426e-08   -5.20023842e-08    8.47580243e-09    8.84889924e-08   -2.38181794e-08
341      1.41000000e+07    1.00005161e+00    4.00000031e+00    4.00000000e+00   -1.78400065e-09    5.07713807e-12    1.47471938e-09   -1.38964392e-10    1.46527226e-09    4.95944164e-08   -7.04846985e-09    6.68450216e-08    3.18728459e-10   -4.95994938e-08
342      1.42000000e+07    9.99472858e-01    4.00000031e+00    4.00000000e+00   -8.32113988e-10   -5.93296423e-10    5.20761824e-10   -8.00058145e-11   -3.38281886e-08    2.49988899e-08    1.92114450e-08    1.61354304e-08    3.46603018e-08   -2.44055932e-08
343      1.43000000e+07    1.00019281e+00    4.00000113e+00    4.00000000e+00   -2.38909869e-09    9.05193301e-10    1.25784734e-09   -6.47190799e-10    2.82882142e-08    8.38538814e-08    1.00837969e-08    4.44509949e-08   -2.58991152e-08   -8.47590741e-08
344      1.44000000e+07    9.99894840e-01    3.99999967e+00    4.00000000e+00    1.08844161e-10    1.92481477e-09    2.18154875e-10   -1.63665966e-09    5.46463429e-08   -4.96689823e-09    6.45629700e-08    5.73677408e-09   -5.47551872e-08    3.04208335e-09
345      1.45000000e+07    1.00010970e+00    4.00000087e+00    4.00000000e+00   -3.16552569e-10    8.12633998e-10   -5.56922134e-10   -7.48237201e-10    2.33116066e-08    2.40964328e-08    1.64675309e-08   -2.48541504e-08   -2.29950539e-08   -2.49090662e-08
346      1.46000000e+07    1.00041433e+00    3.99999927e+00    4.00000000e+00    9.70162911e-10    2.21855644e-09   -2.42968597e-10   -1.28217514e-09    7.79107397e-08   -2.98516614e-08    3.56303287e-08   -1.16237293e-08   -7.88809021e-08    2.76331047e-08
347      1.47000000e+07    9.99895802e-01    3.99999986e+00    4.00000000e+00    2.04507688e-09   -2.10454860e-10   -1.90223080e-09   -2.70367872e-10   -8.28723863e-09   -5.85720631e-08    4.51636033e-09   -6.14874545e-08    6.24216161e-09    5.87825180e-08
348      1.48000000e+07    1.00044337e+00    3.99999953e+00    4.00000000e+00    7.51057520e-10    1.07593956e-11   -2.77689206e-10    4.73032350e-10    1.35704209e-08   -2.11825958e-08   -3.08249301e-08   -1.65873642e-08   -1.43214778e-08    2.11718363e-08
349      1.49000000e+07    9.99800201e-01    3.99999925e+00    4.00000000e+00    2.04287636e-09   -1.02498847e-09   -1.29050070e-09    3.25927336e-10   -3.08842794e-08   -7.13594527e-08   -1.29259712e-08   -2.70988039e-08    2.88414027e-08    7.23844406e-08
350      1.50000000e+07    9.99972730e-01    4.00000012e+00    4.00000000e+00   -3.48089814e-10   -2.16402299e-09    2.27039336e-10    1.55440343e-09   -6.25625383e-08    1.17039377e-08   -5.89696390e-08   -3.08368110e-09    6.29106281e-08   -9.53991457e-09
351      1.51000000e+07    9.99937811e-01    3.99999973e+00    4.00000000e+00   -2.60974374e-10   -6.80668288e-10    5.35385063e-10    4.36722035e-10   -1.85247888e-08   -3.63975205e-09   -1.63136296e-08    3.57607867e-08    1.87857631e-08    4.32041979e-09
352      1.52000000e+07    9.99554845e-01    4.00000035e+00    4.00000000e+00   -1.10098838e-09   -1.86784181e-09    7.49388732e-10    7.10146145e-10   -6.54331291e-08    3.16634763e-08   -2.01307304e-08    1.42791755e-08    6.65341169e-08   -2.97956342e-08
353      1.53000000e+07    1.00015163e+00    4.00000072e+00    4.00000000e+00   -2.22394385e-09    4.77266887e-10    1.50871661e-09   -6.80020124e-12    1.52895661e-08    6.54241209e-08   -1.26639423e-09    5.58027539e-08   -1.30656220e-08   -6.59013877e-08
354      1.54000000e+07    9.99657063e-01    3.99999993e+00    4.00000000e+00   -6.24158152e-10    5.09810700e-10    6.90826451e-10   -1.10194667e-09    4.54985888e-09    1.56436089e-08    3.85612000e-08    1.59393355e-08   -3.92570120e-09   -1.61534196e-08
355      1.55000000e+07    1.00019167e+00    4.00000105e+00    4.00000000e+00   -1.64697749e-09    1.14651289e-09    6.01819910e-10   -4.37009121e-10    3.22953600e-08    5.90675968e-08    1.58460603e-08    1.35344792e-08   -3.06483823e-08   -6.02141091e-08
356      1.56000000e+07    1.00014050e+00    3.99999936e+00    4.00000000e+00    5.86308913e-10    2.25442165e-09    5.76921263e-11   -1.85413751e-09    6.61626463e-08   -1.87250052e-08    5.10101173e-08   -6.17196702e-10   -6.67489550e-08    1.64705833e-08
357      1.57000000e+07    1.00000688e+00    4.00000029e+00    4.00000000e+00    7.68840965e-10    5.28330466e-10   -1.05527300e-09   -2.75216578e-10    1.27097209e-08   -1.20700708e-08    1.56395772e-08   -4.04890915e-08   -1.34785618e-08    1.15417407e-08
358      1.58000000e+07    1.00044386e+00    3.99999935e+00    4.00000000e+00    1.16388345e-09    1.42416230e-09   -5.09252012e-10   -7.55249558e-10    5.13495155e-08   -3.24870408e-08    6.32210863e-09   -1.72851564e-08   -5.25133983e-08    3.10628782e-08
359      1.59000000e+07    9.99809561e-01    3.99999924e+00    4.00000000e+00    2.27363683e-09   -7.25133053e-10   -1.51662911e-09    3.92877205e-10   -2.17913437e-08   -6.59213955e-08   -2.35926895e-09   -4.58708008e-08    1.95177066e-08    6.66465282e-08
360      1.60000000e+07    1.00023373e+00    4.00000002e+00    4.00000000e+00    4.11062246e-10   -9.88867036e-10   -4.30712586e-10    9.01893080e-10   -1.98790351e-08   -9.47352423e-09   -4.26137492e-08   -1.50740691e-08    1.94679731e-08    1.04623913e-08
361      1.61000000e+07    9.99831710e-01    3.99999904e+00    4.00000000e+00    1.19918913e-09   -1.19652531e-09   -2.37894362e-10    8.67638975e-10   -3.20139543e-08   -4.34278368e-08   -1.83616130e-08    3.35482180e-10    3.08147649e-08    4.46243615e-08
362      1.62000000e+07    9.99769532e-01    4.00000072e+00    4.00000000e+00   -8.62295795e-10   -2.23647408e-09    1.46621553e-10    1.25683065e-09   -6.57476377e-08    2.47267022e-08   -4.14707762e-08    4.27994920e-09    6.66099331e-08   -2.24902278e-08
363      1.63000000e+07    1.00005265e+00    3.99999984e+00    4.00000000e+00   -1.19249649e-09   -3.06504789e-10    1.34785118e-09    5.99944234e-10   -5.72384751e-09    2.69331507e-08   -1.40078841e-08    4.39232691e-08    6.91634407e-09   -2.66266462e-08
364      1.64000000e+07    9.99585397e-01    4.00000072e+00    4.00000000e+00   -1.20486750e-09   -9.37187010e-10    4.84972463e-10   -1.43124603e-11   -3.63582243e-08    3.11561860e-08    5.45377310e-09    1.93852656e-08    3.75630912e-08   -3.02189988e-08
365      1.65000000e+07    1.00021726e+00    4.00000070e+00    4.00000000e+00   -2.18827043e-09    9.76503668e-10    1.49202073e-09   -1.67322151e-10    2.77561983e-08    6.47310011e-08    6.59669319e-09    3.68811649e-08   -2.55679276e-08   -6.57075044e-08
366      1.66000000e+07    9.99876741e-01    4.00000009e+00    4.00000000e+00   -1.73436686e-10    1.40104141e-09    8.33488483e-11   -1.38592557e-09    3.22828586e-08    1.80542199e-09    4.35719439e-08    1.27701689e-08   -3.21094221e-08   -3.20646351e-09
367      1.67000000e+07    1.00013026e+00    4.00000060e+00    4.00000000e+00   -7.00363395e-10    1.18403228e-09    9.76415887e-11   -6.29800082e-10    3.01952250e-08    2.92774082e-08    2.05698569e-08   -9.99285491e-09   -2.94948614e-08   -3.04614399e-08
368      1.68000000e+07    1.00029468e+00    3.99999961e+00    4.00000000e+00    1.10553209e-09    2.13324695e-09   -7.16609133e-10   -1.25689006e-09    6.20545194e-08   -3.04985265e-08    3.13141187e-08   -8.94507999e-09   -6.31600511e-08    2.83652792e-08
369      1.69000000e+07    9.99887427e-01    3.99999968e+00    4.00000000e+00    1.54543298e-09    2.43245248e-11   -1.22344327e-09   -3.13168845e-10   -1.93832091e-09   -3.68491017e-08    1.16023238e-08   -4.25786431e-08    3.92887777e-10    3.68247773e-08
370      1.70000000e+07    1.00036237e+00    3.99999990e+00    4.00000000e+00    1.16487036e-09    4.70699581e-10   -1.06427201e-09    2.42601752e-10    2.14192209e-08   -2.87564916e-08   -1.47877902e-08   -2.15330500e-08   -2.25840908e-08    2.82857919e-08
371      1.71000000e+07    9.99770484e-01    3.99999900e+00    4.00000000e+00    2.00500020e-09   -1.22307066e-09   -1.00918149e-09    3.64506206e-10   -3.25935585e-08   -5.87073064e-08   -1.10427235e-08   -2.57655975e-08    3.05885580e-08    5.99303766e-08
372      1.72000000e+07    1.00001808e+00    4.00000067e+00    4.00000000e+00   -1.20336012e-10   -1.67013632e-09   -5.48231593e-10    1.43970921e-09   -4.14399386e-08    5.86877726e-09   -4.18399281e-08   -1.01363159e-08    4.15602746e-08   -4.19864074e-09
373      1.73000000e+07    9.99920640e-01    3.99999939e+00    4.00000000e+00    1.90773894e-10   -1.11408331e-09    4.19876541e-10    5.32366877e-10   -2.65171897e-08   -1.37493508e-08   -2.19730036e-08    1.89581633e-08    2.63264157e-08    1.48634337e-08
374      1.74000000e+07    9.99667558e-01    4.00000102e+00    4.00000000e+00   -1.32319762e-09   -1.87358391e-09    3.00728427e-10    1.03321246e-09   -5.55393842e-08    3.44293987e-08   -2.11086000e-08    1.32336758e-08    5.68625813e-08   -3.25558145e-08
375      1.75000000e+07    1.00016862e+00    4.00000044e+00    4.00000000e+00   -1.81922286e-09    2.93742038e-10    1.37706062e-09   -1.38360365e-10    1.02618350e-08    4.52057047e-08   -8.08395387e-09    4.05902042e-08   -8.44261192e-09   -4.54994467e-08
376      1.76000000e+07    9.99706994e-01    4.00000048e+00    4.00000000e+00   -1.04367162e-09    5.09658410e-11    5.64825731e-10   -4.62437604e-10   -7.07043835e-09    2.39327095e-08    2.17380375e-08    2.22360196e-08    8.11410956e-09   -2.39836752e-08
377      1.77000000e+07    1.00022521e+00    4.00000102e+00    4.00000000e+00   -1.76453520e-09    1.43393680e-09    7.47435773e-10   -1.00586778e-09    3.62751883e-08    5.18145167e-08    1.57863678e-08    1.66027573e-08   -3.45106528e-08   -5.32484530e-08
378      1.78000000e+07    1.00007607e+00    3.99999956e+00    4.00000000e+00    4.66423502e-10    1.89627482e-09   -2.37581556e-11   -1.34710965e-09    4.74678885e-08   -1.46042500e-08    3.81593121e-08    5.82787353e-09   -4.79343119e-08    1.27079749e-08
379      1.79000000e+07    1.00001811e+00    4.00000052e+00    4.00000000e+00    2.53696945e-10    9.72983581e-10   -7.70036418e-10   -1.13251307e-09    2.13059044e-08    6.73715606e-10    2.26010295e-08   -2.39189662e-08   -2.15596013e-08   -1.64669884e-09
380      1.80000000e+07    1.00034438e+00    3.99999922e+00    4.00000000e+00    1.51374293e-09    1.58262969e-09   -7.38495936e-10   -6.72428989e-10    4.69565215e-08   -3.76169221e-08    1.15841187e-08   -1.82789790e-08   -4.84702640e-08    3.60342921e-08
381      1.81000000e+07    9.99783311e-01    3.99999956e+00    4.00000000e+00    1.92898041e-09   -6.31466307e-10   -1.48863708e-09   -3.50877583e-10   -1.85676667e-08   -4.89759331e-08    3.69146911e-09   -3.53714134e-08    1.66386860e-08    4.96073993e-08
382      1.82000000e+07    1.00021244e+00    3.99999980e+00    4.00000000e+00    8.56567861e-10   -5.05249013e-10   -6.51695083e-10    7.21076373e-10   -6.01222091e-09   -1.81713853e-08   -2.62246942e-08   -2.26402836e-08    5.15565335e-09    1.86766343e-08
383      1.83000000e+07    9.99796515e-01    3.99999926e+00    4.00000000e+00    1.38183626e-09   -1.57238386e-09   -6.44753794e-10    4.93615017e-10   -3.81497627e-08   -4.17300048e-08   -2.03448683e-08   -6.82328069e-09    3.67679261e-08    4.33023882e-08
384      1.84000000e+07    9.99845177e-01    4.00000055e+00    4.00000000e+00   -8.30910862e-10   -1.99263891e-09    2.85363995e-10    1.20182447e-09   -5.03672905e-08    2.25752752e-08   -3.29822205e-08   -1.27336843e-09    5.11982011e-08   -2.05826359e-08
385      1.85000000e+07    1.00004991e+00    3.99999996e+00    4.00000000e+00   -7.33599631e-10   -7.23122996e-10    7.75619539e-10    4.59969618e-10   -1.42798892e-08    1.22953120e-08   -2.19801351e-08    2.79915990e-08    1.50134889e-08   -1.15721893e-08
386      1.86000000e+07    9.99667396e-01    4.00000053e+00    4.00000000e+00   -1.64379382e-09   -1.21864463e-09    1.11653499e-09    2.04095582e-10   -3.68142669e-08    3.83036247e-08   -3.02316558e-09    2.23655376e-08    3.84580602e-08   -3.70849799e-08
387      1.87000000e+07    1.00025265e+00    4.00000082e+00    4.00000000e+00   -2.00749143e-09    1.01983036e-09    1.18797223e-09   -4.03113417e-10    2.68487185e-08    5.10716685e-08    1.77692370e-09    3.03967075e-08   -2.48412267e-08   -5.20914986e-08
388      1.88000000e+07    9.99873209e-01    3.99999967e+00    4.00000000e+00   -5.95186942e-10    9.07498093e-10    9.21061200e-10   -1.15873875e-09    1.75357744e-08    1.00989159e-08    2.86135346e-08    2.10218578e-08   -1.69405876e-08   -1.10064141e-08
389      1.89000000e+07    1.00016428e+00    4.00000082e+00    4.00000000e+00   -1.01392036e-09    1.67457976e-09    1.94802667e-10   -1.05769430e-09    3.83381724e-08    3.17134548e-08    2.46800999e-08   -4.28208678e-10   -3.73242518e-08   -3.33880341e-08
390      1.90000000e+07    1.00021496e+00    3.99999892e+00    4.00000000e+00    1.19082012e-09    1.97025249e-09   -1.14033335e-10   -1.37673952e-09    5.05287198e-08   -3.09091148e-08    2.70601072e-08   -5.01004927e-09   -5.17195396e-08    2.89388619e-08
391      1.91000000e+07    9.99879337e-01    3.99999991e+00    4.00000000e+00    1.09970431e-09    4.20368180e-10   -1.00731462e-09   -6.34643145e-10    5.96400115e-09   -2.22518774e-08    2.01350978e-08   -2.87582390e-08   -7.06370563e-09    2.18315094e-08
392      1.92000000e+07    1.00030020e+00    3.99999916e+00    4.00000000e+00    1.67602367e-09    7.88537114e-10   -8.39196146e-10   -2.37435816e-10    2.58952207e-08   -3.78164806e-08   -4.11889864e-09   -2.68058069e-08   -2.75712439e-08    3.70279433e-08
393      1.93000000e+07    9.99726920e-01    3.99999907e+00    4.00000000e+00    1.94190760e-09   -1.38793708e-09   -1.01520543e-09    5.26244212e-10   -3.43691780e-08   -4.93255890e-08   -7.99975876e-09   -2.36486925e-08    3.24272700e-08    5.07135257e-08
394      1.94000000e+07    1.00004170e+00    4.00000019e+00    4.00000000e+00    2.28761700e-10   -1.27423597e-09   -4.19409648e-10    9.70980509e-10   -2.70378928e-08   -1.49210538e-09   -2.90821595e-08   -1.88409487e-08    2.68091312e-08    2.76634156e-09
395      1.95000000e+07    9.99891128e-01    3.99999922e+00    4.00000000e+00    5.85165686e-10   -1.67955479e-09    1.97711161e-10    1.18086471e-09   -3.63409990e-08   -1.99663321e-08   -2.82694016e-08    7.44421074e-09    3.57558331e-08    2.16458865e-08
396      1.96000000e+07    9.99745313e-01    4.00000090e+00    4.00000000e+00   -1.56812270e-09   -1.88132532e-09    6.72405257e-10    9.34263787e-10   -4.81472431e-08    3.76125163e-08   -2.08404316e-08    1.12085995e-08    4.97153654e-08   -3.57311906e-08
397      1.97000000e+07    1.00018947e+00    4.00000014e+00    4.00000000e+00   -1.41256174e-09   -3.57313290e-11    1.27655495e-09    5.69035694e-10    3.76560373e-09    3.13513576e-08   -1.66072771e-08    2.90787428e-08   -2.35304172e-09   -3.13156263e-08
398      1.98000000e+07    9.99748913e-01    4.00000051e+00    4.00000000e+00   -1.63959562e-09   -3.64916463e-10    1.12804334e-09   -2.24626494e-10   -1.46190196e-08    3.43285210e-08    9.79245253e-09    2.95124571e-08    1.62586149e-08   -3.39636045e-08
399      1.99000000e+07    1.00027507e+00    4.00000077e+00    4.00000000e+00   -1.79541727e-09    1.73713041e-09    1.02494157e-09   -6.62622074e-10    4.15085227e-08    4.63883442e-08    1.55391884e-08    1.80301619e-08   -3.97131051e-08   -4.81254743e-08
400      2.00000000e+07    1.00003768e+00    3.99999952e+00    4.00000000e+00    1.95985509e-10    1.54826501e-09    2.87432302e-10   -1.12323238e-09    3.39607374e-08   -1.07704234e-08    2.75998016e-08    1.24990237e-08   -3.41567229e-08    9.22215810e-09
End of Xyce(TM) Simulation
