Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
116      2.09014930e-05    2.51391698e+00    5.60852178e+00    5.60985580e+00    4.62136813e-07    8.71409720e-07    1.08267265e-03    9.34300969e-04   -1.08313479e-03
117      2.09019068e-05    2.50379732e+00    5.60914646e+00    5.61051389e+00    4.69180587e-07    8.97041919e-07    1.08169332e-03    9.34229562e-04   -1.08216250e-03
118      2.09023206e-05    2.49413871e+00    5.60977338e+00    5.61117188e+00    4.70871438e-07    9.26471749e-07    1.08071628e-03    9.34108586e-04   -1.08118715e-03
119      2.09027343e-05    2.48488614e+00    5.61040345e+00    5.61182976e+00    4.73224710e-07    9.52134099e-07    1.07973414e-03    9.33955755e-04   -1.08020737e-03
120      2.09031481e-05    2.47599232e+00    5.61103662e+00    5.61248753e+00    4.75561653e-07    9.74551407e-07    1.07874764e-03    9.33774121e-04   -1.07922320e-03
121      2.09035619e-05    2.46741814e+00    5.61167262e+00    5.61314519e+00    4.77685997e-07    9.94209866e-07    1.07775739e-03    9.33566059e-04   -1.07823508e-03
122      2.09039757e-05    2.45913157e+00    5.61231111e+00    5.61380274e+00    4.79556205e-07    1.01149713e-06    1.07676399e-03    9.33333589e-04   -1.07724355e-03
123      2.09043895e-05    2.45110615e+00    5.61295177e+00    5.61446019e+00    4.81184899e-07    1.02672879e-06    1.07576792e-03    9.33078504e-04   -1.07624911e-03
124      2.09048032e-05    2.44331977e+00    5.61359431e+00    5.61511752e+00    4.82599593e-07    1.04016723e-06    1.07476961e-03    9.32802414e-04   -1.07525221e-03
125      2.09052170e-05    2.43575362e+00    5.61423849e+00    5.61577475e+00    4.83828865e-07    1.05203429e-06    1.07376940e-03    9.32506778e-04   -1.07425323e-03
126      2.09056308e-05    2.42839151e+00    5.61488409e+00    5.61643186e+00    4.84898275e-07    1.06251977e-06    1.07276761e-03    9.32192919e-04   -1.07325251e-03
127      2.09060446e-05    2.42121930e+00    5.61553094e+00    5.61708887e+00    4.85829687e-07    1.07178735e-06    1.07176450e-03    9.31862039e-04   -1.07225034e-03
128      2.09064584e-05    2.41422451e+00    5.61617886e+00    5.61774576e+00    4.86641627e-07    1.07997885e-06    1.07076031e-03    9.31515229e-04   -1.07124696e-03
