Index       TIME              V(2)              V(3)       
432      3.80396362e-06   -6.39593176e-01    8.73786687e-01
433      3.81346309e-06   -5.01093942e-01    5.92998835e-01
434      3.82296257e-06   -3.60810072e-01    3.10099030e-01
435      3.83246205e-06   -2.19241185e-01    2.60948143e-02
436      3.84196153e-06   -7.68914753e-02   -2.58002338e-01
437      3.85146101e-06    6.57320820e-02   -5.41180620e-01
438      3.86096049e-06    2.08121536e-01   -8.22431498e-01
439      3.87045997e-06    3.49769769e-01   -1.10075330e+00
440      3.87995945e-06    4.90172305e-01   -1.37515480e+00
441      3.88945893e-06    6.28829103e-01   -1.64465871e+00
442      3.89895840e-06    7.65246339e-01   -1.90830521e+00
443      3.90845788e-06    8.98938166e-01   -2.16515532e+00
444      3.91795736e-06    1.02942844e+00   -2.41429427e+00
445      3.92745684e-06    1.15625244e+00   -2.65483476e+00
446      3.93695632e-06    1.27895846e+00   -2.88592012e+00
447      3.94645580e-06    1.39710950e+00   -3.10672733e+00
448      3.95595528e-06    1.51028476e+00   -3.31647000e+00
449      3.96545476e-06    1.61808118e+00   -3.51440113e+00
450      3.97495423e-06    1.72011483e+00   -3.69981580e+00
451      3.98445371e-06    1.81602233e+00   -3.87205365e+00
452      3.99395319e-06    1.90546211e+00   -4.03050127e+00
453      4.00345267e-06    1.98811562e+00   -4.17459434e+00
454      4.01295215e-06    2.06368850e+00   -4.30381968e+00
455      4.02245163e-06    2.13191160e+00   -4.41771706e+00
456      4.03195111e-06    2.19254195e+00   -4.51588083e+00
457      4.04145059e-06    2.24536360e+00   -4.59796139e+00
458      4.05095007e-06    2.29018843e+00   -4.66366641e+00
459      4.06044954e-06    2.32685681e+00   -4.71276188e+00
460      4.06994902e-06    2.35523813e+00   -4.74507295e+00
461      4.07944850e-06    2.37523133e+00   -4.76048454e+00
462      4.08894798e-06    2.38676519e+00   -4.75894176e+00
463      4.09844746e-06    2.38979864e+00   -4.74045012e+00
464      4.10794694e-06    2.38432087e+00   -4.70507546e+00
465      4.11744642e-06    2.37035139e+00   -4.65294378e+00
466      4.12694590e-06    2.34793995e+00   -4.58424074e+00
