Index        TIME          {1.0+V(1)}       {1.0+V(2)}       {3.0+V(3)}
713     4.35777949e-08   5.00000000e+00   1.15975138e+00   7.30748394e+00   
714     4.37277949e-08   5.00000000e+00   1.16701659e+00   7.35458847e+00   
715     4.38777949e-08   5.00000000e+00   1.17712750e+00   7.43032586e+00   
716     4.40277949e-08   5.00000000e+00   1.19052836e+00   7.54019133e+00   
717     4.41777949e-08   5.00000000e+00   1.20826062e+00   7.65913355e+00   
718     4.43277949e-08   5.00000000e+00   1.23147025e+00   7.76851175e+00   
719     4.44777949e-08   5.00000000e+00   1.25941460e+00   7.86206761e+00   
720     4.46277949e-08   5.00000000e+00   1.28955162e+00   7.93709037e+00   
721     4.47777949e-08   5.00000000e+00   1.31802447e+00   7.99121506e+00   
722     4.49277949e-08   5.00000000e+00   1.34147517e+00   7.97939559e+00   
723     4.49280055e-08   5.00000000e+00   1.34150380e+00   7.97930241e+00   
724     4.49284266e-08   5.00000000e+00   1.34156084e+00   7.97911658e+00   
725     4.49292688e-08   5.00000000e+00   1.34167474e+00   7.97874755e+00   
726     4.49309532e-08   5.00000000e+00   1.34190209e+00   7.97801687e+00   
727     4.49343219e-08   5.00000000e+00   1.34235384e+00   7.97661630e+00   
728     4.49410595e-08   5.00000000e+00   1.34324478e+00   7.97420908e+00   
729     4.49545345e-08   5.00000000e+00   1.34496595e+00   7.97152404e+00   
730     4.49814846e-08   5.00000000e+00   1.34817227e+00   7.97639258e+00   
731     4.50353849e-08   5.00000000e+00   1.35366111e+00   8.02392424e+00   
732     4.50892851e-08   5.00000000e+00   1.35805618e+00   8.10326174e+00   
733     4.51431854e-08   5.00000000e+00   1.36173760e+00   8.18706965e+00   
734     4.51970856e-08   5.00000000e+00   1.36533607e+00   8.25846826e+00   
735     4.52509858e-08   5.00000000e+00   1.36971011e+00   8.30937353e+00   
736     4.53048861e-08   5.00000000e+00   1.37591284e+00   8.33611259e+00   
737     4.53587863e-08   5.00000000e+00   1.38502450e+00   8.33952491e+00   
738     4.54126866e-08   5.00000000e+00   1.39774740e+00   8.32249133e+00   
739     4.54665868e-08   5.00000000e+00   1.41420459e+00   8.28891668e+00   
740     4.55743873e-08   5.00000000e+00   1.45682217e+00   8.18871318e+00   
741     4.56821878e-08   5.00000000e+00   1.50959995e+00   8.06457504e+00   
742     4.57899882e-08   5.00000000e+00   1.56870384e+00   7.93712368e+00   
743     4.58977887e-08   5.00000000e+00   1.63082163e+00   7.81790179e+00   
744     4.60055892e-08   5.00000000e+00   1.69252671e+00   7.71225069e+00   
745     4.61133897e-08   5.00000000e+00   1.74946247e+00   7.61864979e+00   
746     4.62211902e-08   5.00000000e+00   1.79568193e+00   7.54087858e+00   
747     4.63289906e-08   5.00000000e+00   1.83297639e+00   7.48415250e+00   
748     4.64367911e-08   5.00000000e+00   1.87042849e+00   7.41174525e+00   
749     4.65445916e-08   5.00000000e+00   1.90347183e+00   7.24760715e+00   
750     4.66416120e-08   5.00000000e+00   1.92051577e+00   6.96859078e+00   
751     4.67289304e-08   5.00000000e+00   1.93051294e+00   6.60101490e+00   
752     4.68162488e-08   5.00000000e+00   1.94344508e+00   6.16577145e+00   
753     4.69035672e-08   5.00000000e+00   1.95964779e+00   5.71455722e+00   
754     4.69908856e-08   5.00000000e+00   1.97763735e+00   5.26579836e+00   
755     4.70020779e-08   5.00000000e+00   1.98004576e+00   5.20870288e+00   
756     4.70244626e-08   5.00000000e+00   1.98510061e+00   5.09466254e+00   
757     4.70468472e-08   5.00000000e+00   1.99062799e+00   4.98090771e+00   
758     4.70692319e-08   5.00000000e+00   1.99663380e+00   4.86737884e+00   
759     4.71140012e-08   5.00000000e+00   2.00980849e+00   4.64022032e+00   
760     4.72035399e-08   5.00000000e+00   2.03948252e+00   4.17184672e+00   
761     4.72930785e-08   5.00000000e+00   2.07100314e+00   3.64876738e+00   
762     4.73736633e-08   5.00000000e+00   2.08404809e+00   3.14910057e+00   
763     4.74444048e-08   5.00000000e+00   2.07080265e+00   2.72189029e+00   
764     4.75151464e-08   5.00000000e+00   2.04141642e+00   2.31207121e+00   
765     4.75268296e-08   5.00000000e+00   2.03575771e+00   2.24824867e+00   
766     4.75385128e-08   5.00000000e+00   2.03009723e+00   2.18534292e+00   
767     4.75501961e-08   5.00000000e+00   2.02442134e+00   2.12428228e+00   
768     4.75735625e-08   5.00000000e+00   2.01317764e+00   2.00771381e+00   
769     4.76202955e-08   5.00000000e+00   1.99212330e+00   1.79637586e+00   
770     4.76670284e-08   5.00000000e+00   1.97429795e+00   1.61465397e+00   
771     4.77137613e-08   5.00000000e+00   1.96115244e+00   1.46462341e+00   
772     4.77604943e-08   5.00000000e+00   1.95352056e+00   1.34679653e+00   
773     4.78072272e-08   5.00000000e+00   1.95148659e+00   1.25590935e+00   
774     4.78539601e-08   5.00000000e+00   1.95462687e+00   1.18413010e+00   
775     4.79006931e-08   5.00000000e+00   1.96219701e+00   1.12593986e+00   
776     4.79941590e-08   5.00000000e+00   1.98632577e+00   1.03483766e+00   
777     4.81441590e-08   5.00000000e+00   2.02745840e+00   9.25288314e-01   
778     4.82941590e-08   5.00000000e+00   2.05965651e+00   8.35321330e-01   
779     4.84441590e-08   5.00000000e+00   2.11055751e+00   7.55665391e-01   
780     4.85941590e-08   5.00000000e+00   2.20602088e+00   6.88781402e-01   
781     4.87441590e-08   5.00000000e+00   2.33250219e+00   6.39868883e-01   
782     4.88589948e-08   5.00000000e+00   2.43586622e+00   6.17276976e-01   
783     4.88739948e-08   5.00000000e+00   2.44929381e+00   6.15429021e-01   
784     4.88889948e-08   5.00000000e+00   2.46264457e+00   6.13772282e-01   
785     4.89189948e-08   5.00000000e+00   2.48919249e+00   6.10849892e-01   
786     4.89789948e-08   5.00000000e+00   2.54099336e+00   6.07293071e-01   
787     4.90989948e-08   5.00000000e+00   2.63861482e+00   6.07973231e-01   
788     4.92489948e-08   5.00000000e+00   2.76439552e+00   6.18977837e-01   
789     4.93089948e-08   5.00000000e+00   2.82367858e+00   6.25261669e-01   
790     4.93197538e-08   5.00000000e+00   2.83092446e+00   6.26428569e-01   
791     4.93305128e-08   5.00000000e+00   2.83382716e+00   6.27595705e-01   
792     4.93412718e-08   5.00000000e+00   2.83463583e+00   6.28762938e-01   
793     4.93627898e-08   5.00000000e+00   2.82534106e+00   6.31087565e-01   
794     4.94058257e-08   5.00000000e+00   2.78149330e+00   6.35629092e-01   
795     4.94165847e-08   5.00000000e+00   2.76725455e+00   6.36733304e-01   
796     4.94251919e-08   5.00000000e+00   2.75610580e+00   6.37598557e-01   
797     4.94337991e-08   5.00000000e+00   2.74549721e+00   6.38452315e-01   
798     4.94510135e-08   5.00000000e+00   2.72622977e+00   6.40134055e-01   
799     4.94854423e-08   5.00000000e+00   2.70093194e+00   6.43331568e-01   
800     4.95198711e-08   5.00000000e+00   2.69688463e+00   6.46306755e-01   
801     4.95542998e-08   5.00000000e+00   2.71344140e+00   6.49090605e-01   
802     4.95887286e-08   5.00000000e+00   2.74775969e+00   6.51743091e-01   
803     4.96575862e-08   5.00000000e+00   2.85556784e+00   6.57188342e-01   
804     4.97953013e-08   5.00000000e+00   3.11363531e+00   6.74212117e-01   
805     4.98477866e-08   5.00000000e+00   3.20042124e+00   6.84386599e-01   
806     4.98615581e-08   5.00000000e+00   3.21909834e+00   6.87673449e-01   
807     4.98753297e-08   5.00000000e+00   3.23630970e+00   6.91180962e-01   
808     4.99028727e-08   5.00000000e+00   3.26751752e+00   6.98666781e-01   
809     4.99579587e-08   5.00000000e+00   3.31044275e+00   7.16519378e-01   
810     5.00130448e-08   5.00000000e+00   3.32860485e+00   7.38141400e-01   
811     5.00681308e-08   5.00000000e+00   3.32363028e+00   7.63374166e-01   
812     5.01232169e-08   5.00000000e+00   3.30018289e+00   7.91897495e-01   
813     5.02333889e-08   5.00000000e+00   3.21682455e+00   8.56846012e-01   
814     5.03833889e-08   5.00000000e+00   3.06524784e+00   9.56230795e-01   
815     5.05333889e-08   5.00000000e+00   2.91470444e+00   1.05892705e+00   
816     5.06833889e-08   5.00000000e+00   2.77515983e+00   1.15389378e+00   
817     5.07101905e-08   5.00000000e+00   2.75134956e+00   1.16922068e+00   
818     5.07251905e-08   5.00000000e+00   2.73996442e+00   1.17732449e+00   
819     5.07401905e-08   5.00000000e+00   2.73000809e+00   1.18519751e+00   
820     5.07701905e-08   5.00000000e+00   2.71356993e+00   1.20045731e+00   
821     5.08301905e-08   5.00000000e+00   2.70185260e+00   1.22825902e+00   
822     5.08901905e-08   5.00000000e+00   2.71722156e+00   1.25407734e+00   
823     5.09501905e-08   5.00000000e+00   2.75532317e+00   1.27966749e+00   
824     5.10228119e-08   5.00000000e+00   2.81393466e+00   1.30991797e+00   
825     5.10348119e-08   5.00000000e+00   2.82267175e+00   1.31466355e+00   
826     5.10468119e-08   5.00000000e+00   2.83037415e+00   1.31926264e+00   
827     5.10708119e-08   5.00000000e+00   2.84313371e+00   1.32811656e+00   
828     5.11188119e-08   5.00000000e+00   2.84970457e+00   1.34357994e+00   
829     5.11668119e-08   5.00000000e+00   2.81658181e+00   1.35640609e+00   
830     5.12148119e-08   5.00000000e+00   2.73439746e+00   1.36731504e+00   
831     5.12628119e-08   5.00000000e+00   2.61142870e+00   1.37707151e+00   
832     5.13108119e-08   5.00000000e+00   2.45921441e+00   1.38637513e+00   
833     5.14068119e-08   5.00000000e+00   2.11080267e+00   1.40430621e+00   
834     5.15028119e-08   5.00000000e+00   1.74535806e+00   1.42119728e+00   
835     5.15988119e-08   5.00000000e+00   1.40962781e+00   1.43879471e+00   
836     5.16948119e-08   5.00000000e+00   1.16545900e+00   1.46062579e+00   
837     5.17812119e-08   5.00000000e+00   1.10391588e+00   1.48870739e+00   
838     5.18563812e-08   5.00000000e+00   1.09191389e+00   1.51712945e+00   
839     5.19315505e-08   5.00000000e+00   1.06213941e+00   1.53763839e+00   
840     5.20067198e-08   5.00000000e+00   1.02076089e+00   1.54473276e+00   
841     5.20183480e-08   5.00000000e+00   1.00881415e+00   1.54454669e+00   
842     5.20416044e-08   5.00000000e+00   9.76776075e-01   1.54365500e+00   
843     5.20881171e-08   5.00000000e+00   8.63273615e-01   1.53910781e+00   
844     5.21287407e-08   5.00000000e+00   7.40575364e-01   1.53274621e+00   
845     5.21693644e-08   5.00000000e+00   6.32644236e-01   1.52507043e+00   
846     5.22099880e-08   5.00000000e+00   5.78249723e-01   1.51697896e+00   
847     5.22462757e-08   5.00000000e+00   5.80459103e-01   1.51006469e+00   
848     5.22789347e-08   5.00000000e+00   5.98366039e-01   1.50453486e+00   
849     5.22818929e-08   5.00000000e+00   6.00607702e-01   1.50407595e+00   
850     5.22851588e-08   5.00000000e+00   6.02972579e-01   1.50358321e+00   
851     5.22884247e-08   5.00000000e+00   6.05434525e-01   1.50310050e+00   
852     5.22949565e-08   5.00000000e+00   6.10551484e-01   1.50215598e+00   
853     5.23080201e-08   5.00000000e+00   6.21671608e-01   1.50039695e+00   
854     5.23341473e-08   5.00000000e+00   6.46378869e-01   1.49744275e+00   
855     5.23864016e-08   5.00000000e+00   6.99556840e-01   1.49404442e+00   
856     5.24386559e-08   5.00000000e+00   7.49692720e-01   1.49416578e+00   
857     5.24909103e-08   5.00000000e+00   7.94875686e-01   1.49794320e+00   
858     5.25431646e-08   5.00000000e+00   8.35139360e-01   1.50515853e+00   
859     5.25954190e-08   5.00000000e+00   8.70179668e-01   1.51452622e+00   
860     5.26476733e-08   5.00000000e+00   9.03265374e-01   1.52481534e+00   
861     5.26999276e-08   5.00000000e+00   9.30358586e-01   1.53536986e+00   
862     5.27521820e-08   5.00000000e+00   9.34198204e-01   1.54528336e+00   
863     5.28044363e-08   5.00000000e+00   9.10523643e-01   1.55384213e+00   
864     5.28566906e-08   5.00000000e+00   8.79632618e-01   1.56150926e+00   
865     5.29089450e-08   5.00000000e+00   8.60869134e-01   1.56984437e+00   
866     5.29611993e-08   5.00000000e+00   8.57357341e-01   1.57997017e+00   
867     5.30134537e-08   5.00000000e+00   8.65576682e-01   1.59259410e+00   
868     5.30657080e-08   5.00000000e+00   8.78207402e-01   1.60855983e+00   
869     5.31179623e-08   5.00000000e+00   8.88243968e-01   1.62842581e+00   
870     5.31702167e-08   5.00000000e+00   8.93428604e-01   1.65189795e+00   
871     5.32747254e-08   5.00000000e+00   8.96800667e-01   1.70711004e+00   
872     5.33792340e-08   5.00000000e+00   9.01808122e-01   1.77025302e+00   
873     5.34837427e-08   5.00000000e+00   9.14468110e-01   1.83689786e+00   
874     5.35882514e-08   5.00000000e+00   9.33088842e-01   1.90272125e+00   
875     5.36301946e-08   5.00000000e+00   9.41715137e-01   1.92812704e+00   
876     5.36406455e-08   5.00000000e+00   9.43985946e-01   1.93430609e+00   
877     5.36500513e-08   5.00000000e+00   9.46066334e-01   1.93982347e+00   
878     5.36688628e-08   5.00000000e+00   9.50320536e-01   1.95076508e+00   
879     5.37064860e-08   5.00000000e+00   9.59276076e-01   1.97549777e+00   
880     5.37817322e-08   5.00000000e+00   9.78453469e-01   2.04540767e+00   
881     5.37870256e-08   5.00000000e+00   9.79855411e-01   2.05123059e+00   
882     5.37945502e-08   5.00000000e+00   9.81863339e-01   2.05894385e+00   
883     5.38020748e-08   5.00000000e+00   9.83875284e-01   2.06614018e+00   
884     5.38171241e-08   5.00000000e+00   9.87899918e-01   2.07924002e+00   
885     5.38472226e-08   5.00000000e+00   9.95976106e-01   2.09724108e+00   
886     5.38773211e-08   5.00000000e+00   1.00399014e+00   2.10437629e+00   
887     5.39074196e-08   5.00000000e+00   1.01179935e+00   2.10223660e+00   
888     5.39676166e-08   5.00000000e+00   1.02624666e+00   2.08484257e+00   
889     5.39699284e-08   5.00000000e+00   1.02676649e+00   2.08398115e+00   
890     5.39745522e-08   5.00000000e+00   1.02778345e+00   2.08227685e+00   
891     5.39791760e-08   5.00000000e+00   1.02878409e+00   2.08059625e+00   
892     5.39884235e-08   5.00000000e+00   1.03074975e+00   2.07730601e+00   
893     5.40069186e-08   5.00000000e+00   1.03448325e+00   2.07132281e+00   
894     5.40387860e-08   5.00000000e+00   1.04024768e+00   2.06396859e+00   
895     5.40424850e-08   5.00000000e+00   1.04085072e+00   2.06342774e+00   
896     5.40498831e-08   5.00000000e+00   1.04200503e+00   2.06259754e+00   
897     5.40646791e-08   5.00000000e+00   1.04419162e+00   2.06149129e+00   
898     5.40942713e-08   5.00000000e+00   1.04786486e+00   2.06289388e+00   
899     5.41534556e-08   5.00000000e+00   1.05210628e+00   2.08264306e+00   
900     5.42126399e-08   5.00000000e+00   1.05178883e+00   2.12555452e+00   
901     5.42718242e-08   5.00000000e+00   1.04683949e+00   2.18607773e+00   
902     5.43310086e-08   5.00000000e+00   1.03720543e+00   2.25508538e+00   
903     5.43901929e-08   5.00000000e+00   1.02314726e+00   2.32466722e+00   
904     5.44493772e-08   5.00000000e+00   1.00493461e+00   2.38927309e+00   
905     5.45044167e-08   5.00000000e+00   9.85339804e-01   2.44151488e+00   
906     5.45103351e-08   5.00000000e+00   9.83117578e-01   2.44652186e+00   
907     5.45162536e-08   5.00000000e+00   9.80882126e-01   2.45141693e+00   
908     5.45280904e-08   5.00000000e+00   9.76402103e-01   2.46097576e+00   
909     5.45517641e-08   5.00000000e+00   9.67434588e-01   2.47866533e+00   
910     5.45991116e-08   5.00000000e+00   9.50020226e-01   2.50792771e+00   
911     5.46464591e-08   5.00000000e+00   9.34053094e-01   2.52879779e+00   
912     5.46938065e-08   5.00000000e+00   9.20166422e-01   2.54136857e+00   
913     5.47411540e-08   5.00000000e+00   9.08564167e-01   2.54571063e+00   
914     5.47885014e-08   5.00000000e+00   8.99025080e-01   2.54220056e+00   
915     5.48831963e-08   5.00000000e+00   8.84197855e-01   2.51629072e+00   
916     5.50331963e-08   5.00000000e+00   8.66541004e-01   2.44210708e+00   
917     5.51831963e-08   5.00000000e+00   8.51657307e-01   2.33933678e+00   
918     5.52023966e-08   5.00000000e+00   8.49594909e-01   2.32433577e+00   
919     5.52215969e-08   5.00000000e+00   8.47251856e-01   2.30940681e+00   
920     5.52599976e-08   5.00000000e+00   8.42141995e-01   2.28077076e+00   
921     5.52983982e-08   5.00000000e+00   8.38342456e-01   2.25507204e+00   
922     5.53313903e-08   5.00000000e+00   8.36708293e-01   2.23641947e+00   
923     5.53390704e-08   5.00000000e+00   8.36610494e-01   2.23273805e+00   
924     5.53467505e-08   5.00000000e+00   8.36598692e-01   2.22930433e+00   
925     5.53621108e-08   5.00000000e+00   8.36743233e-01   2.22297468e+00   
926     5.53928313e-08   5.00000000e+00   8.37890487e-01   2.21376815e+00   
927     5.54542723e-08   5.00000000e+00   8.43403120e-01   2.21152324e+00   
928     5.55157133e-08   5.00000000e+00   8.49382961e-01   2.22997119e+00   
929     5.55771543e-08   5.00000000e+00   8.51432408e-01   2.26422358e+00   
930     5.55960117e-08   5.00000000e+00   8.51299049e-01   2.27673871e+00   
931     5.56021558e-08   5.00000000e+00   8.51158662e-01   2.28073663e+00   
932     5.56082999e-08   5.00000000e+00   8.50975951e-01   2.28463192e+00   
933     5.56205881e-08   5.00000000e+00   8.50522912e-01   2.29214714e+00   
934     5.56451645e-08   5.00000000e+00   8.49253200e-01   2.30504431e+00   
935     5.56943173e-08   5.00000000e+00   8.46470679e-01   2.32007661e+00   
936     5.57434701e-08   5.00000000e+00   8.44041666e-01   2.31881746e+00   
937     5.57926229e-08   5.00000000e+00   8.42392782e-01   2.29945959e+00   
938     5.58417757e-08   5.00000000e+00   8.41829825e-01   2.26294693e+00   
939     5.58909285e-08   5.00000000e+00   8.42127920e-01   2.21170932e+00   
940     5.59400812e-08   5.00000000e+00   8.42395041e-01   2.14850066e+00   
941     5.60383868e-08   5.00000000e+00   8.42918466e-01   2.00788036e+00   
942     5.60760117e-08   5.00000000e+00   8.43112663e-01   1.95488904e+00   
943     5.60846517e-08   5.00000000e+00   8.43029806e-01   1.94445865e+00   
944     5.60932917e-08   5.00000000e+00   8.42915868e-01   1.93532714e+00   
945     5.61105717e-08   5.00000000e+00   8.42616000e-01   1.92006896e+00   
946     5.61451317e-08   5.00000000e+00   8.41772183e-01   1.90999049e+00   
947     5.61624117e-08   5.00000000e+00   8.41257616e-01   1.91631591e+00   
948     5.61658677e-08   5.00000000e+00   8.41327183e-01   1.91861857e+00   
949     5.61727797e-08   5.00000000e+00   8.41601755e-01   1.92402851e+00   
950     5.61866037e-08   5.00000000e+00   8.42356255e-01   1.93642246e+00   
951     5.62142517e-08   5.00000000e+00   8.44522744e-01   1.97016227e+00   
952     5.62418997e-08   5.00000000e+00   8.47271905e-01   2.01483721e+00   
953     5.62695477e-08   5.00000000e+00   8.50380041e-01   2.06856420e+00   
954     5.63248437e-08   5.00000000e+00   8.56162166e-01   2.19523155e+00   
955     5.64354357e-08   5.00000000e+00   8.55006380e-01   2.47676145e+00   
956     5.64693169e-08   5.00000000e+00   8.51871444e-01   2.55894383e+00   
957     5.64774416e-08   5.00000000e+00   8.51085227e-01   2.57654224e+00   
958     5.64847539e-08   5.00000000e+00   8.50337576e-01   2.59174983e+00   
959     5.64993784e-08   5.00000000e+00   8.48767222e-01   2.62078532e+00   
960     5.65286274e-08   5.00000000e+00   8.45464990e-01   2.67075587e+00   
961     5.65505642e-08   5.00000000e+00   8.42944209e-01   2.70157709e+00   
962     5.65534891e-08   5.00000000e+00   8.42613354e-01   2.70527253e+00   
963     5.65593389e-08   5.00000000e+00   8.41963940e-01   2.71244804e+00   
964     5.65710385e-08   5.00000000e+00   8.40660514e-01   2.72646472e+00   
965     5.65944377e-08   5.00000000e+00   8.38135474e-01   2.75331038e+00   
966     5.66412362e-08   5.00000000e+00   8.33847590e-01   2.81106149e+00   
967     5.66880346e-08   5.00000000e+00   8.31048195e-01   2.88028428e+00   
968     5.67348330e-08   5.00000000e+00   8.30257152e-01   2.96141742e+00   
969     5.67816315e-08   5.00000000e+00   8.31631058e-01   3.05189956e+00   
970     5.68752283e-08   5.00000000e+00   8.38760651e-01   3.24540459e+00   
971     5.69688252e-08   5.00000000e+00   8.47915799e-01   3.43887158e+00   
972     5.70624221e-08   5.00000000e+00   8.52394875e-01   3.61935501e+00   
973     5.71333818e-08   5.00000000e+00   8.51385281e-01   3.73972696e+00   
974     5.71427415e-08   5.00000000e+00   8.51012154e-01   3.75367013e+00   
975     5.71521012e-08   5.00000000e+00   8.50608479e-01   3.76700658e+00   
976     5.71708206e-08   5.00000000e+00   8.49773533e-01   3.79232603e+00   
977     5.72082593e-08   5.00000000e+00   8.47616125e-01   3.83484868e+00   
978     5.72456981e-08   5.00000000e+00   8.44738262e-01   3.86733400e+00   
979     5.72901448e-08   5.00000000e+00   8.40947974e-01   3.89661087e+00   
980     5.72976326e-08   5.00000000e+00   8.40410027e-01   3.90077570e+00   
981     5.73051203e-08   5.00000000e+00   8.39913842e-01   3.90483377e+00   
982     5.73200958e-08   5.00000000e+00   8.38986001e-01   3.91279509e+00   
983     5.73500468e-08   5.00000000e+00   8.37490066e-01   3.92821650e+00   
984     5.74099488e-08   5.00000000e+00   8.35667023e-01   3.95989981e+00   
985     5.75297528e-08   5.00000000e+00   8.37437003e-01   4.02940291e+00   
986     5.76495568e-08   5.00000000e+00   8.44504574e-01   4.09707344e+00   
987     5.77693608e-08   5.00000000e+00   8.48450506e-01   4.15402002e+00   
988     5.78771844e-08   5.00000000e+00   8.47407056e-01   4.19920943e+00   
989     5.79742256e-08   5.00000000e+00   8.45830785e-01   4.23838264e+00   
990     5.80500627e-08   5.00000000e+00   8.45289234e-01   4.26869103e+00   
991     5.80597668e-08   5.00000000e+00   8.44319289e-01   4.27255522e+00   
992     5.80685005e-08   5.00000000e+00   8.42798418e-01   4.27603251e+00   
993     5.80859679e-08   5.00000000e+00   8.38047300e-01   4.28298715e+00   
994     5.81209028e-08   5.00000000e+00   8.30595847e-01   4.29690951e+00   
995     5.81558376e-08   5.00000000e+00   8.25644598e-01   4.31086787e+00   
996     5.81629320e-08   5.00000000e+00   8.24633636e-01   4.31370841e+00   
997     5.81699190e-08   5.00000000e+00   8.27634969e-01   4.31650936e+00   
998     5.81769060e-08   5.00000000e+00   8.31168039e-01   4.31931194e+00   
999     5.81908799e-08   5.00000000e+00   8.39951145e-01   4.32492115e+00   
1000    5.82188278e-08   5.00000000e+00   8.60217687e-01   4.33616227e+00   
1001    5.82467757e-08   5.00000000e+00   8.77872830e-01   4.34742459e+00   
1002    5.82747235e-08   5.00000000e+00   8.89689092e-01   4.35869248e+00   
1003    5.83026714e-08   5.00000000e+00   8.93711639e-01   4.36994663e+00   
1004    5.83306193e-08   5.00000000e+00   8.89774987e-01   4.38115743e+00   
1005    5.83488164e-08   5.00000000e+00   8.83436028e-01   4.38841893e+00   
1006    5.83544060e-08   5.00000000e+00   8.81255407e-01   4.39063961e+00   
1007    5.83599955e-08   5.00000000e+00   8.79032787e-01   4.39285612e+00   
1008    5.83711747e-08   5.00000000e+00   8.74332171e-01   4.39728019e+00   
1009    5.83935330e-08   5.00000000e+00   8.64067309e-01   4.40606522e+00   
1010    5.84382496e-08   5.00000000e+00   8.42743487e-01   4.42327750e+00   
1011    5.84829662e-08   5.00000000e+00   8.23575045e-01   4.43983970e+00   
1012    5.85276828e-08   5.00000000e+00   8.06940931e-01   4.45547510e+00   
1013    5.86171160e-08   5.00000000e+00   7.91430795e-01   4.48243376e+00   
1014    5.86530241e-08   5.00000000e+00   7.96030650e-01   4.49121836e+00   
1015    5.86619674e-08   5.00000000e+00   7.98283927e-01   4.49311819e+00   
1016    5.86709107e-08   5.00000000e+00   8.00922796e-01   4.49491063e+00   
1017    5.86887974e-08   5.00000000e+00   8.07228573e-01   4.49826543e+00   
1018    5.87245706e-08   5.00000000e+00   8.24761395e-01   4.50349976e+00   
1019    5.87603439e-08   5.00000000e+00   8.46792670e-01   4.50655415e+00   
1020    5.87961172e-08   5.00000000e+00   8.69213705e-01   4.50717815e+00   
1021    5.88318905e-08   5.00000000e+00   8.87323166e-01   4.50518941e+00   
1022    5.88676638e-08   5.00000000e+00   8.98625268e-01   4.50045116e+00   
1023    5.89034370e-08   5.00000000e+00   9.03273505e-01   4.49289070e+00   
1024    5.89749836e-08   5.00000000e+00   9.03666024e-01   4.46994018e+00   
1025    5.90465302e-08   5.00000000e+00   9.05381399e-01   4.43835887e+00   
1026    5.91180767e-08   5.00000000e+00   9.13739264e-01   4.40094439e+00   
1027    5.91896233e-08   5.00000000e+00   9.24209637e-01   4.36028133e+00   
1028    5.92643962e-08   5.00000000e+00   9.31431265e-01   4.31619465e+00   
1029    5.92787055e-08   5.00000000e+00   9.32198568e-01   4.30763387e+00   
1030    5.92930148e-08   5.00000000e+00   9.32719426e-01   4.29904085e+00   
1031    5.93216334e-08   5.00000000e+00   9.32888184e-01   4.28179302e+00   
1032    5.93788707e-08   5.00000000e+00   9.28799887e-01   4.24695836e+00   
1033    5.94361079e-08   5.00000000e+00   9.20962899e-01   4.21169726e+00   
1034    5.95505824e-08   5.00000000e+00   9.06621541e-01   4.13958943e+00   
1035    5.96650569e-08   5.00000000e+00   8.73416424e-01   4.06858256e+00   
1036    5.97795314e-08   5.00000000e+00   8.20338552e-01   4.00726095e+00   
1037    5.98940059e-08   5.00000000e+00   7.83655008e-01   3.95822922e+00   
1038    5.99583541e-08   5.00000000e+00   7.80433593e-01   3.93446558e+00   
1039    5.99625187e-08   5.00000000e+00   7.81033322e-01   3.93300260e+00   
1040    5.99666833e-08   5.00000000e+00   7.81769728e-01   3.93154560e+00   
1041    5.99750125e-08   5.00000000e+00   7.83560437e-01   3.92864279e+00   
1042    5.99916708e-08   5.00000000e+00   7.89274501e-01   3.92291020e+00   
1043    6.00000000e-08   5.00000000e+00   7.92989898e-01   3.92008271e+00   
End of Xyce(TM) Simulation
