Index        TIME             V(1)             V(2)             V(3)             V(4)
557     3.93826138e-04   8.11260586e-01   4.05630293e-01   8.11260586e-01   4.05630293e-01   
558     3.94532660e-04   8.31508982e-01   4.15754491e-01   8.31508982e-01   4.15754491e-01   
559     3.95239182e-04   8.50708773e-01   4.25354386e-01   8.50708773e-01   4.25354386e-01   
560     3.95945704e-04   8.68835745e-01   4.34417873e-01   8.68835745e-01   4.34417873e-01   
561     3.96652225e-04   8.85867040e-01   4.42933520e-01   8.85867040e-01   4.42933520e-01   
562     3.97358747e-04   9.01781178e-01   4.50890589e-01   9.01781178e-01   4.50890589e-01   
563     3.98065269e-04   9.16558092e-01   4.58279046e-01   9.16558092e-01   4.58279046e-01   
564     3.98771791e-04   9.30179145e-01   4.65089573e-01   9.30179145e-01   4.65089573e-01   
565     3.99478313e-04   9.42627161e-01   4.71313581e-01   9.42627161e-01   4.71313581e-01   
566     4.00184835e-04   9.53886442e-01   4.76943221e-01   9.53886442e-01   4.76943221e-01   
567     4.00891356e-04   9.63942789e-01   4.81971394e-01   9.63942789e-01   4.81971394e-01   
568     4.01597878e-04   9.72783519e-01   4.86391759e-01   9.72783519e-01   4.86391759e-01   
569     4.02304400e-04   9.80397484e-01   4.90198742e-01   9.80397484e-01   4.90198742e-01   
570     4.03010922e-04   9.86775082e-01   4.93387541e-01   9.86775082e-01   4.93387541e-01   
571     4.03717444e-04   9.91908270e-01   4.95954135e-01   9.91908270e-01   4.95954135e-01   
572     4.04423966e-04   9.95790575e-01   4.97895288e-01   9.95790575e-01   4.97895288e-01   
573     4.05130487e-04   9.98417101e-01   4.99208551e-01   9.98417101e-01   4.99208551e-01   
574     4.05837009e-04   9.99784536e-01   4.99892268e-01   9.99784536e-01   4.99892268e-01   
575     4.06543531e-04   9.99891155e-01   4.99945577e-01   9.99891155e-01   4.99945577e-01   
576     4.07250053e-04   9.98736823e-01   4.99368412e-01   9.98736823e-01   4.99368412e-01   
577     4.07956575e-04   9.96322997e-01   4.98161499e-01   9.96322997e-01   4.98161499e-01   
578     4.08663096e-04   9.92652721e-01   4.96326360e-01   9.92652721e-01   4.96326360e-01   
579     4.09369618e-04   9.87730622e-01   4.93865311e-01   9.87730622e-01   4.93865311e-01   
580     4.10076140e-04   9.81562909e-01   4.90781454e-01   9.81562909e-01   4.90781454e-01   
581     4.10782662e-04   9.74157358e-01   4.87078679e-01   9.74157358e-01   4.87078679e-01   
582     4.11489184e-04   9.65523311e-01   4.82761655e-01   9.65523311e-01   4.82761655e-01   
583     4.12195706e-04   9.55671653e-01   4.77835827e-01   9.55671653e-01   4.77835827e-01   
584     4.12902227e-04   9.44614811e-01   4.72307405e-01   9.44614811e-01   4.72307405e-01   
585     4.13608749e-04   9.32366726e-01   4.66183363e-01   9.32366726e-01   4.66183363e-01   
586     4.14315271e-04   9.18942845e-01   4.59471422e-01   9.18942845e-01   4.59471422e-01   
587     4.15021793e-04   9.04360096e-01   4.52180048e-01   9.04360096e-01   4.52180048e-01   
588     4.15728315e-04   8.88636871e-01   4.44318435e-01   8.88636871e-01   4.44318435e-01   
589     4.16434837e-04   8.71792996e-01   4.35896498e-01   8.71792996e-01   4.35896498e-01   
590     4.17141358e-04   8.53849715e-01   4.26924857e-01   8.53849715e-01   4.26924857e-01   
591     4.17847880e-04   8.34829654e-01   4.17414827e-01   8.34829654e-01   4.17414827e-01   
592     4.18554402e-04   8.14756800e-01   4.07378400e-01   8.14756800e-01   4.07378400e-01   
593     4.19260924e-04   7.93656466e-01   3.96828233e-01   7.93656466e-01   3.96828233e-01   
594     4.19967446e-04   7.71555261e-01   3.85777631e-01   7.71555261e-01   3.85777631e-01   
595     4.20673968e-04   7.48481059e-01   3.74240529e-01   7.48481059e-01   3.74240529e-01   
596     4.21380489e-04   7.24462956e-01   3.62231478e-01   7.24462956e-01   3.62231478e-01   
597     4.22087011e-04   6.99531241e-01   3.49765621e-01   6.99531241e-01   3.49765621e-01   
598     4.22793533e-04   6.73717357e-01   3.36858678e-01   6.73717357e-01   3.36858678e-01   
599     4.23500055e-04   6.47053856e-01   3.23526928e-01   6.47053856e-01   3.23526928e-01   
600     4.24206577e-04   6.19574363e-01   3.09787182e-01   6.19574363e-01   3.09787182e-01   
601     4.24913099e-04   5.91313533e-01   2.95656767e-01   5.91313533e-01   2.95656767e-01   
602     4.25619620e-04   5.62307005e-01   2.81153503e-01   5.62307005e-01   2.81153503e-01   
603     4.26326142e-04   5.32591359e-01   2.66295679e-01   5.32591359e-01   2.66295679e-01   
604     4.27032664e-04   5.02204068e-01   2.51102034e-01   5.02204068e-01   2.51102034e-01   
605     4.27739186e-04   4.71183454e-01   2.35591727e-01   4.71183454e-01   2.35591727e-01   
606     4.28445708e-04   4.39568636e-01   2.19784318e-01   4.39568636e-01   2.19784318e-01   
607     4.29152230e-04   4.07399484e-01   2.03699742e-01   4.07399484e-01   2.03699742e-01   
608     4.29858751e-04   3.74716565e-01   1.87358282e-01   3.74716565e-01   1.87358282e-01   
609     4.30565273e-04   3.41561096e-01   1.70780548e-01   3.41561096e-01   1.70780548e-01   
610     4.31271795e-04   3.07974888e-01   1.53987444e-01   3.07974888e-01   1.53987444e-01   
611     4.31978317e-04   2.74000297e-01   1.37000149e-01   2.74000297e-01   1.37000149e-01   
612     4.32684839e-04   2.39680168e-01   1.19840084e-01   2.39680168e-01   1.19840084e-01   
613     4.33391361e-04   2.05057781e-01   1.02528891e-01   2.05057781e-01   1.02528891e-01   
614     4.34097882e-04   1.70176799e-01   8.50883994e-02   1.70176799e-01   8.50883994e-02   
615     4.34804404e-04   1.35081208e-01   6.75406041e-02   1.35081208e-01   6.75406041e-02   
616     4.35510926e-04   9.98152685e-02   4.99076342e-02   9.98152685e-02   4.99076342e-02   
617     4.36217448e-04   6.44234529e-02   3.22117265e-02   6.44234529e-02   3.22117265e-02   
618     4.36923970e-04   2.89503938e-02   1.44751969e-02   2.89503938e-02   1.44751969e-02   
619     4.37630492e-04   -6.55917437e-03  -3.27958718e-03  -6.55917437e-03  -3.27958718e-03  
620     4.38337013e-04   -4.20604708e-02  -2.10302354e-02  -4.20604708e-02  -2.10302354e-02  
621     4.39043535e-04   -7.75087253e-02  -3.87543627e-02  -7.75087253e-02  -3.87543627e-02  
622     4.39750057e-04   -1.12859235e-01  -5.64296173e-02  -1.12859235e-01  -5.64296173e-02  
623     4.40456579e-04   -1.48067418e-01  -7.40337092e-02  -1.48067418e-01  -7.40337092e-02  
624     4.41163101e-04   -1.83088876e-01  -9.15444381e-02  -1.83088876e-01  -9.15444381e-02  
625     4.41869623e-04   -2.17879443e-01  -1.08939721e-01  -2.17879443e-01  -1.08939721e-01  
626     4.42576144e-04   -2.52395245e-01  -1.26197622e-01  -2.52395245e-01  -1.26197622e-01  
627     4.43282666e-04   -2.86592754e-01  -1.43296377e-01  -2.86592754e-01  -1.43296377e-01  
628     4.43989188e-04   -3.20428845e-01  -1.60214422e-01  -3.20428845e-01  -1.60214422e-01  
629     4.44695710e-04   -3.53860846e-01  -1.76930423e-01  -3.53860846e-01  -1.76930423e-01  
630     4.45402232e-04   -3.86846599e-01  -1.93423299e-01  -3.86846599e-01  -1.93423299e-01  
631     4.46108754e-04   -4.19344504e-01  -2.09672252e-01  -4.19344504e-01  -2.09672252e-01  
632     4.46815275e-04   -4.51313578e-01  -2.25656789e-01  -4.51313578e-01  -2.25656789e-01  
633     4.47521797e-04   -4.82713507e-01  -2.41356754e-01  -4.82713507e-01  -2.41356754e-01  
634     4.48228319e-04   -5.13504692e-01  -2.56752346e-01  -5.13504692e-01  -2.56752346e-01  
635     4.48934841e-04   -5.43648303e-01  -2.71824151e-01  -5.43648303e-01  -2.71824151e-01  
636     4.49641363e-04   -5.73106325e-01  -2.86553162e-01  -5.73106325e-01  -2.86553162e-01  
637     4.50347885e-04   -6.01841610e-01  -3.00920805e-01  -6.01841610e-01  -3.00920805e-01  
638     4.51054406e-04   -6.29817920e-01  -3.14908960e-01  -6.29817920e-01  -3.14908960e-01  
639     4.51760928e-04   -6.56999975e-01  -3.28499987e-01  -6.56999975e-01  -3.28499987e-01  
640     4.52467450e-04   -6.83353495e-01  -3.41676747e-01  -6.83353495e-01  -3.41676747e-01  
641     4.53173972e-04   -7.08845247e-01  -3.54422623e-01  -7.08845247e-01  -3.54422623e-01  
642     4.53880494e-04   -7.33443082e-01  -3.66721541e-01  -7.33443082e-01  -3.66721541e-01  
643     4.54587016e-04   -7.57115982e-01  -3.78557991e-01  -7.57115982e-01  -3.78557991e-01  
644     4.55293537e-04   -7.79834092e-01  -3.89917046e-01  -7.79834092e-01  -3.89917046e-01  
645     4.56000059e-04   -8.01568763e-01  -4.00784382e-01  -8.01568763e-01  -4.00784382e-01  
646     4.56706581e-04   -8.22292586e-01  -4.11146293e-01  -8.22292586e-01  -4.11146293e-01  
647     4.57413103e-04   -8.41979426e-01  -4.20989713e-01  -8.41979426e-01  -4.20989713e-01  
648     4.58119625e-04   -8.60604456e-01  -4.30302228e-01  -8.60604456e-01  -4.30302228e-01  
649     4.58826146e-04   -8.78144188e-01  -4.39072094e-01  -8.78144188e-01  -4.39072094e-01  
650     4.59532668e-04   -8.94576504e-01  -4.47288252e-01  -8.94576504e-01  -4.47288252e-01  
651     4.60239190e-04   -9.09880680e-01  -4.54940340e-01  -9.09880680e-01  -4.54940340e-01  
652     4.60945712e-04   -9.24037418e-01  -4.62018709e-01  -9.24037418e-01  -4.62018709e-01  
653     4.61652234e-04   -9.37028863e-01  -4.68514431e-01  -9.37028863e-01  -4.68514431e-01  
654     4.62358756e-04   -9.48838633e-01  -4.74419316e-01  -9.48838633e-01  -4.74419316e-01  
655     4.63065277e-04   -9.59451834e-01  -4.79725917e-01  -9.59451834e-01  -4.79725917e-01  
656     4.63771799e-04   -9.68855082e-01  -4.84427541e-01  -9.68855082e-01  -4.84427541e-01  
657     4.64478321e-04   -9.77036520e-01  -4.88518260e-01  -9.77036520e-01  -4.88518260e-01  
658     4.65184843e-04   -9.83985828e-01  -4.91992914e-01  -9.83985828e-01  -4.91992914e-01  
659     4.65891365e-04   -9.89694245e-01  -4.94847122e-01  -9.89694245e-01  -4.94847122e-01  
660     4.66597887e-04   -9.94154570e-01  -4.97077285e-01  -9.94154570e-01  -4.97077285e-01  
661     4.67304408e-04   -9.97361180e-01  -4.98680590e-01  -9.97361180e-01  -4.98680590e-01  
662     4.68010930e-04   -9.99310029e-01  -4.99655015e-01  -9.99310029e-01  -4.99655015e-01  
663     4.68717452e-04   -9.99998662e-01  -4.99999331e-01  -9.99998662e-01  -4.99999331e-01  
664     4.69423974e-04   -9.99426208e-01  -4.99713104e-01  -9.99426208e-01  -4.99713104e-01  
665     4.70130496e-04   -9.97593391e-01  -4.98796695e-01  -9.97593391e-01  -4.98796695e-01  
666     4.70837018e-04   -9.94502520e-01  -4.97251260e-01  -9.94502520e-01  -4.97251260e-01  
667     4.71543539e-04   -9.90157496e-01  -4.95078748e-01  -9.90157496e-01  -4.95078748e-01  
668     4.72250061e-04   -9.84563795e-01  -4.92281898e-01  -9.84563795e-01  -4.92281898e-01  
669     4.72956583e-04   -9.77728474e-01  -4.88864237e-01  -9.77728474e-01  -4.88864237e-01  
670     4.73663105e-04   -9.69660152e-01  -4.84830076e-01  -9.69660152e-01  -4.84830076e-01  
671     4.74369627e-04   -9.60369003e-01  -4.80184501e-01  -9.60369003e-01  -4.80184501e-01  
672     4.75076149e-04   -9.49866744e-01  -4.74933372e-01  -9.49866744e-01  -4.74933372e-01  
673     4.75782670e-04   -9.38166621e-01  -4.69083311e-01  -9.38166621e-01  -4.69083311e-01  
674     4.76489192e-04   -9.25283388e-01  -4.62641694e-01  -9.25283388e-01  -4.62641694e-01  
675     4.77195714e-04   -9.11233291e-01  -4.55616645e-01  -9.11233291e-01  -4.55616645e-01  
676     4.77902236e-04   -8.96034049e-01  -4.48017024e-01  -8.96034049e-01  -4.48017024e-01  
677     4.78608758e-04   -8.79704829e-01  -4.39852415e-01  -8.79704829e-01  -4.39852415e-01  
678     4.79315280e-04   -8.62266225e-01  -4.31133113e-01  -8.62266225e-01  -4.31133113e-01  
679     4.80021801e-04   -8.43740228e-01  -4.21870114e-01  -8.43740228e-01  -4.21870114e-01  
680     4.80728323e-04   -8.24150200e-01  -4.12075100e-01  -8.24150200e-01  -4.12075100e-01  
681     4.81434845e-04   -8.03520847e-01  -4.01760424e-01  -8.03520847e-01  -4.01760424e-01  
682     4.82141367e-04   -7.81878184e-01  -3.90939092e-01  -7.81878184e-01  -3.90939092e-01  
683     4.82847889e-04   -7.59249504e-01  -3.79624752e-01  -7.59249504e-01  -3.79624752e-01  
684     4.83554411e-04   -7.35663344e-01  -3.67831672e-01  -7.35663344e-01  -3.67831672e-01  
685     4.84260932e-04   -7.11149448e-01  -3.55574724e-01  -7.11149448e-01  -3.55574724e-01  
686     4.84967454e-04   -6.85738730e-01  -3.42869365e-01  -6.85738730e-01  -3.42869365e-01  
687     4.85673976e-04   -6.59463235e-01  -3.29731618e-01  -6.59463235e-01  -3.29731618e-01  
688     4.86380498e-04   -6.32356100e-01  -3.16178050e-01  -6.32356100e-01  -3.16178050e-01  
689     4.87087020e-04   -6.04451509e-01  -3.02225754e-01  -6.04451509e-01  -3.02225754e-01  
690     4.87793542e-04   -5.75784651e-01  -2.87892325e-01  -5.75784651e-01  -2.87892325e-01  
691     4.88500063e-04   -5.46391678e-01  -2.73195839e-01  -5.46391678e-01  -2.73195839e-01  
692     4.89206585e-04   -5.16309657e-01  -2.58154829e-01  -5.16309657e-01  -2.58154829e-01  
693     4.89913107e-04   -4.85576525e-01  -2.42788263e-01  -4.85576525e-01  -2.42788263e-01  
694     4.90619629e-04   -4.54231038e-01  -2.27115519e-01  -4.54231038e-01  -2.27115519e-01  
695     4.91326151e-04   -4.22312727e-01  -2.11156363e-01  -4.22312727e-01  -2.11156363e-01  
696     4.92032673e-04   -3.89861842e-01  -1.94930921e-01  -3.89861842e-01  -1.94930921e-01  
697     4.92739194e-04   -3.56919306e-01  -1.78459653e-01  -3.56919306e-01  -1.78459653e-01  
698     4.93445716e-04   -3.23526665e-01  -1.61763332e-01  -3.23526665e-01  -1.61763332e-01  
699     4.94152238e-04   -2.89726028e-01  -1.44863014e-01  -2.89726028e-01  -1.44863014e-01  
700     4.94858760e-04   -2.55560021e-01  -1.27780011e-01  -2.55560021e-01  -1.27780011e-01  
701     4.95565282e-04   -2.21071731e-01  -1.10535865e-01  -2.21071731e-01  -1.10535865e-01  
702     4.96271804e-04   -1.86304649e-01  -9.31523247e-02  -1.86304649e-01  -9.31523247e-02  
703     4.96978325e-04   -1.51302622e-01  -7.56513109e-02  -1.51302622e-01  -7.56513109e-02  
704     4.97684847e-04   -1.16109788e-01  -5.80548941e-02  -1.16109788e-01  -5.80548941e-02  
705     4.98391369e-04   -8.07705301e-02  -4.03852650e-02  -8.07705301e-02  -4.03852650e-02  
706     4.99097891e-04   -4.53294132e-02  -2.26647066e-02  -4.53294132e-02  -2.26647066e-02  
707     4.99804413e-04   -9.83113201e-03  -4.91556600e-03  -9.83113201e-03  -4.91556600e-03  
708     5.00510935e-04   2.56795471e-02   1.28397736e-02   2.56795471e-02   1.28397736e-02   
709     5.01217456e-04   6.11578421e-02   3.05789211e-02   6.11578421e-02   3.05789211e-02   
710     5.01923978e-04   9.65590117e-02   4.82795059e-02   9.65590117e-02   4.82795059e-02   
711     5.02630500e-04   1.31838412e-01   6.59192060e-02   1.31838412e-01   6.59192060e-02   
712     5.03337022e-04   1.66951552e-01   8.34757762e-02   1.66951552e-01   8.34757762e-02   
713     5.04043544e-04   2.01854152e-01   1.00927076e-01   2.01854152e-01   1.00927076e-01   
714     5.04750066e-04   2.36502196e-01   1.18251098e-01   2.36502196e-01   1.18251098e-01   
715     5.05456587e-04   2.70851991e-01   1.35425995e-01   2.70851991e-01   1.35425995e-01   
716     5.06163109e-04   3.04860217e-01   1.52430108e-01   3.04860217e-01   1.52430108e-01   
717     5.06869631e-04   3.38483987e-01   1.69241994e-01   3.38483987e-01   1.69241994e-01   
718     5.07576153e-04   3.71680900e-01   1.85840450e-01   3.71680900e-01   1.85840450e-01   
719     5.08282675e-04   4.04409091e-01   2.02204545e-01   4.04409091e-01   2.02204545e-01   
720     5.08989196e-04   4.36627286e-01   2.18313643e-01   4.36627286e-01   2.18313643e-01   
721     5.09695718e-04   4.68294856e-01   2.34147428e-01   4.68294856e-01   2.34147428e-01   
722     5.10402240e-04   4.99371866e-01   2.49685933e-01   4.99371866e-01   2.49685933e-01   
723     5.11108762e-04   5.29819123e-01   2.64909562e-01   5.29819123e-01   2.64909562e-01   
724     5.11815284e-04   5.59598233e-01   2.79799116e-01   5.59598233e-01   2.79799116e-01   
725     5.12521806e-04   5.88671640e-01   2.94335820e-01   5.88671640e-01   2.94335820e-01   
726     5.13228327e-04   6.17002680e-01   3.08501340e-01   6.17002680e-01   3.08501340e-01   
727     5.13934849e-04   6.44555626e-01   3.22277813e-01   6.44555626e-01   3.22277813e-01   
728     5.14641371e-04   6.71295731e-01   3.35647866e-01   6.71295731e-01   3.35647866e-01   
729     5.15347893e-04   6.97189274e-01   3.48594637e-01   6.97189274e-01   3.48594637e-01   
730     5.16054415e-04   7.22203599e-01   3.61101800e-01   7.22203599e-01   3.61101800e-01   
731     5.16760937e-04   7.46307163e-01   3.73153581e-01   7.46307163e-01   3.73153581e-01   
732     5.17467458e-04   7.69469568e-01   3.84734784e-01   7.69469568e-01   3.84734784e-01   
733     5.18173980e-04   7.91661604e-01   3.95830802e-01   7.91661604e-01   3.95830802e-01   
734     5.18880502e-04   8.12855286e-01   4.06427643e-01   8.12855286e-01   4.06427643e-01   
735     5.19587024e-04   8.33023887e-01   4.16511943e-01   8.33023887e-01   4.16511943e-01   
736     5.20293546e-04   8.52141971e-01   4.26070985e-01   8.52141971e-01   4.26070985e-01   
737     5.21000068e-04   8.70185429e-01   4.35092715e-01   8.70185429e-01   4.35092715e-01   
738     5.21706589e-04   8.87131508e-01   4.43565754e-01   8.87131508e-01   4.43565754e-01   
739     5.22413111e-04   9.02958836e-01   4.51479418e-01   9.02958836e-01   4.51479418e-01   
740     5.23119633e-04   9.17647454e-01   4.58823727e-01   9.17647454e-01   4.58823727e-01   
741     5.23826155e-04   9.31178838e-01   4.65589419e-01   9.31178838e-01   4.65589419e-01   
742     5.24532677e-04   9.43535924e-01   4.71767962e-01   9.43535924e-01   4.71767962e-01   
743     5.25239199e-04   9.54703129e-01   4.77351565e-01   9.54703129e-01   4.77351565e-01   
744     5.25945720e-04   9.64666370e-01   4.82333185e-01   9.64666370e-01   4.82333185e-01   
745     5.26652242e-04   9.73413081e-01   4.86706541e-01   9.73413081e-01   4.86706541e-01   
746     5.27358764e-04   9.80932234e-01   4.90466117e-01   9.80932234e-01   4.90466117e-01   
747     5.28065286e-04   9.87214345e-01   4.93607173e-01   9.87214345e-01   4.93607173e-01   
748     5.28771808e-04   9.92251493e-01   4.96125746e-01   9.92251493e-01   4.96125746e-01   
749     5.29478330e-04   9.96037324e-01   4.98018662e-01   9.96037324e-01   4.98018662e-01   
750     5.30184851e-04   9.98567065e-01   4.99283533e-01   9.98567065e-01   4.99283533e-01   
751     5.30891373e-04   9.99837526e-01   4.99918763e-01   9.99837526e-01   4.99918763e-01   
752     5.31597895e-04   9.99847104e-01   4.99923552e-01   9.99847104e-01   4.99923552e-01   
753     5.32304417e-04   9.98595788e-01   4.99297894e-01   9.98595788e-01   4.99297894e-01   
754     5.33010939e-04   9.96085154e-01   4.98042577e-01   9.96085154e-01   4.98042577e-01   
755     5.33717461e-04   9.92318370e-01   4.96159185e-01   9.92318370e-01   4.96159185e-01   
756     5.34423982e-04   9.87300186e-01   4.93650093e-01   9.87300186e-01   4.93650093e-01   
757     5.35130504e-04   9.81036930e-01   4.90518465e-01   9.81036930e-01   4.90518465e-01   
758     5.35837026e-04   9.73536500e-01   4.86768250e-01   9.73536500e-01   4.86768250e-01   
759     5.36543548e-04   9.64808356e-01   4.82404178e-01   9.64808356e-01   4.82404178e-01   
760     5.37250070e-04   9.54863504e-01   4.77431752e-01   9.54863504e-01   4.77431752e-01   
761     5.37956592e-04   9.43714485e-01   4.71857242e-01   9.43714485e-01   4.71857242e-01   
762     5.38663113e-04   9.31375359e-01   4.65687680e-01   9.31375359e-01   4.65687680e-01   
763     5.39369635e-04   9.17861688e-01   4.58930844e-01   9.17861688e-01   4.58930844e-01   
764     5.40076157e-04   9.03190513e-01   4.51595257e-01   9.03190513e-01   4.51595257e-01   
765     5.40782679e-04   8.87380336e-01   4.43690168e-01   8.87380336e-01   4.43690168e-01   
766     5.41489201e-04   8.70451094e-01   4.35225547e-01   8.70451094e-01   4.35225547e-01   
767     5.42195723e-04   8.52424137e-01   4.26212069e-01   8.52424137e-01   4.26212069e-01   
768     5.42902244e-04   8.33322199e-01   4.16661100e-01   8.33322199e-01   4.16661100e-01   
769     5.43608766e-04   8.13169369e-01   4.06584684e-01   8.13169369e-01   4.06584684e-01   
770     5.44315288e-04   7.91991060e-01   3.95995530e-01   7.91991060e-01   3.95995530e-01   
771     5.45021810e-04   7.69813982e-01   3.84906991e-01   7.69813982e-01   3.84906991e-01   
772     5.45728332e-04   7.46666101e-01   3.73333051e-01   7.46666101e-01   3.73333051e-01   
773     5.46434854e-04   7.22576609e-01   3.61288304e-01   7.22576609e-01   3.61288304e-01   
774     5.47141375e-04   6.97575884e-01   3.48787942e-01   6.97575884e-01   3.48787942e-01   
775     5.47847897e-04   6.71695455e-01   3.35847727e-01   6.71695455e-01   3.35847727e-01   
776     5.48554419e-04   6.44967959e-01   3.22483979e-01   6.44967959e-01   3.22483979e-01   
777     5.49260941e-04   6.17427102e-01   3.08713551e-01   6.17427102e-01   3.08713551e-01   
778     5.49967463e-04   5.89107616e-01   2.94553808e-01   5.89107616e-01   2.94553808e-01   
779     5.50673985e-04   5.60045213e-01   2.80022606e-01   5.60045213e-01   2.80022606e-01   
780     5.51380506e-04   5.30276544e-01   2.65138272e-01   5.30276544e-01   2.65138272e-01   
781     5.52087028e-04   4.99839150e-01   2.49919575e-01   4.99839150e-01   2.49919575e-01   
782     5.52793550e-04   4.68771415e-01   2.34385708e-01   4.68771415e-01   2.34385708e-01   
783     5.53500072e-04   4.37112518e-01   2.18556259e-01   4.37112518e-01   2.18556259e-01   
784     5.54206594e-04   4.04902385e-01   2.02451192e-01   4.04902385e-01   2.02451192e-01   
785     5.54913116e-04   3.72181633e-01   1.86090817e-01   3.72181633e-01   1.86090817e-01   
786     5.55619637e-04   3.38991529e-01   1.69495764e-01   3.38991529e-01   1.69495764e-01   
787     5.56326159e-04   3.05373926e-01   1.52686963e-01   3.05373926e-01   1.52686963e-01   
788     5.57032681e-04   2.71371220e-01   1.35685610e-01   2.71371220e-01   1.35685610e-01   
789     5.57739203e-04   2.37026291e-01   1.18513145e-01   2.37026291e-01   1.18513145e-01   
790     5.58445725e-04   2.02382451e-01   1.01191225e-01   2.02382451e-01   1.01191225e-01   
791     5.59152246e-04   1.67483389e-01   8.37416945e-02   1.67483389e-01   8.37416945e-02   
792     5.59858768e-04   1.32373116e-01   6.61865580e-02   1.32373116e-01   6.61865580e-02   
793     5.60565290e-04   9.70959088e-02   4.85479544e-02   9.70959088e-02   4.85479544e-02   
794     5.61271812e-04   6.16962553e-02   3.08481276e-02   6.16962553e-02   3.08481276e-02   
795     5.61978334e-04   2.62187973e-02   1.31093987e-02   2.62187973e-02   1.31093987e-02   
796     5.62684856e-04   -9.29172484e-03  -4.64586242e-03  -9.29172484e-03  -4.64586242e-03  
797     5.63391377e-04   -4.47905293e-02  -2.23952647e-02  -4.47905293e-02  -2.23952647e-02  
798     5.64097899e-04   -8.02328490e-02  -4.01164245e-02  -8.02328490e-02  -4.01164245e-02  
799     5.64804421e-04   -1.15573988e-01  -5.77869940e-02  -1.15573988e-01  -5.77869940e-02  
800     5.65510943e-04   -1.50769378e-01  -7.53846891e-02  -1.50769378e-01  -7.53846891e-02  
801     5.66217465e-04   -1.85774635e-01  -9.28873175e-02  -1.85774635e-01  -9.28873175e-02  
802     5.66923987e-04   -2.20545614e-01  -1.10272807e-01  -2.20545614e-01  -1.10272807e-01  
803     5.67630508e-04   -2.55038465e-01  -1.27519232e-01  -2.55038465e-01  -1.27519232e-01  
804     5.68337030e-04   -2.89209690e-01  -1.44604845e-01  -2.89209690e-01  -1.44604845e-01  
805     5.69043552e-04   -3.23016197e-01  -1.61508099e-01  -3.23016197e-01  -1.61508099e-01  
806     5.69750074e-04   -3.56415352e-01  -1.78207676e-01  -3.56415352e-01  -1.78207676e-01  
807     5.70456596e-04   -3.89365036e-01  -1.94682518e-01  -3.89365036e-01  -1.94682518e-01  
808     5.71163118e-04   -4.21823697e-01  -2.10911849e-01  -4.21823697e-01  -2.10911849e-01  
809     5.71869639e-04   -4.53750401e-01  -2.26875201e-01  -4.53750401e-01  -2.26875201e-01  
810     5.72576161e-04   -4.85104886e-01  -2.42552443e-01  -4.85104886e-01  -2.42552443e-01  
811     5.73282683e-04   -5.15847612e-01  -2.57923806e-01  -5.15847612e-01  -2.57923806e-01  
812     5.73989205e-04   -5.45939808e-01  -2.72969904e-01  -5.45939808e-01  -2.72969904e-01  
813     5.74695727e-04   -5.75343527e-01  -2.87671763e-01  -5.75343527e-01  -2.87671763e-01  
814     5.75402249e-04   -6.04021687e-01  -3.02010843e-01  -6.04021687e-01  -3.02010843e-01  
815     5.76108770e-04   -6.31938122e-01  -3.15969061e-01  -6.31938122e-01  -3.15969061e-01  
816     5.76815292e-04   -6.59057629e-01  -3.29528814e-01  -6.59057629e-01  -3.29528814e-01  
817     5.77521814e-04   -6.85346006e-01  -3.42673003e-01  -6.85346006e-01  -3.42673003e-01  
818     5.78228336e-04   -7.10770101e-01  -3.55385051e-01  -7.10770101e-01  -3.55385051e-01  
819     5.78934858e-04   -7.35297854e-01  -3.67648927e-01  -7.35297854e-01  -3.67648927e-01  
820     5.79641380e-04   -7.58898331e-01  -3.79449166e-01  -7.58898331e-01  -3.79449166e-01  
821     5.80347901e-04   -7.81541772e-01  -3.90770886e-01  -7.81541772e-01  -3.90770886e-01  
822     5.81054423e-04   -8.03199619e-01  -4.01599810e-01  -8.03199619e-01  -4.01599810e-01  
823     5.81760945e-04   -8.23844562e-01  -4.11922281e-01  -8.23844562e-01  -4.11922281e-01  
824     5.82467467e-04   -8.43450564e-01  -4.21725282e-01  -8.43450564e-01  -4.21725282e-01  
825     5.83173989e-04   -8.61992902e-01  -4.30996451e-01  -8.61992902e-01  -4.30996451e-01  
826     5.83880511e-04   -8.79448191e-01  -4.39724095e-01  -8.79448191e-01  -4.39724095e-01  
827     5.84587032e-04   -8.95794418e-01  -4.47897209e-01  -8.95794418e-01  -4.47897209e-01  
828     5.85293554e-04   -9.11010971e-01  -4.55505486e-01  -9.11010971e-01  -4.55505486e-01  
829     5.86000076e-04   -9.25078659e-01  -4.62539330e-01  -9.25078659e-01  -4.62539330e-01  
830     5.86706598e-04   -9.37979742e-01  -4.68989871e-01  -9.37979742e-01  -4.68989871e-01  
831     5.87413120e-04   -9.49697950e-01  -4.74848975e-01  -9.49697950e-01  -4.74848975e-01  
832     5.88119642e-04   -9.60218506e-01  -4.80109253e-01  -9.60218506e-01  -4.80109253e-01  
833     5.88826163e-04   -9.69528143e-01  -4.84764071e-01  -9.69528143e-01  -4.84764071e-01  
834     5.89532685e-04   -9.77615119e-01  -4.88807560e-01  -9.77615119e-01  -4.88807560e-01  
835     5.90239207e-04   -9.84469237e-01  -4.92234619e-01  -9.84469237e-01  -4.92234619e-01  
836     5.90945729e-04   -9.90081854e-01  -4.95040927e-01  -9.90081854e-01  -4.95040927e-01  
