Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)         N(M1:VDS)         N(M1:VBS)         N(M1:VGS)        N(M1:VDSAT)   
316      1.50000000e-02   -2.00000000e-01   -1.14551824e-08    3.86134574e-07    3.86134356e-07   -2.17554007e-13   -4.13527408e-01    3.00000000e-02    1.50000000e-02    2.15000000e-01    6.87053701e-02
317      1.60000000e-02   -2.00000000e-01   -1.22603047e-08    4.13202647e-07    4.13202724e-07    7.73676039e-14   -4.13523199e-01    3.20000000e-02    1.60000000e-02    2.16000000e-01    6.87127560e-02
318      1.70000000e-02   -2.00000000e-01   -1.30757588e-08    4.40604609e-07    4.40604383e-07   -2.25712982e-13   -4.13518745e-01    3.40000000e-02    1.70000000e-02    2.17000000e-01    6.87203904e-02
319      1.80000000e-02   -2.00000000e-01   -1.39027352e-08    4.68378743e-07    4.68378163e-07   -5.79183939e-13   -4.13514050e-01    3.60000000e-02    1.80000000e-02    2.18000000e-01    6.87282813e-02
320      1.90000000e-02   -2.00000000e-01   -1.47424614e-08    4.96564849e-07    4.96564072e-07   -7.76839113e-13   -4.13509117e-01    3.80000000e-02    1.90000000e-02    2.19000000e-01    6.87364369e-02
321      2.00000000e-02   -2.00000000e-01   -1.55961981e-08    5.25202493e-07    5.25203153e-07    6.60188674e-13   -4.13503953e-01    4.00000000e-02    2.00000000e-02    2.20000000e-01    6.87448657e-02
322      2.10000000e-02   -2.00000000e-01   -1.64652362e-08    5.54337320e-07    5.54337370e-07    5.06036936e-14   -4.13498561e-01    4.20000000e-02    2.10000000e-02    2.21000000e-01    6.87535762e-02
323      2.20000000e-02   -2.00000000e-01   -1.73508941e-08    5.84009845e-07    5.84009519e-07   -3.25528571e-13   -4.13492946e-01    4.40000000e-02    2.20000000e-02    2.22000000e-01    6.87625776e-02
324      2.30000000e-02   -2.00000000e-01   -1.82545162e-08    6.14264366e-07    6.14263157e-07   -1.20923042e-12   -4.13487113e-01    4.60000000e-02    2.30000000e-02    2.23000000e-01    6.87718790e-02
325      2.40000000e-02   -2.00000000e-01   -1.91774712e-08    6.45142790e-07    6.45142540e-07   -2.50449981e-13   -4.13481067e-01    4.80000000e-02    2.40000000e-02    2.24000000e-01    6.87814898e-02
326      2.50000000e-02   -2.00000000e-01   -2.01211507e-08    6.76691881e-07    6.76692575e-07    6.94814928e-13   -4.13474813e-01    5.00000000e-02    2.50000000e-02    2.25000000e-01    6.87914198e-02
327      2.60000000e-02   -2.00000000e-01   -2.10869688e-08    7.08958206e-07    7.08958783e-07    5.76574829e-13   -4.13468355e-01    5.20000000e-02    2.60000000e-02    2.26000000e-01    6.88016789e-02
328      2.70000000e-02   -2.00000000e-01   -2.20763609e-08    7.41986357e-07    7.41987259e-07    9.02734417e-13   -4.13461699e-01    5.40000000e-02    2.70000000e-02    2.27000000e-01    6.88122775e-02
329      2.80000000e-02   -2.00000000e-01   -2.30907834e-08    7.75824413e-07    7.75824660e-07    2.47328191e-13   -4.13454849e-01    5.60000000e-02    2.80000000e-02    2.28000000e-01    6.88232262e-02
330      2.90000000e-02   -2.00000000e-01   -2.41317140e-08    8.10518295e-07    8.10518184e-07   -1.11317583e-13   -4.13447810e-01    5.80000000e-02    2.90000000e-02    2.29000000e-01    6.88345358e-02
331      3.00000000e-02   -2.00000000e-01   -2.52006513e-08    8.46115034e-07    8.46115569e-07    5.34966718e-13   -4.13440588e-01    6.00000000e-02    3.00000000e-02    2.30000000e-01    6.88462174e-02
332      3.10000000e-02   -2.00000000e-01   -2.62991156e-08    8.82665541e-07    8.82665098e-07   -4.43158022e-13   -4.13433186e-01    6.20000000e-02    3.10000000e-02    2.31000000e-01    6.88582826e-02
333      3.20000000e-02   -2.00000000e-01   -2.74286496e-08    9.20216273e-07    9.20215615e-07   -6.58912990e-13   -4.13425609e-01    6.40000000e-02    3.20000000e-02    2.32000000e-01    6.88707432e-02
334      3.30000000e-02   -2.00000000e-01   -2.85908196e-08    9.58815988e-07    9.58816543e-07    5.54436019e-13   -4.13417863e-01    6.60000000e-02    3.30000000e-02    2.33000000e-01    6.88836113e-02
335      3.40000000e-02   -2.00000000e-01   -2.97872164e-08    9.98519458e-07    9.98517917e-07   -1.54152612e-12   -4.13409951e-01    6.80000000e-02    3.40000000e-02    2.34000000e-01    6.88968994e-02
336      3.50000000e-02   -2.00000000e-01   -3.10194568e-08    1.03937085e-06    1.03937042e-06   -4.37296437e-13   -4.13401878e-01    7.00000000e-02    3.50000000e-02    2.35000000e-01    6.89106202e-02
337      3.60000000e-02   -2.00000000e-01   -3.22891854e-08    1.08142614e-06    1.08142540e-06   -7.33754123e-13   -4.13393650e-01    7.20000000e-02    3.60000000e-02    2.36000000e-01    6.89247871e-02
338      3.70000000e-02   -2.00000000e-01   -3.35980764e-08    1.12473512e-06    1.12473498e-06   -1.48112640e-13   -4.13385269e-01    7.40000000e-02    3.70000000e-02    2.37000000e-01    6.89394134e-02
339      3.80000000e-02   -2.00000000e-01   -3.49478350e-08    1.16935152e-06    1.16935200e-06    4.83298408e-13   -4.13376741e-01    7.60000000e-02    3.80000000e-02    2.38000000e-01    6.89545130e-02
340      3.90000000e-02   -2.00000000e-01   -3.63401999e-08    1.21532972e-06    1.21533018e-06    4.59414959e-13   -4.13368069e-01    7.80000000e-02    3.90000000e-02    2.39000000e-01    6.89701004e-02
341      4.00000000e-02   -2.00000000e-01   -3.77769452e-08    1.26272409e-06    1.26272409e-06   -2.75028782e-15   -4.13359257e-01    8.00000000e-02    4.00000000e-02    2.40000000e-01    6.89861901e-02
342      4.10000000e-02   -2.00000000e-01   -3.92598822e-08    1.31159034e-06    1.31158923e-06   -1.11172948e-12   -4.13350311e-01    8.20000000e-02    4.10000000e-02    2.41000000e-01    6.90027972e-02
343      4.20000000e-02   -2.00000000e-01   -4.07908621e-08    1.36198265e-06    1.36198210e-06   -5.53262647e-13   -4.13341233e-01    8.40000000e-02    4.20000000e-02    2.42000000e-01    6.90199371e-02
344      4.30000000e-02   -2.00000000e-01   -4.23717776e-08    1.41395921e-06    1.41396022e-06    1.00766441e-12   -4.13332027e-01    8.60000000e-02    4.30000000e-02    2.43000000e-01    6.90376259e-02
345      4.40000000e-02   -2.00000000e-01   -4.40045654e-08    1.46758029e-06    1.46758222e-06    1.92870294e-12   -4.13322698e-01    8.80000000e-02    4.40000000e-02    2.44000000e-01    6.90558797e-02
346      4.50000000e-02   -2.00000000e-01   -4.56912085e-08    1.52290754e-06    1.52290785e-06    3.14301024e-13   -4.13313248e-01    9.00000000e-02    4.50000000e-02    2.45000000e-01    6.90747154e-02
347      4.60000000e-02   -2.00000000e-01   -4.74337382e-08    1.57999960e-06    1.57999808e-06   -1.51876358e-12   -4.13303681e-01    9.20000000e-02    4.60000000e-02    2.46000000e-01    6.90941502e-02
348      4.70000000e-02   -2.00000000e-01   -4.92342363e-08    1.63891470e-06    1.63891511e-06    4.08680479e-13   -4.13294001e-01    9.40000000e-02    4.70000000e-02    2.47000000e-01    6.91142017e-02
349      4.80000000e-02   -2.00000000e-01   -5.10948376e-08    1.69972056e-06    1.69972243e-06    1.87486392e-12   -4.13284211e-01    9.60000000e-02    4.80000000e-02    2.48000000e-01    6.91348881e-02
350      4.90000000e-02   -2.00000000e-01   -5.30177318e-08    1.76248612e-06    1.76248489e-06   -1.22936939e-12   -4.13274314e-01    9.80000000e-02    4.90000000e-02    2.49000000e-01    6.91562281e-02
351      5.00000000e-02   -2.00000000e-01   -5.50051659e-08    1.82726802e-06    1.82726871e-06    6.92395365e-13   -4.13264314e-01    1.00000000e-01    5.00000000e-02    2.50000000e-01    6.91782406e-02
352      5.10000000e-02   -2.00000000e-01   -5.70594464e-08    1.89414226e-06    1.89414157e-06   -6.83283610e-13   -4.13254213e-01    1.02000000e-01    5.10000000e-02    2.51000000e-01    6.92009455e-02
353      5.20000000e-02   -2.00000000e-01   -5.91829415e-08    1.96317350e-06    1.96317262e-06   -8.76997992e-13   -4.13244015e-01    1.04000000e-01    5.20000000e-02    2.52000000e-01    6.92243627e-02
354      5.30000000e-02   -2.00000000e-01   -6.13780830e-08    2.03443282e-06    2.03443252e-06   -2.95174644e-13   -4.13233722e-01    1.06000000e-01    5.30000000e-02    2.53000000e-01    6.92485130e-02
355      5.40000000e-02   -2.00000000e-01   -6.36473693e-08    2.10799331e-06    2.10799352e-06    2.08470232e-13   -4.13223337e-01    1.08000000e-01    5.40000000e-02    2.54000000e-01    6.92734175e-02
356      5.50000000e-02   -2.00000000e-01   -6.59933666e-08    2.18393084e-06    2.18392944e-06   -1.39497357e-12   -4.13212863e-01    1.10000000e-01    5.50000000e-02    2.55000000e-01    6.92990980e-02
357      5.60000000e-02   -2.00000000e-01   -6.84187118e-08    2.26231685e-06    2.26231578e-06   -1.06505449e-12   -4.13202303e-01    1.12000000e-01    5.60000000e-02    2.56000000e-01    6.93255768e-02
358      5.70000000e-02   -2.00000000e-01   -7.09261145e-08    2.34322989e-06    2.34322970e-06   -1.89597149e-13   -4.13191658e-01    1.14000000e-01    5.70000000e-02    2.57000000e-01    6.93528768e-02
359      5.80000000e-02   -2.00000000e-01   -7.35183592e-08    2.42674945e-06    2.42675007e-06    6.17706458e-13   -4.13180932e-01    1.16000000e-01    5.80000000e-02    2.58000000e-01    6.93810213e-02
360      5.90000000e-02   -2.00000000e-01   -7.61983073e-08    2.51295717e-06    2.51295751e-06    3.39603369e-13   -4.13170127e-01    1.18000000e-01    5.90000000e-02    2.59000000e-01    6.94100345e-02
361      6.00000000e-02   -2.00000000e-01   -7.89688996e-08    2.60193476e-06    2.60193442e-06   -3.41849339e-13   -4.13159245e-01    1.20000000e-01    6.00000000e-02    2.60000000e-01    6.94399409e-02
362      6.10000000e-02   -2.00000000e-01   -8.18331585e-08    2.69376453e-06    2.69376502e-06    4.88287594e-13   -4.13148288e-01    1.22000000e-01    6.10000000e-02    2.61000000e-01    6.94707659e-02
363      6.20000000e-02   -2.00000000e-01   -8.47941899e-08    2.78853430e-06    2.78853534e-06    1.04285587e-12   -4.13137259e-01    1.24000000e-01    6.20000000e-02    2.62000000e-01    6.95025352e-02
364      6.30000000e-02   -2.00000000e-01   -8.78551857e-08    2.88633182e-06    2.88633331e-06    1.49032005e-12   -4.13126160e-01    1.26000000e-01    6.30000000e-02    2.63000000e-01    6.95352754e-02
365      6.40000000e-02   -2.00000000e-01   -9.10194259e-08    2.98724650e-06    2.98724871e-06    2.20567891e-12   -4.13114992e-01    1.28000000e-01    6.40000000e-02    2.64000000e-01    6.95690135e-02
366      6.50000000e-02   -2.00000000e-01   -9.42902806e-08    3.09137372e-06    3.09137325e-06   -4.68735040e-13   -4.13103758e-01    1.30000000e-01    6.50000000e-02    2.65000000e-01    6.96037774e-02
367      6.60000000e-02   -2.00000000e-01   -9.76712127e-08    3.19880176e-06    3.19880057e-06   -1.18633043e-12   -4.13092460e-01    1.32000000e-01    6.60000000e-02    2.66000000e-01    6.96395955e-02
368      6.70000000e-02   -2.00000000e-01   -1.01165780e-07    3.30962671e-06    3.30962625e-06   -4.60580735e-13   -4.13081099e-01    1.34000000e-01    6.70000000e-02    2.67000000e-01    6.96764968e-02
369      6.80000000e-02   -2.00000000e-01   -1.04777636e-07    3.42394839e-06    3.42394785e-06   -5.39463816e-13   -4.13069677e-01    1.36000000e-01    6.80000000e-02    2.68000000e-01    6.97145112e-02
370      6.90000000e-02   -2.00000000e-01   -1.08510536e-07    3.54186556e-06    3.54186488e-06   -6.79987660e-13   -4.13058196e-01    1.38000000e-01    6.90000000e-02    2.69000000e-01    6.97536690e-02
371      7.00000000e-02   -2.00000000e-01   -1.12368333e-07    3.66347708e-06    3.66347888e-06    1.79788746e-12   -4.13046657e-01    1.40000000e-01    7.00000000e-02    2.70000000e-01    6.97940013e-02
372      7.10000000e-02   -2.00000000e-01   -1.16354987e-07    3.78889233e-06    3.78889335e-06    1.01838082e-12   -4.13035063e-01    1.42000000e-01    7.10000000e-02    2.71000000e-01    6.98355399e-02
373      7.20000000e-02   -2.00000000e-01   -1.20474561e-07    3.91821374e-06    3.91821382e-06    7.93278153e-14   -4.13023414e-01    1.44000000e-01    7.20000000e-02    2.72000000e-01    6.98783173e-02
374      7.30000000e-02   -2.00000000e-01   -1.24731229e-07    4.05154908e-06    4.05154783e-06   -1.25251226e-12   -4.13011713e-01    1.46000000e-01    7.30000000e-02    2.73000000e-01    6.99223667e-02
375      7.40000000e-02   -2.00000000e-01   -1.29129271e-07    4.18900405e-06    4.18900490e-06    8.51181887e-13   -4.12999960e-01    1.48000000e-01    7.40000000e-02    2.74000000e-01    6.99677219e-02
376      7.50000000e-02   -2.00000000e-01   -1.33673084e-07    4.33069444e-06    4.33069660e-06    2.16177989e-12   -4.12988158e-01    1.50000000e-01    7.50000000e-02    2.75000000e-01    7.00144174e-02
377      7.60000000e-02   -2.00000000e-01   -1.38367175e-07    4.47673781e-06    4.47673647e-06   -1.33289810e-12   -4.12976307e-01    1.52000000e-01    7.60000000e-02    2.76000000e-01    7.00624886e-02
378      7.70000000e-02   -2.00000000e-01   -1.43216171e-07    4.62724151e-06    4.62724007e-06   -1.43273644e-12   -4.12964409e-01    1.54000000e-01    7.70000000e-02    2.77000000e-01    7.01119712e-02
379      7.80000000e-02   -2.00000000e-01   -1.48224817e-07    4.78232470e-06    4.78232493e-06    2.27074146e-13   -4.12952465e-01    1.56000000e-01    7.80000000e-02    2.78000000e-01    7.01629019e-02
380      7.90000000e-02   -2.00000000e-01   -1.53397976e-07    4.94211118e-06    4.94211054e-06   -6.39137883e-13   -4.12940476e-01    1.58000000e-01    7.90000000e-02    2.79000000e-01    7.02153181e-02
381      8.00000000e-02   -2.00000000e-01   -1.58740638e-07    5.10671754e-06    5.10671836e-06    8.19461076e-13   -4.12928443e-01    1.60000000e-01    8.00000000e-02    2.80000000e-01    7.02692577e-02
382      8.10000000e-02   -2.00000000e-01   -1.64257915e-07    5.27626998e-06    5.27627177e-06    1.78611597e-12   -4.12916369e-01    1.62000000e-01    8.10000000e-02    2.81000000e-01    7.03247593e-02
383      8.20000000e-02   -2.00000000e-01   -1.69955048e-07    5.45089616e-06    5.45089604e-06   -1.23402849e-13   -4.12904253e-01    1.64000000e-01    8.20000000e-02    2.82000000e-01    7.03818622e-02
384      8.30000000e-02   -2.00000000e-01   -1.75837405e-07    5.63071947e-06    5.63071832e-06   -1.14695720e-12   -4.12892097e-01    1.66000000e-01    8.30000000e-02    2.83000000e-01    7.04406064e-02
385      8.40000000e-02   -2.00000000e-01   -1.81910486e-07    5.81586733e-06    5.81586761e-06    2.78222708e-13   -4.12879902e-01    1.68000000e-01    8.40000000e-02    2.84000000e-01    7.05010324e-02
386      8.50000000e-02   -2.00000000e-01   -1.88179925e-07    6.00647649e-06    6.00647469e-06   -1.80366431e-12   -4.12867669e-01    1.70000000e-01    8.50000000e-02    2.85000000e-01    7.05631815e-02
387      8.60000000e-02   -2.00000000e-01   -1.94651488e-07    6.20267168e-06    6.20267210e-06    4.24786948e-13   -4.12855399e-01    1.72000000e-01    8.60000000e-02    2.86000000e-01    7.06270955e-02
388      8.70000000e-02   -2.00000000e-01   -2.01331079e-07    6.40459302e-06    6.40459410e-06    1.08412708e-12   -4.12843092e-01    1.74000000e-01    8.70000000e-02    2.87000000e-01    7.06928169e-02
389      8.80000000e-02   -2.00000000e-01   -2.08224741e-07    6.61237636e-06    6.61237659e-06    2.26346484e-13   -4.12830751e-01    1.76000000e-01    8.80000000e-02    2.88000000e-01    7.07603885e-02
390      8.90000000e-02   -2.00000000e-01   -2.15338655e-07    6.82615799e-06    6.82615708e-06   -9.06984570e-13   -4.12818375e-01    1.78000000e-01    8.90000000e-02    2.89000000e-01    7.08298540e-02
391      9.00000000e-02   -2.00000000e-01   -2.22679145e-07    7.04607302e-06    7.04607463e-06    1.60223985e-12   -4.12805966e-01    1.80000000e-01    9.00000000e-02    2.90000000e-01    7.09012574e-02
392      9.10000000e-02   -2.00000000e-01   -2.30252679e-07    7.27226734e-06    7.27226973e-06    2.39730598e-12   -4.12793525e-01    1.82000000e-01    9.10000000e-02    2.91000000e-01    7.09746433e-02
393      9.20000000e-02   -2.00000000e-01   -2.38065867e-07    7.50488471e-06    7.50488432e-06   -3.86869083e-13   -4.12781051e-01    1.84000000e-01    9.20000000e-02    2.92000000e-01    7.10500567e-02
394      9.30000000e-02   -2.00000000e-01   -2.46125467e-07    7.74406413e-06    7.74406164e-06   -2.48699702e-12   -4.12768547e-01    1.86000000e-01    9.30000000e-02    2.93000000e-01    7.11275431e-02
395      9.40000000e-02   -2.00000000e-01   -2.54438383e-07    7.98994596e-06    7.98994618e-06    2.13186321e-13   -4.12756012e-01    1.88000000e-01    9.40000000e-02    2.94000000e-01    7.12071486e-02
396      9.50000000e-02   -2.00000000e-01   -2.63011671e-07    8.24268289e-06    8.24268356e-06    6.77597755e-13   -4.12743448e-01    1.90000000e-01    9.50000000e-02    2.95000000e-01    7.12889192e-02
397      9.60000000e-02   -2.00000000e-01   -2.71852532e-07    8.50241826e-06    8.50242051e-06    2.25201096e-12   -4.12730856e-01    1.92000000e-01    9.60000000e-02    2.96000000e-01    7.13729018e-02
398      9.70000000e-02   -2.00000000e-01   -2.80968322e-07    8.76930445e-06    8.76930470e-06    2.50324702e-13   -4.12718235e-01    1.94000000e-01    9.70000000e-02    2.97000000e-01    7.14591433e-02
399      9.80000000e-02   -2.00000000e-01   -2.90366546e-07    9.04348507e-06    9.04348466e-06   -4.12317793e-13   -4.12705587e-01    1.96000000e-01    9.80000000e-02    2.98000000e-01    7.15476910e-02
400      9.90000000e-02   -2.00000000e-01   -3.00054863e-07    9.32510849e-06    9.32510969e-06    1.20081030e-12   -4.12692912e-01    1.98000000e-01    9.90000000e-02    2.99000000e-01    7.16385922e-02
401      1.00000000e-01   -2.00000000e-01   -3.10041085e-07    9.61432966e-06    9.61432975e-06    8.37852567e-14   -4.12680211e-01    2.00000000e-01    1.00000000e-01    3.00000000e-01    7.17318947e-02
402     -1.00000000e-01   -4.00000000e-01   -1.97666730e-05    2.22974193e-04    2.22974185e-04   -7.88648029e-12   -4.12680211e-01    2.00000000e-01   -1.00000000e-01    5.00000000e-01    1.47187216e-01
403     -9.90000000e-02   -4.00000000e-01   -1.94981350e-05    2.20902384e-04    2.20902382e-04   -1.54114116e-12   -4.12692912e-01    1.98000000e-01   -9.90000000e-02    4.99000000e-01    1.46625001e-01
404     -9.80000000e-02   -4.00000000e-01   -1.92316304e-05    2.18831510e-04    2.18831505e-04   -5.18455824e-12   -4.12705587e-01    1.96000000e-01   -9.80000000e-02    4.98000000e-01    1.46063314e-01
405     -9.70000000e-02   -4.00000000e-01   -1.89671510e-05    2.16761522e-04    2.16761523e-04    5.89247076e-13   -4.12718235e-01    1.94000000e-01   -9.70000000e-02    4.97000000e-01    1.45502166e-01
406     -9.60000000e-02   -4.00000000e-01   -1.87046885e-05    2.14692407e-04    2.14692403e-04   -3.88262109e-12   -4.12730856e-01    1.92000000e-01   -9.60000000e-02    4.96000000e-01    1.44941568e-01
407     -9.50000000e-02   -4.00000000e-01   -1.84442344e-05    2.12624110e-04    2.12624110e-04   -3.49069000e-13   -4.12743448e-01    1.90000000e-01   -9.50000000e-02    4.95000000e-01    1.44381531e-01
408     -9.40000000e-02   -4.00000000e-01   -1.81857800e-05    2.10556603e-04    2.10556604e-04    1.18584829e-12   -4.12756012e-01    1.88000000e-01   -9.40000000e-02    4.94000000e-01    1.43822067e-01
409     -9.30000000e-02   -4.00000000e-01   -1.79293164e-05    2.08489842e-04    2.08489844e-04    2.16939373e-12   -4.12768547e-01    1.86000000e-01   -9.30000000e-02    4.93000000e-01    1.43263186e-01
410     -9.20000000e-02   -4.00000000e-01   -1.76748345e-05    2.06423790e-04    2.06423785e-04   -5.78336090e-12   -4.12781051e-01    1.84000000e-01   -9.20000000e-02    4.92000000e-01    1.42704901e-01
411     -9.10000000e-02   -4.00000000e-01   -1.74223249e-05    2.04358385e-04    2.04358378e-04   -7.11957929e-12   -4.12793525e-01    1.82000000e-01   -9.10000000e-02    4.91000000e-01    1.42147224e-01
412     -9.00000000e-02   -4.00000000e-01   -1.71717781e-05    2.02293575e-04    2.02293573e-04   -2.27431594e-12   -4.12805966e-01    1.80000000e-01   -9.00000000e-02    4.90000000e-01    1.41590166e-01
413     -8.90000000e-02   -4.00000000e-01   -1.69231843e-05    2.00229316e-04    2.00229315e-04   -1.66132597e-13   -4.12818375e-01    1.78000000e-01   -8.90000000e-02    4.89000000e-01    1.41033741e-01
414     -8.80000000e-02   -4.00000000e-01   -1.66765333e-05    1.98165541e-04    1.98165546e-04    5.39705552e-12   -4.12830751e-01    1.76000000e-01   -8.80000000e-02    4.88000000e-01    1.40477960e-01
415     -8.70000000e-02   -4.00000000e-01   -1.64318151e-05    1.96102203e-04    1.96102204e-04    8.62975002e-13   -4.12843092e-01    1.74000000e-01   -8.70000000e-02    4.87000000e-01    1.39922837e-01
416     -8.60000000e-02   -4.00000000e-01   -1.61890188e-05    1.94039228e-04    1.94039224e-04   -3.99689209e-12   -4.12855399e-01    1.72000000e-01   -8.60000000e-02    4.86000000e-01    1.39368385e-01
417     -8.50000000e-02   -4.00000000e-01   -1.59481338e-05    1.91976530e-04    1.91976535e-04    5.14348975e-12   -4.12867669e-01    1.70000000e-01   -8.50000000e-02    4.85000000e-01    1.38814616e-01
418     -8.40000000e-02   -4.00000000e-01   -1.57091489e-05    1.89914067e-04    1.89914064e-04   -2.94861002e-12   -4.12879902e-01    1.68000000e-01   -8.40000000e-02    4.84000000e-01    1.38261544e-01
419     -8.30000000e-02   -4.00000000e-01   -1.54720527e-05    1.87851731e-04    1.87851734e-04    2.36626899e-12   -4.12892097e-01    1.66000000e-01   -8.30000000e-02    4.83000000e-01    1.37709184e-01
420     -8.20000000e-02   -4.00000000e-01   -1.52368335e-05    1.85789461e-04    1.85789462e-04    7.98372897e-13   -4.12904253e-01    1.64000000e-01   -8.20000000e-02    4.82000000e-01    1.37157549e-01
421     -8.10000000e-02   -4.00000000e-01   -1.50034791e-05    1.83727163e-04    1.83727162e-04   -6.70438883e-13   -4.12916369e-01    1.62000000e-01   -8.10000000e-02    4.81000000e-01    1.36606652e-01
422     -8.00000000e-02   -4.00000000e-01   -1.47719773e-05    1.81664750e-04    1.81664742e-04   -7.32701825e-12   -4.12928443e-01    1.60000000e-01   -8.00000000e-02    4.80000000e-01    1.36056510e-01
423     -7.90000000e-02   -4.00000000e-01   -1.45423154e-05    1.79602112e-04    1.79602107e-04   -5.11989794e-12   -4.12940476e-01    1.58000000e-01   -7.90000000e-02    4.79000000e-01    1.35507136e-01
424     -7.80000000e-02   -4.00000000e-01   -1.43144801e-05    1.77539154e-04    1.77539155e-04    6.40793191e-13   -4.12952465e-01    1.56000000e-01   -7.80000000e-02    4.78000000e-01    1.34958546e-01
425     -7.70000000e-02   -4.00000000e-01   -1.40884582e-05    1.75475788e-04    1.75475780e-04   -7.67977362e-12   -4.12964409e-01    1.54000000e-01   -7.70000000e-02    4.77000000e-01    1.34410755e-01
426     -7.60000000e-02   -4.00000000e-01   -1.38642357e-05    1.73411872e-04    1.73411872e-04   -6.73433477e-14   -4.12976307e-01    1.52000000e-01   -7.60000000e-02    4.76000000e-01    1.33863777e-01
427     -7.50000000e-02   -4.00000000e-01   -1.36417983e-05    1.71347317e-04    1.71347312e-04   -4.90558166e-12   -4.12988158e-01    1.50000000e-01   -7.50000000e-02    4.75000000e-01    1.33317630e-01
428     -7.40000000e-02   -4.00000000e-01   -1.34211314e-05    1.69281986e-04    1.69281978e-04   -7.92544947e-12   -4.12999960e-01    1.48000000e-01   -7.40000000e-02    4.74000000e-01    1.32772330e-01
429     -7.30000000e-02   -4.00000000e-01   -1.32022199e-05    1.67215748e-04    1.67215742e-04   -5.73954721e-12   -4.13011713e-01    1.46000000e-01   -7.30000000e-02    4.73000000e-01    1.32227891e-01
430     -7.20000000e-02   -4.00000000e-01   -1.29850481e-05    1.65148474e-04    1.65148471e-04   -3.04969488e-12   -4.13023414e-01    1.44000000e-01   -7.20000000e-02    4.72000000e-01    1.31684332e-01
431     -7.10000000e-02   -4.00000000e-01   -1.27696000e-05    1.63080023e-04    1.63080022e-04   -5.37464360e-13   -4.13035063e-01    1.42000000e-01   -7.10000000e-02    4.71000000e-01    1.31141670e-01
432     -7.00000000e-02   -4.00000000e-01   -1.25558590e-05    1.61010250e-04    1.61010250e-04    3.04998675e-13   -4.13046657e-01    1.40000000e-01   -7.00000000e-02    4.70000000e-01    1.30599920e-01
433     -6.90000000e-02   -4.00000000e-01   -1.23438080e-05    1.58939008e-04    1.58939001e-04   -6.80766852e-12   -4.13058196e-01    1.38000000e-01   -6.90000000e-02    4.69000000e-01    1.30059102e-01
434     -6.80000000e-02   -4.00000000e-01   -1.21334294e-05    1.56866118e-04    1.56866116e-04   -1.78281158e-12   -4.13069677e-01    1.36000000e-01   -6.80000000e-02    4.68000000e-01    1.29519232e-01
435     -6.70000000e-02   -4.00000000e-01   -1.19247049e-05    1.54791430e-04    1.54791427e-04   -2.69027891e-12   -4.13081099e-01    1.34000000e-01   -6.70000000e-02    4.67000000e-01    1.28980330e-01
436     -6.60000000e-02   -4.00000000e-01   -1.17176158e-05    1.52714760e-04    1.52714761e-04    9.91209556e-13   -4.13092460e-01    1.32000000e-01   -6.60000000e-02    4.66000000e-01    1.28442412e-01
437     -6.50000000e-02   -4.00000000e-01   -1.15121425e-05    1.50635936e-04    1.50635938e-04    1.63049481e-12   -4.13103758e-01    1.30000000e-01   -6.50000000e-02    4.65000000e-01    1.27905499e-01
438     -6.40000000e-02   -4.00000000e-01   -1.13082651e-05    1.48554770e-04    1.48554768e-04   -2.14229841e-12   -4.13114992e-01    1.28000000e-01   -6.40000000e-02    4.64000000e-01    1.27369609e-01
439     -6.30000000e-02   -4.00000000e-01   -1.11059626e-05    1.46471057e-04    1.46471057e-04    3.51182652e-13   -4.13126160e-01    1.26000000e-01   -6.30000000e-02    4.63000000e-01    1.26834762e-01
440     -6.20000000e-02   -4.00000000e-01   -1.09052138e-05    1.44384602e-04    1.44384601e-04   -1.32953644e-12   -4.13137259e-01    1.24000000e-01   -6.20000000e-02    4.62000000e-01    1.26300977e-01
441     -6.10000000e-02   -4.00000000e-01   -1.07059963e-05    1.42295191e-04    1.42295189e-04   -1.59584574e-12   -4.13148288e-01    1.22000000e-01   -6.10000000e-02    4.61000000e-01    1.25768275e-01
442     -6.00000000e-02   -4.00000000e-01   -1.05082873e-05    1.40202605e-04    1.40202604e-04   -9.61337374e-13   -4.13159245e-01    1.20000000e-01   -6.00000000e-02    4.60000000e-01    1.25236676e-01
443     -5.90000000e-02   -4.00000000e-01   -1.03120629e-05    1.38106619e-04    1.38106617e-04   -1.89989482e-12   -4.13170127e-01    1.18000000e-01   -5.90000000e-02    4.59000000e-01    1.24706200e-01
444     -5.80000000e-02   -4.00000000e-01   -1.01172985e-05    1.36006996e-04    1.36006995e-04   -8.74708861e-13   -4.13180932e-01    1.16000000e-01   -5.80000000e-02    4.58000000e-01    1.24176869e-01
445     -5.70000000e-02   -4.00000000e-01   -9.92396877e-06    1.33903494e-04    1.33903496e-04    2.28845274e-12   -4.13191658e-01    1.14000000e-01   -5.70000000e-02    4.57000000e-01    1.23648704e-01
446     -5.60000000e-02   -4.00000000e-01   -9.73204728e-06    1.31795869e-04    1.31795868e-04   -1.13771912e-12   -4.13202303e-01    1.12000000e-01   -5.60000000e-02    4.56000000e-01    1.23121726e-01
