Index        TIME             V(1S)            V(1)             V(2S)            V(2)             V(3S)            V(3)             V(4S)            V(4)
684     4.63580089e-08   1.35694799e+00   1.00000000e-03   -1.22656846e+00  2.00000000e-03   1.27997008e+00   3.00000000e-03   -2.20998373e+00  4.00000000e-03   
685     4.64829663e-08   1.32883258e+00   1.00000000e-03   -1.27604493e+00  2.00000000e-03   1.27941560e+00   3.00000000e-03   -2.28643667e+00  4.00000000e-03   
686     4.66079237e-08   1.30071718e+00   1.00000000e-03   -1.32496844e+00  2.00000000e-03   1.27886183e+00   3.00000000e-03   -2.35176908e+00  4.00000000e-03   
687     4.67328810e-08   1.27260177e+00   1.00000000e-03   -1.37330411e+00  2.00000000e-03   1.27830876e+00   3.00000000e-03   -2.40557449e+00  4.00000000e-03   
688     4.68578384e-08   1.24448637e+00   1.00000000e-03   -1.42101752e+00  2.00000000e-03   1.27775641e+00   3.00000000e-03   -2.44751819e+00  4.00000000e-03   
689     4.69701618e-08   1.21921360e+00   1.00000000e-03   -1.46334768e+00  2.00000000e-03   1.27726053e+00   3.00000000e-03   -2.47488102e+00  4.00000000e-03   
690     4.70824852e-08   1.19394083e+00   1.00000000e-03   -1.50512319e+00  2.00000000e-03   1.27676525e+00   3.00000000e-03   -2.49231024e+00  4.00000000e-03   
691     4.71948086e-08   1.16866806e+00   1.00000000e-03   -1.54631999e+00  2.00000000e-03   1.27627057e+00   3.00000000e-03   -2.49971833e+00  4.00000000e-03   
692     4.73071321e-08   1.14339529e+00   1.00000000e-03   -1.58691438e+00  2.00000000e-03   1.27577651e+00   3.00000000e-03   -2.49706820e+00  4.00000000e-03   
693     4.74194555e-08   1.11812252e+00   1.00000000e-03   -1.62688296e+00  2.00000000e-03   1.27528306e+00   3.00000000e-03   -2.48437334e+00  4.00000000e-03   
694     4.75000000e-08   1.10000000e+00   1.00000000e-03   -1.65514540e+00  2.00000000e-03   1.27492960e+00   3.00000000e-03   -2.46911994e+00  4.00000000e-03   
695     4.75650000e-08   1.10000000e+00   1.00000000e-03   -1.67770442e+00  2.00000000e-03   1.27464459e+00   3.00000000e-03   -2.45309413e+00  4.00000000e-03   
696     4.76300000e-08   1.10000000e+00   1.00000000e-03   -1.70003636e+00  2.00000000e-03   1.27435980e+00   3.00000000e-03   -2.43377785e+00  4.00000000e-03   
697     4.76950000e-08   1.10000000e+00   1.00000000e-03   -1.72213692e+00  2.00000000e-03   1.27407522e+00   3.00000000e-03   -2.41120365e+00  4.00000000e-03   
698     4.77600000e-08   1.10000000e+00   1.00000000e-03   -1.74400184e+00  2.00000000e-03   1.27379085e+00   3.00000000e-03   -2.38540961e+00  4.00000000e-03   
699     4.78250000e-08   1.10000000e+00   1.00000000e-03   -1.76562689e+00  2.00000000e-03   1.27350670e+00   3.00000000e-03   -2.35643922e+00  4.00000000e-03   
700     4.78900000e-08   1.10000000e+00   1.00000000e-03   -1.78700791e+00  2.00000000e-03   1.27322277e+00   3.00000000e-03   -2.32434131e+00  4.00000000e-03   
701     4.79550000e-08   1.10000000e+00   1.00000000e-03   -1.80814079e+00  2.00000000e-03   1.27293905e+00   3.00000000e-03   -2.28916998e+00  4.00000000e-03   
702     4.80200000e-08   1.10000000e+00   1.00000000e-03   -1.82902143e+00  2.00000000e-03   1.27265556e+00   3.00000000e-03   -2.25098453e+00  4.00000000e-03   
703     4.80850000e-08   1.10000000e+00   1.00000000e-03   -1.84964582e+00  2.00000000e-03   1.27237228e+00   3.00000000e-03   -2.20984931e+00  4.00000000e-03   
704     4.81500000e-08   1.10000000e+00   1.00000000e-03   -1.87000998e+00  2.00000000e-03   1.27208923e+00   3.00000000e-03   -2.16583365e+00  4.00000000e-03   
705     4.82150000e-08   1.10000000e+00   1.00000000e-03   -1.89010999e+00  2.00000000e-03   1.27180640e+00   3.00000000e-03   -2.11901172e+00  4.00000000e-03   
706     4.82800000e-08   1.10000000e+00   1.00000000e-03   -1.90994196e+00  2.00000000e-03   1.27152380e+00   3.00000000e-03   -2.06946245e+00  4.00000000e-03   
707     4.83450000e-08   1.10000000e+00   1.00000000e-03   -1.92950208e+00  2.00000000e-03   1.27124142e+00   3.00000000e-03   -2.01726932e+00  4.00000000e-03   
708     4.84100000e-08   1.10000000e+00   1.00000000e-03   -1.94878657e+00  2.00000000e-03   1.27095927e+00   3.00000000e-03   -1.96252029e+00  4.00000000e-03   
709     4.84750000e-08   1.10000000e+00   1.00000000e-03   -1.96779172e+00  2.00000000e-03   1.27067735e+00   3.00000000e-03   -1.90530761e+00  4.00000000e-03   
710     4.85400000e-08   1.10000000e+00   1.00000000e-03   -1.98651385e+00  2.00000000e-03   1.27039565e+00   3.00000000e-03   -1.84572770e+00  4.00000000e-03   
711     4.86050000e-08   1.10000000e+00   1.00000000e-03   -2.00494937e+00  2.00000000e-03   1.27011419e+00   3.00000000e-03   -1.78388094e+00  4.00000000e-03   
712     4.86700000e-08   1.10000000e+00   1.00000000e-03   -2.02309471e+00  2.00000000e-03   1.26983296e+00   3.00000000e-03   -1.71987155e+00  4.00000000e-03   
713     4.87350000e-08   1.10000000e+00   1.00000000e-03   -2.04094637e+00  2.00000000e-03   1.26955196e+00   3.00000000e-03   -1.65380737e+00  4.00000000e-03   
714     4.88000000e-08   1.10000000e+00   1.00000000e-03   -2.05850093e+00  2.00000000e-03   1.26927120e+00   3.00000000e-03   -1.58579972e+00  4.00000000e-03   
715     4.88650000e-08   1.10000000e+00   1.00000000e-03   -2.07575498e+00  2.00000000e-03   1.26899067e+00   3.00000000e-03   -1.51596318e+00  4.00000000e-03   
716     4.89300000e-08   1.10000000e+00   1.00000000e-03   -2.09270520e+00  2.00000000e-03   1.26871037e+00   3.00000000e-03   -1.44441541e+00  4.00000000e-03   
717     4.89950000e-08   1.10000000e+00   1.00000000e-03   -2.10934834e+00  2.00000000e-03   1.26843031e+00   3.00000000e-03   -1.37127695e+00  4.00000000e-03   
718     4.90600000e-08   1.10000000e+00   1.00000000e-03   -2.12568116e+00  2.00000000e-03   1.26815050e+00   3.00000000e-03   -1.29667103e+00  4.00000000e-03   
719     4.91250000e-08   1.10000000e+00   1.00000000e-03   -2.14170054e+00  2.00000000e-03   1.26787092e+00   3.00000000e-03   -1.22072333e+00  4.00000000e-03   
720     4.91900000e-08   1.10000000e+00   1.00000000e-03   -2.15740337e+00  2.00000000e-03   1.26759158e+00   3.00000000e-03   -1.14356180e+00  4.00000000e-03   
721     4.92550000e-08   1.10000000e+00   1.00000000e-03   -2.17278663e+00  2.00000000e-03   1.26731248e+00   3.00000000e-03   -1.06531644e+00  4.00000000e-03   
722     4.93850000e-08   1.10000000e+00   1.00000000e-03   -2.20258264e+00  2.00000000e-03   1.26675501e+00   3.00000000e-03   -9.06103082e-01  4.00000000e-03   
723     4.95150000e-08   1.10000000e+00   1.00000000e-03   -2.23106559e+00  2.00000000e-03   1.26619852e+00   3.00000000e-03   -7.44155629e-01  4.00000000e-03   
724     4.96450000e-08   1.10000000e+00   1.00000000e-03   -2.25821352e+00  2.00000000e-03   1.26564302e+00   3.00000000e-03   -5.80564852e-01  4.00000000e-03   
725     4.97750000e-08   1.10000000e+00   1.00000000e-03   -2.28400548e+00  2.00000000e-03   1.26508851e+00   3.00000000e-03   -4.16432550e-01  4.00000000e-03   
726     4.99050000e-08   1.10000000e+00   1.00000000e-03   -2.30842159e+00  2.00000000e-03   1.26453501e+00   3.00000000e-03   -2.52864133e-01  4.00000000e-03   
727     5.00350000e-08   1.10000000e+00   1.00000000e-03   -2.33144302e+00  2.00000000e-03   1.26398251e+00   3.00000000e-03   -9.09611756e-02  4.00000000e-03   
728     5.00831887e-08   1.10000000e+00   1.00000000e-03   -2.33961874e+00  2.00000000e-03   1.26377797e+00   3.00000000e-03   -3.15891197e-02  4.00000000e-03   
729     5.01096034e-08   1.10000000e+00   1.00000000e-03   -2.34401760e+00  2.00000000e-03   1.26366591e+00   3.00000000e-03   7.75152929e-04   4.00000000e-03   
730     5.01162070e-08   1.10000000e+00   1.00000000e-03   -2.34510815e+00  2.00000000e-03   1.26363790e+00   3.00000000e-03   8.84479754e-03   4.00000000e-03   
731     5.01228107e-08   1.10000000e+00   1.00000000e-03   -2.34619502e+00  2.00000000e-03   1.26360989e+00   3.00000000e-03   1.69055919e-02   4.00000000e-03   
732     5.01360180e-08   1.10000000e+00   1.00000000e-03   -2.34835775e+00  2.00000000e-03   1.26355389e+00   3.00000000e-03   3.30000694e-02   4.00000000e-03   
733     5.01492254e-08   1.10000000e+00   1.00000000e-03   -2.35050576e+00  2.00000000e-03   1.26349790e+00   3.00000000e-03   4.90574662e-02   4.00000000e-03   
734     5.01624327e-08   1.10000000e+00   1.00000000e-03   -2.35263904e+00  2.00000000e-03   1.26344191e+00   3.00000000e-03   6.50766655e-02   4.00000000e-03   
735     5.01888474e-08   1.10000000e+00   1.00000000e-03   -2.35686133e+00  2.00000000e-03   1.26332998e+00   3.00000000e-03   9.69960182e-02   4.00000000e-03   
736     5.02152621e-08   1.10000000e+00   1.00000000e-03   -2.36102450e+00  2.00000000e-03   1.26321809e+00   3.00000000e-03   1.28749249e-01   4.00000000e-03   
737     5.02416767e-08   1.10000000e+00   1.00000000e-03   -2.36512841e+00  2.00000000e-03   1.26310624e+00   3.00000000e-03   1.60327524e-01   4.00000000e-03   
738     5.02680914e-08   1.10000000e+00   1.00000000e-03   -2.36917293e+00  2.00000000e-03   1.26299443e+00   3.00000000e-03   1.91722059e-01   4.00000000e-03   
739     5.02945061e-08   1.10000000e+00   1.00000000e-03   -2.37315793e+00  2.00000000e-03   1.26288267e+00   3.00000000e-03   2.22924123e-01   4.00000000e-03   
740     5.03473354e-08   1.10000000e+00   1.00000000e-03   -2.38094887e+00  2.00000000e-03   1.26265927e+00   3.00000000e-03   2.84716172e-01   4.00000000e-03   
741     5.04001648e-08   1.10000000e+00   1.00000000e-03   -2.38850024e+00  2.00000000e-03   1.26243604e+00   3.00000000e-03   3.45634923e-01   4.00000000e-03   
742     5.04529941e-08   1.10000000e+00   1.00000000e-03   -2.39581106e+00  2.00000000e-03   1.26221298e+00   3.00000000e-03   4.05612601e-01   4.00000000e-03   
743     5.05058235e-08   1.10000000e+00   1.00000000e-03   -2.40288042e+00  2.00000000e-03   1.26199009e+00   3.00000000e-03   4.64582478e-01   4.00000000e-03   
744     5.05586528e-08   1.10000000e+00   1.00000000e-03   -2.40970742e+00  2.00000000e-03   1.26176738e+00   3.00000000e-03   5.22478949e-01   4.00000000e-03   
745     5.06114822e-08   1.10000000e+00   1.00000000e-03   -2.41629117e+00  2.00000000e-03   1.26154484e+00   3.00000000e-03   5.79237605e-01   4.00000000e-03   
746     5.06643115e-08   1.10000000e+00   1.00000000e-03   -2.42263085e+00  2.00000000e-03   1.26132247e+00   3.00000000e-03   6.34795302e-01   4.00000000e-03   
747     5.07171409e-08   1.10000000e+00   1.00000000e-03   -2.42872564e+00  2.00000000e-03   1.26110028e+00   3.00000000e-03   6.89090234e-01   4.00000000e-03   
748     5.07699702e-08   1.10000000e+00   1.00000000e-03   -2.43457478e+00  2.00000000e-03   1.26087826e+00   3.00000000e-03   7.42062002e-01   4.00000000e-03   
749     5.08227996e-08   1.10000000e+00   1.00000000e-03   -2.44017751e+00  2.00000000e-03   1.26065641e+00   3.00000000e-03   7.93651679e-01   4.00000000e-03   
750     5.08756289e-08   1.10000000e+00   1.00000000e-03   -2.44553312e+00  2.00000000e-03   1.26043474e+00   3.00000000e-03   8.43801876e-01   4.00000000e-03   
751     5.09284583e-08   1.10000000e+00   1.00000000e-03   -2.45064094e+00  2.00000000e-03   1.26021325e+00   3.00000000e-03   8.92456807e-01   4.00000000e-03   
752     5.09812876e-08   1.10000000e+00   1.00000000e-03   -2.45550030e+00  2.00000000e-03   1.25999193e+00   3.00000000e-03   9.39562350e-01   4.00000000e-03   
753     5.10341170e-08   1.10000000e+00   1.00000000e-03   -2.46011059e+00  2.00000000e-03   1.25977079e+00   3.00000000e-03   9.85066108e-01   4.00000000e-03   
754     5.10869463e-08   1.10000000e+00   1.00000000e-03   -2.46447122e+00  2.00000000e-03   1.25954982e+00   3.00000000e-03   1.02891747e+00   4.00000000e-03   
755     5.11397757e-08   1.10000000e+00   1.00000000e-03   -2.46858164e+00  2.00000000e-03   1.25932904e+00   3.00000000e-03   1.07106765e+00   4.00000000e-03   
756     5.11926050e-08   1.10000000e+00   1.00000000e-03   -2.47244133e+00  2.00000000e-03   1.25910843e+00   3.00000000e-03   1.11146978e+00   4.00000000e-03   
757     5.12454344e-08   1.10000000e+00   1.00000000e-03   -2.47604979e+00  2.00000000e-03   1.25888799e+00   3.00000000e-03   1.15007892e+00   4.00000000e-03   
758     5.12982637e-08   1.10000000e+00   1.00000000e-03   -2.47940656e+00  2.00000000e-03   1.25866774e+00   3.00000000e-03   1.18685212e+00   4.00000000e-03   
759     5.13510931e-08   1.10000000e+00   1.00000000e-03   -2.48251121e+00  2.00000000e-03   1.25844767e+00   3.00000000e-03   1.22174850e+00   4.00000000e-03   
760     5.14039224e-08   1.10000000e+00   1.00000000e-03   -2.48536336e+00  2.00000000e-03   1.25822777e+00   3.00000000e-03   1.25472923e+00   4.00000000e-03   
761     5.14567518e-08   1.10000000e+00   1.00000000e-03   -2.48796263e+00  2.00000000e-03   1.25800806e+00   3.00000000e-03   1.28575765e+00   4.00000000e-03   
762     5.15095811e-08   1.10000000e+00   1.00000000e-03   -2.49030870e+00  2.00000000e-03   1.25778852e+00   3.00000000e-03   1.31479925e+00   4.00000000e-03   
763     5.15624105e-08   1.10000000e+00   1.00000000e-03   -2.49240126e+00  2.00000000e-03   1.25756917e+00   3.00000000e-03   1.34182174e+00   4.00000000e-03   
764     5.16152398e-08   1.10000000e+00   1.00000000e-03   -2.49424005e+00  2.00000000e-03   1.25735000e+00   3.00000000e-03   1.36679506e+00   4.00000000e-03   
765     5.16680692e-08   1.10000000e+00   1.00000000e-03   -2.49582484e+00  2.00000000e-03   1.25713101e+00   3.00000000e-03   1.38969146e+00   4.00000000e-03   
766     5.17208985e-08   1.10000000e+00   1.00000000e-03   -2.49715542e+00  2.00000000e-03   1.25691220e+00   3.00000000e-03   1.41048547e+00   4.00000000e-03   
767     5.17737279e-08   1.10000000e+00   1.00000000e-03   -2.49823163e+00  2.00000000e-03   1.25669357e+00   3.00000000e-03   1.42915398e+00   4.00000000e-03   
768     5.18265572e-08   1.10000000e+00   1.00000000e-03   -2.49905333e+00  2.00000000e-03   1.25647513e+00   3.00000000e-03   1.44567624e+00   4.00000000e-03   
769     5.18793866e-08   1.10000000e+00   1.00000000e-03   -2.49962040e+00  2.00000000e-03   1.25625687e+00   3.00000000e-03   1.46003389e+00   4.00000000e-03   
770     5.19322159e-08   1.10000000e+00   1.00000000e-03   -2.49993279e+00  2.00000000e-03   1.25603879e+00   3.00000000e-03   1.47221097e+00   4.00000000e-03   
771     5.19850453e-08   1.10000000e+00   1.00000000e-03   -2.49999045e+00  2.00000000e-03   1.25582089e+00   3.00000000e-03   1.48219395e+00   4.00000000e-03   
772     5.20378746e-08   1.10000000e+00   1.00000000e-03   -2.49979337e+00  2.00000000e-03   1.25560318e+00   3.00000000e-03   1.48997174e+00   4.00000000e-03   
773     5.20907040e-08   1.10000000e+00   1.00000000e-03   -2.49934158e+00  2.00000000e-03   1.25538566e+00   3.00000000e-03   1.49553571e+00   4.00000000e-03   
774     5.21435333e-08   1.10000000e+00   1.00000000e-03   -2.49863514e+00  2.00000000e-03   1.25516832e+00   3.00000000e-03   1.49887970e+00   4.00000000e-03   
775     5.21963627e-08   1.10000000e+00   1.00000000e-03   -2.49767413e+00  2.00000000e-03   1.25495116e+00   3.00000000e-03   1.49999999e+00   4.00000000e-03   
776     5.22491920e-08   1.10000000e+00   1.00000000e-03   -2.49645868e+00  2.00000000e-03   1.25473420e+00   3.00000000e-03   1.49889535e+00   4.00000000e-03   
777     5.23020214e-08   1.10000000e+00   1.00000000e-03   -2.49498895e+00  2.00000000e-03   1.25451741e+00   3.00000000e-03   1.49556705e+00   4.00000000e-03   
778     5.23548507e-08   1.10000000e+00   1.00000000e-03   -2.49326511e+00  2.00000000e-03   1.25430082e+00   3.00000000e-03   1.49001879e+00   4.00000000e-03   
779     5.24076801e-08   1.10000000e+00   1.00000000e-03   -2.49128740e+00  2.00000000e-03   1.25408441e+00   3.00000000e-03   1.48225677e+00   4.00000000e-03   
780     5.24605094e-08   1.10000000e+00   1.00000000e-03   -2.48905605e+00  2.00000000e-03   1.25386818e+00   3.00000000e-03   1.47228965e+00   4.00000000e-03   
781     5.25133388e-08   1.10000000e+00   1.00000000e-03   -2.48657137e+00  2.00000000e-03   1.25365215e+00   3.00000000e-03   1.46012852e+00   4.00000000e-03   
782     5.25661681e-08   1.10000000e+00   1.00000000e-03   -2.48383365e+00  2.00000000e-03   1.25343630e+00   3.00000000e-03   1.44578693e+00   4.00000000e-03   
783     5.26189975e-08   1.10000000e+00   1.00000000e-03   -2.48084326e+00  2.00000000e-03   1.25322064e+00   3.00000000e-03   1.42928086e+00   4.00000000e-03   
784     5.26718268e-08   1.10000000e+00   1.00000000e-03   -2.47760057e+00  2.00000000e-03   1.25300517e+00   3.00000000e-03   1.41062869e+00   4.00000000e-03   
785     5.27246562e-08   1.10000000e+00   1.00000000e-03   -2.47410599e+00  2.00000000e-03   1.25278989e+00   3.00000000e-03   1.38985118e+00   4.00000000e-03   
786     5.27774855e-08   1.10000000e+00   1.00000000e-03   -2.47035997e+00  2.00000000e-03   1.25257480e+00   3.00000000e-03   1.36697146e+00   4.00000000e-03   
787     5.28303149e-08   1.10000000e+00   1.00000000e-03   -2.46636299e+00  2.00000000e-03   1.25235989e+00   3.00000000e-03   1.34201501e+00   4.00000000e-03   
788     5.28831442e-08   1.10000000e+00   1.00000000e-03   -2.46211556e+00  2.00000000e-03   1.25214518e+00   3.00000000e-03   1.31500960e+00   4.00000000e-03   
789     5.29359736e-08   1.10000000e+00   1.00000000e-03   -2.45761822e+00  2.00000000e-03   1.25193066e+00   3.00000000e-03   1.28598529e+00   4.00000000e-03   
790     5.29888029e-08   1.10000000e+00   1.00000000e-03   -2.45287153e+00  2.00000000e-03   1.25171633e+00   3.00000000e-03   1.25497437e+00   4.00000000e-03   
791     5.30416323e-08   1.10000000e+00   1.00000000e-03   -2.44787611e+00  2.00000000e-03   1.25150218e+00   3.00000000e-03   1.22201138e+00   4.00000000e-03   
792     5.30944616e-08   1.10000000e+00   1.00000000e-03   -2.44263259e+00  2.00000000e-03   1.25128823e+00   3.00000000e-03   1.18713298e+00   4.00000000e-03   
793     5.31472910e-08   1.10000000e+00   1.00000000e-03   -2.43714164e+00  2.00000000e-03   1.25107448e+00   3.00000000e-03   1.15037799e+00   4.00000000e-03   
794     5.32001203e-08   1.10000000e+00   1.00000000e-03   -2.43140396e+00  2.00000000e-03   1.25086091e+00   3.00000000e-03   1.11178731e+00   4.00000000e-03   
795     5.32529497e-08   1.10000000e+00   1.00000000e-03   -2.42542028e+00  2.00000000e-03   1.25064753e+00   3.00000000e-03   1.07140388e+00   4.00000000e-03   
796     5.33057790e-08   1.10000000e+00   1.00000000e-03   -2.41919136e+00  2.00000000e-03   1.25043435e+00   3.00000000e-03   1.02927265e+00   4.00000000e-03   
797     5.33586084e-08   1.10000000e+00   1.00000000e-03   -2.41271799e+00  2.00000000e-03   1.25022136e+00   3.00000000e-03   9.85440475e-01   4.00000000e-03   
798     5.34114377e-08   1.10000000e+00   1.00000000e-03   -2.40600101e+00  2.00000000e-03   1.25000856e+00   3.00000000e-03   9.39956140e-01   4.00000000e-03   
799     5.34642671e-08   1.10000000e+00   1.00000000e-03   -2.39904125e+00  2.00000000e-03   1.24979596e+00   3.00000000e-03   8.92870248e-01   4.00000000e-03   
800     5.35170964e-08   1.10000000e+00   1.00000000e-03   -2.39183962e+00  2.00000000e-03   1.24958355e+00   3.00000000e-03   8.44235188e-01   4.00000000e-03   
801     5.35699258e-08   1.10000000e+00   1.00000000e-03   -2.38439703e+00  2.00000000e-03   1.24937133e+00   3.00000000e-03   7.94105068e-01   4.00000000e-03   
802     5.36227551e-08   1.10000000e+00   1.00000000e-03   -2.37671442e+00  2.00000000e-03   1.24915931e+00   3.00000000e-03   7.42535663e-01   4.00000000e-03   
803     5.36755845e-08   1.10000000e+00   1.00000000e-03   -2.36879278e+00  2.00000000e-03   1.24894749e+00   3.00000000e-03   6.89584344e-01   4.00000000e-03   
804     5.37284138e-08   1.10000000e+00   1.00000000e-03   -2.36063311e+00  2.00000000e-03   1.24873585e+00   3.00000000e-03   6.35310020e-01   4.00000000e-03   
805     5.37812431e-08   1.10000000e+00   1.00000000e-03   -2.35223646e+00  2.00000000e-03   1.24852441e+00   3.00000000e-03   5.79773070e-01   4.00000000e-03   
806     5.38340725e-08   1.10000000e+00   1.00000000e-03   -2.34360389e+00  2.00000000e-03   1.24831317e+00   3.00000000e-03   5.23035279e-01   4.00000000e-03   
807     5.38869018e-08   1.10000000e+00   1.00000000e-03   -2.33473650e+00  2.00000000e-03   1.24810213e+00   3.00000000e-03   4.65159762e-01   4.00000000e-03   
808     5.39397312e-08   1.10000000e+00   1.00000000e-03   -2.32563542e+00  2.00000000e-03   1.24789128e+00   3.00000000e-03   4.06210904e-01   4.00000000e-03   
809     5.39925605e-08   1.10000000e+00   1.00000000e-03   -2.31630181e+00  2.00000000e-03   1.24768062e+00   3.00000000e-03   3.46254279e-01   4.00000000e-03   
810     5.40453899e-08   1.10000000e+00   1.00000000e-03   -2.30673686e+00  2.00000000e-03   1.24747016e+00   3.00000000e-03   2.85356582e-01   4.00000000e-03   
811     5.40982192e-08   1.10000000e+00   1.00000000e-03   -2.29694179e+00  2.00000000e-03   1.24725990e+00   3.00000000e-03   2.23585555e-01   4.00000000e-03   
812     5.41510486e-08   1.10000000e+00   1.00000000e-03   -2.28691785e+00  2.00000000e-03   1.24704984e+00   3.00000000e-03   1.61009909e-01   4.00000000e-03   
813     5.42038779e-08   1.10000000e+00   1.00000000e-03   -2.27666631e+00  2.00000000e-03   1.24683997e+00   3.00000000e-03   9.76992493e-02   4.00000000e-03   
814     5.42567073e-08   1.10000000e+00   1.00000000e-03   -2.26618847e+00  2.00000000e-03   1.24663030e+00   3.00000000e-03   3.37239977e-02   4.00000000e-03   
815     5.42821474e-08   1.10000000e+00   1.00000000e-03   -2.26106251e+00  2.00000000e-03   1.24652940e+00   3.00000000e-03   2.70040372e-03   4.00000000e-03   
816     5.42907442e-08   1.10000000e+00   1.00000000e-03   -2.25931858e+00  2.00000000e-03   1.24649532e+00   3.00000000e-03   -7.81277458e-03  4.00000000e-03   
817     5.42993409e-08   1.10000000e+00   1.00000000e-03   -2.25756871e+00  2.00000000e-03   1.24646124e+00   3.00000000e-03   -1.83404448e-02  4.00000000e-03   
818     5.43079376e-08   1.10000000e+00   1.00000000e-03   -2.25581292e+00  2.00000000e-03   1.24642717e+00   3.00000000e-03   -2.88822967e-02  4.00000000e-03   
819     5.43251310e-08   1.10000000e+00   1.00000000e-03   -2.25228358e+00  2.00000000e-03   1.24635903e+00   3.00000000e-03   -5.00073035e-02  4.00000000e-03   
820     5.43423245e-08   1.10000000e+00   1.00000000e-03   -2.24873060e+00  2.00000000e-03   1.24629092e+00   3.00000000e-03   -7.11853060e-02  4.00000000e-03   
821     5.43595179e-08   1.10000000e+00   1.00000000e-03   -2.24515402e+00  2.00000000e-03   1.24622283e+00   3.00000000e-03   -9.24138089e-02  4.00000000e-03   
822     5.43939048e-08   1.10000000e+00   1.00000000e-03   -2.23793029e+00  2.00000000e-03   1.24608671e+00   3.00000000e-03   -1.35012306e-01  4.00000000e-03   
823     5.44282917e-08   1.10000000e+00   1.00000000e-03   -2.23061278e+00  2.00000000e-03   1.24595068e+00   3.00000000e-03   -1.77782719e-01  4.00000000e-03   
824     5.44626786e-08   1.10000000e+00   1.00000000e-03   -2.22320187e+00  2.00000000e-03   1.24581473e+00   3.00000000e-03   -2.20704893e-01  4.00000000e-03   
825     5.45314523e-08   1.10000000e+00   1.00000000e-03   -2.20810149e+00  2.00000000e-03   1.24554308e+00   3.00000000e-03   -3.06923550e-01  4.00000000e-03   
826     5.46002261e-08   1.10000000e+00   1.00000000e-03   -2.19263242e+00  2.00000000e-03   1.24527177e+00   3.00000000e-03   -3.93505776e-01  4.00000000e-03   
827     5.46689999e-08   1.10000000e+00   1.00000000e-03   -2.17679798e+00  2.00000000e-03   1.24500080e+00   3.00000000e-03   -4.80288385e-01  4.00000000e-03   
828     5.48065474e-08   1.10000000e+00   1.00000000e-03   -2.14404679e+00  2.00000000e-03   1.24445987e+00   3.00000000e-03   -6.53800450e-01  4.00000000e-03   
829     5.49798311e-08   1.10000000e+00   1.00000000e-03   -2.10076967e+00  2.00000000e-03   1.24378034e+00   3.00000000e-03   -8.70580659e-01  4.00000000e-03   
830     5.51531147e-08   1.10000000e+00   1.00000000e-03   -2.05529918e+00  2.00000000e-03   1.24310297e+00   3.00000000e-03   -1.08292878e+00  4.00000000e-03   
831     5.53052131e-08   1.10000000e+00   1.00000000e-03   -2.01362947e+00  2.00000000e-03   1.24251020e+00   3.00000000e-03   -1.26365486e+00  4.00000000e-03   
832     5.54419631e-08   1.10000000e+00   1.00000000e-03   -1.97479923e+00  2.00000000e-03   1.24197868e+00   3.00000000e-03   -1.42018330e+00  4.00000000e-03   
833     5.55787131e-08   1.10000000e+00   1.00000000e-03   -1.93471042e+00  2.00000000e-03   1.24144852e+00   3.00000000e-03   -1.56985758e+00  4.00000000e-03   
834     5.57154631e-08   1.10000000e+00   1.00000000e-03   -1.89339727e+00  2.00000000e-03   1.24091972e+00   3.00000000e-03   -1.71156318e+00  4.00000000e-03   
835     5.58364180e-08   1.10000000e+00   1.00000000e-03   -1.85586376e+00  2.00000000e-03   1.24045313e+00   3.00000000e-03   -1.82941306e+00  4.00000000e-03   
836     5.59573729e-08   1.10000000e+00   1.00000000e-03   -1.81742502e+00  2.00000000e-03   1.23998762e+00   3.00000000e-03   -1.93951578e+00  4.00000000e-03   
837     5.60783278e-08   1.10000000e+00   1.00000000e-03   -1.77810672e+00  2.00000000e-03   1.23952318e+00   3.00000000e-03   -2.04122996e+00  4.00000000e-03   
838     5.61992827e-08   1.10000000e+00   1.00000000e-03   -1.73793511e+00  2.00000000e-03   1.23905982e+00   3.00000000e-03   -2.13396310e+00  4.00000000e-03   
839     5.63202376e-08   1.10000000e+00   1.00000000e-03   -1.69693701e+00  2.00000000e-03   1.23859753e+00   3.00000000e-03   -2.21717506e+00  4.00000000e-03   
840     5.64411925e-08   1.10000000e+00   1.00000000e-03   -1.65513979e+00  2.00000000e-03   1.23813632e+00   3.00000000e-03   -2.29038118e+00  4.00000000e-03   
841     5.65621475e-08   1.10000000e+00   1.00000000e-03   -1.61257136e+00  2.00000000e-03   1.23767620e+00   3.00000000e-03   -2.35315513e+00  4.00000000e-03   
842     5.66831024e-08   1.10000000e+00   1.00000000e-03   -1.56926013e+00  2.00000000e-03   1.23721715e+00   3.00000000e-03   -2.40513137e+00  4.00000000e-03   
843     5.68040573e-08   1.10000000e+00   1.00000000e-03   -1.52523503e+00  2.00000000e-03   1.23675919e+00   3.00000000e-03   -2.44600729e+00  4.00000000e-03   
844     5.69250122e-08   1.10000000e+00   1.00000000e-03   -1.48052544e+00  2.00000000e-03   1.23630232e+00   3.00000000e-03   -2.47554497e+00  4.00000000e-03   
845     5.70459671e-08   1.10000000e+00   1.00000000e-03   -1.43516121e+00  2.00000000e-03   1.23584654e+00   3.00000000e-03   -2.49357254e+00  4.00000000e-03   
846     5.71669220e-08   1.10000000e+00   1.00000000e-03   -1.38917264e+00  2.00000000e-03   1.23539184e+00   3.00000000e-03   -2.49998521e+00  4.00000000e-03   
