Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)         N(M1:VDS)         N(M1:VBS)         N(M1:VGS)        N(M1:VDSAT)   
244   -5.70000000e-02  -2.00000000e-01  -7.25427154e-08  2.36649684e-06  2.36649708e-06  0.00000000e+00  -4.13191658e-01  1.14000000e-01  -5.70000000e-02  2.57000000e-01  6.93528359e-02
245   -5.60000000e-02  -2.00000000e-01  -7.00075034e-08  2.28538763e-06  2.28538526e-06  0.00000000e+00  -4.13202303e-01  1.12000000e-01  -5.60000000e-02  2.56000000e-01  6.93255359e-02
246   -5.50000000e-02  -2.00000000e-01  -6.75544648e-08  2.20679560e-06  2.20679820e-06  0.00000000e+00  -4.13212863e-01  1.10000000e-01  -5.50000000e-02  2.55000000e-01  6.92990571e-02
247   -5.40000000e-02  -2.00000000e-01  -6.51808876e-08  2.13065976e-06  2.13065838e-06  0.00000000e+00  -4.13223337e-01  1.08000000e-01  -5.40000000e-02  2.54000000e-01  6.92733765e-02
248   -5.30000000e-02  -2.00000000e-01  -6.28841328e-08  2.05689013e-06  2.05689002e-06  0.00000000e+00  -4.13233722e-01  1.06000000e-01  -5.30000000e-02  2.53000000e-01  6.92484719e-02
249   -5.20000000e-02  -2.00000000e-01  -6.06616316e-08  1.98541685e-06  1.98541895e-06  0.00000000e+00  -4.13244015e-01  1.04000000e-01  -5.20000000e-02  2.52000000e-01  6.92243216e-02
250   -5.10000000e-02  -2.00000000e-01  -5.85108833e-08  1.91617125e-06  1.91617265e-06  0.00000000e+00  -4.13254213e-01  1.02000000e-01  -5.10000000e-02  2.51000000e-01  6.92009044e-02
251   -5.00000000e-02  -2.00000000e-01  -5.64294533e-08  1.84907942e-06  1.84908015e-06  0.00000000e+00  -4.13264314e-01  9.99999999e-02  -5.00000000e-02  2.50000000e-01  6.91781995e-02
252   -4.90000000e-02  -2.00000000e-01  -5.44149705e-08  1.78407255e-06  1.78407203e-06  0.00000000e+00  -4.13274314e-01  9.79999999e-02  -4.90000000e-02  2.49000000e-01  6.91561869e-02
253   -4.80000000e-02  -2.00000000e-01  -5.24651253e-08  1.72108137e-06  1.72108035e-06  0.00000000e+00  -4.13284211e-01  9.59999999e-02  -4.80000000e-02  2.48000000e-01  6.91348469e-02
254   -4.70000000e-02  -2.00000000e-01  -5.05776672e-08  1.66003866e-06  1.66003863e-06  0.00000000e+00  -4.13294001e-01  9.39999999e-02  -4.70000000e-02  2.47000000e-01  6.91141604e-02
255   -4.60000000e-02  -2.00000000e-01  -4.87504026e-08  1.60088195e-06  1.60088178e-06  0.00000000e+00  -4.13303681e-01  9.19999999e-02  -4.60000000e-02  2.46000000e-01  6.90941089e-02
256   -4.50000000e-02  -2.00000000e-01  -4.69811926e-08  1.54354535e-06  1.54354606e-06  0.00000000e+00  -4.13313248e-01  8.99999999e-02  -4.50000000e-02  2.45000000e-01  6.90746741e-02
257   -4.40000000e-02  -2.00000000e-01  -4.52679503e-08  1.48796966e-06  1.48796903e-06  0.00000000e+00  -4.13322698e-01  8.79999999e-02  -4.40000000e-02  2.44000000e-01  6.90558383e-02
258   -4.30000000e-02  -2.00000000e-01  -4.36086394e-08  1.43408968e-06  1.43408950e-06  0.00000000e+00  -4.13332027e-01  8.59999999e-02  -4.30000000e-02  2.43000000e-01  6.90375845e-02
259   -4.20000000e-02  -2.00000000e-01  -4.20012710e-08  1.38184695e-06  1.38184747e-06  0.00000000e+00  -4.13341233e-01  8.39999999e-02  -4.20000000e-02  2.42000000e-01  6.90198957e-02
260   -4.10000000e-02  -2.00000000e-01  -4.04439018e-08  1.33118322e-06  1.33118409e-06  0.00000000e+00  -4.13350311e-01  8.19999999e-02  -4.10000000e-02  2.41000000e-01  6.90027557e-02
261   -4.00000000e-02  -2.00000000e-01  -3.89346318e-08  1.28204229e-06  1.28204161e-06  0.00000000e+00  -4.13359257e-01  7.99999999e-02  -4.00000000e-02  2.40000000e-01  6.89861486e-02
262   -3.90000000e-02  -2.00000000e-01  -3.74716021e-08  1.23436292e-06  1.23436329e-06  0.00000000e+00  -4.13368069e-01  7.79999999e-02  -3.90000000e-02  2.39000000e-01  6.89700589e-02
263   -3.80000000e-02  -2.00000000e-01  -3.60529923e-08  1.18809441e-06  1.18809340e-06  0.00000000e+00  -4.13376741e-01  7.59999999e-02  -3.80000000e-02  2.38000000e-01  6.89544715e-02
264   -3.70000000e-02  -2.00000000e-01  -3.46770189e-08  1.14317668e-06  1.14317711e-06  0.00000000e+00  -4.13385269e-01  7.39999999e-02  -3.70000000e-02  2.37000000e-01  6.89393718e-02
265   -3.60000000e-02  -2.00000000e-01  -3.33419327e-08  1.09956078e-06  1.09956047e-06  0.00000000e+00  -4.13393650e-01  7.19999999e-02  -3.60000000e-02  2.36000000e-01  6.89247455e-02
266   -3.50000000e-02  -2.00000000e-01  -3.20460168e-08  1.05719010e-06  1.05719035e-06  0.00000000e+00  -4.13401878e-01  6.99999999e-02  -3.50000000e-02  2.35000000e-01  6.89105786e-02
267   -3.40000000e-02  -2.00000000e-01  -3.07875846e-08  1.01601262e-06  1.01601439e-06  0.00000000e+00  -4.13409951e-01  6.79999999e-02  -3.40000000e-02  2.34000000e-01  6.88968577e-02
268   -3.30000000e-02  -2.00000000e-01  -2.95649783e-08  9.75980474e-07  9.75980945e-07  0.00000000e+00  -4.13417863e-01  6.59999999e-02  -3.30000000e-02  2.33000000e-01  6.88835696e-02
269   -3.20000000e-02  -2.00000000e-01  -2.83765664e-08  9.37039711e-07  9.37039041e-07  0.00000000e+00  -4.13425609e-01  6.39999999e-02  -3.20000000e-02  2.32000000e-01  6.88707015e-02
270   -3.10000000e-02  -2.00000000e-01  -2.72207426e-08  8.99138754e-07  8.99138343e-07  0.00000000e+00  -4.13433186e-01  6.19999999e-02  -3.10000000e-02  2.31000000e-01  6.88582409e-02
271   -3.00000000e-02  -2.00000000e-01  -2.60959244e-08  8.62229503e-07  8.62229111e-07  0.00000000e+00  -4.13440588e-01  5.99999999e-02  -3.00000000e-02  2.30000000e-01  6.88461756e-02
272   -2.90000000e-02  -2.00000000e-01  -2.50005516e-08  8.26260775e-07  8.26262177e-07  0.00000000e+00  -4.13447810e-01  5.79999999e-02  -2.90000000e-02  2.29000000e-01  6.88344940e-02
273   -2.80000000e-02  -2.00000000e-01  -2.39330856e-08  7.91188630e-07  7.91188924e-07  0.00000000e+00  -4.13454849e-01  5.60000000e-02  -2.80000000e-02  2.28000000e-01  6.88231844e-02
274   -2.70000000e-02  -2.00000000e-01  -2.28920086e-08  7.56961391e-07  7.56961270e-07  0.00000000e+00  -4.13461699e-01  5.40000000e-02  -2.70000000e-02  2.27000000e-01  6.88122357e-02
275   -2.60000000e-02  -2.00000000e-01  -2.18758234e-08  7.23530991e-07  7.23531670e-07  0.00000000e+00  -4.13468355e-01  5.20000000e-02  -2.60000000e-02  2.26000000e-01  6.88016371e-02
276   -2.50000000e-02  -2.00000000e-01  -2.08830532e-08  6.90853850e-07  6.90853122e-07  0.00000000e+00  -4.13474813e-01  5.00000000e-02  -2.50000000e-02  2.25000000e-01  6.87913779e-02
277   -2.40000000e-02  -2.00000000e-01  -1.99122419e-08  6.58879390e-07  6.58879184e-07  0.00000000e+00  -4.13481067e-01  4.80000000e-02  -2.40000000e-02  2.24000000e-01  6.87814479e-02
278   -2.30000000e-02  -2.00000000e-01  -1.89619549e-08  6.27564291e-07  6.27564002e-07  0.00000000e+00  -4.13487113e-01  4.60000000e-02  -2.30000000e-02  2.23000000e-01  6.87718370e-02
279   -2.20000000e-02  -2.00000000e-01  -1.80307798e-08  5.96862299e-07  5.96862347e-07  0.00000000e+00  -4.13492946e-01  4.40000000e-02  -2.20000000e-02  2.22000000e-01  6.87625357e-02
280   -2.10000000e-02  -2.00000000e-01  -1.71173277e-08  5.66729506e-07  5.66729666e-07  0.00000000e+00  -4.13498561e-01  4.20000000e-02  -2.10000000e-02  2.21000000e-01  6.87535343e-02
281   -2.00000000e-02  -2.00000000e-01  -1.62202348e-08  5.37121884e-07  5.37122135e-07  0.00000000e+00  -4.13503953e-01  4.00000000e-02  -2.00000000e-02  2.20000000e-01  6.87448236e-02
282   -1.90000000e-02  -2.00000000e-01  -1.53381642e-08  5.07996410e-07  5.07996729e-07  0.00000000e+00  -4.13509117e-01  3.80000000e-02  -1.90000000e-02  2.19000000e-01  6.87363949e-02
283   -1.80000000e-02  -2.00000000e-01  -1.44698079e-08  4.79311526e-07  4.79311304e-07  0.00000000e+00  -4.13514050e-01  3.60000000e-02  -1.80000000e-02  2.18000000e-01  6.87282393e-02
284   -1.70000000e-02  -2.00000000e-01  -1.36138901e-08  4.51024944e-07  4.51024694e-07  0.00000000e+00  -4.13518745e-01  3.40000000e-02  -1.70000000e-02  2.17000000e-01  6.87203483e-02
285   -1.60000000e-02  -2.00000000e-01  -1.27691700e-08  4.23097784e-07  4.23096837e-07  0.00000000e+00  -4.13523199e-01  3.20000000e-02  -1.60000000e-02  2.16000000e-01  6.87127139e-02
286   -1.50000000e-02  -2.00000000e-01  -1.19344466e-08  3.95489128e-07  3.95488925e-07  0.00000000e+00  -4.13527408e-01  3.00000000e-02  -1.50000000e-02  2.15000000e-01  6.87053280e-02
287   -1.40000000e-02  -2.00000000e-01  -1.11085644e-08  3.68163586e-07  3.68163608e-07  0.00000000e+00  -4.13531367e-01  2.80000000e-02  -1.40000000e-02  2.14000000e-01  6.86981827e-02
288   -1.30000000e-02  -2.00000000e-01  -1.02904202e-08  3.41084530e-07  3.41085227e-07  0.00000000e+00  -4.13535072e-01  2.60000000e-02  -1.30000000e-02  2.13000000e-01  6.86912707e-02
289   -1.20000000e-02  -2.00000000e-01  -9.47897205e-09  3.14220014e-07  3.14220110e-07  0.00000000e+00  -4.13538519e-01  2.40000000e-02  -1.20000000e-02  2.12000000e-01  6.86845846e-02
290   -1.10000000e-02  -2.00000000e-01  -8.67324814e-09  2.87535874e-07  2.87536884e-07  0.00000000e+00  -4.13541705e-01  2.20000000e-02  -1.10000000e-02  2.11000000e-01  6.86781171e-02
291   -1.00000000e-02  -2.00000000e-01  -7.87235738e-09  2.61007516e-07  2.61006818e-07  0.00000000e+00  -4.13544626e-01  2.00000000e-02  -1.00000000e-02  2.10000000e-01  6.86718616e-02
292   -9.00000000e-03  -2.00000000e-01  -7.07549868e-09  2.34604147e-07  2.34604133e-07  0.00000000e+00  -4.13547280e-01  1.80000000e-02  -9.00000000e-03  2.09000000e-01  6.86658111e-02
293   -8.00000000e-03  -2.00000000e-01  -6.28196871e-09  2.08306626e-07  2.08306258e-07  0.00000000e+00  -4.13549662e-01  1.60000000e-02  -8.00000000e-03  2.08000000e-01  6.86599592e-02
294   -7.00000000e-03  -2.00000000e-01  -5.49116650e-09  1.82093217e-07  1.82093984e-07  0.00000000e+00  -4.13551770e-01  1.40000000e-02  -7.00000000e-03  2.07000000e-01  6.86542996e-02
295   -6.00000000e-03  -2.00000000e-01  -4.70259363e-09  1.55950776e-07  1.55951468e-07  0.00000000e+00  -4.13553602e-01  1.20000000e-02  -6.00000000e-03  2.06000000e-01  6.86488261e-02
296   -5.00000000e-03  -2.00000000e-01  -3.91584875e-09  1.29865373e-07  1.29866055e-07  0.00000000e+00  -4.13555157e-01  9.99999999e-03  -5.00000000e-03  2.05000000e-01  6.86435327e-02
297   -4.00000000e-03  -2.00000000e-01  -3.13061551e-09  1.03828136e-07  1.03827873e-07  0.00000000e+00  -4.13556431e-01  7.99999999e-03  -4.00000000e-03  2.04000000e-01  6.86384136e-02
298   -3.00000000e-03  -2.00000000e-01  -2.34664240e-09  7.78286846e-08  7.78291788e-08  0.00000000e+00  -4.13557423e-01  6.00000000e-03  -3.00000000e-03  2.03000000e-01  6.86334633e-02
299   -2.00000000e-03  -2.00000000e-01  -1.56371286e-09  5.18629132e-08  5.18633660e-08  0.00000000e+00  -4.13558133e-01  4.00000000e-03  -2.00000000e-03  2.02000000e-01  6.86286762e-02
300   -1.00000000e-03  -2.00000000e-01  -7.81601062e-10  2.59238720e-08  2.59235107e-08  0.00000000e+00  -4.13558559e-01  2.00000000e-03  -1.00000000e-03  2.01000000e-01  6.86240471e-02
301   0.00000000e+00  -2.00000000e-01  -0.00000000e+00  -0.00000000e+00  -0.00000000e+00  0.00000000e+00  -4.13558701e-01  5.58283272e-26  0.00000000e+00  2.00000000e-01  6.86195708e-02
302   1.00000000e-03  -2.00000000e-01  -7.81601062e-10  2.59238720e-08  2.59235107e-08  0.00000000e+00  -4.13558559e-01  2.00000000e-03  1.00000000e-03  2.01000000e-01  6.86240471e-02
303   2.00000000e-03  -2.00000000e-01  -1.56371286e-09  5.18629132e-08  5.18633660e-08  0.00000000e+00  -4.13558133e-01  4.00000000e-03  2.00000000e-03  2.02000000e-01  6.86286762e-02
304   3.00000000e-03  -2.00000000e-01  -2.34664240e-09  7.78286846e-08  7.78291788e-08  0.00000000e+00  -4.13557423e-01  6.00000000e-03  3.00000000e-03  2.03000000e-01  6.86334633e-02
305   4.00000000e-03  -2.00000000e-01  -3.13061551e-09  1.03828136e-07  1.03827873e-07  0.00000000e+00  -4.13556431e-01  7.99999999e-03  4.00000000e-03  2.04000000e-01  6.86384136e-02
306   5.00000000e-03  -2.00000000e-01  -3.91584875e-09  1.29865381e-07  1.29866055e-07  0.00000000e+00  -4.13555157e-01  9.99999999e-03  5.00000000e-03  2.05000000e-01  6.86435327e-02
307   6.00000000e-03  -2.00000000e-01  -4.70259363e-09  1.55950755e-07  1.55951468e-07  0.00000000e+00  -4.13553602e-01  1.20000000e-02  6.00000000e-03  2.06000000e-01  6.86488261e-02
308   7.00000000e-03  -2.00000000e-01  -5.49116650e-09  1.82093209e-07  1.82093984e-07  0.00000000e+00  -4.13551770e-01  1.40000000e-02  7.00000000e-03  2.07000000e-01  6.86542996e-02
309   8.00000000e-03  -2.00000000e-01  -6.28196871e-09  2.08306629e-07  2.08306258e-07  0.00000000e+00  -4.13549662e-01  1.60000000e-02  8.00000000e-03  2.08000000e-01  6.86599592e-02
310   9.00000000e-03  -2.00000000e-01  -7.07549868e-09  2.34604150e-07  2.34604133e-07  0.00000000e+00  -4.13547280e-01  1.80000000e-02  9.00000000e-03  2.09000000e-01  6.86658111e-02
311   1.00000000e-02  -2.00000000e-01  -7.87235738e-09  2.61007508e-07  2.61006818e-07  0.00000000e+00  -4.13544626e-01  2.00000000e-02  1.00000000e-02  2.10000000e-01  6.86718616e-02
312   1.10000000e-02  -2.00000000e-01  -8.67324814e-09  2.87535876e-07  2.87536884e-07  0.00000000e+00  -4.13541705e-01  2.20000000e-02  1.10000000e-02  2.11000000e-01  6.86781171e-02
313   1.20000000e-02  -2.00000000e-01  -9.47897205e-09  3.14220022e-07  3.14220110e-07  0.00000000e+00  -4.13538519e-01  2.40000000e-02  1.20000000e-02  2.12000000e-01  6.86845846e-02
314   1.30000000e-02  -2.00000000e-01  -1.02904202e-08  3.41084530e-07  3.41085227e-07  0.00000000e+00  -4.13535072e-01  2.60000000e-02  1.30000000e-02  2.13000000e-01  6.86912707e-02
315   1.40000000e-02  -2.00000000e-01  -1.11085644e-08  3.68163577e-07  3.68163608e-07  0.00000000e+00  -4.13531367e-01  2.80000000e-02  1.40000000e-02  2.14000000e-01  6.86981827e-02
316   1.50000000e-02  -2.00000000e-01  -1.19344466e-08  3.95489128e-07  3.95488925e-07  0.00000000e+00  -4.13527408e-01  3.00000000e-02  1.50000000e-02  2.15000000e-01  6.87053280e-02
317   1.60000000e-02  -2.00000000e-01  -1.27691700e-08  4.23097784e-07  4.23096837e-07  0.00000000e+00  -4.13523199e-01  3.20000000e-02  1.60000000e-02  2.16000000e-01  6.87127139e-02
318   1.70000000e-02  -2.00000000e-01  -1.36138901e-08  4.51024944e-07  4.51024694e-07  0.00000000e+00  -4.13518745e-01  3.40000000e-02  1.70000000e-02  2.17000000e-01  6.87203483e-02
319   1.80000000e-02  -2.00000000e-01  -1.44698079e-08  4.79311526e-07  4.79311304e-07  0.00000000e+00  -4.13514050e-01  3.60000000e-02  1.80000000e-02  2.18000000e-01  6.87282393e-02
320   1.90000000e-02  -2.00000000e-01  -1.53381642e-08  5.07996402e-07  5.07996729e-07  0.00000000e+00  -4.13509117e-01  3.80000000e-02  1.90000000e-02  2.19000000e-01  6.87363949e-02
321   2.00000000e-02  -2.00000000e-01  -1.62202348e-08  5.37121881e-07  5.37122135e-07  0.00000000e+00  -4.13503953e-01  4.00000000e-02  2.00000000e-02  2.20000000e-01  6.87448236e-02
322   2.10000000e-02  -2.00000000e-01  -1.71173277e-08  5.66729493e-07  5.66729666e-07  0.00000000e+00  -4.13498561e-01  4.20000000e-02  2.10000000e-02  2.21000000e-01  6.87535343e-02
323   2.20000000e-02  -2.00000000e-01  -1.80307798e-08  5.96862316e-07  5.96862347e-07  0.00000000e+00  -4.13492946e-01  4.40000000e-02  2.20000000e-02  2.22000000e-01  6.87625357e-02
324   2.30000000e-02  -2.00000000e-01  -1.89619549e-08  6.27564286e-07  6.27564002e-07  0.00000000e+00  -4.13487113e-01  4.60000000e-02  2.30000000e-02  2.23000000e-01  6.87718370e-02
325   2.40000000e-02  -2.00000000e-01  -1.99122419e-08  6.58879406e-07  6.58879184e-07  0.00000000e+00  -4.13481067e-01  4.80000000e-02  2.40000000e-02  2.24000000e-01  6.87814479e-02
326   2.50000000e-02  -2.00000000e-01  -2.08830532e-08  6.90853878e-07  6.90853122e-07  0.00000000e+00  -4.13474813e-01  5.00000000e-02  2.50000000e-02  2.25000000e-01  6.87913779e-02
327   2.60000000e-02  -2.00000000e-01  -2.18758234e-08  7.23530980e-07  7.23531670e-07  0.00000000e+00  -4.13468355e-01  5.20000000e-02  2.60000000e-02  2.26000000e-01  6.88016371e-02
328   2.70000000e-02  -2.00000000e-01  -2.28920086e-08  7.56961375e-07  7.56961270e-07  0.00000000e+00  -4.13461699e-01  5.40000000e-02  2.70000000e-02  2.27000000e-01  6.88122357e-02
329   2.80000000e-02  -2.00000000e-01  -2.39330856e-08  7.91188630e-07  7.91188924e-07  0.00000000e+00  -4.13454849e-01  5.60000000e-02  2.80000000e-02  2.28000000e-01  6.88231844e-02
330   2.90000000e-02  -2.00000000e-01  -2.50005516e-08  8.26260775e-07  8.26262177e-07  0.00000000e+00  -4.13447810e-01  5.79999999e-02  2.90000000e-02  2.29000000e-01  6.88344940e-02
331   3.00000000e-02  -2.00000000e-01  -2.60959244e-08  8.62229503e-07  8.62229111e-07  0.00000000e+00  -4.13440588e-01  5.99999999e-02  3.00000000e-02  2.30000000e-01  6.88461756e-02
332   3.10000000e-02  -2.00000000e-01  -2.72207426e-08  8.99138754e-07  8.99138343e-07  0.00000000e+00  -4.13433186e-01  6.19999999e-02  3.10000000e-02  2.31000000e-01  6.88582409e-02
333   3.20000000e-02  -2.00000000e-01  -2.83765664e-08  9.37039732e-07  9.37039041e-07  0.00000000e+00  -4.13425609e-01  6.39999999e-02  3.20000000e-02  2.32000000e-01  6.88707015e-02
334   3.30000000e-02  -2.00000000e-01  -2.95649783e-08  9.75980474e-07  9.75980945e-07  0.00000000e+00  -4.13417863e-01  6.59999999e-02  3.30000000e-02  2.33000000e-01  6.88835696e-02
335   3.40000000e-02  -2.00000000e-01  -3.07875846e-08  1.01601424e-06  1.01601439e-06  0.00000000e+00  -4.13409951e-01  6.79999999e-02  3.40000000e-02  2.34000000e-01  6.88968577e-02
336   3.50000000e-02  -2.00000000e-01  -3.20460168e-08  1.05719010e-06  1.05719035e-06  0.00000000e+00  -4.13401878e-01  6.99999999e-02  3.50000000e-02  2.35000000e-01  6.89105786e-02
337   3.60000000e-02  -2.00000000e-01  -3.33419327e-08  1.09956078e-06  1.09956047e-06  0.00000000e+00  -4.13393650e-01  7.19999999e-02  3.60000000e-02  2.36000000e-01  6.89247455e-02
338   3.70000000e-02  -2.00000000e-01  -3.46770189e-08  1.14317668e-06  1.14317711e-06  0.00000000e+00  -4.13385269e-01  7.39999999e-02  3.70000000e-02  2.37000000e-01  6.89393718e-02
339   3.80000000e-02  -2.00000000e-01  -3.60529923e-08  1.18809441e-06  1.18809340e-06  0.00000000e+00  -4.13376741e-01  7.59999999e-02  3.80000000e-02  2.38000000e-01  6.89544715e-02
340   3.90000000e-02  -2.00000000e-01  -3.74716021e-08  1.23436292e-06  1.23436329e-06  0.00000000e+00  -4.13368069e-01  7.79999999e-02  3.90000000e-02  2.39000000e-01  6.89700589e-02
341   4.00000000e-02  -2.00000000e-01  -3.89346318e-08  1.28204229e-06  1.28204161e-06  0.00000000e+00  -4.13359257e-01  7.99999999e-02  4.00000000e-02  2.40000000e-01  6.89861486e-02
342   4.10000000e-02  -2.00000000e-01  -4.04439018e-08  1.33118321e-06  1.33118409e-06  0.00000000e+00  -4.13350311e-01  8.19999999e-02  4.10000000e-02  2.41000000e-01  6.90027557e-02
343   4.20000000e-02  -2.00000000e-01  -4.20012710e-08  1.38184695e-06  1.38184747e-06  0.00000000e+00  -4.13341233e-01  8.39999999e-02  4.20000000e-02  2.42000000e-01  6.90198957e-02
344   4.30000000e-02  -2.00000000e-01  -4.36086394e-08  1.43409166e-06  1.43408950e-06  0.00000000e+00  -4.13332027e-01  8.59999999e-02  4.30000000e-02  2.43000000e-01  6.90375845e-02
345   4.40000000e-02  -2.00000000e-01  -4.52679503e-08  1.48796966e-06  1.48796903e-06  0.00000000e+00  -4.13322698e-01  8.79999999e-02  4.40000000e-02  2.44000000e-01  6.90558383e-02
346   4.50000000e-02  -2.00000000e-01  -4.69811926e-08  1.54354535e-06  1.54354606e-06  0.00000000e+00  -4.13313248e-01  8.99999999e-02  4.50000000e-02  2.45000000e-01  6.90746741e-02
347   4.60000000e-02  -2.00000000e-01  -4.87504026e-08  1.60088166e-06  1.60088178e-06  0.00000000e+00  -4.13303681e-01  9.19999999e-02  4.60000000e-02  2.46000000e-01  6.90941089e-02
348   4.70000000e-02  -2.00000000e-01  -5.05776672e-08  1.66003865e-06  1.66003863e-06  0.00000000e+00  -4.13294001e-01  9.39999999e-02  4.70000000e-02  2.47000000e-01  6.91141604e-02
349   4.80000000e-02  -2.00000000e-01  -5.24651253e-08  1.72108137e-06  1.72108035e-06  0.00000000e+00  -4.13284211e-01  9.59999999e-02  4.80000000e-02  2.48000000e-01  6.91348469e-02
350   4.90000000e-02  -2.00000000e-01  -5.44149705e-08  1.78407255e-06  1.78407203e-06  0.00000000e+00  -4.13274314e-01  9.79999999e-02  4.90000000e-02  2.49000000e-01  6.91561869e-02
351   5.00000000e-02  -2.00000000e-01  -5.64294533e-08  1.84907942e-06  1.84908015e-06  0.00000000e+00  -4.13264314e-01  9.99999999e-02  5.00000000e-02  2.50000000e-01  6.91781995e-02
352   5.10000000e-02  -2.00000000e-01  -5.85108833e-08  1.91617357e-06  1.91617265e-06  0.00000000e+00  -4.13254213e-01  1.02000000e-01  5.10000000e-02  2.51000000e-01  6.92009044e-02
353   5.20000000e-02  -2.00000000e-01  -6.06616316e-08  1.98541685e-06  1.98541895e-06  0.00000000e+00  -4.13244015e-01  1.04000000e-01  5.20000000e-02  2.52000000e-01  6.92243216e-02
354   5.30000000e-02  -2.00000000e-01  -6.28841328e-08  2.05689013e-06  2.05689002e-06  0.00000000e+00  -4.13233722e-01  1.06000000e-01  5.30000000e-02  2.53000000e-01  6.92484719e-02
355   5.40000000e-02  -2.00000000e-01  -6.51808876e-08  2.13065976e-06  2.13065838e-06  0.00000000e+00  -4.13223337e-01  1.08000000e-01  5.40000000e-02  2.54000000e-01  6.92733765e-02
356   5.50000000e-02  -2.00000000e-01  -6.75544648e-08  2.20679561e-06  2.20679820e-06  0.00000000e+00  -4.13212863e-01  1.10000000e-01  5.50000000e-02  2.55000000e-01  6.92990571e-02
357   5.60000000e-02  -2.00000000e-01  -7.00075034e-08  2.28538768e-06  2.28538526e-06  0.00000000e+00  -4.13202303e-01  1.12000000e-01  5.60000000e-02  2.56000000e-01  6.93255359e-02
358   5.70000000e-02  -2.00000000e-01  -7.25427154e-08  2.36649684e-06  2.36649708e-06  0.00000000e+00  -4.13191658e-01  1.14000000e-01  5.70000000e-02  2.57000000e-01  6.93528359e-02
359   5.80000000e-02  -2.00000000e-01  -7.51628875e-08  2.45021266e-06  2.45021289e-06  0.00000000e+00  -4.13180932e-01  1.16000000e-01  5.80000000e-02  2.58000000e-01  6.93809805e-02
360   5.90000000e-02  -2.00000000e-01  -7.78708834e-08  2.53661278e-06  2.53661367e-06  0.00000000e+00  -4.13170127e-01  1.18000000e-01  5.90000000e-02  2.59000000e-01  6.94099937e-02
361   6.00000000e-02  -2.00000000e-01  -8.06696463e-08  2.62578171e-06  2.62578222e-06  0.00000000e+00  -4.13159245e-01  1.20000000e-01  6.00000000e-02  2.60000000e-01  6.94399002e-02
362   6.10000000e-02  -2.00000000e-01  -8.35622011e-08  2.71780030e-06  2.71780314e-06  0.00000000e+00  -4.13148288e-01  1.22000000e-01  6.10000000e-02  2.61000000e-01  6.94707251e-02
363   6.20000000e-02  -2.00000000e-01  -8.65516564e-08  2.81276302e-06  2.81276288e-06  0.00000000e+00  -4.13137259e-01  1.24000000e-01  6.20000000e-02  2.62000000e-01  6.95024945e-02
364   6.30000000e-02  -2.00000000e-01  -8.96412070e-08  2.91075132e-06  2.91074981e-06  0.00000000e+00  -4.13126160e-01  1.26000000e-01  6.30000000e-02  2.63000000e-01  6.95352347e-02
365   6.40000000e-02  -2.00000000e-01  -9.28341357e-08  3.01185456e-06  3.01185415e-06  0.00000000e+00  -4.13114992e-01  1.28000000e-01  6.40000000e-02  2.64000000e-01  6.95689729e-02
366   6.50000000e-02  -2.00000000e-01  -9.61338164e-08  3.11616685e-06  3.11616808e-06  0.00000000e+00  -4.13103758e-01  1.30000000e-01  6.50000000e-02  2.65000000e-01  6.96037368e-02
367   6.60000000e-02  -2.00000000e-01  -9.95437154e-08  3.22378684e-06  3.22378571e-06  0.00000000e+00  -4.13092460e-01  1.32000000e-01  6.60000000e-02  2.66000000e-01  6.96395549e-02
368   6.70000000e-02  -2.00000000e-01  -1.03067394e-07  3.33480184e-06  3.33480312e-06  0.00000000e+00  -4.13081099e-01  1.34000000e-01  6.70000000e-02  2.67000000e-01  6.96764563e-02
369   6.80000000e-02  -2.00000000e-01  -1.06708511e-07  3.44931612e-06  3.44931836e-06  0.00000000e+00  -4.13069677e-01  1.36000000e-01  6.80000000e-02  2.68000000e-01  6.97144707e-02
370   6.90000000e-02  -2.00000000e-01  -1.10470825e-07  3.56743112e-06  3.56743150e-06  0.00000000e+00  -4.13058196e-01  1.38000000e-01  6.90000000e-02  2.69000000e-01  6.97536285e-02
371   7.00000000e-02  -2.00000000e-01  -1.14358196e-07  3.68924601e-06  3.68924458e-06  0.00000000e+00  -4.13046657e-01  1.40000000e-01  7.00000000e-02  2.70000000e-01  6.97939608e-02
372   7.10000000e-02  -2.00000000e-01  -1.18374588e-07  3.81486047e-06  3.81486166e-06  0.00000000e+00  -4.13035063e-01  1.42000000e-01  7.10000000e-02  2.71000000e-01  6.98354995e-02
373   7.20000000e-02  -2.00000000e-01  -1.22524071e-07  3.94438903e-06  3.94438884e-06  0.00000000e+00  -4.13023414e-01  1.44000000e-01  7.20000000e-02  2.72000000e-01  6.98782770e-02
374   7.30000000e-02  -2.00000000e-01  -1.26810823e-07  4.07793664e-06  4.07793421e-06  0.00000000e+00  -4.13011713e-01  1.46000000e-01  7.30000000e-02  2.73000000e-01  6.99223264e-02
