Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)       N(M1:VDSSAT)   
166      6.60000000e-02    0.00000000e+00    1.54143764e-08    5.06135119e-07    5.06136629e-07    0.00000000e+00    2.91845765e-01    7.48983678e-02
167      6.70000000e-02    0.00000000e+00    1.60077135e-08    5.25455468e-07    5.25452651e-07    0.00000000e+00    2.91833856e-01    7.49006702e-02
168      6.80000000e-02    0.00000000e+00    1.66230236e-08    5.45472615e-07    5.45475652e-07    0.00000000e+00    2.91821883e-01    7.49030562e-02
169      6.90000000e-02    0.00000000e+00    1.72611199e-08    5.66233383e-07    5.66231417e-07    0.00000000e+00    2.91809848e-01    7.49055287e-02
170      7.00000000e-02    0.00000000e+00    1.79228443e-08    5.87749183e-07    5.87746612e-07    0.00000000e+00    2.91797753e-01    7.49080909e-02
171      7.10000000e-02    0.00000000e+00    1.86090681e-08    6.10046806e-07    6.10048815e-07    0.00000000e+00    2.91785599e-01    7.49107460e-02
172      7.20000000e-02    0.00000000e+00    1.93206931e-08    6.33173602e-07    6.33166550e-07    0.00000000e+00    2.91773388e-01    7.49134971e-02
173      7.30000000e-02    0.00000000e+00    2.00586529e-08    6.57129481e-07    6.57129312e-07    0.00000000e+00    2.91761122e-01    7.49163478e-02
174      7.40000000e-02    0.00000000e+00    2.08239136e-08    6.81972383e-07    6.81967609e-07    0.00000000e+00    2.91748803e-01    7.49193014e-02
175      7.50000000e-02    0.00000000e+00    2.16174752e-08    7.07710986e-07    7.07712986e-07    0.00000000e+00    2.91736431e-01    7.49223617e-02
176      7.60000000e-02    0.00000000e+00    2.24403730e-08    7.34398554e-07    7.34398065e-07    0.00000000e+00    2.91724008e-01    7.49255324e-02
177      7.70000000e-02    0.00000000e+00    2.32936784e-08    7.62054354e-07    7.62056582e-07    0.00000000e+00    2.91711535e-01    7.49288174e-02
178      7.80000000e-02    0.00000000e+00    2.41785001e-08    7.90720069e-07    7.90723419e-07    0.00000000e+00    2.91699015e-01    7.49322207e-02
179      7.90000000e-02    0.00000000e+00    2.50959859e-08    8.20434213e-07    8.20434646e-07    0.00000000e+00    2.91686447e-01    7.49357465e-02
180      8.00000000e-02    0.00000000e+00    2.60473236e-08    8.51228637e-07    8.51227556e-07    0.00000000e+00    2.91673834e-01    7.49393989e-02
181      8.10000000e-02    0.00000000e+00    2.70337426e-08    8.83138796e-07    8.83140707e-07    0.00000000e+00    2.91661177e-01    7.49431826e-02
182      8.20000000e-02    0.00000000e+00    2.80565150e-08    9.16214210e-07    9.16213963e-07    0.00000000e+00    2.91648477e-01    7.49471020e-02
183      8.30000000e-02    0.00000000e+00    2.91169575e-08    9.50490844e-07    9.50488534e-07    0.00000000e+00    2.91635734e-01    7.49511620e-02
184      8.40000000e-02    0.00000000e+00    3.02164327e-08    9.86006612e-07    9.86007021e-07    0.00000000e+00    2.91622950e-01    7.49553673e-02
185      8.50000000e-02    0.00000000e+00    3.13563504e-08    1.02281701e-06    1.02281346e-06    0.00000000e+00    2.91610127e-01    7.49597231e-02
186      8.60000000e-02    0.00000000e+00    3.25381696e-08    1.06095181e-06    1.06095337e-06    0.00000000e+00    2.91597265e-01    7.49642346e-02
187      8.70000000e-02    0.00000000e+00    3.37633999e-08    1.10047233e-06    1.10047378e-06    0.00000000e+00    2.91584365e-01    7.49689071e-02
188      8.80000000e-02    0.00000000e+00    3.50336033e-08    1.14142279e-06    1.14142333e-06    0.00000000e+00    2.91571428e-01    7.49737464e-02
189      8.90000000e-02    0.00000000e+00    3.63503960e-08    1.18385297e-06    1.18385223e-06    0.00000000e+00    2.91558455e-01    7.49787581e-02
190      9.00000000e-02    0.00000000e+00    3.77154500e-08    1.22781209e-06    1.22781242e-06    0.00000000e+00    2.91545447e-01    7.49839481e-02
191      9.10000000e-02    0.00000000e+00    3.91304950e-08    1.27335580e-06    1.27335752e-06    0.00000000e+00    2.91532405e-01    7.49893228e-02
192      9.20000000e-02    0.00000000e+00    4.05973207e-08    1.32054016e-06    1.32054296e-06    0.00000000e+00    2.91519330e-01    7.49948883e-02
193      9.30000000e-02    0.00000000e+00    4.21177780e-08    1.36942949e-06    1.36942599e-06    0.00000000e+00    2.91506222e-01    7.50006513e-02
194      9.40000000e-02    0.00000000e+00    4.36937818e-08    1.42006658e-06    1.42006573e-06    0.00000000e+00    2.91493082e-01    7.50066186e-02
195      9.50000000e-02    0.00000000e+00    4.53273127e-08    1.47252530e-06    1.47252326e-06    0.00000000e+00    2.91479912e-01    7.50127971e-02
196      9.60000000e-02    0.00000000e+00    4.70204191e-08    1.52686597e-06    1.52686168e-06    0.00000000e+00    2.91466712e-01    7.50191941e-02
197      9.70000000e-02    0.00000000e+00    4.87752195e-08    1.58314323e-06    1.58314613e-06    0.00000000e+00    2.91453482e-01    7.50258169e-02
198      9.80000000e-02    0.00000000e+00    5.05939049e-08    1.64144198e-06    1.64144386e-06    0.00000000e+00    2.91440224e-01    7.50326735e-02
199      9.90000000e-02    0.00000000e+00    5.24787410e-08    1.70182400e-06    1.70182433e-06    0.00000000e+00    2.91426937e-01    7.50397715e-02
200      1.00000000e-01    0.00000000e+00    5.44320704e-08    1.76436128e-06    1.76435923e-06    0.00000000e+00    2.91413623e-01    7.50471194e-02
201     -1.00000000e-01    2.00000000e-01    1.37025013e-05    2.40262022e-04    2.40262089e-04    0.00000000e+00    2.91413624e-01    1.06899310e-01
202     -9.90000000e-02    2.00000000e-01    1.34355307e-05    2.37181800e-04    2.37181863e-04    0.00000000e+00    2.91426937e-01    1.06463511e-01
203     -9.80000000e-02    2.00000000e-01    1.31718621e-05    2.34106935e-04    2.34106989e-04    0.00000000e+00    2.91440224e-01    1.06030077e-01
204     -9.70000000e-02    2.00000000e-01    1.29114885e-05    2.31037731e-04    2.31037805e-04    0.00000000e+00    2.91453482e-01    1.05599033e-01
205     -9.60000000e-02    2.00000000e-01    1.26544022e-05    2.27974614e-04    2.27974652e-04    0.00000000e+00    2.91466712e-01    1.05170405e-01
206     -9.50000000e-02    2.00000000e-01    1.24005953e-05    2.24917828e-04    2.24917873e-04    0.00000000e+00    2.91479912e-01    1.04744220e-01
207     -9.40000000e-02    2.00000000e-01    1.21500592e-05    2.21867760e-04    2.21867817e-04    0.00000000e+00    2.91493083e-01    1.04320504e-01
208     -9.30000000e-02    2.00000000e-01    1.19027849e-05    2.18824780e-04    2.18824833e-04    0.00000000e+00    2.91506222e-01    1.03899283e-01
209     -9.20000000e-02    2.00000000e-01    1.16587632e-05    2.15789211e-04    2.15789274e-04    0.00000000e+00    2.91519330e-01    1.03480583e-01
210     -9.10000000e-02    2.00000000e-01    1.14179840e-05    2.12761453e-04    2.12761496e-04    0.00000000e+00    2.91532405e-01    1.03064433e-01
211     -9.00000000e-02    2.00000000e-01    1.11804372e-05    2.09741804e-04    2.09741857e-04    0.00000000e+00    2.91545447e-01    1.02650859e-01
212     -8.90000000e-02    2.00000000e-01    1.09461118e-05    2.06730667e-04    2.06730716e-04    0.00000000e+00    2.91558455e-01    1.02239889e-01
213     -8.80000000e-02    2.00000000e-01    1.07149965e-05    2.03728393e-04    2.03728436e-04    0.00000000e+00    2.91571428e-01    1.01831549e-01
214     -8.70000000e-02    2.00000000e-01    1.04870795e-05    2.00735349e-04    2.00735382e-04    0.00000000e+00    2.91584365e-01    1.01425869e-01
215     -8.60000000e-02    2.00000000e-01    1.02623486e-05    1.97751876e-04    1.97751918e-04    0.00000000e+00    2.91597265e-01    1.01022876e-01
216     -8.50000000e-02    2.00000000e-01    1.00407908e-05    1.94778376e-04    1.94778413e-04    0.00000000e+00    2.91610127e-01    1.00622597e-01
217     -8.40000000e-02    2.00000000e-01    9.82239287e-06    1.91815198e-04    1.91815234e-04    0.00000000e+00    2.91622951e-01    1.00225061e-01
218     -8.30000000e-02    2.00000000e-01    9.60714090e-06    1.88862710e-04    1.88862749e-04    0.00000000e+00    2.91635734e-01    9.98302971e-02
219     -8.20000000e-02    2.00000000e-01    9.39502048e-06    1.85921292e-04    1.85921330e-04    0.00000000e+00    2.91648477e-01    9.94383328e-02
220     -8.10000000e-02    2.00000000e-01    9.18601669e-06    1.82991318e-04    1.82991344e-04    0.00000000e+00    2.91661177e-01    9.90491968e-02
221     -8.00000000e-02    2.00000000e-01    8.98011403e-06    1.80073119e-04    1.80073162e-04    0.00000000e+00    2.91673834e-01    9.86629178e-02
222     -7.90000000e-02    2.00000000e-01    8.77729646e-06    1.77167110e-04    1.77167153e-04    0.00000000e+00    2.91686447e-01    9.82795245e-02
223     -7.80000000e-02    2.00000000e-01    8.57754738e-06    1.74273663e-04    1.74273685e-04    0.00000000e+00    2.91699015e-01    9.78990455e-02
224     -7.70000000e-02    2.00000000e-01    8.38084963e-06    1.71393099e-04    1.71393125e-04    0.00000000e+00    2.91711535e-01    9.75215095e-02
225     -7.60000000e-02    2.00000000e-01    8.18718544e-06    1.68525798e-04    1.68525838e-04    0.00000000e+00    2.91724008e-01    9.71469453e-02
226     -7.50000000e-02    2.00000000e-01    7.99653650e-06    1.65672180e-04    1.65672189e-04    0.00000000e+00    2.91736431e-01    9.67753817e-02
227     -7.40000000e-02    2.00000000e-01    7.80888389e-06    1.62832519e-04    1.62832538e-04    0.00000000e+00    2.91748803e-01    9.64068471e-02
228     -7.30000000e-02    2.00000000e-01    7.62420809e-06    1.60007222e-04    1.60007243e-04    0.00000000e+00    2.91761122e-01    9.60413702e-02
229     -7.20000000e-02    2.00000000e-01    7.44248900e-06    1.57196618e-04    1.57196659e-04    0.00000000e+00    2.91773388e-01    9.56789795e-02
230     -7.10000000e-02    2.00000000e-01    7.26370589e-06    1.54401107e-04    1.54401137e-04    0.00000000e+00    2.91785599e-01    9.53197034e-02
231     -7.00000000e-02    2.00000000e-01    7.08783741e-06    1.51620995e-04    1.51621025e-04    0.00000000e+00    2.91797753e-01    9.49635700e-02
232     -6.90000000e-02    2.00000000e-01    6.91486163e-06    1.48856653e-04    1.48856665e-04    0.00000000e+00    2.91809848e-01    9.46106074e-02
233     -6.80000000e-02    2.00000000e-01    6.74475594e-06    1.46108373e-04    1.46108394e-04    0.00000000e+00    2.91821883e-01    9.42608435e-02
234     -6.70000000e-02    2.00000000e-01    6.57749714e-06    1.43376520e-04    1.43376542e-04    0.00000000e+00    2.91833856e-01    9.39143057e-02
235     -6.60000000e-02    2.00000000e-01    6.41306137e-06    1.40661423e-04    1.40661435e-04    0.00000000e+00    2.91845766e-01    9.35710215e-02
236     -6.50000000e-02    2.00000000e-01    6.25142415e-06    1.37963364e-04    1.37963392e-04    0.00000000e+00    2.91857609e-01    9.32310180e-02
237     -6.40000000e-02    2.00000000e-01    6.09256033e-06    1.35282717e-04    1.35282722e-04    0.00000000e+00    2.91869385e-01    9.28943216e-02
238     -6.30000000e-02    2.00000000e-01    5.93644414e-06    1.32619706e-04    1.32619730e-04    0.00000000e+00    2.91881092e-01    9.25609589e-02
239     -6.20000000e-02    2.00000000e-01    5.78304915e-06    1.29974689e-04    1.29974710e-04    0.00000000e+00    2.91892727e-01    9.22309557e-02
240     -6.10000000e-02    2.00000000e-01    5.63234826e-06    1.27347915e-04    1.27347947e-04    0.00000000e+00    2.91904288e-01    9.19043376e-02
241     -6.00000000e-02    2.00000000e-01    5.48431374e-06    1.24739698e-04    1.24739718e-04    0.00000000e+00    2.91915774e-01    9.15811294e-02
242     -5.90000000e-02    2.00000000e-01    5.33891721e-06    1.22150277e-04    1.22150288e-04    0.00000000e+00    2.91927181e-01    9.12613558e-02
243     -5.80000000e-02    2.00000000e-01    5.19612962e-06    1.19579913e-04    1.19579913e-04    0.00000000e+00    2.91938507e-01    9.09450407e-02
244     -5.70000000e-02    2.00000000e-01    5.05592129e-06    1.17028827e-04    1.17028837e-04    0.00000000e+00    2.91949751e-01    9.06322074e-02
245     -5.60000000e-02    2.00000000e-01    4.91826188e-06    1.14497265e-04    1.14497291e-04    0.00000000e+00    2.91960909e-01    9.03228786e-02
246     -5.50000000e-02    2.00000000e-01    4.78312041e-06    1.11985485e-04    1.11985496e-04    0.00000000e+00    2.91971980e-01    9.00170765e-02
247     -5.40000000e-02    2.00000000e-01    4.65046528e-06    1.09493641e-04    1.09493656e-04    0.00000000e+00    2.91982959e-01    8.97148222e-02
248     -5.30000000e-02    2.00000000e-01    4.52026422e-06    1.07021946e-04    1.07021964e-04    0.00000000e+00    2.91993845e-01    8.94161365e-02
249     -5.20000000e-02    2.00000000e-01    4.39248437e-06    1.04570606e-04    1.04570595e-04    0.00000000e+00    2.92004635e-01    8.91210391e-02
250     -5.10000000e-02    2.00000000e-01    4.26709221e-06    1.02139703e-04    1.02139711e-04    0.00000000e+00    2.92015325e-01    8.88295489e-02
251     -5.00000000e-02    2.00000000e-01    4.14405363e-06    9.97294433e-05    9.97294553e-05    0.00000000e+00    2.92025913e-01    8.85416840e-02
252     -4.90000000e-02    2.00000000e-01    4.02333388e-06    9.73399328e-05    9.73399515e-05    0.00000000e+00    2.92036396e-01    8.82574615e-02
253     -4.80000000e-02    2.00000000e-01    3.90489760e-06    9.49712950e-05    9.49713046e-05    0.00000000e+00    2.92046770e-01    8.79768977e-02
254     -4.70000000e-02    2.00000000e-01    3.78870876e-06    9.26235966e-05    9.26235971e-05    0.00000000e+00    2.92057033e-01    8.77000076e-02
255     -4.60000000e-02    2.00000000e-01    3.67473074e-06    9.02968873e-05    9.02968875e-05    0.00000000e+00    2.92067180e-01    8.74268054e-02
256     -4.50000000e-02    2.00000000e-01    3.56292621e-06    8.79912052e-05    8.79912081e-05    0.00000000e+00    2.92077208e-01    8.71573041e-02
257     -4.40000000e-02    2.00000000e-01    3.45325713e-06    8.57065473e-05    8.57065615e-05    0.00000000e+00    2.92087114e-01    8.68915155e-02
258     -4.30000000e-02    2.00000000e-01    3.34568473e-06    8.34429068e-05    8.34429185e-05    0.00000000e+00    2.92096894e-01    8.66294505e-02
259     -4.20000000e-02    2.00000000e-01    3.24016940e-06    8.12002026e-05    8.12002139e-05    0.00000000e+00    2.92106544e-01    8.63711185e-02
260     -4.10000000e-02    2.00000000e-01    3.13667064e-06    7.89783352e-05    7.89783432e-05    0.00000000e+00    2.92116060e-01    8.61165277e-02
261     -4.00000000e-02    2.00000000e-01    3.03514693e-06    7.67771503e-05    7.67771583e-05    0.00000000e+00    2.92125438e-01    8.58656851e-02
262     -3.90000000e-02    2.00000000e-01    2.93555565e-06    7.45964515e-05    7.45964642e-05    0.00000000e+00    2.92134675e-01    8.56185963e-02
263     -3.80000000e-02    2.00000000e-01    2.83785289e-06    7.24360181e-05    7.24360148e-05    0.00000000e+00    2.92143765e-01    8.53752656e-02
264     -3.70000000e-02    2.00000000e-01    2.74199337e-06    7.02955057e-05    7.02955096e-05    0.00000000e+00    2.92152705e-01    8.51356960e-02
265     -3.60000000e-02    2.00000000e-01    2.64793020e-06    6.81745882e-05    6.81745912e-05    0.00000000e+00    2.92161490e-01    8.48998887e-02
266     -3.50000000e-02    2.00000000e-01    2.55561481e-06    6.60728301e-05    6.60728439e-05    0.00000000e+00    2.92170116e-01    8.46678439e-02
267     -3.40000000e-02    2.00000000e-01    2.46499676e-06    6.39897863e-05    6.39897929e-05    0.00000000e+00    2.92178578e-01    8.44395601e-02
268     -3.30000000e-02    2.00000000e-01    2.37602363e-06    6.19248924e-05    6.19249061e-05    0.00000000e+00    2.92186871e-01    8.42150342e-02
269     -3.20000000e-02    2.00000000e-01    2.28864101e-06    5.98775913e-05    5.98775973e-05    0.00000000e+00    2.92194992e-01    8.39942618e-02
270     -3.10000000e-02    2.00000000e-01    2.20279247e-06    5.78472029e-05    5.78472314e-05    0.00000000e+00    2.92202934e-01    8.37772367e-02
271     -3.00000000e-02    2.00000000e-01    2.11841966e-06    5.58331316e-05    5.58331312e-05    0.00000000e+00    2.92210693e-01    8.35639514e-02
272     -2.90000000e-02    2.00000000e-01    2.03546250e-06    5.38345823e-05    5.38345870e-05    0.00000000e+00    2.92218264e-01    8.33543965e-02
273     -2.80000000e-02    2.00000000e-01    1.95385947e-06    5.18508621e-05    5.18508661e-05    0.00000000e+00    2.92225643e-01    8.31485614e-02
274     -2.70000000e-02    2.00000000e-01    1.87354799e-06    4.98812196e-05    4.98812245e-05    0.00000000e+00    2.92232823e-01    8.29464334e-02
275     -2.60000000e-02    2.00000000e-01    1.79446490e-06    4.79249087e-05    4.79249182e-05    0.00000000e+00    2.92239801e-01    8.27479986e-02
276     -2.50000000e-02    2.00000000e-01    1.71654705e-06    4.59812078e-05    4.59812147e-05    0.00000000e+00    2.92246570e-01    8.25532414e-02
277     -2.40000000e-02    2.00000000e-01    1.63973181e-06    4.40493891e-05    4.40494035e-05    0.00000000e+00    2.92253126e-01    8.23621443e-02
278     -2.30000000e-02    2.00000000e-01    1.56395775e-06    4.21287998e-05    4.21288051e-05    0.00000000e+00    2.92259464e-01    8.21746885e-02
279     -2.20000000e-02    2.00000000e-01    1.48916516e-06    4.02187717e-05    4.02187784e-05    0.00000000e+00    2.92265578e-01    8.19908535e-02
280     -2.10000000e-02    2.00000000e-01    1.41529656e-06    3.83187219e-05    3.83187266e-05    0.00000000e+00    2.92271464e-01    8.18106171e-02
281     -2.00000000e-02    2.00000000e-01    1.34229712e-06    3.64280960e-05    3.64280997e-05    0.00000000e+00    2.92277116e-01    8.16339557e-02
282     -1.90000000e-02    2.00000000e-01    1.27011491e-06    3.45463961e-05    3.45463963e-05    0.00000000e+00    2.92282530e-01    8.14608440e-02
283     -1.80000000e-02    2.00000000e-01    1.19870104e-06    3.26731614e-05    3.26731619e-05    0.00000000e+00    2.92287700e-01    8.12912552e-02
284     -1.70000000e-02    2.00000000e-01    1.12800968e-06    3.08079876e-05    3.08079862e-05    0.00000000e+00    2.92292622e-01    8.11251608e-02
285     -1.60000000e-02    2.00000000e-01    1.05799789e-06    2.89504972e-05    2.89504980e-05    0.00000000e+00    2.92297291e-01    8.09625311e-02
286     -1.50000000e-02    2.00000000e-01    9.88625340e-07    2.71003697e-05    2.71003586e-05    0.00000000e+00    2.92301703e-01    8.08033348e-02
287     -1.40000000e-02    2.00000000e-01    9.19853939e-07    2.52572553e-05    2.52572540e-05    0.00000000e+00    2.92305853e-01    8.06475391e-02
288     -1.30000000e-02    2.00000000e-01    8.51647378e-07    2.34208870e-05    2.34208866e-05    0.00000000e+00    2.92309737e-01    8.04951100e-02
289     -1.20000000e-02    2.00000000e-01    7.83970611e-07    2.15909672e-05    2.15909649e-05    0.00000000e+00    2.92313351e-01    8.03460120e-02
290     -1.10000000e-02    2.00000000e-01    7.16789309e-07    1.97671867e-05    1.97671948e-05    0.00000000e+00    2.92316690e-01    8.02002083e-02
291     -1.00000000e-02    2.00000000e-01    6.50069317e-07    1.79492720e-05    1.79492691e-05    0.00000000e+00    2.92319752e-01    8.00576609e-02
292     -9.00000000e-03    2.00000000e-01    5.83776138e-07    1.61368525e-05    1.61368589e-05    0.00000000e+00    2.92322534e-01    7.99183307e-02
293     -8.00000000e-03    2.00000000e-01    5.17874451e-07    1.43296098e-05    1.43296051e-05    0.00000000e+00    2.92325031e-01    7.97821774e-02
294     -7.00000000e-03    2.00000000e-01    4.52327700e-07    1.25271013e-05    1.25271109e-05    0.00000000e+00    2.92327241e-01    7.96491596e-02
295     -6.00000000e-03    2.00000000e-01    3.87097762e-07    1.07289398e-05    1.07289363e-05    0.00000000e+00    2.92329162e-01    7.95192348e-02
296     -5.00000000e-03    2.00000000e-01    3.22144694e-07    8.93457333e-06    8.93459437e-06    0.00000000e+00    2.92330791e-01    7.93923597e-02
297     -4.00000000e-03    2.00000000e-01    2.57426603e-07    7.14355697e-06    7.14354882e-06    0.00000000e+00    2.92332126e-01    7.92684901e-02
298     -3.00000000e-03    2.00000000e-01    1.92899617e-07    5.35521770e-06    5.35521503e-06    0.00000000e+00    2.92333167e-01    7.91475809e-02
